gene_id	gmm	hdbscan	spectral	consensus
ENSMUSG00000000739	8	5	18	1
ENSMUSG00000037020	8	5	18	1
ENSMUSG00000035933	18	1	0	5
ENSMUSG00000116611	10	6	3	0
ENSMUSG00000059639	10	6	19	0
ENSMUSG00000028359	0	3	24	9
ENSMUSG00000021464	10	6	3	0
ENSMUSG00000044338	10	6	9	0
ENSMUSG00000002633	10	5	12	8
ENSMUSG00000069722	10	0	1	2
ENSMUSG00000067713	18	1	16	5
ENSMUSG00000021591	7	1	11	3
ENSMUSG00000069184	0	4	22	4
ENSMUSG00000027171	10	5	12	8
ENSMUSG00000031539	8	5	18	1
ENSMUSG00000075145	10	0	14	2
ENSMUSG00000022221	8	5	6	1
ENSMUSG00000063386	10	6	9	0
ENSMUSG00000056782	8	5	22	1
ENSMUSG00000025410	19	1	7	3
ENSMUSG00000027332	6	0	4	7
ENSMUSG00000025268	0	4	8	4
ENSMUSG00000026519	0	3	24	9
ENSMUSG00000043323	0	3	24	9
ENSMUSG00000060803	17	0	13	11
ENSMUSG00000026117	18	1	16	5
ENSMUSG00000073906	10	9	1	10
ENSMUSG00000098912	8	5	18	1
ENSMUSG00000062175	10	5	12	8
ENSMUSG00000028035	7	1	11	3
ENSMUSG00000039656	0	2	2	6
ENSMUSG00000024955	18	1	16	5
ENSMUSG00000018921	0	4	8	4
ENSMUSG00000047751	10	0	15	2
ENSMUSG00000032257	10	0	15	2
ENSMUSG00000015342	0	4	22	4
ENSMUSG00000059623	10	5	20	8
ENSMUSG00000047904	8	6	12	13
ENSMUSG00000001348	7	1	7	3
ENSMUSG00000027965	8	4	5	1
ENSMUSG00000031891	10	6	23	0
ENSMUSG00000069089	0	2	2	6
ENSMUSG00000027186	8	5	6	1
ENSMUSG00000030934	4	0	13	11
ENSMUSG00000040037	10	6	9	0
ENSMUSG00000055720	0	2	2	6
ENSMUSG00000060688	10	6	10	0
ENSMUSG00000050213	0	4	8	4
ENSMUSG00000054423	10	6	9	0
ENSMUSG00000053914	10	6	19	0
ENSMUSG00000017211	10	6	9	0
ENSMUSG00000097520	10	6	9	0
ENSMUSG00000019944	19	1	7	3
ENSMUSG00000034893	18	1	16	5
ENSMUSG00000034269	19	1	7	3
ENSMUSG00000044339	8	5	18	1
ENSMUSG00000027575	0	2	2	6
ENSMUSG00000085162	10	6	9	0
ENSMUSG00000040247	8	5	20	1
ENSMUSG00000090862	6	0	4	7
ENSMUSG00000023106	18	1	11	3
ENSMUSG00000075201	10	6	19	0
ENSMUSG00000054598	8	5	20	1
ENSMUSG00000006276	0	2	2	6
ENSMUSG00000038199	10	0	14	2
ENSMUSG00000060187	10	0	1	2
ENSMUSG00000047502	10	6	23	0
ENSMUSG00000059689	0	3	24	9
ENSMUSG00000036737	18	1	0	5
ENSMUSG00000033379	19	1	7	3
ENSMUSG00000040749	8	5	20	1
ENSMUSG00000096714	10	6	9	0
ENSMUSG00000112223	10	0	14	2
ENSMUSG00000039936	8	5	5	1
ENSMUSG00000062433	10	0	15	2
ENSMUSG00000060450	19	1	7	3
ENSMUSG00000091204	10	0	1	2
ENSMUSG00000075113	10	5	9	8
ENSMUSG00000027530	10	6	9	0
ENSMUSG00000041135	0	4	8	4
ENSMUSG00000018340	16	0	4	7
ENSMUSG00000017299	0	4	8	4
ENSMUSG00000057230	18	1	0	5
ENSMUSG00000056901	10	0	14	2
ENSMUSG00000041079	0	4	8	4
ENSMUSG00000030127	7	1	11	3
ENSMUSG00000055971	10	0	1	2
ENSMUSG00000066149	18	1	16	5
ENSMUSG00000032563	18	1	2	5
ENSMUSG00000027244	18	1	16	5
ENSMUSG00000028523	10	7	10	10
ENSMUSG00000038762	7	1	11	3
ENSMUSG00000077972	10	6	19	0
ENSMUSG00000027784	18	1	0	5
ENSMUSG00000026792	0	3	24	9
ENSMUSG00000059201	10	6	23	0
ENSMUSG00000022724	0	2	24	9
ENSMUSG00000078716	8	5	18	1
ENSMUSG00000054901	10	6	3	0
ENSMUSG00000045648	10	6	3	0
ENSMUSG00000020524	10	6	3	0
ENSMUSG00000017774	7	1	11	3
ENSMUSG00000091863	10	0	14	2
ENSMUSG00000065422	10	7	10	10
ENSMUSG00000077457	10	6	3	0
ENSMUSG00000059031	10	6	23	0
ENSMUSG00000032192	8	5	20	1
ENSMUSG00000031410	10	6	3	0
ENSMUSG00000002910	0	2	24	9
ENSMUSG00000023947	8	5	18	1
ENSMUSG00000031125	10	6	3	0
ENSMUSG00000039477	18	1	16	5
ENSMUSG00000022707	1	0	4	7
ENSMUSG00000047594	10	6	23	0
ENSMUSG00000052364	8	5	20	1
ENSMUSG00000034730	10	6	19	0
ENSMUSG00000031753	19	1	7	3
ENSMUSG00000036169	10	6	3	0
ENSMUSG00000029865	10	0	21	2
ENSMUSG00000022706	0	2	2	6
ENSMUSG00000006575	0	4	5	4
ENSMUSG00000025236	0	2	2	6
ENSMUSG00000061981	18	1	16	5
ENSMUSG00000065401	10	9	1	10
ENSMUSG00000005089	1	0	4	7
ENSMUSG00000000889	10	0	1	2
ENSMUSG00000069917	11	1	0	5
ENSMUSG00000042345	8	5	6	1
ENSMUSG00000035642	0	2	24	9
ENSMUSG00000021294	8	5	6	1
ENSMUSG00000026333	0	3	24	9
ENSMUSG00000091468	10	6	9	0
ENSMUSG00000024558	8	5	6	1
ENSMUSG00000039725	8	4	5	1
ENSMUSG00000085886	10	6	3	0
ENSMUSG00000112707	8	5	6	1
ENSMUSG00000038517	8	4	5	1
ENSMUSG00000039555	10	6	10	0
ENSMUSG00000037962	10	6	23	0
ENSMUSG00000050973	8	5	5	1
ENSMUSG00000001420	8	5	6	1
ENSMUSG00000018470	10	6	12	0
ENSMUSG00000050217	10	0	1	2
ENSMUSG00000029716	1	0	13	7
ENSMUSG00000078453	0	4	8	4
ENSMUSG00000028538	7	1	11	3
ENSMUSG00000026766	7	1	11	3
ENSMUSG00000012520	10	7	10	10
ENSMUSG00000101655	8	5	18	1
ENSMUSG00000001155	17	0	13	11
ENSMUSG00000023092	2	2	0	12
ENSMUSG00000030607	10	8	1	10
ENSMUSG00000025949	19	1	7	3
ENSMUSG00000024182	18	2	2	6
ENSMUSG00000042750	10	6	3	0
ENSMUSG00000033033	8	5	18	1
ENSMUSG00000047669	8	5	20	1
ENSMUSG00000031168	15	0	4	7
ENSMUSG00000111564	10	6	23	0
ENSMUSG00000096009	10	0	1	2
ENSMUSG00000045438	18	1	16	5
ENSMUSG00000030002	7	1	7	3
ENSMUSG00000032594	7	1	11	3
ENSMUSG00000033214	10	6	19	0
ENSMUSG00000075269	10	6	19	0
ENSMUSG00000097756	10	6	19	0
ENSMUSG00000041642	8	5	5	1
ENSMUSG00000112880	8	5	18	1
ENSMUSG00000056832	8	5	20	1
ENSMUSG00000031616	0	4	5	4
ENSMUSG00000090291	10	6	9	0
ENSMUSG00000027233	10	6	19	0
ENSMUSG00000106053	8	5	22	1
ENSMUSG00000029408	8	5	6	1
ENSMUSG00000037331	16	0	4	7
ENSMUSG00000043687	8	5	18	1
ENSMUSG00000033902	0	4	8	4
ENSMUSG00000041248	10	6	3	0
ENSMUSG00000115236	10	0	21	2
ENSMUSG00000046062	16	0	4	7
ENSMUSG00000054619	1	0	4	7
ENSMUSG00000024563	18	1	0	5
ENSMUSG00000021362	10	6	3	0
ENSMUSG00000054679	10	6	9	0
ENSMUSG00000045678	8	5	22	1
ENSMUSG00000061601	8	5	22	1
ENSMUSG00000086628	18	1	16	5
ENSMUSG00000027962	18	2	2	6
ENSMUSG00000022132	10	6	23	0
ENSMUSG00000103906	8	5	18	1
ENSMUSG00000071424	10	6	23	0
ENSMUSG00000015968	8	5	5	1
ENSMUSG00000078625	10	6	3	0
ENSMUSG00000050198	10	6	3	0
ENSMUSG00000075220	10	0	14	2
ENSMUSG00000000171	1	0	13	7
ENSMUSG00000030785	2	4	22	4
ENSMUSG00000049823	8	5	18	1
ENSMUSG00000026134	8	5	5	1
ENSMUSG00000075095	10	6	10	0
ENSMUSG00000015247	19	1	7	3
ENSMUSG00000009614	12	0	13	11
ENSMUSG00000020402	16	0	4	7
ENSMUSG00000026220	10	6	3	0
ENSMUSG00000002014	6	1	4	3
ENSMUSG00000061979	0	3	24	9
ENSMUSG00000035235	8	5	18	1
ENSMUSG00000027801	19	0	4	7
ENSMUSG00000001323	19	1	7	3
ENSMUSG00000084174	10	6	23	0
ENSMUSG00000085794	10	6	9	0
ENSMUSG00000024780	19	1	7	3
ENSMUSG00000030107	0	3	24	9
ENSMUSG00000046351	18	2	2	6
ENSMUSG00000002984	18	1	16	5
ENSMUSG00000034659	0	2	24	9
ENSMUSG00000077092	10	0	14	2
ENSMUSG00000050215	10	8	1	10
ENSMUSG00000092673	10	6	19	0
ENSMUSG00000029772	18	2	2	6
ENSMUSG00000030619	18	2	2	6
ENSMUSG00000045854	0	3	24	9
ENSMUSG00000040022	0	2	2	6
ENSMUSG00000038047	0	4	22	4
ENSMUSG00000068506	10	6	10	0
ENSMUSG00000067767	10	7	10	10
ENSMUSG00000029564	10	6	9	0
ENSMUSG00000055298	10	9	19	10
ENSMUSG00000046913	10	6	19	0
ENSMUSG00000087115	10	6	10	0
ENSMUSG00000038155	0	4	8	4
ENSMUSG00000045917	0	4	5	4
ENSMUSG00000040855	19	1	7	3
ENSMUSG00000009549	18	1	11	3
ENSMUSG00000027715	8	5	22	1
ENSMUSG00000047030	0	4	8	4
ENSMUSG00000026034	19	1	7	3
ENSMUSG00000090141	10	6	19	0
ENSMUSG00000020419	10	6	12	0
ENSMUSG00000041741	0	4	22	4
ENSMUSG00000038949	18	2	2	6
ENSMUSG00000026701	14	0	13	11
ENSMUSG00000037944	10	5	20	8
ENSMUSG00000030970	8	5	5	1
ENSMUSG00000059077	10	0	15	2
ENSMUSG00000025270	18	1	16	5
ENSMUSG00000096351	10	6	23	0
ENSMUSG00000092111	8	5	6	1
ENSMUSG00000087480	8	5	18	1
ENSMUSG00000033149	19	1	7	3
ENSMUSG00000086219	8	5	6	1
ENSMUSG00000027074	7	1	11	3
ENSMUSG00000078753	10	0	14	2
ENSMUSG00000068173	10	0	15	2
ENSMUSG00000018740	8	5	20	1
ENSMUSG00000044317	8	5	20	1
ENSMUSG00000003549	8	5	18	1
ENSMUSG00000022982	12	0	13	11
ENSMUSG00000028862	8	5	6	1
ENSMUSG00000066030	10	0	21	2
ENSMUSG00000054459	10	6	23	0
ENSMUSG00000015947	8	5	18	1
ENSMUSG00000035764	0	3	24	9
ENSMUSG00000102099	10	6	23	0
ENSMUSG00000027555	8	5	20	1
ENSMUSG00000068246	19	1	7	3
ENSMUSG00000031786	10	7	10	10
ENSMUSG00000091155	10	6	19	0
ENSMUSG00000047544	10	0	1	2
ENSMUSG00000070780	19	1	7	3
ENSMUSG00000046300	10	6	10	0
ENSMUSG00000021376	7	1	11	3
ENSMUSG00000099968	10	6	10	0
ENSMUSG00000020974	8	5	6	1
ENSMUSG00000068742	18	1	16	5
ENSMUSG00000051051	10	6	23	0
ENSMUSG00000027306	8	5	6	1
ENSMUSG00000065508	10	0	14	2
ENSMUSG00000000167	8	5	20	1
ENSMUSG00000078619	7	1	11	3
ENSMUSG00000112937	10	6	9	0
ENSMUSG00000002603	8	4	5	1
ENSMUSG00000030111	10	6	3	0
ENSMUSG00000032988	10	6	23	0
ENSMUSG00000000567	8	5	18	1
ENSMUSG00000020299	10	7	1	10
ENSMUSG00000086823	10	6	9	0
ENSMUSG00000032511	10	6	19	0
ENSMUSG00000024427	0	2	2	6
ENSMUSG00000011148	18	2	0	6
ENSMUSG00000033027	10	6	3	0
ENSMUSG00000029136	0	4	8	4
ENSMUSG00000073907	10	6	9	0
ENSMUSG00000002820	18	1	16	5
ENSMUSG00000044167	7	1	11	3
ENSMUSG00000041750	8	5	20	1
ENSMUSG00000116848	10	9	1	10
ENSMUSG00000042498	10	6	23	0
ENSMUSG00000028718	10	5	20	8
ENSMUSG00000035547	8	5	18	1
ENSMUSG00000062873	10	7	1	10
ENSMUSG00000021482	16	0	4	7
ENSMUSG00000030805	0	2	2	6
ENSMUSG00000037994	8	5	6	1
ENSMUSG00000037788	8	4	5	1
ENSMUSG00000047720	10	0	1	2
ENSMUSG00000050334	10	6	23	0
ENSMUSG00000096697	10	0	14	2
ENSMUSG00000031628	18	1	0	5
ENSMUSG00000090219	8	5	6	1
ENSMUSG00000077191	10	0	14	2
ENSMUSG00000078672	9	10	13	14
ENSMUSG00000045968	8	5	6	1
ENSMUSG00000033767	18	1	0	5
ENSMUSG00000039199	8	5	18	1
ENSMUSG00000104401	10	6	23	0
ENSMUSG00000070943	10	0	14	2
ENSMUSG00000020654	8	5	18	1
ENSMUSG00000021693	0	2	2	6
ENSMUSG00000048772	0	3	24	9
ENSMUSG00000072704	16	0	4	7
ENSMUSG00000049421	7	1	11	3
ENSMUSG00000032396	18	1	0	5
ENSMUSG00000022346	0	5	5	1
ENSMUSG00000095312	10	0	14	2
ENSMUSG00000062960	19	1	7	3
ENSMUSG00000021381	10	6	19	0
ENSMUSG00000022155	10	0	1	2
ENSMUSG00000058407	7	1	11	3
ENSMUSG00000025077	18	1	16	5
ENSMUSG00000044243	10	0	15	2
ENSMUSG00000026626	1	0	4	7
ENSMUSG00000051497	8	5	6	1
ENSMUSG00000052384	8	4	5	1
ENSMUSG00000057110	18	1	16	5
ENSMUSG00000025920	0	4	22	4
ENSMUSG00000036091	10	6	12	0
ENSMUSG00000038583	0	5	22	1
ENSMUSG00000033106	0	3	24	9
ENSMUSG00000019877	1	0	4	7
ENSMUSG00000058028	10	6	19	0
ENSMUSG00000055820	10	6	3	0
ENSMUSG00000074259	10	6	3	0
ENSMUSG00000029201	6	0	4	7
ENSMUSG00000021572	8	5	20	1
ENSMUSG00000021070	10	6	23	0
ENSMUSG00000110253	10	6	10	0
ENSMUSG00000073002	0	4	8	4
ENSMUSG00000050677	10	6	12	0
ENSMUSG00000033436	8	5	5	1
ENSMUSG00000031982	8	5	6	1
ENSMUSG00000115609	10	0	15	2
ENSMUSG00000021728	8	5	6	1
ENSMUSG00000040856	10	6	23	0
ENSMUSG00000064899	0	4	8	4
ENSMUSG00000108827	8	5	22	1
ENSMUSG00000060030	10	0	14	2
ENSMUSG00000032033	8	5	20	1
ENSMUSG00000006998	16	0	4	7
ENSMUSG00000029463	8	5	6	1
ENSMUSG00000043831	0	4	8	4
ENSMUSG00000021241	18	1	16	5
ENSMUSG00000039518	10	6	9	0
ENSMUSG00000055811	10	6	19	0
ENSMUSG00000060044	8	5	20	1
ENSMUSG00000005882	18	1	11	3
ENSMUSG00000022853	12	0	13	11
ENSMUSG00000031511	18	1	16	5
ENSMUSG00000066262	10	6	9	0
ENSMUSG00000044816	10	6	3	0
ENSMUSG00000109058	10	6	3	0
ENSMUSG00000019194	0	5	22	1
ENSMUSG00000056296	10	5	12	8
ENSMUSG00000032269	10	0	15	2
ENSMUSG00000019791	18	1	0	5
ENSMUSG00000004542	10	6	23	0
ENSMUSG00000091183	8	5	20	1
ENSMUSG00000022151	18	2	2	6
ENSMUSG00000080115	10	6	23	0
ENSMUSG00000105279	10	0	1	2
ENSMUSG00000020218	10	5	12	8
