archs4_sample_index	geo_accession	series_id	title	source_name_ch1	characteristics_ch1	library_strategy	library_source	organism_ch1	singlecellprobability	leakage_excluded	matches_liver	matches_kidney	matches_skin	matches_skeletal_muscle	matches_thymus	matches_spleen	matches_lung	matches_retina
874	GSM1094252	GSE44942	Fb_RNA-seq	Fb_RNA-seq	cell type: Primary dermal fibroblasts,Sex: Female,strain: FVB/N	RNA-Seq	transcriptomic	Mus musculus	0.0020068475171950385	False	False	False	True	False	False	False	False	False
3077	GSM1179627	GSE48480	Control replicate 1	epidermal progenitors	developmental stage: embryonic day 18.5 (E18.5),strain: C57BL/6,genotype: wild-type	RNA-Seq	transcriptomic	Mus musculus	0.013440287594730038	False	False	False	True	False	False	False	False	False
3078	GSM1179628	GSE48480	Control replicate 2	epidermal progenitors	developmental stage: embryonic day 18.5 (E18.5),strain: C57BL/6,genotype: wild-type	RNA-Seq	transcriptomic	Mus musculus	0.012910963683016011	False	False	False	True	False	False	False	False	False
3079	GSM1179629	GSE48480	Hras-G12V replicate 1	epidermal progenitors	developmental stage: embryonic day 18.5 (E18.5),strain: C57BL/6,genotype: HrasG12V	RNA-Seq	transcriptomic	Mus musculus	0.014939407161409726	False	False	False	True	False	False	False	False	False
3080	GSM1179630	GSE48480	Hras-G12V replicate 2	epidermal progenitors	developmental stage: embryonic day 18.5 (E18.5),strain: C57BL/6,genotype: HrasG12V	RNA-Seq	transcriptomic	Mus musculus	0.019402741784198093	False	False	False	True	False	False	False	False	False
3081	GSM1179631	GSE48480	Hras-G12V Mllt6KD replicate 1	epidermal progenitors	developmental stage: embryonic day 18.5 (E18.5),strain: C57BL/6,genotype: HrasG12V depleted of Mllt6	RNA-Seq	transcriptomic	Mus musculus	0.012993580947691928	False	False	False	True	False	False	False	False	False
3082	GSM1179632	GSE48480	Hras-G12V Mllt6KD replicate 2	epidermal progenitors	developmental stage: embryonic day 18.5 (E18.5),strain: C57BL/6,genotype: HrasG12V depleted of Mllt6	RNA-Seq	transcriptomic	Mus musculus	0.014170023422245881	False	False	False	True	False	False	False	False	False
3083	GSM1179633	GSE48480	Hras-G12V Ctnnb1KD replicate 1	epidermal progenitors	developmental stage: embryonic day 18.5 (E18.5),strain: C57BL/6,genotype: HrasG12V depleted of Ctnnb1	RNA-Seq	transcriptomic	Mus musculus	0.011148396694476861	False	False	False	True	False	False	False	False	False
3084	GSM1179634	GSE48480	Hras-G12V Ctnnb1KD replicate 2	epidermal progenitors	developmental stage: embryonic day 18.5 (E18.5),strain: C57BL/6,genotype: HrasG12V depleted of Ctnnb1	RNA-Seq	transcriptomic	Mus musculus	0.014711156462905876	False	False	False	True	False	False	False	False	False
25231	GSM1681444	GSE68789	Skin_Langerhans_cells_Rep1	Skin LCs	strain: C57BL/6,cell type: Skin LC	RNA-Seq	transcriptomic	Mus musculus	0.12078320190153612	False	False	False	True	False	False	False	False	False
25232	GSM1681445	GSE68789	Skin_Langerhans_cells_Rep2	Skin LCs	strain: C57BL/6,cell type: Skin LC	RNA-Seq	transcriptomic	Mus musculus	0.21871300974753577	False	False	False	True	False	False	False	False	False
25291	GSM1683509	GSE68846	ctrl-rep1	epidermis	cell type: hair follicle bulge stem cell,age: post natal day 21,genotype: ILK +/-	RNA-Seq	transcriptomic	Mus musculus	0.04230106402272946	False	False	False	True	False	False	False	False	False
25292	GSM1683510	GSE68846	ctrl-rep2	epidermis	cell type: hair follicle bulge stem cell,age: post natal day 21,genotype: ILK +/-	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	True	False	False	False	False	False
25293	GSM1683511	GSE68846	ctrl-rep3	epidermis	cell type: hair follicle bulge stem cell,age: post natal day 21,genotype: ILK +/-	RNA-Seq	transcriptomic	Mus musculus	0.027208702652349155	False	False	False	True	False	False	False	False	False
25294	GSM1683512	GSE68846	ILK-KO (ILK-K5)-rep1	epidermis	cell type: hair follicle bulge stem cell,age: post natal day 21,genotype: ILK -/-	RNA-Seq	transcriptomic	Mus musculus	0.01880363298578493	False	False	False	True	False	False	False	False	False
25295	GSM1683513	GSE68846	ILK-KO (ILK-K5)-rep2	epidermis	cell type: hair follicle bulge stem cell,age: post natal day 21,genotype: ILK -/-	RNA-Seq	transcriptomic	Mus musculus	0.025772042744134964	False	False	False	True	False	False	False	False	False
25296	GSM1683514	GSE68846	ILK-KO (ILK-K5)-rep3	epidermis	cell type: hair follicle bulge stem cell,age: post natal day 21,genotype: ILK -/-	RNA-Seq	transcriptomic	Mus musculus	0.00960190801219559	False	False	False	True	False	False	False	False	False
33779	GSM1856073	GSE72146,GSE72147	SCC_SC_RNA-seq	Mouse skin SCC	Sex: Female,age or tumor stage: 3 weeks after tumor graft,strain: HRasG12V;Tgfbr2-null,sorting markers: GFP, integrin Î±6, integrin Î²1	RNA-Seq	transcriptomic	Mus musculus	0.014452590612204455	False	False	False	True	False	False	False	False	False
33780	GSM1856074	GSE72146,GSE72147	HFSC_RNAseq	Mouse back skins	Sex: Female,age or tumor stage: P52-60,strain: K14-Cre;Tgfbr2fl/fl,sorting markers: integrin Î±6, CD34 and Sca1	RNA-Seq	transcriptomic	Mus musculus	0.013272907715529917	False	False	False	True	False	False	False	False	False
33781	GSM1856075	GSE72146,GSE72147	EpiSC_RNAseq	Mouse back skins	Sex: Female,age or tumor stage: P52-60,strain: K14-Cre;Tgfbr2fl/fl,sorting markers: integrin Î±6, CD34 and Sca1	RNA-Seq	transcriptomic	Mus musculus	0.013518074244488802	False	False	False	True	False	False	False	False	False
37631	GSM1916284	GSE74283	2mo_tBSC1	dorsal skin	strain: C57BL/6,age: 2mo,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.014777133983718672	False	False	False	True	False	False	False	False	False
37632	GSM1916285	GSE74283	2mo_tBSC2	dorsal skin	strain: C57BL/6,age: 2mo,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.014711033890358714	False	False	False	True	False	False	False	False	False
37633	GSM1916286	GSE74283	24mo_tBSC1	dorsal skin	strain: C57BL/6,age: 24mo,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.041781591130879724	False	False	False	True	False	False	False	False	False
37634	GSM1916287	GSE74283	24mo_tBSC2	dorsal skin	strain: C57BL/6,age: 24mo,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.03821883136245072	False	False	False	True	False	False	False	False	False
37635	GSM1916288	GSE74283	2mo_Epi1	dorsal skin	strain: C57BL/6,age: 2mo,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.013744581893155165	False	False	False	True	False	False	False	False	False
37636	GSM1916289	GSE74283	2mo_Epi2	dorsal skin	strain: C57BL/6,age: 2mo,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.014924264789829703	False	False	False	True	False	False	False	False	False
37637	GSM1916290	GSE74283	24mo_Epi1	dorsal skin	strain: C57BL/6,age: 24mo,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.04045393167912693	False	False	False	True	False	False	False	False	False
37638	GSM1916291	GSE74283	24mo_Epi2	dorsal skin	strain: C57BL/6,age: 24mo,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.04392376242621716	False	False	False	True	False	False	False	False	False
37639	GSM1916292	GSE74283	young Wounded Epi	dorsal skin	strain: C57BL/6,age: 2mo,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.03397160236677361	False	False	False	True	False	False	False	False	False
37640	GSM1916293	GSE74283	aged Wounded Epi	dorsal skin	strain: C57BL/6,age: 24mo,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.04392376242621716	False	False	False	True	False	False	False	False	False
37641	GSM1916294	GSE74283	2mo_aBSC1	dorsal skin	strain: C57BL/6,age: 2mo,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.014452590612204455	False	False	False	True	False	False	False	False	False
37642	GSM1916295	GSE74283	2mo_aBSC2	dorsal skin	strain: C57BL/6,age: 2mo,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.01698790499157903	False	False	False	True	False	False	False	False	False
37643	GSM1916296	GSE74283	24mo_aBSC1	dorsal skin	strain: C57BL/6,age: 24mo,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.039412066437908705	False	False	False	True	False	False	False	False	False
37644	GSM1916297	GSE74283	24mo_aBSC2	dorsal skin	strain: C57BL/6,age: 24mo,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.0417022142883244	False	False	False	True	False	False	False	False	False
49019	GSM2037729	GSE76779	HFSCs-rep1	epidermis	cell type: keratinocyte,cell type: FACS purified hair follicle stem cells (HFSCs),genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.014258244066501093	False	False	False	True	False	False	False	False	False
49020	GSM2037730	GSE76779	HFSCs-rep2	epidermis	cell type: keratinocyte,cell type: FACS purified hair follicle stem cells (HFSCs),genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.006774653165292887	False	False	False	True	False	False	False	False	False
49021	GSM2037731	GSE76779	HFSCs-rep3	epidermis	cell type: keratinocyte,cell type: FACS purified hair follicle stem cells (HFSCs),genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.009741267978271786	False	False	False	True	False	False	False	False	False
49022	GSM2037732	GSE76779	Epi-rep1	epidermis	cell type: keratinocyte,cell type: total epidermal cells,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.009752195914941099	False	False	False	True	False	False	False	False	False
49023	GSM2037733	GSE76779	Epi-rep2	epidermis	cell type: keratinocyte,cell type: total epidermal cells,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.01058756930863089	False	False	False	True	False	False	False	False	False
49024	GSM2037734	GSE76779	Epi-rep3	epidermis	cell type: keratinocyte,cell type: total epidermal cells,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.02089140036275977	False	False	False	True	False	False	False	False	False
49025	GSM2037735	GSE76779	3C-HFSCs-rep1	epidermis	cell type: keratinocyte,cell type: Cultured hair follicle stem cells (HFSCs),genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.019957341129026737	False	False	False	True	False	False	False	False	False
49026	GSM2037736	GSE76779	3C-HFSCs-rep2	epidermis	cell type: keratinocyte,cell type: Cultured hair follicle stem cells (HFSCs),genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.006379979301655636	False	False	False	True	False	False	False	False	False
49027	GSM2037737	GSE76779	3C-HFSCs-rep3	epidermis	cell type: keratinocyte,cell type: Cultured hair follicle stem cells (HFSCs),genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.004851560866001436	False	False	False	True	False	False	False	False	False
50065	GSM2046743	GSE77256	WT_1st_Tel	mouse dorsal skin	cell type: 1st Telogen HFSCs purified from Shh-Het female mouse,strain: Agouti,age: Postnatal day ~23	RNA-Seq	transcriptomic	Mus musculus	0.049196220955711925	False	False	False	True	False	False	False	False	False
50066	GSM2046744	GSE77256	WT_AnaII	mouse dorsal skin	cell type: Anagen-substage II HFSCs purified from Shh-Het female mouse,strain: Agouti,age: Postnatal day ~26	RNA-Seq	transcriptomic	Mus musculus	0.014648591176419874	False	False	False	True	False	False	False	False	False
59075	GSM2125013	GSE80354	Gata6 WT2	epidermal keratinocytes	genotype: WT (K14CreERT2-;Gata6 fl/fl),treatment: tamoxifen 6 hours,passage: 8-10	RNA-Seq	transcriptomic	Mus musculus	0.013429275580268496	False	False	False	True	False	False	False	False	False
59076	GSM2125014	GSE80354	Gata6 WT3	epidermal keratinocytes	genotype: WT (K14CreERT2-;Gata6 fl/fl),treatment: tamoxifen 6 hours,passage: 8-10	RNA-Seq	transcriptomic	Mus musculus	0.007819996530602355	False	False	False	True	False	False	False	False	False
59077	GSM2125015	GSE80354	Gata6 WT4	epidermal keratinocytes	genotype: WT (K14CreERT2-;Gata6 fl/fl),treatment: tamoxifen 6 hours,passage: 8-10	RNA-Seq	transcriptomic	Mus musculus	0.010669200316271613	False	False	False	True	False	False	False	False	False
59078	GSM2125016	GSE80354	Gata6 iKO2	epidermal keratinocytes	genotype: iKO (K14CreERT2+;Gata6 fl/fl),treatment: tamoxifen 6 hours,passage: 8-10	RNA-Seq	transcriptomic	Mus musculus	0.0010499418319078004	False	False	False	True	False	False	False	False	False
59079	GSM2125017	GSE80354	Gata6 iKO3	epidermal keratinocytes	genotype: iKO (K14CreERT2+;Gata6 fl/fl),treatment: tamoxifen 6 hours,passage: 8-10	RNA-Seq	transcriptomic	Mus musculus	0.006362445773598948	False	False	False	True	False	False	False	False	False
59080	GSM2125018	GSE80354	Gata6 iKO4	epidermal keratinocytes	genotype: iKO (K14CreERT2+;Gata6 fl/fl),treatment: tamoxifen 6 hours,passage: 8-10	RNA-Seq	transcriptomic	Mus musculus	0.02120319043438523	False	False	False	True	False	False	False	False	False
73542	GSM2199587	GSE83332	RNAseq WT P4  in vivo rep 0	Mouse back skins	strain: R26-Sox2-IRES-eGFP fl/+,age: Passage 10-15	RNA-Seq	transcriptomic	Mus musculus	0.011443881616930853	False	False	False	True	False	False	False	False	False
73543	GSM2199588	GSE83332	RNAseq WT P4  in vivo rep 1	Mouse back skins	strain: R26-Sox2-IRES-eGFP fl/+,age: Passage 10-15	RNA-Seq	transcriptomic	Mus musculus	0.013518074244488802	False	False	False	True	False	False	False	False	False
73544	GSM2199589	GSE83332	RNAseq SOX2 P4  in vivo rep 0	Mouse back skins	strain: K14-Cre; R26-Sox2-IRES-eGFP fl/+,age: Passage 10-15	RNA-Seq	transcriptomic	Mus musculus	0.004478504938528268	False	False	False	True	False	False	False	False	False
73545	GSM2199590	GSE83332	RNAseq SOX2 P4  in vivo rep 1	Mouse back skins	strain: K14-Cre; R26-Sox2-IRES-eGFP fl/+,age: Passage 10-15	RNA-Seq	transcriptomic	Mus musculus	0.01383510638533318	False	False	False	True	False	False	False	False	False
73546	GSM2199607	GSE83332	RNAseq WT in vitro rep 0	Primary keratinocytes from P0 back skin	strain: R26-Sox2-IRES-eGFP fl/+,age: Passage 10-15	RNA-Seq	transcriptomic	Mus musculus	0.004875518957962476	False	False	False	True	False	False	False	False	False
73547	GSM2199608	GSE83332	RNAseq WT in vitro rep 1	Primary keratinocytes from P0 back skin	strain: R26-Sox2-IRES-eGFP fl/+,age: Passage 10-15	RNA-Seq	transcriptomic	Mus musculus	0.00785378167287234	False	False	False	True	False	False	False	False	False
73548	GSM2199609	GSE83332	RNAseq SOX2 in vitro rep 0	Primary keratinocytes from P0 back skin	strain: K14-Cre; R26-Sox2-IRES-eGFP fl/+,age: Passage 10-15	RNA-Seq	transcriptomic	Mus musculus	0.004906234219727945	False	False	False	True	False	False	False	False	False
73549	GSM2199610	GSE83332	RNAseq SOX2 in vitro rep 1	Primary keratinocytes from P0 back skin	strain: K14-Cre; R26-Sox2-IRES-eGFP fl/+,age: Passage 10-15	RNA-Seq	transcriptomic	Mus musculus	0.011009847921395335	False	False	False	True	False	False	False	False	False
98492	GSM2415052	GSE90847,GSE90850	Ana-VI_HFSC_RNAseq_rep1	Mouse back skin	Sex: Mixed,age: P30,strain: Lhx2-GFP (CD1),sorting markers: GFP, integrin Î±6, integrin b1, CD34, Sca-1, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.036713270433965446	False	False	False	True	False	False	False	False	False
98493	GSM2415053	GSE90847,GSE90850	Ana-VI_HFSC_RNAseq_rep2	Mouse back skin	Sex: Mixed,age: P30,strain: Lhx2-GFP (CD1),sorting markers: GFP, integrin Î±6, integrin b1, CD34, Sca-1, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.016482997087123495	False	False	False	True	False	False	False	False	False
98494	GSM2415054	GSE90847,GSE90850	Ana-VI_HFSC_RNAseq_rep3	Mouse back skin	Sex: Mixed,age: P30,strain: Lhx2-GFP (CD1),sorting markers: GFP, integrin Î±6, integrin b1, CD34, Sca-1, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.03605099315069805	False	False	False	True	False	False	False	False	False
98495	GSM2415055	GSE90847,GSE90850	Ana-VI_ORS_RNAseq_rep1	Mouse back skin	Sex: Mixed,age: P30,strain: Lhx2-GFP (CD1),sorting markers: GFP, integrin Î±6, integrin b1, CD34, Sca-1, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.013783292751637605	False	False	False	True	False	False	False	False	False
98496	GSM2415056	GSE90847,GSE90850	Ana-VI_ORS_RNAseq_rep2	Mouse back skin	Sex: Mixed,age: P30,strain: Lhx2-GFP (CD1),sorting markers: GFP, integrin Î±6, integrin b1, CD34, Sca-1, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.015678808837411847	False	False	False	True	False	False	False	False	False
98497	GSM2415057	GSE90847,GSE90850	Ana-VI_basal_HB_RNAseq_rep1	Mouse back skin	Sex: Mixed,age: P30,strain: Lhx2-GFP (CD1),sorting markers: GFP, integrin Î±6, integrin b1, CD34, Sca-1, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.01650331654644995	False	False	False	True	False	False	False	False	False
98498	GSM2415058	GSE90847,GSE90850	Ana-VI_basal_HB_RNAseq_rep2	Mouse back skin	Sex: Mixed,age: P30,strain: Lhx2-GFP (CD1),sorting markers: GFP, integrin Î±6, integrin b1, CD34, Sca-1, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.013033485799359722	False	False	False	True	False	False	False	False	False
98499	GSM2415059	GSE90847,GSE90850	Ana-VI_suprabasal_HB_RNAseq_rep1	Mouse back skin	Sex: Mixed,age: P30,strain: Lhx2-GFP (CD1),sorting markers: GFP, integrin Î±6, integrin b1, CD34, Sca-1, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.008757949188543087	False	False	False	True	False	False	False	False	False
98500	GSM2415060	GSE90847,GSE90850	Ana-VI_suprabasal_HB_RNAseq_rep2	Mouse back skin	Sex: Mixed,age: P30,strain: Lhx2-GFP (CD1),sorting markers: GFP, integrin Î±6, integrin b1, CD34, Sca-1, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.009393348261944514	False	False	False	True	False	False	False	False	False
98508	GSM2415068	GSE90848,GSE90850	819b_A6	Mouse back skin	Sex: Mixed,age: P21,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.33227363338291155	False	False	False	True	False	False	False	False	False
98509	GSM2415069	GSE90848,GSE90850	819b_A7	Mouse back skin	Sex: Mixed,age: P21,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.410199201956094	False	False	False	True	False	False	False	False	False
98515	GSM2415075	GSE90848,GSE90850	819b_B2	Mouse back skin	Sex: Mixed,age: P21,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.43581268961940073	False	False	False	True	False	False	False	False	False
98529	GSM2415089	GSE90848,GSE90850	819b_C6	Mouse back skin	Sex: Mixed,age: P21,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.4450461166891514	False	False	False	True	False	False	False	False	False
98554	GSM2415114	GSE90848,GSE90850	819hg_B4	Mouse back skin	Sex: Mixed,age: P21,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.49619548358602933	False	False	False	True	False	False	False	False	False
98588	GSM2415148	GSE90848,GSE90850	819hg_F12	Mouse back skin	Sex: Mixed,age: P21,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.4813888829278439	False	False	False	True	False	False	False	False	False
98592	GSM2415152	GSE90848,GSE90850	819hg_F4	Mouse back skin	Sex: Mixed,age: P21,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.4996101016850486	False	False	False	True	False	False	False	False	False
98598	GSM2415158	GSE90848,GSE90850	819hg_G3	Mouse back skin	Sex: Mixed,age: P21,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.2768881410591421	False	False	False	True	False	False	False	False	False
98604	GSM2415164	GSE90848,GSE90850	819hg_H1	Mouse back skin	Sex: Mixed,age: P21,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.4874448816086762	False	False	False	True	False	False	False	False	False
98608	GSM2415168	GSE90848,GSE90850	819hg_H5	Mouse back skin	Sex: Mixed,age: P21,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.42934581943262845	False	False	False	True	False	False	False	False	False
98611	GSM2415171	GSE90848,GSE90850	902hg_A10	Mouse back skin	Sex: Mixed,age: P23-P24,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.4869893217682539	False	False	False	True	False	False	False	False	False
98633	GSM2415193	GSE90848,GSE90850	902hg_C4	Mouse back skin	Sex: Mixed,age: P23-P24,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.4302511516317368	False	False	False	True	False	False	False	False	False
98639	GSM2415199	GSE90848,GSE90850	902hg_D12	Mouse back skin	Sex: Mixed,age: P23-P24,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.46148620637758875	False	False	False	True	False	False	False	False	False
98640	GSM2415200	GSE90848,GSE90850	902hg_D1	Mouse back skin	Sex: Mixed,age: P23-P24,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.3901616606987086	False	False	False	True	False	False	False	False	False
98678	GSM2415238	GSE90848,GSE90850	902hg_H3	Mouse back skin	Sex: Mixed,age: P23-P24,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.46324099105857725	False	False	False	True	False	False	False	False	False
98681	GSM2415241	GSE90848,GSE90850	902hg_H6	Mouse back skin	Sex: Mixed,age: P23-P24,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.48374483782340527	False	False	False	True	False	False	False	False	False
98683	GSM2415243	GSE90848,GSE90850	902hg_H8	Mouse back skin	Sex: Mixed,age: P23-P24,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.4881878930415806	False	False	False	True	False	False	False	False	False
98695	GSM2415255	GSE90848,GSE90850	913hg_E7	Mouse back skin	Sex: Mixed,age: P25-P27,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.4464671741470014	False	False	False	True	False	False	False	False	False
98700	GSM2415260	GSE90848,GSE90850	914mat_C10	Mouse back skin	Sex: Mixed,age: P25-P27,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.4763137829675674	False	False	False	True	False	False	False	False	False
98706	GSM2415266	GSE90848,GSE90850	914mat_C7	Mouse back skin	Sex: Mixed,age: P25-P27,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.49928352227616063	False	False	False	True	False	False	False	False	False
98713	GSM2415273	GSE90848,GSE90850	914mat_D7	Mouse back skin	Sex: Mixed,age: P25-P27,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.4920126424918694	False	False	False	True	False	False	False	False	False
98714	GSM2415274	GSE90848,GSE90850	914mat_D8	Mouse back skin	Sex: Mixed,age: P25-P27,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.48362469659249746	False	False	False	True	False	False	False	False	False
98718	GSM2415278	GSE90848,GSE90850	914mat_E12	Mouse back skin	Sex: Mixed,age: P25-P27,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.4779150782598829	False	False	False	True	False	False	False	False	False
98736	GSM2415296	GSE90848,GSE90850	914mat_G11	Mouse back skin	Sex: Mixed,age: P25-P27,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.39489331915714054	False	False	False	True	False	False	False	False	False
98740	GSM2415300	GSE90848,GSE90850	914mat_G5	Mouse back skin	Sex: Mixed,age: P25-P27,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.4965705358770468	False	False	False	True	False	False	False	False	False
98765	GSM2415325	GSE90848,GSE90850	915mat_B10	Mouse back skin	Sex: Mixed,age: P25-P27,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.4833867633495765	False	False	False	True	False	False	False	False	False
98796	GSM2415356	GSE90848,GSE90850	915mat_E2	Mouse back skin	Sex: Mixed,age: P25-P27,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.4998096997967983	False	False	False	True	False	False	False	False	False
98819	GSM2415379	GSE90848,GSE90850	915mat_G4	Mouse back skin	Sex: Mixed,age: P25-P27,strain: Lgr5-eGFPiresCreER;R26-tdTomato,sorting markers: GFP, tdTomato, integrin Î±6, integrin b1, CD34, Pcadherin	RNA-Seq	transcriptomic	Mus musculus	0.4836933188521082	False	False	False	True	False	False	False	False	False
