archs4_sample_index	geo_accession	series_id	title	source_name_ch1	characteristics_ch1	library_strategy	library_source	organism_ch1	singlecellprobability	leakage_excluded	matches_liver	matches_kidney	matches_skin	matches_skeletal_muscle	matches_spleen	matches_lung
5704	GSM1249438	GSE51619	Kidney_EC_translatome_1	kidney endothelial cells	age: embryonic day 14.5,genotype: Cdh5CreERT2+/-;Gt(ROSA)26Sor-mCherry-Rpl10a+/-,cell type: kidney endothelial cells	RNA-Seq	transcriptomic	Mus musculus	0.013822135418279397	False	False	True	False	False	False	False
5705	GSM1249439	GSE51619	Kidney_EC_translatome_2	kidney endothelial cells	age: embryonic day 14.5,genotype: Cdh5CreERT2+/-;Gt(ROSA)26Sor-mCherry-Rpl10a+/-,cell type: kidney endothelial cells	RNA-Seq	transcriptomic	Mus musculus	0.009492454539444448	False	False	True	False	False	False	False
5706	GSM1249440	GSE51619	Kidney_EC_translatome_3	kidney endothelial cells	age: embryonic day 14.5,genotype: Cdh5CreERT2+/-;Gt(ROSA)26Sor-mCherry-Rpl10a+/-,cell type: kidney endothelial cells	RNA-Seq	transcriptomic	Mus musculus	0.013742758575724065	False	False	True	False	False	False	False
8245	GSM1370928	GSE56904	M1	Type-1 macrophages	cell type: M1 sorted from in vivo renal tumors,origin: Renca cell line tumor injected intra-kidney at day 14 post-tumor injection,strain: BALB/C	RNA-Seq	transcriptomic	Mus musculus	0.016873529712551974	False	False	True	False	False	False	False
8246	GSM1370929	GSE56904	CD4	CD4 T lymphocytes	cell type: CD4 T cells sorted from in vivo renal tumors,origin: Renca cell line tumor injected intra-kidney at day 14 post-tumor injection,strain: BALB/C	RNA-Seq	transcriptomic	Mus musculus	0.014538859383338532	False	False	True	False	False	False	False
8247	GSM1370930	GSE56904	M2	Type-2 macrophages	cell type: M2 sorted from in vivo renal tumors,origin: Renca cell line tumor injected intra-kidney at day 14 post-tumor injection,strain: BALB/C	RNA-Seq	transcriptomic	Mus musculus	0.015201230293348977	False	False	True	False	False	False	False
8248	GSM1370931	GSE56905	IK_rep1	sub-cutaneous tumors that were growing in the presence of an intra-kidney tumor	cell type: entire tumor composition: tumor cells+ stroma cells,origin: Renca cell line tumor injected sub-cutaneously at day 14 post-tumor injection,strain: BALB/C	RNA-Seq	transcriptomic	Mus musculus	0.006310653679779509	False	False	True	False	False	False	False
8249	GSM1370932	GSE56905	IK_rep2	sub-cutaneous tumors that were growing in the presence of an intra-kidney tumor	cell type: entire tumor composition: tumor cells+ stroma cells,origin: Renca cell line tumor injected sub-cutaneously at day 14 post-tumor injection,strain: BALB/C	RNA-Seq	transcriptomic	Mus musculus	0.008044779299349101	False	False	True	False	False	False	False
8250	GSM1370933	GSE56905	IK_rep3	sub-cutaneous tumors that were growing in the presence of an intra-kidney tumor	cell type: entire tumor composition: tumor cells+ stroma cells,origin: Renca cell line tumor injected sub-cutaneously at day 14 post-tumor injection,strain: BALB/C	RNA-Seq	transcriptomic	Mus musculus	0.008044779299349101	False	False	True	False	False	False	False
8251	GSM1370934	GSE56905	IK_rep4	sub-cutaneous tumors that were growing in the presence of an intra-kidney tumor	cell type: entire tumor composition: tumor cells+ stroma cells,origin: Renca cell line tumor injected sub-cutaneously at day 14 post-tumor injection,strain: BALB/C	RNA-Seq	transcriptomic	Mus musculus	0.006310653679779509	False	False	True	False	False	False	False
8252	GSM1370935	GSE56905	IK_rep5	sub-cutaneous tumors that were growing in the presence of an intra-kidney tumor	cell type: entire tumor composition: tumor cells+ stroma cells,origin: Renca cell line tumor injected sub-cutaneously at day 14 post-tumor injection,strain: BALB/C	RNA-Seq	transcriptomic	Mus musculus	0.005675254606378082	False	False	True	False	False	False	False
8253	GSM1370936	GSE56905	IK_rep6	sub-cutaneous tumors that were growing in the presence of an intra-kidney tumor	cell type: entire tumor composition: tumor cells+ stroma cells,origin: Renca cell line tumor injected sub-cutaneously at day 14 post-tumor injection,strain: BALB/C	RNA-Seq	transcriptomic	Mus musculus	0.008809272841340103	False	False	True	False	False	False	False
8254	GSM1370937	GSE56905	SC_rep1	sub-cutaneous tumors that were growing in the absence of an intra-kidney tumor	cell type: entire tumor composition: tumor cells+ stroma cells,origin: Renca cell line tumor injected sub-cutaneously at day 14 post-tumor injection,strain: BALB/C	RNA-Seq	transcriptomic	Mus musculus	0.005754631448933413	False	False	True	False	False	False	False
8255	GSM1370938	GSE56905	SC_rep2	sub-cutaneous tumors that were growing in the absence of an intra-kidney tumor	cell type: entire tumor composition: tumor cells+ stroma cells,origin: Renca cell line tumor injected sub-cutaneously at day 14 post-tumor injection,strain: BALB/C	RNA-Seq	transcriptomic	Mus musculus	0.007402489285959021	False	False	True	False	False	False	False
8256	GSM1370939	GSE56905	SC_rep3	sub-cutaneous tumors that were growing in the absence of an intra-kidney tumor	cell type: entire tumor composition: tumor cells+ stroma cells,origin: Renca cell line tumor injected sub-cutaneously at day 14 post-tumor injection,strain: BALB/C	RNA-Seq	transcriptomic	Mus musculus	0.005563559785861349	False	False	True	False	False	False	False
8257	GSM1370940	GSE56905	SC_rep4	sub-cutaneous tumors that were growing in the absence of an intra-kidney tumor	cell type: entire tumor composition: tumor cells+ stroma cells,origin: Renca cell line tumor injected sub-cutaneously at day 14 post-tumor injection,strain: BALB/C	RNA-Seq	transcriptomic	Mus musculus	0.007774330793721705	False	False	True	False	False	False	False
8258	GSM1370941	GSE56905	SC_rep5	sub-cutaneous tumors that were growing in the absence of an intra-kidney tumor	cell type: entire tumor composition: tumor cells+ stroma cells,origin: Renca cell line tumor injected sub-cutaneously at day 14 post-tumor injection,strain: BALB/C	RNA-Seq	transcriptomic	Mus musculus	0.00796540245679377	False	False	True	False	False	False	False
8259	GSM1370942	GSE56905	SC_rep6	sub-cutaneous tumors that were growing in the absence of an intra-kidney tumor	cell type: entire tumor composition: tumor cells+ stroma cells,origin: Renca cell line tumor injected sub-cutaneously at day 14 post-tumor injection,strain: BALB/C	RNA-Seq	transcriptomic	Mus musculus	0.00796540245679377	False	False	True	False	False	False	False
17705	GSM1548413	GSE63418,GSE65899	7533 E2-2 deleted	Cultured fetal mouse kidney	strain: C57BL/6,genotype/variation: beta-catenin activated, E2-2 deleted	RNA-Seq	transcriptomic	Mus musculus	0.006538583274154928	False	False	True	False	False	False	False
17706	GSM1548414	GSE63418,GSE65899	7184 E2-2 deleted	Cultured fetal mouse kidney	strain: C57BL/6,genotype/variation: beta-catenin activated, E2-2 deleted	RNA-Seq	transcriptomic	Mus musculus	0.004442920109819302	False	False	True	False	False	False	False
17707	GSM1548415	GSE63418,GSE65899	7532 E2-2 deleted	Cultured fetal mouse kidney	strain: C57BL/6,genotype/variation: beta-catenin activated, E2-2 deleted	RNA-Seq	transcriptomic	Mus musculus	0.0017868669733729125	False	False	True	False	False	False	False
17708	GSM1548416	GSE63418,GSE65899	7531 E2-2 wildtype	Cultured fetal mouse kidney	strain: C57BL/6,genotype/variation: beta-catenin activated, E2-2 wildtype	RNA-Seq	transcriptomic	Mus musculus	0.0059031842007535	False	False	True	False	False	False	False
17709	GSM1548417	GSE63418,GSE65899	7339 E2-2 wildtype	Cultured fetal mouse kidney	strain: C57BL/6,genotype/variation: beta-catenin activated, E2-2 wildtype	RNA-Seq	transcriptomic	Mus musculus	0.007245416361711007	False	False	True	False	False	False	False
17710	GSM1548418	GSE63418,GSE65899	5455 E2-2 wildtype	Cultured fetal mouse kidney	strain: C57BL/6,genotype/variation: beta-catenin activated, E2-2 wildtype	RNA-Seq	transcriptomic	Mus musculus	0.006897932928038969	False	False	True	False	False	False	False
17711	GSM1548419	GSE63418,GSE65899	7583 E2-2 wildtype	Cultured fetal mouse kidney	strain: C57BL/6,genotype/variation: beta-catenin activated, E2-2 wildtype	RNA-Seq	transcriptomic	Mus musculus	0.007697802534950342	False	False	True	False	False	False	False
19077	GSM1585028	GSE64959	Crym P1 cDNA - Nugen	P1 kidney cap mesenchyme Crym cDNA - Nugen	genotype: Tg(Crym-EGFP)GF82Gsat/MGI:4846969,component sampled: cap mesenchyme,theiler stage: TS27,age: P1,strain: CD1,Sex: unknown,pooled sample: yes,pool size: 2 neonatal kidneys	RNA-Seq	transcriptomic	Mus musculus	0.07591295535528289	False	False	True	False	False	False	False
19078	GSM1585029	GSE64959	Crym P4 cDNA - Nugen	P4 kidney renal vesicle Crym cDNA - Nugen	genotype: Tg(Crym-EGFP)GF82Gsat/MGI:4846969,component sampled: renal vesicle,theiler stage: TS27,age: P4,strain: CD1,Sex: unknown,pooled sample: yes,pool size: 2 neonatal kidneys	RNA-Seq	transcriptomic	Mus musculus	0.06400927302258878	False	False	True	False	False	False	False
19079	GSM1585030	GSE64959	Adult Proximal Tubules - 1	Adult kidney proximal tubules (LTA-positive FACS)	genotype: wild type,component sampled: renal proximal tubule,theiler stage: TS28,age: Adult,strain: CD1,Sex: both,pooled sample: unspecified,pool size: 	RNA-Seq	transcriptomic	Mus musculus	0.02240677591835213	False	False	True	False	False	False	False
19080	GSM1585031	GSE64959	E11.5 Hoxb7 ureteric trunk	E11.5 kidney ureteric trunk Hoxb7-FACS	genotype: Tg(Hoxb7-EGFP)33Cos/MGI:3715437,component sampled: ureteric stalk,theiler stage: TS19,age: 11.5 dpc,strain: mixed background,Sex: both,pooled sample: yes,pool size: 5 kidneys	RNA-Seq	transcriptomic	Mus musculus	0.016121042336895493	False	False	True	False	False	False	False
19081	GSM1585032	GSE64959	E11.5 Hoxb7 ureteric tip/ampulla	E11.5 kidney ureteric tip/ampulla Hoxb7-FACS	genotype: Tg(Hoxb7-EGFP)33Cos/MGI:3715437,component sampled: ureteric tip,theiler stage: TS19,age: 11.5 dpc,strain: mixed background,Sex: both,pooled sample: yes,pool size: 5 kidneys	RNA-Seq	transcriptomic	Mus musculus	0.015512188725585197	False	False	True	False	False	False	False
19082	GSM1585033	GSE64959	E12.5 Six2 Cap Mesenchyme	E12.5 kidney cap mesenchyme Six2-FACS	genotype: Six2<tm3(EGFP/cre/ERT2)Amc> /MGI:3845222,component sampled: cap mesenchyme,theiler stage: TS20,age: 12.5 dpc,strain: mixed background,Sex: both,pooled sample: unspecified,pool size: 	RNA-Seq	transcriptomic	Mus musculus	0.017967959186819614	False	False	True	False	False	False	False
19083	GSM1585034	GSE64959	E15.5 Proximal Tubules - 3	E15.5 kidney proximal tubules (LTA-positive FACS) sample 3	genotype: wild type,component sampled: early proximal tubule,theiler stage: TS23,age: dpc,strain: CD1,Sex: both,pooled sample: unspecified,pool size: 	RNA-Seq	transcriptomic	Mus musculus	0.019056236253744648	False	False	True	False	False	False	False
19084	GSM1585035	GSE64959	E15.5  Hoxb7 collecting ducts -1	E15.5 kidney ureteric tip and collecting duct isolated from Hoxb7-EGFP mice - sample 1	genotype: Tg(Hoxb7-EGFP)33Cos/MGI:3715437,component sampled: cortical collecting duct, ureteric tip,theiler stage: TS23,age: 15.5 dpc,strain: mixed background,Sex: both,pooled sample: yes,pool size: 5 kidneys	RNA-Seq	transcriptomic	Mus musculus	0.018575069748292403	False	False	True	False	False	False	False
19085	GSM1585036	GSE64959	E15.5 MAFB - Podocytes - 2	E15.5 kidney podocyte cells isolated from Mafb-GFP mice - sample 2	genotype: Tg(Mafb-EGFP)FT79Gsat/MGI:4847215,component sampled: visceral epithelium of maturing renal corpuscle, visceral epithelium of capillary loop renal corpuscle,theiler stage: TS23,age: 15.5 dpc,strain: mixed background,Sex: both,pooled sample: yes,pool size: 2 kidneys	RNA-Seq	transcriptomic	Mus musculus	0.017967959186819614	False	False	True	False	False	False	False
19086	GSM1585037	GSE64959	E15.5 Hoxb7 collecting ducts - 2	E15.5 kidney ureteric tip and collecting duct isolated from Hoxb7-EGFP mice - sample 2	genotype: Tg(Hoxb7-EGFP)33Cos/MGI:3715437,component sampled: cortical collecting duct, ureteric tip,theiler stage: TS23,age: 15.5 dpc,strain: mixed background,Sex: both,pooled sample: yes,pool size: 5 kidneys	RNA-Seq	transcriptomic	Mus musculus	0.01567781133640394	False	False	True	False	False	False	False
19087	GSM1585038	GSE64959	E15.5 Hoxb7 Ureter -1	E15.5 ureter Hoxb7-FACS sample 1	genotype: Tg(Hoxb7-EGFP)33Cos/MGI:3715437,component sampled: ureter,theiler stage: TS23,age: 15.5 dpc,strain: mixed background,Sex: both,pooled sample: yes,pool size: ~6 kidneys	RNA-Seq	transcriptomic	Mus musculus	0.016609254357583817	False	False	True	False	False	False	False
19088	GSM1585039	GSE64959	E15.5 MAFB - Podocytes - 3	E15.5 kidney podocyte cells isolated from Mafb-GFP mice - sample 3	genotype: Tg(Mafb-EGFP)FT79Gsat/MGI:4847215,component sampled: visceral epithelium of maturing renal corpuscle, visceral epithelium of capillary loop renal corpuscle,theiler stage: TS23,age: 15.5 dpc,strain: mixed background,Sex: both,pooled sample: yes,pool size: 2 kidneys	RNA-Seq	transcriptomic	Mus musculus	0.017967959186819614	False	False	True	False	False	False	False
19089	GSM1585040	GSE64959	E15.5 Proximal Tubules - 2	E15.5 kidney proximal tubules (LTA-positive FACS) sample 2	genotype: wild type,component sampled: early proximal tubule,theiler stage: TS23,age: dpc,strain: CD1,Sex: both,pooled sample: unspecified,pool size: 	RNA-Seq	transcriptomic	Mus musculus	0.032741464745099993	False	False	True	False	False	False	False
19090	GSM1585041	GSE64959	E15.5 Hoxb7 Ureter - 2	E15.5 ureter Hoxb7-FACS sample 2	genotype: Tg(Hoxb7-EGFP)33Cos/MGI:3715437,component sampled: ureter,theiler stage: TS23,age: 15.5 dpc,strain: mixed background,Sex: both,pooled sample: yes,pool size: ~6 kidneys	RNA-Seq	transcriptomic	Mus musculus	0.014786158327154684	False	False	True	False	False	False	False
19091	GSM1585042	GSE64959	E15.5 Hoxb7 collecting ducts - 3	E15.5 kidney ureteric tip and collecting duct isolated from Hoxb7-EGFP mice - sample 3	genotype: Tg(Hoxb7-EGFP)33Cos/MGI:3715437,component sampled: cortical collecting duct, ureteric tip,theiler stage: TS23,age: 15.5 dpc,strain: mixed background,Sex: both,pooled sample: yes,pool size: 5 kidneys	RNA-Seq	transcriptomic	Mus musculus	0.016870893554820993	False	False	True	False	False	False	False
19092	GSM1585043	GSE64959	Adult MAFB podocyte cells	Adult kidney visceral epithelium (syn: podocyte layer) isolated from MAFB-GFP mice	genotype: Tg(Mafb-EGFP)FT79Gsat/MGI:4847215,component sampled: visceral epithelium of mature renal corpuscle,theiler stage: TS28,age: Adult,strain: mixed background,Sex: both,pooled sample: yes,pool size: 2 kidneys from the same mouse	RNA-Seq	transcriptomic	Mus musculus	0.07505204649820689	False	False	True	False	False	False	False
19093	GSM1585044	GSE64959	Adult Meis1 mesangial cells	Adult kidney mesangial cells isolated from Meis1-EGFP mice	genotype: Tg(Meis1-EGFP)FO156Gsat/MGI:3843887,component sampled: glomerular mesangium,theiler stage: TS28,age: Adult,strain: mixed background,Sex: both,pooled sample: yes,pool size: 2 kidneys from the same mouse	RNA-Seq	transcriptomic	Mus musculus	0.0027941802293040604	False	False	True	False	False	False	False
19094	GSM1585045	GSE64959	E15.5 Meis1 mesangial cells	E15.5 kidney mesangial cells isolated from Meis1-EGFP mice	genotype: Tg(Meis1-EGFP)FO156Gsat/MGI:3843887,component sampled: nephrogenic interstitium, glomerular mesangium of Bowmans capsule, glomerular mesangium,theiler stage: TS23,age: 15.5 dpc,strain: mixed background,Sex: both,pooled sample: yes,pool size: 6 kidneys from the same litter	RNA-Seq	transcriptomic	Mus musculus	0.016870893554820993	False	False	True	False	False	False	False
19095	GSM1585046	GSE64959	E15.5 Tie2 endothelial cells	E15.5 kidney endothelial cells Tie2-FACS	genotype: Tg(TIE2GFP)287Sato/MGI:3056937,component sampled: endothelial layer of renal vein, endothelial layer of renal artery,theiler stage: TS23,age: 15.5 dpc,strain: mixed background,Sex: both,pooled sample: yes,pool size: 6 kidneys from the same litter	RNA-Seq	transcriptomic	Mus musculus	0.01600214379611103	False	False	True	False	False	False	False
19096	GSM1585047	GSE64959	Adult Tie2 endothelial cells	Adult kidney endothelial cells Tie2-FACS	genotype: Tg(TIE2GFP)287Sato/MGI:3056937,component sampled: glomerular capillary system,theiler stage: TS28,age: Adult,strain: unspecified,Sex: unknown,pooled sample: yes,pool size: 2 kidneys from the same mouse	RNA-Seq	transcriptomic	Mus musculus	0.00877145612915587	False	False	True	False	False	False	False
50503	GSM2054187	GSE77541,GSE77542	Fh1_fl_fl_1	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 wt	RNA-Seq	transcriptomic	Mus musculus	0.011294390369171793	False	False	True	False	False	False	False
50504	GSM2054188	GSE77541,GSE77542	Fh1_fl_fl_2	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 wt	RNA-Seq	transcriptomic	Mus musculus	0.014439174918970397	False	False	True	False	False	False	False
50505	GSM2054189	GSE77541,GSE77542	Fh1_fl_fl_3	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 wt	RNA-Seq	transcriptomic	Mus musculus	0.007764505358832025	False	False	True	False	False	False	False
50506	GSM2054190	GSE77541,GSE77542	Fh1_fl_fl_4	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 wt	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	True	False	False	False	False
50507	GSM2054191	GSE77541,GSE77542	Fh1_fl_fl_5	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 wt	RNA-Seq	transcriptomic	Mus musculus	0.024956183223218926	False	False	True	False	False	False	False
50508	GSM2054192	GSE77541,GSE77542	Rec_1	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 wt re-expressed	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	True	False	False	False	False
50509	GSM2054193	GSE77541,GSE77542	Rec_2	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 wt re-expressed	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	True	False	False	False	False
50510	GSM2054194	GSE77541,GSE77542	Rec_3	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 wt re-expressed	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	True	False	False	False	False
50511	GSM2054195	GSE77541,GSE77542	Rec_4	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 wt re-expressed	RNA-Seq	transcriptomic	Mus musculus	0.00892861619862916	False	False	True	False	False	False	False
50512	GSM2054196	GSE77541,GSE77542	Rec_5	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 wt re-expressed	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	True	False	False	False	False
50513	GSM2054197	GSE77541,GSE77542	clone1_1	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 deletion	RNA-Seq	transcriptomic	Mus musculus	0.013049173198349888	False	False	True	False	False	False	False
50514	GSM2054198	GSE77541,GSE77542	clone1_2	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 deletion	RNA-Seq	transcriptomic	Mus musculus	0.011653418682668936	False	False	True	False	False	False	False
50515	GSM2054199	GSE77541,GSE77542	clone1_3	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 deletion	RNA-Seq	transcriptomic	Mus musculus	0.004927783124927334	False	False	True	False	False	False	False
50516	GSM2054200	GSE77541,GSE77542	clone1_4	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 deletion	RNA-Seq	transcriptomic	Mus musculus	0.02388371869740667	False	False	True	False	False	False	False
50517	GSM2054201	GSE77541,GSE77542	clone1_5	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 deletion	RNA-Seq	transcriptomic	Mus musculus	0.0011568616297042147	False	False	True	False	False	False	False
50518	GSM2054202	GSE77541,GSE77542	clone19_1	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 deletion	RNA-Seq	transcriptomic	Mus musculus	0.10197844051622709	False	False	True	False	False	False	False
50519	GSM2054203	GSE77541,GSE77542	clone19_2	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 deletion	RNA-Seq	transcriptomic	Mus musculus	0.0430598065497903	False	False	True	False	False	False	False
50520	GSM2054204	GSE77541,GSE77542	clone19_3	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 deletion	RNA-Seq	transcriptomic	Mus musculus	0.08013592816151266	False	False	True	False	False	False	False
50521	GSM2054205	GSE77541,GSE77542	clone19_4	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 deletion	RNA-Seq	transcriptomic	Mus musculus	0.0070771104595995	False	False	True	False	False	False	False
50522	GSM2054206	GSE77541,GSE77542	clone19_5	Kidney cells	cell type: Immortalised mouse epithelial cells,strain: C57BL/6J,genotype/variation: Fh1 deletion	RNA-Seq	transcriptomic	Mus musculus	0.04133185736917788	False	False	True	False	False	False	False
53716	GSM2076256	GSE78772	E11.5 NPCs #1	Kidney	strain: C57BL/6 and 129 hybrid,age: E11.5,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.02680545337208502	False	False	True	False	False	False	False
53717	GSM2076257	GSE78772	E11.5 NPCs #2	Kidney	strain: C57BL/6 and 129 hybrid,age: E11.5,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.020667114630884057	False	False	True	False	False	False	False
53718	GSM2076258	GSE78772	E12.5 NPCs #1	Kidney	strain: C57BL/6 and 129 hybrid,age: E12.5,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.01940825850590688	False	False	True	False	False	False	False
53719	GSM2076259	GSE78772	E12.5 NPCs #2	Kidney	strain: C57BL/6 and 129 hybrid,age: E12.5,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.025514238460311034	False	False	True	False	False	False	False
53720	GSM2076260	GSE78772	E13.5 NPCs #1	Kidney	strain: C57BL/6 and 129 hybrid,age: E13.5,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.02806349163228081	False	False	True	False	False	False	False
53721	GSM2076261	GSE78772	E13.5 NPCs #2	Kidney	strain: C57BL/6 and 129 hybrid,age: E13.5,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.016370303292303212	False	False	True	False	False	False	False
53722	GSM2076262	GSE78772	E16.5 NPCs #1	Kidney	strain: C57BL/6 and 129 hybrid,age: E16.5,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.01586050681098529	False	False	True	False	False	False	False
53723	GSM2076263	GSE78772	E16.5 NPCs #2	Kidney	strain: C57BL/6 and 129 hybrid,age: E16.5,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.01722645490606793	False	False	True	False	False	False	False
53724	GSM2076264	GSE78772	P1 NPCs #1	Kidney	strain: C57BL/6 and 129 hybrid,age: P1,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.023944323019193955	False	False	True	False	False	False	False
53725	GSM2076265	GSE78772	P1 NPCs #2	Kidney	strain: C57BL/6 and 129 hybrid,age: P1,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.0232025438098993	False	False	True	False	False	False	False
53726	GSM2076266	GSE78772	Six2-negative #1	Kidney	strain: C57BL/6 and 129 hybrid,age: E12.5,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.01940825850590688	False	False	True	False	False	False	False
53727	GSM2076267	GSE78772	Six2-negative #2	Kidney	strain: C57BL/6 and 129 hybrid,age: E12.5,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.018296572756725703	False	False	True	False	False	False	False
53728	GSM2076268	GSE78772	E11.5 NPC line (P20)	Kidney	strain: C57BL/6 and 129 hybrid,age: E11.5,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.007015523877508238	False	False	True	False	False	False	False
53729	GSM2076269	GSE78772	E11.5 NPC line (P80)	Kidney	strain: C57BL/6 and 129 hybrid,age: E11.5,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.005053160917383601	False	False	True	False	False	False	False
53730	GSM2076270	GSE78772	E13.5 NPC line (P20)	Kidney	strain: C57BL/6 and 129 hybrid,age: E13.5,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.005392510161992834	False	False	True	False	False	False	False
53731	GSM2076271	GSE78772	E13.5 NPC line (P80)	Kidney	strain: C57BL/6 and 129 hybrid,age: E13.5,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.03610107624226026	False	False	True	False	False	False	False
53732	GSM2076272	GSE78772	E16.5 NPC line (P20)	Kidney	strain: C57BL/6 and 129 hybrid,age: E16.5,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.026524459318283237	False	False	True	False	False	False	False
53733	GSM2076273	GSE78772	E16.5 NPC line (P80)	Kidney	strain: C57BL/6 and 129 hybrid,age: E16.5,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.01635948246699309	False	False	True	False	False	False	False
53734	GSM2076274	GSE78772	P1 NPC line (P20)	Kidney	strain: C57BL/6 and 129 hybrid,age: P1,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.047869338490373364	False	False	True	False	False	False	False
53735	GSM2076275	GSE78772	P1 NPC line (P80)	Kidney	strain: C57BL/6 and 129 hybrid,age: P1,genotyping: Six2-GCE (JAX Stock ID #009600),cell type: NPC	RNA-Seq	transcriptomic	Mus musculus	0.022572149463397344	False	False	True	False	False	False	False
54965	GSM2086485	GSE79137	Kobayashi_2_11_15_E18_5_CTRL_2_Pool02_2015_Cell_2	Cap mesenchyme and derived E18.5 wild type cells	strain: mixed,cell type: Cap mesenchyme and cap mesenchyme derived kidney cells,genotype/variation: wild type,age: E18.5	RNA-Seq	genomic	Mus musculus	0.4800395789059369	False	False	True	False	False	False	False
54974	GSM2086494	GSE79137	Kobayashi_2_11_15_E18_5_CTRL_2_Pool02_2015_Cell_11	Cap mesenchyme and derived E18.5 wild type cells	strain: mixed,cell type: Cap mesenchyme and cap mesenchyme derived kidney cells,genotype/variation: wild type,age: E18.5	RNA-Seq	genomic	Mus musculus	0.4720085230344434	False	False	True	False	False	False	False
