archs4_sample_index	geo_accession	series_id	title	source_name_ch1	characteristics_ch1	library_strategy	library_source	organism_ch1	singlecellprobability	leakage_excluded	matches_liver	matches_kidney	matches_skin	matches_skeletal_muscle	matches_thymus	matches_spleen	matches_lung	matches_retina
43811	GSM1967477	GSE75775	RGC_P8_WT-1	Retinal ganglion cells	strain balb/cnctr-npc1m1n/j: wildtype	RNA-Seq	transcriptomic	Mus musculus	0.03296660378380142	False	False	False	False	False	False	False	False	True
43812	GSM1967478	GSE75775	RGC_P8_WT-2	Retinal ganglion cells	strain balb/cnctr-npc1m1n/j: wildtype	RNA-Seq	transcriptomic	Mus musculus	0.03634879444500542	False	False	False	False	False	False	False	False	True
43813	GSM1967479	GSE75775	RGC_P8_NPC-3	Retinal ganglion cells	strain balb/cnctr-npc1m1n/j: homozygous	RNA-Seq	transcriptomic	Mus musculus	0.011276023087824815	False	False	False	False	False	False	False	False	True
43814	GSM1967480	GSE75775	RGC_P8_NPC-4	Retinal ganglion cells	strain balb/cnctr-npc1m1n/j: homozygous	RNA-Seq	transcriptomic	Mus musculus	0.007394605778637527	False	False	False	False	False	False	False	False	True
43815	GSM1967481	GSE75775	RGC_P8_WT-3	Retinal ganglion cells	strain balb/cnctr-npc1m1n/j: homozygous	RNA-Seq	transcriptomic	Mus musculus	0.021706974735611475	False	False	False	False	False	False	False	False	True
43816	GSM1967482	GSE75775	RGC_P8_WT-4	Retinal ganglion cells	strain balb/cnctr-npc1m1n/j: homozygous	RNA-Seq	transcriptomic	Mus musculus	0.004794894769984726	False	False	False	False	False	False	False	False	True
56097	GSM2092719	GSE79352	E17_retina_rep2	Retina	strain: C57BL/6,development stage: E17.5	RNA-Seq	transcriptomic	Mus musculus	0.4694454560723532	False	False	False	False	False	False	False	False	True
56114	GSM2092736	GSE79352	Adult_retina_rep1	Retina	strain: C57BL/6,development stage: Adult	RNA-Seq	transcriptomic	Mus musculus	0.3060596564065034	False	False	False	False	False	False	False	False	True
56118	GSM2092740	GSE79352	Adult_retina_runoff_positive	Retina	strain: C57BL/6,development stage: Adult	RNA-Seq	transcriptomic	Mus musculus	0.2454411854418884	False	False	False	False	False	False	False	False	True
56119	GSM2092741	GSE79352	Adult_retina_runoff_negative	Retina	strain: C57BL/6,development stage: Adult	RNA-Seq	transcriptomic	Mus musculus	0.2419570922772572	False	False	False	False	False	False	False	False	True
83338	GSM2302808	GSE86442	rd7_R1	Retina	strain: C57BL/6J,age: 3 weeks,genotype/variation: Nr2e3 mutant,number of retinas: 8	RNA-Seq	transcriptomic	Mus musculus	0.02113569440426798	False	False	False	False	False	False	False	False	True
83339	GSM2302809	GSE86442	rd7_R2	Retina	strain: C57BL/6J,age: 3 weeks,genotype/variation: Nr2e3 mutant,number of retinas: 8	RNA-Seq	transcriptomic	Mus musculus	0.0001960458619047209	False	False	False	False	False	False	False	False	True
83340	GSM2302810	GSE86442	WT_R1	Retina	strain: C57BL/6J,age: 3 weeks,genotype/variation: WT,number of retinas: 8	RNA-Seq	transcriptomic	Mus musculus	0.005405266489087076	False	False	False	False	False	False	False	False	True
83341	GSM2302811	GSE86442	WT_R2	Retina	strain: C57BL/6J,age: 3 weeks,genotype/variation: WT,number of retinas: 8	RNA-Seq	transcriptomic	Mus musculus	0.0017944981627912194	False	False	False	False	False	False	False	False	True
84354	GSM2319611	GSE87043,GSE87064	RNA-Adult-Rod_E_N-E14.5 replicate 1	retina	strain: C57BL/6,genotype/variation: Wild-type,age: embryonic day 14.5	RNA-Seq	transcriptomic	Mus musculus	0.011997467876888584	False	False	False	False	False	False	False	False	True
84355	GSM2319612	GSE87043,GSE87064	RNA-Adult-Rod_E_N-E14.5 replicate 2	retina	strain: C57BL/6,genotype/variation: Wild-type,age: embryonic day 14.5	RNA-Seq	transcriptomic	Mus musculus	0.011997467876888584	False	False	False	False	False	False	False	False	True
84356	GSM2319613	GSE87043,GSE87064	RNA-Adult-Rod_E_N-E17.5 replicate 1	retina	strain: C57BL/6,genotype/variation: Wild-type,age: embryonic day 17.5	RNA-Seq	transcriptomic	Mus musculus	0.008163735527222785	False	False	False	False	False	False	False	False	True
84357	GSM2319614	GSE87043,GSE87064	RNA-Adult-Rod_E_N-E17.5 replicate 2	retina	strain: C57BL/6,genotype/variation: Wild-type,age: embryonic day 17.5	RNA-Seq	transcriptomic	Mus musculus	0.0	False	False	False	False	False	False	False	False	True
84358	GSM2319615	GSE87043,GSE87064	RNA-Adult-Rod_I_N-P0 replicate 1	retina	strain: C57BL/6,genotype/variation: Wild-type,age: postnatal day 0	RNA-Seq	transcriptomic	Mus musculus	0.003800146042699258	False	False	False	False	False	False	False	False	True
84359	GSM2319616	GSE87043,GSE87064	RNA-Adult-Rod_I_N-P0 replicate 2	retina	strain: C57BL/6,genotype/variation: Wild-type,age: postnatal day 0	RNA-Seq	transcriptomic	Mus musculus	0.004107499870752203	False	False	False	False	False	False	False	False	True
84360	GSM2319617	GSE87043,GSE87064	RNA-Adult-Rod_I_N-P3 replicate 1	retina	strain: C57BL/6,genotype/variation: Wild-type,age: postnatal day 3	RNA-Seq	transcriptomic	Mus musculus	0.009263272544294618	False	False	False	False	False	False	False	False	True
84361	GSM2319618	GSE87043,GSE87064	RNA-Adult-Rod_I_N-P3 replicate 2	retina	strain: C57BL/6,genotype/variation: Wild-type,age: postnatal day 3	RNA-Seq	transcriptomic	Mus musculus	0.006397647721167886	False	False	False	False	False	False	False	False	True
84362	GSM2319620	GSE87043,GSE87064	RNA-Adult-Rod_M_N-P7 replicate 2	retina	strain: C57BL/6,genotype/variation: Wild-type,age: postnatal day 7	RNA-Seq	transcriptomic	Mus musculus	0.014159529347616362	False	False	False	False	False	False	False	False	True
84363	GSM2319621	GSE87043,GSE87064	RNA-NRL-Rod_M_N-P7	retina	strain: C57BL/6,genotype/variation: Nrl-GFP,age: postnatal day 7	RNA-Seq	transcriptomic	Mus musculus	0.02506708919357132	False	False	False	False	False	False	False	False	True
84364	GSM2319622	GSE87043,GSE87064	RNA-Adult-Rod_M_N-P10 replicate 1	retina	strain: C57BL/6,genotype/variation: Wild-type,age: postnatal day 10	RNA-Seq	transcriptomic	Mus musculus	0.004096571934082889	False	False	False	False	False	False	False	False	True
84365	GSM2319623	GSE87043,GSE87064	RNA-Adult-Rod_M_N-P10 replicate 2	retina	strain: C57BL/6,genotype/variation: Wild-type,age: postnatal day 10	RNA-Seq	transcriptomic	Mus musculus	0.004096571934082889	False	False	False	False	False	False	False	False	True
84366	GSM2319624	GSE87043,GSE87064	RNA-Adult-Rod_M_N-P14 replicate 1	retina	strain: C57BL/6,genotype/variation: Wild-type,age: postnatal day 14	RNA-Seq	transcriptomic	Mus musculus	0.002353789955497521	False	False	False	False	False	False	False	False	True
84367	GSM2319625	GSE87043,GSE87064	RNA-Adult-Rod_M_N-P14 replicate 2	retina	strain: C57BL/6,genotype/variation: Wild-type,age: postnatal day 14	RNA-Seq	transcriptomic	Mus musculus	0.002353789955497521	False	False	False	False	False	False	False	False	True
84368	GSM2319626	GSE87043,GSE87064	RNA-Adult-Rod_M_N-P21 replicate 1	retina	strain: C57BL/6,genotype/variation: Wild-type,age: postnatal day 21	RNA-Seq	transcriptomic	Mus musculus	0.0020464361274445775	False	False	False	False	False	False	False	False	True
84369	GSM2319628	GSE87043,GSE87064	RNA-Adult-Rod_T_N-MDMX replicate 1	retina	strain: C57BL/6,genotype/variation: p107-/-MDMXTg,age: adult	RNA-Seq	transcriptomic	Mus musculus	0.023026975161370082	False	False	False	False	False	False	False	False	True
84370	GSM2319629	GSE87043,GSE87064	RNA-Adult-Rod_T_N-MDMX replicate 2	retina	strain: C57BL/6,genotype/variation: p107-/-MDMXTg,age: adult	RNA-Seq	transcriptomic	Mus musculus	0.015214662027165088	False	False	False	False	False	False	False	False	True
84376	GSM2319635	GSE87043,GSE87064	RNA-IPS-Rod_I_Y-8601	retina	strain: C57BL/6,cell type: immature retinal-derived iPSCs 8601	RNA-Seq	transcriptomic	Mus musculus	0.005564313000229757	False	False	False	False	False	False	False	False	True
84377	GSM2319636	GSE87043,GSE87064	RNA-IPS-Rod_M_Y-3302	retina	strain: C57BL/6,cell type: mature retinal-derived iPSCs 3302	RNA-Seq	transcriptomic	Mus musculus	0.005564313000229757	False	False	False	False	False	False	False	False	True
84378	GSM2319637	GSE87043,GSE87064	RNA-IPS-Rod_M_Y-7602	retina	strain: C57BL/6,cell type: mature retinal-derived iPSCs 7602	RNA-Seq	transcriptomic	Mus musculus	0.004793036305123406	False	False	False	False	False	False	False	False	True
96422	GSM2409950	GSE90654	D2_4mnths_WaterControl_2017	Retinal ganglion cells	strain: DBA/2J,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.028434137520082826	False	False	False	False	False	False	False	False	True
96423	GSM2409951	GSE90654	D2_4mnths_WaterControl_2038	Retinal ganglion cells	strain: DBA/2J,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.02915116208090187	False	False	False	False	False	False	False	False	True
96424	GSM2409952	GSE90654	D2_4mnths_WaterControl_2018	Retinal ganglion cells	strain: DBA/2J,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.02915116208090187	False	False	False	False	False	False	False	False	True
96425	GSM2409953	GSE90654	D2_4mnths_WaterControl_2019	Retinal ganglion cells	strain: DBA/2J,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.029693855474654914	False	False	False	False	False	False	False	False	True
96426	GSM2409954	GSE90654	D2_4mnths_WaterControl_2020	Retinal ganglion cells	strain: DBA/2J,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.029310850484760127	False	False	False	False	False	False	False	False	True
96427	GSM2409955	GSE90654	D2_4mnths_WaterControl_2021	Retinal ganglion cells	strain: DBA/2J,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.030878396760482804	False	False	False	False	False	False	False	False	True
96428	GSM2409956	GSE90654	D2_4mnths_WaterControl_2026	Retinal ganglion cells	strain: DBA/2J,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.027685932709892353	False	False	False	False	False	False	False	False	True
96429	GSM2409957	GSE90654	D2_4mnths_WaterControl_2027	Retinal ganglion cells	strain: DBA/2J,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.028843808252848928	False	False	False	False	False	False	False	False	True
96430	GSM2409958	GSE90654	D2_4mnths_WaterControl_2030	Retinal ganglion cells	strain: DBA/2J,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.027711061452292175	False	False	False	False	False	False	False	False	True
96431	GSM2409959	GSE90654	D2_4mnths_WaterControl_2034	Retinal ganglion cells	strain: DBA/2J,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.029531203152081447	False	False	False	False	False	False	False	False	True
96432	GSM2409960	GSE90654	D2_9mnths_WaterControl_246	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.027685932709892353	False	False	False	False	False	False	False	False	True
96433	GSM2409961	GSE90654	D2_9mnths_WaterControl_250	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.031003355294888978	False	False	False	False	False	False	False	False	True
96434	GSM2409962	GSE90654	D2_9mnths_WaterControl_1070	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.032730589974469905	False	False	False	False	False	False	False	False	True
96435	GSM2409963	GSE90654	D2_9mnths_WaterControl_2024	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.028843808252848928	False	False	False	False	False	False	False	False	True
96436	GSM2409964	GSE90654	D2_9mnths_WaterControl_2036	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.027430373367110548	False	False	False	False	False	False	False	False	True
96437	GSM2409965	GSE90654	D2_9mnths_WaterControl_262	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.028843808252848928	False	False	False	False	False	False	False	False	True
96438	GSM2409966	GSE90654	Gpnmb_4mnths_WaterControl_2041	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.027685932709892353	False	False	False	False	False	False	False	False	True
96439	GSM2409967	GSE90654	Gpnmb_4mnths_WaterControl_2058	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.026861014230486188	False	False	False	False	False	False	False	False	True
96440	GSM2409968	GSE90654	Gpnmb_4mnths_WaterControl_2042	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.027685932709892353	False	False	False	False	False	False	False	False	True
96441	GSM2409969	GSE90654	Gpnmb_4mnths_WaterControl_2047	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.028843808252848928	False	False	False	False	False	False	False	False	True
96442	GSM2409970	GSE90654	Gpnmb_4mnths_WaterControl_2049	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.034552617274487565	False	False	False	False	False	False	False	False	True
96443	GSM2409971	GSE90654	Gpnmb_4mnths_WaterControl_2050	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.01366914221345668	False	False	False	False	False	False	False	False	True
96444	GSM2409972	GSE90654	Gpnmb_4mnths_WaterControl_2051	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.02915116208090187	False	False	False	False	False	False	False	False	True
96445	GSM2409973	GSE90654	Gpnmb_4mnths_WaterControl_2052	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.02915116208090187	False	False	False	False	False	False	False	False	True
96446	GSM2409974	GSE90654	Gpnmb_4mnths_WaterControl_2056	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.02915116208090187	False	False	False	False	False	False	False	False	True
96447	GSM2409975	GSE90654	Gpnmb_4mnths_WaterControl_2057	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 4,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.027993286537945295	False	False	False	False	False	False	False	False	True
96448	GSM2409976	GSE90654	Gpnmb_9mnths_WaterControl_396	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.031003355294888978	False	False	False	False	False	False	False	False	True
96449	GSM2409977	GSE90654	Gpnmb_9mnths_WaterControl_2045	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.027993286537945295	False	False	False	False	False	False	False	False	True
96450	GSM2409978	GSE90654	Gpnmb_9mnths_WaterControl_2053	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.02915116208090187	False	False	False	False	False	False	False	False	True
96451	GSM2409979	GSE90654	Gpnmb_9mnths_WaterControl_2055	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.02915116208090187	False	False	False	False	False	False	False	False	True
96452	GSM2409980	GSE90654	Gpnmb_9mnths_WaterControl_469	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.02915116208090187	False	False	False	False	False	False	False	False	True
96453	GSM2409981	GSE90654	Gpnmb_9mnths_WaterControl_478	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.071616470719644	False	False	False	False	False	False	False	False	True
96454	GSM2409982	GSE90654	Gpnmb_9mnths_WaterControl_481	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.02915116208090187	False	False	False	False	False	False	False	False	True
96455	GSM2409983	GSE90654	Gpnmb_9mnths_WaterControl_1383	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.08334902874912195	False	False	False	False	False	False	False	False	True
96456	GSM2409984	GSE90654	Gpnmb_9mnths_WaterControl_1384	Retinal ganglion cells	strain: D2-Gpnmb+,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.026861014230486188	False	False	False	False	False	False	False	False	True
96457	GSM2409985	GSE90654	D2_9mnths_NAM_2001	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Nicotinamide 500mg/kg/d	RNA-Seq	transcriptomic	Mus musculus	0.02040392573590002	False	False	False	False	False	False	False	False	True
96458	GSM2409986	GSE90654	D2_9mnths_NAM_2002	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Nicotinamide 500mg/kg/d	RNA-Seq	transcriptomic	Mus musculus	0.025234522174446283	False	False	False	False	False	False	False	False	True
96459	GSM2409987	GSE90654	D2_9mnths_NAM_2003	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Nicotinamide 500mg/kg/d	RNA-Seq	transcriptomic	Mus musculus	0.027746742620850307	False	False	False	False	False	False	False	False	True
96460	GSM2409988	GSE90654	D2_9mnths_NAM_2004	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Nicotinamide 500mg/kg/d	RNA-Seq	transcriptomic	Mus musculus	0.028843808252848928	False	False	False	False	False	False	False	False	True
96461	GSM2409989	GSE90654	D2_9mnths_NAM_2006	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Nicotinamide 500mg/kg/d	RNA-Seq	transcriptomic	Mus musculus	0.029739674463226354	False	False	False	False	False	False	False	False	True
96462	GSM2409990	GSE90654	D2_9mnths_NAM_2009	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Nicotinamide 500mg/kg/d	RNA-Seq	transcriptomic	Mus musculus	0.028434137520082826	False	False	False	False	False	False	False	False	True
96463	GSM2409991	GSE90654	D2_9mnths_NAM_2012	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Nicotinamide 500mg/kg/d	RNA-Seq	transcriptomic	Mus musculus	0.029531203152081447	False	False	False	False	False	False	False	False	True
96464	GSM2409992	GSE90654	D2_9mnths_WaterControl_1004	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.030878396760482804	False	False	False	False	False	False	False	False	True
96465	GSM2409993	GSE90654	D2_9mnths_WaterControl_1045	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.048343040179528826	False	False	False	False	False	False	False	False	True
96466	GSM2409994	GSE90654	D2_9mnths_WaterControl_1072	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.030878396760482804	False	False	False	False	False	False	False	False	True
96467	GSM2409995	GSE90654	D2_9mnths_WaterControl_1073	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.08131444024148807	False	False	False	False	False	False	False	False	True
96468	GSM2409996	GSE90654	D2_9mnths_WaterControl_1076	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.010203093820236481	False	False	False	False	False	False	False	False	True
96469	GSM2409997	GSE90654	D2_9mnths_WaterControl_1077	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.017248570107024724	False	False	False	False	False	False	False	False	True
96470	GSM2409998	GSE90654	D2_9mnths_WaterControl_2023	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.04700987986788328	False	False	False	False	False	False	False	False	True
96471	GSM2409999	GSE90654	D2_9mnths_WaterControl_299	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.02915116208090187	False	False	False	False	False	False	False	False	True
96472	GSM2410000	GSE90654	D2_9mnths_WaterControl_306	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.028843808252848928	False	False	False	False	False	False	False	False	True
96473	GSM2410001	GSE90654	D2_9mnths_WaterControl_360	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.00933917582958801	False	False	False	False	False	False	False	False	True
96474	GSM2410002	GSE90654	D2_9mnths_WaterControl_1003	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.03209519090106848	False	False	False	False	False	False	False	False	True
96475	GSM2410003	GSE90654	D2_9mnths_WaterControl_1044	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.030242997687081375	False	False	False	False	False	False	False	False	True
96476	GSM2410004	GSE90654	D2_9mnths_WaterControl_1071	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.033356839189790766	False	False	False	False	False	False	False	False	True
96477	GSM2410005	GSE90654	D2_9mnths_WaterControl_1000	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.027993286537945295	False	False	False	False	False	False	False	False	True
96478	GSM2410006	GSE90654	D2_9mnths_WaterControl_1002	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.014299311261038993	False	False	False	False	False	False	False	False	True
96479	GSM2410007	GSE90654	D2_9mnths_WaterControl_1040	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.023500577046152653	False	False	False	False	False	False	False	False	True
96480	GSM2410008	GSE90654	D2_9mnths_WaterControl_1041	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.028843808252848928	False	False	False	False	False	False	False	False	True
96481	GSM2410009	GSE90654	D2_9mnths_WaterControl_1042	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.026553660402433246	False	False	False	False	False	False	False	False	True
96482	GSM2410010	GSE90654	D2_9mnths_WaterControl_1043	Retinal ganglion cells	strain: DBA/2J,age (months): 9,treatment: Water Control	RNA-Seq	transcriptomic	Mus musculus	0.02539578485947667	False	False	False	False	False	False	False	False	True
112465	GSM2494304	GSE95016	Sample_E16.5wtRetina1.sorted	Retina	strain: 129/Sv; C57/BL6J,age: E16.5,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.010890537992311475	False	False	False	False	False	False	False	False	True
112466	GSM2494305	GSE95016	Sample_P1wtRetina1.sorted	Retina	strain: 129/Sv; C57/BL6J,age: P1,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.00902603011277527	False	False	False	False	False	False	False	False	True
112467	GSM2494306	GSE95016	Sample_P3retinaWT.sorted	Retina	strain: 129/Sv; C57/BL6J,age: P3,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.00794644375235269	False	False	False	False	False	False	False	False	True
112468	GSM2494307	GSE95016	Sample_P7retinaWT.sorted	Retina	strain: 129/Sv; C57/BL6J,age: P7,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.00794644375235269	False	False	False	False	False	False	False	False	True
112469	GSM2494308	GSE95016	Sample_P14retinaWT.sorted	Retina	strain: 129/Sv; C57/BL6J,age: P14,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.004764642892687756	False	False	False	False	False	False	False	False	True
112470	GSM2494309	GSE95016	Sample_P28wtRetina1.sorted	Retina	strain: 129/Sv; C57/BL6J,age: P28,genotype: wild type	RNA-Seq	transcriptomic	Mus musculus	0.004764642892687756	False	False	False	False	False	False	False	False	True
