gene_id	flt_cluster	gc_cluster	procrustes_latent_shift
ENSMUSG00000097665	0	0	0.21682408306541595
ENSMUSG00000046650	8	0	0.18491144918412597
ENSMUSG00000046667	9	2	0.5605222592839734
ENSMUSG00000106902	2	6	0.2206604921290578
ENSMUSG00000037169	1	0	0.1757832582147232
ENSMUSG00000049565	0	0	0.2061520062621243
ENSMUSG00000033862	6	2	0.5159591418027502
ENSMUSG00000033774	0	0	0.20748675696680904
ENSMUSG00000084592	0	6	0.20341392160936128
ENSMUSG00000077998	2	0	0.22042699352556228
ENSMUSG00000021278	0	0	0.22048240022595517
ENSMUSG00000027971	8	0	0.1814538344773983
ENSMUSG00000024758	3	3	1.080366021710839
ENSMUSG00000044921	1	1	0.12322322902023834
ENSMUSG00000054387	3	3	1.9211124863981741
ENSMUSG00000062822	5	4	0.8167956797335981
ENSMUSG00000028013	3	3	0.4866019962895456
ENSMUSG00000042846	0	0	0.20689905567976813
ENSMUSG00000025403	7	3	2.5693022613710603
ENSMUSG00000031831	0	0	0.2193152006121454
ENSMUSG00000087045	2	0	0.22050001905165845
ENSMUSG00000030739	6	2	0.927560869506872
ENSMUSG00000037235	3	3	1.2754861296674351
ENSMUSG00000021559	7	3	1.9170135900246281
ENSMUSG00000049252	0	0	0.20998475864576552
ENSMUSG00000035805	2	0	0.22046902535192356
ENSMUSG00000050870	2	0	0.22046966397275697
ENSMUSG00000022931	2	0	0.22050792296527022
ENSMUSG00000067360	2	0	0.2197973481218885
ENSMUSG00000035262	0	0	0.2194337636827168
ENSMUSG00000087223	8	0	0.21510593256137264
ENSMUSG00000046791	1	1	0.20162505710845335
ENSMUSG00000086745	2	0	0.2202701885466209
ENSMUSG00000055826	2	0	0.22053779065681023
ENSMUSG00000022451	3	3	0.9682608075932398
ENSMUSG00000092734	0	0	0.21977974554295776
ENSMUSG00000026700	10	0	0.2205098890338099
ENSMUSG00000041852	3	3	1.924934053843147
ENSMUSG00000075086	0	6	0.21920831135981927
ENSMUSG00000024776	1	1	0.1682817003922853
ENSMUSG00000056035	11	5	9.747311363972257
ENSMUSG00000020000	1	3	4.299350151080474
ENSMUSG00000037946	1	1	0.16209123638915846
ENSMUSG00000001656	0	6	0.21925534532896057
ENSMUSG00000053146	0	0	0.20212983424948322
ENSMUSG00000073982	4	1	0.2597267544699821
ENSMUSG00000024393	3	3	2.5441125654607664
ENSMUSG00000025433	0	0	0.2206006625091308
ENSMUSG00000086552	0	0	0.21778159916756148
ENSMUSG00000070972	5	4	0.5839459127448927
ENSMUSG00000036139	0	0	0.20427834857520197
ENSMUSG00000073768	1	8	0.1768346134503707
ENSMUSG00000003573	1	1	0.21214485775982067
ENSMUSG00000115744	1	1	0.15077454704930915
ENSMUSG00000019920	5	4	0.8718706257556962
ENSMUSG00000094892	1	0	0.17747630358346386
ENSMUSG00000027495	3	3	1.197661314290754
ENSMUSG00000045989	2	0	0.22039190175397397
ENSMUSG00000087424	1	1	0.16279357829508057
ENSMUSG00000050328	2	0	0.22055589351397847
ENSMUSG00000022705	0	0	0.21888245370023135
ENSMUSG00000034543	6	2	0.35516959058192366
ENSMUSG00000094734	2	0	0.22012279522823086
ENSMUSG00000071753	1	0	0.15459034611528452
ENSMUSG00000020919	3	3	1.4592474495978762
ENSMUSG00000036214	9	2	0.23673742344482057
ENSMUSG00000079069	0	0	0.21924778912730475
ENSMUSG00000103116	2	0	0.22046966397275697
ENSMUSG00000097368	1	1	0.17266466050532647
ENSMUSG00000039230	5	4	0.5764303668838643
ENSMUSG00000035713	1	1	0.19529591720331416
ENSMUSG00000059995	6	2	0.4302306758283193
ENSMUSG00000033831	11	5	17.922015139057475
ENSMUSG00000029730	9	1	0.17717566018885358
ENSMUSG00000019841	3	4	1.9025479166473316
ENSMUSG00000040543	0	0	0.18566909525999292
ENSMUSG00000091537	3	3	1.9341765654901444
ENSMUSG00000026420	0	0	0.2199077705943156
ENSMUSG00000027550	4	1	0.37280894457255775
ENSMUSG00000073971	0	0	0.21898701693612518
ENSMUSG00000028607	7	3	2.7053946636793857
ENSMUSG00000039210	6	2	0.2876660149227502
ENSMUSG00000032231	6	2	0.7980736672464771
ENSMUSG00000078593	2	0	0.22046966397275697
ENSMUSG00000028165	3	4	1.1771517150598623
ENSMUSG00000075273	4	1	0.26919111076783425
ENSMUSG00000049618	2	0	0.22009645640651926
ENSMUSG00000002496	3	3	0.8978260645422951
ENSMUSG00000055692	8	0	0.2242563733072629
ENSMUSG00000031160	2	0	0.22050001905165845
ENSMUSG00000030983	3	3	0.4857943344976867
ENSMUSG00000078640	0	0	0.21680643412989334
ENSMUSG00000046675	1	1	0.2294535034687488
ENSMUSG00000051811	0	0	0.2177435058250223
ENSMUSG00000028651	4	1	0.18714733515594126
ENSMUSG00000024425	7	5	4.467358493332036
ENSMUSG00000046613	0	0	0.2118743646112994
ENSMUSG00000070501	1	1	0.1811828655395737
ENSMUSG00000049612	8	6	0.19090244388311028
ENSMUSG00000091996	0	0	0.21750356119055506
ENSMUSG00000078038	2	0	0.22046966397275697
ENSMUSG00000042216	1	1	0.15994004651062524
ENSMUSG00000069036	0	0	0.22068480055427964
ENSMUSG00000079407	0	6	0.19808116555706787
ENSMUSG00000021823	5	4	0.4221184704462912
ENSMUSG00000033808	6	2	0.8071651782210609
ENSMUSG00000051098	4	2	0.4538422124379426
ENSMUSG00000061633	2	0	0.2207086553778655
ENSMUSG00000056870	1	1	0.15621888120917946
ENSMUSG00000030093	10	0	0.22074388460955272
ENSMUSG00000000194	5	2	0.24730063172639485
ENSMUSG00000043207	3	3	0.8427373806936723
ENSMUSG00000005667	1	1	0.18645151293648696
ENSMUSG00000073830	14	5	28.075485004419207
ENSMUSG00000039703	3	3	1.246877320900688
ENSMUSG00000031068	3	3	1.9815952167314128
ENSMUSG00000051154	3	3	1.900202870106638
ENSMUSG00000025487	3	4	0.6796999421811061
ENSMUSG00000005354	7	3	2.5421542176836445
ENSMUSG00000025892	8	0	0.19620889650186307
ENSMUSG00000074071	5	4	0.6674441491065329
ENSMUSG00000057182	1	0	0.17117109735257796
ENSMUSG00000020390	3	3	2.3798609462552722
ENSMUSG00000031131	2	0	0.22047797890725604
ENSMUSG00000094612	2	0	0.21976493648847953
ENSMUSG00000031283	1	0	0.12621402268937845
ENSMUSG00000109219	2	0	0.22012279522823086
ENSMUSG00000038429	3	3	1.4145037413146717
ENSMUSG00000034810	1	1	0.10116779643899886
ENSMUSG00000018733	9	2	0.3927537655021253
ENSMUSG00000022037	11	5	8.066092616919219
ENSMUSG00000085260	0	0	0.21641461107959814
ENSMUSG00000029610	4	1	0.2752502995093751
ENSMUSG00000042185	9	2	0.31596941346097135
ENSMUSG00000067525	0	0	0.21640698555069338
ENSMUSG00000006021	4	1	0.3695422391081477
ENSMUSG00000046408	1	0	0.21119487792175567
ENSMUSG00000020599	1	0	0.18683656917722616
ENSMUSG00000030775	1	1	0.16112523038698717
ENSMUSG00000015149	5	4	0.8971699646584496
ENSMUSG00000046434	3	3	0.5994540564249219
ENSMUSG00000031377	8	0	0.1963248282199131
ENSMUSG00000031774	6	2	0.1974761726864631
ENSMUSG00000096840	0	0	0.2190353577829478
ENSMUSG00000050627	3	3	1.0382455805131734
ENSMUSG00000031878	5	4	1.1733247967329599
ENSMUSG00000030322	1	1	0.16993090122099946
ENSMUSG00000029541	0	0	0.21963028935596007
ENSMUSG00000020696	5	2	0.4181000510824748
ENSMUSG00000097162	4	1	0.28168812265905496
ENSMUSG00000113189	8	0	0.20526708216016892
ENSMUSG00000045201	0	0	0.21724569771799201
ENSMUSG00000058513	0	0	0.2158826653968217
ENSMUSG00000059479	1	1	0.2125000497712263
ENSMUSG00000077239	0	0	0.21952521154628638
ENSMUSG00000031755	1	1	0.1487661398532365
ENSMUSG00000076253	2	0	0.22057319323800417
ENSMUSG00000038379	8	0	0.1838028754554462
ENSMUSG00000002109	1	1	0.2510011857325469
ENSMUSG00000041840	4	1	0.3233762789591678
ENSMUSG00000049691	2	0	0.22045176146658776
ENSMUSG00000021555	5	4	0.42925169062248575
ENSMUSG00000022814	3	4	0.4431871233545335
ENSMUSG00000028782	0	0	0.21483051035294498
ENSMUSG00000095028	8	0	0.19843626365089767
ENSMUSG00000057223	0	0	0.21805818023248114
ENSMUSG00000034413	1	1	0.15624937304416844
ENSMUSG00000087579	7	3	6.062788595196515
ENSMUSG00000025127	7	5	2.9972691183246956
ENSMUSG00000030222	1	1	0.21191399218616405
ENSMUSG00000040133	0	0	0.21619987829923343
ENSMUSG00000027845	4	1	0.21178959883495946
ENSMUSG00000028003	3	3	2.7610782399831892
ENSMUSG00000030054	0	0	0.20803625803784132
ENSMUSG00000093980	2	0	0.22056015848262503
ENSMUSG00000034227	0	0	0.21853146593248166
ENSMUSG00000003435	3	3	1.12255407192489
ENSMUSG00000049280	1	8	0.3250472591234869
ENSMUSG00000022309	1	1	0.19344155580632078
ENSMUSG00000093460	0	0	0.21585696523960746
ENSMUSG00000075064	2	0	0.22046966397275697
ENSMUSG00000029684	3	3	2.0514659830344857
ENSMUSG00000027531	3	3	0.8462815060418204
ENSMUSG00000091541	8	0	0.2031188376276831
ENSMUSG00000031565	1	1	0.1978363270563598
ENSMUSG00000101078	0	0	0.2192072679534692
ENSMUSG00000070047	3	3	0.8721766462321916
ENSMUSG00000030057	7	5	3.168148028167074
ENSMUSG00000050121	0	0	0.20745427105552766
ENSMUSG00000024353	8	0	0.2252122502487257
ENSMUSG00000060002	11	5	5.27116488214028
ENSMUSG00000054406	2	0	0.22016453020549145
ENSMUSG00000065569	2	0	0.22046966397275697
ENSMUSG00000034471	9	2	0.40837754850989394
ENSMUSG00000028246	0	0	0.20822147226515633
ENSMUSG00000092815	2	0	0.22046966397275697
ENSMUSG00000022749	5	2	0.6770927784845686
ENSMUSG00000029919	1	1	0.19012145786406223
ENSMUSG00000000739	1	1	0.20429291762228202
ENSMUSG00000037020	1	1	0.24115304249718103
ENSMUSG00000035933	5	4	0.864654876108362
ENSMUSG00000116611	0	0	0.2158049435833053
ENSMUSG00000059639	0	0	0.21936994176063584
ENSMUSG00000028359	9	2	0.25490101595073894
ENSMUSG00000021464	0	0	0.21622069069792713
ENSMUSG00000044338	0	0	0.19732647761597552
ENSMUSG00000002633	8	0	0.1991869917399576
ENSMUSG00000069722	2	0	0.21968229310479148
ENSMUSG00000067713	5	4	0.5670510382312746
ENSMUSG00000021591	3	4	1.3071292283543186
ENSMUSG00000069184	4	1	0.3416053731272623
ENSMUSG00000027171	8	0	0.19265849308935273
ENSMUSG00000031539	1	1	0.17510710801441143
ENSMUSG00000075145	2	0	0.22057000232198806
ENSMUSG00000022221	1	1	0.19820151574847086
ENSMUSG00000063386	0	0	0.20298258745315267
ENSMUSG00000056782	1	1	0.180691486558287
ENSMUSG00000025410	3	3	1.9537147121624174
ENSMUSG00000027332	7	5	2.2368464552125267
ENSMUSG00000025268	4	2	0.3039549270814174
ENSMUSG00000026519	9	2	0.5201859766593097
ENSMUSG00000043323	9	2	0.41347390210834983
ENSMUSG00000060803	11	5	5.2043956764541965
ENSMUSG00000026117	5	4	0.7331696274894535
ENSMUSG00000073906	10	0	0.22091246118476415
ENSMUSG00000098912	1	1	0.2355870530544166
ENSMUSG00000062175	8	0	0.21619710152181568
ENSMUSG00000028035	3	4	1.1938737810426
ENSMUSG00000039656	6	2	0.5947056267413134
ENSMUSG00000024955	5	7	0.9480002405041904
ENSMUSG00000018921	4	1	0.21192320656044367
ENSMUSG00000047751	2	0	0.22040732730254364
ENSMUSG00000032257	2	0	0.2205391132228866
ENSMUSG00000015342	4	1	0.2847472477032325
ENSMUSG00000059623	8	0	0.17470418459776538
ENSMUSG00000047904	13	0	0.2108143833646201
ENSMUSG00000001348	3	3	1.2111415191939954
ENSMUSG00000027965	1	1	0.4446388192804132
ENSMUSG00000031891	0	0	0.21755061781389456
ENSMUSG00000069089	6	2	0.44471961016351746
ENSMUSG00000027186	1	1	0.22806082652997134
ENSMUSG00000030934	11	5	7.191943047354429
ENSMUSG00000040037	0	0	0.19017554282729543
ENSMUSG00000055720	6	2	0.3456299529902991
ENSMUSG00000060688	0	0	0.21885791814549393
ENSMUSG00000050213	4	2	0.14713326615963307
ENSMUSG00000054423	0	0	0.19731359922973957
ENSMUSG00000053914	0	0	0.21913172181211193
ENSMUSG00000017211	0	0	0.2117417483087244
ENSMUSG00000097520	0	0	0.2068576121226581
ENSMUSG00000019944	3	3	0.6739138441771355
ENSMUSG00000034893	5	2	0.47515931242814885
ENSMUSG00000034269	3	3	1.6940877398254592
ENSMUSG00000044339	1	1	0.20165960116130255
ENSMUSG00000027575	6	2	0.34763217915604794
ENSMUSG00000085162	0	0	0.205713195578395
ENSMUSG00000040247	1	1	0.2229315852869265
ENSMUSG00000090862	7	3	1.8010993680788334
ENSMUSG00000023106	3	4	0.7621303854200593
ENSMUSG00000075201	0	0	0.21791570364546842
ENSMUSG00000054598	1	0	0.1868604912367684
ENSMUSG00000006276	6	2	0.22335088931361888
ENSMUSG00000038199	2	0	0.22071000408592678
ENSMUSG00000060187	2	6	0.22013429515915778
ENSMUSG00000047502	0	0	0.2188274155383613
ENSMUSG00000059689	9	2	0.14594026218574266
ENSMUSG00000036737	5	4	0.6099198504628747
ENSMUSG00000033379	3	3	1.1614379383071884
ENSMUSG00000040749	1	0	0.20291500246436686
ENSMUSG00000096714	0	6	0.2082618013092918
ENSMUSG00000112223	2	0	0.2204832901853874
ENSMUSG00000039936	1	1	0.19039041923652808
ENSMUSG00000062433	2	0	0.2205615094211491
ENSMUSG00000060450	3	3	0.5563668356752575
ENSMUSG00000091204	2	0	0.2201701678017748
ENSMUSG00000075113	8	0	0.19477713276506292
ENSMUSG00000027530	0	0	0.2144798799433147
ENSMUSG00000041135	4	1	0.3465095978860821
ENSMUSG00000018340	7	5	3.058558338262009
ENSMUSG00000017299	4	1	0.288352293112808
ENSMUSG00000057230	5	4	0.551621758709681
ENSMUSG00000056901	2	0	0.22046966397275697
ENSMUSG00000041079	4	1	0.2512071840996413
ENSMUSG00000030127	3	4	0.8260390493118949
ENSMUSG00000055971	2	0	0.21976330478762432
ENSMUSG00000066149	5	4	0.6269773269878635
ENSMUSG00000032563	5	2	0.4197044593149954
ENSMUSG00000027244	5	4	0.5908999014953258
ENSMUSG00000028523	10	0	0.21942934340428671
ENSMUSG00000038762	3	3	1.1936381260179334
ENSMUSG00000077972	0	6	0.21750949241619486
ENSMUSG00000027784	5	2	0.559835900899264
ENSMUSG00000026792	9	2	0.42150924728931366
ENSMUSG00000059201	0	0	0.21095901948683765
ENSMUSG00000022724	9	2	0.275282799508262
ENSMUSG00000078716	1	1	0.11031960408912161
ENSMUSG00000054901	0	6	0.21463439636582035
ENSMUSG00000045648	0	0	0.21766412951180572
ENSMUSG00000020524	0	0	0.21946647312673684
ENSMUSG00000017774	3	3	1.5037868822649252
ENSMUSG00000091863	2	0	0.22056015848262503
ENSMUSG00000065422	10	0	0.22009853798644852
ENSMUSG00000077457	0	0	0.22035768466381414
ENSMUSG00000059031	0	0	0.21256323463074492
ENSMUSG00000032192	1	1	0.18168110192513173
ENSMUSG00000031410	0	0	0.21717905137173188
ENSMUSG00000002910	9	2	0.43793966950655255
ENSMUSG00000023947	1	1	0.18874732645198197
ENSMUSG00000031125	0	6	0.22309986327398815
ENSMUSG00000039477	5	4	1.253258860087494
ENSMUSG00000022707	7	3	5.251125062167024
ENSMUSG00000047594	0	0	0.21540253232393763
ENSMUSG00000052364	1	0	0.19141009432833783
ENSMUSG00000034730	0	0	0.21930144724802741
ENSMUSG00000031753	3	3	1.4206400602000175
ENSMUSG00000036169	0	0	0.21633403203811216
ENSMUSG00000029865	2	0	0.22010323409034196
ENSMUSG00000022706	6	2	0.18655478192746255
ENSMUSG00000006575	4	1	0.2550758353606271
ENSMUSG00000025236	6	2	0.3466636669833485
ENSMUSG00000061981	5	4	1.1078153091814857
ENSMUSG00000065401	10	0	0.2203100452535746
ENSMUSG00000005089	7	5	3.558499805576149
ENSMUSG00000000889	2	0	0.22027533999180762
ENSMUSG00000069917	5	9	20.112160870522423
ENSMUSG00000042345	1	1	0.159757504390752
ENSMUSG00000035642	9	2	0.31638902623484033
ENSMUSG00000021294	1	1	0.194850884267097
ENSMUSG00000026333	9	2	0.6501351844710738
ENSMUSG00000091468	0	0	0.20531070141230665
ENSMUSG00000024558	1	1	0.19370457533878446
ENSMUSG00000039725	1	1	0.19273825045464174
ENSMUSG00000085886	0	0	0.21759507721420984
ENSMUSG00000112707	1	1	0.1996858389113742
ENSMUSG00000038517	1	1	0.2950964970783656
ENSMUSG00000039555	0	0	0.2187341906505782
ENSMUSG00000037962	0	0	0.21502477443527793
ENSMUSG00000050973	1	1	0.1482218024951274
ENSMUSG00000001420	1	1	0.19871368298176287
ENSMUSG00000018470	0	0	0.21771369400321866
ENSMUSG00000050217	2	6	0.22054691673455698
ENSMUSG00000029716	7	5	4.169985817176448
ENSMUSG00000078453	4	2	0.6627565833162457
ENSMUSG00000028538	3	3	1.2158067398199617
ENSMUSG00000026766	3	3	0.599214517719329
ENSMUSG00000012520	10	0	0.2194015610644705
ENSMUSG00000101655	1	1	0.38612756329782844
ENSMUSG00000001155	11	5	4.149912937966333
ENSMUSG00000023092	12	9	7.42036474908699
ENSMUSG00000030607	10	0	0.22023852577007905
ENSMUSG00000025949	3	3	2.1076649983244398
ENSMUSG00000024182	6	2	0.4869523475143585
ENSMUSG00000042750	0	0	0.22048028943819897
ENSMUSG00000033033	1	1	0.18205302623191877
ENSMUSG00000047669	1	0	0.19968539768406346
ENSMUSG00000031168	7	5	1.8444129866879666
ENSMUSG00000111564	0	0	0.21696338592483344
ENSMUSG00000096009	2	0	0.21976330478762432
ENSMUSG00000045438	5	2	0.25891331588735766
ENSMUSG00000030002	3	3	1.5168805995987726
ENSMUSG00000032594	3	3	1.2190368194118977
ENSMUSG00000033214	0	0	0.21746996491883822
ENSMUSG00000075269	0	0	0.21866946921692926
ENSMUSG00000097756	0	0	0.21723704351058
ENSMUSG00000041642	1	1	0.2594966266842855
ENSMUSG00000112880	1	1	0.17041942423343553
ENSMUSG00000056832	1	0	0.1752141863544674
ENSMUSG00000031616	4	1	0.26258606218852626
ENSMUSG00000090291	0	0	0.21430286439162102
ENSMUSG00000027233	0	0	0.22105131101040262
ENSMUSG00000106053	1	1	0.2788710760298177
ENSMUSG00000029408	1	1	0.21399033402542467
ENSMUSG00000037331	7	3	1.5122955497431072
ENSMUSG00000043687	1	1	0.26681762393852865
ENSMUSG00000033902	4	1	0.2669386850287564
ENSMUSG00000041248	0	0	0.21736495454612254
ENSMUSG00000115236	2	0	0.22012279522823086
ENSMUSG00000046062	7	3	1.869176648806503
ENSMUSG00000054619	7	5	1.5540158807754212
ENSMUSG00000024563	5	4	0.7137471728939302
ENSMUSG00000021362	0	0	0.2154277671415283
ENSMUSG00000054679	0	0	0.20942317150192258
ENSMUSG00000045678	1	8	0.1888667332822149
ENSMUSG00000061601	1	1	0.21451546145994818
ENSMUSG00000086628	5	2	0.8825081431854725
ENSMUSG00000027962	6	4	1.2362018599140083
ENSMUSG00000022132	0	0	0.20723485595305755
ENSMUSG00000103906	1	1	0.19502971883429218
ENSMUSG00000071424	0	6	0.20767763258220465
ENSMUSG00000015968	1	1	0.21503084541236409
ENSMUSG00000078625	0	0	0.2185042379328046
ENSMUSG00000050198	0	0	0.21685986533251975
ENSMUSG00000075220	2	0	0.22046966397275697
ENSMUSG00000000171	7	5	1.039459103504107
ENSMUSG00000030785	4	7	5.53628633118919
ENSMUSG00000049823	1	1	0.18718113390615007
ENSMUSG00000026134	1	1	0.19051751001516978
ENSMUSG00000075095	0	0	0.2189955253721158
ENSMUSG00000015247	3	3	0.8473588502931484
ENSMUSG00000009614	11	5	9.05162808805636
ENSMUSG00000020402	7	5	5.463474565401792
ENSMUSG00000026220	0	0	0.21726948527410486
ENSMUSG00000002014	3	5	1.343609750452524
ENSMUSG00000061979	9	2	0.43546582430436553
ENSMUSG00000035235	1	1	0.16071399043907386
ENSMUSG00000027801	7	3	1.87447712758519
ENSMUSG00000001323	3	3	1.0105001279978683
ENSMUSG00000084174	0	0	0.21532773657281484
ENSMUSG00000085794	0	0	0.20415560376259745
ENSMUSG00000024780	3	3	2.298839381639968
ENSMUSG00000030107	9	2	0.3984074339393283
ENSMUSG00000046351	6	2	0.9248662443342666
ENSMUSG00000002984	5	2	0.7399168181603788
ENSMUSG00000034659	9	2	0.5478962900373409
ENSMUSG00000077092	2	0	0.22046966397275697
ENSMUSG00000050215	10	0	0.22032035070484846
ENSMUSG00000092673	0	0	0.2209563644661354
ENSMUSG00000029772	6	2	0.7926775568093427
ENSMUSG00000030619	6	2	0.8391136760119995
ENSMUSG00000045854	9	2	0.2830595356189933
ENSMUSG00000040022	6	2	0.604179597988684
ENSMUSG00000038047	4	1	0.33862324393026855
ENSMUSG00000068506	0	0	0.21873781331893466
ENSMUSG00000067767	10	0	0.22029517800016293
ENSMUSG00000029564	0	0	0.21563906107103775
ENSMUSG00000055298	10	0	0.22017761836594654
ENSMUSG00000046913	0	0	0.21884438213531296
ENSMUSG00000087115	0	0	0.21913093766003638
ENSMUSG00000038155	4	7	0.8559122520276703
ENSMUSG00000045917	4	1	0.17764578396829078
ENSMUSG00000040855	3	3	2.1605497899386856
ENSMUSG00000009549	3	4	0.5160999211725494
ENSMUSG00000027715	1	1	0.16978849584041197
ENSMUSG00000047030	4	1	0.24036507877043065
ENSMUSG00000026034	3	3	2.8604535034523035
ENSMUSG00000090141	0	0	0.2192482451160532
ENSMUSG00000020419	0	0	0.21832128680429397
ENSMUSG00000041741	4	2	0.47915732600646505
ENSMUSG00000038949	6	2	0.31579906141504266
ENSMUSG00000026701	11	5	2.0396058270237236
ENSMUSG00000037944	8	0	0.21457548242435326
