gene_id	gmm	hdbscan	spectral	consensus
ENSMUSG00000020570	6	12	0	5
ENSMUSG00000024401	1	0	8	3
ENSMUSG00000108885	17	0	3	0
ENSMUSG00000029015	1	0	7	3
ENSMUSG00000045179	17	0	3	0
ENSMUSG00000063779	17	0	3	0
ENSMUSG00000070531	17	0	3	0
ENSMUSG00000074183	14	0	15	1
ENSMUSG00000042849	1	0	8	3
ENSMUSG00000069939	7	0	9	2
ENSMUSG00000025873	6	12	17	5
ENSMUSG00000034456	4	7	10	8
ENSMUSG00000070817	14	0	15	1
ENSMUSG00000024294	10	7	10	8
ENSMUSG00000066463	17	0	3	0
ENSMUSG00000035376	11	11	0	4
ENSMUSG00000044252	10	7	18	8
ENSMUSG00000055917	2	11	13	7
ENSMUSG00000071815	17	0	3	0
ENSMUSG00000068882	6	12	0	5
ENSMUSG00000022685	8	11	13	4
ENSMUSG00000036292	11	11	0	4
ENSMUSG00000041202	9	0	9	1
ENSMUSG00000116360	17	0	3	0
ENSMUSG00000024528	23	11	14	7
ENSMUSG00000029861	17	0	3	0
ENSMUSG00000077221	1	0	2	3
ENSMUSG00000070469	9	0	9	1
ENSMUSG00000115791	9	0	8	1
ENSMUSG00000097665	1	0	8	3
ENSMUSG00000046650	9	0	9	1
ENSMUSG00000046667	2	11	14	7
ENSMUSG00000106902	17	0	3	0
ENSMUSG00000037169	19	0	9	1
ENSMUSG00000049565	1	0	8	3
ENSMUSG00000033862	15	11	1	6
ENSMUSG00000033774	9	0	8	1
ENSMUSG00000084592	1	0	8	3
ENSMUSG00000077998	17	0	3	0
ENSMUSG00000021278	1	0	2	3
ENSMUSG00000027971	19	0	9	1
ENSMUSG00000024758	6	12	0	5
ENSMUSG00000044921	19	0	15	1
ENSMUSG00000054387	11	12	0	5
ENSMUSG00000062822	8	11	13	4
ENSMUSG00000028013	11	12	0	5
ENSMUSG00000042846	9	0	9	1
ENSMUSG00000025403	10	7	18	8
ENSMUSG00000031831	1	0	2	3
ENSMUSG00000087045	17	0	3	0
ENSMUSG00000030739	12	0	1	11
ENSMUSG00000037235	24	12	17	9
ENSMUSG00000021559	10	12	18	5
ENSMUSG00000049252	17	0	3	0
ENSMUSG00000035805	17	0	3	0
ENSMUSG00000050870	17	0	3	0
ENSMUSG00000022931	17	0	3	0
ENSMUSG00000067360	17	0	3	0
ENSMUSG00000035262	1	0	2	3
ENSMUSG00000087223	9	0	9	1
ENSMUSG00000046791	22	11	11	10
ENSMUSG00000086745	17	0	3	0
ENSMUSG00000055826	17	0	3	0
ENSMUSG00000022451	6	12	0	5
ENSMUSG00000092734	1	0	2	3
ENSMUSG00000026700	17	0	3	0
ENSMUSG00000041852	10	12	18	5
ENSMUSG00000075086	1	0	19	3
ENSMUSG00000024776	16	0	5	2
ENSMUSG00000056035	4	0	10	8
ENSMUSG00000020000	7	0	4	2
ENSMUSG00000037946	16	0	5	2
ENSMUSG00000001656	17	0	3	0
ENSMUSG00000053146	9	0	9	1
ENSMUSG00000073982	22	0	11	10
ENSMUSG00000024393	0	12	17	9
ENSMUSG00000025433	1	0	19	3
ENSMUSG00000086552	1	0	8	3
ENSMUSG00000070972	8	11	13	4
ENSMUSG00000036139	1	0	8	3
ENSMUSG00000073768	14	0	15	1
ENSMUSG00000003573	16	0	5	2
ENSMUSG00000115744	19	0	15	1
ENSMUSG00000019920	11	11	13	4
ENSMUSG00000094892	9	0	9	1
ENSMUSG00000027495	6	12	18	5
ENSMUSG00000045989	17	0	3	0
ENSMUSG00000087424	14	0	5	2
ENSMUSG00000050328	17	0	3	0
ENSMUSG00000022705	17	0	3	0
ENSMUSG00000034543	8	11	13	4
ENSMUSG00000094734	17	0	3	0
ENSMUSG00000071753	19	0	15	1
ENSMUSG00000020919	0	12	17	9
ENSMUSG00000036214	2	11	14	7
ENSMUSG00000079069	17	0	3	0
ENSMUSG00000103116	17	0	3	0
ENSMUSG00000097368	14	0	15	1
ENSMUSG00000039230	15	11	17	6
ENSMUSG00000035713	19	0	5	1
ENSMUSG00000059995	15	11	1	6
ENSMUSG00000033831	4	7	6	8
ENSMUSG00000029730	5	11	1	6
ENSMUSG00000019841	11	12	0	5
ENSMUSG00000040543	1	0	8	3
ENSMUSG00000091537	18	0	0	11
ENSMUSG00000026420	17	0	3	0
ENSMUSG00000027550	21	0	14	2
ENSMUSG00000073971	1	0	2	3
ENSMUSG00000028607	10	7	18	8
ENSMUSG00000039210	8	11	13	4
ENSMUSG00000032231	15	11	1	6
ENSMUSG00000078593	17	0	3	0
ENSMUSG00000028165	11	12	0	5
ENSMUSG00000075273	21	11	14	7
ENSMUSG00000049618	17	0	3	0
ENSMUSG00000002496	0	12	17	9
ENSMUSG00000055692	9	0	9	1
ENSMUSG00000031160	17	0	3	0
ENSMUSG00000030983	6	12	17	5
ENSMUSG00000078640	17	0	3	0
ENSMUSG00000046675	21	11	14	7
ENSMUSG00000051811	1	0	2	3
ENSMUSG00000028651	12	11	1	6
ENSMUSG00000024425	4	7	10	8
ENSMUSG00000046613	1	0	2	3
ENSMUSG00000070501	19	0	15	1
ENSMUSG00000049612	19	0	15	1
ENSMUSG00000091996	9	0	9	1
ENSMUSG00000078038	17	0	3	0
ENSMUSG00000042216	20	0	4	2
ENSMUSG00000069036	17	0	3	0
ENSMUSG00000079407	1	0	2	3
ENSMUSG00000021823	11	11	13	4
ENSMUSG00000033808	8	11	13	4
ENSMUSG00000051098	2	11	14	7
ENSMUSG00000061633	17	0	3	0
ENSMUSG00000056870	14	0	15	1
ENSMUSG00000030093	17	0	3	0
ENSMUSG00000000194	15	11	13	4
ENSMUSG00000043207	6	12	0	5
ENSMUSG00000005667	19	0	15	1
ENSMUSG00000073830	18	0	4	11
ENSMUSG00000039703	6	12	17	5
ENSMUSG00000031068	6	12	18	5
ENSMUSG00000051154	6	12	0	5
ENSMUSG00000025487	0	12	17	9
ENSMUSG00000005354	10	7	18	8
ENSMUSG00000025892	19	0	9	1
ENSMUSG00000074071	8	11	13	4
ENSMUSG00000057182	19	0	15	1
ENSMUSG00000020390	6	12	18	5
ENSMUSG00000031131	1	0	7	3
ENSMUSG00000094612	17	0	3	0
ENSMUSG00000031283	19	0	15	1
ENSMUSG00000109219	17	0	3	0
ENSMUSG00000038429	0	12	17	9
ENSMUSG00000034810	14	0	15	1
ENSMUSG00000018733	2	11	14	7
ENSMUSG00000022037	4	7	6	8
ENSMUSG00000085260	17	0	3	0
ENSMUSG00000029610	22	11	11	10
ENSMUSG00000042185	5	11	1	6
ENSMUSG00000067525	17	0	3	0
ENSMUSG00000006021	12	11	1	6
ENSMUSG00000046408	19	0	9	1
ENSMUSG00000020599	19	0	15	1
ENSMUSG00000030775	14	0	15	1
ENSMUSG00000015149	0	11	17	9
ENSMUSG00000046434	6	12	0	5
ENSMUSG00000031377	9	0	9	1
ENSMUSG00000031774	5	11	13	7
ENSMUSG00000096840	17	0	3	0
ENSMUSG00000050627	6	12	17	5
ENSMUSG00000031878	8	11	13	4
ENSMUSG00000030322	14	0	4	2
ENSMUSG00000029541	17	0	3	0
ENSMUSG00000020696	8	11	13	4
ENSMUSG00000097162	23	0	14	7
ENSMUSG00000113189	19	0	9	1
ENSMUSG00000045201	17	0	3	0
ENSMUSG00000058513	1	0	8	3
ENSMUSG00000059479	16	0	5	2
ENSMUSG00000077239	1	0	2	3
ENSMUSG00000031755	20	0	5	2
ENSMUSG00000076253	17	0	3	0
ENSMUSG00000038379	19	0	9	1
ENSMUSG00000002109	21	0	4	2
ENSMUSG00000041840	21	11	14	7
ENSMUSG00000049691	17	0	3	0
ENSMUSG00000021555	8	11	13	4
ENSMUSG00000022814	11	12	17	9
ENSMUSG00000028782	1	0	2	3
ENSMUSG00000095028	7	0	9	2
ENSMUSG00000057223	17	0	3	0
ENSMUSG00000034413	14	0	5	2
ENSMUSG00000087579	6	12	18	5
ENSMUSG00000025127	24	7	10	8
ENSMUSG00000030222	7	0	4	2
ENSMUSG00000040133	1	0	2	3
ENSMUSG00000027845	23	11	14	7
ENSMUSG00000028003	6	12	0	5
ENSMUSG00000030054	9	0	8	1
ENSMUSG00000093980	17	0	3	0
ENSMUSG00000034227	1	0	8	3
ENSMUSG00000003435	0	12	17	9
ENSMUSG00000049280	20	0	4	2
ENSMUSG00000022309	20	0	4	2
ENSMUSG00000093460	9	0	8	1
ENSMUSG00000075064	17	0	3	0
ENSMUSG00000029684	6	12	18	5
ENSMUSG00000027531	6	12	0	5
ENSMUSG00000091541	9	0	9	1
ENSMUSG00000031565	20	0	4	2
ENSMUSG00000101078	17	0	3	0
ENSMUSG00000070047	10	12	18	5
ENSMUSG00000030057	4	7	10	8
ENSMUSG00000050121	9	0	9	1
ENSMUSG00000024353	9	0	9	1
ENSMUSG00000060002	4	7	10	8
ENSMUSG00000054406	17	0	7	0
ENSMUSG00000065569	17	0	3	0
ENSMUSG00000034471	12	11	1	6
ENSMUSG00000028246	1	0	8	3
ENSMUSG00000092815	17	0	3	0
ENSMUSG00000022749	8	11	13	4
ENSMUSG00000029919	14	0	15	1
ENSMUSG00000000739	20	0	4	2
ENSMUSG00000037020	16	0	5	2
ENSMUSG00000035933	11	11	0	4
ENSMUSG00000116611	1	0	2	3
ENSMUSG00000059639	17	0	3	0
ENSMUSG00000028359	18	0	14	11
ENSMUSG00000021464	1	0	2	3
ENSMUSG00000044338	3	0	2	2
ENSMUSG00000002633	9	0	9	1
ENSMUSG00000069722	17	0	3	0
ENSMUSG00000067713	15	11	17	6
ENSMUSG00000021591	0	12	17	9
ENSMUSG00000069184	21	0	4	2
ENSMUSG00000027171	9	0	9	1
ENSMUSG00000031539	16	0	5	2
ENSMUSG00000075145	17	0	3	0
ENSMUSG00000022221	14	0	5	2
ENSMUSG00000063386	9	0	9	1
ENSMUSG00000056782	20	0	4	2
ENSMUSG00000025410	0	12	17	9
ENSMUSG00000027332	10	7	10	8
ENSMUSG00000025268	22	0	1	10
ENSMUSG00000026519	12	11	1	6
ENSMUSG00000043323	12	11	1	6
ENSMUSG00000060803	24	0	10	12
ENSMUSG00000026117	18	0	17	11
ENSMUSG00000073906	17	0	3	0
ENSMUSG00000098912	20	0	4	2
ENSMUSG00000062175	19	0	9	1
ENSMUSG00000028035	11	11	0	4
ENSMUSG00000039656	12	11	1	6
ENSMUSG00000024955	18	0	1	11
ENSMUSG00000018921	22	11	11	10
ENSMUSG00000047751	17	0	3	0
ENSMUSG00000032257	17	0	3	0
ENSMUSG00000015342	21	11	14	7
ENSMUSG00000059623	3	0	9	2
ENSMUSG00000047904	7	0	8	2
ENSMUSG00000001348	0	12	17	9
ENSMUSG00000027965	21	11	14	7
ENSMUSG00000031891	1	0	2	3
ENSMUSG00000069089	8	11	13	4
ENSMUSG00000027186	16	0	5	2
ENSMUSG00000030934	4	7	6	8
ENSMUSG00000040037	1	0	8	3
ENSMUSG00000055720	5	11	1	6
ENSMUSG00000060688	17	0	3	0
ENSMUSG00000050213	5	11	14	7
ENSMUSG00000054423	9	0	9	1
ENSMUSG00000053914	1	0	2	3
ENSMUSG00000017211	9	0	8	1
ENSMUSG00000097520	3	0	9	2
ENSMUSG00000019944	6	12	18	5
ENSMUSG00000034893	8	11	13	4
ENSMUSG00000034269	6	12	0	5
ENSMUSG00000044339	16	0	5	2
ENSMUSG00000027575	15	11	1	6
ENSMUSG00000085162	9	0	8	1
ENSMUSG00000040247	3	0	5	2
ENSMUSG00000090862	24	0	18	12
ENSMUSG00000023106	11	11	0	4
ENSMUSG00000075201	17	0	3	0
ENSMUSG00000054598	19	0	15	1
ENSMUSG00000006276	8	11	13	4
ENSMUSG00000038199	17	0	3	0
ENSMUSG00000060187	17	0	3	0
ENSMUSG00000047502	1	0	2	3
ENSMUSG00000059689	5	11	1	6
ENSMUSG00000036737	11	12	0	5
ENSMUSG00000033379	24	0	17	12
ENSMUSG00000040749	19	0	5	1
ENSMUSG00000096714	9	0	8	1
ENSMUSG00000112223	17	0	3	0
ENSMUSG00000039936	22	11	11	10
ENSMUSG00000062433	17	0	3	0
ENSMUSG00000060450	6	12	0	5
ENSMUSG00000091204	17	0	3	0
ENSMUSG00000075113	9	0	9	1
ENSMUSG00000027530	9	0	8	1
ENSMUSG00000041135	21	11	14	7
ENSMUSG00000018340	10	7	18	8
ENSMUSG00000017299	12	11	11	6
ENSMUSG00000057230	11	11	13	4
ENSMUSG00000056901	17	0	3	0
ENSMUSG00000041079	5	11	14	7
ENSMUSG00000030127	0	12	17	9
ENSMUSG00000055971	17	0	3	0
ENSMUSG00000066149	8	11	13	4
ENSMUSG00000032563	8	11	13	4
ENSMUSG00000027244	8	11	13	4
ENSMUSG00000028523	17	0	3	0
ENSMUSG00000038762	0	12	17	9
ENSMUSG00000077972	17	0	3	0
ENSMUSG00000027784	8	11	13	4
ENSMUSG00000026792	12	11	1	6
ENSMUSG00000059201	1	0	2	3
ENSMUSG00000022724	2	11	14	7
ENSMUSG00000078716	14	0	15	1
ENSMUSG00000054901	1	0	8	3
ENSMUSG00000045648	1	0	3	3
ENSMUSG00000020524	1	0	2	3
ENSMUSG00000017774	0	12	17	9
ENSMUSG00000091863	17	0	3	0
ENSMUSG00000065422	17	0	3	0
ENSMUSG00000077457	1	0	2	3
ENSMUSG00000059031	3	0	8	2
ENSMUSG00000032192	19	0	5	1
ENSMUSG00000031410	1	0	2	3
ENSMUSG00000002910	23	0	14	7
ENSMUSG00000023947	22	0	11	10
ENSMUSG00000031125	1	0	8	3
ENSMUSG00000039477	15	11	17	6
ENSMUSG00000022707	10	7	10	8
ENSMUSG00000047594	1	0	8	3
ENSMUSG00000052364	19	0	15	1
ENSMUSG00000034730	1	0	3	3
ENSMUSG00000031753	0	12	17	9
ENSMUSG00000036169	17	0	3	0
ENSMUSG00000029865	17	0	3	0
ENSMUSG00000022706	8	11	13	4
ENSMUSG00000006575	22	11	11	10
ENSMUSG00000025236	8	11	13	4
ENSMUSG00000061981	0	11	17	9
ENSMUSG00000065401	17	0	3	0
ENSMUSG00000005089	4	7	10	8
ENSMUSG00000000889	17	0	3	0
ENSMUSG00000069917	24	0	18	12
ENSMUSG00000042345	14	0	15	1
ENSMUSG00000035642	5	11	1	6
ENSMUSG00000021294	16	0	5	2
ENSMUSG00000026333	2	11	14	7
ENSMUSG00000091468	9	0	8	1
ENSMUSG00000024558	19	0	15	1
ENSMUSG00000039725	22	11	11	10
ENSMUSG00000085886	1	0	2	3
ENSMUSG00000112707	3	0	5	2
ENSMUSG00000038517	22	11	11	10
ENSMUSG00000039555	17	0	3	0
ENSMUSG00000037962	1	0	8	3
ENSMUSG00000050973	22	11	11	10
ENSMUSG00000001420	3	0	5	2
ENSMUSG00000018470	9	0	9	1
ENSMUSG00000050217	17	0	3	0
ENSMUSG00000029716	4	7	10	8
ENSMUSG00000078453	2	11	14	7
ENSMUSG00000028538	0	11	17	9
ENSMUSG00000026766	11	12	0	5
ENSMUSG00000012520	17	0	3	0
ENSMUSG00000101655	14	0	5	2
ENSMUSG00000001155	10	7	10	8
ENSMUSG00000023092	2	11	14	7
ENSMUSG00000030607	17	0	3	0
ENSMUSG00000025949	6	12	0	5
ENSMUSG00000024182	15	11	1	6
ENSMUSG00000042750	1	0	2	3
ENSMUSG00000033033	14	0	5	2
ENSMUSG00000047669	19	0	15	1
ENSMUSG00000031168	10	7	10	8
ENSMUSG00000111564	1	0	8	3
ENSMUSG00000096009	17	0	3	0
ENSMUSG00000045438	18	0	13	11
ENSMUSG00000030002	6	12	0	5
ENSMUSG00000032594	0	12	17	9
ENSMUSG00000033214	17	0	3	0
ENSMUSG00000075269	17	0	3	0
ENSMUSG00000097756	17	0	3	0
ENSMUSG00000041642	22	11	11	10
ENSMUSG00000112880	20	0	5	2
ENSMUSG00000056832	19	0	5	1
ENSMUSG00000031616	23	11	14	7
ENSMUSG00000090291	9	0	8	1
ENSMUSG00000027233	1	0	2	3
ENSMUSG00000106053	13	0	5	2
ENSMUSG00000029408	16	0	5	2
ENSMUSG00000037331	10	7	18	8
ENSMUSG00000043687	16	0	5	2
ENSMUSG00000033902	12	11	1	6
ENSMUSG00000041248	1	0	2	3
ENSMUSG00000115236	17	0	3	0
ENSMUSG00000046062	10	7	18	8
ENSMUSG00000054619	4	7	10	8
ENSMUSG00000024563	11	11	13	4
ENSMUSG00000021362	1	0	2	3
ENSMUSG00000054679	1	0	8	3
ENSMUSG00000045678	14	0	4	2
ENSMUSG00000061601	7	0	4	2
ENSMUSG00000086628	2	0	14	7
ENSMUSG00000027962	2	11	13	7
ENSMUSG00000022132	1	0	2	3
ENSMUSG00000103906	16	0	5	2
ENSMUSG00000071424	1	0	8	3
ENSMUSG00000015968	21	0	4	2
ENSMUSG00000078625	1	0	2	3
ENSMUSG00000050198	1	0	2	3
ENSMUSG00000075220	17	0	3	0
ENSMUSG00000000171	4	7	10	8
ENSMUSG00000030785	3	0	16	2
ENSMUSG00000049823	16	0	5	2
ENSMUSG00000026134	21	0	14	2
ENSMUSG00000075095	17	0	3	0
ENSMUSG00000015247	6	12	18	5
ENSMUSG00000009614	4	7	6	8
ENSMUSG00000020402	10	7	10	8
ENSMUSG00000026220	17	0	3	0
ENSMUSG00000002014	24	0	18	12
ENSMUSG00000061979	12	11	1	6
ENSMUSG00000035235	20	0	4	2
ENSMUSG00000027801	24	12	18	5
ENSMUSG00000001323	6	12	18	5
ENSMUSG00000084174	1	0	12	3
ENSMUSG00000085794	9	0	8	1
ENSMUSG00000024780	6	12	0	5
ENSMUSG00000030107	2	11	14	7
ENSMUSG00000046351	8	11	13	4
ENSMUSG00000002984	15	11	1	6
ENSMUSG00000034659	12	11	1	6
ENSMUSG00000077092	17	0	3	0
ENSMUSG00000050215	17	0	3	0
ENSMUSG00000092673	1	0	2	3
ENSMUSG00000029772	8	11	13	4
ENSMUSG00000030619	8	11	13	4
ENSMUSG00000045854	5	11	13	7
ENSMUSG00000040022	8	11	13	4
ENSMUSG00000038047	21	11	14	7
ENSMUSG00000068506	17	0	3	0
ENSMUSG00000067767	17	0	3	0
ENSMUSG00000029564	9	0	8	1
ENSMUSG00000055298	17	0	3	0
ENSMUSG00000046913	17	0	3	0
ENSMUSG00000087115	17	0	3	0
ENSMUSG00000038155	7	0	4	2
ENSMUSG00000045917	23	11	11	10
ENSMUSG00000040855	6	12	0	5
ENSMUSG00000009549	11	11	0	4
ENSMUSG00000027715	14	0	4	2
ENSMUSG00000047030	12	11	11	6
ENSMUSG00000026034	6	12	0	5
ENSMUSG00000090141	17	0	3	0
ENSMUSG00000020419	9	0	9	1
ENSMUSG00000041741	2	11	14	7
ENSMUSG00000038949	8	11	13	4
ENSMUSG00000026701	4	7	10	8
ENSMUSG00000037944	3	0	9	2
ENSMUSG00000030970	22	0	11	10
ENSMUSG00000059077	17	0	3	0
ENSMUSG00000025270	18	0	13	11
ENSMUSG00000096351	1	0	8	3
ENSMUSG00000092111	19	0	15	1
ENSMUSG00000087480	20	0	4	2
ENSMUSG00000033149	6	12	18	5
ENSMUSG00000086219	14	0	5	2
ENSMUSG00000027074	6	12	0	5
ENSMUSG00000078753	17	0	3	0
ENSMUSG00000068173	17	0	3	0
ENSMUSG00000018740	19	0	5	1
ENSMUSG00000044317	19	0	5	1
ENSMUSG00000003549	16	0	5	2
ENSMUSG00000022982	4	7	6	8
ENSMUSG00000028862	7	0	5	2
ENSMUSG00000066030	17	0	3	0
ENSMUSG00000054459	1	0	2	3
ENSMUSG00000015947	14	0	4	2
ENSMUSG00000035764	2	11	14	7
ENSMUSG00000102099	1	0	8	3
ENSMUSG00000027555	19	0	9	1
ENSMUSG00000068246	24	12	17	9
ENSMUSG00000031786	17	0	3	0
ENSMUSG00000091155	1	0	19	3
ENSMUSG00000047544	17	0	3	0
ENSMUSG00000070780	6	12	0	5
ENSMUSG00000046300	17	0	3	0
ENSMUSG00000021376	6	12	17	5
ENSMUSG00000099968	17	0	3	0
ENSMUSG00000020974	14	0	15	1
ENSMUSG00000068742	15	11	13	4
ENSMUSG00000051051	1	0	8	3
ENSMUSG00000027306	14	0	15	1
ENSMUSG00000065508	17	0	3	0
ENSMUSG00000000167	19	0	5	1
ENSMUSG00000078619	0	12	17	9
ENSMUSG00000112937	9	0	9	1
ENSMUSG00000002603	22	11	11	10
ENSMUSG00000030111	1	0	2	3
ENSMUSG00000032988	1	0	2	3
ENSMUSG00000000567	14	0	4	2
ENSMUSG00000020299	17	0	3	0
ENSMUSG00000086823	1	0	8	3
ENSMUSG00000032511	17	0	3	0
ENSMUSG00000024427	13	0	1	2
ENSMUSG00000011148	12	11	1	6
ENSMUSG00000033027	17	0	3	0
ENSMUSG00000029136	23	11	1	6
ENSMUSG00000073907	9	0	8	1
ENSMUSG00000002820	15	11	1	6
ENSMUSG00000044167	11	12	0	5
ENSMUSG00000041750	13	0	5	2
ENSMUSG00000116848	17	0	3	0
ENSMUSG00000042498	9	0	8	1
ENSMUSG00000028718	19	0	9	1
ENSMUSG00000035547	16	0	11	2
ENSMUSG00000062873	17	0	3	0
ENSMUSG00000021482	6	12	18	5
ENSMUSG00000030805	12	11	1	6
ENSMUSG00000037994	14	0	15	1
ENSMUSG00000037788	21	11	14	7
ENSMUSG00000047720	17	0	3	0
ENSMUSG00000050334	1	0	8	3
ENSMUSG00000096697	17	0	3	0
ENSMUSG00000031628	8	11	13	4
ENSMUSG00000090219	14	0	15	1
ENSMUSG00000077191	17	0	3	0
ENSMUSG00000078672	18	0	4	11
ENSMUSG00000045968	14	0	5	2
ENSMUSG00000033767	11	11	13	4
ENSMUSG00000039199	16	0	5	2
ENSMUSG00000104401	1	0	8	3
ENSMUSG00000070943	17	0	3	0
ENSMUSG00000020654	16	0	5	2
ENSMUSG00000021693	2	11	13	7
ENSMUSG00000048772	12	11	1	6
ENSMUSG00000072704	10	7	18	8
ENSMUSG00000049421	11	12	0	5
ENSMUSG00000032396	11	11	13	4
ENSMUSG00000022346	7	0	11	2
ENSMUSG00000095312	17	0	3	0
ENSMUSG00000062960	10	7	18	8
ENSMUSG00000021381	17	0	3	0
ENSMUSG00000022155	17	0	3	0
ENSMUSG00000058407	11	12	0	5
ENSMUSG00000025077	8	11	13	4
ENSMUSG00000044243	17	0	3	0
ENSMUSG00000026626	4	7	10	8
ENSMUSG00000051497	3	0	5	2
ENSMUSG00000052384	23	11	14	7
ENSMUSG00000057110	11	11	13	4
ENSMUSG00000025920	2	11	14	7
ENSMUSG00000036091	9	0	9	1
ENSMUSG00000038583	21	0	4	2
ENSMUSG00000033106	2	11	14	7
ENSMUSG00000019877	4	7	10	8
ENSMUSG00000058028	17	0	3	0
ENSMUSG00000055820	1	0	2	3
ENSMUSG00000074259	1	0	2	3
ENSMUSG00000029201	6	12	0	5
ENSMUSG00000021572	19	0	15	1
ENSMUSG00000021070	1	0	2	3
ENSMUSG00000110253	17	0	3	0
ENSMUSG00000073002	22	11	11	10
ENSMUSG00000050677	1	0	8	3
ENSMUSG00000033436	21	0	4	2
ENSMUSG00000031982	14	0	5	2
ENSMUSG00000115609	17	0	3	0
ENSMUSG00000021728	14	0	15	1
ENSMUSG00000040856	1	0	2	3
ENSMUSG00000064899	7	0	4	2
ENSMUSG00000108827	14	0	15	1
ENSMUSG00000060030	17	0	3	0
ENSMUSG00000032033	17	0	3	0
ENSMUSG00000006998	10	7	10	8
ENSMUSG00000029463	14	0	5	2
ENSMUSG00000043831	23	11	1	6
ENSMUSG00000021241	8	11	13	4
ENSMUSG00000039518	17	0	3	0
ENSMUSG00000055811	17	0	3	0
ENSMUSG00000060044	19	0	15	1
ENSMUSG00000005882	11	12	0	5
ENSMUSG00000022853	4	7	10	8
ENSMUSG00000031511	15	11	13	4
ENSMUSG00000066262	1	0	2	3
ENSMUSG00000044816	1	0	2	3
ENSMUSG00000109058	1	0	2	3
ENSMUSG00000019194	13	0	5	2
ENSMUSG00000056296	9	0	9	1
ENSMUSG00000032269	17	0	3	0
ENSMUSG00000019791	18	0	0	11
ENSMUSG00000004542	1	0	2	3
ENSMUSG00000091183	19	0	15	1
ENSMUSG00000022151	8	11	13	4
ENSMUSG00000080115	1	0	8	3
ENSMUSG00000105279	17	0	3	0
ENSMUSG00000020218	3	0	5	2
