gene_id	gene_symbol	accession	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant_padj05_abs_lfc1	direction
ENSMUSG00000020029	Nudt4	OSD-379	6138.54323097975	0.195494376150337	0.0583833608645838	3.34846047324635	0.00081261871437468	0.0257389211301534	FALSE	up
ENSMUSG00000085958	A930019D19Rik	OSD-379	18.9713809418846	-0.0515030611239616	0.174305745898119	-0.295475406496725	0.767630736884063	0.911490809098348	FALSE	down
ENSMUSG00000024292	Cyp4f14	OSD-379	8255.13012657388	0.368457023756115	0.106350307577758	3.46456002007064	0.000531099610558753	0.0196147998023365	FALSE	up
ENSMUSG00000016831	Tox4	OSD-379	1110.98997637078	0.0176606749928904	0.0491403342547903	0.359392650878618	0.71930137174819	0.892861684164227	FALSE	up
ENSMUSG00000024791	Cdca5	OSD-379	5.94321550111405	0.00406758649844643	0.282412007921178	0.0144030224790644	0.988508448051203	0.996099384520213	FALSE	up
ENSMUSG00000028398	Dmac1	OSD-379	650.340131845427	0.0837145632451157	0.129887801552677	0.644514436647576	0.519241899138253	0.786489639933569	FALSE	up
ENSMUSG00000056204	Pgpep1	OSD-379	1514.63967595913	-0.133575011577551	0.0983956044631624	-1.35753027085228	0.174612781860382	0.49324647058949	FALSE	down
ENSMUSG00000031986	Sprtn	OSD-379	280.501438715584	-0.0653100915868099	0.0783815520303148	-0.833232946976484	0.404713364506961	0.714077312717841	FALSE	down
ENSMUSG00000000244	Tspan32	OSD-379	19.1567737175013	-0.489029006489606	0.157977594871865	-3.09555925880663	0.00196442115460419	0.0439260196246863	FALSE	down
ENSMUSG00000027519	Rab22a	OSD-379	1081.68968330145	0.00251751474522958	0.0585814461392515	0.0429746090467843	0.96572177419479	0.989803513859911	FALSE	up
ENSMUSG00000061086	Myl4	OSD-379	18.4370056993046	0.0214291406203775	0.17589724301055	0.121827609424738	0.903035547653373	0.968027074711651	FALSE	up
ENSMUSG00000056290	Ms4a4b	OSD-379	92.2248220169233	-0.428001341575318	0.138985227297127	-3.07947362391488	0.00207366731185645	0.0449637339163143	FALSE	down
ENSMUSG00000068206	Pick1	OSD-379	352.318144088031	0.112406649529435	0.0782943233305584	1.435693480035	0.151089581322535	0.461820452707278	FALSE	up
ENSMUSG00000021208	Ifi27l2b	OSD-379	151.885247360699	0.360440071522495	0.232334857760416	1.55138180726278	0.120810212411956	0.413343700019345	FALSE	up
ENSMUSG00000024998	Plce1	OSD-379	853.483190555142	0.0153192367128089	0.0811201145124078	0.188846339836783	0.850213251297143	0.948013670627542	FALSE	up
ENSMUSG00000047248	C2cd3	OSD-379	495.607885501417	0.0741419453157201	0.0819519457953335	0.904700243492472	0.365624212082534	0.687157810775003	FALSE	up
ENSMUSG00000027981	Rnpc3	OSD-379	383.605331519895	-0.0812116315180666	0.0960021463523488	-0.845935581690041	0.397588681573571	0.709699628680253	FALSE	down
ENSMUSG00000039683	Sdk1	OSD-379	16.8578544801383	-0.072040358382535	0.181699617485964	-0.396480517566858	0.691750577526619	0.880518356431703	FALSE	down
ENSMUSG00000030278	Cidec	OSD-379	143.008946445085	-0.11741076990505	0.26470129371504	-0.443559486458145	0.657361102105822	0.864032503097802	FALSE	down
ENSMUSG00000037419	Endod1	OSD-379	175.890863562394	-0.0554698947559725	0.101869039417496	-0.544521623774587	0.586082572303904	0.823169908793862	FALSE	down
ENSMUSG00000022208	Jph4	OSD-379	3.7468252897708	-0.30353435105129	0.283171217948685	-1.07191102701085	0.283759996863776	0.614774273414472	FALSE	down
ENSMUSG00000064823	Snord82	OSD-379	7.36335741082982	-0.496382868621285	0.433013069922179	-1.14634615696587	0.251651951721484	0.583556013594808	FALSE	down
ENSMUSG00000029380	Cxcl1	OSD-379	186.480290637132	0.0756666100435139	0.181391200125457	0.417145980572267	0.676571634483297	0.873707825522598	FALSE	up
ENSMUSG00000028047	Thbs3	OSD-379	21.2604456432739	0.0266170611547226	0.270512807276989	0.0983948280403166	0.921618781379055	0.97397189597449	FALSE	up
ENSMUSG00000039196	Orm1	OSD-379	25595.2529519844	0.189150385473883	0.15045405247011	1.25719701376246	0.208682304376423	0.534174125589937	FALSE	up
ENSMUSG00000032673	Prorsd1	OSD-379	567.076241620192	0.0129096317737082	0.148208154532861	0.0871047333016065	0.930588263058032	0.977641621841863	FALSE	up
ENSMUSG00000022773	Ypel1	OSD-379	42.0975226820448	0.0576198486382584	0.100524555644015	0.573191776567567	0.566514851737301	0.812713276103587	FALSE	up
ENSMUSG00000021494	Ddx41	OSD-379	600.039972423011	0.099870028593856	0.0670894411588642	1.48861023238171	0.136590035558845	0.439264625080152	FALSE	up
ENSMUSG00000050248	Evc2	OSD-379	38.4095353474438	0.0627520882468984	0.205685058620978	0.305088219181411	0.760298963483296	0.910068659222094	FALSE	up
ENSMUSG00000003752	Itpkc	OSD-379	166.365775277416	0.0768752623439841	0.0581682456224062	1.32160187266112	0.186300759485313	0.507769740658211	FALSE	up
ENSMUSG00000037353	Letmd1	OSD-379	569.796015510966	-0.0789543531092593	0.0608572550741472	-1.29736960717441	0.194504044719089	0.518893710134345	FALSE	down
ENSMUSG00000022096	Hr	OSD-379	33.6485221310292	0.731670012277631	0.279552280240866	2.61729223473769	0.00886304255505992	0.104982705719905	FALSE	up
ENSMUSG00000096436	Olfr1437	OSD-379	13.6151152498723	0.147288832829342	0.227600523194223	0.647137496708007	0.51754295920335	0.785722949539891	FALSE	up
ENSMUSG00000021661	Ankra2	OSD-379	247.927270014815	-0.0221357443642044	0.052418597986562	-0.422287989653578	0.672814823552151	0.871939651959987	FALSE	down
ENSMUSG00000039620	Trmt9b	OSD-379	49.9269546153057	0.180503174222658	0.135006579372445	1.3369953898669	0.181224141672464	0.501464306241505	FALSE	up
ENSMUSG00000033765	Calm4	OSD-379	1.26395109868699	3.61797805558426	2.91024187710382	1.24318809513687	0.21379852860008	0.541630095301143	FALSE	up
ENSMUSG00000032584	Mst1r	OSD-379	18.9673608441665	0.112565184261661	0.240653342920969	0.46774826767575	0.639964619410986	0.855278295166631	FALSE	up
ENSMUSG00000072884	Gm10433	OSD-379	34.9002654875512	0.0975263706303658	0.0868544987528835	1.12287068638604	0.261492418830874	0.592281841846468	FALSE	up
ENSMUSG00000032783	Troap	OSD-379	3.38610247532304	0.0194127059947257	0.316945386056486	0.0612493724431942	0.951160609987727	0.984660159669989	FALSE	up
ENSMUSG00000029093	Sorcs2	OSD-379	10.8100693630144	0.498981035149608	0.35455443918871	1.40734674283412	0.15932459512363	0.472324703209531	FALSE	up
ENSMUSG00000030254	Rad18	OSD-379	68.3766021424133	-0.00666154537042492	0.0898920877377389	-0.0741060257701439	0.940926020576199	0.981253243983318	FALSE	down
ENSMUSG00000055013	Agap1	OSD-379	497.652820810384	0.0417716072113371	0.0681587028969698	0.612858012783488	0.539970227919691	0.798293783841097	FALSE	up
ENSMUSG00000038204	Asb10	OSD-379	6.65991403314819	-0.141578857482012	0.644938435809619	-0.219523057738499	0.826242620396343	0.93751623851985	FALSE	down
ENSMUSG00000020629	Adi1	OSD-379	1666.96897832193	0.11363556754689	0.0739375128398558	1.53691357989033	0.124314473569759	0.418527172123498	FALSE	up
ENSMUSG00000030881	Arfip2	OSD-379	254.426696864863	-0.0124931647035068	0.0721688402081746	-0.173110232442002	0.862564782055526	0.953011363189715	FALSE	down
ENSMUSG00000030662	Ipo5	OSD-379	1866.3497168241	-0.1620014125441	0.0795118173971483	-2.03745075697276	0.041604891865843	0.24087686934612	FALSE	down
ENSMUSG00000020570	Sypl	OSD-379	1614.39070026812	-0.0442837757052223	0.0815665840912171	-0.542915658398777	0.587187874355359	0.823887004011754	FALSE	down
ENSMUSG00000024401	Tnf	OSD-379	5.31345264374911	-0.316424134927932	0.223740953039467	-1.41424326047327	0.157290490088796	0.47073515113647	FALSE	down
ENSMUSG00000074183	Gsta1	OSD-379	23.0081369523375	-0.648634400223372	0.336981698435677	-1.92483569058628	0.0542499173833665	0.272757010363767	FALSE	down
ENSMUSG00000042849	Olfr1414	OSD-379	5.51391205917838	-0.191199509092148	0.224935077826398	-0.850020863529845	0.395313486856301	0.70835833782702	FALSE	down
ENSMUSG00000025873	Faf2	OSD-379	1717.31534083437	0.194072891548525	0.0821822696853841	2.36149344976098	0.0182014934619597	0.156439170836131	FALSE	up
ENSMUSG00000034456	Uroc1	OSD-379	14301.9378647034	0.00345929516838022	0.101230495217401	0.0341724611832739	0.972739626502925	0.991739034608142	FALSE	up
ENSMUSG00000070817	Vmn1r85	OSD-379	40.2274296928164	0.0510113033710778	0.166805928085876	0.305812293102773	0.759747568066529	0.910045531484256	FALSE	up
ENSMUSG00000024294	Mib1	OSD-379	4412.50359382511	-0.0401757417386704	0.0711341842088676	-0.564788113977725	0.572217892569673	0.816002723510444	FALSE	down
ENSMUSG00000035376	Hacd2	OSD-379	1151.7081484595	0.148454528827935	0.0804204686240844	1.84597940509235	0.0648951958506713	0.300199874546361	FALSE	up
ENSMUSG00000044252	Osbpl1a	OSD-379	3920.4257906123	-0.101780544143432	0.0717728111937559	-1.41809332044509	0.156163521142671	0.469871431573539	FALSE	down
ENSMUSG00000055917	Zfp277	OSD-379	528.483989709089	-0.0604729757825223	0.0659254168411311	-0.91729379471732	0.358988708157874	0.682473315429611	FALSE	down
ENSMUSG00000068882	Ssb	OSD-379	1769.98275363226	0.195876566826123	0.0667174109707046	2.93591378886288	0.00332566734469766	0.0599000633183416	FALSE	up
ENSMUSG00000022685	Parn	OSD-379	474.922858347673	0.0386871170766166	0.0544488206632064	0.710522589936631	0.477380127539131	0.762101060295654	FALSE	up
ENSMUSG00000036292	Gramd1c	OSD-379	1100.50990732189	0.0958801512738458	0.0794884859853209	1.20621433513719	0.227734857997599	0.558846786375403	FALSE	up
ENSMUSG00000041202	Pla2g2d	OSD-379	8.28586061362107	0.123214733070276	0.262633315741887	0.469151191737493	0.638961570088493	0.854808620407331	FALSE	up
ENSMUSG00000024528	Srfbp1	OSD-379	253.133914260412	0.211772270325192	0.0794475848290926	2.66555957340624	0.00768603125214786	0.0968066342129199	FALSE	up
ENSMUSG00000077221	Snord67	OSD-379	2.47670396105948	0.256175704366289	0.488631447418513	0.52427183252263	0.600089485319074	0.831787327453806	FALSE	up
ENSMUSG00000070469	Adamtsl3	OSD-379	7.16096639264141	0.780699834706434	0.390743329253922	1.99798634105178	0.0457181409705856	0.252072787815773	FALSE	up
ENSMUSG00000115791	Vmn1r217	OSD-379	5.82737194166448	-0.535407709360699	0.464197606617435	-1.15340471757742	0.248744306047547	0.579908039544265	FALSE	down
ENSMUSG00000097665	Gm16853	OSD-379	3.46723362978973	-0.54436670762209	0.249870069141895	-2.17859909949022	0.0293614631453898	0.202989966110991	FALSE	down
ENSMUSG00000046650	Olfr1440	OSD-379	11.669384738812	-0.0943672553255281	0.210863094272761	-0.447528552357577	0.654493477103546	0.863005347270794	FALSE	down
ENSMUSG00000046667	Rbm12b1	OSD-379	338.49548015207	0.113881855320133	0.10044447578051	1.13377917934468	0.256887186682043	0.588874131445566	FALSE	up
ENSMUSG00000037169	Mycn	OSD-379	26.6312547940098	0.412099043195788	0.249665572471362	1.65060420272025	0.0988194201624601	0.373407420114606	FALSE	up
ENSMUSG00000049565	Aknad1	OSD-379	4.4860021523877	0.300852712755972	0.295186276612518	1.01919613678685	0.308109860351304	0.63743795789857	FALSE	up
ENSMUSG00000033862	Cdk10	OSD-379	582.590959442898	0.0850838347789552	0.0672128831670073	1.26588580596287	0.2055539688392	0.530499360648133	FALSE	up
ENSMUSG00000033774	Npbwr1	OSD-379	7.70796980404472	0.321891806031739	0.285464798735383	1.12760595161901	0.259486372071097	0.591377140421876	FALSE	up
ENSMUSG00000084592	Mir1898	OSD-379	4.88667843371618	0.133026815670179	0.302237232323662	0.440140397817441	0.659835424568062	0.864729375087449	FALSE	up
ENSMUSG00000027971	Ndst4	OSD-379	20.4694332721583	0.0249105518286139	0.167967215612795	0.148306035423238	0.882101252454963	0.960772013848062	FALSE	up
ENSMUSG00000024758	Rtn3	OSD-379	1825.64726276593	-0.0602238982785556	0.076784627645602	-0.784322332804918	0.43285099841779	0.733647945086297	FALSE	down
ENSMUSG00000044921	Rassf9	OSD-379	34.5067062895801	0.284845133971913	0.205161082716967	1.3883974981984	0.165016037777423	0.47974904212219	FALSE	up
ENSMUSG00000054387	Mdm4	OSD-379	1205.8292377447	-0.101257299753468	0.0569109311621813	-1.77922409079745	0.075203030261978	0.32336686762744	FALSE	down
ENSMUSG00000062822	4833420G17Rik	OSD-379	640.803510219893	-0.238686562861974	0.0628702565823144	-3.79649417446655	0.00014675680974858	0.00888556038100825	FALSE	down
ENSMUSG00000028013	Ppa2	OSD-379	1482.57256804265	0.0388724040899721	0.0584332950642892	0.665244088104292	0.505894385676542	0.779312008936308	FALSE	up
ENSMUSG00000042846	Lrrtm3	OSD-379	7.78500461276094	-0.147288352958995	0.208556425817839	-0.706227834416583	0.480046463353433	0.763708077423926	FALSE	down
ENSMUSG00000025403	Shmt2	OSD-379	3273.2667465087	0.0456584726579401	0.120310430030948	0.379505522889372	0.704312503819583	0.8864606095377	FALSE	up
ENSMUSG00000030739	Myh14	OSD-379	629.674501457904	0.151090785979117	0.194096026594859	0.778433173670744	0.436313688314449	0.736010510227824	FALSE	up
ENSMUSG00000037235	Mxd4	OSD-379	2203.49109562669	-0.0898643198502519	0.0593716923517205	-1.5135886529542	0.130130200827809	0.428051026328302	FALSE	down
ENSMUSG00000021559	Dapk1	OSD-379	3429.73817713553	0.385440924085107	0.10794184250686	3.57082031521385	0.000355864968377024	0.0154752108624064	FALSE	up
ENSMUSG00000087223	4930442L01Rik	OSD-379	14.4236271478846	-0.481780862269509	0.188421370014394	-2.55693323019944	0.0105599484756841	0.116894450790495	FALSE	down
ENSMUSG00000046791	Riox1	OSD-379	124.232637677596	-0.0580517259693588	0.0836476199528802	-0.694003320143001	0.487680126778093	0.768013260878425	FALSE	down
ENSMUSG00000022451	Twf1	OSD-379	1858.71840280992	0.101764655301238	0.0676431390776128	1.50443425140981	0.132469590641696	0.432373273042001	FALSE	up
ENSMUSG00000041852	Tcf20	OSD-379	2719.65544119505	0.276957778631691	0.0601427640026882	4.60500582612584	4.12454313395567e-06	0.000763047280335538	FALSE	up
ENSMUSG00000024776	Stambpl1	OSD-379	66.3002174746192	0.202759529976159	0.0843517377505673	2.40373862333139	0.0162283718043063	0.148182731405678	FALSE	up
ENSMUSG00000056035	Cyp3a11	OSD-379	8741.01170504812	-0.209149464047253	0.275484960511622	-0.759204653708959	0.447730142658031	0.744552951168961	FALSE	down
ENSMUSG00000020000	Moxd1	OSD-379	1.35319567544087	1.22683491202522	0.916908546150372	1.33801229923756	0.18089242749332	0.501278331385538	FALSE	up
ENSMUSG00000037946	Fgd3	OSD-379	59.9859584437572	-0.246460566069525	0.124630121032533	-1.97753612070384	0.0479810617823624	0.257787670504419	FALSE	down
ENSMUSG00000053146	Olfr352	OSD-379	11.8943459877454	0.0280356877003647	0.205704512857965	0.136291067759523	0.891591184891461	0.96403794440287	FALSE	up
ENSMUSG00000073982	Rhog	OSD-379	282.864113162539	0.0559353505026724	0.0960183803776751	0.582548365038635	0.560197373895644	0.808677401179754	FALSE	up
ENSMUSG00000024393	Prrc2a	OSD-379	2418.73113412236	0.214119160245798	0.159925951865144	1.33886437909935	0.18061482774157	0.500806095968029	FALSE	up
ENSMUSG00000070972	Dnajc25	OSD-379	801.482687852554	0.0633931991522721	0.0616504957909087	1.0282674670983	0.303824029907304	0.633858534364422	FALSE	up
ENSMUSG00000073768	Olfr1330	OSD-379	33.0506161688801	-0.0624235547928899	0.184331257529585	-0.338648776281858	0.734874333286086	0.900966290101055	FALSE	down
ENSMUSG00000003573	Homer3	OSD-379	42.3521047282617	-0.0457226986786649	0.101535483922243	-0.450312510586742	0.652485119438158	0.862283356901478	FALSE	down
ENSMUSG00000115744	Vmn1r80	OSD-379	32.3882771327241	-0.0751935463720074	0.14740007893429	-0.510132334498466	0.609958753523673	0.837064832880277	FALSE	down
ENSMUSG00000019920	Lims1	OSD-379	968.427104348306	-0.0232877697040401	0.0890564584324351	-0.261494450980306	0.793711228176623	0.923841885534888	FALSE	down
ENSMUSG00000094892	Vmn2r101	OSD-379	16.5331077182541	-0.210123885154908	0.195769526851371	-1.07332274095158	0.283126335315778	0.614091176907994	FALSE	down
ENSMUSG00000027495	Fam210b	OSD-379	2685.36257587824	0.103071187447965	0.0826231007633111	1.24748631430853	0.212219235273299	0.539574832824814	FALSE	up
ENSMUSG00000087424	5730405O15Rik	OSD-379	59.2469350538718	-0.00532092589565532	0.102329454912544	-0.0519979892417372	0.958530295600877	0.987641308636537	FALSE	down
ENSMUSG00000034543	Morc2a	OSD-379	605.228606839859	-0.0500463152361598	0.0532874712308253	-0.939176021683862	0.347640377923267	0.672794330849588	FALSE	down
ENSMUSG00000071753	Cdr1os	OSD-379	14.9805657254276	-0.178185376009782	0.192094068963621	-0.927594365464387	0.353618021584876	0.677455871460279	FALSE	down
ENSMUSG00000020919	Stat5b	OSD-379	1739.89735151574	0.161070778502696	0.114184705034363	1.41061605802828	0.15835785413034	0.47155812803341	FALSE	up
ENSMUSG00000036214	Polr1has	OSD-379	388.376629536358	0.221327691073985	0.096136987864638	2.30221162520316	0.0213232407022308	0.170798923370191	FALSE	up
ENSMUSG00000097368	Gm10390	OSD-379	46.9549704489663	-0.291398229888956	0.139360128663113	-2.09097273864734	0.0365305078106384	0.226759958184176	FALSE	down
ENSMUSG00000039230	Tbcd	OSD-379	844.613961498529	0.0450387692012142	0.0597289254871971	0.754052895374256	0.450817460507134	0.746718582523276	FALSE	up
ENSMUSG00000035713	Usp35	OSD-379	30.9476525368476	0.00367299055871164	0.12534210775498	0.0293037242192516	0.97662235668185	0.993027515059239	FALSE	up
ENSMUSG00000059995	Atxn7l3	OSD-379	550.637077078785	-0.207965098212463	0.0691738448358431	-3.00641230375421	0.0026435029235017	0.0516944385363525	FALSE	down
ENSMUSG00000033831	Fgb	OSD-379	169507.087857505	0.309778473660778	0.0946090110050766	3.27430199692242	0.00105923342561742	0.0303171865201262	FALSE	up
ENSMUSG00000029730	Mcm7	OSD-379	389.07603998702	0.241944664975169	0.0664196983619087	3.64266431408431	0.000269830625533726	0.0127175859495566	FALSE	up
ENSMUSG00000019841	Rev3l	OSD-379	1331.93926000886	0.0377574042821424	0.0664909185799623	0.567858063755506	0.570131349500731	0.814865619364623	FALSE	up
ENSMUSG00000040543	Pitpnm3	OSD-379	9.27000075466166	0.327246910920493	0.311108247029512	1.05187475435021	0.292857015979033	0.621566016656591	FALSE	up
ENSMUSG00000091537	Tma7	OSD-379	982.230484028658	-0.0651740139182408	0.176629009542928	-0.368988163874638	0.712136547108997	0.889789151884263	FALSE	down
ENSMUSG00000027550	Lrrcc1	OSD-379	198.512746371068	0.0796542304898943	0.116415451924362	0.684223865244691	0.493833814484044	0.771883899651846	FALSE	up
ENSMUSG00000028607	Cpt2	OSD-379	3272.28937233965	-0.255967555172113	0.0823404083524487	-3.10865054344245	0.00187943870104422	0.0426313026395361	FALSE	down
ENSMUSG00000039210	Gpatch2	OSD-379	541.183522471524	0.092805840992873	0.0456125555256308	2.0346555882124	0.0418855398542325	0.241790307438697	FALSE	up
ENSMUSG00000032231	Anxa2	OSD-379	614.438199347393	0.0743281722785993	0.135041338748695	0.550410511087423	0.582037840858481	0.820786499220121	FALSE	up
ENSMUSG00000028165	Cisd2	OSD-379	1021.20680201653	0.033291070646672	0.0789567676294835	0.421636696209441	0.673290217024082	0.872041403752346	FALSE	up
ENSMUSG00000075273	Ttc30b	OSD-379	214.277122605441	-0.0271394541152582	0.0790778012144183	-0.343199402341373	0.731448454267802	0.898886676548733	FALSE	down
ENSMUSG00000002496	Tsc2	OSD-379	1517.42282725018	0.0505121869171439	0.0727417002026299	0.694404815620707	0.487428374578249	0.767863929533896	FALSE	up
ENSMUSG00000055692	Tmem191c	OSD-379	11.0877707855603	-0.249282843305713	0.175943003930069	-1.4168386223802	0.156530114809699	0.470337290959015	FALSE	down
ENSMUSG00000030983	Bccip	OSD-379	2262.40096354144	0.0185078480703085	0.0708292828277189	0.261302209078214	0.79385946313747	0.923841885534888	FALSE	up
ENSMUSG00000046675	Tmem251	OSD-379	176.736332605361	-0.160271777303276	0.0920824571308727	-1.74052455046338	0.0817669530438277	0.337398525508764	FALSE	down
ENSMUSG00000051811	Cox6b2	OSD-379	5.442231607151	-0.499462079796571	0.264224204742325	-1.89029646350399	0.0587183215118062	0.286174556420698	FALSE	down
ENSMUSG00000028651	Ppie	OSD-379	312.172563212608	0.0441645963734526	0.0694181618762793	0.636210973897077	0.524638921473501	0.789653946376076	FALSE	up
ENSMUSG00000024425	Ndfip1	OSD-379	5094.48607661278	-0.273015373541929	0.0970382076866642	-2.8134832665448	0.00490079367791542	0.0745394145678691	FALSE	down
ENSMUSG00000070501	Ifi214	OSD-379	23.3145618656552	-0.424412476321676	0.171644183160335	-2.47262953225293	0.0134123098482848	0.133630747868164	FALSE	down
ENSMUSG00000049612	Omg	OSD-379	14.0772755182533	-0.163039878126421	0.236268902392326	-0.690060674407726	0.490156032238216	0.769295738733199	FALSE	down
ENSMUSG00000091996	BC049352	OSD-379	5.81828995648181	-0.362654833350559	0.258816967253839	-1.4012019273639	0.161153698129138	0.474094845066134	FALSE	down
ENSMUSG00000042216	Sgsm1	OSD-379	130.634444243586	0.434876913958703	0.134057002640027	3.24397014251053	0.00117876101670834	0.0324836289275216	FALSE	up
ENSMUSG00000021823	Vcl	OSD-379	990.140022545338	0.161218122182545	0.0673597169342704	2.39339073143465	0.016693452855666	0.150164762773654	FALSE	up
ENSMUSG00000033808	Tmem87a	OSD-379	499.757796691107	-0.0884607574040068	0.0666543446489083	-1.32715665977905	0.184456865750255	0.505522280752179	FALSE	down
ENSMUSG00000051098	Mblac2	OSD-379	234.885025139095	0.385703318599745	0.109449671358787	3.5240244562761	0.000425045016089242	0.0169823823433423	FALSE	up
ENSMUSG00000056870	Gulp1	OSD-379	38.5242859276946	0.266193878585785	0.193919957789071	1.37269975520172	0.169845705337287	0.486571627555883	FALSE	up
ENSMUSG00000000194	Gpr107	OSD-379	760.615272525978	-0.141379199847157	0.0568835573771701	-2.48541417530786	0.0129400785132898	0.130830260729742	FALSE	down
ENSMUSG00000043207	Zmpste24	OSD-379	2012.61559135544	0.0966029959874101	0.077489380293803	1.24666109886461	0.212521788356783	0.539905986138445	FALSE	up
ENSMUSG00000005667	Mthfd2	OSD-379	28.2907235919083	0.0162675292992118	0.131960587647697	0.123275665781682	0.901888809730179	0.967727737902834	FALSE	up
ENSMUSG00000073830	Mup14	OSD-379	581.76524819274	-0.197637778408332	0.290693690837858	-0.679883274517194	0.49657837276026	0.772477584688849	FALSE	down
ENSMUSG00000039703	Nploc4	OSD-379	2212.29478559661	-0.0563252010742357	0.0755934771311782	-0.745106631045611	0.45620726077009	0.750038088672873	FALSE	down
ENSMUSG00000031068	Glrx3	OSD-379	2183.27829741468	-0.0341933558409115	0.0919254721805526	-0.371968237201454	0.709916498290179	0.888428287386096	FALSE	down
ENSMUSG00000051154	Commd3	OSD-379	2033.26187136234	0.0771538407117372	0.115204071304574	0.669714532117183	0.503039786024364	0.77755386983264	FALSE	up
ENSMUSG00000025487	Psmd13	OSD-379	1320.12119369911	-0.00181713597711091	0.0795624500327058	-0.0228391153912925	0.981778606583635	0.994354482016442	FALSE	down
ENSMUSG00000005354	Txn2	OSD-379	3475.85731705259	0.0822179493914878	0.087552288579603	0.939072532829737	0.347693505459159	0.672794330849588	FALSE	up
ENSMUSG00000025892	Gria4	OSD-379	21.1389220910525	-0.283007665081772	0.156049825571537	-1.81357245383164	0.0697435745324426	0.312125066738433	FALSE	down
ENSMUSG00000074071	Fam169b	OSD-379	758.483827549048	-0.0767890169866987	0.0830920726841073	-0.924143718000981	0.355411494146873	0.679320998161738	FALSE	down
ENSMUSG00000057182	Scn3a	OSD-379	21.4873898594674	-0.125928213674127	0.153073272222331	-0.822666242420313	0.410697817248495	0.718621119850116	FALSE	down
ENSMUSG00000020390	Ube2b	OSD-379	2033.47594881028	-0.161884152531874	0.117084276039746	-1.38262931631332	0.166778555223967	0.48223689717377	FALSE	down
ENSMUSG00000031283	Chrdl1	OSD-379	34.4662583848567	-0.0515682337659971	0.218107605067871	-0.236434826515793	0.813095274468292	0.932375457294183	FALSE	down
ENSMUSG00000038429	Usp5	OSD-379	1720.06322779779	0.120034410792042	0.0681317633056868	1.76179809486926	0.0781034167557114	0.33033142019336	FALSE	up
ENSMUSG00000034810	Scn7a	OSD-379	57.7579468218027	0.56526630616288	0.32021570451395	1.76526728138112	0.0775188556346491	0.328568073613529	FALSE	up
ENSMUSG00000018733	Pex12	OSD-379	338.551870147613	0.072576663349034	0.060066211123954	1.20827769874253	0.226940463644672	0.557853962944164	FALSE	up
ENSMUSG00000022037	Clu	OSD-379	30237.673199086	0.0737348568493754	0.0850230068000028	0.86723417136752	0.385813716810128	0.702623730914512	FALSE	up
ENSMUSG00000029610	Aimp2	OSD-379	240.388324863045	0.0130889292148544	0.127357193140298	0.102773380066845	0.918142832995881	0.97321669359666	FALSE	up
ENSMUSG00000042185	Nfrkb	OSD-379	410.76557923313	0.019931480162414	0.0434919011658037	0.458280268927069	0.646751097839351	0.858512740413159	FALSE	up
ENSMUSG00000006021	Kptn	OSD-379	333.396786725904	0.0995156396186888	0.0849161826076746	1.17192785359259	0.241226023127811	0.572757172862444	FALSE	up
