gene_id	gene_symbol	accession	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant_padj05_abs_lfc1	direction
ENSMUSG00000029422	Rsrc2	OSD-47	1054.40961849488	0.189073328232441	0.115747511042843	1.63349800379256	0.102364300219131	0.326560055133828	FALSE	up
ENSMUSG00000029577	Ube3b	OSD-47	1764.17777342562	-0.133660319539942	0.149111871261413	-0.89637611284227	0.370051920665923	0.628394629994368	FALSE	down
ENSMUSG00000040746	Rnf167	OSD-47	912.963511737358	-0.444631755184296	0.131896584141213	-3.37106345914354	0.000748786071922818	0.0217989293522699	FALSE	down
ENSMUSG00000020590	Snx13	OSD-47	793.765073323814	-0.0378816498089176	0.127062857084911	-0.298133149828378	0.765601541442349	0.895820518962423	FALSE	down
ENSMUSG00000030263	Irag2	OSD-47	114.372951751704	-0.265481288917819	0.291736031649769	-0.91000514203378	0.362819798004299	0.622642798138256	FALSE	down
ENSMUSG00000038914	Dido1	OSD-47	1648.3182148942	0.0151705345707737	0.149759495357798	0.101299316844845	0.919312858484665	0.966648068880011	FALSE	up
ENSMUSG00000026878	Rab14	OSD-47	3637.59234672442	-0.0330821523303075	0.0959999780361717	-0.34460583228303	0.730390720560977	0.877257281635185	FALSE	down
ENSMUSG00000030098	Grip2	OSD-47	39.0663740513168	0.870762945668654	0.423724544779789	2.05502125471913	0.0398769518125137	0.197536732908001	FALSE	up
ENSMUSG00000078908	Mon1b	OSD-47	339.513726352918	-0.0805776316163565	0.134146464930904	-0.600669064651538	0.548060427416092	0.764769801505328	FALSE	down
ENSMUSG00000020818	Mfsd11	OSD-47	352.458960163305	0.110993744489178	0.130935125395363	0.847700295501523	0.396604901755556	0.650958634517069	FALSE	up
ENSMUSG00000060038	Dhps	OSD-47	230.012923155196	-0.00534008781285366	0.16367393194932	-0.0326263794683393	0.973972533251615	0.99073148281578	FALSE	down
ENSMUSG00000020029	Nudt4	OSD-47	4282.0899514737	-0.0864348876766148	0.163439031821436	-0.528850952635652	0.596908848512293	0.798199229198674	FALSE	down
ENSMUSG00000024292	Cyp4f14	OSD-47	5913.45344792243	0.0362571593097438	0.208994976465936	0.17348340100248	0.862271474137864	0.941680515192505	FALSE	up
ENSMUSG00000016831	Tox4	OSD-47	952.040792299351	-0.0895765159681088	0.0962639191502805	-0.930530532714632	0.352096463059005	0.613968273369892	FALSE	down
ENSMUSG00000024791	Cdca5	OSD-47	14.1877432684925	0.0821804721630741	0.655316206951062	0.125405828959166	0.90020227370464	0.959529410551556	FALSE	up
ENSMUSG00000028398	Dmac1	OSD-47	347.063385221444	0.162228081719688	0.143091076721587	1.13374003073117	0.256903612727842	0.521743914873116	FALSE	up
ENSMUSG00000056204	Pgpep1	OSD-47	1591.33702988617	0.177444549931993	0.165289292209298	1.07353929320057	0.283029218608161	0.548677088806163	FALSE	up
ENSMUSG00000031986	Sprtn	OSD-47	334.786952586356	0.241260909783837	0.105498525524143	2.286865229492	0.0222036906834049	0.141848909444005	FALSE	up
ENSMUSG00000000244	Tspan32	OSD-47	49.5624656870214	-0.798747479950004	0.299930222581946	-2.66311101653576	0.00774218665994511	0.0808871194996685	FALSE	down
ENSMUSG00000027519	Rab22a	OSD-47	1026.12582896556	0.0857582601815549	0.127961773002937	0.670186557821349	0.502738871811218	0.73097797570265	FALSE	up
ENSMUSG00000061086	Myl4	OSD-47	22.042335732499	0.281310273262561	0.39703643355261	0.708525086087057	0.478619239363495	0.71508617759821	FALSE	up
ENSMUSG00000056290	Ms4a4b	OSD-47	60.1659525743652	-0.422636064370735	0.372657710890085	-1.13411329490883	0.256747027534113	0.521743914873116	FALSE	down
ENSMUSG00000068206	Pick1	OSD-47	379.072355436997	0.176471365993536	0.101712850988888	1.73499576776994	0.0827415548435912	0.291432526456358	FALSE	up
ENSMUSG00000021208	Ifi27l2b	OSD-47	303.49393217999	0.856883864026584	0.335957085364064	2.55057536023689	0.0107545270642571	0.0959118132334801	FALSE	up
ENSMUSG00000024998	Plce1	OSD-47	402.40284012921	-0.433734568546307	0.138213415724317	-3.13815099839108	0.00170017267500108	0.0355827738362503	FALSE	down
ENSMUSG00000047248	C2cd3	OSD-47	376.130837859645	-0.462782482676449	0.159688628640981	-2.89803028941338	0.00375514321924095	0.0547836491050299	FALSE	down
ENSMUSG00000027981	Rnpc3	OSD-47	362.911775034204	0.184157942774217	0.106472103706126	1.72963561687962	0.0836953983500369	0.293443541441063	FALSE	up
ENSMUSG00000030278	Cidec	OSD-47	92.0107471105097	-0.0180953435141446	0.500880323564616	-0.0361270799886197	0.971181029709434	0.99005746300643	FALSE	down
ENSMUSG00000037419	Endod1	OSD-47	145.409005766921	-0.434039922214004	0.237612085421584	-1.82667443637771	0.0677487340860225	0.260982708915974	FALSE	down
ENSMUSG00000029380	Cxcl1	OSD-47	506.000970928509	-0.641195201019941	0.348385682498152	-1.84047517803302	0.0656985052001262	0.257292664712103	FALSE	down
ENSMUSG00000028047	Thbs3	OSD-47	21.1978906751714	-0.023591985443037	0.491041400162874	-0.0480447991456764	0.961680539254213	0.984485117076243	FALSE	down
ENSMUSG00000039196	Orm1	OSD-47	15307.5243223582	0.144529152628958	0.145565798462969	0.992878506867981	0.320769165170731	0.584582626722513	FALSE	up
ENSMUSG00000032673	Prorsd1	OSD-47	253.166746349099	0.345919487469909	0.120421714971076	2.87256735675117	0.00407151274628034	0.0567166103527546	FALSE	up
ENSMUSG00000022773	Ypel1	OSD-47	34.0792767933353	0.747808640159408	0.298703380691533	2.50351582371832	0.0122966181600674	0.102842277768672	FALSE	up
ENSMUSG00000021494	Ddx41	OSD-47	664.826110124569	0.188356746844765	0.0933859524027834	2.01697088264798	0.0436985520077619	0.206762140708749	FALSE	up
