gene_id	gene_symbol	accession	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant_padj05_abs_lfc1	direction
ENSMUSG00000033191	Tie1	OSD-173	444.769336185209	-0.107576936031388	0.281253251870327	-0.382491350112413	0.702096943670278	0.953046160796742	FALSE	down
ENSMUSG00000022021	Diaph3	OSD-173	26.502162644584	-0.607481417992304	0.601981301866546	-1.00913668931029	0.312909084414422	0.789627634847763	FALSE	down
ENSMUSG00000028890	Mtf1	OSD-173	561.502222367323	-0.114810432554263	0.271040807449094	-0.423590947927007	0.671864158071512	0.945512999283564	FALSE	down
ENSMUSG00000037902	Sirpa	OSD-173	404.923073054666	-0.606085329139743	0.291688953527903	-2.07784807003933	0.0377233547620159	0.323537150357713	FALSE	down
ENSMUSG00000030243	Recql	OSD-173	137.700971415428	-0.698514607514891	0.343281727715174	-2.03481441370063	0.0418695502075607	0.342015778387822	FALSE	down
ENSMUSG00000021134	Srsf5	OSD-173	2917.6776963829	0.232198472286357	0.256658263475167	0.904698992124299	0.365624875205683	0.823839443073949	FALSE	up
ENSMUSG00000040482	Dxo	OSD-173	222.349069760768	-0.152789807170994	0.305910745109693	-0.49945877878924	0.61745621944641	0.928619717597274	FALSE	down
ENSMUSG00000053070	Cfap300	OSD-173	19.0521534158413	0.218505627381596	0.664128907000059	0.329010866833985	0.74214747434798	0.96269836927031	FALSE	up
ENSMUSG00000037174	Elf2	OSD-173	1243.45213677793	0.0957961942298223	0.264251430233533	0.362519113501721	0.716964143000265	0.955724481799343	FALSE	up
ENSMUSG00000030208	Emp1	OSD-173	38.9158784330155	0.269523558969342	0.493092925176029	0.54659790317033	0.584655009962438	0.919505966867981	FALSE	up
ENSMUSG00000024410	Rmc1	OSD-173	510.675383887525	0.151688328978086	0.278416881341683	0.544824466990305	0.585874249355284	0.920206714207005	FALSE	up
ENSMUSG00000008305	Tle1	OSD-173	2198.5478334565	-0.148743184338582	0.269980019621952	-0.550941453174442	0.581673809660821	0.919226061924876	FALSE	down
ENSMUSG00000109324	Prmt1	OSD-173	212.892227442094	0.500114739091595	0.31646186727315	1.58033175813858	0.114030910587054	0.547824622847893	FALSE	up
ENSMUSG00000020773	Trim47	OSD-173	99.4279348599548	-0.548713075780598	0.380647531273452	-1.44152537636297	0.149436313483511	0.621021462271456	FALSE	down
ENSMUSG00000020708	Psmc5	OSD-173	1873.60634299082	0.0959420249521227	0.261078013239834	0.367484123850703	0.713257932047779	0.955476072499002	FALSE	up
ENSMUSG00000004035	Gstm7	OSD-173	1026.37031079957	-0.404213198852955	0.315709435332982	-1.28033296954406	0.200428057184976	0.687990155626305	FALSE	down
ENSMUSG00000086040	Wipf3	OSD-173	89.2448950054297	0.00412047607793203	0.380892541344165	0.0108179489768713	0.991368693882907	0.998471701838845	FALSE	up
ENSMUSG00000002797	Ggct	OSD-173	188.77821584996	-0.510629181902789	0.332492428234899	-1.53576183558093	0.124596803064353	0.571560880272257	FALSE	down
ENSMUSG00000001313	Rnd2	OSD-173	198.184870398194	-0.00544995883013039	0.358200385929317	-0.0152148323793426	0.987860788504412	0.998089172837153	FALSE	down
ENSMUSG00000041945	Mfsd9	OSD-173	40.4153646375635	-0.506029375644133	0.498776722775203	-1.01454088079447	0.310324732759245	0.78874176958305	FALSE	down
ENSMUSG00000030016	Zfp638	OSD-173	1794.78573203795	0.0943726136568141	0.258722227512347	0.364764228277644	0.715287409630652	0.955481214386416	FALSE	up
ENSMUSG00000022095	Fhip2b	OSD-173	104.745578722457	0.153631813662371	0.440373392155464	0.34886715773267	0.727189042285162	0.958605028094257	FALSE	up
ENSMUSG00000003363	Pld3	OSD-173	306.504907186521	-0.229195360004158	0.292172605008804	-0.784451916692368	0.43277498533121	0.857909616688464	FALSE	down
ENSMUSG00000079450	Cldn34c1	OSD-173	50.7043406611452	-0.344136758805951	0.452557394373994	-0.760426772568776	0.446999525160426	0.865671094390259	FALSE	down
ENSMUSG00000022471	Xrcc6	OSD-173	376.183826189191	-0.108424337768157	0.296599559401838	-0.365557986622838	0.714694930072628	0.955481214386416	FALSE	down
ENSMUSG00000061032	Rrp1	OSD-173	1334.22585910449	0.331917964156777	0.275368450626669	1.20535944986223	0.228064568473864	0.712649690484866	FALSE	up
ENSMUSG00000043716	Rpl7	OSD-173	20147.9347270079	0.101312611417968	0.302824707827866	0.334558603704017	0.737958076448147	0.961725649581405	FALSE	up
ENSMUSG00000029125	Stx18	OSD-173	544.781855438975	0.256647620304186	0.286148517379778	0.896903547340635	0.369770387055921	0.826358198198834	FALSE	up
ENSMUSG00000040998	Npnt	OSD-173	28.5308675356338	1.93015829034446	0.600677384003694	3.21330275077011	0.00131217893741755	0.0388334897668257	TRUE	up
ENSMUSG00000072624	Gm5460	OSD-173	13.227338932742	0.170651976000738	0.777238042521338	0.219562047486955	0.826212251834222	NA	FALSE	up
ENSMUSG00000018102	H2bc4	OSD-173	4803.74328485275	-1.28059848822559	0.250248549388949	-5.11730633944742	3.09930020352439e-07	4.15272169028274e-05	TRUE	down
ENSMUSG00000024325	Ring1	OSD-173	168.222835022161	-0.0847149066670607	0.338544036233987	-0.25023304976641	0.802407128057282	0.973178844631625	FALSE	down
ENSMUSG00000034254	Agpat1	OSD-173	154.064486266744	0.342381926547115	0.353014627118992	0.969880283265734	0.332106169033135	0.802134757705731	FALSE	up
ENSMUSG00000044813	Shb	OSD-173	1333.62823885697	-0.0191427127696543	0.327745937825465	-0.0584071701900036	0.953424303538815	0.993574350930915	FALSE	down
ENSMUSG00000017664	Slc35c2	OSD-173	281.432445512469	-0.458414969102727	0.323913087850251	-1.41524065033969	0.156997949617138	0.632818512291494	FALSE	down
ENSMUSG00000024169	Ift140	OSD-173	208.92762923346	-0.99713291424868	0.330500327185925	-3.01704062667307	0.00255255599146638	0.0613872094752457	FALSE	down
ENSMUSG00000019756	Prl8a1	OSD-173	102.492092490364	-0.202567283446145	0.387263411519035	-0.523073642954231	0.600923006437879	0.923329785910302	FALSE	down
ENSMUSG00000028240	Cyp7a1	OSD-173	3402.77837225934	-1.35130530794998	0.411832641521914	-3.28120010826795	0.00103366380584043	0.0321516907770724	TRUE	down
ENSMUSG00000068874	Selenbp1	OSD-173	7948.86226572782	-0.0171712186952143	0.266933385819272	-0.0643277297162075	0.948709274054589	0.992925984473102	FALSE	down
ENSMUSG00000094745	Olfr954	OSD-173	10.8596005484897	-0.166318140122836	0.838657157232501	-0.198314816356748	0.842798760126235	NA	FALSE	down
ENSMUSG00000089694	Nat8f7	OSD-173	11.2017538896115	-1.65762728256259	1.01074019248711	-1.64001322484634	0.101002417239005	NA	FALSE	down
ENSMUSG00000030347	D6Wsu163e	OSD-173	384.767467902893	-0.199447557475399	0.282847160469594	-0.705142512812462	0.480721552311535	0.881044081115391	FALSE	down
ENSMUSG00000028560	Usp1	OSD-173	539.350608168728	0.434596663251311	0.287629538011929	1.51095977921881	0.130798698665246	0.588074586428775	FALSE	up
ENSMUSG00000062949	Atp11c	OSD-173	4265.35464819622	0.252975880754532	0.258576126439444	0.978341984768561	0.327905211342685	0.799449504799332	FALSE	up
ENSMUSG00000004207	Psap	OSD-173	11459.6971760762	0.185040146944383	0.266180895410378	0.695166896403674	0.486950715378752	0.884244397062802	FALSE	up
ENSMUSG00000052906	Ubxn8	OSD-173	917.758050021436	0.719917197641745	0.282650861647817	2.54701929243988	0.0108647426479999	0.157550484548444	FALSE	up
ENSMUSG00000040583	Cyp2b13	OSD-173	3470.86794347485	0.962450379822554	0.265497529600713	3.62508224189506	0.000288869508910483	0.0118784546575212	FALSE	up
ENSMUSG00000079553	Kifc1	OSD-173	14.8907949245861	-0.712833474109922	0.76617567548071	-0.930378628455777	0.352175079922947	NA	FALSE	down
