gene_id	gene_symbol	accession	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant_padj05_abs_lfc1	direction
ENSMUSG00000029422	Rsrc2	OSD-686	525.444268836529	-0.0224676814955482	0.137077847823812	-0.163904539298181	0.869806293587118	0.96024652516104	FALSE	down
ENSMUSG00000029577	Ube3b	OSD-686	1113.71783368751	0.121564309832019	0.0931010115135121	1.30572490949119	0.191646123887156	0.518922179843048	FALSE	up
ENSMUSG00000040746	Rnf167	OSD-686	582.851246470181	-0.237930812331843	0.129410129326488	-1.83857951128053	0.0659770571237631	0.305853369000805	FALSE	down
ENSMUSG00000020590	Snx13	OSD-686	741.1082564548	0.421263912193079	0.111900579117491	3.76462673844403	0.000166798052509714	0.006903652251911	FALSE	up
ENSMUSG00000030263	Irag2	OSD-686	23.8586683736976	0.0869480750362758	0.468478769748126	0.185596617500987	0.85276110632403	0.954920665011613	FALSE	up
ENSMUSG00000038914	Dido1	OSD-686	1072.19106566184	0.314515255865503	0.139645125282664	2.25224658024313	0.0243066939098976	0.179878847842786	FALSE	up
ENSMUSG00000026878	Rab14	OSD-686	2704.50789899983	0.0706815009481453	0.0989290802903121	0.714466370663985	0.47493884391916	0.766689826184586	FALSE	up
ENSMUSG00000030098	Grip2	OSD-686	246.76225807986	-0.135154959803427	0.170335387865143	-0.793463774599974	0.427507666965161	0.733331313271056	FALSE	down
ENSMUSG00000078908	Mon1b	OSD-686	328.679965819547	0.241374357188131	0.174525517688601	1.38303189347248	0.166655086831625	0.48563384493128	FALSE	up
ENSMUSG00000020818	Mfsd11	OSD-686	234.828497145852	-0.153642016663588	0.139626663063794	-1.10037734407068	0.271167745558992	0.605153669031997	FALSE	down
ENSMUSG00000060038	Dhps	OSD-686	184.933158805293	-0.134239329972179	0.148290574669741	-0.905245193574472	0.365335504303232	0.689443601916652	FALSE	down
ENSMUSG00000020029	Nudt4	OSD-686	3224.72816035518	-0.233246542508954	0.135149119761049	-1.72584581328644	0.0843751553085893	0.347979955470193	FALSE	down
ENSMUSG00000024292	Cyp4f14	OSD-686	4681.70031917501	0.00292630531959484	0.154345151812038	0.0189594897231272	0.9848734221136	0.995902870198031	FALSE	up
ENSMUSG00000016831	Tox4	OSD-686	699.06564889627	0.115677146900802	0.113511216665951	1.01908120006523	0.308164418580926	0.639677135399312	FALSE	up
ENSMUSG00000028398	Dmac1	OSD-686	359.331848587422	-0.114434310542643	0.13505519955351	-0.847315104645813	0.396819509718468	0.712541260943186	FALSE	down
ENSMUSG00000056204	Pgpep1	OSD-686	1162.61622578197	-0.298401046273074	0.164544536898862	-1.81349713516461	0.0697551800707985	0.313702051243849	FALSE	down
ENSMUSG00000031986	Sprtn	OSD-686	182.377503792779	-0.0532308932279353	0.244508151299223	-0.217706006712196	0.82765818325398	0.946303343106785	FALSE	down
ENSMUSG00000027519	Rab22a	OSD-686	713.059164252065	0.0356739187874611	0.140879026595741	0.25322377396764	0.80009529609508	0.934532237894887	FALSE	up
ENSMUSG00000061086	Myl4	OSD-686	7.19212054385026	-0.0925337950800507	0.685986585999319	-0.134891551771746	0.892697619210379	NA	FALSE	down
ENSMUSG00000056290	Ms4a4b	OSD-686	10.8098534427826	0.249184300731501	0.694833766883721	0.358624339529547	0.719876136097522	0.902435760703434	FALSE	up
ENSMUSG00000068206	Pick1	OSD-686	281.509018717681	-0.0469627904402152	0.155775689403356	-0.301477018783159	0.763050771669452	0.91946290271172	FALSE	down
