gene_id	gene_symbol	accession	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant_padj05_abs_lfc1	direction
ENSMUSG00000069939	Gm12070	OSD-463	18.9662210813598	1.08657276067977	0.353769466712109	3.07141475712487	0.00213046986533344	0.0169138387965128	TRUE	up
ENSMUSG00000025873	Faf2	OSD-463	3847.53300941127	-0.0711411200701454	0.11721450956359	-0.606931004830512	0.543896701034844	0.750165300888604	FALSE	down
ENSMUSG00000034456	Uroc1	OSD-463	20190.7206683219	0.362348816113127	0.131859247422555	2.74799699828369	0.0059960558023854	0.0375811543191532	FALSE	up
ENSMUSG00000070817	Vmn1r85	OSD-463	41.7952618869534	-0.248644542131492	0.332479787618793	-0.74784859528537	0.454551486668519	0.68399856218905	FALSE	down
ENSMUSG00000024294	Mib1	OSD-463	7034.05444810599	-0.159341162453799	0.0902675969225651	-1.76520886659349	0.0775286689972674	0.227898089004214	FALSE	down
ENSMUSG00000035376	Hacd2	OSD-463	2304.92975296761	-0.070512610003074	0.137107279132164	-0.514287866037394	0.607050743894702	0.796354322444814	FALSE	down
ENSMUSG00000044252	Osbpl1a	OSD-463	8634.60481346284	0.106070051736707	0.101763834324684	1.04231579362747	0.297265292352912	0.540424783565139	FALSE	up
ENSMUSG00000055917	Zfp277	OSD-463	751.748481325281	0.113328948317624	0.090177442838235	1.25673277873846	0.20885041449268	0.439441181678748	FALSE	up
ENSMUSG00000068882	Ssb	OSD-463	5056.84951345688	-0.0989518563233019	0.134303662479044	-0.736777050579254	0.46125794148145	0.689069804493941	FALSE	down
ENSMUSG00000022685	Parn	OSD-463	1004.47315345941	0.336359896282589	0.0943819449543182	3.5638161138276	0.000365502051095097	0.00436345945060131	FALSE	up
ENSMUSG00000036292	Gramd1c	OSD-463	2441.64024721648	0.3139921084631	0.150010549776335	2.0931335091516	0.0363372381692219	0.13545044939407	FALSE	up
ENSMUSG00000041202	Pla2g2d	OSD-463	8.24146901178827	-0.268333035255713	0.587751331873745	-0.456541773202402	0.648000438998811	0.822139537794165	FALSE	down
ENSMUSG00000024528	Srfbp1	OSD-463	656.618988423676	-0.0531862822087068	0.129822162870127	-0.409685688736476	0.682036529613327	0.844002349598834	FALSE	down
ENSMUSG00000070469	Adamtsl3	OSD-463	50.8379634506417	-0.908251150832507	0.288773130687115	-3.14520658023615	0.00165969589113577	0.0139628961005629	FALSE	down
ENSMUSG00000115791	Vmn1r217	OSD-463	4.8401107275236	-0.937430524790304	1.21108788891423	-0.774040045624378	0.438907110220776	0.670169948657819	FALSE	down
ENSMUSG00000097665	Gm16853	OSD-463	4.92510502967312	-0.44186679699143	0.617184084674742	-0.715940037929356	0.474028374690176	0.698521019963234	FALSE	down
ENSMUSG00000046650	Olfr1440	OSD-463	12.4625762625343	-0.00220757655547569	0.471649210324568	-0.00468054754921891	0.996265477010072	0.998279972462901	FALSE	down
ENSMUSG00000046667	Rbm12b1	OSD-463	700.439490627532	-0.26065264568372	0.177866067425848	-1.46544334990925	0.142799997569462	0.343086262537079	FALSE	down
ENSMUSG00000037169	Mycn	OSD-463	26.5958673325666	-1.23083756837291	0.411218833780592	-2.99314493224216	0.0027611859109886	0.0205311413187836	TRUE	down
ENSMUSG00000049565	Aknad1	OSD-463	10.7962785862326	-0.255009607824182	0.410932990882209	-0.620562508930511	0.53488751369324	0.743816600466693	FALSE	down
ENSMUSG00000033862	Cdk10	OSD-463	830.789606404135	0.0419880744910396	0.107721282375876	0.389784391393792	0.69669598657143	0.851985650828715	FALSE	up
ENSMUSG00000033774	Npbwr1	OSD-463	13.282324857046	-0.367664896247543	0.4380296433227	-0.839360764396217	0.401266894230025	0.638179593933754	FALSE	down
ENSMUSG00000027971	Ndst4	OSD-463	27.2352930427202	-0.446595575872972	0.289850969685497	-1.54077654581439	0.123371179597337	0.311971697279718	FALSE	down
ENSMUSG00000024758	Rtn3	OSD-463	2803.98269042427	-0.0357509271091539	0.0863549258529596	-0.413999858792406	0.67887421024725	0.842396253458664	FALSE	down
ENSMUSG00000044921	Rassf9	OSD-463	51.4024061784434	-0.129057486550723	0.168152257102965	-0.767503741990791	0.442782069215267	0.673267162950107	FALSE	down
ENSMUSG00000054387	Mdm4	OSD-463	2142.02409901544	-0.112879018917183	0.118731811555754	-0.950705774957184	0.341753755804342	0.585417171795975	FALSE	down
ENSMUSG00000062822	4833420G17Rik	OSD-463	1225.42514169508	0.0937248351133776	0.138195605491942	0.678204164160942	0.497642252652128	0.715661421565161	FALSE	up
ENSMUSG00000028013	Ppa2	OSD-463	2373.42502125016	-0.0455879493886626	0.0934754476133147	-0.487699717440765	0.625762551935443	0.808627550709309	FALSE	down
ENSMUSG00000042846	Lrrtm3	OSD-463	22.5375455183687	0.664564413592203	0.266065737892225	2.49774517702613	0.0124986002274354	0.0635352404678564	FALSE	up
ENSMUSG00000025403	Shmt2	OSD-463	8555.74101361034	0.238519477546103	0.138004363373997	1.72834736318957	0.0839259663547492	0.240454000102358	FALSE	up
ENSMUSG00000031831	Dnaaf1	OSD-463	3.59610863408071	1.14229329151396	0.774063116230254	1.47571078838767	0.140021548534751	0.339169194038292	FALSE	up
ENSMUSG00000030739	Myh14	OSD-463	590.925481905727	0.951415299402544	0.137561157884261	6.91630772839981	4.63566853123734e-12	9.37014999695631e-10	FALSE	up
ENSMUSG00000037235	Mxd4	OSD-463	4172.56374324617	-0.00998180489241333	0.0725426497764692	-0.13759912166389	0.890557249736421	0.950815648548599	FALSE	down
ENSMUSG00000021559	Dapk1	OSD-463	3137.42839846311	0.290628094505534	0.0900793753600355	3.22635557078334	0.00125377491792116	0.0112634446135116	FALSE	up
ENSMUSG00000087223	4930442L01Rik	OSD-463	10.5380435927072	0.614710907644301	0.497966301859928	1.23444278327334	0.217037954992327	0.450228694850736	FALSE	up
ENSMUSG00000046791	Riox1	OSD-463	316.707817921018	-0.155817014859139	0.116461040331859	-1.33793253447792	0.180918430322632	0.401464810880813	FALSE	down
ENSMUSG00000022451	Twf1	OSD-463	3866.81301245605	-0.0648977779069845	0.0925931184993901	-0.700892020473551	0.483370404603207	0.705313084680326	FALSE	down
ENSMUSG00000041852	Tcf20	OSD-463	5431.88842532999	-0.155497697345669	0.11163097047898	-1.39296197711503	0.163631288976781	0.37529170816084	FALSE	down
ENSMUSG00000024776	Stambpl1	OSD-463	42.2278310642717	-0.285517278111521	0.257224270051576	-1.10999354008963	0.2670018101763	0.509423589253771	FALSE	down
ENSMUSG00000056035	Cyp3a11	OSD-463	56473.7834386271	0.147935627533778	0.20945612936369	0.706284547428589	0.480011201088267	0.702619037420879	FALSE	up
ENSMUSG00000020000	Moxd1	OSD-463	7471.5561281614	-0.734941859860374	0.769739790577294	-0.954792605055766	0.339682587790268	0.583626430335991	FALSE	down
ENSMUSG00000037946	Fgd3	OSD-463	91.3193557132384	-0.448306529008608	0.197718056563617	-2.26740307284157	0.0233656139535071	0.0997894249523982	FALSE	down
ENSMUSG00000053146	Olfr352	OSD-463	10.7141629687261	-0.149783983636891	0.479515304717485	-0.312365386804784	0.75476285255657	0.883740416345733	FALSE	down
ENSMUSG00000073982	Rhog	OSD-463	518.762758148132	0.169110061249873	0.108417368259452	1.55980599755179	0.118805733736475	0.304893698907406	FALSE	up
ENSMUSG00000024393	Prrc2a	OSD-463	2874.62854488286	0.118542884587504	0.131808651209285	0.899355873077575	0.368463135394019	0.611795361643204	FALSE	up
ENSMUSG00000086552	Dlx4os	OSD-463	6.91621283911294	0.265978371420438	0.504457686781132	0.527256058119771	0.598015784601195	0.790211655328783	FALSE	up
ENSMUSG00000070972	Dnajc25	OSD-463	1579.44448115055	0.0179348779820758	0.080336626336707	0.223246591248519	0.823343592236752	0.918640844842083	FALSE	up
ENSMUSG00000036139	Hoxc9	OSD-463	5.03944347529351	-1.53305083103809	0.714897898898085	-2.14443325879272	0.0319981877655844	0.124318705223801	FALSE	down
ENSMUSG00000073768	Olfr1330	OSD-463	34.6016447686908	-0.253970405399826	0.395590517849097	-0.642003268381438	0.520871060869447	0.732459456173	FALSE	down
ENSMUSG00000003573	Homer3	OSD-463	62.5311535141388	0.0455650753186422	0.186491575824804	0.244327793988118	0.80697695914877	0.909827144098153	FALSE	up
ENSMUSG00000115744	Vmn1r80	OSD-463	48.908648605455	-0.10611299143442	0.388994372666873	-0.27278798586964	0.785016195331271	0.89828072943605	FALSE	down
ENSMUSG00000019920	Lims1	OSD-463	1336.07635687786	-0.0560070325821691	0.0819669463376713	-0.683288021386601	0.494424861860379	0.714023486870026	FALSE	down
ENSMUSG00000094892	Vmn2r101	OSD-463	13.0293526744894	0.0375516228037706	0.399507137272937	0.0939948734335527	0.92511322911503	0.966602204345081	FALSE	up
ENSMUSG00000027495	Fam210b	OSD-463	5058.06782178303	0.277521159336233	0.086357953151159	3.21361437145767	0.00131075583765152	0.0116123593875448	FALSE	up
ENSMUSG00000087424	5730405O15Rik	OSD-463	71.0236744032926	-0.482508289827518	0.227708106467458	-2.11897721742495	0.0340923923784555	0.130182362581021	FALSE	down
ENSMUSG00000034543	Morc2a	OSD-463	987.994149882436	-0.408131732131385	0.129254103675493	-3.15759206497649	0.00159077996033655	0.0135088788008237	FALSE	down
ENSMUSG00000071753	Cdr1os	OSD-463	40.5167262856042	-0.324107525900526	0.348186474696219	-0.930844675064702	0.351933916388094	0.595446698153137	FALSE	down
ENSMUSG00000020919	Stat5b	OSD-463	1654.80871253639	0.0542137600599433	0.101404253479996	0.53463003966237	0.592905707172016	0.786887113046139	FALSE	up
ENSMUSG00000036214	Polr1has	OSD-463	1244.6726096862	0.347458278636706	0.146241954551568	2.37591380464069	0.0175055515616816	0.0810977934531218	FALSE	up
ENSMUSG00000097368	Gm10390	OSD-463	71.4039133837983	-0.100246945962236	0.37105961914078	-0.270163986570045	0.787034097376476	0.898950000408986	FALSE	down
ENSMUSG00000039230	Tbcd	OSD-463	1398.20372297421	0.16514563351661	0.089182275440438	1.85177640625357	0.0640579369854045	0.200459977178607	FALSE	up
ENSMUSG00000035713	Usp35	OSD-463	56.1574527817693	-0.322052677236403	0.270526668638975	-1.19046554210961	0.233863465592443	0.471718823323412	FALSE	down
ENSMUSG00000059995	Atxn7l3	OSD-463	787.750363465244	0.0730392913510143	0.0858539056853605	0.850739296808353	0.394914188722639	0.633594962627382	FALSE	up
ENSMUSG00000033831	Fgb	OSD-463	440825.34447975	-0.9671263847554	0.21705042225715	-4.45576827125266	8.35932889478477e-06	0.000204810224053722	FALSE	down
ENSMUSG00000029730	Mcm7	OSD-463	690.407801727181	-0.0384039882737032	0.0969820409905371	-0.395990720358735	0.692111873954237	0.849345020971918	FALSE	down
ENSMUSG00000019841	Rev3l	OSD-463	1587.12752143193	0.00896778047689024	0.0991527036135904	0.0904441346535413	0.927934286000783	0.967813599127166	FALSE	up
ENSMUSG00000040543	Pitpnm3	OSD-463	6.35611209509344	-0.41628564707659	0.40213336837093	-1.03519299769376	0.3005787882781	0.544002279162131	FALSE	down
ENSMUSG00000091537	Tma7	OSD-463	4172.89746191446	0.0220530380074501	0.194156078796161	0.113584071867268	0.909567514435239	0.960526304856957	FALSE	up
ENSMUSG00000027550	Lrrcc1	OSD-463	196.10591948254	0.680342282630511	0.183226009643711	3.71313157970017	0.000204710386802879	0.00270866577266651	FALSE	up
ENSMUSG00000028607	Cpt2	OSD-463	5538.43838403808	0.295508775707467	0.143977920283846	2.05245898207783	0.0401250774411053	0.145480632440467	FALSE	up
ENSMUSG00000039210	Gpatch2	OSD-463	1089.21416741593	-0.134396651098937	0.12008113669684	-1.11921534718845	0.263048279628633	0.505032984389468	FALSE	down
ENSMUSG00000032231	Anxa2	OSD-463	895.677425553485	-0.750180871537935	0.172501814762888	-4.3488288663461	1.36866459709297e-05	0.000305602115414858	FALSE	down
ENSMUSG00000028165	Cisd2	OSD-463	2146.34118933737	0.0319529552244497	0.0767985388353849	0.41606202030666	0.677364620577888	0.841542685104531	FALSE	up
ENSMUSG00000075273	Ttc30b	OSD-463	361.940438210999	-0.175243418909915	0.174952389154248	-1.00166347974482	0.316506150637336	0.559734902673775	FALSE	down
ENSMUSG00000002496	Tsc2	OSD-463	2134.34085148632	0.0910088517776736	0.0955438124411321	0.952535276250854	0.3408255843121	0.584576247788939	FALSE	up
ENSMUSG00000055692	Tmem191c	OSD-463	19.1662516799739	1.28942820417788	0.2710719265588	4.75677515022266	1.96710061135746e-06	6.26941900242186e-05	TRUE	up
ENSMUSG00000030983	Bccip	OSD-463	4261.44299322912	0.144814199716348	0.0953567484837756	1.51865706432919	0.128848839299824	0.320899325093285	FALSE	up
ENSMUSG00000046675	Tmem251	OSD-463	420.365668025624	-0.192995864282068	0.106700673982453	-1.8087595614795	0.0704883652013638	0.213622752520626	FALSE	down
ENSMUSG00000051811	Cox6b2	OSD-463	12.283390447993	2.42639287409618	0.50436672672875	4.8107711026725	1.50349121003089e-06	5.13258488188769e-05	TRUE	up
ENSMUSG00000028651	Ppie	OSD-463	601.388872793598	0.0179759797744081	0.13455645400876	0.133594333373544	0.89372336533378	0.952644572867769	FALSE	up
ENSMUSG00000024425	Ndfip1	OSD-463	6741.4588321262	-0.0954117594579123	0.113071028427593	-0.843821452627987	0.398769185822004	0.636456335854299	FALSE	down
ENSMUSG00000070501	Ifi214	OSD-463	25.2442902558358	-0.599690398117751	0.316348707678635	-1.89566255072852	0.0580046803042931	0.187632743490114	FALSE	down
ENSMUSG00000049612	Omg	OSD-463	14.9190050002226	-0.50605203996926	0.495675461512405	-1.02093421858164	0.307285605690606	0.550626557170078	FALSE	down
ENSMUSG00000091996	BC049352	OSD-463	30.8902286587382	1.20088494538965	0.294434951308443	4.07860867078798	4.53060239268208e-05	0.00080368491866492	TRUE	up
ENSMUSG00000042216	Sgsm1	OSD-463	101.770570620636	-0.62981254178154	0.218732391767349	-2.87937482278084	0.00398464445596904	0.0274247796292995	FALSE	down
ENSMUSG00000021823	Vcl	OSD-463	1839.35110110253	-0.0262560067230238	0.158522593783683	-0.165629429195767	0.86844858601583	0.940640709185306	FALSE	down
ENSMUSG00000033808	Tmem87a	OSD-463	920.75453371612	-0.181277762489283	0.108094209151598	-1.67703491160241	0.0935356551965567	0.259318559875336	FALSE	down
ENSMUSG00000051098	Mblac2	OSD-463	575.122729639217	0.141926961997224	0.198165341726095	0.716204764975481	0.473864921265661	0.698475620848502	FALSE	up
ENSMUSG00000056870	Gulp1	OSD-463	209.905801281246	-0.4400484341941	0.310244995397134	-1.41839011337092	0.156076900466367	0.363776869210186	FALSE	down
ENSMUSG00000000194	Gpr107	OSD-463	1142.67727985977	-0.278029650353691	0.116330810061591	-2.38999152680609	0.0168487615079178	0.0786814305696427	FALSE	down
ENSMUSG00000043207	Zmpste24	OSD-463	3479.29238628668	0.0267715445208463	0.0971579252421552	0.275546688076359	0.782896261569084	0.896995244458966	FALSE	up
ENSMUSG00000005667	Mthfd2	OSD-463	83.7991380228999	-0.0629532067169872	0.162237159231165	-0.388031983642463	0.697992364866662	0.852482233219254	FALSE	down
ENSMUSG00000073830	Mup14	OSD-463	602373.687196063	-0.23172165060738	0.373996363412381	-0.619582630411503	0.535532605234195	0.744174751841493	FALSE	down
ENSMUSG00000039703	Nploc4	OSD-463	3953.68797533011	0.0766506092188712	0.107834630413227	0.710816264915476	0.477198100222042	0.700431608600326	FALSE	up
ENSMUSG00000031068	Glrx3	OSD-463	3768.7698075661	-0.0882050378059173	0.113574775154883	-0.776625246984913	0.437379901687785	0.66875983375413	FALSE	down
ENSMUSG00000051154	Commd3	OSD-463	3334.12888012126	0.221968538716264	0.109619038604142	2.02490864308563	0.0428767459436355	0.152013055893406	FALSE	up
ENSMUSG00000025487	Psmd13	OSD-463	2941.20654264354	0.0538260438660841	0.133300891393603	0.403793577847502	0.686364519453883	0.846459507157635	FALSE	up
ENSMUSG00000005354	Txn2	OSD-463	6515.14051518031	0.307908293173562	0.156221866337113	1.97096795981891	0.0487275407506744	0.16635311600401	FALSE	up
ENSMUSG00000025892	Gria4	OSD-463	18.9558825168743	0.189142216998458	0.340599748443948	0.555321070736447	0.578675069055937	0.77570736569261	FALSE	up
ENSMUSG00000074071	Fam169b	OSD-463	1377.0595533015	0.339529884939277	0.097502848820987	3.48225604733505	0.000497208024972719	0.00549604716685732	FALSE	up
ENSMUSG00000057182	Scn3a	OSD-463	54.9586151408774	-0.312195107490707	0.217808117541865	-1.43334927556453	0.151758046614695	0.357088351528273	FALSE	down
ENSMUSG00000020390	Ube2b	OSD-463	3441.46347147141	0.156570722656054	0.111660206397901	1.40220699662791	0.160853442945232	0.370802909742594	FALSE	up
ENSMUSG00000031283	Chrdl1	OSD-463	32.6772003790786	-0.146507923746544	0.291422176843944	-0.502734298855362	0.615151091697923	0.801883941392576	FALSE	down
ENSMUSG00000038429	Usp5	OSD-463	3000.32107313419	0.111077080203707	0.108917174639424	1.01983071605955	0.307808752939389	0.551049768401689	FALSE	up
ENSMUSG00000034810	Scn7a	OSD-463	44.6668492938806	0.0154706118613241	0.25603714650371	0.0604233099477224	0.951818493919221	0.979490601794418	FALSE	up
ENSMUSG00000018733	Pex12	OSD-463	637.991112215801	0.0265930310030896	0.0956310744059888	0.278079391748674	0.780951415079373	0.896634950556751	FALSE	up
ENSMUSG00000022037	Clu	OSD-463	80539.0494370695	-0.308586203542258	0.142091661274553	-2.17174041582919	0.0298752482223895	0.11837595130058	FALSE	down
ENSMUSG00000029610	Aimp2	OSD-463	559.571521100309	0.161650280581121	0.163223418306261	0.990362058695594	0.32199718343432	0.565704566779281	FALSE	up
