gene_id	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction
ENSMUSG00000022477	Aco2	6	0.319809082539586	0.0578282258518079	5.53032844824146	3.19631749469183e-08	4	2	59.4544322044806	91.5901980481395	1.57562691049895e-11	5.47613300458992e-06	TRUE	FALSE	mixed
ENSMUSG00000096688	Mup17	6	-1.08552536021517	0.196824705050296	-5.5151885528688	3.4840622253395e-08	3	3	59.1981997344898	91.553797205953	1.7798079517447e-11	5.90693716454434e-06	TRUE	TRUE	mixed
ENSMUSG00000004730	Adgre1	6	-0.430326135264037	0.0781402847677884	-5.50709709521598	3.64799079777326e-08	0	6	12.6288411598834	60.408085455355	0.0271166339774944	6.1211029097482e-06	TRUE	FALSE	all_down
ENSMUSG00000022901	Cd86	6	-0.412780646075434	0.0750833727491219	-5.4976305800043	3.84928261065456e-08	0	6	9.47310074697203	47.218971553763	0.091617754664345	6.39295140520548e-06	TRUE	FALSE	all_down
ENSMUSG00000025612	Bach1	6	-0.257656874610187	0.0470424267941031	-5.47711698076097	4.32311435854663e-08	3	3	28.5283377211488	82.4735669884707	2.86885347032863e-05	7.10737467673788e-06	TRUE	FALSE	mixed
ENSMUSG00000021423	Ly86	6	-0.355391452139077	0.0649782303474353	-5.46939259870293	4.51580465316264e-08	0	6	16.2165404719776	69.1672831906407	0.00625228018323425	7.29883668125657e-06	TRUE	FALSE	all_down
ENSMUSG00000058163	Gm5431	6	-0.368975691982697	0.0674684198345204	-5.46886518000099	4.52926090444159e-08	0	6	19.5336678388644	74.4031687174902	0.00152819444354751	7.29883668125657e-06	TRUE	FALSE	all_down
ENSMUSG00000031584	Gsr	6	0.226440316599299	0.0415567613755025	5.44894041557301	5.06707838618118e-08	5	1	33.6529571227963	85.1424646524955	2.79137876016095e-06	8.0854674326946e-06	TRUE	FALSE	mixed
ENSMUSG00000003721	Insig2	6	0.445857951945104	0.0818787824870875	5.44534174058361	5.17060178051213e-08	4	2	71.4746239075633	93.0045102350361	5.05390519786139e-14	8.1705548135549e-06	TRUE	FALSE	mixed
ENSMUSG00000015357	Clpx	6	0.478758274781854	0.0881657015162551	5.43021000852111	5.6287774669962e-08	3	3	37.8846550996441	86.8020442924741	3.97999232649408e-07	8.80903673584906e-06	TRUE	FALSE	mixed
