tissue	term	effect_seed2020	effect_seed2021	effect_seed2022	short_label	evidence_role	curated_pathway	family_representative	primary_absolute_percentile	all_three_seeds_available	all_three_direction_concordant	seed_effect_median	seed_effect_minimum	seed_effect_maximum
liver	R-MMU-9855142_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI	-0.00018380782212559915	0.0023786287818754184	0.0010276919336657236			False	False	0.08670520231213873	True	False	0.0010276919336657236	-0.00018380782212559915	0.0023786287818754184
liver	R-MMU-9860931_RESPONSE_OF_ENDOTHELIAL_CELLS_TO_SHEAR_STRESS	0.00026359035667727866	-0.0011917468119613428	0.003810488074103133			False	False	0.10982658959537572	True	False	0.00026359035667727866	-0.0011917468119613428	0.003810488074103133
liver	R-MMU-9909648_REGULATION_OF_PD_L1_CD274_EXPRESSION	0.00023734318006558814	0.0032165077950457323	0.0003166808860535214			False	False	0.10115606936416185	True	True	0.0003166808860535214	0.00023734318006558814	0.0032165077950457323
liver	R-MMU-9909649_REGULATION_OF_PD_L1_CD274_TRANSCRIPTION	-0.0008250503489336542	-0.0008162669739408011	-0.0023350837637651726			False	False	0.24855491329479767	True	True	-0.0008250503489336542	-0.0023350837637651726	-0.0008162669739408011
liver	R-MMU-9917777_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES	0.00018333538851191946	0.07685021128498852	0.03278896804532084			False	False	0.0838150289017341	True	True	0.03278896804532084	0.00018333538851191946	0.07685021128498852
liver	R-MMU-9932444_ATP_DEPENDENT_CHROMATIN_REMODELERS	-0.001170226038327991	0.0003593794801123925	0.000666570992575391			False	False	0.2976878612716763	True	False	0.0003593794801123925	-0.001170226038327991	0.000666570992575391
liver	R-MMU-9937848_CHD_CHROMATIN_REMODELERS	0.02165032834387827	0.03755998799105291	0.0038277518387845183			False	False	0.6040462427745664	True	True	0.02165032834387827	0.0038277518387845183	0.03755998799105291
liver	R-MMU-9937850_NURD_COMPLEX_ASSEMBLY	0.00043755305296697795	-0.004464060173884522	-0.0031245457644791036			False	False	0.16184971098265896	True	False	-0.0031245457644791036	-0.004464060173884522	0.00043755305296697795
liver	R-MMU-9940951_INTERACTION_OF_NURD_COMPLEXES_WITH_TRANSCRIPTION_FACTORS	-0.0007317977927965332	-0.0010615563310177726	0.006803586216104883			False	False	0.2254335260115607	True	False	-0.0007317977927965332	-0.0010615563310177726	0.006803586216104883
liver	R-MMU-9943965_CHD3_CHD4_CHD5_SUBFAMILY	-2.7069463586493603e-05	-0.0019428387987122126	-0.018160925154714798			False	False	0.02023121387283237	True	True	-0.0019428387987122126	-0.018160925154714798	-2.7069463586493603e-05
liver	R-MMU-9955298_SLC_MEDIATED_TRANSPORT_OF_ORGANIC_ANIONS	0.0003351325974451119	-0.03145611929009613	-0.02639546618469909			False	False	0.12138728323699421	True	False	-0.02639546618469909	-0.03145611929009613	0.0003351325974451119
liver	R-MMU-9958825_ACTIVATION_OF_STAT3_BY_CADHERIN_ENGAGEMENT		0.0033726668217154256	-2.7600975523554316e-06			False	False		False	False	0.001684953362081535	-2.7600975523554316e-06	0.0033726668217154256
liver	R-MMU-9958863_SLC_MEDIATED_TRANSPORT_OF_AMINO_ACIDS	0.04914586489899615	0.019671705592475754	0.08149407284503321			False	False	0.7514450867052023	True	True	0.04914586489899615	0.019671705592475754	0.08149407284503321
liver	R-MMU-9975921_ASSEMBLY_OF_THE_9_0_PRIMARY_CILIUM	0.03769865094898499	-0.03659268832258067	0.02688196679048427			False	False	0.6994219653179191	True	False	0.02688196679048427	-0.03659268832258067	0.03769865094898499
skin	R-MMU-109581_APOPTOSIS	-0.12525930412723715	-0.3087079110631977	-0.10781717539308662			False	False	0.718213058419244	True	True	-0.12525930412723715	-0.3087079110631977	-0.10781717539308662
skin	R-MMU-109582_HEMOSTASIS	0.09405075057194774	0.2139004906516925	0.1498905355998581			False	False	0.6219931271477663	True	True	0.1498905355998581	0.09405075057194774	0.2139004906516925
skin	R-MMU-110330_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE	0.0017829470727439313					False	False	0.09965635738831616	False	True	0.0017829470727439313	0.0017829470727439313	0.0017829470727439313
skin	R-MMU-110331_CLEAVAGE_OF_THE_DAMAGED_PURINE	-0.003041348819309324	-0.004277710420052808				False	False	0.15120274914089346	False	True	-0.003659529619681066	-0.004277710420052808	-0.003041348819309324
skin	R-MMU-111465_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	-0.14725360645446575		-0.08912925387864612			False	False	0.7766323024054983	False	True	-0.11819143016655594	-0.14725360645446575	-0.08912925387864612
skin	R-MMU-112314_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION	-0.15003976601948565		-0.18043059249539517			False	False	0.7800687285223368	False	True	-0.1652351792574404	-0.18043059249539517	-0.15003976601948565
skin	R-MMU-112315_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	-0.02869454259681464	0.03447101565116073	-0.005323071289876843			False	False	0.37800687285223367	True	False	-0.005323071289876843	-0.02869454259681464	0.03447101565116073
skin	R-MMU-112316_NEURONAL_SYSTEM	0.21474846563485725	0.3049066594510898	0.30924988643230567			False	False	0.8900343642611683	True	True	0.3049066594510898	0.21474846563485725	0.30924988643230567
skin	R-MMU-114608_PLATELET_DEGRANULATION	0.051891133436363625	-0.056920600211319776	-0.029125765199627878			False	False	0.47079037800687284	True	False	-0.029125765199627878	-0.056920600211319776	0.051891133436363625
skin	R-MMU-1169410_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES	0.061922102318157	-0.010939045526790805	0.06676337133572346			False	False	0.5120274914089347	True	False	0.061922102318157	-0.010939045526790805	0.06676337133572346
skin	R-MMU-1236975_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.07899519894202552	0.10310445475337947				False	False	0.570446735395189	False	True	0.09104982684770249	0.07899519894202552	0.10310445475337947
skin	R-MMU-1257604_PIP3_ACTIVATES_AKT_SIGNALING	-0.10107766457252233	0.15285399179143627	-0.14603159360325624			False	False	0.6460481099656358	True	False	-0.10107766457252233	-0.14603159360325624	0.15285399179143627
skin	R-MMU-1266695_INTERLEUKIN_7_SIGNALING	-0.0044126890831715304					False	False	0.1958762886597938	False	True	-0.0044126890831715304	-0.0044126890831715304	-0.0044126890831715304
skin	R-MMU-1266738_DEVELOPMENTAL_BIOLOGY	-0.8333855167567784	-0.005061510024366574	-1.3949694407021662			False	False	0.9965635738831615	True	True	-0.8333855167567784	-1.3949694407021662	-0.005061510024366574
skin	R-MMU-1280215_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.1470286752082278	0.12967810081845207	0.30272786229616955			False	False	0.7731958762886598	True	True	0.1470286752082278	0.12967810081845207	0.30272786229616955
skin	R-MMU-1280218_ADAPTIVE_IMMUNE_SYSTEM	0.16373979752950463	0.360255400055622	0.30720515942142484			False	False	0.8041237113402062	True	True	0.30720515942142484	0.16373979752950463	0.360255400055622
skin	R-MMU-1296071_POTASSIUM_CHANNELS	0.19539922135050858	-0.005436218528903049	-0.16007397398065748			False	False	0.865979381443299	True	False	-0.005436218528903049	-0.16007397398065748	0.19539922135050858
skin	R-MMU-141424_AMPLIFICATION_OF_SIGNAL_FROM_THE_KINETOCHORES	-0.006262488206185982					False	False	0.23711340206185566	False	True	-0.006262488206185982	-0.006262488206185982	-0.006262488206185982
skin	R-MMU-141444_AMPLIFICATION_OF_SIGNAL_FROM_UNATTACHED_KINETOCHORES_VIA_A_MAD2_INHIBITORY_SIGNAL	0.013969071760707068	-0.0035856964466453125	0.005163431248686158			False	False	0.30584192439862545	True	False	0.005163431248686158	-0.0035856964466453125	0.013969071760707068
skin	R-MMU-1428517_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.07208535681144783	0.18622886799175956	0.1316989311873561			False	False	0.5532646048109966	True	True	0.1316989311873561	0.07208535681144783	0.18622886799175956
skin	R-MMU-1430728_METABOLISM	-0.024497326340155407	0.025868681586478665	-0.05981382529239735			False	False	0.3470790378006873	True	False	-0.024497326340155407	-0.05981382529239735	0.025868681586478665
skin	R-MMU-1442490_COLLAGEN_DEGRADATION	0.03431127648388174	-0.13331354913290797	-0.1263905310912945			False	False	0.4020618556701031	True	False	-0.1263905310912945	-0.13331354913290797	0.03431127648388174
skin	R-MMU-1474228_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.1724987669437179	-0.017082181055223272	0.30354375465167904			False	False	0.8213058419243986	True	False	0.1724987669437179	-0.017082181055223272	0.30354375465167904
skin	R-MMU-1474244_EXTRACELLULAR_MATRIX_ORGANIZATION	-0.027117516232057604	0.026397040599858073	0.07688080480108073			False	False	0.3711340206185567	True	False	0.026397040599858073	-0.027117516232057604	0.07688080480108073
skin	R-MMU-1474290_COLLAGEN_FORMATION	-0.05282058219457745	0.011470586219918458	-0.046949707075846246			False	False	0.47766323024054985	True	False	-0.046949707075846246	-0.05282058219457745	0.011470586219918458
skin	R-MMU-1483206_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	-0.08582809381986754	-0.08582847664161349	0.12511246483551924			False	False	0.5945017182130584	True	False	-0.08582809381986754	-0.08582847664161349	0.12511246483551924
skin	R-MMU-1483257_PHOSPHOLIPID_METABOLISM	-0.09162170269241542	-0.20110603586627676	-0.1332890143609693			False	False	0.6048109965635738	True	True	-0.1332890143609693	-0.20110603586627676	-0.09162170269241542
skin	R-MMU-1500931_CELL_CELL_COMMUNICATION	0.15013789920736312	0.19358716593921663	0.019378530544036748			False	False	0.7835051546391752	True	True	0.15013789920736312	0.019378530544036748	0.19358716593921663
skin	R-MMU-156580_PHASE_II_CONJUGATION_OF_COMPOUNDS	-0.2548713580596757	0.10319650341731797	-0.5275699838715665	Phase II detoxification	context_sensitive	True	True	0.9278350515463918	True	False	-0.2548713580596757	-0.5275699838715665	0.10319650341731797
skin	R-MMU-156590_GLUTATHIONE_CONJUGATION	0.2913721746831193	-0.0653099740955167	-0.0025669140389863823			False	False	0.9587628865979382	True	False	-0.0025669140389863823	-0.0653099740955167	0.2913721746831193
skin	R-MMU-1566948_ELASTIC_FIBRE_FORMATION	0.0533086149877565	-0.0174971911809587	-0.02071462882006032			False	False	0.48109965635738833	True	False	-0.0174971911809587	-0.02071462882006032	0.0533086149877565
skin	R-MMU-157579_TELOMERE_MAINTENANCE	-0.008919572917088251					False	False	0.2646048109965636	False	True	-0.008919572917088251	-0.008919572917088251	-0.008919572917088251
skin	R-MMU-157858_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	0.11041161512884995		0.11202260640088879			False	False	0.6769759450171822	False	True	0.11121711076486937	0.11041161512884995	0.11202260640088879
skin	R-MMU-15869_METABOLISM_OF_NUCLEOTIDES	-0.37224481780245533	-0.32891553992247924	0.3914375925752589			False	False	0.9862542955326461	True	False	-0.32891553992247924	-0.37224481780245533	0.3914375925752589
skin	R-MMU-1592389_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	-0.060800803288632056	0.006929517275497164	-0.05128401582387029			False	False	0.5017182130584192	True	False	-0.05128401582387029	-0.060800803288632056	0.006929517275497164
skin	R-MMU-162582_SIGNAL_TRANSDUCTION	0.13618440309276977	0.09383470376971441	0.12354747991759707			False	False	0.738831615120275	True	True	0.12354747991759707	0.09383470376971441	0.13618440309276977
skin	R-MMU-1630316_GLYCOSAMINOGLYCAN_METABOLISM	0.04068209451842982	-0.07468164408328594	-0.07464943289650901			False	False	0.41924398625429554	True	False	-0.07464943289650901	-0.07468164408328594	0.04068209451842982
skin	R-MMU-163125_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	-0.12197473742694494	-0.0853576912351585	-0.1783975182682971			False	False	0.7147766323024055	True	True	-0.12197473742694494	-0.1783975182682971	-0.0853576912351585
skin	R-MMU-1632852_MACROAUTOPHAGY	0.15551008944020023	-0.026521308682261324	0.0910263403715444			False	False	0.7903780068728522	True	False	0.0910263403715444	-0.026521308682261324	0.15551008944020023
skin	R-MMU-163685_INTEGRATION_OF_ENERGY_METABOLISM	-0.007015110777511935	0.019729602803694846	0.024257180771309488			False	False	0.24742268041237114	True	False	0.019729602803694846	-0.007015110777511935	0.024257180771309488
skin	R-MMU-1638074_KERATAN_SULFATE_KERATIN_METABOLISM	0.14421872592483165		-0.030352270109651348			False	False	0.7628865979381443	False	False	0.05693322790759015	-0.030352270109651348	0.14421872592483165
skin	R-MMU-1638091_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	-0.001093373194743281		-0.10430278319837794			False	False	0.061855670103092786	False	True	-0.05269807819656061	-0.10430278319837794	-0.001093373194743281
skin	R-MMU-1640170_CELL_CYCLE	-0.29761187380247195	-0.307931494768297	-0.3167260403831472			False	False	0.9690721649484536	True	True	-0.307931494768297	-0.3167260403831472	-0.29761187380247195
skin	R-MMU-1650814_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	0.019539580311461035	0.06257490040714157	0.015180975876749603			False	False	0.32989690721649484	True	True	0.019539580311461035	0.015180975876749603	0.06257490040714157
skin	R-MMU-166016_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE		-0.044417207043930484	0.009422305275565335			False	False		False	False	-0.017497450884182576	-0.044417207043930484	0.009422305275565335
skin	R-MMU-1660662_GLYCOSPHINGOLIPID_METABOLISM	-0.00029236686434510234	-0.19597575361329078	0.009425186460154172			False	False	0.020618556701030927	True	False	-0.00029236686434510234	-0.19597575361329078	0.009425186460154172
skin	R-MMU-166166_MYD88_INDEPENDENT_TLR4_CASCADE	-0.002368305902215755					False	False	0.12714776632302405	False	True	-0.002368305902215755	-0.002368305902215755	-0.002368305902215755
skin	R-MMU-166658_COMPLEMENT_CASCADE	0.06467646995259606	0.1616212405905103	0.048136834000088245			False	False	0.5257731958762887	True	True	0.06467646995259606	0.048136834000088245	0.1616212405905103
skin	R-MMU-168138_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	-0.026532924316675557	0.003963075126817742				False	False	0.36769759450171824	False	False	-0.011284924594928906	-0.026532924316675557	0.003963075126817742
skin	R-MMU-168249_INNATE_IMMUNE_SYSTEM	0.2434467673921363	0.2038638563701666	0.27046284684363825			False	False	0.9175257731958762	True	True	0.2434467673921363	0.2038638563701666	0.27046284684363825
skin	R-MMU-168256_IMMUNE_SYSTEM	0.03201919202241702	0.1456055604084702	0.1351541539256599			False	False	0.38831615120274915	True	True	0.1351541539256599	0.03201919202241702	0.1456055604084702
skin	R-MMU-168898_TOLL_LIKE_RECEPTOR_CASCADES	0.08600982926039295	-0.06515662397328531	-0.09733537095238175			False	False	0.5979381443298969	True	False	-0.06515662397328531	-0.09733537095238175	0.08600982926039295
skin	R-MMU-170834_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	-0.0930006891365187	-0.09316332277458782	0.18906269989038318			False	False	0.6151202749140894	True	False	-0.0930006891365187	-0.09316332277458782	0.18906269989038318
skin	R-MMU-174824_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	-0.04828031035229533		-0.05525154813405989			False	False	0.4536082474226804	False	True	-0.05176592924317761	-0.05525154813405989	-0.04828031035229533
skin	R-MMU-177929_SIGNALING_BY_EGFR	-0.050884269528864094		-0.05621377720494419			False	False	0.46735395189003437	False	True	-0.05354902336690415	-0.05621377720494419	-0.050884269528864094
skin	R-MMU-1852241_ORGANELLE_BIOGENESIS_AND_MAINTENANCE		0.07434576975943648				False	False		False	True	0.07434576975943648	0.07434576975943648	0.07434576975943648
skin	R-MMU-186797_SIGNALING_BY_PDGF	-0.07289118648989905	0.03376186838873385	0.03257212093026762			False	False	0.5601374570446735	True	False	0.03257212093026762	-0.07289118648989905	0.03376186838873385
skin	R-MMU-190828_GAP_JUNCTION_TRAFFICKING	-0.4075693501595991			Gap-junction trafficking	complementary	True	True	0.9896907216494846	False	True	-0.4075693501595991	-0.4075693501595991	-0.4075693501595991
skin	R-MMU-190861_GAP_JUNCTION_ASSEMBLY		-0.2886106145509347	-0.30149750949712867			False	False		False	True	-0.29505406202403167	-0.30149750949712867	-0.2886106145509347
skin	R-MMU-191273_CHOLESTEROL_BIOSYNTHESIS	-0.15741326067284994	-0.13745718432408235				False	False	0.7938144329896907	False	True	-0.14743522249846613	-0.15741326067284994	-0.13745718432408235
skin	R-MMU-193648_NRAGE_SIGNALS_DEATH_THROUGH_JNK	0.20905242786372227	-0.009741673089624047	0.00416767578312826			False	False	0.8831615120274914	True	False	0.00416767578312826	-0.009741673089624047	0.20905242786372227
skin	R-MMU-193704_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	-0.032390222092710794	-0.0185573525974216	-0.11650282177928416			False	False	0.3917525773195876	True	True	-0.032390222092710794	-0.11650282177928416	-0.0185573525974216
skin	R-MMU-194138_SIGNALING_BY_VEGF	0.025500428740120484	-0.00040061241076112347	0.07166253590736314			False	False	0.36082474226804123	True	False	0.025500428740120484	-0.00040061241076112347	0.07166253590736314
skin	R-MMU-194315_SIGNALING_BY_RHO_GTPASES	-0.2601285887293992	-0.13295882938423734	-0.2843739875354687			False	False	0.9415807560137457	True	True	-0.2601285887293992	-0.2843739875354687	-0.13295882938423734
skin	R-MMU-195258_RHO_GTPASE_EFFECTORS	-0.21439796095773525	-0.35106863029904306	-0.12214493115142651			False	False	0.8865979381443299	True	True	-0.21439796095773525	-0.35106863029904306	-0.12214493115142651
skin	R-MMU-195721_SIGNALING_BY_WNT	-0.1351016807446038	-0.2292073433408214	-0.15793542757505316			False	False	0.7353951890034365	True	True	-0.15793542757505316	-0.2292073433408214	-0.1351016807446038
skin	R-MMU-196849_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	-0.018375854514759437	0.01157630123504873	0.12704939378566374			False	False	0.3230240549828179	True	False	0.01157630123504873	-0.018375854514759437	0.12704939378566374
skin	R-MMU-196854_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.17147879074584485	0.1871209880085637	0.2841013925855574			False	False	0.8178694158075601	True	True	0.1871209880085637	0.17147879074584485	0.2841013925855574
skin	R-MMU-1971475_GLYCOSAMINOGLYCAN_PROTEIN_LINKAGE_REGION_BIOSYNTHESIS	-0.13401154525225953					False	False	0.7319587628865979	False	True	-0.13401154525225953	-0.13401154525225953	-0.13401154525225953
skin	R-MMU-198933_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	-0.00039493609064322754	-0.021155207234582713	-0.09271789315408467			False	False	0.027491408934707903	True	True	-0.021155207234582713	-0.09271789315408467	-0.00039493609064322754
skin	R-MMU-199418_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	-0.14011640837605885	0.15867050044059447	-0.11320364748648769			False	False	0.7457044673539519	True	False	-0.11320364748648769	-0.14011640837605885	0.15867050044059447
skin	R-MMU-199991_MEMBRANE_TRAFFICKING	-0.1935512838472134	-0.051020632990563475	-0.17641312943886275			False	False	0.8556701030927835	True	True	-0.17641312943886275	-0.1935512838472134	-0.051020632990563475
skin	R-MMU-201681_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	-0.06621648489059896	-0.022219973498542402	-0.16817029879591652			False	False	0.5360824742268041	True	True	-0.06621648489059896	-0.16817029879591652	-0.022219973498542402
skin	R-MMU-2022090_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.03398983078513424	-0.08193855580149477	0.09842651523830416			False	False	0.39862542955326463	True	False	0.03398983078513424	-0.08193855580149477	0.09842651523830416
skin	R-MMU-2022928_HS_GAG_BIOSYNTHESIS		-0.022695174250841738				False	False		False	True	-0.022695174250841738	-0.022695174250841738	-0.022695174250841738
skin	R-MMU-202403_TCR_SIGNALING	-0.09889618667681506	-0.11566795067968721	-0.06342254924977844			False	False	0.6391752577319587	True	True	-0.09889618667681506	-0.11566795067968721	-0.06342254924977844
skin	R-MMU-202733_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.043930623657560695	0.026212567714292007	0.04861361703608711			False	False	0.4329896907216495	True	True	0.043930623657560695	0.026212567714292007	0.04861361703608711
skin	R-MMU-2029480_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	0.2836183370042355	0.2265676243812688	0.32525250703748015			False	True	0.9518900343642611	True	True	0.2836183370042355	0.2265676243812688	0.32525250703748015
skin	R-MMU-2029482_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION	-0.1711310204517544					False	False	0.8144329896907216	False	True	-0.1711310204517544	-0.1711310204517544	-0.1711310204517544
skin	R-MMU-204998_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	-0.0009257215185575927	-0.030093137945552				False	False	0.05154639175257732	False	True	-0.015509429732054797	-0.030093137945552	-0.0009257215185575927
skin	R-MMU-211859_BIOLOGICAL_OXIDATIONS	0.08472404003394478	-0.1469290849494064	0.2018419010734538			False	False	0.5910652920962199	True	False	0.08472404003394478	-0.1469290849494064	0.2018419010734538
skin	R-MMU-211897_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0.02929471664360447	-0.04729509769360276	0.011184160590629905			False	False	0.38144329896907214	True	False	0.011184160590629905	-0.04729509769360276	0.02929471664360447
skin	R-MMU-211945_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS	-0.08033384986589577	0.12446949363724961	-0.11728434146730464			False	False	0.5773195876288659	True	False	-0.08033384986589577	-0.11728434146730464	0.12446949363724961
skin	R-MMU-212165_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	0.010618835209037747	0.0451147540489013	0.10793419328345745			False	False	0.27835051546391754	True	True	0.0451147540489013	0.010618835209037747	0.10793419328345745
skin	R-MMU-212300_PRC2_METHYLATES_HISTONES_AND_DNA	-0.14364938627325533	-0.376200735239673	-0.07198681204506023			False	False	0.7594501718213058	True	True	-0.14364938627325533	-0.376200735239673	-0.07198681204506023
skin	R-MMU-212436_GENERIC_TRANSCRIPTION_PATHWAY	-0.10999464280790357	-0.034316489333245194	-0.005956513863193032			False	False	0.6735395189003437	True	True	-0.034316489333245194	-0.10999464280790357	-0.005956513863193032
skin	R-MMU-2129379_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	-0.10564843740309234	0.08900201389631845	0.1684716315138446			False	False	0.6666666666666666	True	False	0.08900201389631845	-0.10564843740309234	0.1684716315138446
skin	R-MMU-2132295_MHC_CLASS_II_ANTIGEN_PRESENTATION	-0.047082673386053285	-0.3376406329842103	-0.09568631137781329			False	False	0.44329896907216493	True	True	-0.09568631137781329	-0.3376406329842103	-0.047082673386053285
skin	R-MMU-2142753_ARACHIDONATE_METABOLISM	0.04752600078298332	-0.22441734393330234	-0.07436169537494684			False	False	0.44673539518900346	True	False	-0.07436169537494684	-0.22441734393330234	0.04752600078298332
skin	R-MMU-216083_INTEGRIN_CELL_SURFACE_INTERACTIONS	-0.0028268966992734215	-0.039487627340144	-0.0562747616866028			False	False	0.14432989690721648	True	True	-0.039487627340144	-0.0562747616866028	-0.0028268966992734215
skin	R-MMU-2173782_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	0.03839951040966686	0.026967437949140655	-0.03558750343686871			False	False	0.41580756013745707	True	False	0.026967437949140655	-0.03558750343686871	0.03839951040966686
skin	R-MMU-2173789_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	-0.0583101470910796	0.17607326197622716	-0.1353091680055467			False	False	0.4879725085910653	True	False	-0.0583101470910796	-0.1353091680055467	0.17607326197622716
skin	R-MMU-2187338_VISUAL_PHOTOTRANSDUCTION	-0.3253856787875864	0.054161685503039174	0.23304009503304535			False	True	0.9759450171821306	True	False	0.054161685503039174	-0.3253856787875864	0.23304009503304535
skin	R-MMU-2262752_CELLULAR_RESPONSES_TO_STRESS	-0.06814192609454191	-0.04752319673046227	0.16553857697956917			False	False	0.5463917525773195	True	False	-0.04752319673046227	-0.06814192609454191	0.16553857697956917
skin	R-MMU-2299718_CONDENSATION_OF_PROPHASE_CHROMOSOMES	-0.0036955050325568188	-0.006194218675579036	-0.3334910116210083			False	False	0.17525773195876287	True	True	-0.006194218675579036	-0.3334910116210083	-0.0036955050325568188
skin	R-MMU-2467813_SEPARATION_OF_SISTER_CHROMATIDS	-0.0012060963461165595	-0.0002349064046212121	-0.007183370594747028			False	False	0.06872852233676977	True	True	-0.0012060963461165595	-0.007183370594747028	-0.0002349064046212121
skin	R-MMU-2500257_RESOLUTION_OF_SISTER_CHROMATID_COHESION	8.637372177396363e-05	-0.010670843788930932	-0.004247015784652802			False	False	0.006872852233676976	True	False	-0.004247015784652802	-0.010670843788930932	8.637372177396363e-05
skin	R-MMU-2555396_MITOTIC_METAPHASE_AND_ANAPHASE	0.019391066116757037	-0.006416108318700158	-0.11076752825956938			False	False	0.32646048109965636	True	False	-0.006416108318700158	-0.11076752825956938	0.019391066116757037
skin	R-MMU-2559583_CELLULAR_SENESCENCE	-0.10549048983044916	0.058305601645888765	-0.20837306784470014			False	False	0.6597938144329897	True	False	-0.10549048983044916	-0.20837306784470014	0.058305601645888765
skin	R-MMU-2559586_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	-0.29678094066508937	-0.314122412480893	-0.37635524802986264			False	False	0.9656357388316151	True	True	-0.314122412480893	-0.37635524802986264	-0.29678094066508937
skin	R-MMU-2672351_STIMULI_SENSING_CHANNELS	-0.208759672688787	0.051999517449456356	0.035564946441857204			False	False	0.8762886597938144	True	False	0.035564946441857204	-0.208759672688787	0.051999517449456356
skin	R-MMU-2682334_EPH_EPHRIN_SIGNALING	-0.01658934222256025	-0.31689466127852206	-0.003137329534606593			False	False	0.3161512027491409	True	True	-0.01658934222256025	-0.31689466127852206	-0.003137329534606593
skin	R-MMU-2980736_PEPTIDE_HORMONE_METABOLISM	0.3060397674559543	9.618248396237039e-05	-0.14728835736886423			False	False	0.9725085910652921	True	False	9.618248396237039e-05	-0.14728835736886423	0.3060397674559543
skin	R-MMU-2990846_SUMOYLATION	-0.12717240936710522	-0.13995305411545367	0.00844727111754385			False	False	0.7250859106529209	True	False	-0.12717240936710522	-0.13995305411545367	0.00844727111754385
skin	R-MMU-3000171_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	0.09633704597771581	0.16242892940959777	0.05407496535433276			False	False	0.6288659793814433	True	True	0.09633704597771581	0.05407496535433276	0.16242892940959777
skin	R-MMU-3000178_ECM_PROTEOGLYCANS	-0.00015482553525349827	-0.17136682911440282	0.08297852904137866			False	False	0.013745704467353952	True	False	-0.00015482553525349827	-0.17136682911440282	0.08297852904137866
skin	R-MMU-3108232_SUMO_E3_LIGASES_SUMOYLATE_TARGET_PROTEINS	-0.048963410091142655	-0.003182051257353403	-0.19322792537335196			False	False	0.4570446735395189	True	True	-0.048963410091142655	-0.19322792537335196	-0.003182051257353403
skin	R-MMU-3214841_PKMTS_METHYLATE_HISTONE_LYSINES	-0.0002939288110504162		0.004821676097026582			False	False	0.024054982817869417	False	False	0.0022638736429880825	-0.0002939288110504162	0.004821676097026582
skin	R-MMU-3214842_HDMS_DEMETHYLATE_HISTONES	0.0016465355201080965					False	False	0.09278350515463918	False	True	0.0016465355201080965	0.0016465355201080965	0.0016465355201080965
skin	R-MMU-3214847_HATS_ACETYLATE_HISTONES	-0.0008318223259463046	-0.006564011916070263				False	False	0.044673539518900345	False	True	-0.003697917121008284	-0.006564011916070263	-0.0008318223259463046
