model	gene_id	gene_symbol	pooled_log2cpm_flt_minus_gc	pooled_p	pooled_fdr	accession_mean_log2cpm_flt_minus_gc	accession_t_p	accession_t_fdr	n_accessions_tested	n_accessions_same_direction	n_accessions_nonzero_direction	pooled_deg_fdr05	accession_deg_fdr05	any_deg_fdr05	nominal_p05
thymus_hvg	ENSMUSG00000001435	Col18a1	0.6523036765432293	0.04481839185720296	0.11213033044324053	0.3366573190650202	0.3488422127488741	0.5025949221251842	5	3	5	False	False	False	True
thymus_hvg	ENSMUSG00000001467	Cyp51	-0.4297445322738964	0.005187128251360621	0.026865282423930072	-0.5358045940991012	0.07909715673612444	0.23691804720661933	5	4	5	True	False	True	True
thymus_hvg	ENSMUSG00000001507	Itga3	0.565031475853659	0.060110408460712826	0.13777029249501307	0.333654536923582	0.145538305026508	0.31227838917048184	5	4	5	False	False	False	False
thymus_hvg	ENSMUSG00000001517	Foxm1	-0.9260841377234268	0.013893767967254837	0.05256958885522987	-1.2991514610027703	0.04011423578480452	0.1984808589451618	5	5	5	False	False	False	True
thymus_hvg	ENSMUSG00000001552	Jup	0.3132844941177897	0.20147816871818336	0.3203968435548634	0.0584260563680699	0.7615904824992089	0.8315198480047555	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000001761	Smo	-0.19818872896385553	0.41503319831548957	0.5433855531458216	-0.3528917586867511	0.08893303369643434	0.2487131405199019	5	4	5	False	False	False	False
thymus_hvg	ENSMUSG00000001865	Cpa3	0.31000340710435914	0.038819052446466745	0.10039583732588157	0.3487789098204555	0.003844176317071257	0.11614072085212251	5	5	5	False	False	False	True
thymus_hvg	ENSMUSG00000001870	Ltbp1	0.7594428659180004	0.0006258732247020316	0.007011186573347478	0.6964630218983707	0.026511743477033264	0.17638832023399117	5	4	5	True	False	True	True
thymus_hvg	ENSMUSG00000001901	Kcnh6	0.46846831469684447	0.09362043412672592	0.18479497156836508	0.2232603280406656	0.23676354461093263	0.3957305179834029	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000001918	Slc1a5	0.27451865756068017	0.031229508786813888	0.08896153957151778	0.14758780326227772	0.303933271644727	0.460869158676491	5	4	5	False	False	False	True
thymus_hvg	ENSMUSG00000001930	Vwf	0.5577653230235127	0.09111799056285008	0.18168927318232306	0.3568169019800667	0.3618215899835766	0.5131281666020973	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000002028		-0.013677328115992538	0.9485499451341691	0.9664836947355816	-0.22250291048767287	0.43791168828885246	0.5798113588631951	5	2	5	False	False	False	False
thymus_hvg	ENSMUSG00000002033	Cd3g	-0.5602027284852262	0.0062420817706163095	0.03050488293087884	-0.4931336373459693	0.09740096395104765	0.2607527292586609	5	4	5	True	False	True	True
thymus_hvg	ENSMUSG00000002068	Ccne1	-0.9133733272552451	0.00013278502395215253	0.002497861676986718	-1.1222535671200626	0.08162161828074009	0.23950105692723914	5	5	5	True	False	True	True
thymus_hvg	ENSMUSG00000002100	Mybpc3	0.49879766607989806	0.2574648712335903	0.3819828521129308	0.7533388924104432	0.01603763920062324	0.15599537837094019	5	5	5	False	False	False	True
thymus_hvg	ENSMUSG00000002204	Napsa	0.3732587140426755	0.07376543687934323	0.15873920383469067	0.2443437393720771	0.5564536916897896	0.6732819546295149	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000002222	Rmnd5a	-0.6255363043226261	0.0033997058126311397	0.020612449417720856	-0.611181420415036	0.02493771602791141	0.17520433611130998	5	5	5	True	False	True	True
thymus_hvg	ENSMUSG00000002233	Rhoc	0.5453986143675182	0.0010102455088411494	0.00940907548738392	0.48688066480917025	0.09087199022788878	0.25085181417248426	5	4	5	True	False	True	True
thymus_hvg	ENSMUSG00000002289	Angptl4	0.590590480327573	0.005583737295682455	0.028475632142175997	0.6614448777636674	0.03330039441579452	0.19080743237096054	5	5	5	True	False	True	True
thymus_hvg	ENSMUSG00000002325	Irf9	0.36361307913983243	0.02672492282067119	0.07939305704921457	0.2683422244585964	0.19276174038733726	0.3549094278230383	5	4	5	False	False	False	True
thymus_hvg	ENSMUSG00000002365	Snx9	0.42944028846327065	0.004429206689071792	0.024464925590053054	0.34740813306580376	0.08116750976855629	0.23881755360403117	5	4	5	True	False	True	True
thymus_hvg	ENSMUSG00000002602	Axl	0.4549161416112213	0.03073324265469758	0.08804897392739507	0.33559698653937103	0.1637608791088308	0.3278505953243059	5	4	5	False	False	False	True
thymus_hvg	ENSMUSG00000002668	Dennd1c	0.00694038553147891	0.9760866382783542	0.9834849705543397	-0.14064617597948548	0.5915322142247541	0.7050300269959113	5	2	5	False	False	False	False
thymus_hvg	ENSMUSG00000002799	Jag2	0.5574912721449641	0.07736181836180478	0.1642253323832064	0.3048618949980897	0.059858550299305306	0.21768370128862743	5	4	5	False	False	False	False
thymus_hvg	ENSMUSG00000002847	Pla1a	0.43728441697794285	0.0295280685789978	0.08565941186440022	0.39107906603032117	0.22050541636883633	0.3787130119464881	5	3	5	False	False	False	True
thymus_hvg	ENSMUSG00000002870	Mcm2	-0.4595548297135501	0.08382117223387682	0.1721312228984041	-0.6824724588414645	0.08039601689990505	0.23855603824168253	5	4	5	False	False	False	False
thymus_hvg	ENSMUSG00000002885	Adgre5	-0.1118900598520991	0.5606491912651689	0.68000881227661	-0.3451563356510022	0.13767473142497494	0.3056301184424531	5	4	5	False	False	False	False
thymus_hvg	ENSMUSG00000002944	Cd36	0.4287016121451117	0.23246790057426037	0.3543586069527251	0.8624857972146301	0.00045984573103131265	0.0764110323063698	5	5	5	False	False	False	True
thymus_hvg	ENSMUSG00000002983	Relb	0.5137008855692118	0.011442025631864937	0.04733485292518399	0.27067277441370674	0.276259283231735	0.4361024791664649	5	3	5	True	False	True	True
thymus_hvg	ENSMUSG00000002985	Apoe	0.8967560170588023	7.539578175794636e-06	0.0003199937310794752	0.7967386185830388	0.025211707160070224	0.17520433611130998	5	4	5	True	False	True	True
thymus_hvg	ENSMUSG00000002992		1.2705883004862926	2.752710032275471e-07	4.222233695659453e-05	1.149854294801727	0.013830146925580343	0.1495698477914014	5	5	5	True	False	True	True
thymus_hvg	ENSMUSG00000003031	Cdkn1b	-0.36315337736743736	0.020829874044588064	0.06786726935442582	-0.34060545078188936	0.06456810938161711	0.22279191950823915	5	5	5	False	False	False	True
thymus_hvg	ENSMUSG00000003153	Slc2a3	0.11590120042784502	0.6337500283786732	0.7448880635853444	-0.021492043461325848	0.889658826416107	0.9201139522166585	5	1	5	False	False	False	False
thymus_hvg	ENSMUSG00000003206	Ebi3	0.26821960929885114	0.18358585018415025	0.2998117815456147	0.12072873891385205	0.8110936731784226	0.8648774247688634	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000003283	Hck	0.48689697788500297	0.05322941207209646	0.12605635115410965	0.2605373956104586	0.44976499960843475	0.5896327476786449	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000003352	Cacnb3	0.3984865911899993	0.19146520237007347	0.30888480058731915	0.1316515187386546	0.5269994069414944	0.6490653597537615	5	4	5	False	False	False	False
thymus_hvg	ENSMUSG00000003363	Pld3	0.13868636968124015	0.5901025325813888	0.7084072546461705	-0.03173943342688155	0.8597714343455991	0.9004118908010108	5	2	5	False	False	False	False
thymus_hvg	ENSMUSG00000003418	St8sia6	0.6158456340925369	0.00045488834012543186	0.005669045938813195	0.6046621726526051	0.005945219636998045	0.13117573014387685	5	5	5	True	False	True	True
thymus_hvg	ENSMUSG00000003484	Cyp4f18	0.7437687468282017	0.0004193838814215663	0.005395170706803891	0.5982150862295115	0.15466225008498657	0.3205785100514171	5	4	5	True	False	True	True
thymus_hvg	ENSMUSG00000003518	Dusp3	0.462937926393689	0.0194556833203554	0.0653108291932469	0.5139419734208918	0.04422736443171409	0.20157186357361404	5	5	5	False	False	False	True
thymus_hvg	ENSMUSG00000003534	Ddr1	0.4506012719162671	0.09426837902997436	0.18509719911360725	0.21723106719994992	0.44443713154387754	0.5837994995378735	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000003541	Ier3	0.34917490437039067	0.06593963853545237	0.14809387527058415	0.3003519921964443	0.08962092231667557	0.2499358309083232	5	4	5	False	False	False	False
thymus_hvg	ENSMUSG00000003617	Cp	0.8211319926997236	0.0012681440024426335	0.0106892787254569	0.9043431391349139	0.0036310977994001743	0.11403808609329204	5	5	5	True	False	True	True
thymus_hvg	ENSMUSG00000003644	Rps6ka1	0.35404501495600194	0.1576515487381333	0.26914142823958714	0.08759707982225642	0.696087465025148	0.7814902382861689	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000003746	Man1a	0.07696236818062552	0.5235883290588211	0.6460613416728276	0.03156176130405086	0.62546759132229	0.7263729627819722	5	4	5	False	False	False	False
thymus_hvg	ENSMUSG00000003779	Kif20a	-1.311965728954669	0.0009127480175715474	0.008791428224516472	-1.6831376678144572	0.0711866477248016	0.2280936784848303	5	5	5	True	False	True	True
thymus_hvg	ENSMUSG00000003849	Nqo1	0.004155587163722885	0.9829952141868034	0.9864582068890215	0.07682868032523853	0.6796810285839667	0.7704854866381067	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000003882	Il7r	0.3806992483080549	0.010892258540310618	0.04553283758779743	0.41918481747988245	0.18179827237718588	0.34610832383304646	5	3	5	True	False	True	True
thymus_hvg	ENSMUSG00000004038	Gstm3	0.5222520318353445	0.0026806156987503383	0.01764075149606658	0.47554800595110114	0.014223857229925143	0.1496010953410983	5	5	5	True	False	True	True
thymus_hvg	ENSMUSG00000004044	Cavin1	0.5462969906392923	0.0018381962373042653	0.01370621571995743	0.4919504206032396	0.06765681023409985	0.22690307889091255	5	5	5	True	False	True	True
thymus_hvg	ENSMUSG00000004098	Col5a3	0.8464218396915504	0.005128511778942947	0.02677029446914198	0.6851279702887598	0.306392600656282	0.46340081886520146	5	4	5	True	False	True	True
thymus_hvg	ENSMUSG00000004099	Dnmt1	-0.4919644863503372	0.12676171206315606	0.23062304183753027	-0.8226276422809622	0.09265677057165331	0.2530926034518859	5	5	5	False	False	False	False
thymus_hvg	ENSMUSG00000004110	Cacna1e	-0.07588865228618147	0.8121992973148053	0.8768410388986041	-0.3104357927431233	0.00465517583311308	0.12376560814969975	5	5	5	False	False	False	True
thymus_hvg	ENSMUSG00000004113	Cacna1b	0.5451872277032463	0.04250362873594568	0.1078272718822846	0.38532348366334296	0.1587920511847396	0.32543525927577305	5	4	5	False	False	False	True
thymus_hvg	ENSMUSG00000004187	Kifc2	0.1287268713328018	0.6547643376646217	0.7617873596841086	-0.12193407174462764	0.6416753289511682	0.7383154102300227	5	2	5	False	False	False	False
thymus_hvg	ENSMUSG00000004267	Eno2	0.48562215062214564	0.09304955712665444	0.18388584431174326	0.25729985499022023	0.2945831865433665	0.4521931285353909	5	4	5	False	False	False	False
thymus_hvg	ENSMUSG00000004296		0.055794020504630115	0.8047017485741382	0.8711049330384537	-0.02729073776039046	0.9331592465941436	0.951514880028516	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000004328	Hif3a	0.616453279366493	0.018792975688539493	0.06387446644512422	0.46231443924646765	0.030171467957443694	0.18286293953538824	5	5	5	False	False	False	True
thymus_hvg	ENSMUSG00000004446	Bid	-0.31037431047329367	0.12598272026288776	0.22962481188683564	-0.5395778619703648	0.08741085317806337	0.24723012941426714	5	5	5	False	False	False	False
thymus_hvg	ENSMUSG00000004552	Ctse	-0.23774050879369746	0.3855688348455495	0.5142637168441643	-0.2594503119837226	0.300567129193628	0.45820401805205974	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000004568	Arhgef18	0.14465552558076666	0.6101599434153201	0.7229108301664577	-0.10863306973882256	0.5179564462093429	0.6410956882318	5	2	5	False	False	False	False
thymus_hvg	ENSMUSG00000004633	Chn2	0.3352781742204147	0.12239866465626208	0.22556648551255692	0.16259445813710388	0.48701726801201817	0.6197271425755994	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000004655	Aqp1	0.6492814540947762	0.003463091015912578	0.020925465108271757	0.6269641949007811	0.06190104711800761	0.22080786451713144	5	4	5	True	False	True	True
thymus_hvg	ENSMUSG00000004665	Cnn2	0.2226599739297992	0.23916806261722692	0.3626624462804186	-0.018621455974184898	0.9400469788631947	0.9559878132036105	5	2	5	False	False	False	False
thymus_hvg	ENSMUSG00000004668	Abca13	0.7225790519053059	0.019683870389163242	0.06585509657045555	0.6233956235265538	0.023244303705533133	0.17424489319110176	5	5	5	False	False	False	True
thymus_hvg	ENSMUSG00000004709	Cd244a	0.4247675514073914	0.09431231409198844	0.18509719911360725	0.3406511702530872	0.0994802650230421	0.26181131167983485	5	4	5	False	False	False	False
thymus_hvg	ENSMUSG00000004730	Adgre1	0.37699176935711787	0.05768232346285574	0.13389819905114592	0.3128508534184899	0.2872463433456242	0.44629287930361866	5	4	5	False	False	False	False
thymus_hvg	ENSMUSG00000004791	Pgf	0.6951748722328932	0.0009349306375851143	0.008874745234416058	0.5753524181959038	0.05661730651983968	0.2136573161415126	5	4	5	True	False	True	True
thymus_hvg	ENSMUSG00000004837	Grap	-0.005483310604226688	0.980460141352639	0.985901116594659	-0.19424681775055497	0.26420708099087364	0.42589241673064027	5	4	5	False	False	False	False
thymus_hvg	ENSMUSG00000004864	Mapk13	0.6131470202336562	0.025224550994750485	0.07632436219048933	0.42027388919533515	0.2666615930312132	0.42811853180695575	5	4	5	False	False	False	True
thymus_hvg	ENSMUSG00000004933	Matk	0.6363632336989995	0.02438573956302235	0.07473630914505489	0.4847605553287712	0.0298273975574291	0.1814539208608118	5	5	5	False	False	False	True
thymus_hvg	ENSMUSG00000004951	Hspb1	0.5607177540506818	0.0581355602386673	0.13448063470522342	0.480343232716219	0.2911905051056149	0.4483659206027769	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000004952	Rasa4	0.4314704444544937	0.059388090842600987	0.13706001520850275	0.19974533199310382	0.0580985222424196	0.2161351741630311	5	4	5	False	False	False	False
thymus_hvg	ENSMUSG00000005087	Cd44	0.3827317395302057	0.01177726735124087	0.047935749804857014	0.3295692722840215	0.10076689468336161	0.26212180182666306	5	4	5	True	False	True	True
thymus_hvg	ENSMUSG00000005233	Spc25	-1.4718012663029763	1.9178680138623504e-09	1.9121144098207634e-06	-1.552831926652288	0.018898412062149726	0.1652782177716077	5	5	5	True	False	True	True
thymus_hvg	ENSMUSG00000005360	Slc1a3	0.3660954356055761	0.004990241110386538	0.026464204186464776	0.42916671485117774	0.05238002633318488	0.20955058395189963	5	4	5	True	False	True	True
thymus_hvg	ENSMUSG00000005397	Nid1	0.6846249112730858	0.010158829462531195	0.0432835597185624	0.5737692096808413	0.11780545963875924	0.28009058827429356	5	4	5	True	False	True	True
thymus_hvg	ENSMUSG00000005410	Mcm5	-0.6426659204771807	0.055790378096124985	0.13041736685073063	-0.9515088497115126	0.09788172457006213	0.26127999838380705	5	5	5	False	False	False	False
thymus_hvg	ENSMUSG00000005413	Hmox1	0.4280298082856673	0.017802585107102146	0.06130976632739495	0.27820484959143366	0.08668984365043561	0.2455391310212622	5	4	5	False	False	False	True
thymus_hvg	ENSMUSG00000005465	Il27ra	0.04121541094285597	0.855860099827357	0.9076727066570132	-0.165716538625923	0.522055616688587	0.6453681957080238	5	2	5	False	False	False	False
thymus_hvg	ENSMUSG00000005483	Dnajb1	-0.15135499569237965	0.33209965413441017	0.46470646339930793	-0.25612864322727447	0.0984485708039995	0.26181131167983485	5	4	5	False	False	False	False
thymus_hvg	ENSMUSG00000005533	Igf1r	0.23144623707674405	0.1353778108506427	0.24123624203412114	0.10975756651234914	0.5799092713832811	0.6944979502331907	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000005534	Insr	0.08752456920538343	0.6642303045427859	0.7676550652121787	-0.008564395977349726	0.9227181033283796	0.9445071345158054	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000005547	Cyp2a5	1.3346554120769012	0.004582213964477672	0.02496430230920349	1.3462796141108846	0.012365176714716925	0.1495698477914014	5	5	5	True	False	True	True
thymus_hvg	ENSMUSG00000005583	Mef2c	0.27114446923015745	0.31185615284869517	0.44385522396880667	0.38307911618331814	0.1866007924989887	0.34860285267726127	5	4	5	False	False	False	False
thymus_hvg	ENSMUSG00000005611	Irag1	0.784771911715346	0.016772510258535867	0.05958213852179071	0.5987213528140393	0.025720772513128192	0.17520433611130998	5	5	5	False	False	False	True
thymus_hvg	ENSMUSG00000005667	Mthfd2	-0.3685122514445762	0.03367672354436603	0.09287881984435112	-0.6032347599531072	0.10903056994046587	0.2720988191004868	5	5	5	False	False	False	True
thymus_hvg	ENSMUSG00000005672	Kit	0.6529503004679906	0.001671082585146831	0.012865400288736605	0.5449723885234288	0.02617970892722362	0.17635925540839156	5	5	5	True	False	True	True
thymus_hvg	ENSMUSG00000005763	Cd247	-0.51428499544555	0.028627520140744957	0.08382272417128553	-0.5068151365462515	0.04780854146008935	0.20675170828571088	5	5	5	False	False	False	True
thymus_hvg	ENSMUSG00000005800	Mmp8	-0.18309608909866903	0.4263690665892466	0.5556731495287306	-0.11991739773181158	0.547057382739912	0.6667679836084257	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000005803	Sqor	0.08233560013174479	0.5752193554040423	0.6930437430064413	0.045271313422958495	0.7687884661088609	0.8372278544080112	5	2	5	False	False	False	False
thymus_hvg	ENSMUSG00000005947	Itgae	0.39202959012593297	0.1553203871874383	0.2667604238171851	0.2663245158782175	0.3901251053001797	0.537286885693601	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000006205	Htra1	0.6750508378268565	6.575771353876765e-05	0.001599035131662228	0.5599960318666058	0.038461869727042186	0.1951059776160271	5	4	5	True	False	True	True
thymus_hvg	ENSMUSG00000006344	Ggt5	0.577574913930289	0.0025930903841267037	0.017235407419828822	0.4787506382828061	0.09412396734718512	0.2548765928122519	5	4	5	True	False	True	True
thymus_hvg	ENSMUSG00000006345	Ggt1	0.47513006228733445	0.03266342063183822	0.09147592800545704	0.20896633766696793	0.20360943399004264	0.3654339044462453	5	4	5	False	False	False	True
thymus_hvg	ENSMUSG00000006398	Cdc20	-1.1925407207561909	0.0008744776729127986	0.008547590587196669	-1.5654480125407222	0.06192096846441415	0.22080786451713144	5	5	5	True	False	True	True
thymus_hvg	ENSMUSG00000006442	Srm	0.18140059676479314	0.378255144743629	0.5065418123699101	0.004989773256019703	0.9872309576601248	0.9927072766385724	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000006457	Actn3	0.3228165670256171	0.3392329834151074	0.47072412590794993	0.14989369507015837	0.5434631602322166	0.6648254855846871	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000006494	Pdk1	-0.05828961863625004	0.6612753221296339	0.7666180187944709	-0.06847172252734772	0.514427707901083	0.6389756460495609	5	4	5	False	False	False	False
thymus_hvg	ENSMUSG00000006519	Cyba	0.10727145219680523	0.6747270555321373	0.7763449213681949	0.07434952143555869	0.6477654345044463	0.7436063767425827	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000006574	Slc4a1	0.40431977984546785	0.24501694553622674	0.3683258405273211	0.5476646610424428	0.3569211926347173	0.5079949022938088	5	4	5	False	False	False	False
thymus_hvg	ENSMUSG00000006576	Slc4a3	0.8388287467659397	0.0027133886824838795	0.01767192522748488	0.7836946921554351	0.023882872336713146	0.17520433611130998	5	4	5	True	False	True	True
thymus_hvg	ENSMUSG00000006585	Cdt1	-0.5336355976687219	0.04970047041714364	0.12088959561009446	-0.7537278138679792	0.11731169014457134	0.28009058827429356	5	4	5	False	False	False	True
thymus_hvg	ENSMUSG00000006678	Pola1	-0.7820633779085702	0.0014575175096181426	0.011637368675615274	-0.9300120060166692	0.07806630028421781	0.23514230025185848	5	4	5	True	False	True	True
thymus_hvg	ENSMUSG00000006715	Gmnn	-0.9105487530532272	7.333090028487469e-09	3.0200756494397534e-06	-0.8990292258815495	0.03384017212434366	0.19115383347292142	5	5	5	True	False	True	True
thymus_hvg	ENSMUSG00000006731	B4galnt1	0.37236964669683026	0.1138574212157727	0.21236230509229778	0.12271112758496283	0.6135870220937731	0.7171651318387697	5	3	5	False	False	False	False
thymus_hvg	ENSMUSG00000007080	Pole	-0.9161209562900927	0.019167597218730226	0.06445225776416201	-1.2962085783526167	0.11707091850627466	0.28009058827429356	5	4	5	False	False	False	True
