model	gene_id	gene_symbol	pooled_log2cpm_flt_minus_gc	pooled_p	pooled_fdr	accession_mean_log2cpm_flt_minus_gc	accession_t_p	accession_t_fdr	n_accessions_tested	n_accessions_same_direction	n_accessions_nonzero_direction	pooled_deg_fdr05	accession_deg_fdr05	any_deg_fdr05	nominal_p05
soleus_hvg	ENSMUSG00000000805	Car4	-0.4564946302133235	0.10279845928010904	0.3847860511045129	-0.33219326642542973	0.7266913369370297	0.9600765604685947	3	1	3	False	False	False	False
soleus_hvg	ENSMUSG00000000889	Dbh	0.0881867286652637	0.3476291987037573	0.7058703246086422	0.12336521566317854	0.29000823797662795	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000000915	Hip1r	0.0924411925672235	0.8076746772030593	0.963353010362364	-0.05238292433625302	0.7717823667859381	0.9693991708550169	3	1	3	False	False	False	False
soleus_hvg	ENSMUSG00000000957	Mmp14	0.47424563535733544	0.25149886919300085	0.6067353445976073	0.31827801698438174	0.2269953723030279	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000000982	Ccl3	0.017017783257182728	0.870384489932461	0.9810826805321373	-0.0071725978966469236	0.9040642927165922	0.9859795103992005	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000001119	Col6a1	-0.17796327855049832	0.6677554042327762	0.9106809677721616	-0.3063661305506879	0.2732489619052145	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000001128		0.4630160102930456	0.27245804393591316	0.6323735955492923	0.3022595473161904	0.7007311917893386	0.9600765604685947	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000001131	Timp1	0.23706216981338546	0.6793346894627107	0.9129275771133354	-0.04449215520630497	0.9517640187849212	0.9883125581701391	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000001240	Ramp2	-0.1331746402226628	0.5178574324639338	0.8178004573470442	-0.13584351789859106	0.6342032442686181	0.9438436824528861	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000001270	Ckb	-0.010582242249410179	0.9841894914365995	0.9981297562841807	-0.22816905663917444	0.2587012647569821	0.938821262490848	3	3	3	False	False	False	False
soleus_hvg	ENSMUSG00000001281	Itgb7	0.37337896439114493	0.26838604832970986	0.6297638299124629	0.21985981867710877	0.5544362454488017	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000001288	Rarg	-0.15955308251744604	0.6637071500791586	0.9106809677721616	-0.2809816757281515	0.17095648097950172	0.938821262490848	3	3	3	False	False	False	False
soleus_hvg	ENSMUSG00000001348	Acp5	-0.09006420059130171	0.8395625689794348	0.9714516478109053	-0.3239302833489199	0.3151225482744846	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000001403	Ube2c	0.2045734976682827	0.35432657021844877	0.7117096222287085	0.23438146115122183	0.27486228312644917	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000001435	Col18a1	0.11469981428911868	0.8349520589314242	0.9712406389691406	-0.13965923246361855	0.5783103352152907	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000001473	Tubb6	0.8238315497627902	0.049308224890142804	0.2537427642287301	0.5056902691551294	0.5252950218748585	0.938821262490848	3	2	3	False	False	False	True
soleus_hvg	ENSMUSG00000001517	Foxm1	0.27946806147923176	0.3533095283731318	0.7117096222287085	0.10673852044607512	0.6551743000095782	0.9497471449974272	3	1	3	False	False	False	False
soleus_hvg	ENSMUSG00000001525	Tubb5	0.31763959224419125	0.38309311606972635	0.7319215225370092	0.09449087884037037	0.8682238581253154	0.9786999124617198	3	1	3	False	False	False	False
soleus_hvg	ENSMUSG00000001542	Ell2	0.5428930878163962	0.004313083725516337	0.055647237086073525	0.49098497818357717	0.09058695696414394	0.938821262490848	3	3	3	False	False	False	True
soleus_hvg	ENSMUSG00000001552	Jup	0.07699835412029454	0.8383405981685396	0.9714516478109053	0.026582365560753256	0.9206595668080324	0.9864478516158713	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000001663	Gstt1	-0.031488914522888045	0.8700408788713339	0.9810826805321373	-0.041580463967975025	0.8325553116696071	0.9781441988227673	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000001670	Tat	0.13474777279677952	0.21202520567798844	0.5565661649047197	0.18236177268776935	0.26756598940325593	0.938821262490848	3	3	3	False	False	False	False
soleus_hvg	ENSMUSG00000001750	Tcirg1	0.2418498427954745	0.5472968955005763	0.8387919811476222	0.10989928715315982	0.7888364974451393	0.9738460519251219	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000001768	Rin2	-0.12726381260433062	0.6730558122367488	0.9129275771133354	-0.19629026002643327	0.4731341025608544	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000001865	Cpa3	0.23873687272502364	0.27492469633754735	0.6341063184687026	0.12956409915579123	0.7593440554823653	0.9676857104726849	3	1	3	False	False	False	False
soleus_hvg	ENSMUSG00000001918	Slc1a5	0.09170614043579839	0.8544141979512436	0.9772157736458235	-0.15544508122907233	0.08915077411717204	0.938821262490848	3	3	3	False	False	False	False
soleus_hvg	ENSMUSG00000001930	Vwf	-0.2835266573646633	0.5514072381520023	0.8427736266492601	-0.40462907711997964	0.2599515077419249	0.938821262490848	3	3	3	False	False	False	False
soleus_hvg	ENSMUSG00000001946	Esam	-0.1044129115560084	0.7879907435733796	0.9591613693941862	-0.2148844277396913	0.5058819817128652	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000002020	Ltbp2	-0.8763210233695875	0.13423068496735005	0.4381332812264591	-1.2071415252114661	0.06939836691564351	0.938821262490848	3	3	3	False	False	False	False
soleus_hvg	ENSMUSG00000002028		-0.010772138346813342	0.965494205522762	0.9957518760191981	-0.08126859620579285	0.698892308572088	0.9592608138912023	3	1	3	False	False	False	False
soleus_hvg	ENSMUSG00000002068	Ccne1	0.12898854581441443	0.41444497756751864	0.7523121835487527	0.005311964258398527	0.9891601118295198	0.9958577675199163	3	1	3	False	False	False	False
soleus_hvg	ENSMUSG00000002204	Napsa	0.6006397485813475	0.08160914688494443	0.3384379326699166	0.5004843075122247	0.3609749467713638	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000002266	Zim1	0.30991205256548504	0.07482194757698075	0.3176312355203441	0.20635143061171787	0.36431580358515664	0.938821262490848	3	3	3	False	False	False	False
soleus_hvg	ENSMUSG00000002289	Angptl4	0.2894093464684149	0.483229013082204	0.7942498516438558	0.15343226531619555	0.16022041832086129	0.938821262490848	3	3	3	False	False	False	False
soleus_hvg	ENSMUSG00000002588	Pon1	-0.030834040552565334	0.923667110620495	0.9873992005763623	-0.10532596849945734	0.7884369941604341	0.9738460519251219	3	1	3	False	False	False	False
soleus_hvg	ENSMUSG00000002602	Axl	-0.2006542648358307	0.5393691135795518	0.8318083048484649	-0.31174596607885263	0.2792351549622309	0.938821262490848	3	3	3	False	False	False	False
soleus_hvg	ENSMUSG00000002603	Tgfb1	0.21923279984172694	0.6458175171903939	0.9021637899141213	-0.04986837223976274	0.845467945981142	0.9786999124617198	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000002699	Lcp2	0.5286344245776098	0.13744379038828625	0.44260039514922844	0.33112083213462423	0.5694459122494562	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000002885	Adgre5	-0.08893267791397719	0.8047318425778979	0.9615863542668102	-0.20336428522282723	0.6009247923531102	0.938821262490848	3	1	3	False	False	False	False
soleus_hvg	ENSMUSG00000002944	Cd36	-0.6345271013987706	1.80715626281227e-06	8.107560142707776e-05	-0.5958326925363823	0.14526930660316587	0.938821262490848	3	3	3	True	False	True	True
soleus_hvg	ENSMUSG00000002983	Relb	0.20548901518949192	0.6460998851678377	0.9021637899141213	-0.0421129258877071	0.9404849523445887	0.9864478516158713	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000002985	Apoe	0.35997700302485214	0.19679083495561536	0.5365540168541225	0.24912801647995142	0.0068885093604210655	0.938821262490848	3	3	3	False	False	False	True
soleus_hvg	ENSMUSG00000002992		0.4351362019364322	0.010575920684678046	0.09948103201226444	0.3344223996246582	0.4377422785263714	0.938821262490848	3	2	3	False	False	False	True
soleus_hvg	ENSMUSG00000002997		0.2269972167801626	0.5697070384279503	0.8536419418138118	0.04062651460194422	0.9319066669391399	0.9864478516158713	3	1	3	False	False	False	False
soleus_hvg	ENSMUSG00000003153	Slc2a3	0.45522148971671195	0.08872305724501585	0.3588260206334086	0.3463871755972532	0.07450356788594263	0.938821262490848	3	3	3	False	False	False	False
soleus_hvg	ENSMUSG00000003283	Hck	0.5415170172734693	0.10647336001286425	0.3906121065634831	0.35015564723421644	0.6135283137550687	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000003363	Pld3	-0.492912410504303	0.08316590389320269	0.3427338085285639	-0.5102944047607488	0.22966782534849695	0.938821262490848	3	3	3	False	False	False	False
soleus_hvg	ENSMUSG00000003379	Cd79a	-0.11702810220645371	0.3324689000649042	0.693023874052926	-0.12133585254322958	0.3378318709258041	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000003476	Crhr2	-0.47428237317986266	0.08925206490932301	0.3588260206334086	-0.3567885667973372	0.5586656220906098	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000003484	Cyp4f18	0.559638417134431	0.05489684632942368	0.2743452522893224	0.4035417328829645	0.48988829331045186	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000003526	Prodh	-0.2892569536236502	0.15330966905971605	0.469201554768004	-0.20281188319048246	0.7043765854998869	0.9600765604685947	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000003528	Slc25a1	0.0758401345848374	0.8434965426864192	0.9731514758988846	-0.04475410273806779	0.7843418039400302	0.9738460519251219	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000003534	Ddr1	0.017734110174443707	0.9669989762170622	0.9957518760191981	-0.0770538831008148	0.7837764691547755	0.9738460519251219	3	1	3	False	False	False	False
soleus_hvg	ENSMUSG00000003541	Ier3	-0.05726344081578105	0.8719108244676181	0.9810826805321373	-0.3111987853578837	0.5781030306228611	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000003617	Cp	-0.42705092125382027	0.000178286102037564	0.00391040850469057	-0.4371359408427213	0.02521665557816584	0.938821262490848	3	3	3	True	False	True	True
soleus_hvg	ENSMUSG00000003665	Has1	0.2514758553265959	0.47039448336750767	0.7862478494220662	0.012722229684089351	0.9809199022289129	0.9939144082415531	3	1	3	False	False	False	False
soleus_hvg	ENSMUSG00000003746	Man1a	0.06812290784571573	0.7852856567488878	0.958471996601694	-0.007274432746472215	0.9798827772326818	0.9938547273212142	3	1	3	False	False	False	False
soleus_hvg	ENSMUSG00000003779	Kif20a	0.00989442988204936	0.9631902463208142	0.9957518760191981	-0.06626423354921059	0.87358631738417	0.9807375872022756	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000003849	Nqo1	-1.5002830418032609	1.3585882634664812e-09	2.979836924536482e-07	-1.4684884746874063	0.0038567070788566244	0.938821262490848	3	3	3	True	False	True	True
soleus_hvg	ENSMUSG00000003865	Gys1	-0.13038153238745664	0.5772632038228932	0.857982786066428	-0.17731808939924618	0.4292232186216744	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000003882	Il7r	0.05259180578910616	0.7267494203309369	0.93016065730509	0.007626856381187652	0.9308569843486733	0.9864478516158713	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000004043	Stat5a	-0.2381563921552825	0.48137380535759156	0.7942498516438558	-0.16413268132784328	0.7990004570517019	0.9738460519251219	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000004098	Col5a3	0.48200678996374524	0.28120147041619686	0.6439841002982599	0.30695745746204867	0.03536735590810894	0.938821262490848	3	3	3	False	False	False	True
soleus_hvg	ENSMUSG00000004266	Ptpn6	0.44799563784573904	0.22216533280560774	0.5715411309256221	0.23776462301016457	0.7234396842095809	0.9600765604685947	3	1	3	False	False	False	False
soleus_hvg	ENSMUSG00000004317	Clcn5	0.3884767562250717	0.19489158126883777	0.5332569425866815	0.2489248500685665	0.4475977419478526	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000004328	Hif3a	0.16408228244810275	0.4986049363604199	0.8040318054230624	0.1802652886533441	0.6661800116588941	0.9517293818500636	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000004415	Col26a1	-0.49018183578486907	0.10679307931802634	0.3906121065634831	-0.618460568712591	0.22391027627229798	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000004552	Ctse	0.19945840866722803	0.03983903212884603	0.22861119018122691	0.20425534895697672	0.05269017330223104	0.938821262490848	3	3	3	False	False	False	True
soleus_hvg	ENSMUSG00000004626	Stxbp2	0.33742567539080803	0.26667604679836177	0.6292366078765874	0.19168376389058817	0.6055008995774713	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000004655	Aqp1	-0.06555757733788603	0.8552860807121446	0.9772157736458235	-0.1754973051325225	0.31571040821306057	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000004665	Cnn2	0.25588803616630607	0.5542671856376754	0.8432782629382959	9.165649966173343e-05	0.9998238933990098	0.9998314288916377	3	1	3	False	False	False	False
soleus_hvg	ENSMUSG00000004709	Cd244a	0.3482707096538087	0.23744917545743105	0.5851743724756165	0.17758899104749334	0.711205737331343	0.9600765604685947	3	1	3	False	False	False	False
soleus_hvg	ENSMUSG00000004730	Adgre1	0.2873631098687608	0.5069277299273237	0.8102634322886939	0.08829401273335558	0.8913631986601438	0.9859795103992005	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000004791	Pgf	0.5095494282631607	0.10514607825195689	0.38853328621284244	0.32921461596899637	0.5876431096551451	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000004885	Crabp2	-0.008468315516149238	0.9664211221008899	0.9957518760191981	-0.08031888063917719	0.40602580247476094	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000004939		0.474002773235882	0.15369232676276712	0.46964187775495714	0.17382775253385171	0.8420722090776243	0.9786999124617198	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000004951	Hspb1	1.3056587993050908	0.00011712470597858303	0.002785592404840035	1.0226576842675952	0.24287095163018216	0.938821262490848	3	2	3	True	False	True	True
soleus_hvg	ENSMUSG00000004952	Rasa4	-0.22515170910495996	0.4856099036602086	0.7966722904013619	-0.30706770472430006	0.3118596916568429	0.938821262490848	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000005087	Cd44	0.25183973514255253	0.5798597060106351	0.857982786066428	-0.0033429788928861135	0.9954173419577044	0.9989597524273047	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000005103	Wdr1	0.1057061775469137	0.665651137385286	0.9106809677721616	-0.061499028486398245	0.8958904118976143	0.9859795103992005	3	2	3	False	False	False	False
soleus_hvg	ENSMUSG00000005142	Man2b1	-0.05411614313322044	0.8630211995916648	0.9796456860229709	-0.1760789122834089	0.5287766753343732	0.938821262490848	3	2	3	False	False	False	False
