profile	id.accession	condition_inferred	official_sample_name	official_source_name	official_material_type	official_tissue_type	official_tissue	sample_name_tissue_inferred	official_vs_inferred_match	tissue_final	tissue_source	official_sample_match_method	official_study_url	official_api_url
Mmus_C57-6J_LVR_RR1_BSL_wERCC_Rep4_M8	OSD-168	baseline_control	Mmus_C57-6J_LVR_RR1_BSL_wERCC_Rep4_M8	RR1_BSL_M8	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_BSL_wERCC_Rep5_M10	OSD-168	baseline_control	Mmus_C57-6J_LVR_RR1_BSL_wERCC_Rep5_M10	RR1_BSL_M10	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_FLT_noERCC_Rep1_M25	OSD-168	flight	Mmus_C57-6J_LVR_RR1_FLT_noERCC_Rep1_M25	RR1_FLT_M25	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_FLT_noERCC_Rep2_M26	OSD-168	flight	Mmus_C57-6J_LVR_RR1_FLT_noERCC_Rep2_M26	RR1_FLT_M26	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_FLT_noERCC_Rep3_M28	OSD-168	flight	Mmus_C57-6J_LVR_RR1_FLT_noERCC_Rep3_M28	RR1_FLT_M28	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_FLT_noERCC_Rep4_M29	OSD-168	flight	Mmus_C57-6J_LVR_RR1_FLT_noERCC_Rep4_M29	RR1_FLT_M29	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_FLT_noERCC_Rep5_M30	OSD-168	flight	Mmus_C57-6J_LVR_RR1_FLT_noERCC_Rep5_M30	RR1_FLT_M30	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_FLT_wERCC_Rep1_M25	OSD-168	flight	Mmus_C57-6J_LVR_RR1_FLT_wERCC_Rep1_M25	RR1_FLT_M25	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_FLT_wERCC_Rep2_M26	OSD-168	flight	Mmus_C57-6J_LVR_RR1_FLT_wERCC_Rep2_M26	RR1_FLT_M26	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_FLT_wERCC_Rep3_M28	OSD-168	flight	Mmus_C57-6J_LVR_RR1_FLT_wERCC_Rep3_M28	RR1_FLT_M28	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_FLT_wERCC_Rep4_M29	OSD-168	flight	Mmus_C57-6J_LVR_RR1_FLT_wERCC_Rep4_M29	RR1_FLT_M29	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_FLT_wERCC_Rep5_M30	OSD-168	flight	Mmus_C57-6J_LVR_RR1_FLT_wERCC_Rep5_M30	RR1_FLT_M30	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_GC_noERCC_Rep1_M36	OSD-168	ground_control	Mmus_C57-6J_LVR_RR1_GC_noERCC_Rep1_M36	RR1_GC_M36	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_GC_noERCC_Rep2_M37	OSD-168	ground_control	Mmus_C57-6J_LVR_RR1_GC_noERCC_Rep2_M37	RR1_GC_M37	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_GC_noERCC_Rep3_M38	OSD-168	ground_control	Mmus_C57-6J_LVR_RR1_GC_noERCC_Rep3_M38	RR1_GC_M38	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_GC_noERCC_Rep4_M39	OSD-168	ground_control	Mmus_C57-6J_LVR_RR1_GC_noERCC_Rep4_M39	RR1_GC_M39	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_GC_noERCC_Rep5_M40	OSD-168	ground_control	Mmus_C57-6J_LVR_RR1_GC_noERCC_Rep5_M40	RR1_GC_M40	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep1_M36	OSD-168	ground_control	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep1_M36	RR1_GC_M36	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep2_M37	OSD-168	ground_control	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep2_M37	RR1_GC_M37	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep3_M38	OSD-168	ground_control	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep3_M38	RR1_GC_M38	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep4_M39	OSD-168	ground_control	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep4_M39	RR1_GC_M39	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep5_M40	OSD-168	ground_control	Mmus_C57-6J_LVR_RR1_GC_wERCC_Rep5_M40	RR1_GC_M40	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep1_M16	OSD-168	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep1_M16	RR1_VIV_M16	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep2_M17	OSD-168	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep2_M17	RR1_VIV_M17	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep3_M18	OSD-168	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep3_M18	RR1_VIV_M18	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep4_M19	OSD-168	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep4_M19	RR1_VIV_M19	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep5_M20	OSD-168	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_noERCC_Rep5_M20	RR1_VIV_M20	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep1_M16	OSD-168	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep1_M16	RR1_VIV_M16	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep2_M17	OSD-168	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep2_M17	RR1_VIV_M17	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep3_M18	OSD-168	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep3_M18	RR1_VIV_M18	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep4_M19	OSD-168	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep4_M19	RR1_VIV_M19	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep5_M20	OSD-168	vivarium_control	Mmus_C57-6J_LVR_RR1_VIV_wERCC_Rep5_M20	RR1_VIV_M20	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-168	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-168
Mmus_C57-6CR_LVR_FLT_Rep1_F58	OSD-173	flight	Mmus_C57-6CR_LVR_FLT_Rep1_F58	Flight 58	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-173	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-173
Mmus_C57-6CR_LVR_FLT_Rep2_F64	OSD-173	flight	Mmus_C57-6CR_LVR_FLT_Rep2_F64	Flight 64	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-173	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-173
Mmus_C57-6CR_LVR_GC_Rep1_G40	OSD-173	ground_control	Mmus_C57-6CR_LVR_GC_Rep1_G40	AEM Control 40	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-173	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-173
Mmus_C57-6CR_LVR_GC_Rep2_G44	OSD-173	ground_control	Mmus_C57-6CR_LVR_GC_Rep2_G44	AEM Control 44	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-173	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-173
Mmus_C57-6CR_LVR_VIV_Rep1_V14	OSD-173	vivarium_control	Mmus_C57-6CR_LVR_VIV_Rep1_V14	Vivarium Control 14	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-173	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-173
Mmus_C57-6CR_LVR_VIV_Rep2_V9	OSD-173	vivarium_control	Mmus_C57-6CR_LVR_VIV_Rep2_V9	Vivarium Control 9	Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-173	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-173
Mmus_C57-6J_LVR_CO2_C_DI_ext1_Rep1_M31	OSD-235	unknown	Mmus_C57-6J_LVR_CO2_C_DI_ext1_Rep1_M31	M31	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_CO2_C_DI_ext1_Rep2_M32	OSD-235	unknown	Mmus_C57-6J_LVR_CO2_C_DI_ext1_Rep2_M32	M32	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_CO2_C_DI_ext1_Rep3_M33	OSD-235	unknown	Mmus_C57-6J_LVR_CO2_C_DI_ext1_Rep3_M33	M33	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_CO2_C_DI_ext1_Rep4_M34	OSD-235	unknown	Mmus_C57-6J_LVR_CO2_C_DI_ext1_Rep4_M34	M34	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep1_M31	OSD-235	unknown	Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep1_M31	M31	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep2_M32	OSD-235	unknown	Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep2_M32	M32	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep3_M33	OSD-235	unknown	Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep3_M33	M33	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep4_M34	OSD-235	unknown	Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep4_M34	M34	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep5_M35	OSD-235	unknown	Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep5_M35	M35	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep6_M36	OSD-235	unknown	Mmus_C57-6J_LVR_CO2_C_DI_ext2_Rep6_M36	M36	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext1_Rep1_M7	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext1_Rep1_M7	M7	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext1_Rep2_M8	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext1_Rep2_M8	M8	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext1_Rep3_M9	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext1_Rep3_M9	M9	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext1_Rep4_M10	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext1_Rep4_M10	M10	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext1_Rep5_M11	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext1_Rep5_M11	M11	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep1_M7	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep1_M7	M7	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep2_M8	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep2_M8	M8	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep3_M9	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep3_M9	M9	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep4_M10	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep4_M10	M10	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep5_M11	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep5_M11	M11	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep6_M12	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_DI_RLT-0d_ext2_Rep6_M12	M12	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_DI_RLT-70d_Rep1_M7	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_DI_RLT-70d_Rep1_M7	M7	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_DI_RLT-70d_Rep2_M8	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_DI_RLT-70d_Rep2_M8	M8	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_DI_RLT-70d_Rep3_M9	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_DI_RLT-70d_Rep3_M9	M9	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_DI_RLT-70d_Rep4_M10	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_DI_RLT-70d_Rep4_M10	M10	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep1_M13	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep1_M13	M13	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep2_M14	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep2_M14	M14	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep3_M15	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep3_M15	M15	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep4_M16	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep4_M16	M16	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep5_M17	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep5_M17	M17	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep6_M18	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_LN2_ext1_Rep6_M18	M18	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_LN2_ext2_Rep1_M14	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_LN2_ext2_Rep1_M14	M14	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_LN2_ext2_Rep2_M15	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_LN2_ext2_Rep2_M15	M15	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_LN2_ext2_Rep3_M16	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_LN2_ext2_Rep3_M16	M16	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
Mmus_C57-6J_LVR_Euth_C_LN2_ext2_Rep4_M17	OSD-235	unknown	Mmus_C57-6J_LVR_Euth_C_LN2_ext2_Rep4_M17	M17	Left Lobe of the Liver		liver	liver	True	liver	official_osdr_material_type	profile_to_sample	https://osdr.nasa.gov/bio/repo/data/studies/OSD-235	https://osdr.nasa.gov/geode-py/ws/repo/studies/OSD-235
