library	gene_cluster	term	description	overlap	cluster_genes_in_universe	term_genes_in_universe	universe_genes	p_value	enrichment_ratio	overlap_genes	fdr_bh
panglao	0	panglao_Basophils	/	13	435	66	4072	0.02026526950126406	1.8438174851967954	ENSMUSG00000001225,ENSMUSG00000004609,ENSMUSG00000021203,ENSMUSG00000021835,ENSMUSG00000024462,ENSMUSG00000030303,ENSMUSG00000030474,ENSMUSG00000030786,ENSMUSG00000030789,ENSMUSG00000035448,ENSMUSG00000036492,ENSMUSG00000042684,ENSMUSG00000051212	0.18607201996615183
panglao	0	panglao_Ciliated_cells	/	4	435	11	4072	0.023004882422904632	3.403970741901776	ENSMUSG00000026578,ENSMUSG00000034035,ENSMUSG00000049811,ENSMUSG00000054986	0.18785059131620765
panglao	0	panglao_Foveolar_cells	/	6	435	22	4072	0.024178788981294056	2.5529780564263325	ENSMUSG00000024810,ENSMUSG00000028378,ENSMUSG00000029762,ENSMUSG00000032473,ENSMUSG00000052131,ENSMUSG00000061758	0.18785059131620765
panglao	0	panglao_Parathyroid_chief_cells	/	3	435	7	4072	0.030518368737439527	4.011822660098522	ENSMUSG00000027070,ENSMUSG00000031840,ENSMUSG00000058488	0.22016823160581372
panglao	0	panglao_Pyramidal_cells	/	7	435	32	4072	0.048013177351218905	2.0477011494252877	ENSMUSG00000001986,ENSMUSG00000015222,ENSMUSG00000015452,ENSMUSG00000016346,ENSMUSG00000045730,ENSMUSG00000049583,ENSMUSG00000056296	0.3100677319018302
panglao	0	panglao_Dendritic_cells	/	19	435	120	4072	0.04971740920321592	1.4821455938697317	ENSMUSG00000002204,ENSMUSG00000004609,ENSMUSG00000015396,ENSMUSG00000021624,ENSMUSG00000024013,ENSMUSG00000026616,ENSMUSG00000026875,ENSMUSG00000030474,ENSMUSG00000030577,ENSMUSG00000030786,ENSMUSG00000030789,ENSMUSG00000037649,ENSMUSG00000047415,ENSMUSG00000050335,ENSMUSG00000051439,ENSMUSG00000052013,ENSMUSG00000052336,ENSMUSG00000078780,ENSMUSG00000079547	0.3100677319018302
panglao	0	panglao_NK_cells	/	15	435	90	4072	0.05218961824090211	1.5601532567049807	ENSMUSG00000004609,ENSMUSG00000015314,ENSMUSG00000015533,ENSMUSG00000022102,ENSMUSG00000023132,ENSMUSG00000026070,ENSMUSG00000030149,ENSMUSG00000030474,ENSMUSG00000030786,ENSMUSG00000030789,ENSMUSG00000031304,ENSMUSG00000032899,ENSMUSG00000050241,ENSMUSG00000052613,ENSMUSG00000068227	0.3100677319018302
panglao	0	panglao_Hematopoietic_stem_cells	/	15	435	91	4072	0.056643428774218206	1.5430087154225085	ENSMUSG00000004609,ENSMUSG00000015355,ENSMUSG00000020681,ENSMUSG00000022952,ENSMUSG00000026748,ENSMUSG00000027478,ENSMUSG00000027684,ENSMUSG00000028970,ENSMUSG00000030474,ENSMUSG00000031785,ENSMUSG00000032011,ENSMUSG00000034664,ENSMUSG00000039377,ENSMUSG00000041836,ENSMUSG00000068686	0.3178325725664466
panglao	0	panglao_B_cells_naive	/	10	435	55	4072	0.06299502322430996	1.701985370950888	ENSMUSG00000005540,ENSMUSG00000021624,ENSMUSG00000022838,ENSMUSG00000024673,ENSMUSG00000026581,ENSMUSG00000026616,ENSMUSG00000026770,ENSMUSG00000028459,ENSMUSG00000030577,ENSMUSG00000090165	0.33486828135027924
panglao	0	panglao_Langerhans_cells	/	5	435	23	4072	0.09094241521743957	2.034982508745627	ENSMUSG00000012350,ENSMUSG00000015947,ENSMUSG00000037649,ENSMUSG00000075122,ENSMUSG00000079547	0.4592591968480698
panglao	1	panglao_Germ_cells	/	23	279	123	4072	6.59106772888013e-06	2.7291429903546347	ENSMUSG00000000411,ENSMUSG00000008482,ENSMUSG00000009093,ENSMUSG00000009596,ENSMUSG00000020867,ENSMUSG00000022487,ENSMUSG00000022832,ENSMUSG00000024033,ENSMUSG00000028259,ENSMUSG00000028310,ENSMUSG00000028938,ENSMUSG00000029235,ENSMUSG00000030206,ENSMUSG00000030792,ENSMUSG00000030851,ENSMUSG00000038015,ENSMUSG00000040629,ENSMUSG00000046957,ENSMUSG00000047518,ENSMUSG00000050089,ENSMUSG00000062773,ENSMUSG00000069041,ENSMUSG00001074846	0.0004811479442082495
panglao	1	panglao_Decidual_cells	/	10	279	33	4072	4.3709441483144e-05	4.4227218420766805	ENSMUSG00000006488,ENSMUSG00000017064,ENSMUSG00000017922,ENSMUSG00000021342,ENSMUSG00000029378,ENSMUSG00000038883,ENSMUSG00000038891,ENSMUSG00000047720,ENSMUSG00000060738,ENSMUSG00000069258	0.001112518390374095
panglao	1	panglao_Eosinophils	/	9	279	27	4072	4.571993385099021e-05	4.864994026284349	ENSMUSG00000001865,ENSMUSG00000018916,ENSMUSG00000020676,ENSMUSG00000027072,ENSMUSG00000027073,ENSMUSG00000036117,ENSMUSG00000052234,ENSMUSG00000062148,ENSMUSG00000064039	0.001112518390374095
panglao	1	panglao_NK_cells	/	15	279	90	4072	0.0009970564393585375	2.4324970131421746	ENSMUSG00000000982,ENSMUSG00000015441,ENSMUSG00000015443,ENSMUSG00000018916,ENSMUSG00000022225,ENSMUSG00000031424,ENSMUSG00000038327,ENSMUSG00000040284,ENSMUSG00000042385,ENSMUSG00000047720,ENSMUSG00000057726,ENSMUSG00000059256,ENSMUSG00000062342,ENSMUSG00000079186,ENSMUSG00000079299	0.01819628001829331
panglao	1	panglao_Keratinocytes	/	9	279	41	4072	0.0014574053917833516	3.203776553894571	ENSMUSG00000032013,ENSMUSG00000033765,ENSMUSG00000042306,ENSMUSG00000044294,ENSMUSG00000046056,ENSMUSG00000053522,ENSMUSG00000053797,ENSMUSG00000059832,ENSMUSG00000095241	0.021278118720036935
panglao	1	panglao_Neuroblasts	/	11	279	61	4072	0.0024519397134624356	2.6318820142194017	ENSMUSG00000003070,ENSMUSG00000021337,ENSMUSG00000030069,ENSMUSG00000030898,ENSMUSG00000034701,ENSMUSG00000038968,ENSMUSG00000053719,ENSMUSG00000062380,ENSMUSG00000063177,ENSMUSG00000066512,ENSMUSG00000066515	0.029831933180459635
panglao	1	panglao_Enteroendocrine_cells	/	9	279	46	4072	0.0033869200057209054	2.8555399719495087	ENSMUSG00000000394,ENSMUSG00000019890,ENSMUSG00000021337,ENSMUSG00000024366,ENSMUSG00000027434,ENSMUSG00000028777,ENSMUSG00000034701,ENSMUSG00000035277,ENSMUSG00000051209	0.035320737202518014
panglao	1	panglao_Sertoli_cells	/	11	279	66	4072	0.004638248635948104	2.432497013142174	ENSMUSG00000005202,ENSMUSG00000026401,ENSMUSG00000031162,ENSMUSG00000032937,ENSMUSG00000032968,ENSMUSG00000033227,ENSMUSG00000035262,ENSMUSG00000037625,ENSMUSG00000038327,ENSMUSG00000057726,ENSMUSG00000062342	0.04232401880302645
panglao	1	panglao_Goblet_cells	/	8	279	43	4072	0.007743590628283548	2.7153455030424274	ENSMUSG00000024215,ENSMUSG00000028415,ENSMUSG00000029646,ENSMUSG00000038968,ENSMUSG00000053719,ENSMUSG00000063177,ENSMUSG00000066512,ENSMUSG00000066515	0.06280912398496656
panglao	1	panglao_Anterior_pituitary_gland_cells	/	9	279	53	4072	0.008938120594902158	2.4783931832014607	ENSMUSG00000006488,ENSMUSG00000017064,ENSMUSG00000017922,ENSMUSG00000021342,ENSMUSG00000027120,ENSMUSG00000038883,ENSMUSG00000038891,ENSMUSG00000060738,ENSMUSG00000069258	0.06524828034278575
panglao	1	panglao_Luminal_epithelial_cells	/	10	279	65	4072	0.011993762304693754	2.245381858285084	ENSMUSG00000029378,ENSMUSG00000038968,ENSMUSG00000047501,ENSMUSG00000053719,ENSMUSG00000058499,ENSMUSG00000063177,ENSMUSG00000066512,ENSMUSG00000066515,ENSMUSG00000068173,ENSMUSG00000073601	0.07959496802205855
panglao	1	panglao_Acinar_cells	/	10	279	66	4072	0.013307246888398336	2.2113609210383403	ENSMUSG00000029522,ENSMUSG00000035896,ENSMUSG00000038968,ENSMUSG00000053719,ENSMUSG00000058119,ENSMUSG00000063177,ENSMUSG00000066512,ENSMUSG00000066515,ENSMUSG00000079013,ENSMUSG00000084174	0.08095241857108988
panglao	1	panglao_Spermatocytes	/	6	279	33	4072	0.022561193964132812	2.653633105246009	ENSMUSG00000022330,ENSMUSG00000022622,ENSMUSG00000038015,ENSMUSG00000062773,ENSMUSG00000073267,ENSMUSG00000095063	0.12295380061955974
panglao	1	panglao_Distal_tubule_cells	/	8	279	52	4072	0.023580180940737484	2.245381858285084	ENSMUSG00000006216,ENSMUSG00000030549,ENSMUSG00000036169,ENSMUSG00000038968,ENSMUSG00000053719,ENSMUSG00000063177,ENSMUSG00000066512,ENSMUSG00000066515	0.12295380061955974
panglao	1	panglao_Principal_cells	/	8	279	53	4072	0.02618321389110822	2.203016162845743	ENSMUSG00000038968,ENSMUSG00000039639,ENSMUSG00000047501,ENSMUSG00000051397,ENSMUSG00000053719,ENSMUSG00000063177,ENSMUSG00000066512,ENSMUSG00000066515	0.12742497427006
panglao	1	panglao_Ionocytes	/	3	279	11	4072	0.03478295295524211	3.980449657869013	ENSMUSG00000006216,ENSMUSG00000042002,ENSMUSG00000047861	0.15065459216896285
panglao	1	panglao_Beta_cells	/	7	279	46	4072	0.0350839461215393	2.220975533738507	ENSMUSG00000021337,ENSMUSG00000027434,ENSMUSG00000029644,ENSMUSG00000029706,ENSMUSG00000034701,ENSMUSG00000035804,ENSMUSG00000041309	0.15065459216896285
panglao	1	panglao_Delta_cells	/	5	279	29	4072	0.04452659656234079	2.5163762204919045	ENSMUSG00000021337,ENSMUSG00000029644,ENSMUSG00000029706,ENSMUSG00000051136,ENSMUSG00000090125	0.18058008605838208
panglao	1	panglao_Trophoblast_cells	/	5	279	30	4072	0.05055876445580517	2.432497013142174	ENSMUSG00000001510,ENSMUSG00000029646,ENSMUSG00000037335,ENSMUSG00000038567,ENSMUSG00000085957	0.19425209501440935
panglao	1	panglao_Motor_neurons	/	3	279	13	4072	0.05448799523977019	3.3680727874276264	ENSMUSG00000001566,ENSMUSG00000001815,ENSMUSG00000058665	0.19672360312174716
panglao	2	panglao_Pinealocytes	/	11	593	24	4072	0.00023328203702079024	3.147273749297358	ENSMUSG00000024992,ENSMUSG00000029491,ENSMUSG00000029663,ENSMUSG00000031142,ENSMUSG00000035200,ENSMUSG00000035283,ENSMUSG00000038400,ENSMUSG00000040046,ENSMUSG00000041578,ENSMUSG00000067220,ENSMUSG00000071648	0.020285480055946332
panglao	2	panglao_Thymocytes	/	10	593	21	4072	0.0003073557584234293	3.269894804464787	ENSMUSG00000015316,ENSMUSG00000023274,ENSMUSG00000024526,ENSMUSG00000026012,ENSMUSG00000027863,ENSMUSG00000030336,ENSMUSG00000033450,ENSMUSG00000041750,ENSMUSG00000045382,ENSMUSG00000053977	0.020285480055946332
panglao	2	panglao_T_cells	/	26	593	95	4072	0.0007526697023129453	1.8793290139344991	ENSMUSG00000000409,ENSMUSG00000001020,ENSMUSG00000002033,ENSMUSG00000005696,ENSMUSG00000005763,ENSMUSG00000015437,ENSMUSG00000019982,ENSMUSG00000020395,ENSMUSG00000023274,ENSMUSG00000024399,ENSMUSG00000024670,ENSMUSG00000024910,ENSMUSG00000026009,ENSMUSG00000026012,ENSMUSG00000027459,ENSMUSG00000027863,ENSMUSG00000030155,ENSMUSG00000030325,ENSMUSG00000030365,ENSMUSG00000032093,ENSMUSG00000038304,ENSMUSG00000043505,ENSMUSG00000044199,ENSMUSG00000045382,ENSMUSG00000053977,ENSMUSG00000057058	0.033117466901769595
panglao	2	panglao_T_cytotoxic_cells	/	4	593	5	4072	0.001971198098120072	5.493423271500843	ENSMUSG00000026012,ENSMUSG00000027863,ENSMUSG00000030336,ENSMUSG00000053977	0.06392772944790984
panglao	2	panglao_T_memory_cells	/	15	593	48	4072	0.0024215049033299183	2.145868465430017	ENSMUSG00000000409,ENSMUSG00000001281,ENSMUSG00000002033,ENSMUSG00000005763,ENSMUSG00000005947,ENSMUSG00000023274,ENSMUSG00000024399,ENSMUSG00000026009,ENSMUSG00000026012,ENSMUSG00000027863,ENSMUSG00000030336,ENSMUSG00000032093,ENSMUSG00000040247,ENSMUSG00000042351,ENSMUSG00000057058	0.06392772944790984
panglao	2	panglao_His_bundle_cells	/	3	593	3	4072	0.0030751096067660254	6.866779089376053	ENSMUSG00000034520,ENSMUSG00000049265,ENSMUSG00000057123	0.06765241134885255
panglao	2	panglao_Gamma_delta_T_cells	/	10	593	28	4072	0.0043757476349805	2.4524211033485903	ENSMUSG00000001403,ENSMUSG00000005763,ENSMUSG00000015090,ENSMUSG00000015093,ENSMUSG00000024910,ENSMUSG00000027306,ENSMUSG00000030165,ENSMUSG00000033952,ENSMUSG00000037202,ENSMUSG00000041431	0.07929777426665197
panglao	2	panglao_Purkinje_neurons	/	16	593	56	4072	0.004805925713130422	1.9619368826788723	ENSMUSG00000001120,ENSMUSG00000002033,ENSMUSG00000010066,ENSMUSG00000019146,ENSMUSG00000021303,ENSMUSG00000021730,ENSMUSG00000022489,ENSMUSG00000024617,ENSMUSG00000026787,ENSMUSG00000026930,ENSMUSG00000026959,ENSMUSG00000028222,ENSMUSG00000039419,ENSMUSG00000046442,ENSMUSG00000063873,ENSMUSG00000071424	0.07929777426665197
panglao	2	panglao_Ependymal_cells	/	13	593	44	4072	0.007836825904902318	2.0288210945883796	ENSMUSG00000019982,ENSMUSG00000020895,ENSMUSG00000024206,ENSMUSG00000026649,ENSMUSG00000027744,ENSMUSG00000038135,ENSMUSG00000038805,ENSMUSG00000041323,ENSMUSG00000047021,ENSMUSG00000068740,ENSMUSG00000070306,ENSMUSG00000071550,ENSMUSG00000072663	0.11494011327190067
panglao	2	panglao_Purkinje_fiber_cells	/	3	593	4	4072	0.010962777084233958	5.15008431703204	ENSMUSG00000034520,ENSMUSG00000049265,ENSMUSG00000057123	0.14470865751188824
panglao	2	panglao_NK_cells	/	21	593	90	4072	0.016685196556007847	1.602248454187746	ENSMUSG00000001020,ENSMUSG00000002033,ENSMUSG00000004709,ENSMUSG00000005763,ENSMUSG00000008136,ENSMUSG00000015437,ENSMUSG00000024910,ENSMUSG00000027863,ENSMUSG00000028071,ENSMUSG00000030155,ENSMUSG00000030165,ENSMUSG00000030325,ENSMUSG00000030336,ENSMUSG00000030365,ENSMUSG00000037202,ENSMUSG00000038179,ENSMUSG00000039013,ENSMUSG00000043932,ENSMUSG00000045382,ENSMUSG00000051504,ENSMUSG00000053977	0.20022235867209418
panglao	2	panglao_B_cells_memory	/	16	593	64	4072	0.018396973180749784	1.7166947723440136	ENSMUSG00000003379,ENSMUSG00000005950,ENSMUSG00000006310,ENSMUSG00000008193,ENSMUSG00000014030,ENSMUSG00000014453,ENSMUSG00000014725,ENSMUSG00000024399,ENSMUSG00000030336,ENSMUSG00000030724,ENSMUSG00000030798,ENSMUSG00000040329,ENSMUSG00000040592,ENSMUSG00000041538,ENSMUSG00000048240,ENSMUSG00000050350	0.2023667049882476
panglao	2	panglao_Nuocytes	/	5	593	12	4072	0.021050103645347925	2.861157953906689	ENSMUSG00000015090,ENSMUSG00000015619,ENSMUSG00000026009,ENSMUSG00000026069,ENSMUSG00000048251	0.21373951393737892
panglao	2	panglao_B_cells_naive	/	14	593	55	4072	0.0228046241251613	1.74790740456845	ENSMUSG00000003379,ENSMUSG00000005950,ENSMUSG00000008193,ENSMUSG00000014453,ENSMUSG00000014725,ENSMUSG00000024399,ENSMUSG00000027863,ENSMUSG00000030724,ENSMUSG00000030798,ENSMUSG00000036928,ENSMUSG00000040592,ENSMUSG00000041538,ENSMUSG00000050350,ENSMUSG00000068105	0.21501502746580653
panglao	2	panglao_Airway_goblet_cells	/	8	593	26	4072	0.026921676187109316	2.112855104423401	ENSMUSG00000031530,ENSMUSG00000037280,ENSMUSG00000037974,ENSMUSG00000044217,ENSMUSG00000054385,ENSMUSG00000057092,ENSMUSG00000066108,ENSMUSG00000118672	0.22205696085258006
panglao	2	panglao_Pulmonary_alveolar_type_I_cells	/	9	593	31	4072	0.028208597608635907	1.9935810259478866	ENSMUSG00000000402,ENSMUSG00000000901,ENSMUSG00000028435,ENSMUSG00000028583,ENSMUSG00000031099,ENSMUSG00000044217,ENSMUSG00000046733,ENSMUSG00000057706,ENSMUSG00000057969	0.22205696085258006
panglao	2	panglao_Keratinocytes	/	11	593	41	4072	0.028598244958286827	1.842306584954551	ENSMUSG00000015085,ENSMUSG00000021950,ENSMUSG00000026413,ENSMUSG00000026479,ENSMUSG00000028435,ENSMUSG00000035385,ENSMUSG00000045545,ENSMUSG00000047281,ENSMUSG00000054065,ENSMUSG00000059898,ENSMUSG00000060962	0.22205696085258006
panglao	2	panglao_Myoepithelial_cells	/	8	593	27	4072	0.0335422410505112	2.034601211666979	ENSMUSG00000022510,ENSMUSG00000026479,ENSMUSG00000032717,ENSMUSG00000038059,ENSMUSG00000045545,ENSMUSG00000047281,ENSMUSG00000061048,ENSMUSG00000061878	0.2459764343704155
panglao	2	panglao_Tanycytes	/	7	593	23	4072	0.03979810508281065	2.0898892880709727	ENSMUSG00000010066,ENSMUSG00000021614,ENSMUSG00000024518,ENSMUSG00000027004,ENSMUSG00000030790,ENSMUSG00000039239,ENSMUSG00000063564	0.2764920984700529
panglao	2	panglao_Enteric_neurons	/	15	593	65	4072	0.043089383003514385	1.5846413283175511	ENSMUSG00000004113,ENSMUSG00000021662,ENSMUSG00000023945,ENSMUSG00000026587,ENSMUSG00000029814,ENSMUSG00000031028,ENSMUSG00000038692,ENSMUSG00000038700,ENSMUSG00000044067,ENSMUSG00000047786,ENSMUSG00000048070,ENSMUSG00000055407,ENSMUSG00000057182,ENSMUSG00000060962,ENSMUSG00000069072	0.28438992782319494
panglao	3	panglao_Cardiomyocytes	/	21	376	100	4072	0.00022994922660103467	2.2742553191489363	ENSMUSG00000006221,ENSMUSG00000017817,ENSMUSG00000020836,ENSMUSG00000021200,ENSMUSG00000021699,ENSMUSG00000021944,ENSMUSG00000026207,ENSMUSG00000026418,ENSMUSG00000027861,ENSMUSG00000028834,ENSMUSG00000031448,ENSMUSG00000031965,ENSMUSG00000038132,ENSMUSG00000038216,ENSMUSG00000039103,ENSMUSG00000040752,ENSMUSG00000041476,ENSMUSG00000059173,ENSMUSG00000059741,ENSMUSG00000073889,ENSMUSG00000091898	0.017936039674880704
panglao	3	panglao_Myocytes	/	15	376	84	4072	0.008930368461135514	1.9338905775075987	ENSMUSG00000001419,ENSMUSG00000005628,ENSMUSG00000019899,ENSMUSG00000021944,ENSMUSG00000025172,ENSMUSG00000025223,ENSMUSG00000025348,ENSMUSG00000026100,ENSMUSG00000026418,ENSMUSG00000026778,ENSMUSG00000030739,ENSMUSG00000035923,ENSMUSG00000062694,ENSMUSG00000075284,ENSMUSG00000091898	0.2642984140093286
panglao	3	panglao_Endothelial_cells	/	27	376	185	4072	0.010165323615743408	1.58056354226567	ENSMUSG00000002504,ENSMUSG00000007655,ENSMUSG00000008398,ENSMUSG00000017309,ENSMUSG00000020689,ENSMUSG00000021108,ENSMUSG00000024451,ENSMUSG00000025608,ENSMUSG00000027435,ENSMUSG00000029299,ENSMUSG00000029309,ENSMUSG00000030787,ENSMUSG00000032125,ENSMUSG00000032766,ENSMUSG00000033170,ENSMUSG00000033191,ENSMUSG00000034911,ENSMUSG00000035923,ENSMUSG00000037405,ENSMUSG00000040283,ENSMUSG00000040732,ENSMUSG00000041445,ENSMUSG00000042312,ENSMUSG00000042745,ENSMUSG00000052921,ENSMUSG00000054855,ENSMUSG00000071042	0.2642984140093286
panglao	3	panglao_Pluripotent_stem_cells	/	5	376	20	4072	0.03165776842359101	2.7074468085106385	ENSMUSG00000000628,ENSMUSG00000021611,ENSMUSG00000024151,ENSMUSG00000025925,ENSMUSG00000028766	0.6173264842600248
panglao	3	panglao_Platelets	/	16	376	115	4072	0.06128544781609574	1.5067530064754857	ENSMUSG00000000290,ENSMUSG00000001946,ENSMUSG00000020120,ENSMUSG00000020689,ENSMUSG00000028581,ENSMUSG00000030220,ENSMUSG00000032766,ENSMUSG00000032849,ENSMUSG00000034254,ENSMUSG00000037411,ENSMUSG00000039005,ENSMUSG00000039621,ENSMUSG00000055044,ENSMUSG00000059498,ENSMUSG00000074486,ENSMUSG00000075284	0.755263214298779
panglao	3	panglao_Satellite_cells	/	7	376	39	4072	0.06283818062457691	1.943807965084561	ENSMUSG00000002265,ENSMUSG00000007655,ENSMUSG00000020894,ENSMUSG00000025348,ENSMUSG00000026100,ENSMUSG00000031519,ENSMUSG00000035498	0.755263214298779
panglao	3	panglao_Cardiac_stem_and_precursor_cells	/	4	376	18	4072	0.07751300471995778	2.4066193853427897	ENSMUSG00000019966,ENSMUSG00000021944,ENSMUSG00000029299,ENSMUSG00000040752	0.755263214298779
panglao	3	panglao_Endothelial_cells_(aorta)	/	12	376	86	4072	0.0949072439969054	1.5111331024245422	ENSMUSG00000009035,ENSMUSG00000030306,ENSMUSG00000033082,ENSMUSG00000034037,ENSMUSG00000040605,ENSMUSG00000041741,ENSMUSG00000046280,ENSMUSG00000048218,ENSMUSG00000052911,ENSMUSG00000052921,ENSMUSG00000057604,ENSMUSG00000072941	0.755263214298779
panglao	3	panglao_Cholangiocytes	/	6	376	36	4072	0.10901264335800599	1.804964539007092	ENSMUSG00000020679,ENSMUSG00000024411,ENSMUSG00000027276,ENSMUSG00000028766,ENSMUSG00000040471,ENSMUSG00000053964	0.755263214298779
panglao	3	panglao_Microfold_cells	/	5	376	30	4072	0.13748942331557787	1.804964539007092	ENSMUSG00000006519,ENSMUSG00000018920,ENSMUSG00000023991,ENSMUSG00000030605,ENSMUSG00000047945	0.755263214298779
