library	gene_cluster	term	description	overlap	cluster_genes_in_universe	term_genes_in_universe	universe_genes	p_value	enrichment_ratio	overlap_genes	fdr_bh
reactome	0	REACTOME_BASE_EXCISION_REPAIR	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_BASE_EXCISION_REPAIR	6	409	17	5218	0.0013118446352576346	4.502804544800806	ENSMUSG00000024742,ENSMUSG00000030271,ENSMUSG00000030322,ENSMUSG00000038644,ENSMUSG00000041429,ENSMUSG00000056394	0.030410943817336077
reactome	0	REACTOME_DNA_REPAIR	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DNA_REPAIR	16	409	92	5218	0.0018498403267943246	2.2187732539598173	ENSMUSG00000003549,ENSMUSG00000021177,ENSMUSG00000022881,ENSMUSG00000024258,ENSMUSG00000024742,ENSMUSG00000026429,ENSMUSG00000027323,ENSMUSG00000030271,ENSMUSG00000030322,ENSMUSG00000032815,ENSMUSG00000038644,ENSMUSG00000041429,ENSMUSG00000044339,ENSMUSG00000044702,ENSMUSG00000056394,ENSMUSG00000092118	0.0393091069443794
reactome	0	REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	5	409	13	5218	0.002190094029706274	4.906902388564981	ENSMUSG00000020431,ENSMUSG00000020654,ENSMUSG00000022840,ENSMUSG00000024524,ENSMUSG00000057614	0.04295953673654614
reactome	0	REACTOME_IL_RECEPTOR_SHC_SIGNALING	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IL_RECEPTOR_SHC_SIGNALING	7	409	27	5218	0.0038608332831217163	3.3076156841438014	ENSMUSG00000005364,ENSMUSG00000026770,ENSMUSG00000028698,ENSMUSG00000031304,ENSMUSG00000059326,ENSMUSG00000068227,ENSMUSG00000071714	0.0703223205140027
reactome	0	REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	4	409	10	5218	0.005335562651420894	5.10317848410758	ENSMUSG00000020431,ENSMUSG00000020654,ENSMUSG00000022840,ENSMUSG00000024524	0.09005753600349674
reactome	0	REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE	6	409	22	5218	0.0056506689257095994	3.4794398755278952	ENSMUSG00000020155,ENSMUSG00000023868,ENSMUSG00000024575,ENSMUSG00000028978,ENSMUSG00000029334,ENSMUSG00000029361	0.09005753600349674
reactome	0	REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	25	409	195	5218	0.009217745710458296	1.63563412952166	ENSMUSG00000020573,ENSMUSG00000020901,ENSMUSG00000021253,ENSMUSG00000021675,ENSMUSG00000022469,ENSMUSG00000022847,ENSMUSG00000022861,ENSMUSG00000024962,ENSMUSG00000025856,ENSMUSG00000026580,ENSMUSG00000026786,ENSMUSG00000027347,ENSMUSG00000027646,ENSMUSG00000028017,ENSMUSG00000028698,ENSMUSG00000031520,ENSMUSG00000034116,ENSMUSG00000034330,ENSMUSG00000034664,ENSMUSG00000036353,ENSMUSG00000039109,ENSMUSG00000040152,ENSMUSG00000043004,ENSMUSG00000054641,ENSMUSG00000057614	0.1358984841436626
reactome	0	REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	13	409	81	5218	0.00959283417484677	2.047571613993782	ENSMUSG00000000958,ENSMUSG00000015355,ENSMUSG00000022102,ENSMUSG00000022180,ENSMUSG00000026580,ENSMUSG00000026581,ENSMUSG00000027646,ENSMUSG00000030786,ENSMUSG00000030789,ENSMUSG00000031465,ENSMUSG00000031990,ENSMUSG00000040010,ENSMUSG00000078780	0.1358984841436626
reactome	0	REACTOME_G2_M_CHECKPOINTS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_G2_M_CHECKPOINTS	8	409	40	5218	0.010991020313753545	2.55158924205379	ENSMUSG00000002297,ENSMUSG00000002870,ENSMUSG00000005410,ENSMUSG00000019942,ENSMUSG00000022881,ENSMUSG00000024824,ENSMUSG00000027353,ENSMUSG00000032477	0.1475110621056397
reactome	0	REACTOME_S_PHASE	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_S_PHASE	15	409	102	5218	0.012479278494787204	1.876168560333669	ENSMUSG00000002870,ENSMUSG00000005410,ENSMUSG00000006585,ENSMUSG00000022346,ENSMUSG00000022881,ENSMUSG00000024742,ENSMUSG00000027353,ENSMUSG00000027454,ENSMUSG00000027715,ENSMUSG00000028044,ENSMUSG00000031821,ENSMUSG00000032477,ENSMUSG00000038644,ENSMUSG00000054115,ENSMUSG00000056394	0.14778010782958703
reactome	0	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	8	409	41	5218	0.012749656361768292	2.4893553581012586	ENSMUSG00000031608,ENSMUSG00000031749,ENSMUSG00000031803,ENSMUSG00000038843,ENSMUSG00000046605,ENSMUSG00000052544,ENSMUSG00000069920,ENSMUSG00000079442	0.14778010782958703
reactome	0	REACTOME_IL_2_SIGNALING	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IL_2_SIGNALING	8	409	41	5218	0.012749656361768292	2.4893553581012586	ENSMUSG00000005364,ENSMUSG00000019942,ENSMUSG00000026770,ENSMUSG00000028698,ENSMUSG00000031304,ENSMUSG00000059326,ENSMUSG00000068227,ENSMUSG00000071714	0.14778010782958703
reactome	0	REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	7	409	34	5218	0.014535472116919638	2.6266359844671365	ENSMUSG00000002297,ENSMUSG00000002870,ENSMUSG00000005410,ENSMUSG00000022881,ENSMUSG00000024824,ENSMUSG00000027353,ENSMUSG00000032477	0.16115414738323947
reactome	0	REACTOME_POTASSIUM_CHANNELS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_POTASSIUM_CHANNELS	13	409	86	5218	0.015577958092042496	1.9285267527150738	ENSMUSG00000002908,ENSMUSG00000016346,ENSMUSG00000020155,ENSMUSG00000024462,ENSMUSG00000024957,ENSMUSG00000028033,ENSMUSG00000043004,ENSMUSG00000044708,ENSMUSG00000051497,ENSMUSG00000058975,ENSMUSG00000059742,ENSMUSG00000062609,ENSMUSG00000062785	0.1654748351494922
reactome	0	REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	8	409	43	5218	0.016871943976026656	2.3735713879570137	ENSMUSG00000002458,ENSMUSG00000002459,ENSMUSG00000020431,ENSMUSG00000020654,ENSMUSG00000022840,ENSMUSG00000040009,ENSMUSG00000043004,ENSMUSG00000057614	0.1654748351494922
reactome	0	REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IL_3_5_AND_GM_CSF_SIGNALING	8	409	43	5218	0.016871943976026656	2.3735713879570137	ENSMUSG00000005364,ENSMUSG00000026770,ENSMUSG00000028698,ENSMUSG00000031304,ENSMUSG00000034116,ENSMUSG00000059326,ENSMUSG00000068227,ENSMUSG00000071714	0.1654748351494922
reactome	0	REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	7	409	36	5218	0.01970696513397587	2.480711763107851	ENSMUSG00000001986,ENSMUSG00000020431,ENSMUSG00000020654,ENSMUSG00000021708,ENSMUSG00000030209,ENSMUSG00000032356,ENSMUSG00000033981	0.18612133737643877
reactome	0	REACTOME_COLLAGEN_FORMATION	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_COLLAGEN_FORMATION	8	409	45	5218	0.02187653678143444	2.2680793262700356	ENSMUSG00000015354,ENSMUSG00000032431,ENSMUSG00000040690,ENSMUSG00000053626,ENSMUSG00000058806,ENSMUSG00000058897,ENSMUSG00000067158,ENSMUSG00000068196	0.19923274568806365
reactome	0	REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	9	409	54	5218	0.022997724989686757	2.126324368378158	ENSMUSG00000000732,ENSMUSG00000020941,ENSMUSG00000027646,ENSMUSG00000028698,ENSMUSG00000030774,ENSMUSG00000032094,ENSMUSG00000034116,ENSMUSG00000052013,ENSMUSG00000075122	0.20222137490931458
reactome	0	REACTOME_DNA_REPLICATION	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DNA_REPLICATION	21	409	170	5218	0.023796944914615557	1.575981590680282	ENSMUSG00000002297,ENSMUSG00000002870,ENSMUSG00000005410,ENSMUSG00000006585,ENSMUSG00000017716,ENSMUSG00000020492,ENSMUSG00000022881,ENSMUSG00000024056,ENSMUSG00000024660,ENSMUSG00000024742,ENSMUSG00000027115,ENSMUSG00000027353,ENSMUSG00000027454,ENSMUSG00000027490,ENSMUSG00000027715,ENSMUSG00000031821,ENSMUSG00000032254,ENSMUSG00000038644,ENSMUSG00000040034,ENSMUSG00000056394,ENSMUSG00000063439	0.20227403177423223
reactome	0	REACTOME_CD28_CO_STIMULATION	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CD28_CO_STIMULATION	6	409	30	5218	0.026421490845788303	2.55158924205379	ENSMUSG00000020941,ENSMUSG00000027646,ENSMUSG00000028698,ENSMUSG00000030774,ENSMUSG00000034116,ENSMUSG00000075122	0.21733806986051668
reactome	0	REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	3	409	9	5218	0.02811013070151064	4.252648736756316	ENSMUSG00000030271,ENSMUSG00000030322,ENSMUSG00000041429	0.2240026040276629
reactome	0	REACTOME_G0_AND_EARLY_G1	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_G0_AND_EARLY_G1	5	409	23	5218	0.029879125572828468	2.7734665674497716	ENSMUSG00000019942,ENSMUSG00000027490,ENSMUSG00000027715,ENSMUSG00000032477,ENSMUSG00000036845	0.2240934417962135
reactome	0	REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS	5	409	23	5218	0.029879125572828468	2.7734665674497716	ENSMUSG00000024462,ENSMUSG00000043004,ENSMUSG00000044708,ENSMUSG00000051497,ENSMUSG00000062609	0.2240934417962135
reactome	0	REACTOME_SIGNALING_BY_ILS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_ILS	14	409	104	5218	0.031236572053393932	1.717415835997743	ENSMUSG00000003882,ENSMUSG00000005364,ENSMUSG00000019942,ENSMUSG00000022414,ENSMUSG00000025888,ENSMUSG00000026770,ENSMUSG00000026981,ENSMUSG00000027398,ENSMUSG00000028698,ENSMUSG00000031304,ENSMUSG00000034116,ENSMUSG00000059326,ENSMUSG00000068227,ENSMUSG00000071714	0.22498409960313343
reactome	0	REACTOME_LAGGING_STRAND_SYNTHESIS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_LAGGING_STRAND_SYNTHESIS	4	409	16	5218	0.03176246112044236	3.189486552567237	ENSMUSG00000022881,ENSMUSG00000024742,ENSMUSG00000038644,ENSMUSG00000056394	0.22498409960313343
reactome	0	REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	20	409	166	5218	0.03412024871134103	1.5371019530444519	ENSMUSG00000002458,ENSMUSG00000002459,ENSMUSG00000020431,ENSMUSG00000020654,ENSMUSG00000021219,ENSMUSG00000022840,ENSMUSG00000023078,ENSMUSG00000024462,ENSMUSG00000034855,ENSMUSG00000035448,ENSMUSG00000036353,ENSMUSG00000036362,ENSMUSG00000038668,ENSMUSG00000040009,ENSMUSG00000043004,ENSMUSG00000045551,ENSMUSG00000048521,ENSMUSG00000057614,ENSMUSG00000060183,ENSMUSG00000067586	0.22992900632828275
reactome	0	REACTOME_SIGNALLING_TO_RAS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALLING_TO_RAS	5	409	24	5218	0.035395248137331	2.6579054604726977	ENSMUSG00000019942,ENSMUSG00000022610,ENSMUSG00000027646,ENSMUSG00000027859,ENSMUSG00000032577	0.22992900632828275
reactome	0	REACTOME_IL_7_SIGNALING	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IL_7_SIGNALING	3	409	10	5218	0.03787065986583481	3.8273838630806845	ENSMUSG00000003882,ENSMUSG00000028698,ENSMUSG00000031304	0.22992900632828275
reactome	0	REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	3	409	10	5218	0.03787065986583481	3.8273838630806845	ENSMUSG00000019942,ENSMUSG00000027353,ENSMUSG00000032477	0.22992900632828275
reactome	0	REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CD28_DEPENDENT_VAV1_PATHWAY	3	409	10	5218	0.03787065986583481	3.8273838630806845	ENSMUSG00000030774,ENSMUSG00000034116,ENSMUSG00000075122	0.22992900632828275
reactome	0	REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	3	409	10	5218	0.03787065986583481	3.8273838630806845	ENSMUSG00000003378,ENSMUSG00000032017,ENSMUSG00000056073	0.22992900632828275
reactome	0	REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_G1_S_SPECIFIC_TRANSCRIPTION	4	409	17	5218	0.03904220033847486	3.0018696965338703	ENSMUSG00000006585,ENSMUSG00000019942,ENSMUSG00000027490,ENSMUSG00000032477	0.23152932758862999
reactome	0	REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_G_ALPHA_S_SIGNALLING_EVENTS	14	409	108	5218	0.041334901454395855	1.6538078420719007	ENSMUSG00000001240,ENSMUSG00000020431,ENSMUSG00000020654,ENSMUSG00000021684,ENSMUSG00000022840,ENSMUSG00000023868,ENSMUSG00000029778,ENSMUSG00000037759,ENSMUSG00000039942,ENSMUSG00000040009,ENSMUSG00000043004,ENSMUSG00000045730,ENSMUSG00000057614,ENSMUSG00000074037	0.23195647396804592
reactome	0	REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	5	409	25	5218	0.041499728788228246	2.55158924205379	ENSMUSG00000022469,ENSMUSG00000026786,ENSMUSG00000027347,ENSMUSG00000027646,ENSMUSG00000034664	0.23195647396804592
reactome	0	REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	22	409	192	5218	0.04422785849564762	1.4618480032599837	ENSMUSG00000001288,ENSMUSG00000005267,ENSMUSG00000017667,ENSMUSG00000018263,ENSMUSG00000020335,ENSMUSG00000020801,ENSMUSG00000022346,ENSMUSG00000023034,ENSMUSG00000025602,ENSMUSG00000031907,ENSMUSG00000034071,ENSMUSG00000036192,ENSMUSG00000038146,ENSMUSG00000045248,ENSMUSG00000045466,ENSMUSG00000048012,ENSMUSG00000055150,ENSMUSG00000062861,ENSMUSG00000072623,ENSMUSG00000074282,ENSMUSG00000074472,ENSMUSG00000099689	0.23195647396804592
reactome	0	REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	6	409	34	5218	0.046014200062495104	2.251402272400403	ENSMUSG00000022469,ENSMUSG00000022847,ENSMUSG00000026786,ENSMUSG00000027347,ENSMUSG00000027646,ENSMUSG00000034664	0.23195647396804592
reactome	0	REACTOME_FANCONI_ANEMIA_PATHWAY	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_FANCONI_ANEMIA_PATHWAY	4	409	18	5218	0.047193540711543594	2.8350991578375444	ENSMUSG00000026429,ENSMUSG00000032815,ENSMUSG00000044702,ENSMUSG00000092118	0.23195647396804592
reactome	0	REACTOME_CGMP_EFFECTS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CGMP_EFFECTS	4	409	18	5218	0.047193540711543594	2.8350991578375444	ENSMUSG00000020155,ENSMUSG00000023868,ENSMUSG00000024575,ENSMUSG00000029334	0.23195647396804592
reactome	0	REACTOME_CELL_CYCLE_MITOTIC	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CELL_CYCLE_MITOTIC	30	409	281	5218	0.04850446566944211	1.362058314263589	ENSMUSG00000002297,ENSMUSG00000002870,ENSMUSG00000005410,ENSMUSG00000006585,ENSMUSG00000017716,ENSMUSG00000019942,ENSMUSG00000020492,ENSMUSG00000022346,ENSMUSG00000022881,ENSMUSG00000024056,ENSMUSG00000024660,ENSMUSG00000024742,ENSMUSG00000025758,ENSMUSG00000027115,ENSMUSG00000027353,ENSMUSG00000027454,ENSMUSG00000027490,ENSMUSG00000027715,ENSMUSG00000028044,ENSMUSG00000029790,ENSMUSG00000031821,ENSMUSG00000032254,ENSMUSG00000032477,ENSMUSG00000033502,ENSMUSG00000036845,ENSMUSG00000038644,ENSMUSG00000040034,ENSMUSG00000054115,ENSMUSG00000056394,ENSMUSG00000063439	0.23195647396804592
reactome	0	REACTOME_PLATELET_HOMEOSTASIS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PLATELET_HOMEOSTASIS	10	409	71	5218	0.048559288148470256	1.7968938324322465	ENSMUSG00000020155,ENSMUSG00000020788,ENSMUSG00000023868,ENSMUSG00000024575,ENSMUSG00000028874,ENSMUSG00000028978,ENSMUSG00000029334,ENSMUSG00000029361,ENSMUSG00000043004,ENSMUSG00000079055	0.23195647396804592
reactome	0	REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	3	409	11	5218	0.0491201944873509	3.4794398755278952	ENSMUSG00000026797,ENSMUSG00000031840,ENSMUSG00000059602	0.23195647396804592
reactome	0	REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	3	409	11	5218	0.0491201944873509	3.4794398755278952	ENSMUSG00000037759,ENSMUSG00000039942,ENSMUSG00000052821	0.23195647396804592
