library	gene_cluster	term	description	overlap	cluster_genes_in_universe	term_genes_in_universe	universe_genes	p_value	enrichment_ratio	overlap_genes	fdr_bh
panglao	8	panglao_Germ_cells	/	3	48	123	4072	0.17570538254258655	2.069105691056911	ENSMUSG00000026182,ENSMUSG00000044526,ENSMUSG00000078554	0.17570538254258655
panglao	9	panglao_Endothelial_cells_(aorta)	/	9	120	86	4072	0.0008450567365993881	3.5511627906976746	ENSMUSG00000000555,ENSMUSG00000000739,ENSMUSG00000020902,ENSMUSG00000027931,ENSMUSG00000029163,ENSMUSG00000034936,ENSMUSG00000036019,ENSMUSG00000046314,ENSMUSG00000054435	0.019436304941785925
panglao	9	panglao_Endothelial_cells	/	13	120	185	4072	0.002797592144806623	2.3845045045045046	ENSMUSG00000001930,ENSMUSG00000017446,ENSMUSG00000020077,ENSMUSG00000022893,ENSMUSG00000024440,ENSMUSG00000026921,ENSMUSG00000027931,ENSMUSG00000029648,ENSMUSG00000030159,ENSMUSG00000030342,ENSMUSG00000040254,ENSMUSG00000040447,ENSMUSG00000058396	0.032172309665276164
panglao	9	panglao_Enteric_neurons	/	6	120	65	4072	0.011558543769697022	3.1323076923076925	ENSMUSG00000001786,ENSMUSG00000041272,ENSMUSG00000046982,ENSMUSG00000051166,ENSMUSG00000059810,ENSMUSG00000090100	0.08861550223434383
panglao	9	panglao_Fibroblasts	/	10	120	159	4072	0.017855773469073057	2.134171907756813	ENSMUSG00000000957,ENSMUSG00000002900,ENSMUSG00000004105,ENSMUSG00000015133,ENSMUSG00000019916,ENSMUSG00000025780,ENSMUSG00000026728,ENSMUSG00000027204,ENSMUSG00000029661,ENSMUSG00000030830	0.09076606470419499
panglao	9	panglao_Dopaminergic_neurons	/	3	120	20	4072	0.019731753196564127	5.090000000000001	ENSMUSG00000020902,ENSMUSG00000032402,ENSMUSG00000037025	0.09076606470419499
panglao	9	panglao_Pancreatic_stellate_cells	/	3	120	28	4072	0.047862018864627424	3.6357142857142857	ENSMUSG00000000957,ENSMUSG00000029661,ENSMUSG00000041324	0.18347107231440515
panglao	9	panglao_Embryonic_stem_cells	/	5	120	76	4072	0.07205518438229033	2.232456140350877	ENSMUSG00000030342,ENSMUSG00000032402,ENSMUSG00000036986,ENSMUSG00000063972,ENSMUSG00000064210	0.23675274868466825
panglao	9	panglao_Kupffer_cells	/	3	120	44	4072	0.1387391178129167	2.313636363636364	ENSMUSG00000030159,ENSMUSG00000036896,ENSMUSG00000079227	0.3988749637121355
panglao	9	panglao_Mesangial_cells	/	3	120	53	4072	0.20433009562963145	1.920754716981132	ENSMUSG00000029163,ENSMUSG00000036986,ENSMUSG00000054580	0.5221769110535026
panglao	9	panglao_Platelets	/	5	120	115	4072	0.2503076176129947	1.4753623188405798	ENSMUSG00000001930,ENSMUSG00000020077,ENSMUSG00000022150,ENSMUSG00000030159,ENSMUSG00000030342	0.5256132161255546
panglao	9	panglao_Plasma_cells	/	3	120	59	4072	0.25138023379917823	1.7254237288135594	ENSMUSG00000024042,ENSMUSG00000029433,ENSMUSG00000030342	0.5256132161255546
panglao	9	panglao_Hepatocytes	/	6	120	162	4072	0.3429054496686667	1.2567901234567902	ENSMUSG00000000739,ENSMUSG00000026192,ENSMUSG00000028359,ENSMUSG00000032369,ENSMUSG00000037025,ENSMUSG00000054364	0.6572354451982779
panglao	9	panglao_Enterocytes	/	5	120	144	4072	0.4200889369280374	1.1782407407407407	ENSMUSG00000005413,ENSMUSG00000022555,ENSMUSG00000025466,ENSMUSG00000040532,ENSMUSG00000040613	0.6953126350444442
panglao	9	panglao_Oligodendrocytes	/	3	120	82	4072	0.43725467132804063	1.2414634146341463	ENSMUSG00000029053,ENSMUSG00000032519,ENSMUSG00000035441	0.6953126350444442
panglao	9	panglao_Adipocytes	/	4	120	117	4072	0.454887109692976	1.16011396011396	ENSMUSG00000000739,ENSMUSG00000004105,ENSMUSG00000019880,ENSMUSG00000029167	0.6953126350444442
panglao	9	panglao_Podocytes	/	3	120	88	4072	0.4836957461178742	1.156818181818182	ENSMUSG00000004105,ENSMUSG00000027931,ENSMUSG00000035441	0.6953126350444442
panglao	9	panglao_Olfactory_epithelial_cells	/	3	120	114	4072	0.6601281251372557	0.8929824561403509	ENSMUSG00000034390,ENSMUSG00000047084,ENSMUSG00000070426	0.8364551418030266
panglao	9	panglao_Monocytes	/	3	120	119	4072	0.6886641521791073	0.8554621848739496	ENSMUSG00000030830,ENSMUSG00000032369,ENSMUSG00000054612	0.8364551418030266
panglao	9	panglao_Germ_cells	/	3	120	123	4072	0.710190811313917	0.8276422764227643	ENSMUSG00000030301,ENSMUSG00000035441,ENSMUSG00000063972	0.8364551418030266
panglao	9	panglao_Macrophages	/	3	120	133	4072	0.7590357941563735	0.7654135338345865	ENSMUSG00000022150,ENSMUSG00000030830,ENSMUSG00000079227	0.8364551418030266
panglao	9	panglao_Mast_cells	/	3	120	140	4072	0.789157063076665	0.7271428571428571	ENSMUSG00000020173,ENSMUSG00000039308,ENSMUSG00000079227	0.8364551418030266
panglao	9	panglao_Neurons	/	4	120	184	4072	0.8000875269420255	0.7376811594202898	ENSMUSG00000029439,ENSMUSG00000034390,ENSMUSG00000039917,ENSMUSG00000051166	0.8364551418030266
panglao	9	panglao_Interneurons	/	4	120	204	4072	0.8605432998792035	0.665359477124183	ENSMUSG00000015790,ENSMUSG00000031292,ENSMUSG00000051166,ENSMUSG00000055013	0.8605432998792035
panglao	10	panglao_Macrophages	/	15	187	133	4072	0.0009870703947678168	2.4558723010735397	ENSMUSG00000020183,ENSMUSG00000024397,ENSMUSG00000024678,ENSMUSG00000024737,ENSMUSG00000026177,ENSMUSG00000026358,ENSMUSG00000027995,ENSMUSG00000029413,ENSMUSG00000036172,ENSMUSG00000040552,ENSMUSG00000049103,ENSMUSG00000056054,ENSMUSG00000070873,ENSMUSG00000089942,ENSMUSG00000112023	0.048366449343623025
panglao	10	panglao_Plasmacytoid_dendritic_cells	/	9	187	70	4072	0.004295925550146941	2.7996944232238348	ENSMUSG00000024211,ENSMUSG00000024235,ENSMUSG00000029530,ENSMUSG00000044583,ENSMUSG00000056054,ENSMUSG00000061132,ENSMUSG00000070873,ENSMUSG00000089942,ENSMUSG00000112023	0.07346709024827641
panglao	10	panglao_Osteoclast_precursor_cells	/	3	187	8	4072	0.004497985117241413	8.16577540106952	ENSMUSG00000025225,ENSMUSG00000026321,ENSMUSG00000035158	0.07346709024827641
panglao	10	panglao_Smooth_muscle_cells	/	9	187	74	4072	0.006234826016324122	2.64835958953606	ENSMUSG00000020439,ENSMUSG00000021186,ENSMUSG00000022057,ENSMUSG00000022309,ENSMUSG00000023336,ENSMUSG00000027827,ENSMUSG00000032006,ENSMUSG00000032085,ENSMUSG00000037379	0.0763766186999705
panglao	10	panglao_Kupffer_cells	/	5	187	44	4072	0.049283965409019026	2.4744773942634906	ENSMUSG00000004359,ENSMUSG00000024737,ENSMUSG00000026177,ENSMUSG00000026390,ENSMUSG00000055546	0.48298286100838644
panglao	10	panglao_Mesothelial_cells	/	5	187	52	4072	0.0883110276388129	2.0937885643767995	ENSMUSG00000024556,ENSMUSG00000027827,ENSMUSG00000031075,ENSMUSG00000063011,ENSMUSG00000074743	0.5106049807659132
panglao	10	panglao_Schwann_cells	/	4	187	39	4072	0.10170525775601627	2.2333744686685866	ENSMUSG00000000120,ENSMUSG00000015843,ENSMUSG00000022324,ENSMUSG00000032085	0.5106049807659132
panglao	10	panglao_Pericytes	/	5	187	55	4072	0.10614586323589018	1.9795819154107923	ENSMUSG00000022309,ENSMUSG00000029070,ENSMUSG00000030247,ENSMUSG00000032135,ENSMUSG00000036381	0.5106049807659132
panglao	10	panglao_Gamma_delta_T_cells	/	3	187	28	4072	0.13510384154010616	2.3330786860198627	ENSMUSG00000029177,ENSMUSG00000037379,ENSMUSG00000054717	0.5106049807659132
panglao	10	panglao_Pancreatic_stellate_cells	/	3	187	28	4072	0.13510384154010616	2.3330786860198627	ENSMUSG00000020241,ENSMUSG00000037379,ENSMUSG00000095677	0.5106049807659132
panglao	10	panglao_Epithelial_cells	/	9	187	129	4072	0.1366246611061067	1.5192140281059567	ENSMUSG00000017146,ENSMUSG00000020330,ENSMUSG00000024053,ENSMUSG00000026278,ENSMUSG00000027699,ENSMUSG00000029468,ENSMUSG00000031661,ENSMUSG00000056220,ENSMUSG00000073490	0.5106049807659132
