gene_id	pc1	pc2	pc3	inspection_cluster
ENSMUSG00000022451	0.28218123	-0.009713814	0.049152166	0
ENSMUSG00000092734	-0.6876473	-0.05743283	0.0073932125	0
ENSMUSG00000026700	-0.68803126	-0.057444252	0.007453265	0
ENSMUSG00000041852	0.68929416	-0.04809894	0.009777495	0
ENSMUSG00000075086	-0.687728	-0.057482105	0.007631464	0
ENSMUSG00000024776	-0.6592906	-0.06531391	0.011227092	0
ENSMUSG00000056035	13.137089	4.287251	1.2048702	4
ENSMUSG00000020000	-0.52004635	0.43032935	-0.0020734775	0
ENSMUSG00000037946	-0.662555	-0.060277637	0.0033764532	0
ENSMUSG00000001656	-0.688074	-0.05743447	0.0075822244	0
ENSMUSG00000053146	-0.68365246	-0.058383193	0.008713778	0
ENSMUSG00000073982	-0.560098	-0.051349588	-0.012020929	0
ENSMUSG00000024393	0.5090104	-0.104500055	-0.25635517	0
ENSMUSG00000025433	-0.68763447	-0.057619214	0.0074515413	0
ENSMUSG00000086552	-0.68624836	-0.05750309	0.007470447	0
ENSMUSG00000070972	-0.24379587	-0.04420703	0.035281952	0
ENSMUSG00000036139	-0.6865836	-0.05766397	0.008460094	0
ENSMUSG00000073768	-0.6696669	-0.06098665	0.017486729	0
ENSMUSG00000003573	-0.6665664	-0.057846352	0.0020852382	0
ENSMUSG00000115744	-0.6716788	-0.05873244	0.014699052	0
ENSMUSG00000019920	-0.23048265	-0.09687605	0.08577651	0
ENSMUSG00000094892	-0.68059725	-0.058908597	0.012220272	0
ENSMUSG00000027495	0.6931484	0.04246715	-0.10913561	0
ENSMUSG00000045989	-0.6881354	-0.057422735	0.0074532996	0
ENSMUSG00000087424	-0.6604014	-0.060230087	0.008490106	0
ENSMUSG00000050328	-0.6881402	-0.057421602	0.007440738	0
ENSMUSG00000022705	-0.6880442	-0.057481844	0.0074158083	0
ENSMUSG00000034543	-0.37936255	-0.07036505	0.007009402	0
ENSMUSG00000094734	-0.68812966	-0.057424583	0.0074646394	0
ENSMUSG00000071753	-0.67750347	-0.057574127	0.01302376	0
ENSMUSG00000020919	0.16382459	-0.19899006	-0.11114728	0
ENSMUSG00000036214	-0.4924286	-0.0044273813	0.015144736	0
ENSMUSG00000079069	-0.6878003	-0.05754643	0.0074708792	0
ENSMUSG00000103116	-0.6881402	-0.057421602	0.007440738	0
ENSMUSG00000097368	-0.6644386	-0.058807597	0.01165419	0
ENSMUSG00000039230	-0.28294283	-0.05924918	-0.033796463	0
ENSMUSG00000035713	-0.6686418	-0.05671545	0.0036832483	0
ENSMUSG00000059995	-0.3816977	-0.0532183	-0.04668658	0
ENSMUSG00000033831	69.519844	1.4047858	-5.024178	3
ENSMUSG00000029730	-0.4962641	-0.05932105	-0.010612577	0
ENSMUSG00000019841	-0.04262091	-0.1382487	0.1830765	0
ENSMUSG00000040543	-0.6842943	-0.058509253	0.0067376667	0
ENSMUSG00000091537	0.072101854	0.1617786	-0.03368992	0
ENSMUSG00000026420	-0.68804264	-0.057462912	0.0074440385	0
ENSMUSG00000027550	-0.5949048	-0.07510646	0.046151273	0
ENSMUSG00000073971	-0.6873515	-0.05762858	0.0077671898	0
ENSMUSG00000028607	0.9740498	0.10435665	-0.25859758	0
ENSMUSG00000039210	-0.40050375	-0.047450516	0.0011094478	0
ENSMUSG00000032231	-0.43386388	-0.08798739	-0.025394477	0
ENSMUSG00000078593	-0.6881402	-0.057421602	0.007440738	0
ENSMUSG00000028165	-0.10042963	-0.016621122	0.049339436	0
ENSMUSG00000075273	-0.5750244	-0.061332434	0.021391226	0
ENSMUSG00000049618	-0.68811905	-0.05742974	0.007470719	0
ENSMUSG00000002496	0.04744861	-0.09713938	-0.062482968	0
ENSMUSG00000055692	-0.6815302	-0.056608655	0.0063390345	0
ENSMUSG00000031160	-0.6881402	-0.057421602	0.007440738	0
ENSMUSG00000030983	0.30506644	0.016654635	-0.051014673	0
ENSMUSG00000078640	-0.68775415	-0.057501595	0.0074108685	0
ENSMUSG00000046675	-0.58947855	-0.04606615	0.012046935	0
ENSMUSG00000051811	-0.68531245	-0.05667303	0.0068410775	0
ENSMUSG00000028651	-0.5422219	-0.050269607	-0.014792286	0
ENSMUSG00000024425	2.3119552	-0.28613845	0.4412194	0
ENSMUSG00000046613	-0.68693095	-0.057451047	0.008026222	0
ENSMUSG00000070501	-0.67532265	-0.060005438	0.013162587	0
ENSMUSG00000049612	-0.6796311	-0.059104476	0.011754593	0
ENSMUSG00000091996	-0.6825167	-0.05555487	0.008871305	0
ENSMUSG00000078038	-0.6881402	-0.057421602	0.007440738	0
ENSMUSG00000042216	-0.62142056	-0.07091141	0.014889577	0
ENSMUSG00000069036	-0.6879379	-0.057420198	0.0073801195	0
ENSMUSG00000079407	-0.6863487	-0.05781154	0.009566272	0
ENSMUSG00000021823	-0.20809987	-0.042737376	-0.0022340221	0
ENSMUSG00000033808	-0.42155328	-0.06561145	0.057881616	0
ENSMUSG00000051098	-0.53134066	-0.044144064	0.078086145	0
ENSMUSG00000061633	-0.6880849	-0.057451934	0.0074710767	0
ENSMUSG00000056870	-0.66646236	-0.048175752	0.011148538	0
ENSMUSG00000030093	-0.6880599	-0.057438806	0.0074434946	0
ENSMUSG00000000194	-0.33270183	-0.069687694	-0.025464434	0
ENSMUSG00000043207	0.2671712	-0.054861438	0.15585992	0
ENSMUSG00000005667	-0.67103964	-0.05452246	0.006510301	0
ENSMUSG00000073830	21.254143	50.704983	-2.710253	4
ENSMUSG00000039703	0.4328993	0.018049767	-0.11723232	0
ENSMUSG00000031068	0.46628022	-0.0461907	0.09142606	0
ENSMUSG00000051154	0.32792807	-0.011618958	0.08897917	0
ENSMUSG00000025487	0.03681789	0.027948083	-0.0868392	0
ENSMUSG00000005354	1.0359793	0.099019	-0.2611081	0
ENSMUSG00000025892	-0.6805798	-0.058716558	0.009064864	0
ENSMUSG00000074071	-0.28210407	-0.035264306	-0.0027243416	0
ENSMUSG00000057182	-0.6753288	-0.056787733	0.009883276	0
ENSMUSG00000020390	0.4619296	-0.050716702	0.1792952	0
ENSMUSG00000031131	-0.68812895	-0.057425834	0.0074345986	0
ENSMUSG00000094612	-0.6881156	-0.057428695	0.007495686	0
ENSMUSG00000031283	-0.67454726	-0.05935128	0.012624063	0
ENSMUSG00000109219	-0.68812966	-0.057424583	0.0074646394	0
ENSMUSG00000038429	0.17314428	-0.037816145	-0.12970303	0
ENSMUSG00000034810	-0.66546714	-0.061163817	0.012357626	0
ENSMUSG00000018733	-0.4996235	-0.052204236	0.03966264	0
ENSMUSG00000022037	13.273468	1.7162156	-1.890727	4
ENSMUSG00000085260	-0.68774223	-0.057457354	0.007420696	0
ENSMUSG00000029610	-0.57894367	-0.042012367	-0.012156639	0
ENSMUSG00000042185	-0.47450098	-0.07205706	-0.0076922243	0
ENSMUSG00000067525	-0.68758744	-0.057557102	0.0076538725	0
ENSMUSG00000006021	-0.53164357	-0.05905206	-0.01859644	0
ENSMUSG00000046408	-0.6789277	-0.05548169	0.0067548705	0
ENSMUSG00000020599	-0.67381907	-0.058608316	0.008516116	0
ENSMUSG00000030775	-0.67081964	-0.06020464	0.0123376595	0
ENSMUSG00000015149	-0.14247887	-0.042614363	-0.066985	0
ENSMUSG00000046434	0.24116029	0.1310329	0.095414326	0
ENSMUSG00000031377	-0.6826104	-0.056999713	0.008213465	0
ENSMUSG00000031774	-0.41825798	-0.032693636	-0.0071647186	0
ENSMUSG00000096840	-0.68809503	-0.057433702	0.007547557	0
ENSMUSG00000050627	0.009439473	-0.119243406	-0.01759509	0
ENSMUSG00000031878	-0.26290354	-0.032485146	0.09968189	0
ENSMUSG00000030322	-0.65714586	-0.058788445	0.013654172	0
ENSMUSG00000029541	-0.68803847	-0.05743605	0.0074188886	0
ENSMUSG00000020696	-0.30779016	-0.04954225	0.019108769	0
ENSMUSG00000097162	-0.58563906	-0.049477447	0.0036547792	0
ENSMUSG00000113189	-0.6813765	-0.058551315	0.008823268	0
ENSMUSG00000045201	-0.6877862	-0.057497744	0.007403994	0
ENSMUSG00000058513	-0.6857722	-0.057456303	0.007853718	0
ENSMUSG00000059479	-0.64031214	-0.060985643	0.0021319522	0
ENSMUSG00000077239	-0.68715525	-0.057794195	0.007242363	0
ENSMUSG00000031755	-0.6344656	-0.059953902	0.0035287412	0
ENSMUSG00000076253	-0.68813354	-0.057406478	0.007445961	0
ENSMUSG00000038379	-0.6797629	-0.059589297	0.011178504	0
ENSMUSG00000002109	-0.6228041	-0.055344924	0.015368396	0
ENSMUSG00000041840	-0.57964367	-0.058544192	0.029582366	0
ENSMUSG00000049691	-0.6881269	-0.05742591	0.0074390317	0
ENSMUSG00000021555	-0.2790176	-0.091402896	0.030593604	0
ENSMUSG00000022814	-0.08845616	-0.06932478	-0.0022261245	0
ENSMUSG00000028782	-0.68692565	-0.057807803	0.007157138	0
ENSMUSG00000095028	-0.6812132	-0.057522267	0.010508771	0
ENSMUSG00000057223	-0.6878414	-0.05747088	0.0075865225	0
ENSMUSG00000034413	-0.6664885	-0.060523957	0.009596512	0
ENSMUSG00000087579	0.82810205	-0.54046893	0.5810328	0
ENSMUSG00000025127	1.5311894	-0.07283106	-0.54835117	0
ENSMUSG00000030222	-0.64062625	-0.047477253	0.013007758	0
ENSMUSG00000040133	-0.6869961	-0.05747341	0.007635376	0
ENSMUSG00000027845	-0.57586575	-0.057613846	0.014830702	0
ENSMUSG00000028003	0.3262087	-0.08323776	0.19366625	0
ENSMUSG00000030054	-0.6840071	-0.05722079	0.0073601957	0
ENSMUSG00000093980	-0.6881402	-0.057421602	0.007440738	0
ENSMUSG00000034227	-0.68477404	-0.05631841	0.0066899606	0
ENSMUSG00000003435	0.091234066	0.05055808	-0.11676819	0
ENSMUSG00000049280	-0.64362675	-0.06437026	0.038665473	0
ENSMUSG00000022309	-0.63758856	-0.064902954	0.021992078	0
ENSMUSG00000093460	-0.68416154	-0.05829421	0.007669166	0
ENSMUSG00000075064	-0.6881402	-0.057421602	0.007440738	0
ENSMUSG00000029684	0.5269104	-0.013765761	0.27159524	0
ENSMUSG00000027531	0.17127797	-0.105629236	0.03496385	0
ENSMUSG00000091541	-0.68172765	-0.05857615	0.008299734	0
ENSMUSG00000031565	-0.6281635	-0.0444376	0.0062832953	0
ENSMUSG00000101078	-0.688098	-0.057433523	0.0075363587	0
ENSMUSG00000070047	0.515906	-0.11861074	-0.010729467	0
ENSMUSG00000030057	3.3485649	0.26553625	0.17861228	0
ENSMUSG00000050121	-0.68426263	-0.057736177	0.008650619	0
ENSMUSG00000024353	-0.6822221	-0.058619183	0.0071218936	0
ENSMUSG00000060002	3.1928473	1.4435382	0.7473864	0
ENSMUSG00000054406	-0.6881223	-0.057421736	0.007465407	0
ENSMUSG00000065569	-0.6881402	-0.057421602	0.007440738	0
ENSMUSG00000034471	-0.5058829	-0.060542762	-0.03727939	0
ENSMUSG00000028246	-0.68569344	-0.057750814	0.0079833325	0
ENSMUSG00000092815	-0.6881402	-0.057421602	0.007440738	0
ENSMUSG00000022749	-0.33815426	-0.117005534	0.047513917	0
ENSMUSG00000029919	-0.66467774	-0.05874101	0.011282485	0
ENSMUSG00000000739	-0.62992	-0.042207822	0.0030287162	0
ENSMUSG00000037020	-0.6502267	-0.06351372	0.0012845339	0
ENSMUSG00000035933	-0.17526302	-0.09298978	0.09333896	0
ENSMUSG00000116611	-0.6873208	-0.057204008	0.007477944	0
ENSMUSG00000059639	-0.68773353	-0.05749247	0.00760155	0
ENSMUSG00000028359	-0.5175986	-0.08575939	0.004362569	0
ENSMUSG00000021464	-0.68729603	-0.057471186	0.0072735753	0
ENSMUSG00000044338	-0.68536806	-0.05897313	0.007137655	0
ENSMUSG00000002633	-0.6810948	-0.056789946	0.008217529	0
ENSMUSG00000069722	-0.6880987	-0.05743114	0.007485151	0
ENSMUSG00000067713	-0.28355137	-0.04785809	-0.052733406	0
ENSMUSG00000021591	0.025990115	0.10297626	-0.065003924	0
ENSMUSG00000069184	-0.60225785	-0.064785205	0.036925536	0
ENSMUSG00000027171	-0.67931014	-0.05652151	0.0093237925	0
ENSMUSG00000031539	-0.6484579	-0.061038177	0.003698664	0
ENSMUSG00000075145	-0.6881402	-0.057421602	0.007440738	0
ENSMUSG00000022221	-0.6669957	-0.061348006	0.0048088743	0
ENSMUSG00000063386	-0.6839534	-0.058165908	0.009263186	0
ENSMUSG00000056782	-0.64386904	-0.06785914	0.017214745	0
ENSMUSG00000025410	0.48238626	0.0915283	-0.1824835	0
ENSMUSG00000027332	1.6721753	0.0409505	-0.32628253	0
ENSMUSG00000025268	-0.56156445	-0.085666575	-0.007406595	0
ENSMUSG00000026519	-0.46229848	-0.07465243	-0.023907999	0
ENSMUSG00000043323	-0.50768334	-0.06251536	-0.025182612	0
ENSMUSG00000060803	3.995823	3.2917438	-1.0764362	0
ENSMUSG00000026117	-0.32747012	-0.057859685	-0.06781944	0
ENSMUSG00000073906	-0.6880635	-0.0574025	0.0074208486	0
ENSMUSG00000098912	-0.63479817	-0.055598468	0.024638519	0
ENSMUSG00000062175	-0.6796948	-0.057938702	0.0054635657	0
ENSMUSG00000028035	-0.06298801	0.06814751	0.102552034	0
ENSMUSG00000039656	-0.38169232	-0.039821334	-0.06119033	0
