library	gene_cluster	term	description	overlap	cluster_genes_in_universe	term_genes_in_universe	universe_genes	p_value	enrichment_ratio	overlap_genes	fdr_bh
reactome	6	REACTOME_DEVELOPMENTAL_BIOLOGY	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DEVELOPMENTAL_BIOLOGY	10	173	364	5218	0.77744873545727	0.8286222448072159	ENSMUSG00000017950,ENSMUSG00000020019,ENSMUSG00000027087,ENSMUSG00000027513,ENSMUSG00000027690,ENSMUSG00000029167,ENSMUSG00000030551,ENSMUSG00000042284,ENSMUSG00000067158,ENSMUSG00000079465	0.893485860152385
reactome	6	REACTOME_AXON_GUIDANCE	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_AXON_GUIDANCE	5	173	224	5218	0.8723711161495091	0.6732555739058629	ENSMUSG00000020019,ENSMUSG00000027087,ENSMUSG00000042284,ENSMUSG00000067158,ENSMUSG00000079465	0.9878319991692971
reactome	6	REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	3	173	160	5218	0.9061224090836282	0.5655346820809248	ENSMUSG00000036402,ENSMUSG00000051980,ENSMUSG00000060459	0.9999999987738895
reactome	6	REACTOME_GPCR_LIGAND_BINDING	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GPCR_LIGAND_BINDING	7	173	339	5218	0.9400527103472199	0.622811055978993	ENSMUSG00000032492,ENSMUSG00000036402,ENSMUSG00000040016,ENSMUSG00000049791,ENSMUSG00000051980,ENSMUSG00000058620,ENSMUSG00000060459	0.9999999987738895
reactome	6	REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK	3	173	181	5218	0.9440480852378481	0.49992016095551367	ENSMUSG00000036402,ENSMUSG00000051980,ENSMUSG00000060459	0.9999999987738895
reactome	6	REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	3	173	246	5218	0.9900640515093188	0.36782743549978847	ENSMUSG00000040016,ENSMUSG00000058620,ENSMUSG00000060459	0.9999999987738895
reactome	6	REACTOME_METABOLISM_OF_PROTEINS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_PROTEINS	5	173	357	5218	0.9936548242847503	0.4224348699017179	ENSMUSG00000031958,ENSMUSG00000038072,ENSMUSG00000038843,ENSMUSG00000042082,ENSMUSG00000043998	0.9999999987738895
reactome	6	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ADAPTIVE_IMMUNE_SYSTEM	3	173	463	5218	0.9999866415692631	0.1954331514750496	ENSMUSG00000006519,ENSMUSG00000021190,ENSMUSG00000027087	0.9999999987738895
reactome	6	REACTOME_GPCR_DOWNSTREAM_SIGNALING	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GPCR_DOWNSTREAM_SIGNALING	6	173	832	5218	0.9999999784270818	0.21751333926189415	ENSMUSG00000032492,ENSMUSG00000036402,ENSMUSG00000040016,ENSMUSG00000051980,ENSMUSG00000058620,ENSMUSG00000060459	0.9999999987738895
reactome	6	REACTOME_SIGNALING_BY_GPCR	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_GPCR	7	173	926	5218	0.9999999943013593	0.2280053433875579	ENSMUSG00000032492,ENSMUSG00000036402,ENSMUSG00000040016,ENSMUSG00000049791,ENSMUSG00000051980,ENSMUSG00000058620,ENSMUSG00000060459	0.9999999987738895
reactome	6	REACTOME_IMMUNE_SYSTEM	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_IMMUNE_SYSTEM	5	173	859	5218	0.9999999987738896	0.17556373522108648	ENSMUSG00000005268,ENSMUSG00000006519,ENSMUSG00000021190,ENSMUSG00000027087,ENSMUSG00000055737	0.9999999987738895
reactome	8	REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	29	218	181	5218	1.9925836664820948e-10	3.8350144457397746	ENSMUSG00000015671,ENSMUSG00000018548,ENSMUSG00000020271,ENSMUSG00000020720,ENSMUSG00000020794,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021774,ENSMUSG00000021832,ENSMUSG00000022674,ENSMUSG00000024231,ENSMUSG00000025939,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000027011,ENSMUSG00000027180,ENSMUSG00000028086,ENSMUSG00000028277,ENSMUSG00000029203,ENSMUSG00000030061,ENSMUSG00000032030,ENSMUSG00000032307,ENSMUSG00000036309,ENSMUSG00000041058,ENSMUSG00000060073,ENSMUSG00000064061,ENSMUSG00000070923,ENSMUSG00000074781	3.56672476300295e-08
reactome	8	REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	30	218	208	5218	1.3319284118848151e-09	3.4522759350741006	ENSMUSG00000015671,ENSMUSG00000018548,ENSMUSG00000020271,ENSMUSG00000020720,ENSMUSG00000020794,ENSMUSG00000020986,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021774,ENSMUSG00000021832,ENSMUSG00000022674,ENSMUSG00000024231,ENSMUSG00000025939,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000027011,ENSMUSG00000027180,ENSMUSG00000028086,ENSMUSG00000028277,ENSMUSG00000029203,ENSMUSG00000030061,ENSMUSG00000032030,ENSMUSG00000032307,ENSMUSG00000036309,ENSMUSG00000041058,ENSMUSG00000060073,ENSMUSG00000064061,ENSMUSG00000070923,ENSMUSG00000074781	1.1920759286369096e-07
reactome	8	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ADAPTIVE_IMMUNE_SYSTEM	44	218	463	5218	1.0265782605737085e-07	2.2746745397982844	ENSMUSG00000006740,ENSMUSG00000009013,ENSMUSG00000014932,ENSMUSG00000015671,ENSMUSG00000018548,ENSMUSG00000019699,ENSMUSG00000020271,ENSMUSG00000020349,ENSMUSG00000020720,ENSMUSG00000020794,ENSMUSG00000020986,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021774,ENSMUSG00000021832,ENSMUSG00000022674,ENSMUSG00000024231,ENSMUSG00000024603,ENSMUSG00000025939,ENSMUSG00000026585,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000027011,ENSMUSG00000027180,ENSMUSG00000028086,ENSMUSG00000028277,ENSMUSG00000028698,ENSMUSG00000029203,ENSMUSG00000030061,ENSMUSG00000030265,ENSMUSG00000030774,ENSMUSG00000031367,ENSMUSG00000032030,ENSMUSG00000032307,ENSMUSG00000032475,ENSMUSG00000036309,ENSMUSG00000036438,ENSMUSG00000041058,ENSMUSG00000044252,ENSMUSG00000060073,ENSMUSG00000064061,ENSMUSG00000070923,ENSMUSG00000074781	6.125250288089794e-06
reactome	8	REACTOME_NEURONAL_SYSTEM	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NEURONAL_SYSTEM	27	218	255	5218	5.6927693678828196e-06	2.534376686454398	ENSMUSG00000002413,ENSMUSG00000005360,ENSMUSG00000007653,ENSMUSG00000010803,ENSMUSG00000017412,ENSMUSG00000020428,ENSMUSG00000020431,ENSMUSG00000020436,ENSMUSG00000020524,ENSMUSG00000022055,ENSMUSG00000022770,ENSMUSG00000025739,ENSMUSG00000025892,ENSMUSG00000026452,ENSMUSG00000026824,ENSMUSG00000027827,ENSMUSG00000028879,ENSMUSG00000033998,ENSMUSG00000035936,ENSMUSG00000036438,ENSMUSG00000038128,ENSMUSG00000041670,ENSMUSG00000047976,ENSMUSG00000056073,ENSMUSG00000057614,ENSMUSG00000057880,ENSMUSG00000060882	0.00025475142921275616
reactome	8	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	21	218	174	5218	9.048197138467845e-06	2.888801012337868	ENSMUSG00000002413,ENSMUSG00000005360,ENSMUSG00000007653,ENSMUSG00000010803,ENSMUSG00000017412,ENSMUSG00000020428,ENSMUSG00000020431,ENSMUSG00000020436,ENSMUSG00000020524,ENSMUSG00000022055,ENSMUSG00000022770,ENSMUSG00000025739,ENSMUSG00000025892,ENSMUSG00000026824,ENSMUSG00000035936,ENSMUSG00000036438,ENSMUSG00000038128,ENSMUSG00000041670,ENSMUSG00000056073,ENSMUSG00000057614,ENSMUSG00000057880	0.0002799219533341735
reactome	8	REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	10	218	44	5218	9.382858770977882e-06	5.439949958298583	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000032030,ENSMUSG00000060073	0.0002799219533341735
reactome	8	REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC	10	218	46	5218	1.43220973882351e-05	5.203430394894297	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000037458,ENSMUSG00000060073	0.00036623649035629754
reactome	8	REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	10	218	47	5218	1.75365349835651e-05	5.092719109896546	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000036309,ENSMUSG00000060073	0.0003923799702572691
reactome	8	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	15	218	105	5218	2.497725571838564e-05	3.419397116644823	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000022905,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000028484,ENSMUSG00000031367,ENSMUSG00000032030,ENSMUSG00000033793,ENSMUSG00000036309,ENSMUSG00000060073	0.0004484727605581819
reactome	8	REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	11	218	59	5218	2.505434416526156e-05	4.462603016638159	ENSMUSG00000015671,ENSMUSG00000020271,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000036309,ENSMUSG00000060073	0.0004484727605581819
reactome	8	REACTOME_SIGNALING_BY_WNT	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_WNT	11	218	60	5218	2.9567630648261237e-05	4.38822629969419	ENSMUSG00000015671,ENSMUSG00000020349,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000036309,ENSMUSG00000060073	0.0004811459896398874
reactome	8	REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	10	218	52	5218	4.459047485111796e-05	4.6030345800988	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000036309,ENSMUSG00000060073	0.0006460837408765294
reactome	8	REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	16	218	126	5218	5.9262102216170616e-05	3.039464103684287	ENSMUSG00000002413,ENSMUSG00000007653,ENSMUSG00000010803,ENSMUSG00000020428,ENSMUSG00000020431,ENSMUSG00000020436,ENSMUSG00000020524,ENSMUSG00000022055,ENSMUSG00000022770,ENSMUSG00000025739,ENSMUSG00000025892,ENSMUSG00000026824,ENSMUSG00000036438,ENSMUSG00000038128,ENSMUSG00000056073,ENSMUSG00000057614	0.0006460837408765294
reactome	8	REACTOME_REGULATION_OF_APOPTOSIS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_APOPTOSIS	10	218	54	5218	6.267869045324003e-05	4.432551817872919	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000037148,ENSMUSG00000060073	0.0006460837408765294
reactome	8	REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_C	10	218	54	5218	6.267869045324003e-05	4.432551817872919	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021774,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000060073	0.0006460837408765294
reactome	8	REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES	9	218	44	5218	6.496931472501412e-05	4.895954962468725	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000060073	0.0006460837408765294
reactome	8	REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	9	218	44	5218	6.496931472501412e-05	4.895954962468725	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000060073	0.0006460837408765294
reactome	8	REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_AUTODEGRADATION_OF_THE_E3_UBIQUITIN_LIGASE_COP1	9	218	44	5218	6.496931472501412e-05	4.895954962468725	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000060073	0.0006460837408765294
reactome	8	REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	13	218	90	5218	7.804943440920546e-05	3.457390417940877	ENSMUSG00000015671,ENSMUSG00000019699,ENSMUSG00000020271,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000030265,ENSMUSG00000036309,ENSMUSG00000060073	0.0007353078294340936
reactome	8	REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_P53_INDEPENDENT_G1_S_DNA_DAMAGE_CHECKPOINT	9	218	46	5218	9.386789280951176e-05	4.683087355404867	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000060073	0.0008401176406451303
reactome	8	REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	15	218	119	5218	0.00011028926810721603	3.0171151029219025	ENSMUSG00000015671,ENSMUSG00000019699,ENSMUSG00000020271,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000030265,ENSMUSG00000032475,ENSMUSG00000036309,ENSMUSG00000036438,ENSMUSG00000060073	0.0009400847138662701
reactome	8	REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	10	218	59	5218	0.0001369968680392771	4.056911833307417	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021774,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000060073	0.0011146563354104818
reactome	8	REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	9	218	49	5218	0.00015692607460647486	4.3963677214004875	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000060073	0.001221294232806913
reactome	8	REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_MITOTIC_CELL_CYCLE	11	218	72	5218	0.00016757482460185352	3.6568552497451585	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021774,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000036309,ENSMUSG00000060073	0.0012498289001554909
reactome	8	REACTOME_ER_PHAGOSOME_PATHWAY	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ER_PHAGOSOME_PATHWAY	9	218	50	5218	0.0001845334214451885	4.308440366972477	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000060073	0.0012704416322572591
reactome	8	REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	9	218	50	5218	0.0001845334214451885	4.308440366972477	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000060073	0.0012704416322572591
reactome	8	REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	10	218	62	5218	0.0002100497532891197	3.8606096478248	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000036309,ENSMUSG00000060073	0.0013428180656697294
reactome	8	REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	10	218	62	5218	0.0002100497532891197	3.8606096478248	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021774,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000060073	0.0013428180656697294
reactome	8	REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	9	218	52	5218	0.00025196127541595456	4.142731122088921	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000060073	0.0015552092517053745
reactome	8	REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS	7	218	36	5218	0.0005974939766751399	4.6541794087665656	ENSMUSG00000002413,ENSMUSG00000020431,ENSMUSG00000020524,ENSMUSG00000022055,ENSMUSG00000025892,ENSMUSG00000036438,ENSMUSG00000038128	0.003565047394161668
reactome	8	REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX	9	218	60	5218	0.0007571595802352161	3.590366972477064	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000060073	0.004339187020363215
reactome	8	REACTOME_GABA_A_RECEPTOR_ACTIVATION	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_GABA_A_RECEPTOR_ACTIVATION	4	218	11	5218	0.0007757205846459379	8.703919933277733	ENSMUSG00000007653,ENSMUSG00000010803,ENSMUSG00000020428,ENSMUSG00000020436	0.004339187020363215
reactome	8	REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_LIGAND_GATED_ION_CHANNEL_TRANSPORT	5	218	19	5218	0.0008742338788127505	6.298889425398358	ENSMUSG00000007653,ENSMUSG00000010803,ENSMUSG00000020428,ENSMUSG00000020436,ENSMUSG00000028020	0.004742056494166132
reactome	8	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	17	218	175	5218	0.0009191475966211597	2.32519003931848	ENSMUSG00000007682,ENSMUSG00000015671,ENSMUSG00000015806,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000024640,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000029752,ENSMUSG00000030268,ENSMUSG00000037458,ENSMUSG00000060073,ENSMUSG00000071708,ENSMUSG00000075232	0.0048390417586819875
reactome	8	REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	9	218	63	5218	0.0010873091896368733	3.419397116644823	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000060073	0.005266539769007048
reactome	8	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	9	218	63	5218	0.0010873091896368733	3.419397116644823	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000060073	0.005266539769007048
reactome	8	REACTOME_APOPTOSIS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_APOPTOSIS	14	218	132	5218	0.001112485442413843	2.538643313872672	ENSMUSG00000009013,ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000021936,ENSMUSG00000022789,ENSMUSG00000022905,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000037148,ENSMUSG00000060073	0.005266539769007048
reactome	8	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	10	218	76	5218	0.0011180363755433956	3.149444712699179	ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000032249,ENSMUSG00000060073	0.005266539769007048
reactome	8	REACTOME_HIV_INFECTION	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_HIV_INFECTION	16	218	163	5218	0.0011609111480843154	2.349524399166995	ENSMUSG00000009535,ENSMUSG00000015671,ENSMUSG00000020720,ENSMUSG00000021024,ENSMUSG00000021178,ENSMUSG00000021737,ENSMUSG00000021832,ENSMUSG00000022905,ENSMUSG00000026750,ENSMUSG00000026914,ENSMUSG00000028484,ENSMUSG00000031367,ENSMUSG00000032030,ENSMUSG00000033793,ENSMUSG00000036309,ENSMUSG00000060073	0.005328284500181858
