review_row	term	flight_minus_ground	signed_accession_mean_flt_minus_gc	mean_abs_accession_effect	category	category_label	matched_keyword	rationale	effect_direction
89	R-MMU-983169_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.2029580761566896	0.1868713296072125	0.2918943083849902	prior_literature_match	prior literature match	mhc	matches expected tissue/spaceflight biology: mhc	FLT_up
90	R-MMU-74752_SIGNALING_BY_INSULIN_RECEPTOR	-0.0733336045982394	-0.06148562146800457	0.0751283855346712	prior_literature_match	prior literature match	insulin	matches expected tissue/spaceflight biology: insulin	FLT_down
91	R-MMU-9749641_ASPIRIN_ADME	-0.1503334615686626	-0.0922258946753499	0.145926000735956	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
92	R-MMU-109582_HEMOSTASIS	-0.1087952892077472	-0.09405075057194774	0.1393936177941695	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
93	R-MMU-8939211_ESR_MEDIATED_SIGNALING	-0.0970374641387323	-0.0816025831690342	0.1382895911466772	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
94	R-MMU-6809371_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-0.1530500325880277	-0.08405085714513565	0.1537642015895799	prior_literature_match	prior literature match	exact override	literature override: skin cornified envelope/barrier	FLT_down
95	R-MMU-8978868_FATTY_ACID_METABOLISM	-0.1452093362314261	-0.1402241628834817	0.1455272228834816	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
96	R-MMU-381426_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.1354567387729754	0.05874394671107347	0.1049278489534977	prior_literature_match	prior literature match	insulin	matches expected tissue/spaceflight biology: insulin	FLT_up
97	R-MMU-71291_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	-0.2480744866848587	-0.20902159021889935	0.3929159651582934	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
98	R-MMU-2029482_REGULATION_OF_ACTIN_DYNAMICS_FOR_PHAGOCYTIC_CUP_FORMATION	-0.1611982333521124	-0.17113102045175435	0.2452459204517544	plausible_complementary	plausible/complementary	actin	plausible complementary mechanism: actin	FLT_down
99	R-MMU-1483257_PHOSPHOLIPID_METABOLISM	-0.1376444977404929	-0.09162170269241542	0.1872380929469609	prior_literature_match	prior literature match	lipid	matches expected tissue/spaceflight biology: lipid	FLT_down
100	R-MMU-71387_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES	-0.2180979087323944	-0.18387536447368427	0.3168833566959066	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
101	R-MMU-1169410_ANTIMICROBIAL_MECHANISM_OF_IFN_STIMULATED_GENES	0.082583850679919	0.061922102318157	0.0951679888198741	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
102	R-MMU-5357801_PROGRAMMED_CELL_DEATH	0.078871321355634	0.048182596006113715	0.1201482000465177	prior_literature_match	prior literature match	programmed cell death	matches expected tissue/spaceflight biology: programmed cell death	FLT_up
103	R-MMU-74160_GENE_EXPRESSION_TRANSCRIPTION	0.0558118520774648	0.052236354302675765	0.0796331043026757	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
104	R-MMU-5173105_O_LINKED_GLYCOSYLATION	0.0871456637024647	0.02554960299388617	0.0798839954349635	plausible_complementary	plausible/complementary	glycosylation	plausible complementary mechanism: glycosylation	FLT_up
105	R-MMU-76002_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.2041741694612679	0.08628576867419828	0.2411032941893498	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
106	R-MMU-9769739_REGULATION_OF_CLOTTING_CASCADE	0.078556819125	0.0625009333960659	0.0861127373960658	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
107	R-MMU-977606_REGULATION_OF_COMPLEMENT_CASCADE	-0.0813209524665494	-0.10601222512192081	0.1060122251219208	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
108	R-MMU-9730414_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT	0.0644144060744719	0.05528851273361244	0.0720187593093699	prior_literature_match	prior literature match	melanocyte	matches expected tissue/spaceflight biology: melanocyte	FLT_up
109	R-MMU-9932444_ATP_DEPENDENT_CHROMATIN_REMODELERS	-0.1373937693512324	-0.10445112425236576	0.1599307716564061	plausible_complementary	plausible/complementary	chromatin	plausible complementary mechanism: chromatin	FLT_down
110	R-MMU-3858494_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	-0.1308216310760563	-0.14450258216053954	0.1829279360272061	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
111	R-MMU-397014_MUSCLE_CONTRACTION	0.3367220038371479	0.3388753469586921	0.5568278872920254	likely_artifact	likely artifact/junk	exact override	literature override: off-context muscle pathway in skin	FLT_up
112	R-MMU-418990_ADHERENS_JUNCTIONS_INTERACTIONS	0.1093398860277641	0.10561423477765904	0.1679628696433155	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac	FLT_up
113	R-MMU-5578775_ION_HOMEOSTASIS	0.1551169037852111	0.13830090908337755	0.2364446393864079	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
114	R-MMU-1592389_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	0.0856787118943662	0.060800803288632056	0.1240044386421671	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
115	R-MMU-983231_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	-0.1021677396195421	-0.07077514292215133	0.1540915418261917	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
116	R-MMU-166658_COMPLEMENT_CASCADE	-0.1168520654225355	-0.06467646995259606	0.1612931212657274	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
117	R-MMU-445355_SMOOTH_MUSCLE_CONTRACTION	-0.2038883611619719	-0.1861583564587985	0.2986330564587984	likely_artifact	likely artifact/junk	muscle contraction	context-incongruent Reactome term: muscle contraction	FLT_down
118	R-MMU-373755_SEMAPHORIN_INTERACTIONS	0.0674711313697182	0.06698912323067517	0.0949287797155236	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac	FLT_up
119	R-MMU-1566948_ELASTIC_FIBRE_FORMATION	0.1590119538468309	0.05330861498775651	0.1864967259756352	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
120	R-MMU-168249_INNATE_IMMUNE_SYSTEM	-0.3156595517079227	-0.2434467673921363	0.3698374700032475	prior_literature_match	prior literature match	innate immune	matches expected tissue/spaceflight biology: innate immune	FLT_down
121	R-MMU-8951664_NEDDYLATION	-0.1528978660757043	-0.16926635682349808	0.2524797851568314	plausible_complementary	plausible/complementary	neddylation	plausible complementary mechanism: neddylation	FLT_down
122	R-MMU-170834_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	-0.0751650816501762	-0.09300068913651867	0.1017375143031853	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
123	R-MMU-212436_GENERIC_TRANSCRIPTION_PATHWAY	0.1408783665669002	0.10999464280790357	0.249389944424065	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
124	R-MMU-9748784_DRUG_ADME	0.1026300859366196	0.10025876672798156	0.1313117577279815	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
125	R-MMU-8957275_POST_TRANSLATIONAL_PROTEIN_PHOSPHORYLATION	0.1544949562147897	0.09257564227184119	0.1975183094435583	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
126	R-MMU-69306_DNA_REPLICATION	-0.0377802404939718	-0.024760695649277065	0.0713967250672433	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
127	R-MMU-8953854_METABOLISM_OF_RNA	0.1548467567378522	0.15991661216244452	0.2661458360957778	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
128	R-MMU-500792_GPCR_LIGAND_BINDING	-0.1474093373210035	-0.09887904797304625	0.1532188855982987	plausible_complementary	plausible/complementary	gpcr	plausible complementary mechanism: gpcr	FLT_down
129	R-MMU-372790_SIGNALING_BY_GPCR	0.1395204847974118	0.11904027672394828	0.1628662417239482	plausible_complementary	plausible/complementary	gpcr	plausible complementary mechanism: gpcr	FLT_up
130	R-MMU-2262752_CELLULAR_RESPONSES_TO_STRESS	0.091740843212324	0.06814192609454187	0.1217342290612085	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
131	R-MMU-2022090_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.0831556762696655	0.03398983078513425	0.1070284927505382	prior_literature_match	prior literature match	collagen	matches expected tissue/spaceflight biology: collagen	FLT_up
132	R-MMU-1630316_GLYCOSAMINOGLYCAN_METABOLISM	0.1022575047359151	0.040682094518429815	0.1163560139123692	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
133	R-MMU-9013149_RAC1_GTPASE_CYCLE	0.0580852334489436	0.010042809324561433	0.0903433787134502	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac	FLT_up
134	R-MMU-375276_PEPTIDE_LIGAND_BINDING_RECEPTORS	-0.1914037514014088	-0.1793752899796207	0.1793752899796207	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
135	R-MMU-186797_SIGNALING_BY_PDGF	0.0543871312852113	0.07289118648989901	0.0816886405639731	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
136	R-MMU-5684996_MAPK1_MAPK3_SIGNALING	0.0617396156054578	0.059740238691072985	0.0801213649410729	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
137	R-MMU-425407_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.1060081825161973	0.12540605249738612	0.1586334952751639	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
138	R-MMU-1280215_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	-0.1677938256891196	-0.14702867520822777	0.2201936890971166	prior_literature_match	prior literature match	cytokine	matches expected tissue/spaceflight biology: cytokine	FLT_down
139	R-MMU-9006931_SIGNALING_BY_NUCLEAR_RECEPTORS	-0.082127593496479	-0.06491133490266703	0.0795817412915559	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
140	R-MMU-8878171_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	0.0532879066214789	0.04676060213618637	0.0615746498028529	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
141	R-MMU-177929_SIGNALING_BY_EGFR	0.0542523023798239	0.05088426952886408	0.0706322694621973	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
142	R-MMU-2173789_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	-0.0745248380604048	-0.0583101470910796	0.1016578020203725	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
143	R-MMU-913531_INTERFERON_SIGNALING	0.1322234022675179	0.12831890263893111	0.1417313393055976	prior_literature_match	prior literature match	interferon	matches expected tissue/spaceflight biology: interferon	FLT_up
144	R-MMU-1280218_ADAPTIVE_IMMUNE_SYSTEM	-0.1950967827803908	-0.16373979752950465	0.2144901515416259	prior_literature_match	prior literature match	adaptive immune	matches expected tissue/spaceflight biology: adaptive immune	FLT_down
145	R-MMU-5693606_DNA_DOUBLE_STRAND_BREAK_RESPONSE	-0.0417558217394365	-0.007364937395755816	0.076471769198786	prior_literature_match	prior literature match	dna double strand	matches expected tissue/spaceflight biology: dna double strand	FLT_down
146	R-MMU-390522_STRIATED_MUSCLE_CONTRACTION	0.266651955176056	0.29670093458887087	0.5391847912555375	likely_artifact	likely artifact/junk	exact override	literature override: off-context striated muscle pathway in skin	FLT_up
147	R-MMU-1650814_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	0.0525495151079224	0.019539580311461035	0.0700425564461411	prior_literature_match	prior literature match	collagen	matches expected tissue/spaceflight biology: collagen	FLT_up
148	R-MMU-4420097_VEGFA_VEGFR2_PATHWAY	0.0269080179471834	0.003247307205342952	0.0510571846396862	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
149	R-MMU-2129379_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	0.0620396380478873	0.10564843740309231	0.1275012147364256	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
150	R-MMU-8953897_CELLULAR_RESPONSES_TO_STIMULI	-0.0802208306690124	-0.0643134513428139	0.1011350695246316	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
151	R-MMU-5688426_DEUBIQUITINATION	0.0783642326818663	0.1045255845531986	0.1752240683531986	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
152	R-MMU-2559586_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	0.2885513409157219	0.29678094066508937	0.4836836784586921	prior_literature_match	prior literature match	dna damage	matches expected tissue/spaceflight biology: dna damage	FLT_up
153	R-MMU-1428517_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	-0.0668700779137325	-0.07208535681144783	0.1434137026700336	prior_literature_match	prior literature match	respiratory	matches expected tissue/spaceflight biology: respiratory	FLT_down
154	R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	-0.0570733738415494	-0.028117640790093917	0.1116749881436292	plausible_complementary	plausible/complementary	g alpha	plausible complementary mechanism: g alpha	FLT_down
155	R-MMU-1971475_GLYCOSAMINOGLYCAN_PROTEIN_LINKAGE_REGION_BIOSYNTHESIS	0.0902842374471831	0.1340115452522595	0.1563276715855927	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
156	R-MMU-8948216_COLLAGEN_CHAIN_TRIMERIZATION	-0.0708557580985917	0.024098549098883693	0.112539320648591	prior_literature_match	prior literature match	collagen	matches expected tissue/spaceflight biology: collagen	FLT_up
157	R-MMU-6803157_ANTIMICROBIAL_PEPTIDES	0.1067382965669365	0.06140127569597467	0.0889736903606919	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
158	R-MMU-211859_BIOLOGICAL_OXIDATIONS	0.1413208558001757	0.08472404003394478	0.3124735404046517	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
159	R-MMU-9764265_REGULATION_OF_CDH1_EXPRESSION_AND_FUNCTION	-0.289051989141549	-0.3363073966678983	0.5649350597588074	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
160	R-MMU-76005_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	-0.0730790505809864	-0.0023898138236311435	0.1551712407933279	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
161	R-MMU-1474244_EXTRACELLULAR_MATRIX_ORGANIZATION	-0.0558910960387319	-0.02711751623205758	0.11273642906034	prior_literature_match	prior literature match	extracellular matrix	matches expected tissue/spaceflight biology: extracellular matrix	FLT_down
162	R-MMU-449147_SIGNALING_BY_INTERLEUKINS	-0.119635263181338	-0.11379177804605266	0.2192607957201266	prior_literature_match	prior literature match	interleukin	matches expected tissue/spaceflight biology: interleukin	FLT_down
163	R-MMU-2173782_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	0.0434993923063382	0.03839951040966685	0.1266959192985556	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
164	R-MMU-211897_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0.0248879806569543	0.029294716643604463	0.0529336385425943	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
165	R-MMU-446728_CELL_JUNCTION_ORGANIZATION	0.0413547803345069	0.011022971815966584	0.0483463945937443	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
166	R-MMU-1236975_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.0554760527008803	0.07899519894202552	0.1268990872669413	prior_literature_match	prior literature match	antigen	matches expected tissue/spaceflight biology: antigen	FLT_up
167	R-MMU-194138_SIGNALING_BY_VEGF	0.026004022415493	0.025500428740120453	0.0957027090178982	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
168	R-MMU-112315_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.0558903789531689	0.02869454259681461	0.1024353950144913	likely_artifact	likely artifact/junk	synapse	context-incongruent Reactome term: synapse	FLT_up
169	R-MMU-216083_INTEGRIN_CELL_SURFACE_INTERACTIONS	0.0529769988160211	-0.002826896699273463	0.1133456755482011	prior_literature_match	prior literature match	integrin	matches expected tissue/spaceflight biology: integrin	FLT_down
170	R-MMU-9842860_REGULATION_OF_ENDOGENOUS_RETROELEMENTS	-0.106693898541021	-0.140801790722869	0.1683769249248892	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
171	R-MMU-416476_G_ALPHA_Q_SIGNALLING_EVENTS	-0.0276353139255282	-0.03773199363146376	0.0844097182119705	plausible_complementary	plausible/complementary	g alpha	plausible complementary mechanism: g alpha	FLT_down
172	R-MMU-73887_DEATH_RECEPTOR_SIGNALING	0.0321519217253523	0.043345825124933575	0.0819856451249334	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
173	R-MMU-8848021_SIGNALING_BY_PTK6	-0.0171603115116936	-0.0055695281282262	0.0472612121821655	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
174	R-MMU-8980692_RHOA_GTPASE_CYCLE	-0.0507349355992957	-0.06486006086395087	0.1089867783993043	plausible_complementary	plausible/complementary	rho	plausible complementary mechanism: rho	FLT_down
175	R-MMU-2142753_ARACHIDONATE_METABOLISM	0.0516004741860915	0.0475260007829833	0.1090031206705253	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac	FLT_up
176	R-MMU-5610787_HEDGEHOG_OFF_STATE	0.0266483543168133	0.005598528382137149	0.0983182906262448	plausible_complementary	plausible/complementary	hedgehog	plausible complementary mechanism: hedgehog	FLT_up
177	R-MMU-9909648_REGULATION_OF_PD_L1_CD274_EXPRESSION	0.0161290703418309	0.02245578040690235	0.048512235874579	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
