review_row	term	flight_minus_ground	signed_accession_mean_flt_minus_gc	mean_abs_accession_effect	category	category_label	matched_keyword	rationale	effect_direction
118	R-MMU-156580_PHASE_II_CONJUGATION_OF_COMPOUNDS	0.0339428050323984	0.017842390807308366	0.0749173318073083	prior_literature_match	prior literature match	exact override	literature override: liver phase II xenobiotic metabolism	FLT_up
119	R-MMU-446652_INTERLEUKIN_1_FAMILY_SIGNALING	0.0347350745000374	4.324976737357655e-06	0.1080294781497531	prior_literature_match	prior literature match	interleukin	matches expected tissue/spaceflight biology: interleukin	FLT_up
120	R-MMU-9006934_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	-0.0333567610244487	-0.032356050187734096	0.0550554327065311	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
121	R-MMU-5621481_C_TYPE_LECTIN_RECEPTORS_CLRS	-0.0312890714700689	-0.03365027524070024	0.0687513473531271	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
122	R-MMU-8980692_RHOA_GTPASE_CYCLE	-0.0366719157150457	-0.02317572840843456	0.1423110150723234	plausible_complementary	plausible/complementary	rho	plausible complementary mechanism: rho	FLT_down
123	R-MMU-1630316_GLYCOSAMINOGLYCAN_METABOLISM	-0.0259756267993099	-0.04281488200025992	0.0514160238819803	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
124	R-MMU-2262752_CELLULAR_RESPONSES_TO_STRESS	-0.0328471718324583	-0.023237100757795004	0.1235466883835259	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
125	R-MMU-6803157_ANTIMICROBIAL_PEPTIDES	-0.060131768217114	-0.023633111388101286	0.2028670089024774	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
126	R-MMU-428157_SPHINGOLIPID_METABOLISM	-0.013159314758242	0.0071317291543813765	0.050222504665063	prior_literature_match	prior literature match	lipid	matches expected tissue/spaceflight biology: lipid	FLT_up
127	R-MMU-156590_GLUTATHIONE_CONJUGATION	-0.0337606766406628	-0.06434527232233518	0.1184170637945574	prior_literature_match	prior literature match	exact override	literature override: liver detoxification/oxidative defense	FLT_down
128	R-MMU-3247509_CHROMATIN_MODIFYING_ENZYMES	0.0313769773686065	0.02192553349289646	0.0966831578758969	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
129	R-MMU-186797_SIGNALING_BY_PDGF	0.0038386189881603	0.014076856954405817	0.0206411786753607	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
130	R-MMU-9006936_SIGNALING_BY_TGFB_FAMILY_MEMBERS	0.0182737797337628	0.03781543671320329	0.0866732853979078	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
131	R-MMU-9609507_PROTEIN_LOCALIZATION	0.0412384972491373	-0.021110673458073954	0.1052282675799377	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
132	R-MMU-9749641_ASPIRIN_ADME	0.1019228601559922	-0.03498108949501445	0.1189750839494299	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
133	R-MMU-936837_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.0168006166323144	0.016137143160376916	0.0610334609433927	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
134	R-MMU-446203_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.0243048381075446	0.014044849230753298	0.0547245879450389	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
135	R-MMU-1430728_METABOLISM	0.0379549247412622	0.040589621981140335	0.0926445039447858	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
136	R-MMU-73894_DNA_REPAIR	0.0175509705729716	0.006160592783262993	0.05300340148453	plausible_complementary	plausible/complementary	dna repair	plausible complementary mechanism: dna repair	FLT_up
137	R-MMU-201681_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	-0.01853280009937	-0.033714666603536725	0.063294277064794	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
138	R-MMU-6806834_SIGNALING_BY_MET	-0.0211688707520849	0.002110160360081147	0.0417903044810606	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
139	R-MMU-9675108_NERVOUS_SYSTEM_DEVELOPMENT	-0.02166757439826	-0.01638014705188419	0.0632558377019816	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
140	R-MMU-15869_METABOLISM_OF_NUCLEOTIDES	-0.0062499857132136	-0.013552551764480584	0.0503997731136868	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
141	R-MMU-112315_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	-0.0093505583887805	-0.0164365965689197	0.0391111684116358	likely_artifact	likely artifact/junk	synapse	context-incongruent Reactome term: synapse	FLT_down
142	R-MMU-397014_MUSCLE_CONTRACTION	0.0289659980748462	-0.010112030741290825	0.0814723027062166	likely_artifact	likely artifact/junk	muscle contraction	context-incongruent Reactome term: muscle contraction	FLT_down
143	R-MMU-983189_KINESINS	0.0179130545045597	0.00799016952954362	0.1128507312993848	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
144	R-MMU-9006931_SIGNALING_BY_NUCLEAR_RECEPTORS	-0.0184963276809209	-0.0014885164083250566	0.0636393698478961	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
145	R-MMU-8964043_PLASMA_LIPOPROTEIN_CLEARANCE	-0.0332399769937678	0.029160756897224898	0.0787012436305528	prior_literature_match	prior literature match	lipoprotein	matches expected tissue/spaceflight biology: lipoprotein	FLT_up
146	R-MMU-5358351_SIGNALING_BY_HEDGEHOG	0.0188814085878955	0.004929208938115715	0.0902060244881157	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
147	R-MMU-2173789_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.0125106210069746	0.012617992411975601	0.063599067114266	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
148	R-MMU-5173105_O_LINKED_GLYCOSYLATION	0.0176844766363626	-0.011226911581592648	0.0530711241014628	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
149	R-MMU-114608_PLATELET_DEGRANULATION	0.0133868785765709	0.006738571634002151	0.081287658602813	plausible_complementary	plausible/complementary	platelet	plausible complementary mechanism: platelet	FLT_up
150	R-MMU-195258_RHO_GTPASE_EFFECTORS	-0.0229721715448476	-0.04043035611764919	0.1981440521289394	plausible_complementary	plausible/complementary	rho	plausible complementary mechanism: rho	FLT_down
151	R-MMU-211897_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	-0.1531992413454328	0.20819970849290573	0.377664785673761	prior_literature_match	prior literature match	exact override	literature override: liver CYP450/xenobiotic metabolism	FLT_up
152	R-MMU-9709957_SENSORY_PERCEPTION	0.0217210734376781	0.01634974236469062	0.0940972321496368	likely_artifact	likely artifact/junk	sensory perception	context-incongruent Reactome term: sensory perception	FLT_up
153	R-MMU-109582_HEMOSTASIS	-0.0112374954402283	-0.00993336871042965	0.0370524914457401	plausible_complementary	plausible/complementary	hemostasis	plausible complementary mechanism: hemostasis	FLT_down
154	R-MMU-69306_DNA_REPLICATION	0.0172099207870451	-0.02135977738144577	0.0760077100852259	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
155	R-MMU-9033241_PEROXISOMAL_PROTEIN_IMPORT	-0.0555775975578221	0.1014803467246564	0.2137485691142325	prior_literature_match	prior literature match	peroxisom	matches expected tissue/spaceflight biology: peroxisom	FLT_up
156	R-MMU-975634_RETINOID_METABOLISM_AND_TRANSPORT	-0.0118084482718238	-0.02380815857704031	0.0946214050332422	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
157	R-MMU-3000171_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	-0.01339511300042	-0.005927672601607713	0.0619868135790373	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac	FLT_down
158	R-MMU-196854_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.0052536038773061	0.002070254387884984	0.0481612005348383	prior_literature_match	prior literature match	vitamins and cofactors	matches expected tissue/spaceflight biology: vitamins and cofactors	FLT_up
159	R-MMU-597592_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	-0.0160312817534116	-0.03509355961297739	0.1025075039981336	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
160	R-MMU-4839726_CHROMATIN_ORGANIZATION	-0.0068917166791657	-0.014284286194888918	0.0521847154346549	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
161	R-MMU-2559583_CELLULAR_SENESCENCE	-0.0144127800104993	-0.01387173868795534	0.0526331280382351	plausible_complementary	plausible/complementary	senescence	plausible complementary mechanism: senescence	FLT_down
162	R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	-0.0117017569831257	-0.04062684546374449	0.105630591841811	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
163	R-MMU-5688426_DEUBIQUITINATION	0.0051646837726923	-0.0013959389386490571	0.0162483694823714	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
164	R-MMU-9937848_CHD_CHROMATIN_REMODELERS	0.0077988389656291	-0.006553555470213727	0.0569458900186263	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
165	R-MMU-1280215_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	-0.0052848588533072	-0.00026105188945481475	0.0500478200135149	prior_literature_match	prior literature match	immune system	matches expected tissue/spaceflight biology: immune system	FLT_down
166	R-MMU-9764274_REGULATION_OF_EXPRESSION_AND_FUNCTION_OF_TYPE_I_CLASSICAL_CADHERINS	-0.0496602480263237	0.060125318244988034	0.2143041727768373	plausible_complementary	plausible/complementary	cadherin	plausible complementary mechanism: cadherin	FLT_up
167	R-MMU-9955298_SLC_MEDIATED_TRANSPORT_OF_ORGANIC_ANIONS	0.0064044958481326	-0.008276479278705633	0.0396055319867705	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
168	R-MMU-983231_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.0066238169030299	0.01779777243349861	0.0404979492093584	plausible_complementary	plausible/complementary	platelet	plausible complementary mechanism: platelet	FLT_up
169	R-MMU-9837999_MITOCHONDRIAL_PROTEIN_DEGRADATION	0.0091664773273587	0.08862462350549344	0.1425223800695064	prior_literature_match	prior literature match	mitochond	matches expected tissue/spaceflight biology: mitochond	FLT_up
170	R-MMU-193704_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	-0.0022655810928303	0.011890855918482934	0.0228193133362789	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
171	R-MMU-352230_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE	-0.0061898634423278	0.014893557050803469	0.0388320796503938	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
172	R-MMU-68886_M_PHASE	-0.0049163998242192	-0.0007077742630803204	0.1103849424124069	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
173	R-MMU-2142753_ARACHIDONATE_METABOLISM	-0.0052459993404831	-0.04639119596862921	0.1243822193913122	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac	FLT_down
174	R-MMU-416476_G_ALPHA_Q_SIGNALLING_EVENTS	0.003730902837858	-0.0029370267924201366	0.0782524030945194	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
175	R-MMU-157858_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	-0.0026226401903014	-0.018893709096605173	0.0564657325529979	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
176	R-MMU-2559586_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	0.008600504553255	0.054116065098993894	0.0984805707181182	plausible_complementary	plausible/complementary	telomere	plausible complementary mechanism: telomere	FLT_up
177	R-MMU-162582_SIGNAL_TRANSDUCTION	-0.0008280098245085	0.02430972772723704	0.0708030447727628	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
178	R-MMU-191273_CHOLESTEROL_BIOSYNTHESIS	0.0022472470571621	0.061448824937600975	0.2480289788858395	prior_literature_match	prior literature match	exact override	literature override: liver lipid/cholesterol metabolism	FLT_up
179	R-MMU-5653656_VESICLE_MEDIATED_TRANSPORT	-0.001162481903405	-0.015135352481775674	0.0555661168833037	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
180	R-MMU-170834_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.0002151334058946	-0.023952521120918002	0.0326879438479708	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
181	R-MMU-9757110_PREDNISONE_ADME	0.0043733558459576	0.0912985977153446	0.1183996693859098	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_up
182	R-MMU-2187338_VISUAL_PHOTOTRANSDUCTION	-0.0002887512599367	-0.0040451255189945245	0.0749201935425479	likely_artifact	likely artifact/junk	visual phototransduction	context-incongruent Reactome term: visual phototransduction	FLT_down
183	R-MMU-168249_INNATE_IMMUNE_SYSTEM	-0.0003626476766162	0.0026186666352440314	0.0527919122933273	prior_literature_match	prior literature match	immune system	matches expected tissue/spaceflight biology: immune system	FLT_up
184	R-MMU-74160_GENE_EXPRESSION_TRANSCRIPTION	0.0003656163851806	-0.02810834065513364	0.0570999330953537	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family	FLT_down
185	R-MMU-196071_METABOLISM_OF_STEROID_HORMONES	8.881072446376148e-05	-0.14459191114513884	0.1793795260028386	prior_literature_match	prior literature match	steroid	matches expected tissue/spaceflight biology: steroid	FLT_down
186	R-MMU-9013149_RAC1_GTPASE_CYCLE	1.2280460446975616e-05	-0.008202717525455995	0.1385426250429162	plausible_complementary	plausible/complementary	rac	plausible complementary mechanism: rac	FLT_down
