_MEMBER_FLT14_all,_MEMBER_FLT14_and_GC8,_MEMBER_FLT14_not_GC8,_MEMBER_GC8_all,_MEMBER_GC8_not_FLT14,_LogP_FLT14_all,_LogP_FLT14_and_GC8,_LogP_FLT14_not_GC8,_LogP_GC8_all,_LogP_GC8_not_FLT14,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,0,0,1,1,0.0,0.0,0.0,-3.480413677633673,-3.749291865227907,GO:0048252,M00011,2,0,GO Biological Processes,19,lauric acid metabolic process,19_GO:0009987 cellular process,-3.749291865227907,11.658079625292741,6.403000910000009,17423,7,854,4,0.468384074941452,0.2336429346343494,13118|13119|277753|666168,Cyp4a12b|Cyp4a14|Cyp4a12a|Cyp4a31,-1.9936397056453665,0,8,0,0,-7.569964809696124,11.658079625292741,
0,0,0,1,1,0.0,0.0,0.0,-2.586725394959588,-2.8434894042195444,GO:0036101,M00011,2,0,GO Biological Processes,19,leukotriene B4 catabolic process,19_GO:0009987 cellular process,-2.8434894042195444,7.418777943368108,4.8345288475626,17423,11,854,4,0.468384074941452,0.2336429346343494,13118|13119|277753|666168,Cyp4a12b|Cyp4a14|Cyp4a12a|Cyp4a31,-1.3008545131924871,0,8,0,0,-7.569964809696124,11.658079625292741,
0,1,0,1,0,0.0,-2.4127066186211095,0.0,-2.7749528535126142,0.0,mmu04750,M01010,2,0,KEGG Pathway,24,Inflammatory mediator regulation of TRP channels - Mus musculus (house mouse),,-2.7749528535126142,2.2804227610353065,3.5057485480076807,17423,122,1002,16,1.596806387225549,0.3960015323921824,13097|13098|13099|13118|13119|18442|18751|18755|18798|26399|58170|74519|226143|277753|666168|100043108,Cyp2c38|Cyp2c39|Cyp2c40|Cyp4a12b|Cyp4a14|P2ry2|Prkcb|Prkch|Plcb4|Map2k6|Asic5|Cyp2j9|Cyp2c23|Cyp4a12a|Cyp4a31|Cyp2c69,-1.2586636952282886,0,8,0,0,-7.569964809696124,11.658079625292741,
0,0,0,1,1,0.0,0.0,0.0,-2.3461522029411577,-2.692540537728586,GO:0043651,M00011,2,0,GO Biological Processes,19,linoleic acid metabolic process,19_GO:0009987 cellular process,-2.77046656597723,3.847835689045936,3.9753930461988083,17423,28,1132,7,0.6183745583038869,0.23299984973992174,13118|13119|14869|74519|225884|277753|666168,Cyp4a12b|Cyp4a14|Gstp2|Cyp2j9|Gstp3|Cyp4a12a|Cyp4a31,-0.6646797609721282,0,8,0,0,-7.569964809696124,11.658079625292741,
0,0,0,1,1,0.0,0.0,0.0,-2.4307162025574507,-2.6844831379856973,GO:0036102,M00011,2,0,GO Biological Processes,19,leukotriene B4 metabolic process,19_GO:0009987 cellular process,-2.6844831379856973,6.800546448087432,4.563283651130773,17423,12,854,4,0.468384074941452,0.2336429346343494,13118|13119|277753|666168,Cyp4a12b|Cyp4a14|Cyp4a12a|Cyp4a31,-1.193863320795619,0,8,0,0,-7.569964809696124,11.658079625292741,
0,0,0,1,1,0.0,0.0,0.0,-2.522058444520991,-2.585962109230241,mmu03320,M00011,2,0,KEGG Pathway,24,PPAR signaling pathway - Mus musculus (house mouse),,-2.585962109230241,2.6716432474629195,3.4865910351794374,17423,84,854,11,1.288056206088993,0.3858542817178146,12140|13118|13119|16592|18830|19016|20250|57435|109264|277753|666168,Fabp7|Cyp4a12b|Cyp4a14|Fabp5|Pltp|Pparg|Scd2|Plin4|Me3|Cyp4a12a|Cyp4a31,-1.1262934634403239,0,8,0,0,-7.569964809696124,11.658079625292741,
0,0,0,1,1,0.0,0.0,0.0,-2.291053610972545,-2.541836405922113,GO:0036100,M00011,2,0,GO Biological Processes,19,leukotriene catabolic process,19_GO:0009987 cellular process,-2.541836405922113,6.277427490542245,4.321398896349156,17423,13,854,4,0.468384074941452,0.2336429346343494,13118|13119|277753|666168,Cyp4a12b|Cyp4a14|Cyp4a12a|Cyp4a31,-1.092818119521552,0,8,0,0,-7.569964809696124,11.658079625292741,
0,0,0,1,1,0.0,0.0,0.0,-2.141385381230228,-2.4357680903995287,R-MMU-2142691,M00011,2,0,Reactome Gene Sets,6,Synthesis of Leukotrienes (LT) and Eoxins (EX),,-2.4357680903995287,4.636736214605066,3.8749475574553314,17423,22,854,5,0.585480093676815,0.26106703767187867,13118|13119|13120|277753|666168,Cyp4a12b|Cyp4a14|Cyp4b1|Cyp4a12a|Cyp4a31,-1.0189344873703692,0,8,0,0,-7.569964809696124,11.658079625292741,
0,0,0,0,1,0.0,0.0,0.0,0.0,-2.1870453966318597,GO:0042758,M00001,1,0,GO Biological Processes,19,long-chain fatty acid catabolic process,19_GO:0009987 cellular process,-2.1870453966318597,5.100409836065574,3.725247092070034,17423,16,854,4,0.468384074941452,0.2336429346343494,13118|13119|277753|666168,Cyp4a12b|Cyp4a14|Cyp4a12a|Cyp4a31,-0.8619206129249488,0,8,0,0,-7.569964809696124,11.658079625292741,
0,0,0,0,1,0.0,0.0,0.0,0.0,-2.0874677016510024,GO:1901523,M00001,1,0,GO Biological Processes,19,icosanoid catabolic process,19_GO:0009987 cellular process,-2.0874677016510024,4.800385728061717,3.5590364891543453,17423,17,854,4,0.468384074941452,0.2336429346343494,13118|13119|277753|666168,Cyp4a12b|Cyp4a14|Cyp4a12a|Cyp4a31,-0.7961077728983126,0,8,0,0,-7.569964809696124,11.658079625292741,
1,1,1,0,0,-6.474692596217456,-4.133411924842816,-2.8663489512071534,0.0,0.0,GO:0007623,M11100,3,0,GO Biological Processes,19,circadian rhythm,19_GO:0048511 rhythmic process,-6.474692596217456,5.4161559641175945,7.190706981358372,17423,162,278,14,5.0359712230215825,1.3115920856256125,11865|12952|13123|13170|17840|17841|18030|18212|21410|23957|53376|217166|269378|353187,Bmal1|Cry1|Cyp7b1|Dbp|Mup1|Mup2|Nfil3|Ntrk2|Hnf1b|Nr0b2|Usp2|Nr1d1|Ahcy|Nr1d2,-4.2127609531740395,0,9,1,1,-6.474692596217456,12.534532374100717,
1,1,1,0,0,-5.03385274550253,-2.937332775726284,-2.623117293961697,0.0,0.0,GO:0048511,M11100,3,0,GO Biological Processes,19,rhythmic process,19_GO:0048511 rhythmic process,-5.03385274550253,3.852827574006369,5.714446285312782,17423,244,278,15,5.39568345323741,1.355053086905328,11865|12952|13123|13170|16323|17840|17841|18030|18212|21410|23957|53376|217166|269378|353187,Bmal1|Cry1|Cyp7b1|Dbp|Inhba|Mup1|Mup2|Nfil3|Ntrk2|Hnf1b|Nr0b2|Usp2|Nr1d1|Ahcy|Nr1d2,-3.04732844428873,0,9,0,0,-6.474692596217456,12.534532374100717,
1,1,0,1,0,-5.000176658583554,-3.8256557526512283,0.0,-2.0498644229131826,0.0,mmu04710,M11010,3,0,KEGG Pathway,24,Circadian rhythm - Mus musculus (house mouse),,-5.000176658583554,11.751124100719423,7.751205383281318,17423,32,278,6,2.158273381294964,0.871551156142716,11865|12952|13170|18030|217166|353187,Bmal1|Cry1|Dbp|Nfil3|Nr1d1|Nr1d2,-3.0207916055101056,0,9,0,0,-6.474692596217456,12.534532374100717,
1,1,0,1,0,-4.927239318340769,-4.234132805407426,0.0,-3.399047219109692,0.0,WP544,M11010,3,0,WikiPathways,27,Exercise induced circadian regulation,,-4.927239318340769,8.953237410071942,7.098960113253003,17423,49,278,7,2.5179856115107913,0.9396507647806664,11865|12952|14373|14864|217166|319554|353187,Bmal1|Cry1|G0s2|Gstm3|Nr1d1|Idi1|Nr1d2,-2.954878048794283,0,9,0,0,-6.474692596217456,12.534532374100717,
1,0,0,0,0,-3.126551060371661,0.0,0.0,0.0,0.0,GO:0032922,M10000,1,0,GO Biological Processes,19,circadian regulation of gene expression,19_GO:0048511 rhythmic process,-3.126551060371661,5.529940753279728,4.7658166174421,17423,68,278,6,2.158273381294964,0.871551156142716,11865|12952|21410|23957|53376|217166,Bmal1|Cry1|Hnf1b|Nr0b2|Usp2|Nr1d1,-1.5066302801243447,0,9,0,0,-6.474692596217456,12.534532374100717,
1,0,0,0,0,-2.7996596576636215,0.0,0.0,0.0,0.0,GO:2000322,M10000,1,0,GO Biological Processes,19,regulation of nuclear receptor-mediated glucocorticoid signaling pathway,19_GO:0050896 response to stimulus,-2.7996596576636215,12.534532374100717,5.69080678673104,17423,15,278,3,1.079136690647482,0.6196690143081972,11865|12952|18212,Bmal1|Cry1|Ntrk2,-1.2764425257343759,0,9,0,0,-6.474692596217456,12.534532374100717,
0,1,0,0,0,0.0,-2.3976065198611343,0.0,0.0,0.0,GO:0042752,M01000,1,0,GO Biological Processes,19,regulation of circadian rhythm,19_GO:0048511 rhythmic process,-2.3976065198611343,4.785486706218414,3.8996179780365052,17423,123,148,5,3.3783783783783785,1.485116242084208,11865|12952|16847|53376|353187,Bmal1|Cry1|Lepr|Usp2|Nr1d2,-0.9953884483682633,0,9,0,0,-6.474692596217456,12.534532374100717,
0,0,0,1,1,0.0,0.0,0.0,-5.349665242761972,-6.134431886739758,R-MMU-5617833,M00011,2,0,Reactome Gene Sets,6,Cilium Assembly,,-6.134431886739758,2.9469034608378872,5.96079308608683,17423,180,854,26,3.0444964871194378,0.5879156707318738,67161|67694|68121|68259|70799|71492|72421|73668|74201|74682|76260|76478|76779|99100|101565|213081|225745|230376|231123|236266|237222|244585|320299|329795|381644|382090,Sclt1|Ift74|Cep70|Ift80|Cep192|Bbs7|Ift70b|Ttc21b|Cep97|Wdr35|Ttc8|Haus8|Ift38|Cep152|Ccp110|Wdr19|Haus1|Haus6|Haus3|Alms1|Ofd1|Rpgrip1l|Iqcb1|Tmem67|Cep135|Cep162,-3.947133861993246,0,10,1,1,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-5.349665242761972,-6.134431886739758,R-MMU-9975921,M00011,2,0,Reactome Gene Sets,6,Assembly of the 9+0 primary cilium,,-6.134431886739758,2.9469034608378872,5.96079308608683,17423,180,854,26,3.0444964871194378,0.5879156707318738,67161|67694|68121|68259|70799|71492|72421|73668|74201|74682|76260|76478|76779|99100|101565|213081|225745|230376|231123|236266|237222|244585|320299|329795|381644|382090,Sclt1|Ift74|Cep70|Ift80|Cep192|Bbs7|Ift70b|Ttc21b|Cep97|Wdr35|Ttc8|Haus8|Ift38|Cep152|Ccp110|Wdr19|Haus1|Haus6|Haus3|Alms1|Ofd1|Rpgrip1l|Iqcb1|Tmem67|Cep135|Cep162,-3.947133861993246,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-5.670026335768659,-5.970434876652374,R-MMU-5620912,M00011,2,0,Reactome Gene Sets,6,Anchoring of the basal body to the plasma membrane,,-5.970434876652374,3.9412257824143073,6.2796807941473425,17423,88,854,17,1.990632318501171,0.4779697192140371,67161|68121|70799|74201|76478|99100|101565|225745|230376|231123|236266|237222|244585|320299|329795|381644|382090,Sclt1|Cep70|Cep192|Cep97|Haus8|Cep152|Ccp110|Haus1|Haus6|Haus3|Alms1|Ofd1|Rpgrip1l|Iqcb1|Tmem67|Cep135|Cep162,-3.816137112008787,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-4.619745308143099,-5.429519287684586,R-MMU-1852241,M00011,2,0,Reactome Gene Sets,6,Organelle biogenesis and maintenance,,-5.429519287684586,2.6482897225725095,5.429270698902339,17423,208,854,27,3.161592505854801,0.5987531770215887,67161|67694|68055|68121|68259|70799|71492|72421|73668|74201|74682|76260|76478|76779|99100|101565|213081|225745|230376|231123|236266|237222|244585|320299|329795|381644|382090,Sclt1|Ift74|Dmac2l|Cep70|Ift80|Cep192|Bbs7|Ift70b|Ttc21b|Cep97|Wdr35|Ttc8|Haus8|Ift38|Cep152|Ccp110|Wdr19|Haus1|Haus6|Haus3|Alms1|Ofd1|Rpgrip1l|Iqcb1|Tmem67|Cep135|Cep162,-3.378441009956063,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-4.743896772454052,-5.253504894426944,GO:0007099,M00011,2,0,GO Biological Processes,19,centriole replication,19_GO:0009987 cellular process,-5.338052757946931,6.296458400256986,6.552516885306854,17423,22,1132,9,0.7950530035335689,0.2639620500130853,12566|67463|70012|70799|99100|101565|246102|381644|382010,Cdk2|Poc5|Cep85|Cep192|Cep152|Ccp110|Rttn|Cep135|Cep44,-2.2979698645198714,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-3.9946963703932075,-4.667892805550773,R-MMU-1640170,M00011,2,0,Reactome Gene Sets,6,Cell Cycle,,-4.667892805550773,1.8350680891664497,4.58950605676724,17423,567,854,51,5.971896955503513,0.8108790025616123,12144|12189|12448|12566|12617|13559|14211|14245|15574|16475|17217|17219|18393|18751|19076|19355|19650|21749|22367|22390|30939|56150|57441|66371|66442|67733|68121|68240|68999|69263|69482|69736|69922|70681|70799|72568|76044|76478|83815|99100|101185|101565|171567|216080|225745|230376|231123|236266|237222|237911|381644,Blm|Brca1|Ccne2|Cdk2|Cenpc1|E2f5|Smc2|Lpin1|Hus1|Ajuba|Mcm4|Mcm6|Orc2|Prkcb|Prim2|Rad1|Rbl1|Terf1|Vrk1|Wee1|Pttg1|Mad2l1|Gmnn|Chmp4c|Spc25|Itgb3bp|Cep70|Rpa3|Anapc10|Rfc3|Nup35|Nup37|Vrk2|Abraxas1|Cep192|Lin9|Ncapg2|Haus8|Cenpq|Cep152|Pot1a|Ccp110|Nme7|Ube2d1|Haus1|Haus6|Haus3|Alms1|Ofd1|Brip1|Cep135,-2.747972384765481,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-4.014199753277538,-4.506971088980785,GO:0098534,M00011,2,0,GO Biological Processes,19,centriole assembly,19_GO:0009987 cellular process,-4.506971088980785,6.044930176077718,5.955827812194468,17423,27,854,8,0.936768149882904,0.32964262890109286,12566|67463|70799|99100|101565|246102|381644|382010,Cdk2|Poc5|Cep192|Cep152|Ccp110|Rttn|Cep135|Cep44,-2.616876652045201,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-3.919026821102925,-4.4570120878325685,GO:0051298,M00011,2,0,GO Biological Processes,19,centrosome duplication,19_GO:0009987 cellular process,-4.4570120878325685,5.246135831381734,5.708642945816851,17423,35,854,9,1.053864168618267,0.3494321039743964,12189|12566|67463|70799|99100|101565|246102|381644|382010,Brca1|Cdk2|Poc5|Cep192|Cep152|Ccp110|Rttn|Cep135|Cep44,-2.5726446940894716,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-3.595903344987423,-4.329105214334759,GO:0007098,M00011,2,0,GO Biological Processes,19,centrosome cycle,19_GO:0009987 cellular process,-4.329105214334759,3.441240371321351,5.0612155543005635,17423,83,854,14,1.639344262295082,0.4345270877082477,12189|12566|67463|70799|76478|99100|101565|225745|230376|231123|246102|338349|381644|382010,Brca1|Cdk2|Poc5|Cep192|Haus8|Cep152|Ccp110|Haus1|Haus6|Haus3|Rttn|Cntln|Cep135|Cep44,-2.470366460516143,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-3.5911426539645546,-3.9872798225110246,R-MMU-69278,M00011,2,0,Reactome Gene Sets,6,"Cell Cycle, Mitotic",,-3.9872798225110246,1.8276468579234972,4.174460201979253,17423,480,854,43,5.035128805620609,0.7482691647679138,12448|12566|12617|13559|14211|14245|16475|17217|17219|18393|18751|19076|19650|22367|22390|30939|56150|57441|66371|66442|67733|68121|68240|68999|69263|69482|69736|69922|70799|72568|76044|76478|83815|99100|101565|171567|216080|225745|230376|231123|236266|237222|381644,Ccne2|Cdk2|Cenpc1|E2f5|Smc2|Lpin1|Ajuba|Mcm4|Mcm6|Orc2|Prkcb|Prim2|Rbl1|Vrk1|Wee1|Pttg1|Mad2l1|Gmnn|Chmp4c|Spc25|Itgb3bp|Cep70|Rpa3|Anapc10|Rfc3|Nup35|Nup37|Vrk2|Cep192|Lin9|Ncapg2|Haus8|Cenpq|Cep152|Ccp110|Nme7|Ube2d1|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-2.1824096402583026,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-3.681887945950261,-3.7421854736461446,R-MMU-380270,M00011,2,0,Reactome Gene Sets,6,Recruitment of mitotic centrosome proteins and complexes,,-3.7421854736461446,3.400273224043716,4.633343141014579,17423,72,854,12,1.405152224824356,0.4027725482860249,68121|70799|76478|99100|101565|171567|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Cep152|Ccp110|Nme7|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-1.9918937059862238,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-3.681887945950261,-3.7421854736461446,R-MMU-380287,M00011,2,0,Reactome Gene Sets,6,Centrosome maturation,,-3.7421854736461446,3.400273224043716,4.633343141014579,17423,72,854,12,1.405152224824356,0.4027725482860249,68121|70799|76478|99100|101565|171567|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Cep152|Ccp110|Nme7|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-1.9918937059862238,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-3.737021352694684,-3.724461260589539,R-MMU-380259,M00011,2,0,Reactome Gene Sets,6,Loss of Nlp from mitotic centrosomes,,-3.737021352694684,3.365462623140815,4.609009796739975,17423,62,1002,12,1.1976047904191616,0.34364231655084676,68121|70799|76478|78887|99100|101565|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Sfi1|Cep152|Ccp110|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-1.9905007638106789,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-3.737021352694684,-3.724461260589539,R-MMU-380284,M00011,2,0,Reactome Gene Sets,6,Loss of proteins required for interphase microtubule organization from the centrosome,,-3.737021352694684,3.365462623140815,4.609009796739975,17423,62,1002,12,1.1976047904191616,0.34364231655084676,68121|70799|76478|78887|99100|101565|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Sfi1|Cep152|Ccp110|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-1.9905007638106789,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-3.0317602198173454,-3.72694885860842,GO:0031023,M00011,2,0,GO Biological Processes,19,microtubule organizing center organization,19_GO:0009987 cellular process,-3.72694885860842,3.0385420299965125,4.499110264729876,17423,94,854,14,1.639344262295082,0.4345270877082477,12189|12566|67463|70799|76478|99100|101565|225745|230376|231123|246102|338349|381644|382010,Brca1|Cdk2|Poc5|Cep192|Haus8|Cep152|Ccp110|Haus1|Haus6|Haus3|Rttn|Cntln|Cep135|Cep44,-1.9840490675637354,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-3.6010710763851814,-3.597963276353659,R-MMU-8854518,M00011,2,0,Reactome Gene Sets,6,AURKA Activation by TPX2,,-3.6010710763851814,3.2602919161676644,4.47481651387546,17423,64,1002,12,1.1976047904191616,0.34364231655084676,68121|70799|76478|78887|99100|101565|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Sfi1|Cep152|Ccp110|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-1.8775466862793648,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-3.383822276265022,-3.460800116576852,R-MMU-2565942,M00011,2,0,Reactome Gene Sets,6,Regulation of PLK1 Activity at G2/M Transition,,-3.460800116576852,3.1794762614434746,4.351386156454159,17423,77,854,12,1.405152224824356,0.4027725482860249,16475|68121|70799|76478|99100|101565|225745|230376|231123|236266|237222|381644,Ajuba|Cep70|Cep192|Haus8|Cep152|Ccp110|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-1.7668255935489614,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-3.062863680794604,-3.156558440260251,R-MMU-380320,M00011,2,0,Reactome Gene Sets,6,Recruitment of NuMA to mitotic centrosomes,,-3.156558440260251,2.9496346039897294,4.042011224635992,17423,83,854,12,1.405152224824356,0.4027725482860249,68121|70799|76478|99100|101565|171567|225745|230376|231123|236266|237222|381644,Cep70|Cep192|Haus8|Cep152|Ccp110|Nme7|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-1.5251394208970017,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-2.76289460004364,-3.022668443260597,GO:0010457,M00011,2,0,GO Biological Processes,19,centriole-centriole cohesion,19_GO:0009987 cellular process,-3.022668443260597,8.160655737704918,5.1421623682584015,17423,10,854,4,0.468384074941452,0.2336429346343494,246102|338349|381644|382010,Rttn|Cntln|Cep135|Cep44,-1.4297435811757564,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,1,1,0.0,0.0,0.0,-2.524904168120749,-2.950936247060153,R-MMU-68877,M00011,2,0,Reactome Gene Sets,6,Mitotic Prometaphase,,-2.950936247060153,2.1900064832823927,3.612614001953828,17423,177,854,19,2.2248243559718968,0.5046999156897736,12617|14211|56150|66442|67733|68121|69736|70799|76478|83815|99100|101565|171567|225745|230376|231123|236266|237222|381644,Cenpc1|Smc2|Mad2l1|Spc25|Itgb3bp|Cep70|Nup37|Cep192|Haus8|Cenpq|Cep152|Ccp110|Nme7|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-1.3788312289128855,0,10,0,0,-6.134431886739758,8.160655737704918,
0,0,0,0,1,0.0,0.0,0.0,0.0,-2.1968290461401914,R-MMU-68886,M00001,1,0,Reactome Gene Sets,6,M Phase,,-2.1968290461401914,1.6389128559102677,2.784902853152169,17423,361,854,29,3.395784543325527,0.6197822969638754,12617|14211|14245|18751|22367|30939|56150|66371|66442|67733|68121|68999|69482|69736|69922|70799|76044|76478|83815|99100|101565|171567|216080|225745|230376|231123|236266|237222|381644,Cenpc1|Smc2|Lpin1|Prkcb|Vrk1|Pttg1|Mad2l1|Chmp4c|Spc25|Itgb3bp|Cep70|Anapc10|Nup35|Nup37|Vrk2|Cep192|Ncapg2|Haus8|Cenpq|Cep152|Ccp110|Nme7|Ube2d1|Haus1|Haus6|Haus3|Alms1|Ofd1|Cep135,-0.867497987597257,0,10,0,0,-6.134431886739758,8.160655737704918,
1,1,1,1,1,-4.725751198079654,-2.855032050630469,-2.358821398098449,-4.162857668004686,-2.3526482156772826,GO:0120161,M11111,5,0,GO Biological Processes,19,regulation of cold-induced thermogenesis,19_GO:0042592 homeostatic process,-5.804920991867213,2.798425955669772,5.6922905272072715,17423,143,1132,26,2.2968197879858656,0.4452404337763463,11770|11865|12608|12686|12772|13198|14245|14373|14609|16592|16847|18162|18559|18627|19116|21898|23794|23882|26399|54635|67092|170439|217166|231507|236266|329910,Fabp4|Bmal1|Cebpb|Elovl3|Ccr2|Ddit3|Lpin1|G0s2|Gja1|Fabp5|Lepr|Npr3|Pctp|Per2|Prlr|Tlr4|Adamts5|Gadd45g|Map2k6|Pdgfc|Gatm|Elovl6|Nr1d1|Plac8|Alms1|Acot11,-2.5607181157842285,0,11,1,1,-5.804920991867213,3.3785874342842366,
0,0,0,1,0,0.0,0.0,0.0,-2.691158025994093,0.0,GO:0120163,M00010,1,0,GO Biological Processes,19,negative regulation of cold-induced thermogenesis,19_GO:0042592 homeostatic process,-2.976494041599209,3.3785874342842366,4.0193842102530795,17423,41,1132,9,0.7950530035335689,0.2639620500130853,11865|13198|18162|18559|21898|23794|26399|217166|329910,Bmal1|Ddit3|Npr3|Pctp|Tlr4|Adamts5|Map2k6|Nr1d1|Acot11,-0.825434216128063,0,11,0,0,-5.804920991867213,3.3785874342842366,
1,1,1,0,0,-5.764454051352917,-4.388464620895039,-2.0239476458013326,0.0,0.0,GO:0042445,M11100,3,0,GO Biological Processes,19,hormone metabolic process,19_GO:0065007 biological regulation,-5.764454051352917,4.160840622108123,6.291829133073791,17423,241,278,16,5.755395683453237,1.396829643692159,13099|13114|13370|16323|20859|27400|53973|78925|216454|234671|337924|382044|432720|638251|100043108|100043194,Cyp2c40|Cyp3a16|Dio1|Inhba|Sult2a1|Hsd17b6|Cyp3a41a|Srd5a1|Rdh16f2|Ces2c|Cyp3a44|Ces1b|Akr1c19|Sult2a7|Cyp2c69|Sult2a2,-3.637522470925697,0,12,1,1,-5.764454051352917,8.118825722273998,
1,1,1,0,0,-5.624580314624524,-3.8247342000754405,-2.426906942087477,0.0,0.0,GO:0010817,M11100,3,0,GO Biological Processes,19,regulation of hormone levels,19_GO:0065007 biological regulation,-5.624580314624524,2.670981023400458,5.559581865264501,17423,657,278,28,10.071942446043165,1.8050192011253876,11865|12952|13099|13114|13370|16323|16847|17840|17841|18671|20859|21410|23957|27400|53973|78925|108075|216454|217166|223775|234671|337924|382044|384783|432720|638251|100043108|100043194,Bmal1|Cry1|Cyp2c40|Cyp3a16|Dio1|Inhba|Lepr|Mup1|Mup2|Abcb1a|Sult2a1|Hnf1b|Nr0b2|Hsd17b6|Cyp3a41a|Srd5a1|Ltbp4|Rdh16f2|Nr1d1|Pim3|Ces2c|Cyp3a44|Ces1b|Irs2|Akr1c19|Sult2a7|Cyp2c69|Sult2a2,-3.5326657829245955,0,12,0,0,-5.764454051352917,8.118825722273998,
1,1,1,0,0,-4.173742670302794,-2.606409978296227,-2.0316316178981237,0.0,0.0,GO:0034308,M11100,3,0,GO Biological Processes,19,primary alcohol metabolic process,19_GO:0009987 cellular process,-4.173742670302794,5.1277632439502945,5.530031632237483,17423,110,278,9,3.237410071942446,1.0615249367961341,20859|27400|56209|216454|234671|382044|432720|638251|100043194,Sult2a1|Hsd17b6|Gde1|Rdh16f2|Ces2c|Ces1b|Akr1c19|Sult2a7|Sult2a2,-2.3326603153956267,0,12,0,0,-5.764454051352917,8.118825722273998,
0,1,0,0,0,0.0,-2.8280300680339816,0.0,0.0,0.0,GO:0042572,M01000,1,0,GO Biological Processes,19,retinol metabolic process,19_GO:0065007 biological regulation,-2.8280300680339816,8.118825722273998,5.0263855516648395,17423,58,148,4,2.7027027027027026,1.3329647619353295,27400|216454|234671|382044,Hsd17b6|Rdh16f2|Ces2c|Ces1b,-1.287977708790796,0,12,0,0,-5.764454051352917,8.118825722273998,
1,1,0,0,0,-4.389337707188447,-5.717907586525373,0.0,0.0,0.0,GO:0045721,M11000,2,0,GO Biological Processes,19,negative regulation of gluconeogenesis,19_GO:0048519 negative regulation of biological process,-5.717907586525373,23.544594594594596,10.440795885700995,17423,25,148,5,3.3783783783783785,1.485116242084208,12952|16847|17840|17841|68054,Cry1|Lepr|Mup1|Mup2|Serpina12,-3.607243618812605,0,13,1,1,-5.717907586525373,23.544594594594596,
1,1,0,1,0,-3.5432079066216393,-4.839502331384363,0.0,-2.337335931859196,0.0,GO:0048512,M11010,3,0,GO Biological Processes,19,circadian behavior,19_GO:0048511 rhythmic process,-4.839502331384363,15.908509861212565,8.40245307369652,17423,37,148,5,3.3783783783783785,1.485116242084208,17840|17841|53376|269378|353187,Mup1|Mup2|Usp2|Ahcy|Nr1d2,-2.8740530562542075,0,13,0,0,-5.717907586525373,23.544594594594596,
