x,y,z,gene_id,Location,gmm,hdbscan,spectral,consensus
-13.870525,-10.30651,8.186127,AT1G02205,FLT,15,4,0,2
7.454546,5.7666035,9.384774,AT1G02220,FLT,0,6,6,6
4.8727045,3.0066793,12.377932,AT1G02230,FLT,0,5,3,7
-3.5616698,-18.955418,-9.206181,AT1G02250,FLT,7,6,8,6
1.6610835,0.32441747,18.061409,AT1G02260,FLT,0,5,3,7
-18.576046,1.9567026,-5.4830637,AT1G02270,FLT,15,5,18,2
11.097862,4.1731877,-10.0964985,AT1G02280,FLT,14,1,17,5
-6.8627453,15.115941,-0.9176254,AT1G02290,FLT,0,5,4,7
-3.8534381,-6.743227,10.085898,AT1G02300,FLT,2,4,12,9
-3.2951965,16.56852,-10.861094,AT1G02305,FLT,11,2,24,1
0.1782802,-20.210125,-6.957207,AT1G02310,FLT,7,6,8,6
-13.795941,4.100477,-4.318858,AT1G02330,FLT,15,5,18,2
-4.887994,5.7995434,14.161908,AT1G02335,FLT,0,5,13,7
12.858695,7.628141,5.3134394,AT1G02340,FLT,7,6,6,6
16.583685,-2.9482543,-2.8398669,AT1G02350,FLT,7,6,1,6
7.79094,5.6526356,7.9366236,AT1G02360,FLT,0,6,6,6
-4.1949534,16.346565,3.3482115,AT1G02370,FLT,0,5,4,7
7.3702006,5.6154613,20.016531,AT1G02380,FLT,0,5,3,7
13.662551,-3.388519,1.9087559,AT1G02390,FLT,7,6,1,6
-0.23603158,1.512885,16.043053,AT1G02400,FLT,0,5,13,7
13.5921,-8.415361,-5.3398423,AT1G02405,FLT,7,6,1,6
-2.0415313,-10.416172,7.027649,AT1G02410,FLT,2,4,12,9
12.921585,8.620764,6.7659235,AT1G02420,FLT,7,6,6,6
12.048564,-5.0110245,-3.0895598,AT1G02430,FLT,7,6,1,6
14.42862,-1.6489152,-1.263022,AT1G02440,FLT,7,6,1,6
0.12273193,0.859617,13.423817,AT1G02450,FLT,0,5,3,7
14.802909,7.1284127,13.365163,AT1G02460,FLT,7,6,6,6
11.6985655,5.8797345,4.663934,AT1G02470,FLT,7,6,6,6
5.4671454,13.371288,-14.441969,AT1G02475,FLT,3,2,2,1
4.736383,-18.545893,-9.096252,AT1G02490,FLT,7,6,8,6
23.144985,7.438722,-2.2405674,AT1G02500,FLT,8,0,7,0
15.187124,1.3903257,3.228656,AT1G02520,FLT,7,6,6,6
15.269611,2.199753,1.6234597,AT1G02530,FLT,7,6,6,6
23.208406,8.7140875,-2.219934,AT1G02560,FLT,8,0,7,0
0.9465578,-21.06518,-9.693378,AT1G02570,FLT,7,6,8,6
-7.2630973,-20.01366,-9.189132,AT1G02575,FLT,7,0,11,12
10.649063,-15.707604,-9.6971855,AT1G02580,FLT,7,6,8,6
-0.6477924,2.3378124,10.781094,AT1G02610,FLT,15,5,13,2
10.739107,-14.917363,-9.894146,AT1G02620,FLT,7,6,8,6
13.785987,3.8731441,4.235339,AT1G02630,FLT,7,6,6,6
-6.1551037,0.41347945,-14.7265,AT1G02640,FLT,17,3,10,3
7.6131697,5.6743035,11.895302,AT1G02650,FLT,0,5,3,7
-4.21826,-3.2937775,2.7887115,AT1G02660,FLT,9,4,5,9
6.3316226,0.18641633,17.869913,AT1G02670,FLT,0,5,3,7
-3.3524718,9.720266,7.7395716,AT1G02680,FLT,0,5,4,7
-9.069776,-11.436647,8.390769,AT1G02690,FLT,2,4,12,9
17.75558,-2.2156339,4.015907,AT1G02700,FLT,7,6,1,6
13.705851,-4.761756,-0.25092265,AT1G02705,FLT,7,6,1,6
8.253361,-18.946651,-8.638923,AT1G02710,FLT,7,6,8,6
-16.649616,5.2925105,-5.9270973,AT1G02720,FLT,15,5,18,2
6.4723883,4.494622,-15.568063,AT1G02730,FLT,18,1,9,8
-2.0102947,12.017176,5.815288,AT1G02740,FLT,0,5,4,7
-12.249755,5.1052065,-2.2464337,AT1G02750,FLT,15,5,18,2
15.075496,6.2522717,6.1811113,AT1G02770,FLT,7,6,6,6
25.705984,3.549293,-1.8761151,AT1G02780,FLT,12,0,20,0
-9.894855,12.136932,-1.4202336,AT1G02800,FLT,0,5,4,7
11.274995,4.407261,14.895453,AT1G02810,FLT,0,5,3,7
-14.014237,-18.57902,-3.7426744,AT1G02813,FLT,7,0,14,12
-20.001907,-4.580373,1.6240433,AT1G02816,FLT,15,4,0,2
-8.96648,19.889038,2.4007022,AT1G02820,FLT,15,5,18,2
10.008477,1.4562329,-10.969828,AT1G02840,FLT,5,1,9,8
-5.606798,6.349724,0.2919449,AT1G02850,FLT,15,5,4,2
-5.870527,9.140126,-1.0529745,AT1G02860,FLT,0,5,4,7
-15.493803,6.6169252,-4.585565,AT1G02870,FLT,0,5,18,7
-6.0667415,16.246868,2.1832871,AT1G02880,FLT,0,5,4,7
3.6278715,2.3214068,-14.283216,AT1G02890,FLT,5,1,9,8
3.9597056,0.42387086,15.221873,AT1G02900,FLT,0,5,3,7
3.295764,8.720246,-17.239845,AT1G02910,FLT,18,1,2,8
-6.182709,1.5363257,-14.625844,AT1G02920,FLT,13,3,10,3
17.365871,9.4265995,-2.4153097,AT1G02930,FLT,13,2,7,4
13.058755,-5.58205,-1.7229337,AT1G02940,FLT,7,6,1,6
15.2231455,8.1034,8.133524,AT1G02950,FLT,7,6,6,6
-17.07785,0.4402274,-3.393038,AT1G02960,FLT,15,5,18,2
-4.503091,9.094248,12.972069,AT1G02970,FLT,0,5,13,7
-2.2345297,-15.841982,-7.1620603,AT1G02980,FLT,7,6,8,6
-16.61395,-6.3578315,6.8591146,AT1G02990,FLT,15,4,0,2
-0.9525629,-2.5891755,-6.3870535,AT1G03000,FLT,10,4,5,9
5.576028,4.376968,19.24175,AT1G03010,FLT,0,5,3,7
10.687361,-13.979312,-2.1375728,AT1G03020,FLT,7,6,1,6
-16.071829,-6.741468,5.0746512,AT1G03030,FLT,15,4,0,2
-3.3969176,-4.6266685,-7.345323,AT1G03040,FLT,10,4,5,9
-6.243306,7.91824,19.153854,AT1G03055,FLT,0,5,13,7
5.830602,15.160847,-12.916739,AT1G03060,FLT,3,2,2,1
12.833418,-11.821813,-0.6633371,AT1G03070,FLT,7,6,1,6
3.7406733,7.603458,-17.72703,AT1G03080,FLT,18,1,2,8
-2.6529408,-3.3245254,2.660498,AT1G03090,FLT,10,4,5,9
-7.206753,1.9186232,17.77894,AT1G03100,FLT,0,5,13,7
12.180468,-14.268462,-9.677362,AT1G03106,FLT,7,6,8,6
-13.675341,-9.069175,7.205911,AT1G03110,FLT,15,4,0,2
14.974371,-3.9256406,-3.0370023,AT1G03120,FLT,7,6,1,6
26.08693,1.6200143,-0.60286474,AT1G03130,FLT,12,0,20,0
-6.257965,11.4513645,-13.918643,AT1G03140,FLT,6,3,22,3
-15.960326,5.88254,-4.4661307,AT1G03150,FLT,15,5,18,2
5.386321,17.934135,-11.649536,AT1G03160,FLT,3,2,2,1
14.150351,9.626797,13.979576,AT1G03170,FLT,7,6,6,6
-1.6518885,-1.6124598,18.217669,AT1G03180,FLT,0,5,13,7
-12.643202,9.837764,-4.9965057,AT1G03190,FLT,0,5,18,7
11.680558,-6.8121495,-4.497539,AT1G03200,FLT,7,6,1,6
-12.096996,1.4187436,-2.2279515,AT1G03210,FLT,15,5,18,2
-6.100201,6.859315,-15.057252,AT1G03220,FLT,13,3,22,3
-2.1337743,-2.9585128,0.42055205,AT1G03230,FLT,10,4,5,9
-7.2565303,-20.014885,-9.190596,AT1G03240,FLT,7,0,11,12
-8.669898,-12.857826,11.357824,AT1G03250,FLT,2,4,12,9
-8.764654,10.183042,-1.372877,AT1G03260,FLT,0,5,4,7
-7.8075576,2.5826733,18.862944,AT1G03270,FLT,0,5,13,7
-3.3919265,-6.160829,-7.10489,AT1G03280,FLT,10,4,5,9
-3.495123,-1.84558,-2.8767204,AT1G03290,FLT,10,4,5,9
18.626842,-8.708009,-1.9889086,AT1G03300,FLT,0,6,1,6
3.41792,8.124183,-18.774118,AT1G03310,FLT,18,1,2,8
8.835176,-14.178072,-2.2149625,AT1G03320,FLT,7,6,8,6
-15.593048,-5.712502,4.59092,AT1G03330,FLT,15,4,0,2
14.647167,11.17418,12.160247,AT1G03340,FLT,7,6,6,6
-4.6072884,-6.7860236,-10.032335,AT1G03350,FLT,10,4,10,10
-16.805573,4.5632396,-5.5738316,AT1G03360,FLT,15,5,18,2
-13.780893,-5.6162615,9.575878,AT1G03365,FLT,15,4,0,2
-5.514385,-4.3468566,-6.7260833,AT1G03370,FLT,10,4,5,9
-9.870624,10.63214,-18.124586,AT1G03380,FLT,6,3,22,3
1.0212758,-16.923758,-7.0393023,AT1G03390,FLT,7,6,8,6
-4.040682,-4.907005,6.634403,AT1G03400,FLT,2,4,12,9
-7.430855,12.27068,10.404308,AT1G03410,FLT,0,5,13,7
-14.749758,1.3729697,-3.225895,AT1G03430,FLT,15,5,18,2
-21.236826,1.0663055,-2.2635946,AT1G03440,FLT,15,5,18,2
13.741782,1.2941211,3.2083018,AT1G03445,FLT,7,6,6,6
-9.705428,12.835633,-0.99843997,AT1G03457,FLT,0,5,4,7
-2.1930122,11.064927,7.7649803,AT1G03470,FLT,0,5,4,7
21.870037,10.749799,-1.7430558,AT1G03475,FLT,8,0,7,0
-5.6028805,10.364419,15.915848,AT1G03495,FLT,0,5,13,7
5.8032866,4.2647176,19.063978,AT1G03510,FLT,0,5,3,7
-9.052956,7.9741178,-1.9519889,AT1G03520,FLT,15,5,18,2
-20.250837,-5.8130016,4.6870503,AT1G03530,FLT,15,4,0,2
12.041713,9.920011,12.950055,AT1G03540,FLT,7,6,6,6
12.23799,8.023105,12.104379,AT1G03545,FLT,7,6,6,6
-3.168601,1.7909806,18.73391,AT1G03550,FLT,0,5,13,7
-10.000066,15.2473955,-2.226421,AT1G03560,FLT,0,5,4,7
-5.1832614,-5.63487,7.9562287,AT1G03590,FLT,2,4,12,9
24.569355,9.2171135,-2.668591,AT1G03600,FLT,8,0,7,0
-3.2930114,-3.5824852,3.3938432,AT1G03610,FLT,9,4,5,9
5.924669,0.8698826,17.135677,AT1G03620,FLT,0,5,3,7
18.156374,13.446999,-2.1617205,AT1G03630,FLT,4,3,7,11
-1.1707098,-0.14948273,16.88789,AT1G03650,FLT,0,5,13,7
13.417024,4.3494053,3.7492316,AT1G03660,FLT,7,6,6,6
21.023794,13.012768,-2.0952895,AT1G03680,FLT,4,0,7,0
-19.364414,-4.848585,2.0026257,AT1G03687,FLT,15,4,0,2
-5.272884,-16.43281,-6.7119603,AT1G03700,FLT,7,6,21,6
11.444686,6.2498207,12.620742,AT1G03710,FLT,7,6,6,6
-8.784019,8.95236,1.3073825,AT1G03730,FLT,15,5,4,2
-1.0718521,-3.7284937,3.814419,AT1G03740,FLT,2,4,5,9
-5.630347,7.939309,10.564637,AT1G03750,FLT,0,5,13,7
-3.4678383,9.668009,6.57141,AT1G03760,FLT,0,5,4,7
-1.772104,8.575695,5.815513,AT1G03770,FLT,0,5,4,7
-14.017427,-7.310833,3.1782715,AT1G03780,FLT,15,4,0,2
2.8399045,-20.874466,-12.178719,AT1G03790,FLT,7,6,8,6
13.470427,1.3259203,4.955003,AT1G03800,FLT,7,6,6,6
-7.4813313,6.1566916,14.489664,AT1G03820,FLT,0,5,13,7
-17.359898,-0.302567,-4.3033795,AT1G03830,FLT,15,5,18,2
16.249914,1.9316777,3.4115603,AT1G03840,FLT,7,6,6,6
-6.1161537,4.813364,1.7842349,AT1G03850,FLT,15,5,4,2
3.2490752,2.0572038,-16.111746,AT1G03860,FLT,18,1,9,8
16.04228,13.039793,-3.2546613,AT1G03870,FLT,4,3,7,11
3.9214568,9.110102,-15.06454,AT1G03900,FLT,18,1,2,8
10.727467,5.869139,16.826004,AT1G03905,FLT,0,5,3,7
-8.840445,10.550352,-16.859308,AT1G03910,FLT,6,3,22,3
11.960851,6.9846883,6.3174396,AT1G03920,FLT,7,6,6,6
2.582839,-6.2473783,-0.4338491,AT1G03930,FLT,2,4,5,9
-5.5274353,15.555121,9.663545,AT1G03940,FLT,0,5,4,7
-3.3432906,10.494578,6.6315727,AT1G03950,FLT,0,5,4,7
-7.542306,14.734545,-2.4180264,AT1G03960,FLT,0,5,4,7
-13.8082285,0.43604684,0.22061916,AT1G03970,FLT,15,5,0,2
15.789136,-3.8852148,-0.6825965,AT1G03980,FLT,7,6,1,6
8.946144,9.445576,14.873959,AT1G03990,FLT,0,5,3,7
-7.958536,15.856271,4.5335474,AT1G04000,FLT,15,5,4,2
12.095785,-11.819424,-4.1717815,AT1G04007,FLT,7,6,1,6
-10.067736,10.268213,-3.6619327,AT1G04010,FLT,0,5,18,7
-17.712954,3.7833452,-2.527087,AT1G04020,FLT,15,5,18,2
-5.0094895,2.4907002,15.078023,AT1G04030,FLT,0,5,13,7
5.976633,1.755281,-11.770212,AT1G04040,FLT,5,1,9,8
4.6854973,-18.410738,-6.9254975,AT1G04047,FLT,7,6,8,6
-5.852742,4.4408226,16.18181,AT1G04050,FLT,0,5,13,7
12.375933,-7.362612,1.1886183,AT1G04053,FLT,7,6,1,6
15.204778,-10.292927,-2.456459,AT1G04067,FLT,7,6,1,6
-4.6605654,1.6814451,21.389605,AT1G04070,FLT,0,5,13,7
-1.9790609,0.3369396,17.374073,AT1G04077,FLT,0,5,13,7
7.301428,-1.2445534,-13.556204,AT1G04080,FLT,5,1,9,8
16.609228,6.6477437,5.963986,AT1G04090,FLT,7,6,6,6
-0.22553763,-1.8975753,17.897285,AT1G04100,FLT,0,5,3,7
-11.323646,-17.039068,-2.506812,AT1G04103,FLT,7,0,14,12
-12.56248,14.093679,-2.3810735,AT1G04110,FLT,0,5,18,7
2.1560016,-1.2817475,20.189629,AT1G04117,FLT,0,5,3,7
10.013901,-1.358954,-15.166411,AT1G04120,FLT,5,1,9,8
-18.03587,9.26083,-6.0093246,AT1G04130,FLT,15,5,18,2
4.4693804,0.22110833,-14.731456,AT1G04140,FLT,5,1,9,8
14.736572,-5.1340947,1.4916263,AT1G04150,FLT,7,6,1,6
6.943019,-14.563645,-5.2376404,AT1G04153,FLT,7,6,8,6
-15.449279,10.222688,-6.187911,AT1G04160,FLT,15,5,18,2
9.844222,0.62224275,-11.618739,AT1G04170,FLT,5,1,9,8
8.422382,-12.773442,-2.1741397,AT1G04180,FLT,7,6,1,6
15.982956,-3.4875758,-0.7088087,AT1G04183,FLT,7,6,1,6
1.7187135,-4.101333,-2.354055,AT1G04190,FLT,10,4,5,9
-7.510781,-7.2726326,11.18753,AT1G04200,FLT,2,4,12,9
5.1711354,17.1108,-10.430683,AT1G04210,FLT,3,2,2,1
14.48132,10.194543,13.581971,AT1G04220,FLT,0,6,6,6
-10.509618,9.050168,-4.7275963,AT1G04230,FLT,0,5,18,7
16.77569,5.2313976,6.1534467,AT1G04233,FLT,7,6,6,6
-20.279781,-0.10740201,-3.0223718,AT1G04240,FLT,15,5,18,2
8.518789,-11.7344885,-7.2875886,AT1G04247,FLT,7,6,8,6
-9.432991,-14.17762,11.323598,AT1G04250,FLT,2,4,12,9
-4.817793,11.195304,0.98203814,AT1G04260,FLT,0,5,4,7
21.574915,12.971334,-2.4762971,AT1G04270,FLT,8,0,7,0
7.6901703,-17.671597,-11.876006,AT1G04277,FLT,7,6,8,6
-1.4434122,-4.2805014,3.8535175,AT1G04280,FLT,2,4,5,9
-6.336676,15.839075,2.4786987,AT1G04290,FLT,0,5,4,7
1.4416997,-17.925354,-6.6306524,AT1G04295,FLT,7,6,8,6
7.894208,-15.091218,-5.575045,AT1G04297,FLT,7,6,8,6
-2.1142275,17.32925,-9.942451,AT1G04300,FLT,11,2,24,1
-10.8615265,-16.900627,-3.149592,AT1G04307,FLT,7,0,14,12
-12.090898,7.0666075,-3.258601,AT1G04310,FLT,15,5,18,2
12.354318,-11.830253,-4.259899,AT1G04330,FLT,7,6,1,6
-15.076185,-8.321501,5.044061,AT1G04340,FLT,15,4,0,2
11.79238,-12.406908,-0.549924,AT1G04343,FLT,7,6,1,6
9.207338,-17.035229,-7.6065516,AT1G04347,FLT,7,6,8,6
4.6129465,8.451108,-16.744015,AT1G04350,FLT,18,1,2,8
15.339061,-5.1544933,1.1646968,AT1G04353,FLT,7,6,1,6
16.432407,-4.601282,2.7418082,AT1G04357,FLT,7,6,1,6
6.400772,5.110566,16.957268,AT1G04360,FLT,0,5,3,7
0.11551091,-21.11492,-2.3123963,AT1G04370,FLT,7,6,8,6
12.572676,-4.122864,-2.751773,AT1G04380,FLT,7,6,1,6
-13.507792,7.259431,-4.2818904,AT1G04390,FLT,0,5,18,7
13.4943075,9.902289,-4.1297894,AT1G04400,FLT,1,2,17,5
25.448053,2.5840871,-1.2350854,AT1G04410,FLT,12,0,20,0
9.712839,1.9134488,-10.592538,AT1G04420,FLT,5,1,17,5
1.9902667,-13.986294,-8.342627,AT1G04425,FLT,7,6,8,6
6.242999,-16.189207,-7.0161943,AT1G04427,FLT,7,6,8,6
5.78988,-0.4253358,-15.972124,AT1G04430,FLT,5,1,9,8
14.574612,-5.435893,2.56613,AT1G04433,FLT,7,6,1,6
-6.043952,-5.0449967,-16.59683,AT1G04440,FLT,17,3,10,3
4.0702186,-17.649836,-11.849759,AT1G04445,FLT,7,6,8,6
-10.827174,-16.940296,-3.3199759,AT1G04450,FLT,7,0,14,12
6.00013,-13.313597,-6.700614,AT1G04467,FLT,7,6,8,6
10.052643,-14.137368,-3.2259629,AT1G04473,FLT,7,6,8,6
2.4836786,-16.53644,-6.9225965,AT1G04477,FLT,7,6,8,6
18.926805,13.474239,-2.225921,AT1G04480,FLT,4,0,7,0
0.40669063,-2.3587537,18.171576,AT1G04487,FLT,0,5,3,7
14.294563,-2.1874633,3.7727244,AT1G04490,FLT,7,6,1,6
7.314607,-11.123247,-6.5677075,AT1G04500,FLT,7,6,8,6
17.091766,5.2406406,2.5766728,AT1G04503,FLT,7,6,6,6
3.7106566,17.851252,-8.851528,AT1G04510,FLT,3,2,2,1
15.027893,-3.5305245,0.110010885,AT1G04513,FLT,7,6,1,6
2.9431787,-10.093175,2.9565241,AT1G04520,FLT,2,4,5,9
6.5801883,1.6012146,-16.637533,AT1G04530,FLT,5,1,9,8
17.302221,-9.903998,-2.3155463,AT1G04537,FLT,7,6,1,6
-3.9568002,0.8275781,19.898888,AT1G04540,FLT,0,5,13,7
-1.602828,-4.719313,-6.127214,AT1G04550,FLT,10,4,5,9
-2.4952414,0.8089614,15.510062,AT1G04555,FLT,0,5,13,7
-11.83634,-17.127085,-3.4208536,AT1G04560,FLT,7,0,14,12
13.636929,10.450591,12.851888,AT1G04570,FLT,7,6,6,6
7.676227,2.5374484,18.239079,AT1G04580,FLT,0,5,3,7
-17.925152,3.7797427,-2.398,AT1G04590,FLT,15,5,18,2
16.029882,5.0505548,5.3881483,AT1G04600,FLT,7,6,6,6
14.043299,-1.5464417,1.6469122,AT1G04610,FLT,7,6,1,6
-7.5772557,2.2534513,-17.959637,AT1G04620,FLT,17,3,22,3
-1.281911,-4.8435497,-6.334645,AT1G04630,FLT,10,4,5,9
0.65603817,-1.7366123,22.491062,AT1G04635,FLT,0,5,3,7
