x,y,z,gene_id,Location,gmm,hdbscan,spectral,consensus
-9.624816,-20.664942,5.0753407,AT1G01355,GC,12,13,9,2
16.620197,-7.5160446,4.2081175,AT1G01360,GC,14,15,13,18
8.466539,8.530361,-5.851535,AT1G01370,GC,13,7,14,3
5.618828,-2.5572736,-5.6891565,AT1G01380,GC,3,10,17,1
-7.943384,2.981199,-6.855876,AT1G01390,GC,16,13,16,2
-5.8986874,8.058324,3.20699,AT1G01420,GC,18,8,12,8
-13.887647,9.128889,5.9684315,AT1G01430,GC,10,17,12,10
-4.8762665,8.59595,15.054306,AT1G01440,GC,0,17,12,10
4.6758933,10.071696,13.502188,AT1G01448,GC,7,11,3,6
-17.317951,0.9235878,10.675661,AT1G01450,GC,12,13,10,2
13.589563,1.4270548,-0.93702555,AT1G01453,GC,24,10,5,1
-13.068669,-5.864304,15.092184,AT1G01460,GC,12,13,10,2
16.780645,-3.376043,6.092701,AT1G01470,GC,13,15,13,18
16.28873,15.298192,-1.5379442,AT1G01480,GC,24,6,5,1
-9.681455,10.65612,-1.1226554,AT1G01490,GC,20,8,2,8
-0.93527365,11.346342,11.096951,AT1G01500,GC,7,11,3,6
12.45909,-12.895258,10.675181,AT1G01510,GC,21,18,13,13
-7.684527,3.230622,-7.033898,AT1G01520,GC,16,13,16,2
-12.019674,-14.944454,5.731332,AT1G01530,GC,12,13,9,2
-17.14491,8.895953,-2.782636,AT1G01540,GC,23,4,2,4
-1.1427282,9.9229965,-13.013634,AT1G01550,GC,11,0,6,15
-5.188085,6.8516617,-6.303912,AT1G01560,GC,9,13,16,2
14.048487,16.076944,-1.4803224,AT1G01570,GC,24,6,5,1
16.876282,3.9002094,-7.317543,AT1G01580,GC,14,5,14,14
-14.194344,-11.192395,0.28259552,AT1G01590,GC,3,13,11,2
6.53314,7.3036203,15.165837,AT1G01600,GC,21,11,3,6
12.2198715,-0.2658544,-3.5378485,AT1G01610,GC,2,10,17,1
-0.8824533,16.454884,-26.166187,AT1G01620,GC,17,1,8,9
10.761234,8.029632,13.743858,AT1G01630,GC,13,11,3,6
16.982311,-9.065015,-9.147506,AT1G01640,GC,14,9,0,14
-5.4524846,-2.368041,13.133668,AT1G01650,GC,21,17,4,16
15.610993,13.105405,0.18175523,AT1G01660,GC,24,6,5,1
11.196911,3.7992961,1.3969659,AT1G01670,GC,24,10,5,1
-12.234394,-4.041759,-2.6660302,AT1G01680,GC,3,13,16,2
12.969993,8.936967,9.6441,AT1G01690,GC,13,11,3,6
-10.575586,-9.211677,-11.099476,AT1G01695,GC,3,13,18,2
-2.1887755,-3.4970067,-5.573029,AT1G01700,GC,3,12,1,11
-4.353751,-0.7957915,17.276192,AT1G01710,GC,21,17,4,16
-0.552825,-3.0439003,-9.321282,AT1G01715,GC,3,12,1,11
1.1152738,6.6650105,16.777096,AT1G01720,GC,7,11,12,10
3.8632283,-1.8183688,-1.5993093,AT1G01725,GC,3,8,17,11
11.907124,-15.267297,8.201185,AT1G01730,GC,6,18,15,13
2.7902434,14.969541,2.0332615,AT1G01740,GC,24,7,3,6
18.996584,-4.8904343,-7.6227384,AT1G01750,GC,14,9,0,14
8.674509,7.169078,2.286466,AT1G01760,GC,24,8,5,1
-8.020091,8.906647,13.025043,AT1G01770,GC,0,17,12,10
12.179566,-11.626564,-7.4330683,AT1G01780,GC,14,9,0,14
-14.199884,2.2310693,-16.330622,AT1G01790,GC,8,4,7,4
-5.179302,-0.430863,16.59251,AT1G01800,GC,21,17,4,16
-2.2847335,-6.9487557,-7.3662252,AT1G01810,GC,3,12,1,11
-7.2141666,0.38291517,12.543827,AT1G01820,GC,0,17,12,10
-6.0928464,7.1299567,15.846436,AT1G01830,GC,0,17,12,10
0.23619449,-1.014357,-6.3648744,AT1G01840,GC,3,12,17,11
-5.153273,8.035929,3.618383,AT1G01860,GC,18,8,12,8
0.42659125,-0.95108503,-3.0048819,AT1G01880,GC,3,8,17,11
-3.3884244,10.032351,5.8147388,AT1G01900,GC,18,7,3,6
-3.8434653,-4.9616523,10.212171,AT1G01910,GC,21,17,4,16
4.6044893,-15.9691725,8.981459,AT1G01920,GC,21,18,15,13
0.7258187,4.5106916,18.051218,AT1G01930,GC,21,17,4,16
13.500543,-2.6248868,12.5111,AT1G01940,GC,21,15,13,18
4.0457077,-13.586549,12.8070755,AT1G01950,GC,21,18,4,16
-0.899124,11.384406,-13.552658,AT1G01960,GC,11,0,6,15
-18.263657,8.8162,-7.907449,AT1G01970,GC,23,4,2,4
-19.106728,-8.294357,4.1651454,AT1G01980,GC,12,13,11,2
-6.106759,0.61487573,15.920427,AT1G01990,GC,0,17,12,10
14.779577,-6.59427,9.550847,AT1G02000,GC,21,15,13,18
3.7266917,11.844002,11.765151,AT1G02010,GC,7,11,3,6
-6.236409,10.656425,6.985858,AT1G02020,GC,18,11,12,10
10.444374,-3.356014,-1.8032436,AT1G02030,GC,24,10,17,1
-10.43108,-19.6591,6.056865,AT1G02040,GC,12,13,9,2
14.632732,6.8836613,9.13065,AT1G02050,GC,13,11,3,6
6.981425,12.840572,9.911523,AT1G02060,GC,7,11,3,6
-7.1070027,3.767604,-6.9758625,AT1G02065,GC,16,13,16,2
-13.850136,-11.053782,4.1264977,AT1G02070,GC,12,13,9,2
-1.7792289,13.859866,-13.582028,AT1G02080,GC,4,0,6,15
9.514868,-13.833368,12.378566,AT1G02090,GC,21,18,15,13
1.2950833,-13.322874,5.035124,AT1G02100,GC,6,17,15,13
-2.4424706,-2.4043207,17.906929,AT1G02110,GC,21,17,4,16
-0.85693884,10.006646,13.674663,AT1G02120,GC,7,11,12,10
1.3422194,-12.943854,4.1569333,AT1G02130,GC,6,17,15,13
16.69975,14.687556,0.76644117,AT1G02140,GC,2,6,5,5
10.582681,-5.1001134,15.334066,AT1G02145,GC,21,15,13,18
-17.467842,-0.15037279,-14.64876,AT1G02150,GC,22,4,7,4
2.9071991,11.741184,-5.4092894,AT1G02160,GC,13,7,3,3
6.988976,-16.759321,8.516141,AT1G02170,GC,6,18,15,13
1.1926451,1.1406327,1.0010166,AT1G02180,GC,3,8,17,11
-15.837552,-5.623468,-4.0651975,AT1G02190,GC,3,13,16,2
-11.619772,12.999975,-10.652845,AT1G02205,GC,1,3,2,0
18.02541,-5.2006707,0.68223214,AT1G02220,GC,14,9,13,14
-0.33162934,-1.321723,-5.9663935,AT1G02230,GC,3,12,17,11
-5.898467,-19.376726,-2.1220605,AT1G02250,GC,12,13,18,2
3.2639349,-5.178104,18.515268,AT1G02260,GC,21,17,4,16
2.3190904,1.9508183,18.723537,AT1G02270,GC,21,17,4,16
-18.557976,0.1325933,-10.889254,AT1G02280,GC,22,4,7,4
10.315979,7.866229,13.440431,AT1G02290,GC,21,11,3,6
-2.9891403,9.17617,4.716529,AT1G02300,GC,18,7,3,6
10.7570505,4.576569,15.456441,AT1G02305,GC,21,14,13,18
12.013025,-1.8858589,-1.6596514,AT1G02310,GC,24,10,17,1
3.777193,-15.896312,7.853702,AT1G02330,GC,6,18,15,13
17.958742,-6.837309,-0.5785483,AT1G02335,GC,14,9,0,14
14.410414,6.726274,0.53349334,AT1G02340,GC,24,10,5,1
-8.563304,-15.573325,-0.3778643,AT1G02350,GC,12,13,9,2
17.542778,-8.871336,-3.9597645,AT1G02360,GC,14,9,0,14
14.956035,4.356864,10.67538,AT1G02370,GC,21,14,13,18
3.8365972,-0.95808434,0.3191469,AT1G02380,GC,3,8,17,11
-1.3241178,-1.9233271,-5.166207,AT1G02390,GC,3,12,17,11
6.785413,9.504424,-5.927176,AT1G02400,GC,13,7,14,3
-14.038819,-11.462314,2.0522919,AT1G02405,GC,3,13,11,2
0.9162253,-2.6323023,19.051542,AT1G02410,GC,21,17,4,16
4.842195,2.348076,2.5099645,AT1G02420,GC,24,8,5,1
0.941194,-5.5539846,-12.073326,AT1G02430,GC,3,12,1,11
-6.1946673,-18.222778,-5.512716,AT1G02440,GC,12,13,18,2
-4.179455,-7.175649,-6.5803814,AT1G02450,GC,3,12,1,11
15.542778,15.193133,-1.0763347,AT1G02460,GC,24,6,5,1
-12.848266,-4.589996,-2.764343,AT1G02470,GC,3,13,16,2
-21.254152,6.925971,-12.207678,AT1G02475,GC,5,4,7,4
-13.579283,-11.687704,9.228364,AT1G02490,GC,12,13,9,2
-1.3886361,16.547262,-26.061417,AT1G02500,GC,17,1,8,9
18.099445,-6.076046,-0.40041044,AT1G02520,GC,14,9,0,14
8.508363,-4.426734,-4.400135,AT1G02530,GC,24,10,17,1
-7.8795843,3.9142182,-18.142298,AT1G02560,GC,15,2,19,7
12.416515,-1.4428053,-1.6888261,AT1G02570,GC,24,10,17,1
-3.0069954,-10.853712,-12.266429,AT1G02575,GC,3,12,1,11
-9.152348,-17.005985,1.5936624,AT1G02580,GC,12,13,9,2
-2.2489648,-4.003387,-5.8940473,AT1G02610,GC,3,12,1,11
-16.677809,-6.0509105,5.1681557,AT1G02620,GC,12,13,11,2
-16.750816,-11.214043,-1.5198731,AT1G02630,GC,3,13,11,2
2.8680131,-11.620756,0.6576677,AT1G02640,GC,6,18,15,13
-2.7717867,-6.855311,-6.9813685,AT1G02650,GC,3,12,1,11
-10.199556,10.794296,-0.033337757,AT1G02660,GC,20,8,2,8
2.680266,0.22457118,1.0132556,AT1G02670,GC,3,8,17,11
12.023245,11.531466,6.414463,AT1G02680,GC,13,11,3,6
16.594416,-9.794445,1.3805691,AT1G02690,GC,14,18,13,13
-5.3499255,-9.751932,-11.63193,AT1G02700,GC,3,13,1,2
-12.489059,-9.591983,-1.2398291,AT1G02705,GC,3,13,16,2
11.572264,-10.373575,13.200022,AT1G02720,GC,21,16,13,18
-4.893724,10.934187,-9.426507,AT1G02730,GC,9,0,6,15
4.0613847,11.281542,-5.781653,AT1G02740,GC,13,7,3,3
2.2803726,15.280589,6.799517,AT1G02750,GC,7,7,3,6
-14.84597,-3.9574437,-3.9189496,AT1G02770,GC,3,13,16,2
-1.93665,14.52937,-26.062277,AT1G02780,GC,17,1,8,9
-5.859062,5.481354,-6.234722,AT1G02800,GC,16,13,16,2
17.004568,-5.2310576,-10.750848,AT1G02810,GC,14,9,0,14
-10.298058,-9.61987,-12.618195,AT1G02813,GC,3,13,18,2
12.581168,-5.067787,13.237186,AT1G02816,GC,21,15,13,18
-5.46535,6.110429,-6.4745526,AT1G02820,GC,16,13,16,2
0.95426816,8.582088,-13.965191,AT1G02840,GC,11,0,6,15
-6.3628607,10.458703,6.3451324,AT1G02850,GC,18,11,12,10
9.837591,-14.629594,-2.500715,AT1G02860,GC,14,18,15,13
10.159417,-11.887839,13.608514,AT1G02870,GC,21,16,13,18
16.04971,-8.952191,5.0029907,AT1G02880,GC,14,18,13,13
-2.369375,10.135385,-12.071475,AT1G02890,GC,11,0,6,15
13.33704,-5.259457,-12.799889,AT1G02900,GC,19,9,0,14
-20.292953,5.466849,-9.086047,AT1G02910,GC,23,4,7,4
-11.755651,8.539329,-15.606853,AT1G02920,GC,8,3,7,0
-9.812086,6.327444,-16.840733,AT1G02930,GC,15,2,19,7
-6.968768,3.9918349,-7.9909964,AT1G02940,GC,16,13,16,2
15.789464,5.6386595,-7.619941,AT1G02950,GC,13,5,14,3
7.4366655,-4.383207,17.635677,AT1G02960,GC,21,16,13,18
5.634853,17.19081,-3.715419,AT1G02970,GC,24,7,3,6
-2.505752,-10.639052,-11.173504,AT1G02980,GC,3,12,1,11
-0.06890706,1.0500145,19.125204,AT1G02990,GC,21,17,4,16
-9.209749,5.0414286,13.150753,AT1G03000,GC,0,17,12,10
15.537045,16.612772,-4.7517734,AT1G03010,GC,13,6,14,3
-12.33982,-13.718604,5.6135945,AT1G03020,GC,12,13,9,2
9.277753,5.3669477,15.063292,AT1G03030,GC,21,14,13,18
4.868017,-10.112788,16.325974,AT1G03040,GC,21,16,4,16
-15.501335,-2.0955184,6.94074,AT1G03050,GC,12,13,10,2
-7.694527,3.0610936,-5.4861784,AT1G03055,GC,16,13,16,2
-6.520711,4.4029136,-8.63412,AT1G03060,GC,16,13,16,2
0.9519486,-1.5771731,-10.62437,AT1G03070,GC,3,12,17,11
-0.32446805,12.777866,-14.07296,AT1G03080,GC,4,0,6,15
3.6492941,-6.998341,17.873466,AT1G03090,GC,21,17,4,16
5.7951837,12.848565,2.0550349,AT1G03100,GC,24,7,5,1
-7.0411873,-20.444214,0.31564182,AT1G03106,GC,12,13,9,2
10.231171,-11.612635,13.739839,AT1G03110,GC,21,16,13,18
-9.376262,-13.144788,-4.065028,AT1G03120,GC,3,13,18,2
-4.068206,2.4003415,-19.964012,AT1G03130,GC,15,2,19,7
1.5271622,-13.012349,11.036011,AT1G03140,GC,21,17,4,16
12.396804,6.854018,12.54042,AT1G03150,GC,21,11,13,18
-21.077816,6.858315,-11.289742,AT1G03160,GC,5,4,7,4
-9.537536,-10.541215,-4.16854,AT1G03170,GC,3,13,18,2
10.507907,14.788897,-6.968781,AT1G03180,GC,13,7,14,3
8.440911,4.448885,15.790947,AT1G03190,GC,21,14,13,18
-10.92477,-9.542762,-10.032527,AT1G03200,GC,3,13,18,2
14.547351,-11.181317,-7.055317,AT1G03210,GC,14,9,0,14
-1.4199934,20.361858,-23.528564,AT1G03220,GC,17,1,8,9
17.775665,-7.018043,-9.751161,AT1G03230,GC,14,9,0,14
-11.258865,-19.70582,8.353381,AT1G03240,GC,12,13,9,2
-1.127094,4.3589582,18.195091,AT1G03250,GC,21,17,12,10
8.716315,12.445573,9.317624,AT1G03260,GC,13,11,3,6
5.882299,12.491809,2.1200886,AT1G03270,GC,24,7,5,1
-0.5462308,-9.883294,11.461229,AT1G03280,GC,21,17,4,16
10.121347,-13.19779,12.575858,AT1G03290,GC,21,18,15,13
-2.5805883,2.8929493,1.395295,AT1G03300,GC,16,8,16,12
-19.916122,8.86077,-13.46315,AT1G03310,GC,5,3,7,0
-17.464146,-10.298488,-2.92884,AT1G03320,GC,3,13,11,2
6.440406,-15.196047,11.520313,AT1G03330,GC,21,18,15,13
3.8736827,-1.65719,-0.98055637,AT1G03340,GC,3,8,17,11
9.471524,-16.70242,1.1225394,AT1G03350,GC,6,18,15,13
5.1357703,-13.204384,13.646682,AT1G03360,GC,21,16,4,16
-4.3673997,0.39637843,17.706331,AT1G03365,GC,21,17,4,16
-4.5223274,-3.9528463,10.201312,AT1G03370,GC,21,17,4,16
5.153214,-14.52274,12.173181,AT1G03380,GC,21,18,15,13
-10.46547,12.41503,-6.3370275,AT1G03400,GC,20,3,2,0
-5.0649667,8.961642,4.5372634,AT1G03410,GC,18,7,12,10
11.345008,9.056301,11.751421,AT1G03430,GC,13,11,3,6
-2.4938314,8.810923,4.1863995,AT1G03440,GC,7,7,3,6
-10.627816,-9.291453,-11.321081,AT1G03445,GC,3,13,18,2
15.567316,-2.5567086,9.328732,AT1G03457,GC,21,15,13,18
1.8573415,16.782501,-2.2508328,AT1G03470,GC,7,7,3,6
-11.060038,3.6588347,-17.093382,AT1G03475,GC,15,2,19,7
-8.907993,12.139625,-11.590137,AT1G03495,GC,1,3,2,0
-2.216043,-2.7739577,-4.467449,AT1G03510,GC,3,12,17,11
8.514644,13.030893,8.58391,AT1G03520,GC,13,11,3,6
8.581094,-12.59749,13.925759,AT1G03530,GC,21,16,13,18
-1.5494311,-1.7230992,-3.3213437,AT1G03540,GC,3,8,17,11
2.928241,-1.4485763,-2.6793027,AT1G03545,GC,3,8,17,11
14.387372,5.0363264,-4.4393907,AT1G03550,GC,13,11,14,3
9.891421,7.6868873,13.764374,AT1G03560,GC,21,11,3,6
1.7052891,-9.869109,15.197385,AT1G03590,GC,21,17,4,16
-7.4675937,3.5829663,-18.313139,AT1G03600,GC,15,2,19,7
-8.419559,10.813043,9.102784,AT1G03610,GC,18,11,12,10
14.052898,14.658887,-7.8425307,AT1G03620,GC,13,5,14,3
-13.695794,2.5985765,-16.484814,AT1G03630,GC,8,4,7,4
6.3050113,3.0360658,2.6101875,AT1G03650,GC,24,8,5,1
-2.6813478,-8.833728,-8.637868,AT1G03660,GC,3,12,1,11
-20.825895,1.1930052,7.209264,AT1G03670,GC,12,13,11,2
-10.962196,3.2620673,-17.163923,AT1G03680,GC,15,2,19,7
7.0880127,4.2125006,16.468054,AT1G03687,GC,21,14,13,18
14.569152,2.6390097,-0.96400976,AT1G03700,GC,24,10,5,1
-15.858056,-5.9239206,-4.00814,AT1G03710,GC,3,13,16,2
-15.762352,-2.2350082,14.893337,AT1G03720,GC,12,13,10,2
5.324394,13.930097,-6.3241854,AT1G03730,GC,13,7,3,3
-0.7954536,-9.388458,6.721713,AT1G03740,GC,21,17,4,16
12.467953,11.02393,6.5675626,AT1G03750,GC,13,11,3,6
14.500698,1.0364043,11.85514,AT1G03760,GC,21,14,13,18
15.850695,-7.8024187,6.520854,AT1G03770,GC,21,15,13,18
-0.6937541,2.022066,18.932755,AT1G03780,GC,21,17,4,16
-8.572663,-17.548979,-8.0881,AT1G03790,GC,12,13,18,2
-12.403752,-7.694101,-2.0165906,AT1G03800,GC,3,13,16,2
13.862297,-5.5645275,-12.609988,AT1G03820,GC,19,9,0,14
10.536912,-14.902127,10.427283,AT1G03830,GC,21,18,15,13
19.2772,-5.2449493,-6.544297,AT1G03840,GC,14,9,0,14
18.820503,-6.839499,-4.9357057,AT1G03850,GC,14,9,0,14
5.191649,-5.2916346,-2.7406347,AT1G03860,GC,2,10,17,1
-0.6883941,21.09796,-17.489553,AT1G03870,GC,4,1,8,9
15.543459,13.74531,-8.919155,AT1G03880,GC,13,5,14,3
-1.4075323,-10.643068,-11.959882,AT1G03890,GC,3,12,1,11
6.1980333,4.6953917,-14.654848,AT1G03900,GC,2,12,6,5
13.981474,7.58496,-7.737343,AT1G03905,GC,13,5,14,3
12.568345,9.254546,6.131768,AT1G03910,GC,13,11,3,6
16.865782,3.794004,-6.9030366,AT1G03920,GC,14,5,14,14
-9.115805,3.4181283,12.22679,AT1G03930,GC,0,17,12,10
-11.265625,11.999333,-13.214708,AT1G03940,GC,1,3,2,0
13.248254,5.6651044,12.335945,AT1G03950,GC,21,14,13,18
11.656492,6.0830355,13.509646,AT1G03960,GC,21,11,13,18
4.0923643,4.5217886,17.360146,AT1G03970,GC,21,14,13,18
9.5365305,-3.1679878,-1.2025256,AT1G03980,GC,24,10,17,1
-11.695504,-11.463738,-8.568615,AT1G03990,GC,3,13,18,2
-18.138222,-3.6885712,4.2743444,AT1G03993,GC,12,13,11,2
12.08444,1.2469362,14.335158,AT1G04000,GC,21,14,13,18
16.531006,0.7930329,8.017117,AT1G04010,GC,21,14,13,18
6.023278,-1.0583956,18.199444,AT1G04020,GC,21,16,13,18
16.036535,-11.368405,-1.008562,AT1G04030,GC,14,9,0,14
4.623251,7.8277206,-15.465536,AT1G04040,GC,2,0,6,15
-15.698705,-7.1093802,-3.6794636,AT1G04047,GC,3,13,16,2
15.975854,6.437583,5.8007026,AT1G04050,GC,13,11,14,3
-10.523958,-9.1567745,-10.508034,AT1G04053,GC,3,13,18,2
-17.759644,-3.9381502,4.4734893,AT1G04067,GC,12,13,11,2
9.629911,17.392342,-2.863384,AT1G04070,GC,24,7,3,6
-13.508988,-4.881339,9.742197,AT1G04077,GC,12,13,10,2
-2.4187236,10.15862,-12.037687,AT1G04080,GC,11,0,6,15
4.4813223,-0.5735618,-8.128667,AT1G04090,GC,3,12,17,11
11.805419,16.973976,-3.2259297,AT1G04100,GC,24,6,14,1
-7.4040933,-20.127731,0.7581655,AT1G04103,GC,12,13,9,2
-7.442024,12.504937,-8.133887,AT1G04110,GC,9,3,2,0
-13.930199,-12.020877,10.218323,AT1G04117,GC,12,13,9,2
-0.6687194,13.8151655,-14.034616,AT1G04120,GC,4,0,6,15
-17.114012,-2.4526029,4.8760448,AT1G04123,GC,12,13,11,2
15.727554,4.986827,8.520948,AT1G04130,GC,13,14,13,18
-0.25610545,7.9336085,-12.92103,AT1G04140,GC,11,0,6,15
8.27849,-4.4119782,-3.8938925,AT1G04150,GC,24,10,17,1
15.601887,-6.8982816,7.6241994,AT1G04160,GC,21,15,13,18
-15.931111,-6.5806527,5.563738,AT1G04163,GC,12,13,11,2
-2.118609,12.876118,-13.192857,AT1G04170,GC,4,0,6,15
17.09013,3.1915386,-5.548158,AT1G04180,GC,14,5,14,14
7.2957716,-17.472546,3.896582,AT1G04183,GC,6,18,15,13
8.534079,-14.892639,-1.7982552,AT1G04190,GC,6,18,15,13
11.842246,-15.786413,0.7348222,AT1G04200,GC,6,18,15,13
-0.49173287,11.176318,11.728567,AT1G04210,GC,7,11,3,6
15.018116,-5.6562233,-12.218381,AT1G04220,GC,14,9,0,14
11.28534,6.110022,13.74121,AT1G04230,GC,21,11,13,18
-20.002234,-1.5735798,4.030915,AT1G04233,GC,12,13,11,2
1.8285713,-11.638733,13.48214,AT1G04240,GC,21,17,4,16
0.81950414,-5.135569,-11.955152,AT1G04247,GC,3,12,1,11
12.475005,1.9874352,-13.853773,AT1G04250,GC,19,5,14,3
11.884213,-4.5286856,14.113428,AT1G04260,GC,21,15,13,18
-3.006714,21.031773,-21.609869,AT1G04270,GC,17,1,8,9
16.50176,-2.344938,-10.952265,AT1G04280,GC,14,9,0,14
12.722121,-1.1474488,13.707073,AT1G04290,GC,21,15,13,18
-10.000433,-8.971728,-11.46954,AT1G04295,GC,3,13,18,2
9.199454,4.955269,0.031195115,AT1G04300,GC,2,8,5,11
1.4110111,11.281532,12.122567,AT1G04310,GC,7,11,3,6
-22.142868,-6.853699,3.2409234,AT1G04313,GC,12,13,11,2
10.595936,-3.241375,-1.7630628,AT1G04330,GC,24,10,17,1
12.261745,-14.861521,8.327985,AT1G04340,GC,6,18,15,13
-20.60143,-1.7813917,3.9651914,AT1G04343,GC,12,13,11,2
-14.808697,-14.050342,12.796319,AT1G04347,GC,12,13,9,2
-20.660866,6.9764447,-14.368999,AT1G04350,GC,5,4,7,4
9.003031,-4.415268,-4.5460114,AT1G04353,GC,24,10,17,1
-9.674949,-19.497437,4.007132,AT1G04357,GC,12,13,9,2
19.144783,-2.9387667,-4.8492823,AT1G04360,GC,14,9,0,14
-9.677966,-16.953665,-8.530271,AT1G04370,GC,12,13,18,2
0.58444977,-4.5940104,-11.639625,AT1G04380,GC,3,12,1,11
7.4357667,10.290495,12.68905,AT1G04390,GC,7,11,3,6
-14.9526,12.443029,-12.956781,AT1G04400,GC,1,3,2,0
-3.075511,15.546173,-25.425867,AT1G04410,GC,17,1,8,9
-15.487674,0.25284964,-14.916708,AT1G04420,GC,8,4,7,4
5.133243,-2.5190003,-2.050587,AT1G04425,GC,3,8,17,11
-0.93927217,10.119757,-13.223109,AT1G04430,GC,11,0,6,15
-13.754525,-7.769137,7.8302794,AT1G04433,GC,12,13,10,2
18.974358,-4.03529,-3.3266096,AT1G04440,GC,14,9,0,14
-8.480468,-17.68551,-8.096979,AT1G04445,GC,12,13,18,2
-14.060976,-7.5763,16.766994,AT1G04450,GC,12,13,10,2
-14.819734,-8.853803,-2.6000805,AT1G04463,GC,3,13,16,2
-12.379947,-6.9586153,14.071674,AT1G04467,GC,12,13,10,2
-17.930002,-8.975209,4.166514,AT1G04470,GC,12,13,11,2
-3.6512027,17.387524,-15.079155,AT1G04480,GC,4,0,6,15
-13.730354,-4.2865014,9.672567,AT1G04487,GC,12,13,10,2
9.7806635,-2.4945886,-0.6809084,AT1G04490,GC,24,10,17,1
-17.459614,-9.919705,-3.2187593,AT1G04500,GC,3,13,11,2
-12.92319,-18.419693,11.604553,AT1G04503,GC,12,13,9,2
13.42734,6.9098353,12.96203,AT1G04510,GC,13,11,13,18
-2.4504495,-8.92448,-8.790174,AT1G04513,GC,3,12,1,11
0.6622674,-11.792569,11.525919,AT1G04520,GC,21,17,4,16
-19.535997,5.2986364,-7.7683086,AT1G04530,GC,23,4,7,4
-17.192661,0.6661002,11.211847,AT1G04533,GC,12,13,10,2
-14.13876,-11.999242,12.892757,AT1G04537,GC,12,13,9,2
-12.164525,-11.880056,-9.378608,AT1G04540,GC,3,13,18,2
-8.54578,2.7439017,12.772115,AT1G04550,GC,0,17,12,10
9.681607,16.70098,-4.9729652,AT1G04555,GC,24,7,14,1
0.46315083,-8.848233,-11.663365,AT1G04560,GC,3,12,1,11
5.806394,-3.047966,-4.6574087,AT1G04570,GC,3,10,17,1
2.0850174,-3.4919355,-13.154883,AT1G04580,GC,3,12,1,11
-15.809946,-0.51500016,11.171573,AT1G04583,GC,12,13,10,2
0.7948831,-12.0998955,11.20253,AT1G04590,GC,21,17,4,16
6.397177,-3.5524595,-4.2407866,AT1G04600,GC,24,10,17,1
15.517681,8.214135,-9.505568,AT1G04610,GC,13,5,14,3
-15.931423,12.030607,-13.208357,AT1G04620,GC,5,3,2,0
-0.6125532,-10.171695,7.6173368,AT1G04630,GC,21,17,4,16
12.044436,16.288555,-0.9490957,AT1G04635,GC,24,6,5,1
-18.915817,9.39647,-10.061965,AT1G04640,GC,5,3,7,0
-13.51618,-17.46884,11.555148,AT1G04643,GC,12,13,9,2
-19.171776,-2.346056,3.9399827,AT1G04645,GC,12,13,11,2
-3.851937,-10.067404,-10.4934435,AT1G04647,GC,3,12,1,11
7.114455,12.772018,2.134212,AT1G04650,GC,24,6,5,1
-13.782247,-3.8045924,-3.360714,AT1G04660,GC,3,13,16,2
-13.598943,-9.303866,16.167847,AT1G04670,GC,12,13,10,2
