gene_id	latent_1	latent_2	latent_3	latent_4	latent_5	latent_6	latent_7	latent_8	latent_9	latent_10	latent_11	latent_12	latent_13	latent_14	latent_15	latent_16
ENSMUSG00000055917	0.80448616	1.0178913	0.18026896	-0.49067235	0.04603158	0.40598375	-0.47104424	-0.035176694	0.42188624	-0.44533265	1.0314149	0.8899372	-0.28296724	1.3591651	0.368931	-0.10485886
ENSMUSG00000068882	0.7611052	1.0418649	0.1771724	-0.48628122	0.049975857	0.37574112	-0.4634683	-0.053857878	0.393266	-0.39083332	0.9691233	0.90299976	-0.2371549	1.4061216	0.3779515	-0.20616218
ENSMUSG00000022685	0.804795	1.0166429	0.18082947	-0.4926237	0.04594765	0.41155076	-0.46811473	-0.034662187	0.42075384	-0.44879112	1.0420575	0.89275175	-0.28588828	1.3521032	0.3671597	-0.09338418
ENSMUSG00000036292	0.7796048	1.0321207	0.1793058	-0.4909172	0.04839983	0.39546221	-0.46273	-0.046025354	0.40328243	-0.4180442	1.0091453	0.9028314	-0.2596854	1.3796829	0.37235254	-0.15368643
ENSMUSG00000041202	0.81990767	1.0056436	0.18167013	-0.4935504	0.04431619	0.42170292	-0.4711521	-0.027226789	0.43157077	-0.46738133	1.0623958	0.88548285	-0.30206418	1.3329474	0.3635228	-0.052053317
ENSMUSG00000024528	0.8149058	1.0096669	0.18130633	-0.49293068	0.044884685	0.41737968	-0.47068104	-0.029812282	0.42821375	-0.46068484	1.0538634	0.88752204	-0.29622778	1.3407054	0.36508548	-0.068140455
ENSMUSG00000029861	0.8197758	1.0056701	0.18168996	-0.49363977	0.044326305	0.4218942	-0.47097084	-0.027268365	0.4314087	-0.46738315	1.0627484	0.8856862	-0.3020623	1.332747	0.36346114	-0.051817335
ENSMUSG00000077221	0.81977385	1.0056989	0.18168011	-0.49360484	0.04432823	0.4217921	-0.47102618	-0.02727838	0.43143168	-0.46732187	1.0625556	0.88563865	-0.30201006	1.3328843	0.3634958	-0.052042894
ENSMUSG00000070469	0.81972194	1.0057316	0.18167998	-0.49361104	0.044333544	0.4217831	-0.47100136	-0.027302401	0.43138725	-0.46727332	1.0625348	0.8856781	-0.301967	1.3329185	0.36349994	-0.052134875
ENSMUSG00000115791	0.819799	1.0056578	0.18168919	-0.49363387	0.04432405	0.42188907	-0.470987	-0.027258525	0.43143034	-0.46739933	1.0627403	0.8856643	-0.3020768	1.3327445	0.3634623	-0.051796667
ENSMUSG00000097665	0.8197832	1.0056643	0.18169037	-0.49364012	0.044325475	0.42189908	-0.47097233	-0.027264748	0.43141377	-0.467392	1.0627582	0.8856825	-0.30207008	1.3327378	0.3634592	-0.051796764
ENSMUSG00000046667	0.81094956	1.0128037	0.180969	-0.49227065	0.045326177	0.4135465	-0.47054353	-0.031845793	0.425678	-0.4551461	1.0463015	0.88880104	-0.29141963	1.3472189	0.3664249	-0.08136972
ENSMUSG00000037169	0.81930494	1.0060518	0.18165831	-0.49358985	0.044380173	0.4215067	-0.47091535	-0.02751285	0.4310859	-0.46676406	1.0619838	0.8858953	-0.30152163	1.3334621	0.36360314	-0.053312562
ENSMUSG00000049565	0.8197852	1.0056659	0.18168944	-0.49363655	0.044325437	0.42188954	-0.4709787	-0.027264679	0.4314179	-0.46738815	1.0627406	0.8856763	-0.30206686	1.3327495	0.36346242	-0.05181468
ENSMUSG00000033862	0.8009088	1.0193313	0.18056218	-0.49224314	0.04635321	0.40865487	-0.4675156	-0.03650734	0.4181621	-0.44383237	1.0362288	0.89424944	-0.28164145	1.3570911	0.3681507	-0.10399007
ENSMUSG00000021278	0.81974965	1.0056875	0.18168949	-0.49364167	0.04432905	0.42188615	-0.4709603	-0.02728076	0.43138742	-0.46735656	1.0627315	0.88570446	-0.30203903	1.332769	0.36346442	-0.051871054
ENSMUSG00000027971	0.8197864	1.0056622	0.1816904	-0.49363986	0.04432513	0.4218998	-0.47097367	-0.027263207	0.43141642	-0.46739516	1.0627599	0.88568014	-0.3020729	1.3327353	0.3634588	-0.05179035
ENSMUSG00000024758	0.748298	1.0471317	0.17722858	-0.4885066	0.051046345	0.37646532	-0.45569357	-0.05864296	0.3824137	-0.3799439	0.96921587	0.91223615	-0.22811949	1.4079392	0.37762767	-0.21726616
ENSMUSG00000044921	0.81938434	1.0060679	0.18163483	-0.49349442	0.04437595	0.42127085	-0.4710911	-0.027498752	0.43121135	-0.4666927	1.0615431	0.88571453	-0.30146217	1.333744	0.36368063	-0.05371786
ENSMUSG00000054387	0.77368295	1.0359157	0.17807299	-0.487473	0.048922777	0.38386083	-0.46596912	-0.048808575	0.40142393	-0.4063769	0.9861651	0.89969397	-0.24998139	1.3944169	0.37574166	-0.1801906
ENSMUSG00000062822	0.79682446	1.0226026	0.17993376	-0.4905788	0.046787318	0.402161	-0.4688107	-0.03864142	0.41622648	-0.43663704	1.0234911	0.8937969	-0.27548978	1.366503	0.3702231	-0.121600494
ENSMUSG00000028013	0.7632613	1.0409249	0.17710446	-0.48569855	0.049785446	0.37510008	-0.4650616	-0.05305185	0.39520863	-0.3923838	0.9680923	0.90105295	-0.23844117	1.4063364	0.37813196	-0.20507982
ENSMUSG00000042846	0.8197366	1.0057108	0.1816841	-0.4936239	0.04433133	0.42182815	-0.47098485	-0.02729183	0.43138966	-0.4673118	1.062621	0.88568735	-0.3020004	1.332852	0.36348426	-0.05201597
ENSMUSG00000025403	0.64762866	1.0749625	0.17207511	-0.48786783	0.05787403	0.34177685	-0.41760617	-0.09152657	0.31361777	-0.26846623	0.8877838	0.943009	-0.1410296	1.4470294	0.3835531	-0.34103903
ENSMUSG00000031831	0.81975585	1.0056819	0.18169019	-0.49364313	0.0443283	0.42189378	-0.4709596	-0.027277352	0.4313909	-0.46736616	1.0627463	0.88570297	-0.30204734	1.3327564	0.3634617	-0.051846076
ENSMUSG00000030739	0.7841514	1.027795	0.18066233	-0.49501815	0.047902483	0.40873158	-0.45775425	-0.04347192	0.40360907	-0.42964894	1.034994	0.9071986	-0.26939505	1.3623804	0.36816734	-0.12386263
ENSMUSG00000037235	0.72696716	1.0535905	0.17352553	-0.47909194	0.05235124	0.34544975	-0.4617749	-0.066213295	0.37452656	-0.3438691	0.9056733	0.90215766	-0.19945617	1.4415725	0.38528296	-0.28057185
ENSMUSG00000021559	0.66712964	1.0715197	0.1734481	-0.48907763	0.056741733	0.35042793	-0.42380553	-0.085885875	0.32560536	-0.29169744	0.9078129	0.94031227	-0.15847242	1.4399706	0.38219476	-0.3179713
ENSMUSG00000049252	0.81980306	1.005656	0.18168887	-0.49363208	0.04432368	0.42188615	-0.47099087	-0.02725699	0.43143454	-0.46740106	1.0627351	0.8856594	-0.30207834	1.3327467	0.36346313	-0.051797427
ENSMUSG00000035805	0.81978434	1.0056616	0.18169105	-0.4936424	0.044325225	0.42190635	-0.4709689	-0.027263537	0.4314131	-0.46739727	1.062772	0.885685	-0.30207467	1.3327274	0.36345673	-0.051779117
ENSMUSG00000035262	0.8197519	1.0056933	0.18168707	-0.4936324	0.044329263	0.4218604	-0.47097567	-0.027282221	0.4313952	-0.4673433	1.062683	0.8856904	-0.3020277	1.3328027	0.36347294	-0.051924627
ENSMUSG00000046791	0.8162549	1.0086318	0.18139209	-0.49305433	0.044734925	0.4184097	-0.47088534	-0.029129785	0.42915416	-0.46241483	1.0559084	0.8869164	-0.29773575	1.3388106	0.36471614	-0.0641366
ENSMUSG00000022451	0.75212556	1.0455216	0.17592983	-0.48337227	0.05063252	0.36495882	-0.46461684	-0.05732874	0.38902462	-0.37700015	0.9470614	0.9012506	-0.22591943	1.4190079	0.38077223	-0.23128437
ENSMUSG00000041852	0.70920455	1.0591375	0.17295328	-0.48008454	0.053629898	0.3418045	-0.45384017	-0.07220171	0.36148062	-0.32565853	0.8962733	0.9099412	-0.18502049	1.4467052	0.38583013	-0.29925093
ENSMUSG00000024776	0.81827646	1.006899	0.18158124	-0.49345312	0.044498462	0.42058277	-0.4708378	-0.028051252	0.4304003	-0.46536756	1.060165	0.8863082	-0.30030245	1.3351198	0.3639393	-0.05673059
ENSMUSG00000056035	0.54938495	1.0416539	0.15222049	-0.43758622	0.058399487	0.21168259	-0.44393057	-0.10712311	0.28886157	-0.104059786	0.6048698	0.85007864	-0.02743918	1.5174648	0.4019132	-0.50499886
ENSMUSG00000020000	0.81978935	1.0056617	0.18168996	-0.49363786	0.044324916	0.42189562	-0.47097766	-0.027262338	0.43141997	-0.46739507	1.062752	0.88567567	-0.30207285	1.3327398	0.36346024	-0.05179586
ENSMUSG00000037946	0.81814134	1.0071298	0.18152651	-0.49327496	0.04452126	0.41999847	-0.47108376	-0.028162032	0.43042067	-0.46491465	1.0590504	0.88613546	-0.29991198	1.3359514	0.36413944	-0.05817904
ENSMUSG00000073982	0.8094455	1.0133642	0.18111233	-0.49298787	0.045457862	0.41483432	-0.46895692	-0.03240769	0.4240259	-0.45461556	1.0486465	0.8907178	-0.29093608	1.3461596	0.3660222	-0.08068881
ENSMUSG00000024393	0.69062084	1.0663401	0.17561825	-0.49253538	0.05535021	0.36657363	-0.4277505	-0.07861574	0.33901843	-0.32268834	0.94286376	0.9400794	-0.1824199	1.423937	0.37876585	-0.27977523
ENSMUSG00000025433	0.8197516	1.0056926	0.1816873	-0.49363333	0.04432923	0.42186302	-0.4709741	-0.027282096	0.43139422	-0.4673446	1.062688	0.8856919	-0.30202875	1.3327993	0.36347198	-0.05191926
ENSMUSG00000070972	0.79073226	1.0260509	0.17974922	-0.49083534	0.04737048	0.40012246	-0.46648312	-0.041269768	0.41158003	-0.4302727	1.0190687	0.8972753	-0.27006236	1.3708774	0.3709129	-0.13256803
ENSMUSG00000036139	0.8197822	1.0056633	0.18169095	-0.4936423	0.044325456	0.42190504	-0.47096848	-0.027264586	0.4314116	-0.46739474	1.0627694	0.885686	-0.30207247	1.3327302	0.36345723	-0.05178495
ENSMUSG00000003573	0.8185185	1.0066986	0.18160018	-0.49348816	0.044470586	0.42080796	-0.47085145	-0.027924381	0.43055904	-0.46570048	1.0606084	0.88621604	-0.30059302	1.334721	0.36385736	-0.055911936
ENSMUSG00000019920	0.7872216	1.0289261	0.17877193	-0.4878835	0.047715902	0.3906812	-0.469796	-0.043168202	0.41102493	-0.4219249	1.0005963	0.89414567	-0.26304796	1.3829957	0.37372524	-0.1537701
