gene_id	latent_1	latent_2	latent_3	latent_4	latent_5	latent_6	latent_7	latent_8	latent_9	latent_10	latent_11	latent_12	latent_13	latent_14	latent_15	latent_16
ENSMUSG00000029422	-0.6598097	-0.0010758514	-0.07563601	0.48406947	-0.14103773	-0.33667198	1.0732572	0.00047429092	-0.19757725	0.5423648	-0.4820803	0.062161766	1.284236	-0.5006919	1.1949003	0.29848707
ENSMUSG00000049036	-0.6511955	-0.040028173	-0.07990236	0.52737933	-0.15370363	-0.32759717	1.1474239	-0.024067957	-0.23056725	0.46018463	-0.46081915	0.01351954	1.274295	-0.5695867	1.1041026	0.44495988
ENSMUSG00000029577	-0.6540093	0.03077888	-0.06927126	0.5117261	-0.1324996	-0.35222164	1.0217812	-0.00069122517	-0.18588585	0.5542013	-0.49341282	0.053939097	1.3017148	-0.46705213	1.2077433	0.23646037
ENSMUSG00000040746	-0.65660924	-0.0054025687	-0.07438163	0.5090114	-0.14120059	-0.3414415	1.0790858	-0.008567854	-0.20777985	0.5292264	-0.48392892	0.041295625	1.2910492	-0.5093011	1.1701119	0.3089195
ENSMUSG00000020590	-0.65708536	0.022892637	-0.069144584	0.49632937	-0.13040245	-0.35148567	1.0161806	0.0021059718	-0.19011652	0.57637477	-0.49917072	0.05877436	1.296431	-0.45284933	1.2091095	0.2001
ENSMUSG00000030263	-0.65185493	-0.03778612	-0.07945007	0.52637154	-0.1526448	-0.32900453	1.1424717	-0.023059841	-0.22932738	0.46664336	-0.4632745	0.015196893	1.2762456	-0.5650042	1.1091034	0.43289125
ENSMUSG00000038914	-0.65894717	0.031937465	-0.068825185	0.47326612	-0.12760234	-0.34973806	0.9949819	0.011410028	-0.17853169	0.5962515	-0.5008399	0.07811131	1.2898175	-0.4301065	1.2339399	0.16535102
ENSMUSG00000026878	-0.6377279	0.13638331	-0.05465172	0.46552676	-0.09962384	-0.3708604	0.7867662	0.032879483	-0.09918	0.63596207	-0.5147723	0.104064435	1.2691051	-0.2637321	1.3039819	-0.03595249
ENSMUSG00000030098	-0.65109205	-0.03953154	-0.079758905	0.5283619	-0.15353392	-0.32804322	1.1466128	-0.024235364	-0.23056854	0.46042958	-0.46119317	0.013013922	1.2749252	-0.5691308	1.1040748	0.44367626
ENSMUSG00000078908	-0.65266705	-0.02994188	-0.07838704	0.5250631	-0.15045017	-0.33202264	1.1299734	-0.020402895	-0.22436604	0.47771937	-0.46733066	0.01995438	1.2808038	-0.55518705	1.1223612	0.41058484
ENSMUSG00000026407	-0.6241999	0.028461182	-0.05668433	0.6925354	-0.1278374	-0.38969988	1.0165147	-0.058768786	-0.23764247	0.4640134	-0.50768393	-0.084760785	1.3487115	-0.50404835	1.0509248	0.27528378
ENSMUSG00000020818	-0.6523155	-0.034812856	-0.07883879	0.52651757	-0.15140434	-0.33086646	1.1364826	-0.022239257	-0.22793293	0.47304812	-0.46599028	0.016321927	1.2787755	-0.55992234	1.1140394	0.4198147
ENSMUSG00000060038	-0.65181816	-0.037206605	-0.07897162	0.52881026	-0.15192814	-0.33052194	1.1398622	-0.023628958	-0.23009752	0.46934804	-0.46519727	0.013385218	1.2780945	-0.5627869	1.1084969	0.42568946
ENSMUSG00000020029	-0.63247657	0.10889238	-0.046702426	0.42498153	-0.08013991	-0.37522456	0.6827468	0.03417455	-0.11757723	0.70854247	-0.5431759	0.08147495	1.2145133	-0.1181522	1.2518913	-0.22386841
ENSMUSG00000024292	-0.60989565	0.19590847	-0.041934267	0.37310627	-0.06675383	-0.36830273	0.53110933	0.06411414	-0.020473987	0.6932554	-0.52397853	0.13701774	1.1569146	0.023755163	1.3223324	-0.26775086
ENSMUSG00000111356	-0.6512485	-0.040026966	-0.07988742	0.527265	-0.15365313	-0.32765058	1.1472543	-0.024027336	-0.23057508	0.46058327	-0.46096477	0.0135834105	1.2743498	-0.56936604	1.1042677	0.44428498
ENSMUSG00000016831	-0.6560601	0.0005212575	-0.072856985	0.5128664	-0.13874029	-0.34522486	1.0661652	-0.008347035	-0.206002	0.5371154	-0.4881711	0.040161327	1.2948519	-0.49906763	1.1739316	0.28643543
ENSMUSG00000024791	-0.65115064	-0.03971938	-0.079834074	0.5278006	-0.15361935	-0.32780704	1.1469774	-0.024113191	-0.23049915	0.4603224	-0.4609877	0.0133569725	1.2746047	-0.56933635	1.1042266	0.44432953
ENSMUSG00000028398	-0.6561641	-0.03695459	-0.07701796	0.5189871	-0.14648111	-0.33623487	1.1199679	-0.020137522	-0.23163998	0.50812185	-0.47959626	0.017927203	1.2828131	-0.53838	1.1215864	0.35527894
ENSMUSG00000022586	-0.65119845	-0.040038727	-0.07990349	0.5273667	-0.15370391	-0.32759422	1.1474308	-0.024066804	-0.23057212	0.46019533	-0.46082103	0.013522476	1.2742891	-0.5695858	1.1040999	0.44495043
ENSMUSG00000056204	-0.65644324	-0.0011012949	-0.07278268	0.5115017	-0.13847125	-0.34530228	1.0656571	-0.008243932	-0.20720536	0.53990924	-0.4892014	0.040033013	1.2944211	-0.4974197	1.1732246	0.28125644
ENSMUSG00000031986	-0.65160614	-0.027901152	-0.07792724	0.53090173	-0.15025464	-0.33342576	1.1284382	-0.021740185	-0.2244416	0.47432673	-0.4674112	0.016703986	1.2829493	-0.5557689	1.1199715	0.41250327
ENSMUSG00000000244	-0.6511529	-0.039598107	-0.07978659	0.5280039	-0.15354547	-0.3279575	1.1466706	-0.024139069	-0.2305159	0.46061468	-0.46117362	0.013247173	1.274804	-0.5690905	1.104294	0.44359612
ENSMUSG00000027519	-0.65463895	-0.0026397007	-0.07325053	0.52170646	-0.14041117	-0.34489897	1.0754431	-0.011933821	-0.2095396	0.5246002	-0.4854805	0.032900445	1.2957062	-0.5093879	1.1631498	0.3078044
ENSMUSG00000061086	-0.6511699	-0.039536946	-0.079737075	0.5281839	-0.15346234	-0.32811686	1.1463658	-0.024171505	-0.23058306	0.46100578	-0.461403	0.013113968	1.2750009	-0.56880707	1.1043193	0.4426932
ENSMUSG00000056290	-0.6513966	-0.03791118	-0.079483815	0.5280429	-0.15293202	-0.32889462	1.1436127	-0.02365672	-0.22964923	0.46379718	-0.46249875	0.013988387	1.2761672	-0.5665674	1.1071253	0.43718642
ENSMUSG00000068206	-0.6539193	-0.028242745	-0.07855316	0.51801836	-0.15000024	-0.33133444	1.1267606	-0.017652202	-0.22143528	0.48408756	-0.4679808	0.026050068	1.2799354	-0.5512854	1.1309738	0.40273058
ENSMUSG00000021208	-0.6538398	-0.040685624	-0.079699844	0.5182312	-0.15204254	-0.3283098	1.1416273	-0.021137198	-0.22998278	0.4768123	-0.4656651	0.019237693	1.274545	-0.5607796	1.1132969	0.41943333
ENSMUSG00000024998	-0.6553737	-0.012316433	-0.07540214	0.5162019	-0.14382596	-0.33947146	1.0940479	-0.012651434	-0.21310893	0.5138039	-0.4796956	0.033518903	1.289596	-0.5234707	1.1555415	0.3384992
ENSMUSG00000047248	-0.65331894	-0.025114963	-0.07741188	0.52462953	-0.14847834	-0.33475202	1.1200142	-0.018887004	-0.22193226	0.4877626	-0.4713803	0.022191387	1.2842895	-0.5466559	1.1303478	0.38972238
ENSMUSG00000027981	-0.6536217	-0.02760104	-0.07834789	0.52018386	-0.14979142	-0.33202857	1.1259394	-0.018214006	-0.221637	0.48374596	-0.46839198	0.024676554	1.2808467	-0.55108	1.129994	0.4019104
ENSMUSG00000039683	-0.6511307	-0.039495148	-0.07975118	0.52824134	-0.15350239	-0.3280682	1.14648	-0.024183925	-0.23053323	0.4606958	-0.46127436	0.013114523	1.2749572	-0.5689738	1.1042671	0.44324777
ENSMUSG00000047117	-0.65114784	-0.039922576	-0.079864055	0.5277289	-0.15366895	-0.3277167	1.1472632	-0.02414857	-0.23060489	0.46013612	-0.4608964	0.013306502	1.2744612	-0.5695304	1.1039706	0.44477317
ENSMUSG00000030278	-0.649983	-0.03615354	-0.07779433	0.54169905	-0.151062	-0.3342117	1.1369915	-0.027399443	-0.233411	0.46595412	-0.4675144	0.0038925186	1.282783	-0.56263065	1.0993913	0.42220333
ENSMUSG00000037419	-0.6514301	-0.033155307	-0.07829735	0.53205687	-0.15103877	-0.33247593	1.1344688	-0.023523135	-0.22840485	0.47106048	-0.46667185	0.01302005	1.2810928	-0.5596926	1.1116992	0.4190568
ENSMUSG00000022208	-0.65118057	-0.040020116	-0.07988108	0.5275524	-0.15367898	-0.32766676	1.1473491	-0.02411922	-0.2306279	0.46022794	-0.46089095	0.0133831315	1.2743801	-0.5695357	1.1039902	0.44474745
ENSMUSG00000064823	-0.65114546	-0.039658498	-0.07981474	0.52791214	-0.15359023	-0.32787105	1.1468594	-0.024132788	-0.23050179	0.4604137	-0.46105596	0.0132965	1.2746902	-0.5692527	1.1042361	0.44407764
ENSMUSG00000095629	-0.6511973	-0.040038925	-0.07990851	0.5273419	-0.15371224	-0.32757708	1.147456	-0.024059463	-0.230559	0.46015766	-0.4607965	0.013544776	1.2742693	-0.569611	1.1041112	0.4450398
ENSMUSG00000034829	-0.6511939	-0.040021256	-0.07989875	0.52740234	-0.15369909	-0.3276085	1.1474056	-0.024072954	-0.2305718	0.46019608	-0.46083102	0.013504654	1.2743101	-0.5695739	1.1040969	0.44491866
ENSMUSG00000029380	-0.65293795	-0.03897139	-0.07908836	0.5245166	-0.15152387	-0.3302603	1.1393762	-0.022706887	-0.23068382	0.47535884	-0.4667332	0.015303109	1.277225	-0.5603201	1.110418	0.41754058
ENSMUSG00000028047	-0.6511652	-0.039272502	-0.07961882	0.52874184	-0.1532836	-0.328492	1.1456434	-0.024263257	-0.23066354	0.46167856	-0.46185955	0.0127794035	1.2754894	-0.56823224	1.1043845	0.44093737
ENSMUSG00000039196	-0.5862405	-0.08753212	-0.023609305	0.037074	-0.014467776	-0.29745314	0.25032893	0.071240276	-0.18359637	0.9347915	-0.5791867	0.06720668	0.7582558	0.58897567	0.9197472	-0.6436659
ENSMUSG00000032673	-0.65650904	-0.0385295	-0.07597297	0.52205515	-0.14463648	-0.33923915	1.1143115	-0.021467574	-0.23521759	0.5173317	-0.48471916	0.0134787485	1.2852817	-0.5317528	1.1178186	0.33374843
ENSMUSG00000022773	-0.65137285	-0.03980725	-0.07987996	0.5267351	-0.15357643	-0.32766846	1.1468296	-0.023790633	-0.2303144	0.46132538	-0.46112552	0.014086749	1.2743968	-0.56890935	1.105116	0.44321206
ENSMUSG00000078597	-0.65119886	-0.040037416	-0.0799086	0.52733445	-0.15371162	-0.32757676	1.1474522	-0.02405653	-0.23055625	0.46016598	-0.460798	0.01355112	1.2742691	-0.5696063	1.1041209	0.44502878
ENSMUSG00000021494	-0.6555622	-0.023360237	-0.077096656	0.5146431	-0.14670703	-0.33527625	1.1116899	-0.015121281	-0.21930471	0.5035	-0.47533825	0.029762443	1.2841512	-0.53639114	1.1421514	0.3646113
ENSMUSG00000050248	-0.65091413	-0.038508303	-0.079310894	0.5310904	-0.15293145	-0.32946476	1.1441581	-0.024787838	-0.23096482	0.4620878	-0.4626979	0.011323303	1.2767954	-0.56740534	1.1036844	0.4382903
ENSMUSG00000003752	-0.6519462	-0.0346258	-0.07880807	0.5279927	-0.15157035	-0.33092216	1.1369344	-0.022648392	-0.22806838	0.4709784	-0.46551222	0.015426736	1.278974	-0.560871	1.1128616	0.4225666
ENSMUSG00000037353	-0.65424746	-0.028759304	-0.07773868	0.5206434	-0.14857575	-0.33382893	1.1222957	-0.018542416	-0.2237613	0.4912629	-0.47202945	0.023023568	1.2824544	-0.54630727	1.1292351	0.3863989
ENSMUSG00000022096	-0.650301	-0.037161954	-0.07886526	0.53526	-0.15255821	-0.33082154	1.142282	-0.025725748	-0.23130669	0.46117923	-0.46346605	0.0088478625	1.2787077	-0.5668674	1.1021527	0.43661982
ENSMUSG00000021661	-0.6524804	-0.034670956	-0.07864269	0.5267455	-0.15102257	-0.3314653	1.1350826	-0.022237884	-0.22819692	0.47520617	-0.46703076	0.016057726	1.2794424	-0.55844444	1.1144241	0.4153165
ENSMUSG00000039620	-0.6514586	-0.038552474	-0.079740606	0.526642	-0.15330413	-0.32807338	1.1451367	-0.023402618	-0.2294906	0.46259582	-0.46158138	0.014817458	1.2750913	-0.56769747	1.1071221	0.44062164
ENSMUSG00000033765	-0.6518683	-0.040512677	-0.07932711	0.5279144	-0.15255107	-0.32942805	1.1437653	-0.024202831	-0.23206028	0.4673826	-0.46434113	0.012336757	1.276284	-0.56519383	1.1045666	0.43043733
ENSMUSG00000032584	-0.6509921	-0.03862611	-0.07954016	0.5295818	-0.15323906	-0.328723	1.14515	-0.024361916	-0.23039946	0.46114305	-0.46182123	0.012523223	1.2758969	-0.56821525	1.1045003	0.44125116
ENSMUSG00000072884	-0.6514893	-0.039531063	-0.07982635	0.5264694	-0.15343142	-0.3278379	1.1461623	-0.023618672	-0.23013453	0.46230838	-0.46147126	0.014394317	1.2746294	-0.5682527	1.1058816	0.44147044
ENSMUSG00000066896	-0.6511978	-0.040031303	-0.079908356	0.5273378	-0.15371166	-0.32757738	1.1474491	-0.024056084	-0.23055212	0.46016097	-0.46079615	0.013552386	1.2742709	-0.5696069	1.1041255	0.44503543
ENSMUSG00000032783	-0.6511486	-0.0397992	-0.079845935	0.5277749	-0.15363978	-0.32777074	1.1470927	-0.024127815	-0.23054104	0.4602422	-0.4609492	0.013336148	1.2745482	-0.56941646	1.104123	0.44451553
ENSMUSG00000029093	-0.6511021	-0.039580215	-0.07968913	0.5287352	-0.15342379	-0.3282768	1.1463073	-0.024358537	-0.23079878	0.4609168	-0.4615312	0.0126536265	1.2751878	-0.5688097	1.1038184	0.44247395
ENSMUSG00000030254	-0.651399	-0.037922964	-0.07949986	0.5279412	-0.15295744	-0.32883883	1.1436869	-0.023626344	-0.2296094	0.46370283	-0.46242958	0.014069948	1.2761009	-0.5666349	1.1071786	0.4374308
ENSMUSG00000021090	-0.6512098	-0.040051356	-0.07990116	0.52734107	-0.15369523	-0.32760236	1.1474088	-0.024060898	-0.23058313	0.46027383	-0.4608498	0.013530649	1.2742956	-0.5695467	1.1041182	0.44482037
ENSMUSG00000055013	-0.6514558	-0.017794121	-0.07558336	0.5374051	-0.14647362	-0.33999202	1.1090238	-0.020953506	-0.22106783	0.4882652	-0.4749829	0.015920289	1.2914695	-0.5411454	1.1298014	0.37673068
ENSMUSG00000038204	-0.6499662	-0.036533438	-0.07868678	0.5372992	-0.15243936	-0.3313796	1.1416762	-0.026220419	-0.23144263	0.4603632	-0.4636489	0.0076403283	1.2795107	-0.5669037	1.1012346	0.43666077
ENSMUSG00000020629	-0.66051424	0.035992626	-0.07534464	0.45229107	-0.13802074	-0.3335407	1.0341244	0.019558113	-0.15986954	0.556467	-0.47641864	0.1047121	1.2797853	-0.47355384	1.2600551	0.2770725
ENSMUSG00000030881	-0.6530498	-0.03447553	-0.07862383	0.5243394	-0.1506952	-0.33148438	1.1336327	-0.021379407	-0.227664	0.4786525	-0.46785736	0.01783022	1.2793634	-0.55646247	1.1171038	0.41020346
ENSMUSG00000030662	-0.651738	0.034538634	-0.065436065	0.5255076	-0.12670465	-0.36115336	0.99517435	-0.004446649	-0.19100691	0.5704116	-0.5047421	0.04044058	1.3073124	-0.44321832	1.1975482	0.1809369
ENSMUSG00000020570	-0.6526821	0.029013071	-0.06719501	0.523932	-0.12962142	-0.35774705	1.0120822	-0.0052391384	-0.19280493	0.5615213	-0.50039095	0.041209966	1.3058817	-0.45788994	1.1946297	0.2090871
ENSMUSG00000024401	-0.6512395	-0.03999415	-0.07989554	0.52723545	-0.15367055	-0.32762	1.1472851	-0.024009509	-0.23052713	0.4604757	-0.4609055	0.013634622	1.2743223	-0.5694189	1.104316	0.4445012
ENSMUSG00000029015	-0.65120137	-0.040026203	-0.079907365	0.527328	-0.1537082	-0.32758063	1.1474341	-0.024051346	-0.2305481	0.46018726	-0.4608047	0.013561394	1.2742751	-0.5695907	1.1041446	0.44499165
ENSMUSG00000063779	-0.65118766	-0.04000483	-0.07989467	0.52744013	-0.15369618	-0.32762045	1.1473861	-0.02407992	-0.23057105	0.46018264	-0.4608359	0.013485149	1.274328	-0.5695696	1.1040893	0.44491053
ENSMUSG00000074183	-0.6512742	-0.039923094	-0.079775624	0.5277504	-0.15346888	-0.32801795	1.1466177	-0.024139494	-0.23077102	0.46140903	-0.4614795	0.013200261	1.2747949	-0.56877327	1.104198	0.44232547
ENSMUSG00000069939	-0.6511975	-0.040033326	-0.07990764	0.527344	-0.15371081	-0.3275798	1.147448	-0.024058515	-0.23055623	0.46016324	-0.46079928	0.013546102	1.2742734	-0.5696054	1.1041185	0.44502673
ENSMUSG00000025873	-0.6611804	0.031061558	-0.073710695	0.45481086	-0.13502534	-0.33770245	1.0253743	0.017479438	-0.16772188	0.5726052	-0.48473883	0.0977871	1.2818397	-0.46053743	1.2516874	0.23988563
ENSMUSG00000034456	-0.5894886	0.25947756	-0.039139584	0.3100934	-0.056234356	-0.3553375	0.40594435	0.0912683	0.06521693	0.6815478	-0.50269246	0.18958975	1.0903786	0.14916073	1.3713576	-0.30119574
ENSMUSG00000070817	-0.6511973	-0.040038925	-0.07990851	0.5273419	-0.15371224	-0.32757708	1.147456	-0.024059463	-0.230559	0.46015766	-0.4607965	0.013544776	1.2742693	-0.569611	1.1041112	0.4450398
ENSMUSG00000024294	-0.6439497	0.114184394	-0.056791063	0.44905162	-0.10206781	-0.36607075	0.81167775	0.033586174	-0.113976866	0.65007335	-0.51683605	0.10755253	1.2656401	-0.27307093	1.297505	-0.03817024
ENSMUSG00000035376	-0.65623313	0.006047738	-0.07348509	0.5071927	-0.13936186	-0.34330696	1.0649916	-0.0052632163	-0.19925918	0.5346524	-0.4849521	0.04798147	1.2933488	-0.4998852	1.1847783	0.29546097
ENSMUSG00000044252	-0.6618922	0.028848292	-0.0618555	0.39736155	-0.106295	-0.35283914	0.87869483	0.030851036	-0.17280424	0.7078939	-0.5311865	0.10235177	1.2450345	-0.2841511	1.2490852	-0.08434494
ENSMUSG00000055917	-0.6541132	-0.028494915	-0.07704268	0.5244182	-0.14751177	-0.3359916	1.118793	-0.01968099	-0.2253983	0.49512365	-0.47482362	0.019727621	1.2847707	-0.54312557	1.1269817	0.37586397
ENSMUSG00000068882	-0.6607272	0.013364581	-0.07067352	0.4758786	-0.13101068	-0.34672484	1.0221771	0.0063018687	-0.19218034	0.58928174	-0.4994818	0.06872701	1.2884746	-0.44977376	1.2138575	0.19036327
ENSMUSG00000022685	-0.6527446	-0.025589708	-0.07762565	0.5264241	-0.14913206	-0.3341793	1.1227802	-0.019630434	-0.2222694	0.48295566	-0.4697815	0.02090697	1.2838064	-0.5498436	1.1276927	0.39820898
ENSMUSG00000036292	-0.6586602	-0.018181179	-0.076375864	0.49882245	-0.14356843	-0.336346	1.0953742	-0.008644769	-0.21343294	0.52828085	-0.48131362	0.042726427	1.2838459	-0.51809186	1.1626554	0.3233138
ENSMUSG00000041202	-0.6510859	-0.03972988	-0.07978863	0.5283036	-0.1535843	-0.32795432	1.1468986	-0.024273893	-0.23067327	0.4602268	-0.4610985	0.012956105	1.2747842	-0.5693308	1.1038115	0.44413966
ENSMUSG00000024528	-0.65270746	-0.033383254	-0.07920085	0.52226627	-0.15175034	-0.32958934	1.1363381	-0.020489793	-0.22534694	0.47293723	-0.46458685	0.020583145	1.2775042	-0.5599225	1.1192495	0.42273146
ENSMUSG00000029861	-0.6511718	-0.039962206	-0.079879485	0.52756894	-0.15368068	-0.3276684	1.1473174	-0.024108768	-0.23058386	0.46018147	-0.46087107	0.013407841	1.2743944	-0.569539	1.104048	0.4448124
ENSMUSG00000077221	-0.6512218	-0.04002345	-0.079896875	0.52731097	-0.15368117	-0.32761753	1.1473457	-0.024043418	-0.23056233	0.46037108	-0.46088234	0.01356338	1.2743155	-0.5694843	1.1041962	0.44465515
ENSMUSG00000070469	-0.65060866	-0.03869168	-0.07931083	0.53232354	-0.15309276	-0.32945743	1.1448603	-0.025242027	-0.23131967	0.46033022	-0.4622946	0.010352075	1.2767965	-0.56835335	1.1021689	0.44075686
ENSMUSG00000115791	-0.6511973	-0.040038925	-0.07990851	0.5273419	-0.15371224	-0.32757708	1.147456	-0.024059463	-0.230559	0.46015766	-0.4607965	0.013544776	1.2742693	-0.569611	1.1041112	0.4450398
ENSMUSG00000097665	-0.65119654	-0.04002835	-0.0799059	0.5273551	-0.15370862	-0.3275852	1.147438	-0.024060505	-0.23055689	0.46016794	-0.4608045	0.013539903	1.274281	-0.5695991	1.1041178	0.44500816
ENSMUSG00000046667	-0.65330684	-0.030242387	-0.07853003	0.5218798	-0.15031691	-0.33158872	1.1295842	-0.019479888	-0.22383839	0.48070264	-0.46770582	0.022081327	1.2800854	-0.55391246	1.1248157	0.40732118
ENSMUSG00000037169	-0.65136135	-0.03900363	-0.07983087	0.52671313	-0.1534929	-0.32779893	1.1460404	-0.023562914	-0.2297201	0.4615231	-0.46115178	0.014562167	1.2746943	-0.56849444	1.1062529	0.44270036
ENSMUSG00000049565	-0.6511768	-0.039970104	-0.07988034	0.52754706	-0.15367976	-0.32766566	1.1473173	-0.024103558	-0.23058543	0.46020508	-0.46087575	0.013419274	1.2743893	-0.5695301	1.1040591	0.4447836
ENSMUSG00000033862	-0.6553487	-0.029301539	-0.07817108	0.51393324	-0.14865121	-0.3324262	1.1223749	-0.016536288	-0.22231728	0.49519175	-0.47182384	0.027750049	1.2804583	-0.54484105	1.1342283	0.38367373
ENSMUSG00000021278	-0.6512048	-0.04003848	-0.07990308	0.5273446	-0.15370013	-0.3275957	1.1474172	-0.0240593	-0.23056892	0.46023428	-0.46083182	0.013537709	1.2742902	-0.56956565	1.1041248	0.44489276
ENSMUSG00000027971	-0.65119827	-0.040042408	-0.07990876	0.52733874	-0.15371215	-0.32757664	1.147458	-0.024059452	-0.23056096	0.46016198	-0.4607977	0.013544995	1.2742679	-0.5696104	1.1041099	0.44503516
ENSMUSG00000024758	-0.6554473	0.024801202	-0.070497856	0.5051307	-0.13394183	-0.34929085	1.0309423	-3.0383006e-05	-0.18783954	0.5539384	-0.49170572	0.056460865	1.2983233	-0.47240996	1.2066653	0.24552603
ENSMUSG00000044921	-0.6510033	-0.038549688	-0.0794175	0.5301719	-0.15304984	-0.32911715	1.1445086	-0.024511589	-0.2306524	0.4619407	-0.46235862	0.012044121	1.2763717	-0.5676243	1.1043121	0.43925202
ENSMUSG00000054387	-0.6557317	-0.0050498364	-0.07301707	0.5178447	-0.13938051	-0.34538153	1.0727342	-0.011363414	-0.21125199	0.5334555	-0.48837143	0.033571377	1.294923	-0.5041376	1.1634059	0.2925884
ENSMUSG00000062822	-0.6545384	-0.023025384	-0.0770277	0.5198119	-0.14713274	-0.33567965	1.1136069	-0.016757384	-0.22003187	0.49776205	-0.47424755	0.026316315	1.2850521	-0.5396787	1.1378789	0.37268373
ENSMUSG00000028013	-0.6592542	-0.0037593497	-0.07081813	0.49917328	-0.13325527	-0.34890908	1.0450864	-0.005232021	-0.21050067	0.5741919	-0.50070006	0.043450855	1.2929784	-0.4701291	1.1778978	0.2141469
ENSMUSG00000042846	-0.6512124	-0.039931953	-0.07987047	0.5274588	-0.15364435	-0.3277013	1.147179	-0.024063965	-0.23055719	0.46047422	-0.46096665	0.013492379	1.2744316	-0.56937265	1.1042261	0.44433784
ENSMUSG00000025403	-0.6562761	0.07654416	-0.06601092	0.43864202	-0.11920289	-0.35018668	0.9221906	0.03164982	-0.13597484	0.6225515	-0.5005312	0.11886203	1.2775035	-0.36948448	1.2960858	0.09620669
ENSMUSG00000031831	-0.65120673	-0.040026996	-0.07990845	0.5273005	-0.15370739	-0.32757685	1.1474293	-0.02404237	-0.23054199	0.46021068	-0.46080732	0.013581473	1.2742702	-0.5695799	1.1041698	0.44496584
ENSMUSG00000030739	-0.65166485	-0.006126318	-0.075374536	0.53152066	-0.14572865	-0.33993477	1.0987531	-0.016108256	-0.21064931	0.49107724	-0.47360536	0.026919428	1.2928098	-0.5352815	1.1491411	0.37291825
ENSMUSG00000037235	-0.65388036	0.03328209	-0.063627794	0.5069622	-0.12111436	-0.36300194	0.9686256	0.0004002303	-0.19112131	0.6042121	-0.514431	0.047157623	1.3000457	-0.40929982	1.2038676	0.1115884
ENSMUSG00000021559	-0.6435467	0.117962174	-0.059256207	0.48027194	-0.11058932	-0.36579525	0.85900664	0.026682794	-0.11570574	0.60847473	-0.50532	0.10051198	1.2882565	-0.33491743	1.297136	0.059867553
ENSMUSG00000049252	-0.65119153	-0.04002466	-0.079903476	0.5273861	-0.15370743	-0.32759288	1.1474339	-0.024069406	-0.23056327	0.46015406	-0.46080735	0.013518274	1.2742914	-0.5696022	1.1040963	0.4450117
ENSMUSG00000035805	-0.65119785	-0.04003913	-0.079908304	0.527341	-0.15371166	-0.3275779	1.1474541	-0.024059216	-0.23055942	0.46016213	-0.4607983	0.013545066	1.27427	-0.56960857	1.1041125	0.44503203
ENSMUSG00000035262	-0.65120256	-0.04000834	-0.079905115	0.52732855	-0.15370402	-0.3275874	1.1474094	-0.02404635	-0.23053715	0.46020657	-0.46081227	0.013570368	1.2742864	-0.5695728	1.1041722	0.44495174
ENSMUSG00000046791	-0.65193623	-0.036925927	-0.07937201	0.52607715	-0.15247144	-0.32921636	1.1413032	-0.022716716	-0.2286858	0.4675433	-0.46354017	0.015870526	1.2766261	-0.5641471	1.1106595	0.43116072
ENSMUSG00000022451	-0.65995026	0.018282894	-0.06978813	0.47812206	-0.12960243	-0.34867367	1.0134296	0.0066525005	-0.18977396	0.59204966	-0.5010437	0.068620004	1.2899681	-0.44330832	1.2166781	0.17956035
ENSMUSG00000041852	-0.65621895	0.057867445	-0.06327029	0.45173633	-0.11497437	-0.3570934	0.9154988	0.022567987	-0.15883951	0.6416253	-0.5143117	0.09339726	1.2786524	-0.35345736	1.2610692	0.04294546
ENSMUSG00000024776	-0.65164673	-0.038950134	-0.079631254	0.52669793	-0.15304491	-0.32846117	1.1445448	-0.02350589	-0.23003648	0.46438494	-0.46243817	0.014409188	1.2754374	-0.5667627	1.1068792	0.43721104
ENSMUSG00000056035	-0.6672308	-0.078265965	-0.05525492	0.2912428	-0.08342443	-0.343513	0.78920114	0.030455895	-0.23852342	0.85018164	-0.57479435	0.069034904	1.1397738	-0.096812524	1.127747	-0.34194914
ENSMUSG00000020000	-0.65105814	-0.039747957	-0.07977625	0.5284832	-0.15358073	-0.32799363	1.1469066	-0.024335293	-0.23074023	0.46014097	-0.4611161	0.012808375	1.274831	-0.56936336	1.1036353	0.44417012
ENSMUSG00000037946	-0.65094364	-0.037472364	-0.07917928	0.5312568	-0.15269947	-0.32985127	1.1427493	-0.024548136	-0.23035388	0.46301284	-0.46309137	0.011733696	1.277426	-0.56644243	1.1051196	0.43620366
ENSMUSG00000073982	-0.6527484	-0.029679146	-0.078673676	0.52308565	-0.15086398	-0.3310678	1.1310369	-0.019709297	-0.22329502	0.47631183	-0.46609077	0.021827452	1.279788	-0.55622303	1.1240441	0.41472048
ENSMUSG00000024393	-0.65471774	0.061996173	-0.06766369	0.47787458	-0.12644644	-0.35157102	0.9712832	0.017024554	-0.15479521	0.5829805	-0.49451882	0.09085931	1.293874	-0.42296216	1.2623785	0.1780185
ENSMUSG00000025433	-0.6512101	-0.04004398	-0.079905115	0.5273149	-0.15370065	-0.32758924	1.1474203	-0.024051193	-0.23056504	0.46025229	-0.46083155	0.013556983	1.2742809	-0.56956047	1.1041436	0.44488037
ENSMUSG00000070972	-0.65793866	-0.012321479	-0.077430114	0.49540603	-0.14549811	-0.33317077	1.0985305	-0.00608026	-0.20600976	0.5167726	-0.47478837	0.04997453	1.2818485	-0.5247081	1.1718493	0.34862918
