gene_id	pc1	pc2	pc3	inspection_cluster
ENSMUSG00000039196	5.8951917	2.0993404	-0.13447997	4
ENSMUSG00000032673	-0.2542134	0.032706205	-0.042275965	0
ENSMUSG00000022773	-0.41123474	-0.041943323	-0.044320237	0
ENSMUSG00000078597	-0.41518006	-0.042723328	-0.044000685	0
ENSMUSG00000021494	-0.26959133	-0.021106882	-0.020900864	0
ENSMUSG00000050248	-0.40631762	-0.040905904	-0.037964012	0
ENSMUSG00000003752	-0.3736971	-0.038031794	-0.034569014	0
ENSMUSG00000037353	-0.31035158	-0.025287991	-0.026927797	0
ENSMUSG00000022096	-0.40497398	-0.04222264	-0.033100836	0
ENSMUSG00000021661	-0.36294135	-0.034546837	-0.03699275	0
ENSMUSG00000039620	-0.40546733	-0.04317684	-0.042765554	0
ENSMUSG00000033765	-0.39355478	-0.023657784	-0.040779628	0
ENSMUSG00000032584	-0.40936112	-0.04330129	-0.0404948	0
ENSMUSG00000072884	-0.40804935	-0.04154245	-0.044597972	0
ENSMUSG00000066896	-0.41517338	-0.04276069	-0.044023223	0
ENSMUSG00000032783	-0.4143906	-0.04306206	-0.043487977	0
ENSMUSG00000029093	-0.41219127	-0.041621614	-0.041769017	0
ENSMUSG00000030254	-0.400929	-0.042978913	-0.041731123	0
ENSMUSG00000021090	-0.41487002	-0.042547144	-0.044035956	0
ENSMUSG00000055013	-0.29432428	-0.0438141	-7.178783e-05	0
ENSMUSG00000038204	-0.408875	-0.044007506	-0.029045742	0
ENSMUSG00000020629	-0.028230498	-0.121065326	-0.046802722	0
ENSMUSG00000030881	-0.35308975	-0.029702837	-0.0373309	0
ENSMUSG00000030662	0.0070610563	-0.03899742	0.08614808	0
ENSMUSG00000020570	-0.023659466	-0.07159142	0.026381802	0
ENSMUSG00000024401	-0.41417497	-0.0424561	-0.044003695	0
ENSMUSG00000029015	-0.415077	-0.042738114	-0.04400926	0
ENSMUSG00000063779	-0.41505292	-0.04267482	-0.04385277	0
ENSMUSG00000074183	-0.4112887	-0.04081051	-0.04314607	0
ENSMUSG00000069939	-0.41517797	-0.04274863	-0.04401163	0
ENSMUSG00000025873	0.004086736	-0.08541458	-0.024246583	0
ENSMUSG00000034456	2.564938	-0.32608974	0.22245225	0
ENSMUSG00000070817	-0.41520265	-0.042740375	-0.044013903	0
ENSMUSG00000024294	0.59143084	-0.10814036	0.09721112	0
ENSMUSG00000035376	-0.13098152	-0.066789225	-0.022363136	0
ENSMUSG00000044252	0.52411145	0.17058302	0.06247768	0
ENSMUSG00000055917	-0.2963968	-0.023524843	-0.032886002	0
ENSMUSG00000068882	0.009551539	-0.007072274	-0.0039958293	0
ENSMUSG00000022685	-0.32462794	-0.044751048	-0.028441396	0
ENSMUSG00000036292	-0.19814518	-0.015022638	-0.03564621	0
ENSMUSG00000041202	-0.41426662	-0.04277291	-0.042782813	0
ENSMUSG00000024528	-0.36648315	-0.04246236	-0.038025722	0
ENSMUSG00000029861	-0.4149619	-0.042714752	-0.04367503	0
ENSMUSG00000077221	-0.41458088	-0.04255663	-0.04411057	0
ENSMUSG00000070469	-0.41130334	-0.042307254	-0.037559915	0
ENSMUSG00000115791	-0.41520265	-0.042740375	-0.044013903	0
ENSMUSG00000097665	-0.4151572	-0.04273767	-0.043967113	0
ENSMUSG00000046667	-0.33913213	-0.042623036	-0.04213925	0
ENSMUSG00000037169	-0.4097868	-0.04332899	-0.04296797	0
ENSMUSG00000049565	-0.41489252	-0.042655088	-0.043720715	0
ENSMUSG00000033862	-0.29843393	-0.022809858	-0.035797156	0
ENSMUSG00000021278	-0.41498268	-0.04263508	-0.044011787	0
ENSMUSG00000027971	-0.41518474	-0.042730846	-0.044028334	0
ENSMUSG00000024758	-0.051868595	-0.07403501	0.011789141	0
ENSMUSG00000044921	-0.4067149	-0.042099886	-0.03971441	0
ENSMUSG00000054387	-0.15791349	-0.028765356	-0.0092152925	0
ENSMUSG00000062822	-0.2826126	-0.034373492	-0.026849536	0
ENSMUSG00000028013	-0.056150857	0.017550899	-0.016342618	0
ENSMUSG00000042846	-0.41416517	-0.042526003	-0.043657195	0
ENSMUSG00000025403	0.27821147	-0.07457208	0.06271526	0
ENSMUSG00000031831	-0.415043	-0.0426782	-0.04396606	0
ENSMUSG00000030739	-0.26525366	-0.073123224	-0.0032489577	0
ENSMUSG00000037235	0.091145426	0.012828624	0.08033379	0
ENSMUSG00000021559	0.37300524	-0.17193925	0.10354236	0
ENSMUSG00000049252	-0.41517618	-0.042756423	-0.043965414	0
ENSMUSG00000035805	-0.4151923	-0.04273407	-0.044010542	0
ENSMUSG00000035262	-0.41499457	-0.042745616	-0.043991353	0
ENSMUSG00000046791	-0.38842517	-0.039090957	-0.038667366	0
ENSMUSG00000022451	0.02844092	-0.014281951	-0.009885141	0
ENSMUSG00000041852	0.31869027	-0.0122085	0.036665812	0
ENSMUSG00000024776	-0.4011193	-0.03951433	-0.042961653	0
ENSMUSG00000056035	1.362559	0.60216355	-0.18098263	0
ENSMUSG00000020000	-0.41443363	-0.04266437	-0.042562272	0
ENSMUSG00000037946	-0.40169147	-0.04226984	-0.037184194	0
ENSMUSG00000073982	-0.35079852	-0.044203643	-0.03297464	0
ENSMUSG00000024393	0.10688832	-0.0925793	0.061743677	0
ENSMUSG00000025433	-0.4149365	-0.042612065	-0.044089723	0
ENSMUSG00000070972	-0.21434136	-0.045309387	-0.032987695	0
ENSMUSG00000036139	-0.41516775	-0.042753994	-0.043925293	0
ENSMUSG00000003573	-0.40557572	-0.040635265	-0.043068886	0
ENSMUSG00000019920	-0.15433408	-0.03347546	0.035396896	0
ENSMUSG00000027495	0.21754791	-0.09832359	0.018418819	0
ENSMUSG00000087424	-0.40900144	-0.040790312	-0.04295693	0
ENSMUSG00000034543	-0.28556705	-0.041693952	-0.022989746	0
ENSMUSG00000071753	-0.4147886	-0.042671125	-0.043756634	0
ENSMUSG00000020919	-0.01664076	-0.10315313	0.06004784	0
ENSMUSG00000036214	-0.31577	-0.025111437	-0.03620936	0
ENSMUSG00000097368	-0.4135965	-0.042399745	-0.043494076	0
ENSMUSG00000039230	-0.23575751	-0.023819232	-0.024018226	0
ENSMUSG00000035713	-0.40924895	-0.0413506	-0.042906485	0
ENSMUSG00000059995	-0.31503478	-0.036737833	-0.018182784	0
ENSMUSG00000033831	45.12905	2.1288493	6.2109075	2
ENSMUSG00000029730	-0.32476178	-0.047443565	-0.030591426	0
ENSMUSG00000019841	-0.09601118	-0.053637143	0.0076171667	0
ENSMUSG00000040543	-0.41237003	-0.042336937	-0.04173805	0
ENSMUSG00000091537	-0.016567763	0.20016058	-0.02778044	0
ENSMUSG00000027550	-0.3658714	-0.048558712	-0.038078263	0
ENSMUSG00000028607	0.2778603	-0.0229211	0.0905004	0
ENSMUSG00000039210	-0.298542	-0.044652198	-0.02486639	0
ENSMUSG00000032231	-0.2518754	-0.0065133697	0.029516581	0
ENSMUSG00000028165	-0.16599277	0.014172693	-0.03201401	0
ENSMUSG00000075273	-0.35255954	-0.03507381	-0.035470694	0
ENSMUSG00000002496	-0.068282776	-0.057517596	0.00812691	0
ENSMUSG00000055692	-0.41329014	-0.042424623	-0.04352949	0
ENSMUSG00000030983	0.1235598	0.06333295	0.012188041	0
ENSMUSG00000078640	-0.4149347	-0.04244671	-0.043962676	0
ENSMUSG00000046675	-0.38198468	-0.033254504	-0.040471002	0
ENSMUSG00000051811	-0.41426086	-0.042586006	-0.043503217	0
ENSMUSG00000028651	-0.34042844	-0.032818865	-0.026192864	0
ENSMUSG00000024425	0.6119126	0.10218114	0.046816487	0
ENSMUSG00000046613	-0.41516045	-0.042701434	-0.044026613	0
ENSMUSG00000070501	-0.41337258	-0.042809464	-0.043497257	0
ENSMUSG00000091996	-0.41443473	-0.042494446	-0.043697223	0
ENSMUSG00000042216	-0.3917727	-0.03891653	-0.041297473	0
ENSMUSG00000079407	-0.41515878	-0.04277295	-0.043972082	0
ENSMUSG00000021823	-0.108997196	-0.034758866	0.017080963	0
ENSMUSG00000033808	-0.3285388	-0.034364212	-0.028700145	0
ENSMUSG00000051098	-0.36096326	-0.036599047	-0.042787362	0
ENSMUSG00000056870	-0.4055132	-0.040507536	-0.041545082	0
ENSMUSG00000030093	-0.4151889	-0.042742327	-0.044009127	0
ENSMUSG00000000194	-0.25456372	-0.030358385	-0.008732784	0
ENSMUSG00000043207	0.010430785	-0.067421325	0.003022479	0
ENSMUSG00000005667	-0.4105282	-0.04290797	-0.042132754	0
ENSMUSG00000073830	-0.38321003	-0.05686921	-0.044187	0
ENSMUSG00000039703	0.08092526	-0.044789884	0.06622985	0
ENSMUSG00000031068	0.113486834	0.09479885	0.04068117	0
ENSMUSG00000051154	0.07406285	0.14182675	-0.053170815	0
ENSMUSG00000025487	-0.13484348	0.007851841	-0.018003477	0
ENSMUSG00000005354	0.430964	0.10529032	0.07495433	0
ENSMUSG00000025892	-0.41164076	-0.041599847	-0.043461304	0
ENSMUSG00000074071	-0.26063454	-0.0144232195	-0.029867634	0
ENSMUSG00000057182	-0.4113448	-0.041501906	-0.043309614	0
ENSMUSG00000020390	0.010383687	0.046348047	0.07076107	0
ENSMUSG00000031283	-0.4066291	-0.040196486	-0.040770054	0
ENSMUSG00000038429	-0.018608883	0.0017127001	0.029435653	0
ENSMUSG00000034810	-0.39623213	-0.034404255	-0.029373243	0
ENSMUSG00000018733	-0.3342434	-0.037322253	-0.03395634	0
ENSMUSG00000022037	7.482729	-0.034373455	1.1503198	4
ENSMUSG00000085260	-0.4149163	-0.042611998	-0.04378973	0
ENSMUSG00000029610	-0.36009482	-0.030896707	-0.019960394	0
ENSMUSG00000042185	-0.32418737	-0.035725847	-0.030889258	0
ENSMUSG00000006021	-0.3429203	-0.021404399	-0.03561289	0
ENSMUSG00000046408	-0.41511518	-0.042733155	-0.044023708	0
ENSMUSG00000020599	-0.41019568	-0.04242469	-0.04357828	0
ENSMUSG00000030775	-0.41433465	-0.042595483	-0.043544557	0
ENSMUSG00000015149	-0.17190036	-0.037930623	-0.0014114915	0
ENSMUSG00000046434	-0.08099197	-0.03705358	0.028719528	0
ENSMUSG00000031377	-0.41243508	-0.041861966	-0.042904306	0
ENSMUSG00000031774	-0.26981696	-0.062239144	-0.032032043	0
ENSMUSG00000050627	-0.090139106	0.0014594373	0.011499726	0
ENSMUSG00000031878	-0.22776932	-0.00089007756	-0.038808312	0
ENSMUSG00000030322	-0.40441224	-0.04109488	-0.042217664	0
ENSMUSG00000020696	-0.26450196	-0.033009566	-0.024366321	0
ENSMUSG00000097162	-0.38698637	-0.031645916	-0.04346778	0
ENSMUSG00000045201	-0.41497776	-0.042807322	-0.043675583	0
ENSMUSG00000059479	-0.41265854	-0.042827703	-0.042324413	0
ENSMUSG00000077239	-0.41440427	-0.042619932	-0.044203654	0
ENSMUSG00000031755	-0.389081	-0.041791297	-0.038824733	0
ENSMUSG00000038379	-0.41241533	-0.043711614	-0.042898465	0
ENSMUSG00000002109	-0.3867645	-0.040255535	-0.0423612	0
ENSMUSG00000041840	-0.38979322	-0.039540797	-0.041373346	0
ENSMUSG00000021555	-0.21194676	-0.024652889	-0.0044749295	0
ENSMUSG00000022814	-0.06408193	0.055565167	-0.017110888	0
ENSMUSG00000028782	-0.41407222	-0.042461634	-0.04323543	0
ENSMUSG00000095028	-0.41466466	-0.042726424	-0.04382435	0
ENSMUSG00000057223	-0.41519174	-0.042747483	-0.04401113	0
ENSMUSG00000034413	-0.40785706	-0.043375496	-0.0418285	0
ENSMUSG00000087579	0.67437637	0.17992207	-0.022455307	0
ENSMUSG00000025127	0.5656196	0.18618558	0.09862538	0
ENSMUSG00000030222	-0.40694433	-0.041621674	-0.04368948	0
ENSMUSG00000040133	-0.41497844	-0.04273468	-0.04381929	0
ENSMUSG00000027845	-0.3711104	-0.050965503	-0.038624965	0
ENSMUSG00000028003	0.0023023558	0.024517175	-0.032177538	0
ENSMUSG00000030054	-0.41345307	-0.042447917	-0.043054745	0
ENSMUSG00000034227	-0.4137667	-0.042510074	-0.04381455	0
ENSMUSG00000003435	-0.06086771	-0.04845561	0.036355946	0
ENSMUSG00000049280	-0.41519636	-0.042743906	-0.044006757	0
ENSMUSG00000022309	-0.38960922	-0.041684564	-0.030301938	0
ENSMUSG00000093460	-0.41520265	-0.042740375	-0.044013903	0
ENSMUSG00000029684	0.13388239	-0.13328913	-0.009620512	0
ENSMUSG00000027531	-0.05059339	-0.08434443	0.02881441	0
ENSMUSG00000031565	-0.39644295	-0.04073133	-0.025625484	0
ENSMUSG00000070047	0.24845365	-0.06031148	0.06897418	0
ENSMUSG00000030057	1.425713	0.000883243	0.15443306	0
ENSMUSG00000024353	-0.41284648	-0.04198323	-0.042802263	0
ENSMUSG00000060002	0.5275033	0.22152652	0.012565483	0
ENSMUSG00000034471	-0.3145481	-0.033687737	-0.019271834	0
ENSMUSG00000028246	-0.4143324	-0.042704936	-0.043504752	0
ENSMUSG00000022749	-0.21118185	-0.035014927	-0.016814822	0
ENSMUSG00000029919	-0.4071751	-0.043116268	-0.043455683	0
ENSMUSG00000000739	-0.40390357	-0.044341274	-0.04031532	0
ENSMUSG00000037020	-0.3952939	-0.03903625	-0.04213679	0
ENSMUSG00000035933	-0.16904302	-0.041008968	-0.010611663	0
ENSMUSG00000059639	-0.4151253	-0.04272839	-0.044030108	0
ENSMUSG00000028359	-0.3534243	-0.031756602	-0.035615265	0
ENSMUSG00000021464	-0.4146698	-0.042584788	-0.043737374	0
ENSMUSG00000044338	-0.41195348	-0.042891845	-0.041490324	0
ENSMUSG00000002633	-0.41438136	-0.042400897	-0.044221297	0
ENSMUSG00000067713	-0.24309082	-0.020452188	-0.0140006	0
ENSMUSG00000021591	-0.14476517	-0.00889183	-0.015150859	0
ENSMUSG00000069184	-0.3714575	-0.039988827	-0.04129895	0
ENSMUSG00000027171	-0.41466922	-0.04266129	-0.043735985	0
ENSMUSG00000031539	-0.39514014	-0.04103462	-0.03957825	0
ENSMUSG00000022221	-0.4052863	-0.040126625	-0.042220563	0
ENSMUSG00000025410	0.15016264	0.00072464254	0.064267576	0
ENSMUSG00000027332	0.40143102	-0.23061201	0.059232183	0
ENSMUSG00000025268	-0.32655957	-0.024938915	-0.024822682	0
ENSMUSG00000026519	-0.2859714	-0.036334857	-0.016644662	0
ENSMUSG00000043323	-0.3557387	-0.04630298	-0.03336118	0
ENSMUSG00000060803	1.0982757	0.6326588	0.23215768	0
ENSMUSG00000026117	-0.26508215	0.051388018	-0.052197397	0
ENSMUSG00000098912	-0.41429833	-0.042807996	-0.04378772	0
ENSMUSG00000062175	-0.409575	-0.041835796	-0.04253813	0
ENSMUSG00000028035	-0.18650243	-0.0455398	0.0066599036	0
ENSMUSG00000039656	-0.2986875	-0.032475214	-0.016683651	0
ENSMUSG00000024955	-0.27511048	0.022350485	-0.009358916	0
ENSMUSG00000018921	-0.35843766	-0.04572365	-0.025794426	0
ENSMUSG00000032257	-0.41518545	-0.042727392	-0.04401637	0
ENSMUSG00000015342	-0.35820758	-0.054438528	-0.03417201	0
ENSMUSG00000047904	-0.41473064	-0.04241684	-0.044115867	0
ENSMUSG00000001348	0.009672153	-0.003873057	0.029588733	0
ENSMUSG00000027965	-0.37444693	-0.03420914	-0.040539626	0
ENSMUSG00000031891	-0.4151754	-0.042754486	-0.043994755	0
ENSMUSG00000069089	-0.3094779	-0.013338153	-0.03391178	0
ENSMUSG00000027186	-0.41476846	-0.042593155	-0.043579705	0
ENSMUSG00000030934	4.264523	0.98693234	0.47215766	0
ENSMUSG00000040037	-0.4139728	-0.04249277	-0.042436212	0
ENSMUSG00000055720	-0.2804878	-0.050336137	-0.026940962	0
ENSMUSG00000050213	-0.3508948	-0.034027137	-0.03333395	0
ENSMUSG00000054423	-0.41478136	-0.043077596	-0.044120386	0
ENSMUSG00000053914	-0.4150447	-0.042755432	-0.044022713	0
ENSMUSG00000097520	-0.41516122	-0.042734507	-0.0439753	0
ENSMUSG00000019944	0.051386636	-0.081758186	0.03868137	0
ENSMUSG00000034893	-0.27817687	-0.032347266	-0.022983285	0
ENSMUSG00000034269	-0.038795814	-0.08379009	-0.0011278761	0
ENSMUSG00000044339	-0.39808792	-0.03669662	-0.041783545	0
ENSMUSG00000027575	-0.2869129	-0.036796108	-0.017722148	0
ENSMUSG00000085162	-0.41511193	-0.042704802	-0.04389128	0
ENSMUSG00000040247	-0.4082551	-0.041625384	-0.042542163	0
ENSMUSG00000090862	0.32682225	0.33468738	0.037313666	0
ENSMUSG00000023106	-0.10845472	-0.05113417	-0.044178024	0
ENSMUSG00000054598	-0.41400108	-0.042563647	-0.044221226	0
ENSMUSG00000006276	-0.30151153	-0.0383965	-0.025116896	0
ENSMUSG00000047502	-0.4144791	-0.042275142	-0.04407244	0
ENSMUSG00000059689	-0.32612544	-0.027511097	-0.02938302	0
ENSMUSG00000036737	-0.15854424	-0.03782548	0.027784713	0
ENSMUSG00000033379	-0.0013287239	0.19543378	-0.07101133	0
ENSMUSG00000040749	-0.4072272	-0.041559365	-0.043394387	0
ENSMUSG00000039936	-0.3875121	-0.03890781	-0.037413176	0
ENSMUSG00000060450	0.033084523	0.022047272	0.010867886	0
ENSMUSG00000027530	-0.4130877	-0.04292909	-0.043916382	0
ENSMUSG00000041135	-0.3756181	-0.031112581	-0.037315775	0
ENSMUSG00000018340	0.518917	0.0068199327	0.16536906	0
ENSMUSG00000017299	-0.34694445	-0.039281953	-0.033459377	0
ENSMUSG00000057230	-0.1942754	-0.07085274	-0.008383973	0
ENSMUSG00000041079	-0.35524628	-0.03663453	-0.039276678	0
ENSMUSG00000030127	-0.11079121	-0.008445964	-0.00066853047	0
ENSMUSG00000066149	-0.25621527	0.021531576	-0.029728528	0
ENSMUSG00000032563	-0.2681271	-0.015711678	-0.015645407	0
ENSMUSG00000027244	-0.2630364	-0.07044471	-0.0011781217	0
ENSMUSG00000038762	-0.077346295	-0.047447067	0.013809974	0
ENSMUSG00000027784	-0.21347098	-0.05652839	0.054018866	0
ENSMUSG00000026792	-0.31551534	-0.044913273	-0.033163004	0
ENSMUSG00000059201	-0.4140982	-0.041925393	-0.043334056	0
ENSMUSG00000022724	-0.31254598	-0.02311522	-0.033565342	0
ENSMUSG00000078716	-0.407275	-0.043135602	-0.038432445	0
ENSMUSG00000054901	-0.41499573	-0.042780306	-0.04385415	0
ENSMUSG00000020524	-0.41481596	-0.042585146	-0.04399794	0
ENSMUSG00000017774	0.0030948543	0.00811594	0.054102574	0
ENSMUSG00000077457	-0.41395178	-0.042267375	-0.043950934	0
ENSMUSG00000059031	-0.4136286	-0.04270483	-0.04366747	0
ENSMUSG00000032192	-0.4088179	-0.0416108	-0.041228313	0
ENSMUSG00000031410	-0.41470388	-0.04288943	-0.04409204	0
ENSMUSG00000002910	-0.3671511	-0.04615164	-0.042986147	0
ENSMUSG00000023947	-0.38187516	-0.041072592	-0.038695153	0
ENSMUSG00000031125	-0.41485107	-0.04268402	-0.044005726	0
ENSMUSG00000039477	-0.18819958	-0.07939441	0.0071131755	0
ENSMUSG00000022707	0.36786848	0.1385794	0.033980466	0
ENSMUSG00000052364	-0.41201985	-0.041987173	-0.043724023	0
ENSMUSG00000034730	-0.415049	-0.04274712	-0.04374927	0
ENSMUSG00000031753	0.0641307	0.008965259	0.04004285	0
ENSMUSG00000036169	-0.41513163	-0.042694755	-0.04395812	0
ENSMUSG00000022706	-0.21496375	0.004132932	-0.034704015	0
ENSMUSG00000006575	-0.41248962	-0.042086493	-0.043471437	0
ENSMUSG00000025236	-0.3066971	-0.020437974	-0.034196157	0
ENSMUSG00000061981	-0.17770725	-0.04069057	0.0037129177	0
ENSMUSG00000005089	0.74364746	0.065882504	0.053672634	0
ENSMUSG00000069917	3.182232	-0.69485563	6.351752	0
ENSMUSG00000042345	-0.4124506	-0.04297725	-0.043524176	0
ENSMUSG00000035642	-0.30261734	0.0022337306	-0.02419641	0
ENSMUSG00000021294	-0.40308684	-0.04248177	-0.03827194	0
ENSMUSG00000026333	-0.34588516	-0.036754377	-0.044679716	0
ENSMUSG00000024558	-0.40746015	-0.043471314	-0.04035536	0
ENSMUSG00000039725	-0.3759364	-0.03464025	-0.03707298	0
ENSMUSG00000085886	-0.41484833	-0.04259792	-0.044106223	0
ENSMUSG00000038517	-0.38592288	-0.04338129	-0.041156907	0
ENSMUSG00000039555	-0.41520265	-0.042740375	-0.044013903	0
ENSMUSG00000037962	-0.4149872	-0.042645533	-0.043843098	0
ENSMUSG00000050973	-0.37593463	-0.034675147	-0.03880252	0
ENSMUSG00000001420	-0.40664893	-0.041167207	-0.041607432	0
ENSMUSG00000018470	-0.41137916	-0.04183364	-0.043723226	0
ENSMUSG00000050217	-0.4151868	-0.04275845	-0.04402262	0
ENSMUSG00000029716	1.147775	-0.09440734	0.26700526	0
ENSMUSG00000078453	-0.36789787	-0.03270366	-0.04555799	0
ENSMUSG00000028538	-0.075183965	-0.021186184	0.034093324	0
ENSMUSG00000026766	-0.13856983	0.005062682	0.0068807546	0
ENSMUSG00000101655	-0.3854741	-0.03161026	-0.022126555	0
ENSMUSG00000001155	1.191038	0.12788711	0.15751794	0
ENSMUSG00000023092	-0.13508731	-0.007431678	0.38098285	0
ENSMUSG00000030607	-0.41517565	-0.042745546	-0.04393988	0
ENSMUSG00000025949	-0.059472714	-0.022113284	0.0062606195	0
ENSMUSG00000024182	-0.21261977	-0.06294406	-0.014901216	0
ENSMUSG00000042750	-0.41435277	-0.042696502	-0.04408871	0
ENSMUSG00000033033	-0.40230593	-0.039377872	-0.040503185	0
ENSMUSG00000047669	-0.40872166	-0.041512355	-0.043710165	0
ENSMUSG00000031168	0.8825925	0.3359333	-0.009653784	0
ENSMUSG00000111564	-0.41465884	-0.04273981	-0.044135917	0
ENSMUSG00000045438	-0.30022994	-0.0037995905	-0.026233794	0
ENSMUSG00000030002	-0.1111174	-0.065990195	-0.01318065	0
ENSMUSG00000032594	-0.020346781	-0.0019619544	0.030508727	0
ENSMUSG00000033214	-0.415151	-0.042713568	-0.043952182	0
ENSMUSG00000075269	-0.415167	-0.042753592	-0.043992616	0
ENSMUSG00000097756	-0.41511488	-0.042697053	-0.043889314	0
ENSMUSG00000041642	-0.38017327	-0.039233778	-0.039954454	0
ENSMUSG00000112880	-0.39882973	-0.03962047	-0.04463606	0
ENSMUSG00000056832	-0.40631667	-0.041725706	-0.04169717	0
ENSMUSG00000031616	-0.3587149	-0.036590885	-0.038964137	0
ENSMUSG00000090291	-0.41500956	-0.042683616	-0.043926314	0
ENSMUSG00000027233	-0.414973	-0.042689033	-0.04403526	0
ENSMUSG00000106053	-0.4144552	-0.042670444	-0.04400739	0
ENSMUSG00000029408	-0.4018186	-0.039706565	-0.04026324	0
ENSMUSG00000037331	0.557369	-0.26162994	0.16384275	0
ENSMUSG00000043687	-0.39762607	-0.037732176	-0.040009234	0
ENSMUSG00000033902	-0.33930337	-0.04202601	-0.027049538	0
ENSMUSG00000041248	-0.41517818	-0.04273595	-0.04401481	0
ENSMUSG00000046062	0.44711265	0.08008476	0.065521	0
ENSMUSG00000054619	0.8267393	0.2789387	0.122280866	0
ENSMUSG00000024563	-0.22342238	-0.03688664	-0.011846731	0
ENSMUSG00000054679	-0.41499883	-0.042757735	-0.04404641	0
ENSMUSG00000045678	-0.41520265	-0.042740375	-0.044013903	0
ENSMUSG00000061601	-0.4104129	-0.042640816	-0.040558733	0
ENSMUSG00000086628	-0.3246657	0.018160356	-0.059328575	0
ENSMUSG00000027962	-0.314546	-0.019177118	-0.044676702	0
ENSMUSG00000022132	-0.41429308	-0.042805713	-0.04279771	0
ENSMUSG00000103906	-0.40006375	-0.040026225	-0.040730126	0
ENSMUSG00000071424	-0.41517526	-0.04271383	-0.04400024	0
ENSMUSG00000015968	-0.39379588	-0.04475711	-0.040525977	0
ENSMUSG00000050198	-0.41520265	-0.042740375	-0.044013903	0
ENSMUSG00000000171	1.2213339	0.5985229	0.009014532	0
ENSMUSG00000030785	-0.27103117	-0.050615642	0.26459318	0
ENSMUSG00000049823	-0.39971358	-0.04101783	-0.040980954	0
ENSMUSG00000026134	-0.3915824	-0.041693594	-0.040654533	0
ENSMUSG00000015247	-0.0059145982	0.017984774	-0.029857945	0
ENSMUSG00000009614	4.852723	-0.13552195	1.0303684	0
ENSMUSG00000020402	0.66922325	0.018901788	0.42696533	0
ENSMUSG00000026220	-0.41518602	-0.042743057	-0.043994844	0
ENSMUSG00000002014	0.060685683	0.20317362	-0.051140778	0
ENSMUSG00000061979	-0.3402554	-0.035181925	-0.020333363	0
ENSMUSG00000035235	-0.39879256	-0.03783081	-0.039628547	0
ENSMUSG00000027801	0.244285	0.1849216	0.023613479	0
ENSMUSG00000001323	0.25675666	-0.13075492	0.0024098915	0
ENSMUSG00000084174	-0.41310984	-0.04073002	-0.043622766	0
ENSMUSG00000024780	-0.04697018	0.022301732	-0.013825021	0
