gene_id	latent_1	latent_2	latent_3	latent_4	latent_5	latent_6	latent_7	latent_8	latent_9	latent_10	latent_11	latent_12	latent_13	latent_14	latent_15	latent_16
ENSMUSG00000026407	0.09739726	-0.47866103	0.045644764	-0.55016404	-0.022726268	0.55643404	0.6818817	-0.102052286	-0.69637597	-0.195771	0.7378217	0.68420887	0.2822017	0.84580827	-0.4375485	-0.045201387
ENSMUSG00000020818	0.12231698	-0.5189173	0.07424809	-0.5612895	-0.0043114177	0.62163097	0.75365496	-0.06909293	-0.6787912	-0.23578511	0.7836411	0.59321046	0.020776011	0.61630005	-0.49310738	0.14547443
ENSMUSG00000060038	0.12753148	-0.5175853	0.07366277	-0.56119585	-0.004549795	0.62112594	0.75203425	-0.07058297	-0.68002075	-0.24209395	0.7890294	0.59799415	0.026566125	0.6224578	-0.49191627	0.14959028
ENSMUSG00000020029	-0.13565204	-0.5407566	0.073012725	-0.54492104	-0.014744	0.56676054	0.740551	-0.03025854	-0.6334895	0.15557483	0.46977168	0.4512226	0.028208956	0.5570414	-0.4824415	-0.20962968
ENSMUSG00000024292	-0.113983646	-0.5527679	0.06965208	-0.52690756	-0.022984078	0.57205135	0.6792506	-0.046410393	-0.6243104	0.20896481	0.40325603	0.3586245	-0.060407445	0.56074196	-0.5282309	-0.25329614
ENSMUSG00000111356	0.13793986	-0.51789004	0.07424554	-0.5613551	-0.0037980033	0.6241881	0.7525398	-0.071253635	-0.6807022	-0.25410926	0.79948777	0.5985143	0.018417075	0.618305	-0.493781	0.1672144
ENSMUSG00000016831	0.0656879	-0.5215274	0.07245676	-0.5595658	-0.007701739	0.60926956	0.7501464	-0.06411809	-0.67247546	-0.16003622	0.71962273	0.5737395	0.038510107	0.62281185	-0.49067542	0.051797867
ENSMUSG00000024791	0.1378888	-0.5179043	0.07425335	-0.56135684	-0.0037938636	0.624196	0.75256306	-0.071235724	-0.68068874	-0.25405344	0.79944026	0.5984646	0.018347315	0.61822677	-0.49379316	0.16719076
ENSMUSG00000028398	0.09304948	-0.5196249	0.07463457	-0.56148744	-0.004627853	0.61584896	0.75877154	-0.063697025	-0.6751946	-0.2061786	0.75899416	0.5881479	0.029884487	0.60946673	-0.48793435	0.11306158
ENSMUSG00000022586	0.13819453	-0.51786476	0.07424472	-0.56135654	-0.0037888896	0.6242206	0.75252736	-0.071286775	-0.6807352	-0.2544252	0.7997643	0.5986291	0.018420197	0.6183462	-0.49377233	0.16758767
ENSMUSG00000056204	0.065775454	-0.523991	0.07348065	-0.5594002	-0.0071814894	0.6123204	0.7507911	-0.063169464	-0.67098826	-0.1564638	0.7165045	0.56446797	0.022107303	0.61243755	-0.49554664	0.054267026
ENSMUSG00000031986	0.12160116	-0.5194252	0.07399377	-0.5610422	-0.004667275	0.6217477	0.75201285	-0.06969175	-0.67870706	-0.23226696	0.78040093	0.5907957	0.019264698	0.61809754	-0.49470922	0.14024663
ENSMUSG00000000244	0.13706756	-0.5179048	0.0742394	-0.56135845	-0.0038258147	0.62400186	0.75263166	-0.07112845	-0.6806124	-0.25319666	0.7986989	0.59838045	0.018785521	0.618274	-0.4936464	0.16607003
ENSMUSG00000027519	0.078370176	-0.5207432	0.07187257	-0.55944335	-0.007919085	0.6111269	0.7468669	-0.06715237	-0.6744821	-0.17296374	0.7298435	0.5773968	0.03821864	0.6298412	-0.49260172	0.06265587
ENSMUSG00000061086	0.13714905	-0.51788086	0.074204676	-0.5613437	-0.0038544093	0.62397254	0.75250053	-0.07120183	-0.6806459	-0.25317806	0.79867244	0.59843	0.01896017	0.61858815	-0.49366876	0.16586654
ENSMUSG00000056290	0.13293818	-0.5183655	0.07434094	-0.5613647	-0.003893782	0.6235849	0.7531348	-0.07043614	-0.6800086	-0.2483049	0.7944571	0.59641033	0.01819817	0.61681026	-0.49376494	0.16079427
ENSMUSG00000068206	0.118936025	-0.5178028	0.07270648	-0.56068105	-0.0057167173	0.6186389	0.7489462	-0.071148284	-0.67956704	-0.22833979	0.7768442	0.59506154	0.03230045	0.6295791	-0.49235746	0.12852171
ENSMUSG00000021208	0.12952413	-0.5183235	0.07416139	-0.5612922	-0.0041467054	0.6226565	0.75290024	-0.07023264	-0.6797422	-0.24411364	0.7908221	0.595906	0.02039747	0.6180103	-0.49336836	0.15483978
ENSMUSG00000024998	0.08929511	-0.5193442	0.07222848	-0.56008005	-0.0070800697	0.612796	0.7489895	-0.06775928	-0.6760409	-0.1908006	0.7450564	0.58495647	0.03941135	0.62922347	-0.49086735	0.0836254
ENSMUSG00000047248	0.10769033	-0.52020305	0.07419018	-0.56103987	-0.004901549	0.61942756	0.7538717	-0.067302205	-0.6768574	-0.21686155	0.7673948	0.5866016	0.02126848	0.61451465	-0.4934165	0.12345177
ENSMUSG00000027981	0.11429871	-0.52009934	0.07433441	-0.56113064	-0.0045987195	0.62095726	0.7536971	-0.068066	-0.67754817	-0.22462663	0.77397203	0.5879707	0.018402793	0.6140986	-0.4942293	0.13317776
ENSMUSG00000039683	0.13765667	-0.5178269	0.07413616	-0.56131333	-0.0039004877	0.6239838	0.75220263	-0.071398675	-0.6807521	-0.25351217	0.79893786	0.598597	0.019189492	0.61924434	-0.49375653	0.16591282
ENSMUSG00000047117	0.13821183	-0.5178715	0.07424735	-0.5613566	-0.0037870011	0.6242328	0.7525279	-0.07128697	-0.68073386	-0.25443536	0.79977244	0.59860915	0.018372022	0.61832213	-0.49378747	0.16761586
ENSMUSG00000030278	0.1305239	-0.5171974	0.073665194	-0.5612417	-0.0044203666	0.621442	0.75204784	-0.07091746	-0.68042654	-0.24615501	0.79257697	0.5996974	0.026999816	0.6229012	-0.491587	0.15436089
ENSMUSG00000037419	0.12623219	-0.51864725	0.0739074	-0.56113076	-0.0045166793	0.6220093	0.75195616	-0.07030954	-0.6794688	-0.23882318	0.7861038	0.5941572	0.021242283	0.61971325	-0.49385598	0.14731047
ENSMUSG00000022208	0.13819404	-0.517864	0.07424371	-0.5613563	-0.0037897548	0.624219	0.75252426	-0.0712883	-0.680736	-0.254423	0.7997619	0.59863144	0.018428214	0.61835545	-0.49377158	0.16757941
ENSMUSG00000064823	0.13761064	-0.51799124	0.07429638	-0.56136644	-0.0037719375	0.62424695	0.75268394	-0.071139246	-0.68061465	-0.25373662	0.7991682	0.59817266	0.017935224	0.6177948	-0.4938722	0.16704983
ENSMUSG00000095629	0.13824514	-0.5178704	0.07424882	-0.5613572	-0.0037846437	0.6242403	0.7525303	-0.0712891	-0.6807367	-0.25447753	0.79980963	0.5986179	0.01835706	0.6183132	-0.49378902	0.16767439
ENSMUSG00000034829	0.13823201	-0.51787084	0.074249215	-0.5613575	-0.003784625	0.6242381	0.7525333	-0.07128634	-0.68073493	-0.2544652	0.7997992	0.59861535	0.018359661	0.6183081	-0.49378687	0.16766156
ENSMUSG00000029380	0.11825798	-0.5192521	0.07506349	-0.5616916	-0.003651636	0.62165236	0.7572912	-0.06693064	-0.6777975	-0.23464178	0.78301716	0.59256583	0.018582076	0.60876554	-0.49167776	0.14832696
ENSMUSG00000028047	0.13695987	-0.5176609	0.07403691	-0.56129885	-0.003985949	0.62359715	0.7520923	-0.07141463	-0.6807781	-0.2528585	0.79836905	0.5990385	0.02062925	0.6201087	-0.4933751	0.16455059
ENSMUSG00000039196	-0.5048568	-0.53019744	0.073996365	-0.49558443	-0.019583236	0.37401152	0.7666187	0.09808548	-0.512037	0.74144906	-0.040728122	0.3228645	0.2890057	0.35996285	-0.23155084	-0.52836406
ENSMUSG00000032673	0.07532961	-0.52104175	0.07597182	-0.56197846	-0.003839519	0.6140308	0.7653726	-0.058532402	-0.6720808	-0.19048421	0.74646956	0.5828158	0.027377613	0.5952307	-0.48507333	0.102498785
ENSMUSG00000022773	0.13715991	-0.5178829	0.074201554	-0.56134194	-0.0038575018	0.6239741	0.7524844	-0.07121011	-0.68064886	-0.2531722	0.7986645	0.5984234	0.018959634	0.6186159	-0.4936785	0.16584337
ENSMUSG00000078597	0.13824242	-0.5178708	0.07424871	-0.56135714	-0.0037848854	0.6242399	0.7525297	-0.071289055	-0.6807364	-0.25447315	0.7998057	0.598616	0.018356666	0.61831367	-0.49378967	0.16766866
ENSMUSG00000021494	0.101220496	-0.52028084	0.0732205	-0.56046414	-0.006025142	0.61722475	0.7504195	-0.06817477	-0.6766104	-0.20519888	0.7571351	0.5841626	0.026575863	0.6218756	-0.49395627	0.10521554
ENSMUSG00000050248	0.1356367	-0.5172941	0.0736827	-0.5611952	-0.0043002395	0.62268806	0.7512533	-0.07175135	-0.6809368	-0.2510045	0.7966939	0.5998783	0.024120867	0.6231895	-0.49280357	0.1603705
ENSMUSG00000003752	0.12725648	-0.51862884	0.074051395	-0.5612031	-0.004351036	0.6223364	0.7524297	-0.0701882	-0.67949915	-0.24055213	0.7876519	0.59449166	0.020405784	0.6185988	-0.4937833	0.15009883
ENSMUSG00000037353	0.10952582	-0.5201092	0.07370811	-0.56077254	-0.005335279	0.6193884	0.75160354	-0.06853484	-0.67733246	-0.21658874	0.76691484	0.5864267	0.022204146	0.6188246	-0.49444506	0.12070756
ENSMUSG00000022096	0.13683698	-0.51728934	0.07366974	-0.5611777	-0.004285131	0.62294376	0.7510203	-0.07197202	-0.6810694	-0.25212032	0.7976436	0.5999815	0.023603529	0.6234083	-0.4930642	0.16166979
ENSMUSG00000021661	0.12263314	-0.5186417	0.073930964	-0.5611708	-0.0045702443	0.6212048	0.752603	-0.06966516	-0.6790752	-0.2354038	0.7832295	0.5938798	0.022911437	0.619167	-0.49304703	0.14332981
ENSMUSG00000039620	0.13615881	-0.51811504	0.074156344	-0.5612861	-0.003962213	0.623936	0.75216925	-0.07123012	-0.6805128	-0.25130862	0.7969917	0.59740835	0.018433362	0.6187992	-0.49413076	0.16343632
ENSMUSG00000033765	0.13824195	-0.5178711	0.074249126	-0.5613573	-0.0037845287	0.62424034	0.75253123	-0.07128823	-0.68073606	-0.2544739	0.7998065	0.5986154	0.018354371	0.61830986	-0.49378946	0.16767174
ENSMUSG00000032584	0.1369332	-0.51786166	0.074098974	-0.56129634	-0.0039592925	0.6238266	0.7521164	-0.07136714	-0.68069065	-0.2525435	0.79807967	0.59836644	0.019485377	0.6194833	-0.4937537	0.16455358
ENSMUSG00000072884	0.13637607	-0.5180077	0.074231386	-0.5613414	-0.003866891	0.62393945	0.75257695	-0.0710742	-0.68051815	-0.25217807	0.7977991	0.5979155	0.018625475	0.61822975	-0.4937814	0.16482826
ENSMUSG00000066896	0.1382371	-0.5178694	0.07424709	-0.5613566	-0.0037863615	0.6242362	0.7525254	-0.071290836	-0.68073714	-0.2544647	0.79979795	0.5986189	0.018371098	0.61832786	-0.49378788	0.1676496
ENSMUSG00000032783	0.13808142	-0.51788086	0.07424426	-0.5613544	-0.0037947264	0.6242104	0.7525228	-0.07127594	-0.68071944	-0.25426492	0.79962283	0.5985569	0.018395163	0.6183324	-0.49379116	0.16739582
ENSMUSG00000029093	0.13771003	-0.5177212	0.074100986	-0.56131315	-0.0039165225	0.62386996	0.7521723	-0.071435094	-0.6808035	-0.25370455	0.79911107	0.59895116	0.019780666	0.6195988	-0.49356923	0.16593127
ENSMUSG00000030254	0.133864	-0.5182695	0.0742944	-0.56134987	-0.0039040993	0.62366825	0.7529116	-0.07064214	-0.6801558	-0.24926971	0.7952789	0.5967943	0.018364385	0.6173398	-0.49379987	0.16169713
ENSMUSG00000021090	0.13808087	-0.5178852	0.07425612	-0.56136	-0.003783643	0.62422276	0.75256836	-0.07125363	-0.680712	-0.2543098	0.7996658	0.5985576	0.018342324	0.6182295	-0.4937789	0.1675107
ENSMUSG00000055013	0.10937274	-0.5189393	0.072459325	-0.5603194	-0.0063657006	0.61728114	0.747764	-0.07050196	-0.6783243	-0.21400265	0.7643859	0.5892832	0.031770267	0.6299792	-0.49362326	0.11099843
ENSMUSG00000038204	0.13662659	-0.5159617	0.07275953	-0.5609363	-0.004957548	0.6209558	0.7488092	-0.073207825	-0.68188936	-0.2515341	0.7969933	0.6037904	0.032858178	0.6317633	-0.49132043	0.15589544
ENSMUSG00000020629	0.0715985	-0.5232748	0.07138915	-0.5582241	-0.009075947	0.6112356	0.74144334	-0.06797565	-0.6728697	-0.15421113	0.7133839	0.56457764	0.028837323	0.63087285	-0.49852324	0.04114691
ENSMUSG00000030881	0.12113575	-0.5187822	0.07395821	-0.5611613	-0.004604796	0.6210233	0.7527399	-0.06942691	-0.67885154	-0.23357092	0.7816634	0.5931757	0.022770323	0.61869776	-0.49307805	0.14135468
ENSMUSG00000030662	0.024705382	-0.5184334	0.06664175	-0.5560652	-0.013584165	0.59139556	0.7334255	-0.06691473	-0.6710486	-0.09480401	0.66562563	0.5707149	0.087744445	0.6650916	-0.48317936	-0.044542022
ENSMUSG00000020570	0.037640974	-0.5256584	0.073613435	-0.5587114	-0.007848274	0.6069432	0.75253147	-0.058624353	-0.6668795	-0.12079683	0.6879214	0.5540586	0.02578175	0.6059221	-0.49306357	0.018155731
ENSMUSG00000024401	0.13774873	-0.5178999	0.07425386	-0.5613595	-0.003795669	0.6241608	0.7525927	-0.071209736	-0.6806753	-0.25393495	0.79934007	0.5984715	0.018436484	0.61821234	-0.49375126	0.16704577
ENSMUSG00000029015	0.13820267	-0.51787436	0.07424914	-0.5613572	-0.003785903	0.62423474	0.75253356	-0.07128306	-0.68073124	-0.25442672	0.79976535	0.5986003	0.01835756	0.618305	-0.49378932	0.16761526
ENSMUSG00000063779	0.13821964	-0.51787186	0.074250795	-0.5613583	-0.0037835168	0.6242374	0.75254077	-0.07128156	-0.6807326	-0.25445798	0.7997935	0.5986129	0.018356621	0.6182934	-0.49378377	0.16766077
ENSMUSG00000074183	0.136942	-0.5179428	0.07424238	-0.5613517	-0.0038335805	0.6240137	0.75260997	-0.071119905	-0.6805849	-0.25295866	0.79848796	0.59821	0.018627293	0.6182138	-0.49372417	0.16581444
ENSMUSG00000069939	0.13820617	-0.51787204	0.07424982	-0.5613578	-0.0037848477	0.6242339	0.7525383	-0.07128143	-0.68073165	-0.25443938	0.79977715	0.5986093	0.01836443	0.6183004	-0.49378356	0.16763335
ENSMUSG00000025873	0.052820288	-0.5244792	0.07262501	-0.5585369	-0.008407499	0.60882133	0.74768347	-0.06279737	-0.6695872	-0.13606112	0.69954056	0.5590942	0.027527727	0.6171579	-0.4953809	0.028612725
ENSMUSG00000034456	-0.18120822	-0.55481166	0.058855463	-0.49557123	-0.039127357	0.52682894	0.5982746	-0.051567886	-0.60221136	0.38302895	0.22903791	0.26565528	-0.034315217	0.59986144	-0.52811754	-0.3932518
ENSMUSG00000070817	0.13821857	-0.5178719	0.07425089	-0.5613583	-0.0037834672	0.62423724	0.7525412	-0.07128124	-0.6807324	-0.25445706	0.7997928	0.59861267	0.018356584	0.6182926	-0.49378356	0.16766018
ENSMUSG00000024294	-0.087053604	-0.5383889	0.07416204	-0.5499513	-0.012066552	0.58259404	0.74635375	-0.038206697	-0.6427865	0.07639873	0.53382754	0.4755636	0.012615427	0.56381166	-0.49110535	-0.14671558
ENSMUSG00000035376	0.07348687	-0.525481	0.07492247	-0.5599317	-0.0058358638	0.6166676	0.75411516	-0.06222563	-0.6706914	-0.16735546	0.7255314	0.5616339	0.0070168227	0.60048234	-0.49841517	0.07385853
ENSMUSG00000044252	-0.10873661	-0.530999	0.07244776	-0.5526519	-0.011972362	0.56974024	0.7577835	-0.03390391	-0.6450757	0.08205174	0.534788	0.5082387	0.072514325	0.5817946	-0.46699676	-0.16139926
ENSMUSG00000055917	0.100217156	-0.5203369	0.07423392	-0.5610765	-0.0050242543	0.6178417	0.75501937	-0.06599364	-0.67599195	-0.20924287	0.7610556	0.5855208	0.02413208	0.6132729	-0.4919743	0.114869684
ENSMUSG00000068882	0.04001333	-0.5227679	0.072142914	-0.55878353	-0.008699256	0.6038089	0.75024885	-0.060732663	-0.669068	-0.12624744	0.69236606	0.5647514	0.044467047	0.6206838	-0.48849344	0.015098609
ENSMUSG00000022685	0.1145936	-0.52027464	0.074127525	-0.56096226	-0.004833664	0.6210306	0.75250024	-0.06860758	-0.6776273	-0.22329125	0.77269185	0.5869441	0.017879829	0.6157555	-0.4951494	0.13067737
ENSMUSG00000036292	0.08351883	-0.5236516	0.07434273	-0.56020683	-0.005871998	0.61698484	0.7530138	-0.064322494	-0.67287195	-0.18141146	0.73720795	0.569926	0.013994351	0.60803974	-0.4967955	0.08552779
ENSMUSG00000041202	0.13783902	-0.5178585	0.074249715	-0.56136423	-0.003790835	0.6241384	0.7526116	-0.07121556	-0.6806977	-0.25412673	0.79951185	0.5986322	0.018611416	0.61827654	-0.4936719	0.1672423
ENSMUSG00000024528	0.12696001	-0.51816595	0.07360485	-0.5610591	-0.0047164364	0.62149477	0.75116277	-0.07083542	-0.6798431	-0.23954436	0.78668493	0.5956777	0.02416522	0.6226028	-0.49333522	0.1464723
ENSMUSG00000029861	0.1381964	-0.5178648	0.07424324	-0.56135577	-0.003790312	0.6242201	0.7525208	-0.07129003	-0.6807362	-0.25442007	0.79975915	0.59862727	0.018423475	0.61835897	-0.4937754	0.16757411
ENSMUSG00000077221	0.1380072	-0.51789457	0.07425998	-0.5613609	-0.003783014	0.62421817	0.7525847	-0.07123782	-0.68069965	-0.25422812	0.7995957	0.5985199	0.018318988	0.6181849	-0.49378112	0.16743398
ENSMUSG00000070469	0.13743912	-0.5174432	0.073902585	-0.5612644	-0.0040699914	0.623398	0.75171864	-0.07167095	-0.6809596	-0.25333765	0.7987647	0.59973717	0.02186858	0.6214017	-0.4931643	0.16437995
ENSMUSG00000115791	0.13821717	-0.517872	0.07425076	-0.5613583	-0.0037836295	0.6242369	0.75254077	-0.0712813	-0.68073237	-0.25445494	0.79979074	0.59861207	0.018357225	0.61829334	-0.4937837	0.16765699
ENSMUSG00000097665	0.13822429	-0.51787245	0.07425005	-0.56135774	-0.003784222	0.6242386	0.75253624	-0.07128403	-0.6807334	-0.25445718	0.79979235	0.59861	0.018353336	0.61829984	-0.4937877	0.1676564
ENSMUSG00000046667	0.117461674	-0.5194983	0.07432296	-0.5612305	-0.004444501	0.62112945	0.7539315	-0.06838362	-0.67805547	-0.22948721	0.77822626	0.5905256	0.019858666	0.61484104	-0.4934696	0.13862437
ENSMUSG00000037169	0.13716263	-0.5179823	0.074257776	-0.5613522	-0.0038188982	0.62411064	0.7525989	-0.071139894	-0.6805915	-0.2531418	0.7986427	0.59811425	0.018299386	0.6180875	-0.49383086	0.16612756
ENSMUSG00000049565	0.13820031	-0.5178564	0.0742365	-0.5613539	-0.0037953584	0.6242078	0.75250244	-0.071300514	-0.68074274	-0.254418	0.799756	0.59865206	0.018484123	0.61842114	-0.4937664	0.16753432
ENSMUSG00000033862	0.10746642	-0.5199836	0.07344222	-0.5606567	-0.005617246	0.61858577	0.75092053	-0.068663746	-0.6772855	-0.2136046	0.76432484	0.5863487	0.024568014	0.6209069	-0.49414822	0.11586929
ENSMUSG00000021278	0.13820562	-0.51787686	0.074249685	-0.56135684	-0.0037857704	0.62423825	0.752532	-0.071283594	-0.6807305	-0.25442386	0.7997625	0.59859085	0.018341199	0.6182991	-0.49379593	0.16761559
ENSMUSG00000027971	0.13822988	-0.51786923	0.074248046	-0.56135726	-0.0037855403	0.62423515	0.7525308	-0.071287654	-0.6807359	-0.25446272	0.7997967	0.5986202	0.018372566	0.6183191	-0.49378425	0.16765186
ENSMUSG00000024758	0.046097495	-0.5273384	0.07439164	-0.55867213	-0.0072716307	0.6111128	0.75211287	-0.05928286	-0.66679054	-0.12795402	0.6931981	0.5487399	0.010409996	0.59929574	-0.49814755	0.030292071
ENSMUSG00000044921	0.13634107	-0.51765597	0.074006215	-0.5612899	-0.0040285173	0.62343013	0.7520662	-0.071371846	-0.68073344	-0.2521326	0.79773337	0.59896916	0.021044865	0.620318	-0.49328715	0.16350688
ENSMUSG00000054387	0.060739867	-0.5250607	0.0746647	-0.5598997	-0.006227804	0.61301506	0.75546473	-0.06030791	-0.6695245	-0.15423284	0.7150935	0.56185746	0.016168803	0.60128295	-0.49472943	0.05812681
ENSMUSG00000062822	0.095213614	-0.5218687	0.0743884	-0.5607744	-0.00525488	0.6181893	0.7542498	-0.06547582	-0.6748417	-0.19987285	0.7529278	0.57891524	0.01803279	0.61039585	-0.49458376	0.105622336
ENSMUSG00000028013	0.038713247	-0.5252805	0.07442401	-0.5595192	-0.0068825833	0.60763234	0.7569971	-0.05700556	-0.6668983	-0.12828478	0.6945389	0.5578354	0.025697798	0.5999179	-0.49066654	0.029660046
ENSMUSG00000042846	0.13795486	-0.5178449	0.07421936	-0.56134987	-0.0038158083	0.6241296	0.75248224	-0.07128965	-0.6807301	-0.25413448	0.7995073	0.59865403	0.018709116	0.61855155	-0.4937173	0.16709657
ENSMUSG00000025403	0.0015525315	-0.5312852	0.06893541	-0.5509883	-0.0149733685	0.5970684	0.72148716	-0.063646086	-0.6603323	-0.027463235	0.6090976	0.5087299	0.018830955	0.6300562	-0.50784063	-0.088719204
ENSMUSG00000031831	0.13820644	-0.5178703	0.07424466	-0.5613556	-0.0037895346	0.6242284	0.7525191	-0.071290925	-0.6807352	-0.25442135	0.7997596	0.5986104	0.018388867	0.6183454	-0.49378788	0.16758484
ENSMUSG00000030739	0.1100151	-0.5175147	0.06967625	-0.55896777	-0.008848136	0.613859	0.73730516	-0.07547393	-0.68018126	-0.20548297	0.7559495	0.5907481	0.046300173	0.65390575	-0.49496767	0.086870365
ENSMUSG00000037235	-0.009889649	-0.52853715	0.073917255	-0.5572452	-0.008865813	0.5975797	0.75519365	-0.050529324	-0.65946746	-0.058077518	0.63932645	0.5355958	0.031112812	0.5931308	-0.48830026	-0.040463313
ENSMUSG00000021559	0.015500331	-0.53214884	0.07096249	-0.5528089	-0.012690725	0.6034928	0.72893786	-0.06257112	-0.66127604	-0.053160705	0.62975967	0.5121805	0.0036027804	0.6161212	-0.5097978	-0.05673428
ENSMUSG00000049252	0.13818258	-0.5178742	0.07425366	-0.5613597	-0.0037819177	0.62423337	0.75255567	-0.07127073	-0.6807266	-0.2544287	0.7997694	0.5986045	0.018354587	0.61826456	-0.49377683	0.16764
ENSMUSG00000035805	0.13824514	-0.5178704	0.07424882	-0.5613572	-0.0037846437	0.6242403	0.7525303	-0.0712891	-0.6807367	-0.25447753	0.79980963	0.5986179	0.01835706	0.6183132	-0.49378902	0.16767439
ENSMUSG00000035262	0.1381575	-0.51787823	0.07424897	-0.56135696	-0.0037877578	0.6242281	0.7525352	-0.07127752	-0.68072575	-0.25437135	0.7997168	0.5985822	0.01836142	0.6183008	-0.49378967	0.16754787
ENSMUSG00000046791	0.12976223	-0.51830274	0.07408941	-0.56126726	-0.0042043743	0.6226278	0.75261426	-0.07039428	-0.67982686	-0.24415763	0.7908179	0.5960046	0.020705856	0.6186784	-0.49342728	0.1545018
ENSMUSG00000022451	0.014287269	-0.52858937	0.07653952	-0.55957216	-0.0057355133	0.6062617	0.7645918	-0.049752787	-0.6614639	-0.10070626	0.67340565	0.54376554	0.013005808	0.5758629	-0.48984575	0.013686858
ENSMUSG00000041852	-0.017037433	-0.5262348	0.07062119	-0.5554475	-0.01190857	0.5906819	0.7442188	-0.054716233	-0.66084164	-0.039379247	0.6238885	0.53829277	0.05525457	0.6200728	-0.4860647	-0.07356691
ENSMUSG00000024776	0.13509381	-0.5181405	0.0742305	-0.56132805	-0.003918618	0.623777	0.7526076	-0.070920415	-0.68035126	-0.25053316	0.7963602	0.59729767	0.01858347	0.61805636	-0.49385378	0.16287076
ENSMUSG00000056035	-0.28502625	-0.5440513	0.08094588	-0.5407107	-0.0090592345	0.5211528	0.79	0.024172068	-0.5968123	0.33658436	0.33098876	0.4170892	0.07654846	0.44273072	-0.4155755	-0.30055013
ENSMUSG00000020000	0.13821402	-0.51785403	0.07423608	-0.561354	-0.0037950645	0.6242083	0.7525015	-0.071302675	-0.68074507	-0.25443596	0.7997717	0.59866136	0.01849027	0.61842716	-0.4937642	0.16755337
ENSMUSG00000037946	0.13346663	-0.5179292	0.074037515	-0.5612832	-0.0041078785	0.6230664	0.7523058	-0.07094918	-0.68034774	-0.24868108	0.79473317	0.5977282	0.020986333	0.6196601	-0.49332073	0.15956365
ENSMUSG00000073982	0.12211738	-0.5187449	0.07347091	-0.5608983	-0.0050574816	0.6208315	0.75056404	-0.07053606	-0.67923844	-0.23235402	0.78037614	0.5927978	0.023948088	0.6229492	-0.49401742	0.13746163
ENSMUSG00000024393	0.044038773	-0.52632535	0.06838964	-0.5541926	-0.013461728	0.6039305	0.7245133	-0.07023878	-0.66899586	-0.09529761	0.66289866	0.5398186	0.030923016	0.6475172	-0.5054215	-0.032405082
ENSMUSG00000025433	0.1381314	-0.5178819	0.07425279	-0.56135845	-0.003785237	0.6242286	0.7525507	-0.071267165	-0.6807198	-0.25435275	0.799702	0.5985704	0.018343955	0.6182637	-0.49378702	0.16754583
ENSMUSG00000070972	0.0931768	-0.5216372	0.07347953	-0.5602433	-0.00618174	0.61678	0.750735	-0.06687436	-0.67509997	-0.19364847	0.74736935	0.57796717	0.022366881	0.61781865	-0.49533626	0.09403108
ENSMUSG00000036139	0.13823505	-0.51786053	0.074240975	-0.56135505	-0.003790915	0.6242228	0.7525107	-0.07129906	-0.68074274	-0.25446004	0.79979306	0.5986446	0.018433742	0.61838406	-0.4937761	0.16760987
