library	gene_cluster	term	description	overlap	cluster_genes_in_universe	term_genes_in_universe	universe_genes	p_value	enrichment_ratio	overlap_genes	fdr_bh
reactome	1	REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE	6	436	74	5218	0.592625430690626	0.9703694520208282	ENSMUSG00000001034,ENSMUSG00000022414,ENSMUSG00000024901,ENSMUSG00000032508,ENSMUSG00000053137,ENSMUSG00000059883	0.8103300821299135
reactome	1	REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	4	436	49	5218	0.594816762414511	0.9769706047556638	ENSMUSG00000000182,ENSMUSG00000021974,ENSMUSG00000022220,ENSMUSG00000022376	0.8103300821299135
reactome	1	REACTOME_ION_CHANNEL_TRANSPORT	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_ION_CHANNEL_TRANSPORT	4	436	49	5218	0.594816762414511	0.9769706047556638	ENSMUSG00000006567,ENSMUSG00000028280,ENSMUSG00000055026,ENSMUSG00000060131	0.8103300821299135
reactome	1	REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	6	436	76	5218	0.6191890465228009	0.9448334138097538	ENSMUSG00000027714,ENSMUSG00000027752,ENSMUSG00000029440,ENSMUSG00000039356,ENSMUSG00000053137,ENSMUSG00000061286	0.8391544878486545
reactome	1	REACTOME_PLC_BETA_MEDIATED_EVENTS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PLC_BETA_MEDIATED_EVENTS	3	436	38	5218	0.626583310409234	0.9448334138097538	ENSMUSG00000009108,ENSMUSG00000022220,ENSMUSG00000022376	0.8391544878486545
reactome	1	REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	8	436	102	5218	0.6278780033193834	0.9386580320201475	ENSMUSG00000000182,ENSMUSG00000006269,ENSMUSG00000020566,ENSMUSG00000021974,ENSMUSG00000024142,ENSMUSG00000026394,ENSMUSG00000028238,ENSMUSG00000069631	0.8391544878486545
reactome	1	REACTOME_TOLL_RECEPTOR_CASCADES	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_TOLL_RECEPTOR_CASCADES	8	436	102	5218	0.6278780033193834	0.9386580320201475	ENSMUSG00000001034,ENSMUSG00000022414,ENSMUSG00000024901,ENSMUSG00000032508,ENSMUSG00000044583,ENSMUSG00000051439,ENSMUSG00000053137,ENSMUSG00000059883	0.8391544878486545
reactome	1	REACTOME_SIGNALING_BY_ILS	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_ILS	8	436	104	5218	0.6499313375394635	0.9206069160197601	ENSMUSG00000022414,ENSMUSG00000024235,ENSMUSG00000024901,ENSMUSG00000026981,ENSMUSG00000029217,ENSMUSG00000032508,ENSMUSG00000059883,ENSMUSG00000071714	0.8645313074817393
reactome	1	REACTOME_PI_3K_CASCADE	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PI_3K_CASCADE	4	436	53	5218	0.6575225166757797	0.9032369742080665	ENSMUSG00000000182,ENSMUSG00000021974,ENSMUSG00000024142,ENSMUSG00000028914	0.8705227685566661
reactome	1	REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	3	436	40	5218	0.661557040521475	0.8975917431192661	ENSMUSG00000024142,ENSMUSG00000028914,ENSMUSG00000032311	0.8717714272292334
reactome	1	REACTOME_MRNA_SPLICING	http://www.broadinstitute.org/gsea/msigdb/cards/REACTOME_MRNA_SPLICING	7	436	93	5218	0.6698849937710816	0.9008089178257868	ENSMUSG00000007050,ENSMUSG00000019738,ENSMUSG00000024258,ENSMUSG00000027498,ENSMUSG00000030512,ENSMUSG00000057130,ENSMUSG00000074088	0.8772174713673974
