library	gene_cluster	term	description	overlap	cluster_genes_in_universe	term_genes_in_universe	universe_genes	p_value	enrichment_ratio	overlap_genes	fdr_bh
panglao	0	panglao_Distal_tubule_cells	/	17	757	52	4072	0.0102773559635579	1.7585611218372117	ENSMUSG00000006216,ENSMUSG00000020102,ENSMUSG00000022479,ENSMUSG00000023013,ENSMUSG00000024727,ENSMUSG00000025762,ENSMUSG00000027276,ENSMUSG00000030160,ENSMUSG00000030340,ENSMUSG00000030549,ENSMUSG00000033770,ENSMUSG00000035112,ENSMUSG00000041248,ENSMUSG00000050520,ENSMUSG00000050931,ENSMUSG00000051497,ENSMUSG00000058488	0.11133802293854393
panglao	0	panglao_Photoreceptor_cells	/	17	757	52	4072	0.0102773559635579	1.7585611218372117	ENSMUSG00000001120,ENSMUSG00000010175,ENSMUSG00000017376,ENSMUSG00000020907,ENSMUSG00000021239,ENSMUSG00000022894,ENSMUSG00000027981,ENSMUSG00000032292,ENSMUSG00000033849,ENSMUSG00000039714,ENSMUSG00000041460,ENSMUSG00000041488,ENSMUSG00000045776,ENSMUSG00000047496,ENSMUSG00000048015,ENSMUSG00000049001,ENSMUSG00000070337	0.11133802293854393
panglao	0	panglao_Airway_goblet_cells	/	10	757	26	4072	0.013916823122374335	2.0688954374555433	ENSMUSG00000020581,ENSMUSG00000033684,ENSMUSG00000037974,ENSMUSG00000044217,ENSMUSG00000054385,ENSMUSG00000057092,ENSMUSG00000064057,ENSMUSG00000066108,ENSMUSG00000073987,ENSMUSG00000118672	0.13916823122374333
panglao	0	panglao_Clara_cells	/	9	757	23	4072	0.017126503102973655	2.104876227672161	ENSMUSG00000004552,ENSMUSG00000019066,ENSMUSG00000019256,ENSMUSG00000020715,ENSMUSG00000021795,ENSMUSG00000057722,ENSMUSG00000064057,ENSMUSG00000066108,ENSMUSG00000118672	0.15903181452761253
panglao	0	panglao_Melanocytes	/	13	757	39	4072	0.01986192587388624	1.793042712461471	ENSMUSG00000000440,ENSMUSG00000000567,ENSMUSG00000002250,ENSMUSG00000004951,ENSMUSG00000005994,ENSMUSG00000019256,ENSMUSG00000022129,ENSMUSG00000022383,ENSMUSG00000022510,ENSMUSG00000025359,ENSMUSG00000029816,ENSMUSG00000030523,ENSMUSG00000037370	0.17213669090701406
panglao	0	panglao_Epithelial_cells	/	33	757	129	4072	0.028361752498756776	1.3760560351448494	ENSMUSG00000000544,ENSMUSG00000000555,ENSMUSG00000003051,ENSMUSG00000004552,ENSMUSG00000006345,ENSMUSG00000012350,ENSMUSG00000015452,ENSMUSG00000020581,ENSMUSG00000020990,ENSMUSG00000021638,ENSMUSG00000022246,ENSMUSG00000022297,ENSMUSG00000022510,ENSMUSG00000022512,ENSMUSG00000023039,ENSMUSG00000026072,ENSMUSG00000026149,ENSMUSG00000027356,ENSMUSG00000027684,ENSMUSG00000027699,ENSMUSG00000028435,ENSMUSG00000030340,ENSMUSG00000031438,ENSMUSG00000032254,ENSMUSG00000034127,ENSMUSG00000036768,ENSMUSG00000036777,ENSMUSG00000037974,ENSMUSG00000038943,ENSMUSG00000039062,ENSMUSG00000046834,ENSMUSG00000047281,ENSMUSG00000054385	0.2304392390523988
panglao	0	panglao_Adipocytes	/	30	757	117	4072	0.034454082165206706	1.379263624970362	ENSMUSG00000000440,ENSMUSG00000002108,ENSMUSG00000004098,ENSMUSG00000004105,ENSMUSG00000012428,ENSMUSG00000012705,ENSMUSG00000016024,ENSMUSG00000018566,ENSMUSG00000019487,ENSMUSG00000020241,ENSMUSG00000020264,ENSMUSG00000022894,ENSMUSG00000024087,ENSMUSG00000024972,ENSMUSG00000026574,ENSMUSG00000027230,ENSMUSG00000029167,ENSMUSG00000030826,ENSMUSG00000031357,ENSMUSG00000031489,ENSMUSG00000031740,ENSMUSG00000033576,ENSMUSG00000038754,ENSMUSG00000040181,ENSMUSG00000041736,ENSMUSG00000044217,ENSMUSG00000046532,ENSMUSG00000051855,ENSMUSG00000065979,ENSMUSG00000078937	0.23664616523213153
panglao	0	panglao_Fibroblasts	/	39	757	159	4072	0.03460036519039437	1.3194087884150443	ENSMUSG00000000957,ENSMUSG00000003032,ENSMUSG00000004105,ENSMUSG00000019278,ENSMUSG00000019899,ENSMUSG00000020241,ENSMUSG00000020467,ENSMUSG00000021388,ENSMUSG00000022032,ENSMUSG00000022894,ENSMUSG00000023885,ENSMUSG00000024087,ENSMUSG00000026072,ENSMUSG00000026574,ENSMUSG00000026586,ENSMUSG00000026674,ENSMUSG00000026837,ENSMUSG00000027204,ENSMUSG00000028111,ENSMUSG00000028339,ENSMUSG00000030108,ENSMUSG00000030218,ENSMUSG00000030513,ENSMUSG00000030562,ENSMUSG00000031673,ENSMUSG00000031740,ENSMUSG00000032420,ENSMUSG00000036446,ENSMUSG00000038521,ENSMUSG00000043613,ENSMUSG00000044337,ENSMUSG00000046352,ENSMUSG00000049103,ENSMUSG00000056501,ENSMUSG00000064080,ENSMUSG00000067158,ENSMUSG00000068196,ENSMUSG00000071005,ENSMUSG00000079465	0.23664616523213153
panglao	0	panglao_Ductal_cells	/	14	757	46	4072	0.03511245480894916	1.6371259548561254	ENSMUSG00000017002,ENSMUSG00000017723,ENSMUSG00000022132,ENSMUSG00000022512,ENSMUSG00000023039,ENSMUSG00000024131,ENSMUSG00000026639,ENSMUSG00000031636,ENSMUSG00000034127,ENSMUSG00000035775,ENSMUSG00000041301,ENSMUSG00000047501,ENSMUSG00000051397,ENSMUSG00000066364	0.23664616523213153
panglao	0	panglao_Mammary_epithelial_cells	/	13	757	42	4072	0.03640710234340485	1.6649682329999371	ENSMUSG00000000957,ENSMUSG00000001247,ENSMUSG00000001622,ENSMUSG00000022512,ENSMUSG00000023039,ENSMUSG00000023043,ENSMUSG00000026638,ENSMUSG00000031075,ENSMUSG00000047501,ENSMUSG00000050931,ENSMUSG00000063157,ENSMUSG00000067006,ENSMUSG00000070702	0.23664616523213153
panglao	0	panglao_Endothelial_cells	/	44	757	185	4072	0.04198886032390016	1.2793602056481845	ENSMUSG00000000530,ENSMUSG00000001930,ENSMUSG00000002504,ENSMUSG00000006386,ENSMUSG00000007872,ENSMUSG00000008398,ENSMUSG00000010175,ENSMUSG00000017309,ENSMUSG00000017446,ENSMUSG00000018927,ENSMUSG00000019122,ENSMUSG00000020689,ENSMUSG00000022018,ENSMUSG00000022893,ENSMUSG00000024065,ENSMUSG00000024087,ENSMUSG00000024451,ENSMUSG00000026921,ENSMUSG00000027435,ENSMUSG00000027800,ENSMUSG00000027931,ENSMUSG00000028645,ENSMUSG00000029322,ENSMUSG00000030218,ENSMUSG00000030787,ENSMUSG00000031871,ENSMUSG00000032135,ENSMUSG00000033191,ENSMUSG00000033377,ENSMUSG00000034127,ENSMUSG00000035000,ENSMUSG00000035896,ENSMUSG00000037664,ENSMUSG00000039167,ENSMUSG00000040254,ENSMUSG00000040447,ENSMUSG00000041378,ENSMUSG00000042286,ENSMUSG00000042312,ENSMUSG00000045930,ENSMUSG00000054690,ENSMUSG00000069763,ENSMUSG00000071005,ENSMUSG00000074743	0.2599310401003343
panglao	0	panglao_T_cytotoxic_cells	/	3	757	5	4072	0.047558795964011795	3.227476882430647	ENSMUSG00000024669,ENSMUSG00000026012,ENSMUSG00000030336	0.2766802546548731
panglao	0	panglao_Myoepithelial_cells	/	9	757	27	4072	0.048951121977400626	1.7930427124614707	ENSMUSG00000001349,ENSMUSG00000022510,ENSMUSG00000026479,ENSMUSG00000026639,ENSMUSG00000027820,ENSMUSG00000046186,ENSMUSG00000047281,ENSMUSG00000067006,ENSMUSG00000067818	0.2766802546548731
panglao	0	panglao_Gamma_delta_T_cells	/	9	757	28	4072	0.06070093463015654	1.7290054727307038	ENSMUSG00000005763,ENSMUSG00000017716,ENSMUSG00000025747,ENSMUSG00000027306,ENSMUSG00000029177,ENSMUSG00000031785,ENSMUSG00000033952,ENSMUSG00000054717,ENSMUSG00000059325	0.3287967292466813
panglao	0	panglao_Basal_cells	/	14	757	51	4072	0.0772791321912779	1.4766234102623879	ENSMUSG00000001507,ENSMUSG00000021822,ENSMUSG00000022510,ENSMUSG00000023041,ENSMUSG00000026479,ENSMUSG00000026638,ENSMUSG00000026639,ENSMUSG00000026672,ENSMUSG00000026958,ENSMUSG00000026971,ENSMUSG00000031146,ENSMUSG00000042306,ENSMUSG00000054065,ENSMUSG00000090523	0.3998495734258306
panglao	0	panglao_Juxtaglomerular_cells	/	3	757	6	4072	0.08218269812632369	2.689564068692206	ENSMUSG00000000214,ENSMUSG00000001349,ENSMUSG00000070645	0.3998495734258306
panglao	0	panglao_Pulmonary_alveolar_type_II_cells	/	10	757	34	4072	0.08461086775397147	1.5820965109954153	ENSMUSG00000013089,ENSMUSG00000015452,ENSMUSG00000020592,ENSMUSG00000021608,ENSMUSG00000021795,ENSMUSG00000029372,ENSMUSG00000032473,ENSMUSG00000034957,ENSMUSG00000037095,ENSMUSG00000040808	0.3998495734258306
panglao	0	panglao_Goblet_cells	/	12	757	43	4072	0.08786363318344988	1.501152038339836	ENSMUSG00000020581,ENSMUSG00000023039,ENSMUSG00000027230,ENSMUSG00000028415,ENSMUSG00000028435,ENSMUSG00000029646,ENSMUSG00000035775,ENSMUSG00000037974,ENSMUSG00000038119,ENSMUSG00000039463,ENSMUSG00000066108,ENSMUSG00000118672	0.3998495734258306
panglao	0	panglao_Microfold_cells	/	9	757	30	4072	0.08919721253345453	1.6137384412153235	ENSMUSG00000000385,ENSMUSG00000002983,ENSMUSG00000006519,ENSMUSG00000012350,ENSMUSG00000019256,ENSMUSG00000021281,ENSMUSG00000026638,ENSMUSG00000027533,ENSMUSG00000046352	0.3998495734258306
panglao	0	panglao_Mesangial_cells	/	14	757	53	4072	0.1007274906189562	1.4209017721392787	ENSMUSG00000005054,ENSMUSG00000006386,ENSMUSG00000015619,ENSMUSG00000021822,ENSMUSG00000023064,ENSMUSG00000026768,ENSMUSG00000027985,ENSMUSG00000028108,ENSMUSG00000028957,ENSMUSG00000029163,ENSMUSG00000041741,ENSMUSG00000054580,ENSMUSG00000059325,ENSMUSG00000067818	0.4251486969667364
panglao	0	panglao_Osteoclasts	/	12	757	44	4072	0.10138161235360638	1.467034946559385	ENSMUSG00000001300,ENSMUSG00000015452,ENSMUSG00000017737,ENSMUSG00000020689,ENSMUSG00000022479,ENSMUSG00000026321,ENSMUSG00000026921,ENSMUSG00000028111,ENSMUSG00000028645,ENSMUSG00000032492,ENSMUSG00000038301,ENSMUSG00000051980	0.4251486969667364
panglao	0	panglao_Tanycytes	/	7	757	23	4072	0.1187995376272696	1.6371259548561254	ENSMUSG00000021614,ENSMUSG00000022018,ENSMUSG00000030905,ENSMUSG00000033965,ENSMUSG00000034810,ENSMUSG00000039239,ENSMUSG00000051855	0.46338207143047255
panglao	0	panglao_Erythroid-like_and_erythroid_precursor_cells	/	16	757	64	4072	0.12343297576727054	1.3447820343461032	ENSMUSG00000001763,ENSMUSG00000005672,ENSMUSG00000018659,ENSMUSG00000021779,ENSMUSG00000023216,ENSMUSG00000027715,ENSMUSG00000028332,ENSMUSG00000028393,ENSMUSG00000028436,ENSMUSG00000028644,ENSMUSG00000028684,ENSMUSG00000032126,ENSMUSG00000051839,ENSMUSG00000054342,ENSMUSG00000054385,ENSMUSG00000090523	0.46338207143047255
panglao	0	panglao_Parathyroid_chief_cells	/	3	757	7	4072	0.12448755448204561	2.305340630307605	ENSMUSG00000022479,ENSMUSG00000051980,ENSMUSG00000058488	0.46338207143047255
panglao	0	panglao_Choroid_plexus_cells	/	6	757	19	4072	0.12475671153897339	1.698672043384551	ENSMUSG00000022512,ENSMUSG00000028962,ENSMUSG00000033965,ENSMUSG00000047230,ENSMUSG00000058488,ENSMUSG00000066150	0.46338207143047255
panglao	0	panglao_Undefined_placental_cells	/	4	757	11	4072	0.13106077061810453	1.9560465954125135	ENSMUSG00000030800,ENSMUSG00000031383,ENSMUSG00000036109,ENSMUSG00000038580	0.4732750050098219
panglao	0	panglao_Cardiomyocytes	/	23	757	100	4072	0.15440294937151297	1.237199471598415	ENSMUSG00000011034,ENSMUSG00000017817,ENSMUSG00000020836,ENSMUSG00000021200,ENSMUSG00000021699,ENSMUSG00000026207,ENSMUSG00000026418,ENSMUSG00000027861,ENSMUSG00000028116,ENSMUSG00000028834,ENSMUSG00000029019,ENSMUSG00000031448,ENSMUSG00000031880,ENSMUSG00000034842,ENSMUSG00000038132,ENSMUSG00000038763,ENSMUSG00000039103,ENSMUSG00000039891,ENSMUSG00000041476,ENSMUSG00000041559,ENSMUSG00000043639,ENSMUSG00000054717,ENSMUSG00000073889	0.532590203253804
panglao	0	panglao_Hepatoblasts	/	5	757	16	4072	0.16100530902944027	1.680977542932629	ENSMUSG00000006345,ENSMUSG00000010175,ENSMUSG00000023043,ENSMUSG00000034957,ENSMUSG00000040856	0.532590203253804
panglao	0	panglao_T_memory_cells	/	12	757	48	4072	0.16694761674524847	1.344782034346103	ENSMUSG00000002033,ENSMUSG00000005763,ENSMUSG00000026012,ENSMUSG00000027985,ENSMUSG00000029204,ENSMUSG00000030336,ENSMUSG00000030742,ENSMUSG00000032093,ENSMUSG00000032094,ENSMUSG00000037370,ENSMUSG00000045826,ENSMUSG00000057058	0.532590203253804
panglao	0	panglao_Oligodendrocyte_progenitor_cells	/	7	757	25	4072	0.16772539414997	1.5061558784676357	ENSMUSG00000001036,ENSMUSG00000013089,ENSMUSG00000021614,ENSMUSG00000032911,ENSMUSG00000041782,ENSMUSG00000052613,ENSMUSG00000069763	0.532590203253804
panglao	0	panglao_Adrenergic_neurons	/	3	757	8	4072	0.17272861995592348	2.017173051519155	ENSMUSG00000000214,ENSMUSG00000000889,ENSMUSG00000020182	0.532590203253804
panglao	0	panglao_Noradrenergic_neurons	/	3	757	8	4072	0.17272861995592348	2.017173051519155	ENSMUSG00000000214,ENSMUSG00000000889,ENSMUSG00000020182	0.532590203253804
panglao	0	panglao_Osteoblasts	/	14	757	58	4072	0.176164451845489	1.2984102400583066	ENSMUSG00000000555,ENSMUSG00000001300,ENSMUSG00000022098,ENSMUSG00000022479,ENSMUSG00000024330,ENSMUSG00000027253,ENSMUSG00000027966,ENSMUSG00000028766,ENSMUSG00000029306,ENSMUSG00000029710,ENSMUSG00000032492,ENSMUSG00000040998,ENSMUSG00000048376,ENSMUSG00000050578	0.532590203253804
panglao	0	panglao_Adipocyte_progenitor_cells	/	6	757	22	4072	0.21225206921184248	1.467034946559385	ENSMUSG00000000440,ENSMUSG00000015619,ENSMUSG00000022032,ENSMUSG00000034957,ENSMUSG00000042286,ENSMUSG00000043613	0.6131726443897672
panglao	0	panglao_Sebocytes	/	6	757	22	4072	0.21225206921184248	1.467034946559385	ENSMUSG00000002289,ENSMUSG00000005148,ENSMUSG00000023039,ENSMUSG00000034957,ENSMUSG00000038541,ENSMUSG00000056501	0.6131726443897672
panglao	0	panglao_Keratinocytes	/	10	757	41	4072	0.21896302302922788	1.3119824725327836	ENSMUSG00000017057,ENSMUSG00000026479,ENSMUSG00000028435,ENSMUSG00000032013,ENSMUSG00000033765,ENSMUSG00000042306,ENSMUSG00000046834,ENSMUSG00000047281,ENSMUSG00000053522,ENSMUSG00000054065	0.6188085433434701
panglao	0	panglao_Oligodendrocytes	/	18	757	82	4072	0.25349690654902934	1.180784225279505	ENSMUSG00000017868,ENSMUSG00000020182,ENSMUSG00000020744,ENSMUSG00000020774,ENSMUSG00000021003,ENSMUSG00000021696,ENSMUSG00000025584,ENSMUSG00000025915,ENSMUSG00000026519,ENSMUSG00000032135,ENSMUSG00000033579,ENSMUSG00000035441,ENSMUSG00000036777,ENSMUSG00000036985,ENSMUSG00000037031,ENSMUSG00000039904,ENSMUSG00000053007,ENSMUSG00000058070	0.7011616564122087
panglao	0	panglao_Decidual_cells	/	8	757	33	4072	0.2604482601267471	1.3040310636083423	ENSMUSG00000018259,ENSMUSG00000021346,ENSMUSG00000021348,ENSMUSG00000022886,ENSMUSG00000038883,ENSMUSG00000046899,ENSMUSG00000056457,ENSMUSG00000069258	0.7053807045099401
panglao	0	panglao_Gamma_(PP)_cells	/	6	757	24	4072	0.2795635609757881	1.344782034346103	ENSMUSG00000020160,ENSMUSG00000027168,ENSMUSG00000028435,ENSMUSG00000030249,ENSMUSG00000040694,ENSMUSG00000063531	0.7149095439076021
panglao	0	panglao_Luteal_cells	/	6	757	24	4072	0.2795635609757881	1.344782034346103	ENSMUSG00000001864,ENSMUSG00000020592,ENSMUSG00000022040,ENSMUSG00000022893,ENSMUSG00000033965,ENSMUSG00000058454	0.7149095439076021
panglao	0	panglao_Myocytes	/	18	757	84	4072	0.2897839976035175	1.1526703151538025	ENSMUSG00000001507,ENSMUSG00000005628,ENSMUSG00000016918,ENSMUSG00000017737,ENSMUSG00000019899,ENSMUSG00000021702,ENSMUSG00000021806,ENSMUSG00000022803,ENSMUSG00000025172,ENSMUSG00000025348,ENSMUSG00000026418,ENSMUSG00000027695,ENSMUSG00000029019,ENSMUSG00000031740,ENSMUSG00000038146,ENSMUSG00000042190,ENSMUSG00000055775,ENSMUSG00000064179	0.7149095439076021
panglao	0	panglao_Schwann_cells	/	9	757	39	4072	0.2919922003927783	1.2413372624733259	ENSMUSG00000020581,ENSMUSG00000020774,ENSMUSG00000029819,ENSMUSG00000030847,ENSMUSG00000034810,ENSMUSG00000034842,ENSMUSG00000044986,ENSMUSG00000053198,ENSMUSG00000057969	0.7149095439076021
panglao	0	panglao_Müller_cells	/	11	757	49	4072	0.29419282430023197	1.207559377780174	ENSMUSG00000003623,ENSMUSG00000005672,ENSMUSG00000021239,ENSMUSG00000025921,ENSMUSG00000026837,ENSMUSG00000027966,ENSMUSG00000030905,ENSMUSG00000039194,ENSMUSG00000039904,ENSMUSG00000063681,ENSMUSG00000074457	0.7149095439076021
panglao	0	panglao_Platelets	/	24	757	115	4072	0.2969624259308501	1.122600654758486	ENSMUSG00000001930,ENSMUSG00000001946,ENSMUSG00000020689,ENSMUSG00000022309,ENSMUSG00000025486,ENSMUSG00000027333,ENSMUSG00000028716,ENSMUSG00000029372,ENSMUSG00000030339,ENSMUSG00000032261,ENSMUSG00000032487,ENSMUSG00000032849,ENSMUSG00000037148,ENSMUSG00000037411,ENSMUSG00000038235,ENSMUSG00000039109,ENSMUSG00000044337,ENSMUSG00000045954,ENSMUSG00000046186,ENSMUSG00000047250,ENSMUSG00000048376,ENSMUSG00000055044,ENSMUSG00000059498,ENSMUSG00000067818	0.7149095439076021
panglao	0	panglao_Myeloid-derived_suppressor_cells	/	5	757	20	4072	0.3093844326608615	1.3447820343461032	ENSMUSG00000004609,ENSMUSG00000028076,ENSMUSG00000030786,ENSMUSG00000049103,ENSMUSG00000054385	0.7239457503899563
panglao	0	panglao_Stromal_cells	/	8	757	35	4072	0.31936994370862815	1.2295150028307227	ENSMUSG00000005672,ENSMUSG00000017737,ENSMUSG00000026479,ENSMUSG00000027820,ENSMUSG00000028339,ENSMUSG00000031673,ENSMUSG00000031740,ENSMUSG00000036446	0.7239457503899563
panglao	0	panglao_Hematopoietic_stem_cells	/	19	757	91	4072	0.32518701462749844	1.1231146660472948	ENSMUSG00000001930,ENSMUSG00000001946,ENSMUSG00000004609,ENSMUSG00000005672,ENSMUSG00000006386,ENSMUSG00000009633,ENSMUSG00000015619,ENSMUSG00000020160,ENSMUSG00000020681,ENSMUSG00000022309,ENSMUSG00000027684,ENSMUSG00000031785,ENSMUSG00000032679,ENSMUSG00000035498,ENSMUSG00000038816,ENSMUSG00000039062,ENSMUSG00000039239,ENSMUSG00000041836,ENSMUSG00000051316	0.7239457503899563
panglao	0	panglao_Ionocytes	/	3	757	11	4072	0.3358142836682121	1.467034946559385	ENSMUSG00000006216,ENSMUSG00000033770,ENSMUSG00000041301	0.7239457503899563
panglao	0	panglao_Endothelial_cells_(blood_brain_barrier)	/	4	757	16	4072	0.3455253631684839	1.3447820343461032	ENSMUSG00000002250,ENSMUSG00000023915,ENSMUSG00000027985,ENSMUSG00000060548	0.7239457503899563
panglao	0	panglao_Alveolar_macrophages	/	5	757	21	4072	0.349516123703206	1.2807447946153363	ENSMUSG00000009633,ENSMUSG00000021281,ENSMUSG00000029816,ENSMUSG00000032068,ENSMUSG00000079293	0.7239457503899563
