gene_id	gene_symbol	studies_tested	meta_log2_fold_change	meta_se	meta_z	meta_p_value	direction_up_studies	direction_down_studies	q_heterogeneity	i2_percent	heterogeneity_p_value	meta_fdr_bh	eligible_meta	significant_fdr05_abs_log2fc1	consistent_direction
ENSMUSG00000061723	Tnnt3	2	4.09596701880897	0.532005029639638	7.69911333654767	1.37013606580264e-14	2	0	6.39464527264766	84.3619159880943	0.0114465100561029	1.39197260935137e-11	TRUE	TRUE	all_up
ENSMUSG00000044748	Defb1	6	0.948896386030258	0.125279714447748	7.57422213335284	3.61285779695722e-14	6	0	34.5910875594033	85.5454096624933	1.81551860158748e-06	3.45452961703174e-11	TRUE	FALSE	all_up
ENSMUSG00000024610	Cd74	6	-0.56736650715974	0.0777260006441165	-7.29957160355564	2.88685402198815e-13	0	6	41.8013092790879	88.038652170875	6.46167451447023e-08	2.6069895626343e-10	TRUE	FALSE	all_down
ENSMUSG00000040998	Npnt	6	0.96066746607085	0.13209995246626	7.27227715177427	3.53477417774628e-13	4	2	28.2841230027936	82.322237816933	3.20271033006487e-05	3.02409232943504e-10	TRUE	FALSE	mixed
ENSMUSG00000030994	D7Ertd443e	5	-0.783178356295996	0.109161252845428	-7.17450868216926	7.25673173257993e-13	0	5	39.6253672878126	89.9054563432898	5.1735530256263e-08	5.89790871565434e-10	TRUE	FALSE	all_down
ENSMUSG00000087579	Hectd2os	6	-0.654123222754672	0.0937485189978931	-6.97742460090887	3.0064006825038e-12	2	4	130.803031361027	96.1774586200532	1.60749701642147e-26	2.22132014064087e-09	TRUE	FALSE	mixed
ENSMUSG00000036594	H2-Aa	6	-0.525890919542442	0.0756859582089287	-6.94832875195603	3.69638832952999e-12	0	6	32.4800929725535	84.6059553948164	4.77250956652116e-06	2.6123822737613e-09	TRUE	FALSE	all_down
ENSMUSG00000027993	Trim2	6	0.543660318890904	0.0790516170972074	6.87728270279888	6.1004973780784e-12	5	1	38.1030817146275	86.8777018157024	3.5975348772925e-07	4.13181603669435e-09	TRUE	FALSE	mixed
ENSMUSG00000020604	Arsg	6	0.432265408334357	0.0632116789609649	6.83837884770144	8.0094356955645e-12	5	1	83.3365034796087	94.0002282418491	1.6800339025029e-16	5.20773508925604e-09	TRUE	FALSE	mixed
ENSMUSG00000022504	Ciita	6	-0.479503536792031	0.0713783280147817	-6.7177748502701	1.84520502760981e-11	0	6	37.0597229016371	86.5082639358344	5.8266110248207e-07	1.11088176754805e-08	TRUE	FALSE	all_down
