Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
FLT14_all,WikiPathways,27,WP163,Cytoplasmic ribosomal proteins,,-21,29,22,17423,79,136,18,13,2.9,11837|16898|19933|19941|19943|19944|19946|20084|20090|20115|27367|54217|57808|66489|67186|67248|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rpl30|Rps18|Rps29|Rps7|Rpl3|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl39|Rps13|Rpl10,-19
FLT14_all,KEGG Pathway,24,mmu03010,Ribosome - Mus musculus (house mouse),,-19,16,17,17423,166,136,21,15,3.1,11837|16898|19933|19941|19943|19944|19946|20084|20090|20115|27367|54217|57808|66489|67186|67248|68028|68052|68463|68499|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rpl30|Rps18|Rps29|Rps7|Rpl3|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl39|Rpl22l1|Rps13|Mrpl14|Mrpl53|Rpl10,-17
FLT14_all,Reactome Gene Sets,6,R-MMU-9954714,PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA,,-17,25,19,17423,76,136,15,11,2.7,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-15
FLT14_all,Reactome Gene Sets,6,R-MMU-1799339,SRP-dependent cotranslational protein targeting to membrane,,-16,25,19,17423,78,136,15,11,2.7,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-14
FLT14_all,Reactome Gene Sets,6,R-MMU-9954716,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA,,-16,23,18,17423,82,136,15,11,2.7,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-14
FLT14_all,Reactome Gene Sets,6,R-MMU-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),,-16,23,18,17423,82,136,15,11,2.7,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-14
FLT14_all,KEGG Pathway,24,mmu05171,Coronavirus disease - Mus musculus (house mouse),,-16,11,14,17423,236,136,21,15,3.1,11837|12274|16898|18750|19933|19941|19943|19944|19946|20084|20090|20115|27367|54217|57808|66489|67186|67248|68028|68052|110954,Rplp0|C6|Rps2|Prkca|Rpl21|Rpl26|Rpl28|Rpl29|Rpl30|Rps18|Rps29|Rps7|Rpl3|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-14
FLT14_all,Reactome Gene Sets,6,R-MMU-72689,Formation of a pool of free 40S subunits,,-16,22,17,17423,88,136,15,11,2.7,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-14
FLT14_all,GO Biological Processes,19,GO:0002181,cytoplasmic translation,19_GO:0009987 cellular process,-15,12,14,17423,195,136,19,14,3,11837|16898|19933|19941|19943|19944|19946|20084|20090|20115|27367|54217|57808|66489|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rpl30|Rps18|Rps29|Rps7|Rpl3|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-13
FLT14_all,Reactome Gene Sets,6,R-MMU-156827,L13a-mediated translational silencing of Ceruloplasmin expression,,-15,20,16,17423,98,136,15,11,2.7,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-13
FLT14_all,Reactome Gene Sets,6,R-MMU-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),,-15,20,16,17423,98,136,15,11,2.7,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-13
FLT14_all,Reactome Gene Sets,6,R-MMU-927802,Nonsense-Mediated Decay (NMD),,-15,20,16,17423,98,136,15,11,2.7,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-13
FLT14_all,Reactome Gene Sets,6,R-MMU-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,,-15,19,16,17423,99,136,15,11,2.7,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-13
FLT14_all,GO Biological Processes,19,GO:1901740,negative regulation of myoblast fusion,19_GO:0048519 negative regulation of biological process,-15,31,19,17423,50,136,12,8.8,2.4,11837|19933|19941|19943|19944|19946|54217|57808|66489|67186|67248|110954,Rplp0|Rpl21|Rpl26|Rpl28|Rpl29|Rpl30|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl39|Rpl10,-13
FLT14_all,Reactome Gene Sets,6,R-MMU-72613,Eukaryotic Translation Initiation,,-14,18,16,17423,106,136,15,11,2.7,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-12
FLT14_all,Reactome Gene Sets,6,R-MMU-72737,Cap-dependent Translation Initiation,,-14,18,16,17423,106,136,15,11,2.7,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-12
FLT14_all,GO Biological Processes,19,GO:0006805,xenobiotic metabolic process,19_GO:0050896 response to stimulus,-14,15,15,17423,137,136,16,12,2.8,13086|13089|13094|13097|13098|13099|13105|13114|14262|14860|14923|53973|225884|226143|226564|337924,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Cyp3a16|Fmo3|Gsta4|Guk1|Cyp3a41a|Gstp3|Cyp2c23|Fmo4|Cyp3a44,-12
FLT14_all,GO Biological Processes,19,GO:0034242,negative regulation of syncytium formation by plasma membrane fusion,19_GO:0048519 negative regulation of biological process,-14,28,18,17423,55,136,12,8.8,2.4,11837|19933|19941|19943|19944|19946|54217|57808|66489|67186|67248|110954,Rplp0|Rpl21|Rpl26|Rpl28|Rpl29|Rpl30|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl39|Rpl10,-12
FLT14_all,KEGG Pathway,24,mmu00140,Steroid hormone biosynthesis - Mus musculus (house mouse),,-14,19,16,17423,94,136,14,10,2.6,13089|13094|13097|13098|13099|13105|13113|13114|13123|27400|53973|78925|226143|337924,Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Cyp3a13|Cyp3a16|Cyp7b1|Hsd17b6|Cyp3a41a|Srd5a1|Cyp2c23|Cyp3a44,-12
FLT14_all,Reactome Gene Sets,6,R-MMU-9948299,Ribosome-associated quality control,,-13,16,15,17423,122,136,15,11,2.7,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-12
FLT14_all,GO Biological Processes,19,GO:0071466,cellular response to xenobiotic stimulus,19_GO:0050896 response to stimulus,-13,11,13,17423,192,136,17,12,2.8,13086|13089|13094|13097|13098|13099|13105|13114|14262|14860|14864|14923|53973|225884|226143|226564|337924,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Cyp3a16|Fmo3|Gsta4|Gstm3|Guk1|Cyp3a41a|Gstp3|Cyp2c23|Fmo4|Cyp3a44,-11
FLT14_all,GO Biological Processes,19,GO:1901739,regulation of myoblast fusion,19_GO:0032502 developmental process,-13,22,16,17423,70,136,12,8.8,2.4,11837|19933|19941|19943|19944|19946|54217|57808|66489|67186|67248|110954,Rplp0|Rpl21|Rpl26|Rpl28|Rpl29|Rpl30|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl39|Rpl10,-11
FLT14_all,Reactome Gene Sets,6,R-MMU-8868773,rRNA processing in the nucleus and cytosol,,-12,13,13,17423,152,136,15,11,2.7,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-10
FLT14_all,Reactome Gene Sets,6,R-MMU-72312,rRNA processing,,-12,13,13,17423,152,136,15,11,2.7,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-10
FLT14_all,Reactome Gene Sets,6,R-MMU-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,,-12,13,13,17423,152,136,15,11,2.7,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Rpl10,-10
FLT14_all,GO Biological Processes,19,GO:0060142,regulation of syncytium formation by plasma membrane fusion,19_GO:0050789 regulation of biological process,-12,19,14,17423,83,136,12,8.8,2.4,11837|19933|19941|19943|19944|19946|54217|57808|66489|67186|67248|110954,Rplp0|Rpl21|Rpl26|Rpl28|Rpl29|Rpl30|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl39|Rpl10,-10
FLT14_all,GO Biological Processes,19,GO:0042178,xenobiotic catabolic process,19_GO:0050896 response to stimulus,-12,27,16,17423,47,136,10,7.4,2.2,13089|13094|13097|13098|13099|13114|53973|226143|226564|337924,Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp3a16|Cyp3a41a|Cyp2c23|Fmo4|Cyp3a44,-9.9
FLT14_all,KEGG Pathway,24,mmu05204,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse),,-12,18,14,17423,85,136,12,8.8,2.4,13097|13098|13099|13113|13114|14860|14864|53973|66447|225884|226143|337924,Cyp2c38|Cyp2c39|Cyp2c40|Cyp3a13|Cyp3a16|Gsta4|Gstm3|Cyp3a41a|Mgst3|Gstp3|Cyp2c23|Cyp3a44,-9.9
FLT14_all,GO Biological Processes,19,GO:0160307,protein biosynthetic process,19_GO:0009987 cellular process,-12,6.9,10,17423,390,136,21,15,3.1,11837|16898|19933|19941|19943|19944|19946|20084|20090|20115|27367|54217|57808|66489|67186|67248|68028|68052|68463|68499|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rpl30|Rps18|Rps29|Rps7|Rpl3|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl39|Rpl22l1|Rps13|Mrpl14|Mrpl53|Rpl10,-9.9
FLT14_all,GO Biological Processes,19,GO:0006412,translation,19_GO:0009987 cellular process,-12,6.9,10,17423,390,136,21,15,3.1,11837|16898|19933|19941|19943|19944|19946|20084|20090|20115|27367|54217|57808|66489|67186|67248|68028|68052|68463|68499|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rpl30|Rps18|Rps29|Rps7|Rpl3|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl39|Rpl22l1|Rps13|Mrpl14|Mrpl53|Rpl10,-9.9
FLT14_all,KEGG Pathway,24,mmu00830,Retinol metabolism - Mus musculus (house mouse),,-11,16,13,17423,96,136,12,8.8,2.4,13086|13089|13094|13097|13098|13099|13113|13114|27400|53973|226143|337924,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp3a13|Cyp3a16|Hsd17b6|Cyp3a41a|Cyp2c23|Cyp3a44,-9.3
FLT14_all,Reactome Gene Sets,6,R-MMU-72766,Translation,,-11,8.5,11,17423,256,136,17,12,2.8,11837|16898|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|68463|68499|110954,Rplp0|Rps2|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Mrpl14|Mrpl53|Rpl10,-9.2
FLT14_all,GO Biological Processes,19,GO:0009410,response to xenobiotic stimulus,19_GO:0050896 response to stimulus,-11,6.1,9.6,17423,441,136,21,15,3.1,12443|13086|13089|13094|13097|13098|13099|13105|13114|14262|14860|14864|14923|17025|18671|53973|78925|225884|226143|226564|337924,Ccnd1|Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Cyp3a16|Fmo3|Gsta4|Gstm3|Guk1|Alad|Abcb1a|Cyp3a41a|Srd5a1|Gstp3|Cyp2c23|Fmo4|Cyp3a44,-8.9
FLT14_all,GO Biological Processes,19,GO:0003012,muscle system process,19_GO:0032501 multicellular organismal process,-10,7.3,10,17423,314,136,18,13,2.9,11837|17880|19933|19941|19943|19944|19946|54217|57808|59069|66489|67092|67186|67248|72043|110954|243547|100126824,Rplp0|Myh11|Rpl21|Rpl26|Rpl28|Rpl29|Rpl30|Rpl36|Rpl35a|Tpm3|Rpl35|Gatm|Rplp2|Rpl39|Sulf2|Rpl10|Grip2|Sco2,-8.8
FLT14_all,GO Biological Processes,19,GO:0006936,muscle contraction,19_GO:0032501 multicellular organismal process,-10,8.3,10,17423,248,136,16,12,2.8,11837|17880|19933|19941|19943|19944|19946|54217|57808|59069|66489|67186|67248|72043|110954|243547,Rplp0|Myh11|Rpl21|Rpl26|Rpl28|Rpl29|Rpl30|Rpl36|Rpl35a|Tpm3|Rpl35|Rplp2|Rpl39|Sulf2|Rpl10|Grip2,-8.5
FLT14_all,GO Biological Processes,19,GO:0007623,circadian rhythm,19_GO:0048511 rhythmic process,-9.4,10,11,17423,162,136,13,9.6,2.5,11865|12952|13123|13170|17840|17841|18030|21410|23957|53376|217166|269378|353187,Bmal1|Cry1|Cyp7b1|Dbp|Mup1|Mup2|Nfil3|Hnf1b|Nr0b2|Usp2|Nr1d1|Ahcy|Nr1d2,-7.9
FLT14_all,GO Biological Processes,19,GO:0001676,long-chain fatty acid metabolic process,19_GO:0009987 cellular process,-9.3,12,11,17423,133,136,12,8.8,2.4,13086|13089|13094|13097|13098|13099|13105|26897|66447|171281|225884|226143,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Acot1|Mgst3|Acot3|Gstp3|Cyp2c23,-7.8
FLT14_all,Reactome Gene Sets,6,R-MMU-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide,,-9,15,12,17423,84,136,10,7.4,2.2,11837|19933|19941|19943|19944|27367|67186|67248|68028|110954,Rplp0|Rpl21|Rpl26|Rpl28|Rpl29|Rpl3|Rplp2|Rpl39|Rpl22l1|Rpl10,-7.5
FLT14_all,GO Biological Processes,19,GO:0140236,translation at presynapse,19_GO:0009987 cellular process,-8.6,22,13,17423,47,136,8,5.9,2,19941|19943|19944|54217|57808|66489|67186|110954,Rpl26|Rpl28|Rpl29|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl10,-7.2
FLT14_all,GO Biological Processes,19,GO:0140241,translation at synapse,19_GO:0009987 cellular process,-8.5,21,13,17423,48,136,8,5.9,2,19941|19943|19944|54217|57808|66489|67186|110954,Rpl26|Rpl28|Rpl29|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl10,-7.1
FLT14_all,GO Biological Processes,19,GO:0140242,translation at postsynapse,19_GO:0009987 cellular process,-8.5,21,13,17423,48,136,8,5.9,2,19941|19943|19944|54217|57808|66489|67186|110954,Rpl26|Rpl28|Rpl29|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl10,-7.1
FLT14_all,GO Biological Processes,19,GO:0006941,striated muscle contraction,19_GO:0032501 multicellular organismal process,-8.4,9.8,9.8,17423,157,136,12,8.8,2.4,11837|19933|19941|19943|19944|19946|54217|57808|66489|67186|67248|110954,Rplp0|Rpl21|Rpl26|Rpl28|Rpl29|Rpl30|Rpl36|Rpl35a|Rpl35|Rplp2|Rpl39|Rpl10,-7
FLT14_all,KEGG Pathway,24,mmu00591,Linoleic acid metabolism - Mus musculus (house mouse),,-8.3,20,12,17423,50,136,8,5.9,2,13097|13098|13099|13113|13114|53973|226143|337924,Cyp2c38|Cyp2c39|Cyp2c40|Cyp3a13|Cyp3a16|Cyp3a41a|Cyp2c23|Cyp3a44,-7
FLT14_all,GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0009987 cellular process,-8.3,4.9,8,17423,528,136,20,15,3,13086|13089|13094|13097|13098|13099|13105|13114|13123|22361|26464|26897|53973|56185|66447|67092|171281|225884|226143|337924,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Cyp3a16|Cyp7b1|Vnn1|Vnn3|Acot1|Cyp3a41a|Hao2|Mgst3|Gatm|Acot3|Gstp3|Cyp2c23|Cyp3a44,-6.9
FLT14_all,GO Biological Processes,19,GO:0019373,epoxygenase P450 pathway,19_GO:0009987 cellular process,-8.1,26,13,17423,35,136,7,5.1,1.9,13086|13089|13094|13097|13098|13099|226143,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2c23,-6.7
FLT14_all,GO Biological Processes,19,GO:0008202,steroid metabolic process,19_GO:0009987 cellular process,-8,7.2,8.7,17423,250,136,14,10,2.6,11808|13089|13094|13099|13113|13114|13123|16847|27400|53973|78925|192156|319554|337924,Apoa4|Cyp2b13|Cyp2b9|Cyp2c40|Cyp3a13|Cyp3a16|Cyp7b1|Lepr|Hsd17b6|Cyp3a41a|Srd5a1|Mvd|Idi1|Cyp3a44,-6.6
FLT14_all,GO Biological Processes,19,GO:0120254,olefinic compound metabolic process,19_GO:0009987 cellular process,-7.8,8.6,9.1,17423,179,136,12,8.8,2.4,13086|13089|13094|13097|13098|13099|13105|27400|66447|78925|225884|226143,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Hsd17b6|Mgst3|Srd5a1|Gstp3|Cyp2c23,-6.5
FLT14_all,Reactome Gene Sets,6,R-MMU-5423646,Aflatoxin activation and detoxification,,-7.7,33,14,17423,23,136,6,4.4,1.8,13086|13113|13114|53973|66447|337924,Cyp2a4|Cyp3a13|Cyp3a16|Cyp3a41a|Mgst3|Cyp3a44,-6.4
FLT14_all,GO Biological Processes,19,GO:0019369,arachidonate metabolic process,19_GO:0009987 cellular process,-7.6,13,10,17423,86,136,9,6.6,2.1,13086|13089|13094|13097|13098|13099|13105|66447|226143,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Mgst3|Cyp2c23,-6.3
FLT14_all,GO Biological Processes,19,GO:0048511,rhythmic process,19_GO:0048511 rhythmic process,-7.2,6.8,8.1,17423,244,136,13,9.6,2.5,11865|12952|13123|13170|17840|17841|18030|21410|23957|53376|217166|269378|353187,Bmal1|Cry1|Cyp7b1|Dbp|Mup1|Mup2|Nfil3|Hnf1b|Nr0b2|Usp2|Nr1d1|Ahcy|Nr1d2,-5.9
FLT14_all,GO Biological Processes,19,GO:0035634,response to stilbenoid,19_GO:0050896 response to stimulus,-7.2,27,12,17423,28,136,6,4.4,1.8,11808|13086|13094|15122|17840|319554,Apoa4|Cyp2a4|Cyp2b9|Hba-a1|Mup1|Idi1,-5.9
FLT14_all,Reactome Gene Sets,6,R-MMU-9754706,Atorvastatin ADME,,-7,40,14,17423,16,136,5,3.7,1.6,13113|13114|18671|53973|337924,Cyp3a13|Cyp3a16|Abcb1a|Cyp3a41a|Cyp3a44,-5.7
FLT14_all,GO Biological Processes,19,GO:0033559,unsaturated fatty acid metabolic process,19_GO:0009987 cellular process,-6.9,9.4,8.7,17423,137,136,10,7.4,2.2,13086|13089|13094|13097|13098|13099|13105|66447|225884|226143,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Mgst3|Gstp3|Cyp2c23,-5.7
FLT14_all,GO Biological Processes,19,GO:0006690,icosanoid metabolic process,19_GO:0009987 cellular process,-6.9,9.3,8.7,17423,138,136,10,7.4,2.2,13086|13089|13094|13097|13098|13099|13105|66447|225884|226143,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Mgst3|Gstp3|Cyp2c23,-5.6
FLT14_all,KEGG Pathway,24,mmu04710,Circadian rhythm - Mus musculus (house mouse),,-6.8,24,12,17423,32,136,6,4.4,1.8,11865|12952|13170|18030|217166|353187,Bmal1|Cry1|Dbp|Nfil3|Nr1d1|Nr1d2,-5.6
FLT14_all,GO Biological Processes,19,GO:0070989,oxidative demethylation,19_GO:0009987 cellular process,-6.5,34,13,17423,19,136,5,3.7,1.6,13099|13113|13114|53973|337924,Cyp2c40|Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44,-5.3
FLT14_all,Reactome Gene Sets,6,R-MMU-211859,Biological oxidations,,-6.5,7.3,7.8,17423,193,136,11,8.1,2.3,13086|13113|13114|13123|14262|14864|18113|53973|66447|269378|337924,Cyp2a4|Cyp3a13|Cyp3a16|Cyp7b1|Fmo3|Gstm3|Nnmt|Cyp3a41a|Mgst3|Ahcy|Cyp3a44,-5.3
FLT14_all,GO Biological Processes,19,GO:0070988,demethylation,19_GO:0009987 cellular process,-6.2,29,12,17423,22,136,5,3.7,1.6,13099|13113|13114|53973|337924,Cyp2c40|Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44,-5
FLT14_all,Reactome Gene Sets,6,R-MMU-8953854,Metabolism of RNA,,-6.1,4.1,6.4,17423,532,136,17,12,2.8,11837|16898|18750|19933|19941|19943|19944|20084|20090|20115|27367|67186|67248|68028|68052|69920|110954,Rplp0|Rps2|Prkca|Rpl21|Rpl26|Rpl28|Rpl29|Rps18|Rps29|Rps7|Rpl3|Rplp2|Rpl39|Rpl22l1|Rps13|Polr2i|Rpl10,-4.9
FLT14_all,KEGG Pathway,24,mmu05207,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse),,-6,6.5,7.2,17423,217,136,11,8.1,2.3,12443|13089|13094|13113|13114|14860|14864|18750|53973|66447|337924,Ccnd1|Cyp2b13|Cyp2b9|Cyp3a13|Cyp3a16|Gsta4|Gstm3|Prkca|Cyp3a41a|Mgst3|Cyp3a44,-4.8
FLT14_all,GO Biological Processes,19,GO:0009820,alkaloid metabolic process,19_GO:0009987 cellular process,-5.9,47,13,17423,11,136,4,2.9,1.4,13114|18113|53973|337924,Cyp3a16|Nnmt|Cyp3a41a|Cyp3a44,-4.8
FLT14_all,Reactome Gene Sets,6,R-MMU-211981,Xenobiotics,,-5.9,26,11,17423,25,136,5,3.7,1.6,13086|13113|13114|53973|337924,Cyp2a4|Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44,-4.8
FLT14_all,GO Biological Processes,19,GO:0045721,negative regulation of gluconeogenesis,19_GO:0048519 negative regulation of biological process,-5.9,26,11,17423,25,136,5,3.7,1.6,12952|16847|17840|17841|68054,Cry1|Lepr|Mup1|Mup2|Serpina12,-4.8
FLT14_all,GO Biological Processes,19,GO:0002933,lipid hydroxylation,19_GO:0009987 cellular process,-5.8,43,13,17423,12,136,4,2.9,1.4,13099|13114|53973|337924,Cyp2c40|Cyp3a16|Cyp3a41a|Cyp3a44,-4.7
FLT14_all,Reactome Gene Sets,6,R-MMU-9027307,Biosynthesis of maresin-like SPMs,,-5.8,43,13,17423,12,136,4,2.9,1.4,13113|13114|53973|337924,Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44,-4.7
FLT14_all,WikiPathways,27,WP544,Exercise induced circadian regulation,,-5.7,16,9.1,17423,49,136,6,4.4,1.8,11865|12952|14864|217166|319554|353187,Bmal1|Cry1|Gstm3|Nr1d1|Idi1|Nr1d2,-4.6
FLT14_all,Reactome Gene Sets,6,R-MMU-9018682,Biosynthesis of maresins,,-5.6,39,12,17423,13,136,4,2.9,1.4,13113|13114|53973|337924,Cyp3a13|Cyp3a16|Cyp3a41a|Cyp3a44,-4.5
FLT14_all,Reactome Gene Sets,6,R-MMU-9757110,Prednisone ADME,,-5.6,22,10,17423,29,136,5,3.7,1.6,13113|13114|18671|53973|337924,Cyp3a13|Cyp3a16|Abcb1a|Cyp3a41a|Cyp3a44,-4.5
FLT14_all,GO Biological Processes,19,GO:0071353,cellular response to interleukin-4,19_GO:0050896 response to stimulus,-5.4,21,9.7,17423,31,136,5,3.7,1.6,11837|16898|17025|18030|27367,Rplp0|Rps2|Alad|Nfil3|Rpl3,-4.3
FLT14_all,WikiPathways,27,WP4349,Eicosanoid metabolism via cytochrome P450 monooxygenases,,-5.3,34,11,17423,15,136,4,2.9,1.4,13097|13098|13099|226143,Cyp2c38|Cyp2c39|Cyp2c40|Cyp2c23,-4.3
FLT14_all,GO Biological Processes,19,GO:0006631,fatty acid metabolic process,19_GO:0009987 cellular process,-5.2,4.6,6.1,17423,365,136,13,9.6,2.5,13086|13089|13094|13097|13098|13099|13105|26897|56185|66447|171281|225884|226143,Cyp2a4|Cyp2b13|Cyp2b9|Cyp2c38|Cyp2c39|Cyp2c40|Cyp2d9|Acot1|Hao2|Mgst3|Acot3|Gstp3|Cyp2c23,-4.2
FLT14_all,GO Biological Processes,19,GO:0070670,response to interleukin-4,19_GO:0050896 response to stimulus,-5.2,19,9.2,17423,34,136,5,3.7,1.6,11837|16898|17025|18030|27367,Rplp0|Rps2|Alad|Nfil3|Rpl3,-4.2
