gene_id	x	y	consensus
ENSMUSG00000001323	97.00041	7.126906	7
ENSMUSG00000084174	4.18492	-55.891808	0
ENSMUSG00000024780	67.03709	41.512814	5
ENSMUSG00000030107	-15.154416	-1.325075	1
ENSMUSG00000046351	12.283003	39.633038	2
ENSMUSG00000002984	21.148483	34.034386	2
ENSMUSG00000034659	12.819553	-5.085907	6
ENSMUSG00000029772	40.606884	5.4098964	2
ENSMUSG00000030619	8.075496	42.96268	2
ENSMUSG00000045854	-5.8221817	39.119537	2
ENSMUSG00000040022	38.398945	-2.1244657	2
ENSMUSG00000038047	-43.388237	29.93409	1
ENSMUSG00000067767	-62.49168	-92.20245	9
ENSMUSG00000038155	-55.959053	2.128755	3
ENSMUSG00000045917	-33.505127	28.380672	1
ENSMUSG00000040855	90.5346	28.840282	5
ENSMUSG00000009549	45.648903	41.851955	5
ENSMUSG00000027715	-57.81073	-27.882029	3
ENSMUSG00000047030	-20.502497	-8.190279	1
ENSMUSG00000026034	69.60879	51.6719	5
ENSMUSG00000090141	-80.03109	-57.226364	9
ENSMUSG00000020419	11.609198	-49.680077	0
ENSMUSG00000041741	0.8144361	-2.6714783	6
ENSMUSG00000038949	28.937185	37.98617	2
ENSMUSG00000026701	67.12942	-37.58951	10
ENSMUSG00000037944	-9.564183	-28.799633	0
ENSMUSG00000030970	-56.552036	64.10329	1
ENSMUSG00000025270	32.74026	56.57269	2
ENSMUSG00000096351	-61.703777	-90.624756	9
ENSMUSG00000092111	44.4684	-50.380306	11
ENSMUSG00000087480	-52.149364	-69.463394	0
ENSMUSG00000033149	93.206566	22.872314	7
ENSMUSG00000086219	-52.85547	0.07026509	3
ENSMUSG00000027074	56.48269	47.826313	5
ENSMUSG00000018740	-46.62011	-18.619127	3
ENSMUSG00000044317	9.021368	-29.89579	0
ENSMUSG00000003549	-83.55199	12.994706	3
ENSMUSG00000022982	71.430305	-53.933598	10
ENSMUSG00000028862	-43.96042	-3.8391082	3
ENSMUSG00000054459	-64.40192	-83.86403	11
ENSMUSG00000015947	-82.976326	10.626059	3
ENSMUSG00000035764	5.038688	-10.725106	6
ENSMUSG00000027555	-46.181553	-7.33093	3
ENSMUSG00000068246	96.892136	4.062015	7
ENSMUSG00000031786	-56.118717	-90.63476	11
ENSMUSG00000070780	95.85904	33.168503	5
ENSMUSG00000021376	71.2341	15.597382	5
ENSMUSG00000020974	-44.670982	-5.195827	3
ENSMUSG00000068742	10.104667	65.37845	2
ENSMUSG00000027306	-24.492361	-32.161823	3
ENSMUSG00000000167	-49.65211	-4.6012588	3
ENSMUSG00000078619	81.543724	46.337112	5
ENSMUSG00000112937	6.3257804	-94.89702	0
ENSMUSG00000002603	-43.23971	33.291702	1
ENSMUSG00000030111	-29.611155	-65.331055	0
ENSMUSG00000032988	44.4684	-50.380306	11
ENSMUSG00000000567	-96.336914	-0.88357735	3
ENSMUSG00000032511	-51.725666	-67.371414	0
ENSMUSG00000024427	31.48729	61.646763	2
ENSMUSG00000011148	16.799166	-7.381269	6
ENSMUSG00000033027	-64.01622	-84.399796	11
ENSMUSG00000029136	-10.29149	6.744837	1
ENSMUSG00000002820	7.7018394	35.83526	2
ENSMUSG00000044167	34.723446	86.03789	5
ENSMUSG00000041750	-92.06363	6.3414	3
ENSMUSG00000042498	17.19305	-92.36668	0
ENSMUSG00000028718	30.93997	-68.842735	0
ENSMUSG00000035547	-67.501335	45.874256	8
ENSMUSG00000021482	66.79131	51.106808	5
ENSMUSG00000030805	30.287128	59.2717	2
ENSMUSG00000037994	-32.77455	-76.04622	0
ENSMUSG00000037788	-41.90523	52.88721	1
ENSMUSG00000050334	-43.70149	-37.748165	0
ENSMUSG00000031628	-6.101183	70.846146	4
ENSMUSG00000078672	45.994183	38.097404	5
ENSMUSG00000045968	-12.556189	-32.51496	3
ENSMUSG00000033767	6.146549	76.44335	4
ENSMUSG00000039199	-84.39598	6.777662	3
ENSMUSG00000020654	-73.652214	61.06495	8
ENSMUSG00000021693	36.7206	5.3999763	6
ENSMUSG00000048772	19.047512	36.883778	2
ENSMUSG00000072704	72.39412	-13.874334	7
ENSMUSG00000049421	-13.146358	91.97073	4
ENSMUSG00000032396	9.215032	101.46491	4
ENSMUSG00000022346	-46.266968	65.9847	1
ENSMUSG00000062960	70.78353	-5.5005007	7
ENSMUSG00000021381	-20.345247	-51.480087	0
ENSMUSG00000058407	56.001217	49.64493	5
ENSMUSG00000025077	11.717023	39.34697	2
ENSMUSG00000026626	83.99133	-30.700958	10
ENSMUSG00000051497	-80.491875	5.1224337	3
ENSMUSG00000052384	-46.47324	64.436714	1
ENSMUSG00000057110	-9.239431	81.0299	4
ENSMUSG00000025920	-15.956953	-7.8920865	6
ENSMUSG00000036091	25.162266	-33.71975	0
ENSMUSG00000038583	0.2532157	-63.73999	0
ENSMUSG00000033106	-9.662557	1.1857696	6
ENSMUSG00000019877	75.16142	-29.4502	10
ENSMUSG00000074259	-33.34476	-82.49875	0
ENSMUSG00000029201	77.80235	43.46453	5
ENSMUSG00000021572	-54.998314	-18.078482	3
ENSMUSG00000021070	-30.26988	-60.43236	0
ENSMUSG00000073002	-5.3461666	18.027472	13
ENSMUSG00000050677	26.686361	-65.41089	0
ENSMUSG00000033436	-41.80053	56.314205	1
ENSMUSG00000031982	-43.347847	-17.05212	3
ENSMUSG00000021728	-67.402145	-3.5411947	3
ENSMUSG00000040856	-53.333015	-49.881077	0
ENSMUSG00000064899	-66.00072	13.691348	8
ENSMUSG00000032033	-35.794224	-45.09138	0
ENSMUSG00000006998	82.69109	-25.895828	7
ENSMUSG00000029463	-79.11336	19.784979	8
ENSMUSG00000043831	-1.335083	5.930863	6
ENSMUSG00000021241	0.87561136	41.429375	2
ENSMUSG00000039518	-62.01472	-86.4364	11
ENSMUSG00000055811	44.4684	-50.380306	11
ENSMUSG00000060044	-57.04742	-9.672723	3
ENSMUSG00000005882	-16.1908	82.565475	4
ENSMUSG00000022853	75.06213	-43.758587	10
ENSMUSG00000031511	11.441353	71.73348	2
ENSMUSG00000044816	-61.6598	-69.21667	9
ENSMUSG00000019194	-63.2044	53.471714	1
ENSMUSG00000056296	-36.648014	-100.28077	12
ENSMUSG00000019791	-8.998844	41.302597	2
ENSMUSG00000091183	-2.7846794	-35.368984	0
ENSMUSG00000022151	22.162764	42.60208	2
ENSMUSG00000080115	-42.315884	-60.073605	0
ENSMUSG00000020218	-42.74255	-12.28734	3
ENSMUSG00000053334	-45.05177	19.261602	1
ENSMUSG00000019320	-56.22772	-16.15586	3
ENSMUSG00000056724	-6.046381	-11.826564	6
ENSMUSG00000088524	-21.413637	-105.74864	12
ENSMUSG00000029810	85.06818	-4.538496	7
ENSMUSG00000063919	-49.567223	17.418102	1
ENSMUSG00000006362	-97.08287	24.702541	8
ENSMUSG00000042377	-93.56852	26.202776	8
ENSMUSG00000055301	-79.24368	4.8796372	3
ENSMUSG00000024018	11.746716	18.564598	2
ENSMUSG00000057406	1.227283	82.10104	4
ENSMUSG00000030493	-84.91857	24.758848	8
ENSMUSG00000028098	-5.867307	84.15322	4
ENSMUSG00000074676	8.513465	-41.45787	0
ENSMUSG00000033623	9.195933	99.84954	4
ENSMUSG00000078878	9.989548	9.567043	6
ENSMUSG00000020573	-84.30382	25.181353	8
ENSMUSG00000118669	12.707494	43.324333	2
ENSMUSG00000024650	-67.46215	-84.770966	9
ENSMUSG00000020053	73.61133	-61.364006	10
ENSMUSG00000036208	-34.447952	21.471447	1
ENSMUSG00000005886	98.23912	13.14628	7
ENSMUSG00000097908	-65.189384	46.763634	1
ENSMUSG00000046846	-66.0139	-66.95389	9
