gene_id	x	y	consensus
ENSMUSG00000054901	-0.115900815	-0.0417099	9
ENSMUSG00000020524	-0.11585122	-0.041652918	0
ENSMUSG00000017774	0.07871276	0.085371494	5
ENSMUSG00000077457	-0.11554396	-0.041294813	0
ENSMUSG00000059031	-0.11530137	-0.041275382	0
ENSMUSG00000032192	-0.11404729	-0.04019785	3
ENSMUSG00000031410	-0.11577213	-0.041633606	0
ENSMUSG00000002910	-0.09713757	-0.030235052	1
ENSMUSG00000023947	-0.101989806	-0.032315373	1
ENSMUSG00000031125	-0.115823686	-0.04161465	0
ENSMUSG00000039477	-0.02073586	0.0100028515	4
ENSMUSG00000022707	0.2814148	0.20663118	7
ENSMUSG00000052364	-0.11469185	-0.04066825	0
ENSMUSG00000034730	-0.11591154	-0.041698813	0
ENSMUSG00000031753	0.1180211	0.10414243	5
ENSMUSG00000036169	-0.11595911	-0.04173827	11
ENSMUSG00000022706	-0.030840874	0.022203445	4
ENSMUSG00000006575	-0.114957094	-0.040971518	0
ENSMUSG00000025236	-0.07098979	-0.009206295	2
ENSMUSG00000061981	-0.009589314	0.021727324	4
ENSMUSG00000005089	0.45886618	0.22301388	7
ENSMUSG00000069917	0.6338147	0.24903226	10
ENSMUSG00000042345	-0.115094066	-0.041128397	0
ENSMUSG00000035642	-0.074026525	-0.006593466	2
ENSMUSG00000021294	-0.111549914	-0.038626194	3
ENSMUSG00000026333	-0.08400583	-0.018866062	6
ENSMUSG00000024558	-0.11332452	-0.04029703	3
ENSMUSG00000039725	-0.1001187	-0.029835701	1
ENSMUSG00000085886	-0.11581522	-0.04159975	0
ENSMUSG00000038517	-0.104958475	-0.03426385	1
ENSMUSG00000039555	-0.11595911	-0.04173827	11
ENSMUSG00000037962	-0.115891814	-0.041673183	0
ENSMUSG00000050973	-0.09954256	-0.029938221	1
ENSMUSG00000001420	-0.11301929	-0.039551497	3
ENSMUSG00000018470	-0.114489794	-0.040621877	0
ENSMUSG00000050217	-0.11595166	-0.041736364	9
ENSMUSG00000029716	0.67068714	0.24118161	10
ENSMUSG00000078453	-0.09677029	-0.026287317	1
ENSMUSG00000028538	0.040712535	0.052291155	5
ENSMUSG00000026766	0.010622382	0.051130295	5
ENSMUSG00000101655	-0.10860592	-0.03458488	8
ENSMUSG00000001155	0.6633981	0.3048525	10
ENSMUSG00000023092	-0.092677474	-0.023065567	1
ENSMUSG00000030607	-0.11595911	-0.04173827	11
ENSMUSG00000025949	0.06150663	0.07347059	5
ENSMUSG00000024182	-0.037116826	0.005390644	2
ENSMUSG00000042750	-0.11562461	-0.041516423	0
ENSMUSG00000033033	-0.11117101	-0.037870765	3
ENSMUSG00000047669	-0.113366544	-0.039597154	3
