gene_id	gmm	hdbscan	spectral	consensus
ENSMUSG00000091996	0	10	7	1
ENSMUSG00000042216	10	9	18	10
ENSMUSG00000079407	0	11	11	0
ENSMUSG00000021823	16	1	4	7
ENSMUSG00000033808	10	3	6	3
ENSMUSG00000051098	10	6	17	5
ENSMUSG00000056870	0	10	10	1
ENSMUSG00000030093	0	14	12	0
ENSMUSG00000000194	5	2	1	2
ENSMUSG00000043207	23	0	3	4
ENSMUSG00000005667	0	10	9	1
ENSMUSG00000073830	10	8	0	6
ENSMUSG00000039703	23	0	5	4
ENSMUSG00000031068	23	0	5	4
ENSMUSG00000051154	23	0	3	4
ENSMUSG00000025487	16	2	4	2
ENSMUSG00000005354	21	0	8	9
ENSMUSG00000025892	0	10	9	1
ENSMUSG00000074071	5	2	1	2
ENSMUSG00000057182	0	10	9	1
ENSMUSG00000020390	23	0	3	4
ENSMUSG00000031283	0	10	10	1
ENSMUSG00000038429	23	0	3	4
ENSMUSG00000034810	0	10	10	1
ENSMUSG00000018733	10	4	6	3
ENSMUSG00000022037	13	0	15	11
ENSMUSG00000085260	0	11	12	0
ENSMUSG00000029610	10	6	17	5
ENSMUSG00000042185	10	3	2	3
ENSMUSG00000006021	10	4	6	3
ENSMUSG00000046408	0	14	12	0
ENSMUSG00000020599	0	10	9	1
ENSMUSG00000030775	0	10	7	1
ENSMUSG00000015149	16	2	4	2
ENSMUSG00000046434	16	1	3	7
ENSMUSG00000031377	0	10	7	1
ENSMUSG00000031774	5	3	2	8
ENSMUSG00000050627	16	1	3	7
ENSMUSG00000031878	5	2	1	2
ENSMUSG00000030322	0	9	10	1
ENSMUSG00000020696	5	2	1	2
ENSMUSG00000097162	10	7	0	6
ENSMUSG00000045201	0	14	12	0
ENSMUSG00000059479	0	10	7	1
ENSMUSG00000077239	0	11	19	0
ENSMUSG00000031755	10	8	0	6
ENSMUSG00000038379	0	10	7	1
ENSMUSG00000002109	10	7	0	6
ENSMUSG00000041840	10	8	0	6
ENSMUSG00000021555	5	2	1	2
ENSMUSG00000022814	16	1	3	7
ENSMUSG00000028782	0	14	19	0
ENSMUSG00000095028	0	14	19	0
ENSMUSG00000057223	0	0	14	0
ENSMUSG00000034413	0	10	10	1
ENSMUSG00000087579	21	0	8	9
ENSMUSG00000025127	19	0	8	9
ENSMUSG00000030222	0	10	10	1
ENSMUSG00000040133	0	11	19	0
ENSMUSG00000027845	10	7	0	6
ENSMUSG00000028003	16	1	3	7
ENSMUSG00000030054	0	10	7	1
ENSMUSG00000034227	0	10	7	1
ENSMUSG00000003435	16	1	3	7
ENSMUSG00000049280	0	14	14	0
ENSMUSG00000022309	10	9	0	6
ENSMUSG00000093460	0	0	13	0
ENSMUSG00000029684	23	0	5	4
ENSMUSG00000027531	23	0	3	4
ENSMUSG00000031565	10	9	18	10
ENSMUSG00000070047	3	0	5	4
ENSMUSG00000030057	2	0	8	9
ENSMUSG00000024353	0	10	7	1
ENSMUSG00000060002	12	0	8	9
ENSMUSG00000034471	10	3	2	3
ENSMUSG00000028246	0	14	19	0
ENSMUSG00000022749	5	2	4	2
ENSMUSG00000029919	0	10	10	1
ENSMUSG00000000739	10	9	18	10
ENSMUSG00000037020	10	9	18	10
ENSMUSG00000035933	16	2	4	2
ENSMUSG00000059639	0	11	11	0
ENSMUSG00000028359	10	4	6	3
ENSMUSG00000021464	0	11	19	0
ENSMUSG00000044338	0	10	7	1
ENSMUSG00000002633	0	11	19	0
ENSMUSG00000067713	5	2	1	2
ENSMUSG00000021591	16	1	4	7
ENSMUSG00000069184	10	7	0	6
ENSMUSG00000027171	0	14	19	0
ENSMUSG00000031539	10	9	18	10
ENSMUSG00000022221	0	9	10	1
ENSMUSG00000025410	3	0	5	4
ENSMUSG00000027332	21	0	8	9
ENSMUSG00000025268	10	3	6	3
ENSMUSG00000026519	5	2	2	2
ENSMUSG00000043323	10	4	6	3
ENSMUSG00000060803	19	0	8	9
ENSMUSG00000026117	5	2	1	2
ENSMUSG00000098912	0	10	19	1
ENSMUSG00000062175	0	10	10	1
ENSMUSG00000028035	16	2	4	2
ENSMUSG00000039656	5	3	2	8
ENSMUSG00000024955	5	2	1	2
ENSMUSG00000018921	10	5	17	5
ENSMUSG00000032257	0	14	14	0
ENSMUSG00000015342	10	6	17	5
ENSMUSG00000047904	0	11	19	0
ENSMUSG00000001348	23	0	5	4
ENSMUSG00000027965	10	6	17	5
ENSMUSG00000031891	0	0	14	0
ENSMUSG00000069089	5	3	2	8
ENSMUSG00000027186	0	14	14	0
ENSMUSG00000030934	13	0	15	11
ENSMUSG00000040037	0	11	19	0
ENSMUSG00000055720	5	3	2	8
ENSMUSG00000050213	10	5	6	5
ENSMUSG00000054423	0	11	11	0
ENSMUSG00000053914	0	14	12	0
ENSMUSG00000097520	0	11	11	0
ENSMUSG00000019944	3	0	5	4
ENSMUSG00000034893	5	2	1	2
ENSMUSG00000034269	23	0	3	4
ENSMUSG00000044339	10	9	18	10
ENSMUSG00000027575	5	2	2	2
ENSMUSG00000085162	0	11	11	0
ENSMUSG00000040247	0	10	10	1
ENSMUSG00000090862	12	0	8	9
ENSMUSG00000023106	5	2	4	2
ENSMUSG00000054598	0	10	7	1
ENSMUSG00000006276	5	3	2	8
ENSMUSG00000047502	0	14	19	0
ENSMUSG00000059689	5	3	6	8
ENSMUSG00000036737	16	2	4	2
ENSMUSG00000033379	16	1	3	7
ENSMUSG00000040749	0	10	10	1
ENSMUSG00000039936	10	7	0	6
ENSMUSG00000060450	23	0	5	4
ENSMUSG00000027530	0	10	7	1
ENSMUSG00000041135	10	5	17	5
ENSMUSG00000018340	21	0	8	9
ENSMUSG00000017299	10	4	6	3
ENSMUSG00000057230	5	2	4	2
ENSMUSG00000041079	10	5	17	5
ENSMUSG00000030127	16	1	3	7
ENSMUSG00000066149	5	2	1	2
ENSMUSG00000032563	5	2	2	2
ENSMUSG00000027244	5	2	1	2
ENSMUSG00000038762	16	1	3	7
ENSMUSG00000027784	5	2	1	2
ENSMUSG00000026792	10	3	2	3
ENSMUSG00000059201	0	11	19	0
ENSMUSG00000022724	10	3	6	3
ENSMUSG00000078716	0	10	10	1
ENSMUSG00000054901	0	14	12	0
ENSMUSG00000020524	0	14	19	0
ENSMUSG00000017774	23	0	3	4
ENSMUSG00000077457	0	10	7	1
ENSMUSG00000059031	0	10	7	1
ENSMUSG00000032192	0	10	9	1
ENSMUSG00000031410	0	11	19	0
ENSMUSG00000002910	10	7	0	6
ENSMUSG00000023947	10	7	0	6
ENSMUSG00000031125	0	11	19	0
ENSMUSG00000039477	16	2	4	2
ENSMUSG00000022707	3	0	5	4
ENSMUSG00000052364	0	10	9	1
ENSMUSG00000034730	0	14	19	0
ENSMUSG00000031753	23	0	5	4
ENSMUSG00000036169	0	12	11	0
ENSMUSG00000022706	5	2	1	2
ENSMUSG00000006575	0	10	9	1
ENSMUSG00000025236	5	3	2	8
ENSMUSG00000061981	16	1	4	7
ENSMUSG00000005089	2	0	8	9
ENSMUSG00000069917	8	0	8	9
ENSMUSG00000042345	0	10	7	1
ENSMUSG00000035642	5	3	2	8
ENSMUSG00000021294	10	9	18	10
ENSMUSG00000026333	10	5	17	5
ENSMUSG00000024558	0	10	10	1
ENSMUSG00000039725	10	6	17	5
ENSMUSG00000085886	0	11	12	0
ENSMUSG00000038517	10	7	0	6
ENSMUSG00000039555	0	0	13	0
ENSMUSG00000037962	0	14	12	0
ENSMUSG00000050973	10	7	0	6
ENSMUSG00000001420	0	10	10	1
ENSMUSG00000018470	0	10	9	1
ENSMUSG00000050217	0	14	12	0
ENSMUSG00000029716	2	0	8	9
ENSMUSG00000078453	10	6	17	5
ENSMUSG00000028538	16	1	3	7
ENSMUSG00000026766	16	1	4	7
ENSMUSG00000101655	10	9	18	10
ENSMUSG00000001155	2	0	8	9
ENSMUSG00000023092	10	5	17	5
ENSMUSG00000030607	0	0	14	0
ENSMUSG00000025949	16	1	3	7
ENSMUSG00000024182	5	2	1	2
ENSMUSG00000042750	0	14	19	0
ENSMUSG00000033033	10	9	18	10
ENSMUSG00000047669	0	10	9	1
ENSMUSG00000031168	19	0	8	9
ENSMUSG00000111564	0	14	19	0
ENSMUSG00000045438	5	3	2	8
ENSMUSG00000030002	16	1	3	7
ENSMUSG00000032594	23	0	5	4
ENSMUSG00000033214	0	11	11	0
ENSMUSG00000075269	0	14	12	0
ENSMUSG00000097756	0	0	16	0
ENSMUSG00000041642	10	6	17	5
ENSMUSG00000112880	10	9	18	10
ENSMUSG00000056832	0	10	10	1
ENSMUSG00000031616	10	5	17	5
ENSMUSG00000090291	0	11	12	0
ENSMUSG00000027233	0	14	12	0
ENSMUSG00000106053	0	10	19	1
ENSMUSG00000029408	10	9	18	10
ENSMUSG00000037331	21	0	8	9
ENSMUSG00000043687	10	8	0	6
ENSMUSG00000033902	10	4	6	3
ENSMUSG00000041248	0	11	12	0
ENSMUSG00000046062	21	0	8	9
ENSMUSG00000054619	19	0	8	9
ENSMUSG00000024563	5	2	1	2
ENSMUSG00000054679	0	11	12	0
ENSMUSG00000045678	0	12	11	0
ENSMUSG00000061601	0	10	9	1
ENSMUSG00000086628	5	3	2	8
ENSMUSG00000027962	5	3	2	8
ENSMUSG00000022132	0	11	19	0
ENSMUSG00000103906	10	9	18	10
ENSMUSG00000071424	0	12	11	0
ENSMUSG00000015968	10	8	0	6
ENSMUSG00000050198	0	0	14	0
ENSMUSG00000000171	20	0	8	9
ENSMUSG00000030785	0	11	12	0
ENSMUSG00000049823	10	9	18	10
ENSMUSG00000026134	10	8	0	6
ENSMUSG00000015247	23	0	3	4
ENSMUSG00000009614	13	0	15	11
ENSMUSG00000020402	21	0	8	9
ENSMUSG00000026220	0	14	14	0
ENSMUSG00000002014	16	1	3	7
ENSMUSG00000061979	10	3	6	3
ENSMUSG00000035235	0	9	10	1
ENSMUSG00000027801	3	0	5	4
ENSMUSG00000001323	3	0	5	4
ENSMUSG00000084174	10	10	10	1
ENSMUSG00000024780	16	1	3	7
ENSMUSG00000030107	10	4	6	3
ENSMUSG00000046351	5	3	2	8
ENSMUSG00000002984	5	3	2	8
ENSMUSG00000034659	10	3	2	3
ENSMUSG00000029772	10	3	2	3
ENSMUSG00000030619	5	3	2	8
ENSMUSG00000045854	5	3	2	8
ENSMUSG00000040022	5	3	2	8
ENSMUSG00000038047	10	6	17	5
ENSMUSG00000067767	0	0	12	0
ENSMUSG00000038155	0	10	10	1
ENSMUSG00000045917	10	5	17	5
ENSMUSG00000040855	23	0	5	4
ENSMUSG00000009549	16	2	4	2
ENSMUSG00000027715	0	10	10	1
ENSMUSG00000047030	10	5	17	5
ENSMUSG00000026034	16	1	3	7
ENSMUSG00000090141	0	11	12	0
ENSMUSG00000020419	0	10	7	1
ENSMUSG00000041741	10	3	6	3
ENSMUSG00000038949	5	2	1	2
ENSMUSG00000026701	8	0	15	11
ENSMUSG00000037944	0	10	10	1
ENSMUSG00000030970	10	8	0	6
ENSMUSG00000025270	5	2	1	2
ENSMUSG00000096351	0	14	12	0
ENSMUSG00000092111	0	11	11	0
ENSMUSG00000087480	0	11	19	0
ENSMUSG00000033149	3	0	5	4
ENSMUSG00000086219	0	10	10	1
ENSMUSG00000027074	16	1	3	7
ENSMUSG00000018740	0	10	9	1
ENSMUSG00000044317	0	10	9	1
ENSMUSG00000003549	10	9	18	10
ENSMUSG00000022982	6	0	15	11
ENSMUSG00000028862	0	10	9	1
ENSMUSG00000054459	0	0	14	0
ENSMUSG00000015947	10	9	18	10
ENSMUSG00000035764	10	3	6	3
ENSMUSG00000027555	0	10	9	1
ENSMUSG00000068246	3	0	5	4
ENSMUSG00000031786	0	14	14	0
ENSMUSG00000070780	3	0	5	4
ENSMUSG00000021376	23	0	5	4
ENSMUSG00000020974	0	10	9	1
ENSMUSG00000068742	16	2	4	2
ENSMUSG00000027306	0	10	9	1
ENSMUSG00000000167	0	10	9	1
ENSMUSG00000078619	23	0	3	4
ENSMUSG00000112937	0	14	19	0
ENSMUSG00000002603	10	6	17	5
ENSMUSG00000030111	0	11	12	0
ENSMUSG00000032988	0	0	16	0
ENSMUSG00000000567	0	10	10	1
ENSMUSG00000032511	0	11	19	0
ENSMUSG00000024427	5	2	1	2
ENSMUSG00000011148	10	3	2	3
ENSMUSG00000033027	0	14	12	0
ENSMUSG00000029136	10	5	17	5
ENSMUSG00000002820	5	2	2	2
ENSMUSG00000044167	16	1	3	7
ENSMUSG00000041750	10	9	18	10
ENSMUSG00000042498	0	10	7	1
ENSMUSG00000028718	0	10	7	1
ENSMUSG00000035547	10	8	0	6
ENSMUSG00000021482	16	1	3	7
ENSMUSG00000030805	5	3	2	8
ENSMUSG00000037994	0	11	19	0
ENSMUSG00000037788	10	7	0	6
ENSMUSG00000050334	0	11	11	0
ENSMUSG00000031628	5	2	1	2
ENSMUSG00000078672	5	3	2	8
ENSMUSG00000045968	0	10	9	1
ENSMUSG00000033767	5	2	4	2
ENSMUSG00000039199	10	9	18	10
ENSMUSG00000020654	10	8	0	6
ENSMUSG00000021693	10	3	2	3
ENSMUSG00000048772	5	2	1	2
ENSMUSG00000072704	21	0	8	9
ENSMUSG00000049421	5	2	4	2
ENSMUSG00000032396	5	2	4	2
ENSMUSG00000022346	10	8	0	6
ENSMUSG00000062960	21	0	8	9
ENSMUSG00000021381	0	14	12	0
ENSMUSG00000058407	16	2	4	2
ENSMUSG00000025077	5	2	1	2
ENSMUSG00000026626	2	0	8	9
ENSMUSG00000051497	10	9	18	10
ENSMUSG00000052384	10	7	0	6
ENSMUSG00000057110	5	2	4	2
ENSMUSG00000025920	10	4	6	3
ENSMUSG00000036091	0	10	7	1
ENSMUSG00000038583	0	11	19	0
ENSMUSG00000033106	10	4	6	3
ENSMUSG00000019877	2	0	8	9
ENSMUSG00000074259	0	11	19	0
ENSMUSG00000029201	16	1	3	7
ENSMUSG00000021572	0	10	10	1
ENSMUSG00000021070	0	11	19	0
ENSMUSG00000073002	10	5	17	5
ENSMUSG00000050677	0	10	7	1
ENSMUSG00000033436	10	7	0	6
ENSMUSG00000031982	0	10	9	1
ENSMUSG00000021728	0	10	10	1
ENSMUSG00000040856	0	11	12	0
ENSMUSG00000064899	0	10	9	1
ENSMUSG00000032033	0	11	12	0
ENSMUSG00000006998	19	0	8	9
ENSMUSG00000029463	10	9	18	10
ENSMUSG00000043831	10	4	6	3
ENSMUSG00000021241	5	3	2	8
ENSMUSG00000039518	0	14	12	0
ENSMUSG00000055811	0	0	16	0
ENSMUSG00000060044	0	10	10	1
ENSMUSG00000005882	5	2	1	2
ENSMUSG00000022853	8	0	15	11
ENSMUSG00000031511	5	2	1	2
ENSMUSG00000044816	0	11	12	0
ENSMUSG00000019194	10	7	0	6
ENSMUSG00000056296	0	12	11	0
ENSMUSG00000019791	16	2	1	2
ENSMUSG00000091183	0	10	9	1
ENSMUSG00000022151	5	2	2	2
ENSMUSG00000080115	0	11	12	0
ENSMUSG00000020218	0	10	10	1
ENSMUSG00000053334	10	6	17	5
ENSMUSG00000019320	0	10	10	1
ENSMUSG00000056724	10	4	17	3
ENSMUSG00000088524	0	11	11	0
ENSMUSG00000029810	21	0	5	9
ENSMUSG00000063919	10	7	0	6
ENSMUSG00000006362	10	9	18	10
ENSMUSG00000042377	10	9	18	10
ENSMUSG00000055301	0	9	10	1
ENSMUSG00000024018	10	3	6	3
ENSMUSG00000057406	5	2	1	2
ENSMUSG00000030493	10	9	18	10
ENSMUSG00000028098	5	2	4	2
ENSMUSG00000074676	0	10	7	1
ENSMUSG00000033623	16	2	4	2
ENSMUSG00000078878	10	4	6	3
ENSMUSG00000020573	10	9	18	10
ENSMUSG00000118669	5	2	1	2
ENSMUSG00000024650	0	14	12	0
ENSMUSG00000020053	13	0	15	11
ENSMUSG00000036208	10	6	17	5
ENSMUSG00000005886	3	0	5	4
ENSMUSG00000097908	10	8	0	6
ENSMUSG00000046846	0	14	12	0
ENSMUSG00000053687	0	10	7	1
ENSMUSG00000037134	10	3	2	3
ENSMUSG00000008604	16	2	4	2
ENSMUSG00000020463	23	0	3	4
ENSMUSG00000028670	5	2	2	2
ENSMUSG00000021622	0	11	12	0
ENSMUSG00000041841	20	0	8	9
ENSMUSG00000019189	5	2	1	2
ENSMUSG00000059301	0	14	14	0
ENSMUSG00000020477	16	2	4	2
ENSMUSG00000015757	5	2	2	2
ENSMUSG00000025004	2	0	8	9
ENSMUSG00000047888	3	0	5	4
ENSMUSG00000020628	16	2	4	2
ENSMUSG00000022965	5	2	2	2
ENSMUSG00000027203	10	7	0	6
ENSMUSG00000057465	16	1	3	7
ENSMUSG00000037426	5	3	2	8
ENSMUSG00000097652	0	11	11	0
ENSMUSG00000030282	5	2	1	2
ENSMUSG00000019464	0	10	7	1
ENSMUSG00000026356	16	1	3	7
ENSMUSG00000052180	0	14	14	0
ENSMUSG00000053178	0	10	9	1
ENSMUSG00000053388	0	14	12	0
ENSMUSG00000041415	23	0	5	4
ENSMUSG00000025207	19	0	8	9
ENSMUSG00000007216	10	9	18	10
ENSMUSG00000022503	5	3	2	8
ENSMUSG00000027246	10	7	0	6
ENSMUSG00000027660	5	2	1	2
ENSMUSG00000020682	0	10	7	1
ENSMUSG00000003518	16	1	3	7
ENSMUSG00000025329	0	0	14	0
ENSMUSG00000039716	0	11	12	0
ENSMUSG00000005267	0	10	10	1
ENSMUSG00000021997	0	14	12	0
ENSMUSG00000023066	10	7	0	6
ENSMUSG00000074250	0	11	11	0
ENSMUSG00000054827	18	0	15	11
ENSMUSG00000061353	2	0	8	9
ENSMUSG00000061815	0	10	9	1
ENSMUSG00000022199	0	10	9	1
ENSMUSG00000038777	0	10	10	1
ENSMUSG00000029501	16	1	3	7
ENSMUSG00000024225	5	10	0	6
ENSMUSG00000079055	0	10	10	1
ENSMUSG00000075272	0	10	7	1
ENSMUSG00000027678	16	1	3	7
ENSMUSG00000024812	5	3	2	8
ENSMUSG00000021876	24	0	15	11
ENSMUSG00000078520	0	11	12	0
ENSMUSG00000061306	3	0	5	4
ENSMUSG00000059263	21	0	5	9
ENSMUSG00000027808	20	0	8	9
ENSMUSG00000030214	23	0	3	4
ENSMUSG00000076432	23	0	3	4
ENSMUSG00000085972	10	9	18	10
ENSMUSG00000077192	0	10	7	1
ENSMUSG00000029445	7	0	15	11
ENSMUSG00000020982	5	2	1	2
ENSMUSG00000062101	10	6	17	5
ENSMUSG00000030930	5	2	1	2
ENSMUSG00000022218	10	3	2	3
ENSMUSG00000041959	12	0	5	4
ENSMUSG00000094985	0	11	11	0
ENSMUSG00000019254	5	3	2	8
ENSMUSG00000024026	18	0	15	11
ENSMUSG00000046589	0	10	19	1
ENSMUSG00000054690	10	6	17	5
ENSMUSG00000028907	10	3	6	3
ENSMUSG00000049300	10	8	0	6
ENSMUSG00000096965	0	14	12	0
ENSMUSG00000033845	23	0	5	4
ENSMUSG00000054435	5	3	2	8
ENSMUSG00000032966	16	2	4	2
ENSMUSG00000049482	10	7	0	6
ENSMUSG00000086843	0	10	7	1
ENSMUSG00000069072	0	11	12	0
ENSMUSG00000090958	10	7	17	6
ENSMUSG00000025762	23	0	5	4
ENSMUSG00000024270	10	8	0	6
ENSMUSG00000028360	0	11	11	0
ENSMUSG00000054191	0	10	10	1
ENSMUSG00000036928	0	10	9	1
ENSMUSG00000031681	10	3	2	3
ENSMUSG00000030954	5	10	0	6
ENSMUSG00000026504	10	5	17	5
ENSMUSG00000024622	5	2	1	2
ENSMUSG00000023094	10	3	2	3
ENSMUSG00000034271	10	9	18	10
ENSMUSG00000035027	23	0	3	4
ENSMUSG00000050567	5	2	2	2
ENSMUSG00000098134	10	7	0	6
ENSMUSG00000039153	0	10	9	1
ENSMUSG00000028430	5	2	1	2
ENSMUSG00000037369	16	2	4	2
ENSMUSG00000020863	5	2	4	2
ENSMUSG00000079495	0	10	9	1
ENSMUSG00000026853	23	0	3	4
ENSMUSG00000092094	0	11	19	0
ENSMUSG00000022427	5	3	2	8
ENSMUSG00000020848	0	14	19	0
ENSMUSG00000002205	5	2	2	2
ENSMUSG00000001909	10	3	2	3
ENSMUSG00000042446	5	2	1	2
ENSMUSG00000031966	0	15	16	0
ENSMUSG00000085084	0	11	12	0
ENSMUSG00000026864	6	0	15	11
ENSMUSG00000073421	10	4	6	3
ENSMUSG00000047342	0	10	19	1
ENSMUSG00000035443	10	4	6	3
ENSMUSG00000021532	10	6	17	5
ENSMUSG00000031173	18	0	15	11
ENSMUSG00000031710	0	14	12	0
ENSMUSG00000042275	10	5	17	5
ENSMUSG00000042810	10	3	2	3
ENSMUSG00000070332	0	14	12	0
ENSMUSG00000039244	10	4	6	3
ENSMUSG00000069045	0	0	12	0
ENSMUSG00000027107	0	14	14	0
ENSMUSG00000026047	10	6	17	5
ENSMUSG00000031659	10	6	17	5
ENSMUSG00000079492	10	8	0	6
ENSMUSG00000025375	10	7	0	6
ENSMUSG00000090619	0	0	14	0
ENSMUSG00000052760	0	10	9	1
ENSMUSG00000022485	0	14	12	0
ENSMUSG00000022297	10	7	0	6
ENSMUSG00000050549	10	9	18	10
ENSMUSG00000031303	0	10	10	1
ENSMUSG00000115230	0	14	14	0
ENSMUSG00000036885	16	1	4	7
ENSMUSG00000079614	5	2	4	2
ENSMUSG00000032387	5	2	4	2
ENSMUSG00000045519	10	6	17	5
ENSMUSG00000024145	10	8	0	6
ENSMUSG00000021756	2	0	8	9
ENSMUSG00000061518	12	0	8	9
ENSMUSG00000056553	0	9	10	1
ENSMUSG00000018593	23	0	5	4
ENSMUSG00000034566	20	0	8	9
ENSMUSG00000020799	0	15	16	0
ENSMUSG00000002617	10	6	17	5
