x,y,z,gene_id,Location,gmm,hdbscan,spectral,consensus
13.020661,-18.174084,6.28564,AT1G01510,FLT,18,6,3,13
-22.029842,-0.5259745,2.8684773,AT1G01520,FLT,13,19,9,14
-2.264861,-8.084146,-14.285035,AT1G01540,FLT,19,8,24,6
-10.894624,-13.977945,-13.164095,AT1G01550,FLT,17,3,15,9
-5.0621257,-13.976573,-4.778031,AT1G01560,FLT,19,8,5,6
7.9880323,14.6306715,15.838933,AT1G01570,FLT,1,17,14,1
3.9908175,23.149672,7.658146,AT1G01580,FLT,14,16,0,2
-10.544962,-14.819743,7.5952435,AT1G01590,FLT,13,20,11,5
8.590258,17.660133,14.09725,AT1G01600,FLT,1,17,14,1
6.6814184,-19.902206,1.2826619,AT1G01610,FLT,18,6,8,13
-19.355505,10.8072605,-11.261214,AT1G01620,FLT,4,0,13,12
-0.6063423,-6.1690907,-18.845016,AT1G01630,FLT,19,9,24,6
4.4327383,-7.8468933,-8.735926,AT1G01640,FLT,6,8,24,10
-1.7989326,-14.789773,-0.34147075,AT1G01650,FLT,6,7,5,10
-4.984545,16.462551,-0.25829133,AT1G01660,FLT,14,15,0,2
1.4001604,7.245457,2.3979561,AT1G01670,FLT,14,13,18,2
6.021722,22.567589,8.626773,AT1G01680,FLT,14,16,14,1
-4.13003,9.638913,-8.458587,AT1G01690,FLT,14,14,4,2
-22.450409,-0.81147045,3.329286,AT1G01695,FLT,13,19,9,14
-13.16191,2.9324584,0.31273043,AT1G01700,FLT,1,19,9,14
3.77937,6.0329814,-16.132353,AT1G01710,FLT,10,10,10,0
-13.150088,1.637577,0.0546571,AT1G01715,FLT,1,19,9,14
17.717512,-14.488787,-1.2056855,AT1G01720,FLT,12,5,3,4
-1.0488389,16.464016,-9.499293,AT1G01725,FLT,14,15,4,2
-0.79210496,-7.449683,-16.874199,AT1G01730,FLT,19,9,24,6
8.14873,17.443941,9.920217,AT1G01740,FLT,1,17,14,1
11.278301,7.733553,-16.125288,AT1G01750,FLT,10,10,12,0
9.094748,20.918102,6.010647,AT1G01760,FLT,1,16,14,1
-2.0978181,2.5162694,-16.660925,AT1G01770,FLT,10,9,10,0
4.9569526,-6.4517365,-16.968609,AT1G01780,FLT,19,9,24,6
10.55223,9.697094,-11.749044,AT1G01790,FLT,5,10,1,3
14.1763735,-19.059628,-6.2355237,AT1G01800,FLT,12,5,3,4
-22.039736,-0.3216032,12.12348,AT1G01810,FLT,13,21,21,5
8.202974,-15.6339655,7.004812,AT1G01820,FLT,18,6,8,13
17.415304,-0.4449933,-5.8819814,AT1G01830,FLT,5,12,17,3
-9.308808,4.8035645,2.6833541,AT1G01840,FLT,1,19,22,14
9.30167,18.247452,6.0352087,AT1G01860,FLT,1,16,14,1
2.6854434,4.170542,18.093039,AT1G01880,FLT,1,18,6,1
3.7096083,14.9269085,12.082443,AT1G01900,FLT,1,17,14,1
1.9262521,-12.345426,4.663844,AT1G01910,FLT,6,7,8,10
17.227047,9.288011,-8.238687,AT1G01920,FLT,5,11,1,3
12.843776,10.084719,-6.613734,AT1G01930,FLT,5,11,1,3
19.280363,1.741668,-3.0777686,AT1G01940,FLT,5,12,17,3
0.022168526,-1.7982283,-21.623215,AT1G01950,FLT,19,9,10,6
8.455852,-14.681707,-10.931769,AT1G01960,FLT,9,4,23,11
-6.957773,16.059837,-5.669251,AT1G01970,FLT,14,15,0,2
14.5071125,-1.0861969,-4.951713,AT1G01990,FLT,5,12,17,3
3.1302564,0.8758442,0.7844354,AT1G02000,FLT,14,13,18,2
-6.7321367,16.897757,-5.6244063,AT1G02010,FLT,14,15,0,2
2.6601245,13.225054,16.06694,AT1G02020,FLT,1,17,14,1
-20.015678,2.4655502,1.9091588,AT1G02030,FLT,13,19,9,14
-19.084112,-7.8958435,15.902276,AT1G02040,FLT,13,21,21,5
0.8961743,3.138352,-6.4850326,AT1G02050,FLT,14,13,4,2
-3.012328,4.995987,-2.209565,AT1G02060,FLT,14,14,18,2
-15.482647,5.3360114,8.880452,AT1G02070,FLT,1,19,2,14
6.6162324,-16.788101,-11.836447,AT1G02080,FLT,9,4,23,11
-4.321094,-7.438579,-8.050354,AT1G02090,FLT,19,8,5,6
13.013444,-14.798414,6.2161736,AT1G02100,FLT,18,6,3,13
3.6050441,-6.523814,-17.782064,AT1G02110,FLT,19,9,24,6
14.870637,-16.362246,-7.258245,AT1G02120,FLT,12,5,23,4
0.87091196,-8.112072,-7.902588,AT1G02130,FLT,6,8,24,10
17.614677,-14.294901,-1.8953289,AT1G02140,FLT,12,5,3,4
19.234047,7.40395,-8.262029,AT1G02145,FLT,5,11,1,3
5.351154,-3.443003,-20.720673,AT1G02150,FLT,19,9,10,6
2.4536164,0.7114939,-3.1899161,AT1G02160,FLT,14,13,18,2
-6.0164394,-12.239157,-5.237403,AT1G02170,FLT,19,8,5,6
-0.7199937,1.7888254,17.160742,AT1G02180,FLT,1,18,6,1
-10.643561,-22.898188,-0.5264361,AT1G02190,FLT,13,0,7,5
-4.681333,9.648623,16.121038,AT1G02205,FLT,1,18,6,1
14.452823,0.8989805,2.2589834,AT1G02220,FLT,5,12,17,3
-6.149728,5.6374345,8.618577,AT1G02230,FLT,1,18,22,1
-20.67983,-9.240046,11.518119,AT1G02250,FLT,13,21,21,5
4.4606376,14.130236,-2.9124362,AT1G02260,FLT,14,16,19,7
1.2807742,5.0406594,2.163314,AT1G02270,FLT,14,13,18,2
-2.1508198,-7.669043,-2.6033628,AT1G02280,FLT,6,7,5,10
5.803214,0.10468176,-1.8151103,AT1G02290,FLT,5,13,18,3
-0.30804554,5.901947,1.248783,AT1G02300,FLT,14,13,18,2
-7.0693574,-16.72847,-12.208212,AT1G02305,FLT,7,3,15,9
10.729903,16.456173,15.773745,AT1G02310,FLT,14,17,14,1
-1.9003534,-8.52146,-11.856246,AT1G02330,FLT,19,8,24,6
7.926795,7.6856165,3.0280597,AT1G02335,FLT,5,12,18,3
-4.9044065,12.320779,-0.40879723,AT1G02340,FLT,14,14,0,2
-22.494022,-6.955966,9.597312,AT1G02350,FLT,13,21,21,5
7.8969383,-20.062979,2.3224096,AT1G02360,FLT,18,6,8,13
-1.8018333,11.423575,-9.412465,AT1G02370,FLT,14,15,4,2
3.1292388,10.002899,19.053719,AT1G02380,FLT,1,17,6,1
0.9069957,11.899983,18.129946,AT1G02390,FLT,1,17,6,1
3.6024933,3.2342317,-6.2683454,AT1G02400,FLT,14,13,4,2
-17.039719,-10.907139,15.815973,AT1G02405,FLT,13,21,21,5
17.975004,7.7848935,-11.283503,AT1G02410,FLT,5,11,1,3
3.5430276,14.697117,10.451711,AT1G02420,FLT,1,17,14,1
5.6031585,20.444485,-4.8128586,AT1G02430,FLT,14,16,19,7
-5.3947186,-2.045015,4.150298,AT1G02440,FLT,1,19,22,14
-2.7737238,2.559823,8.404764,AT1G02450,FLT,1,18,22,1
7.507539,16.836195,13.841843,AT1G02460,FLT,1,17,14,1
-17.328217,4.0742626,1.6398902,AT1G02470,FLT,13,19,9,14
6.674892,23.322947,3.469617,AT1G02475,FLT,1,16,19,7
-11.799086,-2.1760554,11.959616,AT1G02490,FLT,13,20,2,5
-19.26608,10.421918,-11.458646,AT1G02500,FLT,4,0,13,12
12.8607645,-21.25888,1.5080454,AT1G02520,FLT,0,6,3,4
-10.118999,2.7252495,1.1566683,AT1G02530,FLT,1,19,22,14
1.9156886,-7.5265503,-3.1676154,AT1G02560,FLT,6,7,5,10
1.4795341,2.1151497,16.939566,AT1G02570,FLT,1,18,6,1
-14.299443,-2.616532,0.55941015,AT1G02575,FLT,1,19,9,14
-20.99394,1.7763876,2.3451738,AT1G02580,FLT,13,19,9,14
3.2466106,9.281999,2.309592,AT1G02610,FLT,14,13,18,2
-23.473036,-4.414806,10.2808485,AT1G02620,FLT,13,21,21,5
-20.416264,-9.58115,11.62115,AT1G02630,FLT,13,21,21,5
-17.35941,-0.084111854,-13.899753,AT1G02640,FLT,8,2,16,16
-21.648844,-7.385779,6.855144,AT1G02650,FLT,13,21,21,5
-2.937756,19.613123,1.1931163,AT1G02660,FLT,14,15,0,2
-3.1086767,-0.86183447,6.2322216,AT1G02670,FLT,1,18,22,1
3.427255,0.536604,-2.7571099,AT1G02680,FLT,14,13,18,2
5.7007537,-3.959929,-20.186794,AT1G02690,FLT,19,9,24,6
-22.930761,-6.2276015,9.429513,AT1G02700,FLT,13,21,21,5
-7.2183647,-9.667276,15.574405,AT1G02705,FLT,13,21,11,5
-3.0524342,20.742794,-6.2575297,AT1G02720,FLT,14,15,0,2
-5.5158434,-1.7524958,-13.6714115,AT1G02730,FLT,19,8,5,6
2.9632852,2.6096575,2.627155,AT1G02740,FLT,14,13,18,2
16.412153,0.70076233,-13.152528,AT1G02750,FLT,10,11,12,0
-13.936008,-15.759811,14.358692,AT1G02770,FLT,13,0,11,5
-19.3235,10.669079,-11.331828,AT1G02780,FLT,4,0,13,12
-6.853998,-21.572384,-0.14211491,AT1G02790,FLT,13,0,7,5
-13.939218,-15.60232,14.66653,AT1G02800,FLT,13,0,11,5
12.266432,-1.1026204,-2.6691136,AT1G02810,FLT,5,12,17,3
-11.985596,-9.463644,17.918701,AT1G02813,FLT,13,21,11,5
4.841636,1.1674556,-21.897497,AT1G02816,FLT,10,10,10,0
-21.680857,-4.957333,14.726734,AT1G02820,FLT,13,21,21,5
-10.833842,-5.2770786,7.9559054,AT1G02830,FLT,13,20,2,5
-2.8767116,-20.095972,-13.549625,AT1G02840,FLT,7,3,15,9
-6.151899,-8.628981,-5.7046084,AT1G02850,FLT,6,8,5,10
0.74395335,-16.550007,0.74232125,AT1G02860,FLT,6,7,8,10
9.529096,1.2000265,-20.434893,AT1G02870,FLT,10,10,12,0
4.2332516,1.7197846,-21.775436,AT1G02880,FLT,10,10,10,0
11.07958,-15.803164,-7.8332644,AT1G02890,FLT,9,4,23,11
2.1812718,-19.641516,-11.492769,AT1G02900,FLT,9,3,23,11
17.655102,6.95274,-1.036097,AT1G02910,FLT,5,12,1,3
-18.532938,7.0372853,-12.944152,AT1G02920,FLT,16,1,20,8
-18.449438,6.6252604,-13.06758,AT1G02930,FLT,16,1,20,8
-7.1914163,14.439487,-4.794027,AT1G02950,FLT,14,15,0,2
16.334467,6.648238,0.9009499,AT1G02960,FLT,5,12,1,3
2.8771343,14.538909,12.089695,AT1G02970,FLT,1,17,14,1
-19.877522,4.4324093,7.3493576,AT1G02980,FLT,13,19,9,14
7.47777,7.973072,-14.230445,AT1G02990,FLT,10,10,12,0
15.91501,9.069928,-3.075074,AT1G03000,FLT,5,11,1,3
-4.3524,19.03754,-7.170769,AT1G03010,FLT,14,15,0,2
-14.401907,-7.62931,18.124557,AT1G03020,FLT,13,21,2,5
17.279333,5.82677,0.5316261,AT1G03030,FLT,5,12,1,3
0.57491523,-8.255296,-8.577055,AT1G03040,FLT,19,8,24,6
-19.682854,0.8374038,12.912189,AT1G03050,FLT,13,21,2,5
-11.8412485,-14.615947,8.547685,AT1G03055,FLT,13,20,11,5
17.088753,-19.119293,-4.6262493,AT1G03060,FLT,12,5,3,4
-11.250816,2.7070444,0.7316049,AT1G03070,FLT,1,19,22,14
-0.29564112,-20.21971,-13.332588,AT1G03080,FLT,7,3,15,9
-10.336139,-14.03351,-12.659172,AT1G03090,FLT,17,3,15,9
4.1662574,15.113607,12.673344,AT1G03100,FLT,1,17,14,1
-19.152578,5.0145226,5.9442883,AT1G03106,FLT,13,19,9,14
20.146694,2.8615098,-5.3763256,AT1G03110,FLT,5,12,17,3
-22.25988,2.558833,8.278187,AT1G03120,FLT,13,19,9,14
7.660776,9.4554615,16.687355,AT1G03130,FLT,1,17,6,1
18.469055,-18.402105,-2.4443033,AT1G03140,FLT,12,5,3,4
18.590328,8.310133,-7.665074,AT1G03150,FLT,5,11,1,3
5.2465196,1.3493856,3.1724937,AT1G03160,FLT,14,13,18,2
-19.229662,2.3608394,11.474092,AT1G03170,FLT,13,21,2,5
7.5721397,22.629847,5.928806,AT1G03180,FLT,1,16,14,1
-3.8017383,8.534344,-8.235672,AT1G03190,FLT,14,14,4,2
-1.41809,-4.344983,8.204181,AT1G03200,FLT,1,18,22,1
-0.88344514,-9.573932,1.6936357,AT1G03210,FLT,6,7,8,10
-18.777716,8.214873,-12.502447,AT1G03220,FLT,11,1,20,8
4.5434775,-15.578834,5.896037,AT1G03230,FLT,18,6,8,13
-6.7233515,-10.600476,15.131307,AT1G03240,FLT,13,0,11,5
18.511536,6.22261,-11.804627,AT1G03250,FLT,5,11,12,3
-6.0361185,18.485527,-4.969024,AT1G03260,FLT,14,15,0,2
0.39172122,8.338714,19.818007,AT1G03270,FLT,1,18,6,1
-0.17759845,-12.450751,2.9861991,AT1G03280,FLT,6,7,8,10
1.4258814,-14.476203,3.8378913,AT1G03290,FLT,6,7,8,10
-3.5268366,3.4224174,8.001761,AT1G03300,FLT,1,18,22,1
-5.3481684,16.702007,-7.9578,AT1G03310,FLT,14,15,0,2
-3.6368577,-7.8026295,-13.023431,AT1G03330,FLT,19,8,24,6
-5.252376,4.103323,11.656706,AT1G03340,FLT,1,18,22,1
5.2449803,-10.9121275,5.2598333,AT1G03350,FLT,18,7,8,10
17.017788,-0.50144595,-3.0570054,AT1G03360,FLT,5,12,17,3
12.318591,4.1279273,4.226981,AT1G03365,FLT,5,12,17,3
4.9052176,-17.28495,4.8672204,AT1G03370,FLT,18,6,8,13
12.596504,-19.371447,-6.2318387,AT1G03380,FLT,12,5,23,4
8.141501,21.864466,7.1586795,AT1G03400,FLT,1,16,14,1
7.7560234,22.634325,5.4158306,AT1G03410,FLT,1,16,14,1
9.684447,9.298209,-12.338785,AT1G03430,FLT,10,10,1,0
1.37637,3.8139718,18.443903,AT1G03440,FLT,1,18,6,1
-22.944834,-2.410445,4.3010683,AT1G03445,FLT,13,19,9,14
1.5843856,5.1881733,-14.084527,AT1G03457,FLT,10,10,10,0
-4.6589947,14.249924,0.13177712,AT1G03470,FLT,14,14,0,2
-5.1922455,-4.5178113,-15.563437,AT1G03475,FLT,19,8,10,6
-16.77404,-14.07977,12.819825,AT1G03495,FLT,13,21,11,5
-1.1256675,0.023015756,10.443953,AT1G03510,FLT,1,18,22,1
-5.9218364,11.947712,-1.6810924,AT1G03520,FLT,14,14,0,2
10.847122,-1.6900656,-18.625225,AT1G03530,FLT,10,10,12,0
-10.082818,5.1533785,2.649247,AT1G03540,FLT,1,19,22,14
-7.117601,5.804654,5.6449633,AT1G03545,FLT,1,19,22,14
17.74147,3.9340725,0.6440373,AT1G03550,FLT,5,12,17,3
-3.2487628,4.673053,-5.350767,AT1G03560,FLT,14,14,4,2
-3.4085793,-1.7718898,-19.189001,AT1G03590,FLT,19,9,10,6
-2.812079,20.16885,0.9545851,AT1G03600,FLT,14,15,0,2
-5.1559267,-12.467482,-3.5351088,AT1G03610,FLT,6,7,5,10
-6.953567,13.472591,-3.4237046,AT1G03620,FLT,14,14,0,2
-10.834614,4.562488,1.8264673,AT1G03630,FLT,1,19,22,14
6.7405257,15.494293,2.790203,AT1G03650,FLT,14,16,19,7
6.2016497,16.092907,13.496662,AT1G03660,FLT,1,17,14,1
-5.369408,19.147467,-2.5359936,AT1G03680,FLT,14,15,0,2
-2.471699,5.8618884,-0.70417374,AT1G03687,FLT,14,14,18,2
2.3016326,1.3536661,15.46104,AT1G03700,FLT,1,18,6,1
-22.392519,-2.1738594,12.800947,AT1G03710,FLT,13,21,21,5
12.592461,-0.42827767,1.771378,AT1G03730,FLT,5,12,17,3
14.248776,-20.577864,3.0906718,AT1G03740,FLT,0,6,3,4
14.63923,3.723396,3.1039565,AT1G03750,FLT,5,12,17,3
10.600564,-0.9238017,-0.3622106,AT1G03760,FLT,5,12,17,3
15.302913,1.0845764,1.8795981,AT1G03770,FLT,5,12,17,3
12.650944,7.275972,2.3463235,AT1G03780,FLT,5,12,1,3
-15.985082,6.073524,6.3105135,AT1G03790,FLT,1,19,9,14
-21.668541,2.6542675,9.234394,AT1G03800,FLT,13,21,9,5
-6.4760027,-14.922685,14.345923,AT1G03810,FLT,13,0,11,5
11.92153,10.134714,-10.8177595,AT1G03820,FLT,5,11,1,3
18.23114,0.5578786,-2.1982758,AT1G03830,FLT,5,12,17,3
1.0879235,2.5911057,1.0850852,AT1G03840,FLT,14,13,18,2
12.544769,-21.389526,-1.6664208,AT1G03850,FLT,0,5,3,4
11.436826,-14.184735,6.606313,AT1G03860,FLT,18,6,8,13
-15.014808,-8.054047,-13.538592,AT1G03870,FLT,15,2,16,16
-15.665886,-13.73544,15.503269,AT1G03880,FLT,13,21,11,5
-4.0471396,-19.644003,-13.897807,AT1G03900,FLT,7,3,15,9
20.144405,3.819811,-4.212483,AT1G03905,FLT,5,12,17,3
16.639385,-18.612453,3.1470053,AT1G03910,FLT,0,6,3,4
-2.6073935,21.98221,-2.1241355,AT1G03920,FLT,14,16,0,2
12.021491,10.120827,-8.229685,AT1G03930,FLT,5,11,1,3
-9.76395,-15.072184,6.8558426,AT1G03940,FLT,13,20,11,5
12.04979,9.443878,-1.8049754,AT1G03950,FLT,5,12,1,3
2.3129022,0.5782482,-2.2571728,AT1G03960,FLT,14,13,18,2
10.807519,7.911676,-15.929572,AT1G03970,FLT,10,10,12,0
-5.615377,5.188229,9.359377,AT1G03980,FLT,1,18,22,1
-16.837013,-4.776995,17.895947,AT1G03990,FLT,13,21,2,5
-5.8909483,-14.400457,13.919166,AT1G03993,FLT,13,0,11,5
-0.9471375,12.218309,-9.538998,AT1G04000,FLT,14,15,4,2
8.029117,-0.06921508,2.2452815,AT1G04010,FLT,5,13,17,3
-14.330435,-4.197806,17.869682,AT1G04017,FLT,13,21,2,5
3.0552723,3.4404037,-6.488778,AT1G04020,FLT,14,13,4,2
13.750541,9.7475395,-3.9592063,AT1G04030,FLT,5,11,1,3
-14.739108,-8.969364,-13.658209,AT1G04040,FLT,15,2,16,16
-14.866836,-0.26762107,14.020211,AT1G04047,FLT,13,20,2,5
8.861568,17.964252,1.9095585,AT1G04050,FLT,1,16,19,7
-9.279859,-2.1621556,1.7034981,AT1G04053,FLT,1,19,22,14
-2.671732,10.070002,-9.047787,AT1G04070,FLT,14,14,4,2
-4.8481016,-14.045993,12.335672,AT1G04077,FLT,13,0,11,5
17.182507,-14.144958,-3.7505453,AT1G04080,FLT,12,5,3,4
-6.348153,-1.2064455,3.28137,AT1G04090,FLT,1,19,22,14
8.610946,19.195093,9.934432,AT1G04100,FLT,1,17,14,1
-13.496274,2.3797927,0.12186344,AT1G04103,FLT,1,19,9,14
-13.822695,-5.51978,18.07071,AT1G04110,FLT,13,21,2,5
-13.759537,-1.6494256,14.864698,AT1G04117,FLT,13,20,2,5
8.473091,-14.679804,-10.886984,AT1G04120,FLT,9,4,23,11
-8.618366,-21.646614,0.97554946,AT1G04123,FLT,13,0,7,5
-3.0756948,4.4906526,-5.3178434,AT1G04130,FLT,14,14,4,2
3.6579213,-19.126356,-13.110442,AT1G04140,FLT,9,3,23,11
-3.2339861,3.091659,8.070186,AT1G04150,FLT,1,18,22,1
-2.5424979,11.182505,0.9589347,AT1G04160,FLT,14,14,18,2
-19.73024,-1.4092567,15.16172,AT1G04163,FLT,13,21,2,5
16.621326,-13.963214,-4.867634,AT1G04170,FLT,12,5,3,4
4.836633,14.695411,3.5431883,AT1G04180,FLT,14,17,14,1
4.353139,9.39456,-6.7840014,AT1G04183,FLT,5,14,4,3
-16.603518,-11.320429,15.969195,AT1G04187,FLT,13,21,21,5
2.1083677,-7.9044027,-6.641908,AT1G04190,FLT,6,7,24,10
-13.211278,-14.712484,16.404284,AT1G04193,FLT,13,0,11,5
-12.813984,-14.315851,16.746769,AT1G04197,FLT,13,21,11,5
-3.4210553,-1.1738416,-19.08161,AT1G04200,FLT,19,9,10,6
3.9034197,-14.92401,5.7713284,AT1G04210,FLT,18,7,8,10
13.55093,9.892487,-12.4056635,AT1G04220,FLT,5,11,1,3
-13.313824,-11.129228,17.504547,AT1G04223,FLT,13,21,11,5
10.312942,5.5563626,4.296002,AT1G04230,FLT,5,12,18,3
-1.3589001,4.0165515,-0.506336,AT1G04240,FLT,14,13,18,2
-16.781454,-3.2581239,0.91356635,AT1G04247,FLT,1,19,9,14
10.038185,-16.21103,-7.8893495,AT1G04250,FLT,9,4,23,11
5.252673,1.0565491,-3.8662047,AT1G04260,FLT,5,13,17,3
-17.691883,2.6281903,-13.729451,AT1G04270,FLT,2,1,20,8
-10.001187,-5.6281586,15.508451,AT1G04273,FLT,13,21,2,5
-10.697437,-15.824374,15.54085,AT1G04277,FLT,13,0,11,5
-5.130737,-18.834225,-13.195797,AT1G04280,FLT,7,3,15,9
11.36901,-0.6990094,1.4123133,AT1G04290,FLT,5,12,17,3
-23.97671,-0.47841388,6.0913687,AT1G04295,FLT,13,21,9,5
11.826352,-14.250252,-8.22563,AT1G04300,FLT,9,4,23,11
9.001773,21.43792,3.8122835,AT1G04310,FLT,1,16,19,7
-5.412276,8.100623,16.4445,AT1G04330,FLT,1,18,6,1
-2.1414008,-3.4028673,-20.157906,AT1G04340,FLT,19,9,10,6
-19.162241,-11.419305,10.01819,AT1G04347,FLT,13,21,21,5
4.764201,7.1260343,18.376719,AT1G04350,FLT,1,18,6,1
2.9260461,10.950865,18.703281,AT1G04353,FLT,1,17,6,1
-5.3576756,-15.652999,11.205009,AT1G04357,FLT,13,0,11,5
12.404709,-1.12762,-0.54175603,AT1G04360,FLT,5,12,17,3
-9.80844,-7.321488,17.388601,AT1G04370,FLT,13,0,2,5
-21.423422,-0.050134063,2.2648263,AT1G04380,FLT,13,19,9,14
0.70085955,2.3607736,0.50096875,AT1G04390,FLT,14,13,18,2
-9.512027,-21.333677,2.3057802,AT1G04393,FLT,13,0,7,5
-1.7242945,-19.60633,-11.896683,AT1G04400,FLT,7,3,15,9
-19.564276,11.66726,-10.820029,AT1G04410,FLT,4,0,13,12
-1.2770505,22.527533,-0.21506742,AT1G04420,FLT,14,16,0,2
-13.829942,2.2513506,11.457521,AT1G04425,FLT,1,20,2,5
17.014246,-14.168871,1.1500968,AT1G04430,FLT,0,5,3,4
-15.737372,-14.953195,13.276537,AT1G04433,FLT,13,21,11,5
-3.9362764,-19.33538,-12.779835,AT1G04440,FLT,7,3,15,9
-6.182674,-3.3068275,3.748484,AT1G04445,FLT,1,19,22,14
-7.6958156,-15.444496,15.21474,AT1G04450,FLT,13,0,11,5
-22.825838,1.2860346,9.375499,AT1G04463,FLT,13,21,9,5
-8.63239,-21.760717,2.1977282,AT1G04467,FLT,13,0,7,5
-8.772237,-21.802792,1.2531096,AT1G04470,FLT,13,0,7,5
-6.9193106,-18.21896,-14.215435,AT1G04480,FLT,7,3,15,9
-9.495784,-17.27613,11.821569,AT1G04487,FLT,13,0,11,5
6.1247864,14.295279,15.582451,AT1G04490,FLT,1,17,14,1
-16.437195,5.0799756,8.744999,AT1G04503,FLT,1,19,2,14
3.6344466,-13.25417,5.8125257,AT1G04510,FLT,18,7,8,10
-22.535122,-6.64445,10.664539,AT1G04513,FLT,13,21,21,5
19.729053,2.244315,-7.1881104,AT1G04520,FLT,5,11,17,3
-2.5262468,-5.1501174,-18.843792,AT1G04530,FLT,19,9,10,6
-20.2572,1.8296642,11.590959,AT1G04537,FLT,13,21,2,5
-11.458941,-5.2420297,16.80418,AT1G04540,FLT,13,21,2,5
9.503199,-2.1302607,-19.487507,AT1G04550,FLT,10,10,12,0
7.1281867,21.761053,-2.0731065,AT1G04555,FLT,14,16,19,7
-7.917366,6.2950635,11.42065,AT1G04560,FLT,1,18,22,1
-2.606337,5.16682,19.093288,AT1G04570,FLT,1,18,6,1
5.6745234,6.123345,17.389612,AT1G04580,FLT,1,18,6,1
-11.084562,-3.2046354,12.322233,AT1G04583,FLT,13,20,2,5
1.7105904,9.0262375,-8.440122,AT1G04590,FLT,14,14,4,2
-9.531805,-1.0139741,1.3628997,AT1G04600,FLT,1,19,22,14
3.8531268,2.760463,-5.9217887,AT1G04610,FLT,14,13,4,2
5.1229935,23.958569,0.47975323,AT1G04620,FLT,14,16,19,7
3.8961606,-1.5022072,-21.903214,AT1G04630,FLT,10,10,10,0
