x,y,gene_id,Location,gmm,hdbscan,spectral,consensus
17.686005,-28.967636,AT1G01930,1,17,7,0,10
64.9853,-17.355192,AT1G01940,1,18,0,22,14
-3.9831147,-33.32045,AT1G01950,1,13,7,0,10
75.483696,33.66372,AT1G01960,1,1,4,10,11
-65.0764,-27.453646,AT1G01970,1,17,9,19,1
63.395954,-19.590473,AT1G01990,1,18,0,22,14
-21.442139,-79.56612,AT1G02000,1,13,6,21,7
-60.50504,-21.687593,AT1G02010,1,17,9,19,1
-44.58238,-18.639317,AT1G02020,1,17,9,20,1
-12.0416355,28.304615,AT1G02030,1,0,11,15,0
-60.442776,-17.257057,AT1G02050,1,17,9,19,1
-68.20236,-2.8446963,AT1G02060,1,17,10,8,1
-4.035193,82.26044,AT1G02070,1,0,13,12,0
74.01672,11.824799,AT1G02080,1,11,1,13,4
52.465225,22.363604,AT1G02090,1,10,4,7,12
46.239384,40.96861,AT1G02100,1,12,3,7,8
-21.595861,-69.84457,AT1G02110,1,13,6,21,7
71.26636,23.023254,AT1G02120,1,11,4,10,11
68.976524,-35.031464,AT1G02130,1,15,0,22,14
-54.349083,-64.84454,AT1G02140,1,6,6,17,3
17.10409,-81.0476,AT1G02145,1,4,5,4,2
26.653229,-59.99624,AT1G02150,1,19,5,23,2
64.8026,30.632381,AT1G02160,1,1,4,10,11
59.687943,-15.309866,AT1G02170,1,15,0,22,14
-36.508057,-16.032112,AT1G02180,1,17,9,20,1
-21.21437,81.60667,AT1G02190,1,0,13,6,0
-17.848026,74.58045,AT1G02205,1,0,13,6,0
-22.686907,-86.63594,AT1G02220,1,13,6,21,7
-64.15572,-8.920046,AT1G02230,1,17,9,19,1
-25.468916,93.09134,AT1G02250,1,0,13,6,0
-0.5991419,-33.063896,AT1G02260,1,13,7,0,10
-5.4839473,-42.29971,AT1G02270,1,13,7,1,7
7.666521,-94.00328,AT1G02280,1,4,5,4,2
9.3079815,4.626684,AT1G02290,1,17,8,2,1
-61.691185,-23.612585,AT1G02300,1,17,9,19,1
54.42162,13.16268,AT1G02305,1,10,1,7,12
-16.012243,84.04365,AT1G02310,1,0,13,6,0
75.70457,28.929407,AT1G02330,1,11,4,10,11
65.75338,-31.18655,AT1G02335,1,18,0,22,14
-6.104125,29.67653,AT1G02340,1,0,11,18,0
-14.915085,34.606327,AT1G02350,1,0,12,15,0
-23.774761,-48.591106,AT1G02360,1,13,6,1,7
-53.32223,-5.1529117,AT1G02370,1,17,9,18,1
-39.271633,2.6606493,AT1G02380,1,0,10,8,0
-51.112625,20.856277,AT1G02390,1,17,10,18,1
-13.164311,41.427517,AT1G02400,1,0,12,15,0
67.37127,5.5174217,AT1G02410,1,16,1,13,4
-26.757845,47.368206,AT1G02420,1,0,12,15,0
24.373629,-0.5707145,AT1G02430,1,17,8,2,1
-73.12616,-7.8117566,AT1G02440,1,17,9,19,1
-23.709541,-18.361656,AT1G02450,1,17,9,20,1
-28.52995,-15.469666,AT1G02460,1,17,9,20,1
-12.8526745,84.95612,AT1G02470,1,0,13,6,0
22.524647,-9.09133,AT1G02475,1,17,7,2,10
-5.188145,78.31301,AT1G02490,1,0,13,12,0
-69.15622,-51.27682,AT1G02500,1,6,2,16,3
-21.249474,8.612059,AT1G02510,1,0,10,3,0
42.86325,-49.45632,AT1G02520,1,2,0,9,9
-14.997022,17.46004,AT1G02530,1,0,11,3,0
68.33975,21.288212,AT1G02560,1,11,4,10,11
-43.68313,3.4211574,AT1G02570,1,0,10,8,0
-39.436962,1.4567354,AT1G02575,1,0,10,8,0
-19.454796,39.518303,AT1G02580,1,0,12,15,0
-22.743698,-55.326916,AT1G02610,1,13,6,1,7
-5.924402,88.49449,AT1G02620,1,0,13,12,0
7.342381,88.85956,AT1G02630,1,0,13,12,0
23.06738,-14.881714,AT1G02640,1,17,7,2,10
-27.272345,47.401745,AT1G02650,1,0,12,15,0
-6.5996227,21.914362,AT1G02660,1,0,11,3,0
-5.9850764,43.262566,AT1G02670,1,0,13,18,0
72.007935,-17.63995,AT1G02680,1,18,1,22,4
2.0426357,-75.073875,AT1G02690,1,4,5,4,2
-30.561134,85.787346,AT1G02700,1,0,13,6,0
10.332359,48.195858,AT1G02705,1,0,13,11,0
17.385515,68.58349,AT1G02710,1,0,13,11,0
-25.366674,-65.09436,AT1G02720,1,13,6,21,7
-0.36637068,-7.50861,AT1G02730,1,17,8,18,1
-23.519276,-44.533287,AT1G02740,1,13,7,1,7
-14.167693,-92.724625,AT1G02750,1,13,5,4,2
-25.672352,38.566563,AT1G02770,1,0,12,15,0
-83.14355,-44.001225,AT1G02780,1,6,2,16,3
7.361863,89.79926,AT1G02800,1,0,13,12,0
-3.0610886,-22.852852,AT1G02810,1,13,7,18,10
10.46709,83.381775,AT1G02813,1,0,13,12,0
43.501766,37.876133,AT1G02816,1,12,3,7,8
-21.4287,82.35358,AT1G02820,1,0,13,6,0
58.835423,-14.201517,AT1G02840,1,15,0,22,14
59.66948,12.257167,AT1G02850,1,8,1,7,4
9.5196495,-42.42664,AT1G02860,1,17,7,0,10
60.023163,45.750923,AT1G02870,1,12,3,10,11
32.99696,-69.00301,AT1G02880,1,19,5,23,2
35.337254,-58.469425,AT1G02890,1,19,5,23,2
67.03864,-45.528244,AT1G02900,1,7,0,22,14
23.951143,-15.774468,AT1G02910,1,17,7,2,10
71.04184,23.077198,AT1G02920,1,11,4,10,11
52.108593,-27.48586,AT1G02930,1,18,0,22,14
-32.49457,-52.14982,AT1G02950,1,13,6,1,7
0.49893996,77.53563,AT1G02952,1,0,13,12,0
-16.606218,-79.09724,AT1G02960,1,13,6,21,7
-32.78869,-20.606699,AT1G02970,1,17,9,20,1
4.526317,58.386368,AT1G02980,1,0,13,11,0
23.295364,-71.50442,AT1G02990,1,19,5,23,2
-16.129948,-46.69396,AT1G03000,1,13,7,1,7
-20.84612,-19.925457,AT1G03010,1,17,8,20,1
-31.421175,83.29566,AT1G03020,1,0,13,6,0
17.08396,-70.88427,AT1G03030,1,19,5,23,2
63.127823,27.956161,AT1G03040,1,1,4,10,11
-19.461199,84.91557,AT1G03055,1,0,13,6,0
39.442066,-44.333622,AT1G03060,1,2,0,9,9
-68.28051,14.076542,AT1G03070,1,17,10,8,1
71.122314,41.778103,AT1G03080,1,1,4,10,11
72.90099,-16.801863,AT1G03090,1,18,1,22,4
-72.093025,-3.3853824,AT1G03100,1,17,10,8,1
-21.05096,54.29893,AT1G03106,1,0,13,18,0
74.27904,11.677588,AT1G03110,1,11,1,13,4
-40.344345,83.28075,AT1G03120,1,0,13,24,0
-80.791985,6.146235,AT1G03130,1,17,10,8,1
59.43149,37.62371,AT1G03140,1,1,4,10,11
66.149536,9.107072,AT1G03150,1,11,1,13,4
11.101097,2.1117187,AT1G03160,1,17,8,2,1
16.254438,67.58554,AT1G03165,1,0,13,11,0
-21.040855,72.49299,AT1G03170,1,0,13,6,0
19.553385,-0.9189245,AT1G03180,1,17,8,2,1
-51.720608,20.4345,AT1G03190,1,17,10,18,1
-67.23902,11.73249,AT1G03200,1,17,10,8,1
50.57436,13.689732,AT1G03210,1,10,3,7,12
-53.56739,-68.497826,AT1G03220,1,6,6,17,3
61.508163,-53.63266,AT1G03230,1,9,0,9,9
-19.477617,7.5590324,AT1G03240,1,0,10,3,0
-11.03373,-87.269936,AT1G03250,1,4,5,4,2
-27.427757,-58.283493,AT1G03260,1,13,6,1,7
-46.256985,-20.352419,AT1G03270,1,17,9,19,1
71.79305,-0.8528672,AT1G03280,1,16,1,13,4
66.26348,-17.54042,AT1G03290,1,18,0,22,14
9.353869,89.12777,AT1G03300,1,0,13,12,0
-38.471085,-25.457876,AT1G03310,1,17,9,20,1
-38.440025,80.31524,AT1G03320,1,0,13,24,0
54.333305,29.135422,AT1G03330,1,10,4,7,12
-66.70986,-16.682932,AT1G03340,1,17,9,19,1
60.254116,-33.050247,AT1G03350,1,18,0,22,14
77.31392,3.633474,AT1G03360,1,16,1,13,4
-13.757286,-81.921814,AT1G03365,1,4,6,21,7
-16.625633,-49.688896,AT1G03370,1,13,6,1,7
56.798317,-31.301397,AT1G03380,1,18,0,22,14
-43.882046,82.75318,AT1G03390,1,0,13,24,0
-27.979218,-24.089651,AT1G03400,1,17,9,20,1
10.550507,-92.477295,AT1G03410,1,4,5,4,2
7.8914943,-76.27198,AT1G03430,1,4,5,4,2
12.979887,-3.2775335,AT1G03440,1,17,8,2,1
-37.074284,7.726192,AT1G03445,1,0,10,3,0
24.574324,-14.437248,AT1G03457,1,17,7,2,10
-58.326897,-4.9002166,AT1G03470,1,17,9,18,1
24.014011,-71.46743,AT1G03475,1,19,5,23,2
-34.97881,7.595467,AT1G03495,1,0,10,3,0
-33.130405,74.76323,AT1G03502,1,0,13,24,0
-3.6639893,85.30636,AT1G03506,1,0,13,12,0
-2.3417733,15.319218,AT1G03510,1,0,10,3,0
-52.60263,-20.687292,AT1G03520,1,17,9,19,1
19.685495,-62.853893,AT1G03530,1,19,5,23,2
-26.539392,56.0743,AT1G03540,1,0,13,24,0
-8.831176,29.173517,AT1G03545,1,0,11,15,0
18.54566,-11.45912,AT1G03550,1,17,7,2,10
-51.636368,-13.239102,AT1G03560,1,17,9,19,1
72.468475,35.62163,AT1G03590,1,1,4,10,11
-70.640884,11.957684,AT1G03600,1,17,10,8,1
63.115288,34.468433,AT1G03610,1,1,4,10,11
-47.94354,16.618671,AT1G03620,1,17,10,18,1
8.3804865,71.13176,AT1G03630,1,0,13,11,0
3.6950867,-3.0848606,AT1G03650,1,17,8,2,1
-58.91234,9.117682,AT1G03660,1,17,10,8,1
5.615634,-83.248795,AT1G03680,1,4,5,4,2
14.735456,-79.826614,AT1G03687,1,4,5,4,2
-18.590866,24.912226,AT1G03700,1,0,12,15,0
12.743364,62.227955,AT1G03710,1,0,13,11,0
51.62902,-40.279224,AT1G03730,1,2,0,9,9
-33.09165,-59.473026,AT1G03740,1,13,6,1,7
-20.746563,54.385536,AT1G03743,1,0,13,18,0
-11.408778,62.87074,AT1G03746,1,0,13,18,0
-60.323406,-14.969784,AT1G03750,1,17,9,19,1
6.626262,-34.660843,AT1G03760,1,17,7,0,10
12.087234,0.08971071,AT1G03770,1,17,8,2,1
-5.8715153,-79.94588,AT1G03780,1,4,5,4,2
-81.93408,8.067013,AT1G03790,1,17,10,8,1
-43.02069,13.4224205,AT1G03800,1,0,10,3,0
10.019921,46.374607,AT1G03820,1,0,13,11,0
-58.347363,1.4372377,AT1G03830,1,17,10,18,1
-16.7373,-75.5141,AT1G03840,1,13,6,21,7
63.22688,-54.276012,AT1G03850,1,9,0,9,9
63.27311,-53.738705,AT1G03860,1,9,0,9,9
-64.05891,-56.782146,AT1G03870,1,6,2,16,3
65.37274,-45.360268,AT1G03900,1,7,0,22,14
11.36702,-16.095615,AT1G03905,1,17,7,2,10
57.715202,50.789726,AT1G03910,1,12,3,5,8
-65.74245,-25.070553,AT1G03920,1,17,9,19,1
10.780585,-10.356382,AT1G03930,1,17,8,2,1
1.2038299,90.716,AT1G03935,1,0,13,12,0
-42.20205,1.3882579,AT1G03940,1,17,10,8,1
23.443298,0.6903497,AT1G03950,1,17,8,2,1
21.486988,-21.425,AT1G03960,1,17,7,2,10
4.022542,-90.79786,AT1G03970,1,4,5,4,2
-16.092577,44.2798,AT1G03980,1,0,12,15,0
-13.20282,84.93666,AT1G03982,1,0,13,6,0
-68.231,14.240958,AT1G03990,1,17,10,8,1
-16.126041,28.258728,AT1G03993,1,0,12,15,0
-3.9916415,90.0105,AT1G03997,1,0,13,12,0
-23.787941,-51.96412,AT1G04000,1,13,6,1,7
-10.013512,15.907445,AT1G04007,1,0,11,3,0
23.885975,-5.9859867,AT1G04010,1,17,8,2,1
-38.747444,70.43399,AT1G04013,1,0,13,24,0
4.5035567,65.53424,AT1G04017,1,0,13,11,0
-14.056551,-69.39226,AT1G04020,1,13,6,21,7
-38.897102,76.14345,AT1G04023,1,0,13,24,0
-36.584282,84.2217,AT1G04027,1,0,13,6,0
-4.2788086,-33.952847,AT1G04030,1,13,7,1,7
-39.063007,47.76576,AT1G04037,1,0,12,24,0
-63.343403,-55.832573,AT1G04040,1,6,2,16,3
-17.804459,-8.335775,AT1G04047,1,17,8,20,1
-60.41888,-17.411676,AT1G04050,1,17,9,19,1
-40.24659,5.4674897,AT1G04053,1,0,10,8,0
-13.47352,63.46645,AT1G04067,1,0,13,18,0
39.306335,-45.372868,AT1G04070,1,2,5,9,9
-25.958887,80.04742,AT1G04073,1,0,13,6,0
5.2344055,59.761524,AT1G04077,1,0,13,11,0
54.540672,54.36265,AT1G04080,1,12,3,5,8
9.001766,72.022255,AT1G04083,1,0,13,11,0
-14.868897,32.79307,AT1G04090,1,0,12,15,0
-73.773674,-16.581165,AT1G04100,1,17,9,19,1
-13.748087,64.02683,AT1G04103,1,0,13,18,0
-69.36244,10.822655,AT1G04117,1,17,10,8,1
72.14877,-10.433985,AT1G04120,1,16,1,13,4
-35.625374,78.86492,AT1G04123,1,0,13,6,0
8.602091,81.774605,AT1G04127,1,0,13,12,0
10.71406,-24.613691,AT1G04130,1,17,7,0,10
-29.841736,85.27495,AT1G04137,1,0,13,6,0
46.642742,48.303448,AT1G04140,1,12,3,5,8
-29.731491,78.70794,AT1G04147,1,0,13,6,0
-17.7005,10.474437,AT1G04150,1,0,10,3,0
-12.205877,96.24412,AT1G04153,1,0,13,6,0
-41.26238,-19.337543,AT1G04160,1,17,9,20,1
55.62388,3.3739355,AT1G04170,1,8,1,7,4
-3.163195,40.380688,AT1G04180,1,0,13,18,0
76.10166,41.60092,AT1G04183,1,1,4,10,11
-42.390255,53.974373,AT1G04187,1,0,13,24,0
45.612633,53.39462,AT1G04190,1,12,3,5,8
5.947711,73.99237,AT1G04193,1,0,13,12,0
-38.829193,70.73244,AT1G04197,1,0,13,24,0
-6.8179407,-36.525852,AT1G04200,1,13,7,1,7
40.18477,-46.700886,AT1G04210,1,2,0,9,9
12.328708,86.756935,AT1G04213,1,0,13,12,0
-40.06732,78.90086,AT1G04217,1,0,13,24,0
-71.79404,-16.71022,AT1G04220,1,17,9,19,1
-30.922112,79.74195,AT1G04223,1,0,13,6,0
-37.53627,49.509995,AT1G04227,1,0,13,24,0
12.495431,-37.50339,AT1G04230,1,17,7,0,10
-4.2690597,100.58127,AT1G04237,1,0,13,12,0
-50.909042,14.583856,AT1G04240,1,17,10,8,1
-17.25217,25.998976,AT1G04247,1,0,12,15,0
68.765434,-40.193596,AT1G04250,1,7,0,22,14
74.733,16.422924,AT1G04260,1,11,1,13,4
0.5284118,90.27288,AT1G04263,1,0,13,12,0
-5.8938804,76.21799,AT1G04267,1,0,13,6,0
-84.48956,-42.14331,AT1G04270,1,6,2,16,3
14.638106,59.09479,AT1G04273,1,0,13,11,0
-7.307727,69.78053,AT1G04277,1,0,13,6,0
-34.094696,-59.62301,AT1G04280,1,13,6,1,7
-33.312145,-65.66048,AT1G04290,1,13,6,21,7
-39.83035,13.818403,AT1G04295,1,0,10,3,0
-11.356831,71.86261,AT1G04297,1,0,13,6,0
69.98295,-16.943277,AT1G04300,1,18,1,22,4
-36.0472,73.7975,AT1G04303,1,0,13,24,0
13.366866,-9.941896,AT1G04310,1,17,8,2,1
-31.81653,38.076694,AT1G04330,1,0,12,15,0
53.49437,20.560968,AT1G04340,1,10,4,7,12
-33.951195,72.10468,AT1G04343,1,0,13,24,0
-13.570551,35.612923,AT1G04347,1,0,12,15,0
-39.578236,-0.093665086,AT1G04350,1,17,10,8,1
16.39382,-0.5095812,AT1G04353,1,17,8,2,1
-38.61046,39.63447,AT1G04357,1,0,12,15,0
-54.724895,-21.178747,AT1G04360,1,17,9,19,1
-36.063057,63.474133,AT1G04380,1,0,13,24,0
-36.75571,-28.879576,AT1G04390,1,17,9,20,1
-25.157232,85.80254,AT1G04393,1,0,13,6,0
1.9989709,68.19848,AT1G04397,1,0,13,11,0
45.84103,-41.57315,AT1G04400,1,2,0,9,9
-12.567148,96.074844,AT1G04403,1,0,13,6,0
-69.784676,-50.704357,AT1G04410,1,6,2,16,3
-5.207412,100.22146,AT1G04413,1,0,13,12,0
17.071838,67.140625,AT1G04417,1,0,13,11,0
-48.536613,-20.584951,AT1G04420,1,17,9,19,1
-13.418846,91.36575,AT1G04423,1,0,13,6,0
-46.68213,18.431566,AT1G04425,1,17,10,18,1
0.057791587,95.01101,AT1G04427,1,0,13,12,0
45.992847,46.915264,AT1G04430,1,12,3,5,8
-27.901615,63.76615,AT1G04433,1,0,13,6,0
44.296368,36.510796,AT1G04440,1,10,3,7,12
-28.780035,62.340538,AT1G04445,1,0,13,24,0
-28.340458,47.647064,AT1G04467,1,0,12,15,0
-16.759592,31.446125,AT1G04473,1,0,12,15,0
-5.7832475,20.637007,AT1G04477,1,0,11,3,0
-68.67095,-52.054344,AT1G04480,1,6,2,16,3
-10.2626705,86.71812,AT1G04483,1,0,13,6,0
-46.830723,59.838715,AT1G04487,1,0,13,24,0
-69.73785,-10.117597,AT1G04490,1,17,9,19,1
-35.732994,74.35946,AT1G04493,1,0,13,24,0
-18.291815,80.592186,AT1G04500,1,0,13,6,0
48.94567,58.71486,AT1G04503,1,5,3,5,8
48.350243,61.897423,AT1G04510,1,5,3,5,8
-22.679218,27.411438,AT1G04513,1,0,12,15,0
7.523944,80.904106,AT1G04517,1,0,13,12,0
77.2235,-3.2764745,AT1G04520,1,16,1,13,4
-35.20875,67.2931,AT1G04523,1,0,13,24,0
7.828372,78.99996,AT1G04527,1,0,13,12,0
38.19575,-58.84916,AT1G04530,1,19,5,23,2
-28.43661,77.14615,AT1G04533,1,0,13,6,0
-23.382442,-63.320408,AT1G04537,1,13,6,21,7
-64.67807,-27.154922,AT1G04540,1,17,9,19,1
-12.845724,-92.20574,AT1G04550,1,4,5,4,2
9.756858,-35.579853,AT1G04555,1,17,7,0,10
13.003997,75.96058,AT1G04557,1,0,13,12,0
-33.125244,40.639645,AT1G04560,1,0,12,15,0
-39.908157,67.51438,AT1G04563,1,0,13,24,0
-26.183882,74.93077,AT1G04567,1,0,13,6,0
-75.07057,-13.780085,AT1G04570,1,17,9,19,1
-40.86897,71.82262,AT1G04577,1,0,13,24,0
15.7257185,41.09895,AT1G04580,1,0,13,11,0
-37.96184,64.29037,AT1G04583,1,0,13,24,0
-1.8965784,101.38707,AT1G04587,1,0,13,12,0
61.938904,47.97333,AT1G04590,1,1,3,10,11
-15.842861,19.972713,AT1G04600,1,0,11,3,0
-22.432194,-57.102894,AT1G04610,1,13,6,1,7
-69.63473,-15.443189,AT1G04620,1,17,9,19,1
-43.4176,76.45025,AT1G04625,1,0,13,24,0
52.06173,18.251463,AT1G04630,1,10,4,7,12
-53.98226,-12.133218,AT1G04635,1,17,9,19,1
18.93433,2.9660666,AT1G04640,1,17,8,2,1
-16.686602,81.067764,AT1G04643,1,0,13,6,0
-27.37896,83.92044,AT1G04645,1,0,13,6,0
17.414686,71.63566,AT1G04647,1,0,13,11,0
-72.61717,-19.688278,AT1G04650,1,17,9,19,1
-2.7647257,74.66241,AT1G04657,1,0,13,12,0
-5.8556104,102.55747,AT1G04660,1,0,13,12,0
-20.475111,27.644642,AT1G04670,1,0,12,15,0
16.486837,72.23798,AT1G04677,1,0,13,11,0
52.15411,20.238703,AT1G04680,1,10,4,7,12
-3.102942,90.854385,AT1G04683,1,0,13,12,0
55.338097,-65.65101,AT1G04690,1,9,5,14,5
-24.296047,87.48092,AT1G04697,1,0,13,6,0
-40.6174,18.375423,AT1G04700,1,0,10,3,0
13.249639,62.1188,AT1G04703,1,0,13,11,0
-43.943707,82.400406,AT1G04707,1,0,13,24,0
-54.302597,-19.156263,AT1G04710,1,17,9,19,1
17.097885,63.920544,AT1G04713,1,0,13,11,0
7.8355737,82.134514,AT1G04723,1,0,13,12,0
-34.314735,-12.401023,AT1G04730,1,17,9,20,1
-5.0286264,18.451439,AT1G04733,1,0,11,3,0
-50.390812,-73.96749,AT1G04750,1,14,5,17,5
-60.363117,-5.176689,AT1G04760,1,17,9,19,1
12.292948,66.833244,AT1G04767,1,0,13,11,0
65.34917,-30.88715,AT1G04770,1,18,0,22,14
-40.58406,7.7082453,AT1G04778,1,0,10,8,0
70.279564,-6.2343426,AT1G04780,1,16,1,13,4
-13.4897995,-88.85986,AT1G04790,1,4,5,21,2
-40.414284,48.668186,AT1G04797,1,0,13,24,0
7.8072696,65.08096,AT1G04800,1,0,13,11,0
-38.00122,15.753941,AT1G04803,1,0,10,3,0
75.203,8.008014,AT1G04810,1,16,1,13,4
-17.667862,84.907585,AT1G04817,1,0,13,6,0
-75.46021,-47.42934,AT1G04820,1,6,2,16,3
-38.175346,53.061016,AT1G04827,1,0,13,24,0
-23.546375,-82.61371,AT1G04830,1,13,6,21,7
27.164282,-2.712039,AT1G04833,1,17,8,2,1
-31.441195,-27.339111,AT1G04837,1,17,9,20,1
-3.96959,28.405485,AT1G04840,1,0,11,18,0
-15.003806,93.28449,AT1G04847,1,0,13,6,0
65.40385,-45.905163,AT1G04850,1,7,0,22,14
3.6422527,80.91662,AT1G04853,1,0,13,12,0
-30.895641,80.26169,AT1G04857,1,0,13,6,0
50.596973,-31.371912,AT1G04860,1,2,0,9,9
54.331112,-9.809549,AT1G04870,1,15,0,22,14
-5.8061504,73.3863,AT1G04873,1,0,13,6,0
-32.222,42.90343,AT1G04877,1,0,12,15,0
-27.92199,6.608986,AT1G04880,1,0,10,3,0
-25.717049,87.62734,AT1G04893,1,0,13,6,0
14.889505,-71.17417,AT1G04900,1,4,5,23,2
3.0563023,86.0814,AT1G04907,1,0,13,12,0
36.39431,-52.989765,AT1G04910,1,19,5,9,2
11.314221,67.541695,AT1G04913,1,0,13,11,0
15.741879,52.233208,AT1G04917,1,0,13,11,0
5.796912,87.09215,AT1G04920,1,0,13,12,0
10.142008,6.6681867,AT1G04930,1,17,8,20,1
-45.599556,55.054836,AT1G04933,1,0,13,24,0
52.88475,36.496967,AT1G04940,1,12,4,7,12
22.298365,-28.138657,AT1G04945,1,17,7,0,10
72.75331,-2.269063,AT1G04950,1,16,1,13,4
67.9034,-12.255785,AT1G04960,1,16,1,22,4
24.5794,-74.70861,AT1G04970,1,19,5,23,2
-22.055277,22.406013,AT1G04973,1,0,12,15,0
-38.054043,43.35521,AT1G04977,1,0,12,15,0
48.914112,-47.676273,AT1G04980,1,2,0,9,9
74.8884,23.840683,AT1G04985,1,11,1,10,4
10.792789,-85.67973,AT1G04990,1,4,5,4,2
-57.92177,6.0238714,AT1G05000,1,17,10,18,1
6.0229626,-73.218094,AT1G05010,1,4,5,4,2
