gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant_padj05_abs_lfc1	direction
ENSMUSG00000000001	2421.25614595179	-0.107298099402737	0.103248373463212	-1.03922314515655	0.298700968571145	0.65090127963604	FALSE	not_deg
ENSMUSG00000000028	21.2155230312684	0.267621451370871	0.287657189316884	0.930348558318347	0.352190643805465	0.692555248073719	FALSE	not_deg
ENSMUSG00000000031	14.2421183812897	-0.62813445009702	0.386273599718365	-1.62613870208836	0.103920152528401	0.432504402765292	FALSE	not_deg
ENSMUSG00000000049	57751.3763129775	-0.0129403664229443	0.127574475938911	-0.101433819952674	0.919206090473437	0.97191513749131	FALSE	not_deg
ENSMUSG00000000056	1175.12600558128	-0.435302740892636	0.21139445333142	-2.05919660630914	0.0394754081540896	0.3065554567651	FALSE	not_deg
ENSMUSG00000000058	101.162474776067	-0.65867324048941	0.313020877398327	-2.10424699452629	0.0353569071106706	0.293674310475225	FALSE	not_deg
ENSMUSG00000000078	357.903409661734	-0.0396177800003704	0.137399343744221	-0.288340387375661	0.773086194623078	0.918137546950255	FALSE	not_deg
ENSMUSG00000000085	209.696569338796	0.307294052938221	0.0999704184997399	3.07384982027479	0.00211315779246998	0.102266926306996	FALSE	not_deg
ENSMUSG00000000088	1755.61991861747	-0.477202691341007	0.254855470939835	-1.87244436849332	0.0611451516044766	0.35210523268569	FALSE	not_deg
ENSMUSG00000000093	75.2275376602692	-0.0142649381355648	0.23534688627706	-0.0606123937359919	0.951667902899787	0.981821213578992	FALSE	not_deg
ENSMUSG00000000120	123.45802823516	0.262820909285482	0.151327179544537	1.73677266751761	0.0824273053256003	0.394935586167159	FALSE	not_deg
ENSMUSG00000000126	13.0237400324315	-0.217739779608725	0.332380825906013	-0.655091276746196	0.512408988126504	0.797321335131523	FALSE	not_deg
ENSMUSG00000000127	470.651437114775	0.123996323417007	0.151945850983547	0.816056000307861	0.414468107569827	0.733721711109891	FALSE	not_deg
ENSMUSG00000000131	1163.59604086531	0.283343906153166	0.139231239247763	2.03505985929604	0.0418448503026	0.312792009616136	FALSE	not_deg
ENSMUSG00000000134	426.31915439144	0.324515626785914	0.117080726774848	2.77172542163983	0.00557600493138562	0.151636356328514	FALSE	not_deg
ENSMUSG00000000142	266.020630286249	0.782838769172576	0.200064352776596	3.91293480476626	9.11811579456363e-05	0.0157177238044007	FALSE	not_deg
ENSMUSG00000000148	231.92059868958	-0.10401351593482	0.186774991377368	-0.556892093356691	0.577601157042217	0.832391853892537	FALSE	not_deg
ENSMUSG00000000149	2705.78087929951	-0.18259104454955	0.196881880540865	-0.92741416349714	0.353711539668841	0.693592234689587	FALSE	not_deg
ENSMUSG00000000154	1620.24384238117	-0.250488478887662	0.203343600827308	-1.23184834864999	0.218005738777857	0.576312200531564	FALSE	not_deg
ENSMUSG00000000159	664.055394516724	-0.120430213884228	0.113236316431823	-1.06352994939336	0.287541690786328	0.639581142201899	FALSE	not_deg
ENSMUSG00000000167	14.614424269722	0.456277900316043	0.331805799549262	1.37513539828378	0.169089471820606	0.523648182542275	FALSE	not_deg
