gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant_padj05_abs_lfc1	direction
ENSMUSG00000031939	1869.65246004424	-0.766828694144505	0.464911215099722	-1.64940889623414	0.0990638934008426	0.959124311392948	FALSE	not_deg
ENSMUSG00000031948	1128.4395070223	-0.0791854337919185	0.202143769255481	-0.391728293598006	0.69525898219497	0.992795926426456	FALSE	not_deg
ENSMUSG00000031949	79.261866530435	0.175465328976474	0.242528649490572	0.72348289303155	0.469383260390367	0.987096589848029	FALSE	not_deg
ENSMUSG00000031950	1178.40190253565	-0.160554400273998	0.304115024879254	-0.52793971734131	0.597541176958612	0.992743205789622	FALSE	not_deg
ENSMUSG00000031953	191.862708249895	0.363101594956916	0.239502778665578	1.51606422681184	0.129503112806103	0.979192186294305	FALSE	not_deg
ENSMUSG00000031954	802.59573488433	-0.223144863732084	0.251577106601094	-0.88698398175756	0.375087524573435	0.983160671486482	FALSE	not_deg
ENSMUSG00000031955	458.50392223217	-0.253772230384107	0.14468570812869	-1.75395506347034	0.0794382073058879	0.938636451059053	FALSE	not_deg
ENSMUSG00000031957	53.3150494118532	0.14292194018844	2.6932361730844	0.0530669911598435	0.95767853161725	0.999037286160613	FALSE	not_deg
ENSMUSG00000031958	1379.70645452032	0.0452250716828923	0.254581340893301	0.177644879723714	0.85900187615192	0.997072390530435	FALSE	not_deg
ENSMUSG00000031959	251.201447539257	0.240907027876329	0.217271233620748	1.10878473814365	0.267523055890652	0.979192186294305	FALSE	not_deg
ENSMUSG00000031960	2803.26650295424	-0.0671007039412812	0.34639723634014	-0.193710275088317	0.846402745882793	0.996055697823436	FALSE	not_deg
ENSMUSG00000031963	47.5112248160164	0.345593774735473	0.465034775774407	0.743156840603946	0.45738672991201	0.986990846483048	FALSE	not_deg
ENSMUSG00000031965	191.844580090998	0.0288286100572707	0.22807115676341	0.126401823301033	0.899413858944555	0.997152492134517	FALSE	not_deg
ENSMUSG00000031967	1018.40555909581	0.153832928450986	0.249325543281841	0.616996262902319	0.537237190679236	0.989948944697174	FALSE	not_deg
ENSMUSG00000031969	1169.08773385793	0.347441723121849	0.190651481654473	1.82239193793172	0.068395536990888	0.929194488702183	FALSE	not_deg
ENSMUSG00000031972	48.2229479661136	1.11644732849553	0.638209614335282	1.74934269778801	0.0802317995221258	0.941026442406122	FALSE	not_deg
ENSMUSG00000031974	389.828954115356	0.23192615768106	0.219084175403427	1.0586166584327	0.289774397159457	0.979192186294305	FALSE	not_deg
ENSMUSG00000031976	284.407706926407	0.13980127040747	0.220241014839573	0.634764921099294	0.525581744924704	0.989948944697174	FALSE	not_deg
ENSMUSG00000031979	446.824961244204	0.116177388747305	0.215637206451622	0.538763187758925	0.590050267361109	0.992691508287652	FALSE	not_deg
ENSMUSG00000031980	9966.26264648907	-0.123722878739042	0.268526043954918	-0.460748152830246	0.644979303372214	0.992795926426456	FALSE	not_deg
ENSMUSG00000031982	12.183286685357	0.161544361120023	0.463778093655145	0.348322534699415	0.727597972012848	0.993002104037949	FALSE	not_deg
ENSMUSG00000031983	155.908085461698	-0.0161972737194154	0.238776008252014	-0.0678345945976284	0.945917304670265	0.998545885674983	FALSE	not_deg
ENSMUSG00000031984	495.886594580874	-0.0807971538174169	0.193407935895412	-0.417755111460934	0.676126173651257	0.992795926426456	FALSE	not_deg
ENSMUSG00000031985	535.709748353341	-0.0755863945081313	0.144114809513701	-0.524487349795549	0.599939616147018	0.992743205789622	FALSE	not_deg
ENSMUSG00000031986	156.930844273823	0.213108301217699	0.271861526283967	0.783885473353451	0.433107314326189	0.985886903225283	FALSE	not_deg
ENSMUSG00000031987	533.169343603072	-0.0247338419116672	0.189802934622907	-0.130313274453883	0.896318578128513	0.997152492134517	FALSE	not_deg
ENSMUSG00000031988	510.865593033444	0.113986306392812	0.203725204605748	0.559510084250005	0.5758136509354	0.991928339029709	FALSE	not_deg
ENSMUSG00000031990	51.1814633974162	-0.173248601378503	0.361329508838965	-0.479475373974273	0.631600483224132	0.992795926426456	FALSE	not_deg
ENSMUSG00000031993	818.324423561967	0.0100996042462292	0.182701216291526	0.0552793487160692	0.95591591434259	0.998683711442632	FALSE	not_deg
ENSMUSG00000031995	10.2132911459285	-1.02281146371922	0.555245729149919	-1.8420879441705	0.0654622869670103	0.928495934853802	FALSE	not_deg
ENSMUSG00000031996	4473.79980033118	-0.0620408676723364	0.283267521015666	-0.219018641635605	0.826635526363113	0.996055697823436	FALSE	not_deg
ENSMUSG00000032000	263.686643503399	0.299751690265841	0.26434946918986	1.13392204336357	0.256827249724386	0.979192186294305	FALSE	not_deg
ENSMUSG00000032002	486.6367507568	0.379743826443558	0.237826965374519	1.59672317159476	0.110327428149897	0.962332691927291	FALSE	not_deg
ENSMUSG00000032006	59.7284889683327	-0.189105361245675	0.433328111438703	-0.436402246366667	0.662544909421411	0.992795926426456	FALSE	not_deg
ENSMUSG00000032009	809.750033602252	0.564938808099198	0.269968932810466	2.09260673892362	0.0363842745076872	0.883750509993105	FALSE	not_deg
ENSMUSG00000032010	243.516862899734	-0.847146445280413	0.817131992378936	-1.03673146221346	0.299861024929612	0.979192186294305	FALSE	not_deg
ENSMUSG00000032011	25.8601895723301	-0.807730364271035	0.477468521965584	-1.69169343550831	0.090704440721396	0.94657270856659	FALSE	not_deg
ENSMUSG00000032012	613.694846012503	0.474840727351922	0.44825033196185	1.05932041427319	0.289453880918823	0.979192186294305	FALSE	not_deg
ENSMUSG00000032014	5630.15810563744	-0.12345073172716	0.207290152038058	-0.595545569885517	0.551478847706855	0.989948944697174	FALSE	not_deg
ENSMUSG00000032018	5081.91598996256	0.275396607068645	0.259024129772691	1.06320830924255	0.287687495051379	0.979192186294305	FALSE	not_deg
ENSMUSG00000032020	40.1051003213293	-0.175453110015234	0.432582711638361	-0.405594364487484	0.685040670297414	0.992795926426456	FALSE	not_deg
ENSMUSG00000032026	679.442478473679	-0.0868395828417877	0.263598842336985	-0.32943840751308	0.74182434146232	0.994013197660023	FALSE	not_deg
ENSMUSG00000032028	455.347290850517	0.00846027914241391	0.280631741003658	0.0301472638560285	0.97594960673745	0.999959599364434	FALSE	not_deg
ENSMUSG00000032030	645.121509305902	0.39463985686136	0.195074177608236	2.02302458326344	0.043070613046413	0.900958924086593	FALSE	not_deg
ENSMUSG00000032034	6.9961783617811	-1.19765649483263	0.749338862441996	-1.59828424076341	0.109979733034938	0.962332691927291	FALSE	not_deg
ENSMUSG00000032035	859.167011467482	0.169719461066519	0.309463467100226	0.548431330705512	0.583395768398335	0.992691508287652	FALSE	not_deg
ENSMUSG00000032038	1801.77925420111	-0.182548015658614	0.2420561637043	-0.7541556177087	0.450755784092549	0.986043440543693	FALSE	not_deg
ENSMUSG00000032040	313.260982844056	0.22299406970098	0.179791486427557	1.24029270869191	0.214867148297106	0.979192186294305	FALSE	not_deg
ENSMUSG00000032041	368.780271525221	0.307431128631324	0.273999262025893	1.12201444032456	0.26185630015837	0.979192186294305	FALSE	not_deg
ENSMUSG00000032042	2270.85629827468	-0.0518052018467758	0.24019861547776	-0.215676521464265	0.82923990366167	0.996055697823436	FALSE	not_deg
ENSMUSG00000032044	141.460965885754	0.0191751664879079	0.214780982854104	0.0892777667421944	0.928861163070529	0.997152492134517	FALSE	not_deg
ENSMUSG00000032046	444.067366551378	-0.0590303195427344	0.193029936670441	-0.30580914318755	0.759749966519871	0.996055697823436	FALSE	not_deg
ENSMUSG00000032047	12826.2241560444	0.0147622962117526	0.281199823887764	0.0524975300754268	0.958132263337139	0.999037286160613	FALSE	not_deg
ENSMUSG00000032050	4725.3600590832	0.388152786421694	0.192845221163125	2.01276849942452	0.0441389892828166	0.902505393205399	FALSE	not_deg
ENSMUSG00000032051	1054.63900679633	0.310902888319999	0.243745069519155	1.27552482982868	0.202123541406785	0.979192186294305	FALSE	not_deg
ENSMUSG00000032053	12.389221378403	-0.165460597518913	0.666571727620149	-0.248226245823019	0.803959360468346	0.996055697823436	FALSE	not_deg
ENSMUSG00000032058	277.62669957844	0.34985334651083	0.236485027462791	1.47938899246328	0.139036380358332	0.979192186294305	FALSE	not_deg
ENSMUSG00000032059	226.920086900128	-0.0321058335590241	0.24945198855173	-0.128705462503724	0.897590712911393	0.997152492134517	FALSE	not_deg
ENSMUSG00000032060	57.4502916902024	-0.0111166143615726	0.307129043017239	-0.0361952560798641	0.971126668612548	0.999612208850102	FALSE	not_deg
ENSMUSG00000032062	262.119494778806	-0.138354260356218	0.212853037740436	-0.649998993789011	0.515692871568617	0.989948944697174	FALSE	not_deg
ENSMUSG00000032064	247.509817237549	0.465262299250544	0.334188591481477	1.39221478862582	0.163857365818415	0.979192186294305	FALSE	not_deg
ENSMUSG00000032065	12.0924379891706	0.63435126755869	0.554364304596515	1.14428591866208	0.252505081112893	0.979192186294305	FALSE	not_deg
ENSMUSG00000032066	140.074753481073	0.173260999503478	0.220113196167488	0.787144989579091	0.431196995456294	0.985886903225283	FALSE	not_deg
ENSMUSG00000032067	1021.71896347189	-0.18292164517692	0.379858346869032	-0.48155225937417	0.630124047169217	0.992795926426456	FALSE	not_deg
ENSMUSG00000032068	25.2783230170513	0.160650021773394	0.605614486533492	0.265267798815294	0.790803168985427	0.996055697823436	FALSE	not_deg
ENSMUSG00000032076	611.484021827774	-0.125257270069169	0.160753203636566	-0.779189883844267	0.435867868325865	0.985886903225283	FALSE	not_deg
ENSMUSG00000032077	84.4829463469434	-0.31088743501771	0.228079685939675	-1.36306499080298	0.172862029038472	0.979192186294305	FALSE	not_deg
ENSMUSG00000032078	710.91090168824	-0.0652393192452699	0.176284665371131	-0.370079377624378	0.71132334726637	0.993002104037949	FALSE	not_deg
ENSMUSG00000032079	27528.2570822451	-0.226501478215176	0.278165028659722	-0.814270144980209	0.41549020892568	0.985886903225283	FALSE	not_deg
ENSMUSG00000032080	33276.0984809523	0.243595477995431	0.502808604559838	0.484469588997341	0.628052641831001	0.992795926426456	FALSE	not_deg
ENSMUSG00000032081	53394.0138767771	-0.604300761463609	0.342951996474863	-1.76205640344742	0.0780597682194948	0.934216895436973	FALSE	not_deg
ENSMUSG00000032083	176022.234278669	0.069789058420867	0.344423361018352	0.202625798129728	0.839427524270845	0.996055697823436	FALSE	not_deg
ENSMUSG00000032085	172.816350346043	0.208897730992177	0.287282656069809	0.727150513887671	0.46713375715999	0.986990846483048	FALSE	not_deg
ENSMUSG00000032086	568.997954188072	-0.0473350763323931	0.215702896915588	-0.219445714495513	0.826302862720604	0.996055697823436	FALSE	not_deg
ENSMUSG00000032089	64.7458852418712	-0.370392166075392	0.470913395043805	-0.786539881799154	0.431551263822683	0.985886903225283	FALSE	not_deg
ENSMUSG00000032091	8.36509282960848	-0.651519264291338	0.588378640499604	-1.10731290948652	0.268158664805884	0.979192186294305	FALSE	not_deg
ENSMUSG00000032092	892.40718485086	-0.306132864725788	0.174901818599322	-1.75031264498798	0.0800643801415499	0.941026442406122	FALSE	not_deg
ENSMUSG00000032093	15.1463082920213	-0.864818876943925	0.618845535830893	-1.39747130240307	0.162271890572293	0.979192186294305	FALSE	not_deg
ENSMUSG00000032094	9.25089728439992	-0.822568814176603	0.815926791650535	-1.00814046381861	0.313387034540468	0.979192186294305	FALSE	not_deg
ENSMUSG00000032096	3000.49782608921	0.261833832405458	0.232809942372419	1.12466774286903	0.260729855641035	0.979192186294305	FALSE	not_deg
ENSMUSG00000032097	2073.89646948388	0.146920340547345	0.240199416323999	0.611659856613339	0.540762826775877	0.989948944697174	FALSE	not_deg
ENSMUSG00000032098	21.140799212496	-0.338494807937513	0.587174298364734	-0.57648096805363	0.564290130316331	0.989948944697174	FALSE	not_deg
ENSMUSG00000032103	152.368229233159	0.160110367258662	0.216746310285419	0.738699390304837	0.460089556091131	0.986990846483048	FALSE	not_deg
ENSMUSG00000032109	135.160201502373	0.155489193218078	0.259383488217284	0.599456789970479	0.548868316377674	0.989948944697174	FALSE	not_deg
ENSMUSG00000032112	299.677983084688	0.0847512055579205	0.220194815165725	0.384891921701855	0.700317491267432	0.992795926426456	FALSE	not_deg
ENSMUSG00000032113	11.4869015313785	-1.34782264400965	0.608787334561717	-2.21394659102095	0.0268324531827492	0.847753014150384	FALSE	not_deg
ENSMUSG00000032114	4337.31232638031	-0.300169737011946	0.354226627334782	-0.847394616464712	0.396775204202049	0.984892912768316	FALSE	not_deg
ENSMUSG00000032115	3320.52341948425	0.00832472892003663	0.322546936200739	0.0258093566725299	0.979409398790579	0.999959599364434	FALSE	not_deg
ENSMUSG00000032116	1716.9810198062	0.0605022572295837	0.267941407228902	0.22580405863845	0.821353820263632	0.996055697823436	FALSE	not_deg
ENSMUSG00000032119	205.400779332224	-0.115862374601228	0.191156978098281	-0.606111143594553	0.544440951646746	0.989948944697174	FALSE	not_deg
ENSMUSG00000032120	708.10984771304	-0.423785142717167	0.230248995661355	-1.84055153639177	0.0656873053382706	0.928495934853802	FALSE	not_deg
ENSMUSG00000032121	63.9986621925419	0.213820009293819	0.302928964657251	0.705842075998729	0.480286352584196	0.987488380592667	FALSE	not_deg
ENSMUSG00000032122	71.7387747930757	-0.320934184605864	0.303539314497062	-1.0573068109402	0.290371585851978	0.979192186294305	FALSE	not_deg
ENSMUSG00000032123	340.84578966218	0.287480622016284	0.252086191776446	1.1404060650463	0.254117167255677	0.979192186294305	FALSE	not_deg
ENSMUSG00000032125	278.400303564528	-0.168711093158352	0.31325473104958	-0.538574764994209	0.590180303798645	0.992691508287652	FALSE	not_deg
ENSMUSG00000032126	863.236306406657	-0.0917583173716277	0.19345379361101	-0.474316453861495	0.63527425994209	0.992795926426456	FALSE	not_deg
ENSMUSG00000032127	421.310590615859	0.165925616230912	0.215874846776594	0.768619497400852	0.442119227479415	0.985886903225283	FALSE	not_deg
ENSMUSG00000032135	123.37011180189	0.00502531746957621	0.210284162566924	0.0238977458322706	0.980934172335909	0.999959599364434	FALSE	not_deg
ENSMUSG00000032171	280.936066773932	0.107637414811737	0.263923524327366	0.407835622406379	0.683394358998428	0.992795926426456	FALSE	not_deg
ENSMUSG00000032175	389.785757340434	0.103993733284212	0.200673140398373	0.518224477265693	0.604301658657741	0.992795926426456	FALSE	not_deg
ENSMUSG00000032177	38.1209342597954	0.182852067799919	0.28591012475061	0.639543870506213	0.522469183635129	0.989948944697174	FALSE	not_deg
ENSMUSG00000032178	322.93055566075	-0.0877286666046619	0.246570410734132	-0.355795597466301	0.721993646347018	0.993002104037949	FALSE	not_deg
ENSMUSG00000032179	321.477901852136	0.121225218219878	0.262264043656376	0.462225841292642	0.643919373795764	0.992795926426456	FALSE	not_deg
ENSMUSG00000032180	366.167439571176	-0.00287725678640558	0.261948879184523	-0.010984039310887	0.991236180843457	0.999959599364434	FALSE	not_deg
ENSMUSG00000032182	361.213969392197	0.0642442665614661	0.205747928320944	0.312247452918467	0.754852471361902	0.996055697823436	FALSE	not_deg
ENSMUSG00000032184	12.9638920403148	-0.575844473219	0.548266034699422	-1.0503011982763	0.293579654440274	0.979192186294305	FALSE	not_deg
ENSMUSG00000032185	285.595636875678	0.0166184439588412	0.301733721231116	0.0550765220772659	0.956077500415762	0.998697665209353	FALSE	not_deg
ENSMUSG00000032187	1006.45453269083	-0.0151447007093697	0.295339938826928	-0.0512788780600534	0.959103298823883	0.999194012917238	FALSE	not_deg
ENSMUSG00000032192	15.4936095260708	-0.231935311456997	0.490382474574454	-0.472968190101546	0.636235873827874	0.992795926426456	FALSE	not_deg
ENSMUSG00000032193	3849.96108167753	-0.27304342441848	0.457624030113108	-0.596654472779749	0.55073809457191	0.989948944697174	FALSE	not_deg
ENSMUSG00000032194	1040.42905843071	0.241385389583769	0.292424088516314	0.825463424742119	0.409108539423992	0.984892912768316	FALSE	not_deg
ENSMUSG00000032198	384.248382046841	0.192947276451078	0.270845229072679	0.712389422961932	0.476223663419914	0.987096589848029	FALSE	not_deg
ENSMUSG00000032199	1250.75765497816	0.0772114659064723	0.132201149554322	0.5840453442861	0.559189805178601	0.989948944697174	FALSE	not_deg
ENSMUSG00000032202	103.661243505519	0.0465265393068854	0.323750535566077	0.143711080587199	0.885728620989194	0.997152492134517	FALSE	not_deg
ENSMUSG00000032204	4516.23279179635	-0.185517561917703	0.225210992986786	-0.82375002861689	0.410081606677407	0.98534335711655	FALSE	not_deg
ENSMUSG00000032207	3971.88888267234	0.117789456563109	0.224209505642776	0.525354427883971	0.599336827462525	0.992743205789622	FALSE	not_deg
ENSMUSG00000032212	416.494055277181	0.078725247485276	0.230235564818747	0.341933478206343	0.732400954529156	0.9930683938295	FALSE	not_deg
ENSMUSG00000032215	499.494912744386	-0.0829592719807922	0.196102637281158	-0.423040062749645	0.672266031436426	0.992795926426456	FALSE	not_deg
ENSMUSG00000032216	7310.64545148419	0.241378293308754	0.30479285891564	0.791942088694285	0.428394444185785	0.985886903225283	FALSE	not_deg
ENSMUSG00000032217	493.061959959947	0.313467539128972	0.243966757852815	1.28487807883272	0.198834892333463	0.979192186294305	FALSE	not_deg
ENSMUSG00000032218	8.30668644668728	-0.933884933671463	0.715281083719807	-1.30561950389462	0.191681984315933	0.979192186294305	FALSE	not_deg
ENSMUSG00000032220	916.940706040678	0.192282899649127	0.166296406874068	1.15626611099744	0.247572325538968	0.979192186294305	FALSE	not_deg
ENSMUSG00000032224	9.24869363685823	-0.124283334632395	0.606032684626239	-0.205076950113746	0.837512004842785	0.996055697823436	FALSE	not_deg
ENSMUSG00000032228	562.536711629573	0.149669631275781	0.173274480613988	0.863771922705727	0.387713194674251	0.984892912768316	FALSE	not_deg
ENSMUSG00000032231	416.876894411581	-0.268362426264332	0.242647280456779	-1.10597747380125	0.268736269519103	0.979192186294305	FALSE	not_deg
ENSMUSG00000032232	3175.12120920103	-0.253075249440092	0.261144766567981	-0.969099449190804	0.332495572509607	0.97981005220642	FALSE	not_deg
ENSMUSG00000032235	275.979164722788	0.161606293997125	0.153860818563917	1.05034079179808	0.293561456888548	0.979192186294305	FALSE	not_deg
ENSMUSG00000032238	1625.60793910442	0.296840415060348	0.232218175736709	1.27828243469154	0.20114985899677	0.979192186294305	FALSE	not_deg
ENSMUSG00000032239	445.578388944768	0.0271523542328572	0.161641915637091	0.167978423949256	0.866600253072649	0.997072390530435	FALSE	not_deg
ENSMUSG00000032244	707.330388281375	0.139106122223771	0.157921470763505	0.880856298711211	0.378395603403347	0.983755637411376	FALSE	not_deg
ENSMUSG00000032245	38.9104544520511	0.212686873030807	0.393212682088305	0.540895252668994	0.588579783254041	0.992691508287652	FALSE	not_deg
ENSMUSG00000032246	16.6500279586619	-0.635928702804768	0.575694839671257	-1.10462811021184	0.26932076548448	0.979192186294305	FALSE	not_deg
ENSMUSG00000032249	1395.17293201095	-0.0891419100722841	0.216654057922202	-0.411448144231362	0.680743957722289	0.992795926426456	FALSE	not_deg
ENSMUSG00000032251	27.2915809171971	0.229211676376006	0.457783769161523	0.500698565167198	0.616583282237016	0.992795926426456	FALSE	not_deg
