gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant_padj05_abs_lfc1	direction
ENSMUSG00000000001	2384.17939402839	0.0928499822585838	0.0734365052500311	1.26435731033844	0.206101807980475	0.450583822748617	FALSE	not_deg
ENSMUSG00000000028	20.8729582827667	-0.131284972968111	0.165617700765609	-0.792698922646633	0.427953258154394	0.667249413488985	FALSE	not_deg
ENSMUSG00000000031	12.9153912184687	-0.224963918406656	0.276651839685259	-0.813166175444894	0.416122789523395	0.657785194960988	FALSE	not_deg
ENSMUSG00000000049	54384.7520349431	-0.022060249663334	0.0743990379980286	-0.296512565981277	0.766838671949064	0.888793237225168	FALSE	not_deg
ENSMUSG00000000056	1083.03360890261	-0.520794435553454	0.110457612663061	-4.71488042333563	2.41852739953239e-06	0.000279291618356272	FALSE	not_deg
ENSMUSG00000000058	123.404798587265	-0.280639287111059	0.188019309812145	-1.49260885699162	0.135539603558435	0.357051051647151	FALSE	not_deg
ENSMUSG00000000078	353.315249709937	0.0440432847267794	0.0935828822953653	0.470633983977651	0.637902134806891	0.817845308370085	FALSE	not_deg
ENSMUSG00000000085	160.062056325579	0.158102135893913	0.0827313941215511	1.91102951391856	0.0560007881811892	0.214000706394336	FALSE	not_deg
ENSMUSG00000000088	1921.08445499013	-0.179056998498837	0.147548559945302	-1.21354622888367	0.224921050982842	0.472077643127486	FALSE	not_deg
ENSMUSG00000000093	71.1784176707121	-0.012223071837002	0.125565566054007	-0.0973441383742474	0.92245310506215	0.966118369012688	FALSE	not_deg
ENSMUSG00000000120	104.171651542613	0.290981926794189	0.128823203733004	2.25876952569253	0.0238977250916846	0.131617769494893	FALSE	not_deg
ENSMUSG00000000126	11.7272962577948	-0.076173403204494	0.17232415298529	-0.442035558480281	0.658463474902081	0.830027770351706	FALSE	not_deg
ENSMUSG00000000127	381.479624914698	0.196671123175338	0.0775444847607223	2.53623612023734	0.0112051154417509	0.0846993007390637	FALSE	not_deg
ENSMUSG00000000131	925.919427181707	0.113279529267562	0.0788364936332101	1.43689202864094	0.150748675287717	0.380193269200207	FALSE	not_deg
ENSMUSG00000000134	390.63252340481	0.211771406296818	0.075972656976444	2.7874687384236	0.00531215793737317	0.0543670135312977	FALSE	not_deg
