term	flight_minus_ground	welch_fdr	abs_effect	mean_abs_accession_effect	abs_mean_accession_effect	low_effect_threshold	category	category_label	matched_keyword	rationale
R-MMU-69481_G2_M_CHECKPOINTS	-0.0082121696715714	0.0216282618205291	0.0082121696715714	0.0067338454324814235	0.0067338454324814235	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2299718_CONDENSATION_OF_PROPHASE_CHROMOSOMES	-0.0145298746996	0.0218662997914843	0.0145298746996	0.012724272024999967	0.012724272024999967	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-416476_G_ALPHA_Q_SIGNALLING_EVENTS	-0.0110025379979714	0.0227902106164863	0.0110025379979714	0.009082290703074066	0.009082290703074066	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5653656_VESICLE_MEDIATED_TRANSPORT	-0.0979354959999998	0.0238370764356111	0.0979354959999998	0.09813424870370359	0.09813424870370359	0.029831739487407388	plausible_complementary	plausible/complementary	vesicle	plausible complementary mechanism: vesicle
R-MMU-109581_APOPTOSIS	-0.3086764507857142	0.0276240548602687	0.3086764507857142	0.2637189536111112	0.2637189536111112	0.029831739487407388	prior_literature_match	prior literature match	apoptosis	matches expected tissue/spaceflight biology: apoptosis
R-MMU-2142753_ARACHIDONATE_METABOLISM	0.0134836773751571	0.0300929335385249	0.0134836773751571	0.012214990780592567	0.012153057374592565	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-774815_NUCLEOSOME_ASSEMBLY	-0.0074553955742857	0.0321303769917575	0.0074553955742857	0.006151109709259211	0.006107948987036989	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-1257604_PIP3_ACTIVATES_AKT_SIGNALING	0.1385630790607141	0.0321303769917575	0.1385630790607141	0.12223984303240731	0.12223984303240731	0.029831739487407388	prior_literature_match	prior literature match	akt	matches expected tissue/spaceflight biology: akt
R-MMU-5693532_DNA_DOUBLE_STRAND_BREAK_REPAIR	-0.0144179329562857	0.0321303769917575	0.0144179329562857	0.014004394308888867	0.014004394308888867	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-109582_HEMOSTASIS	-0.2755635137142871	0.0321303769917575	0.2755635137142871	0.22953725888888818	0.22953725888888818	0.029831739487407388	plausible_complementary	plausible/complementary	hemostasis	plausible complementary mechanism: hemostasis
R-MMU-6807878_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	0.0016984233799285	0.0330831210645476	0.0016984233799285	0.0016084746368332664	0.0016084746368332664	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2990846_SUMOYLATION	0.0043025905144857	0.0330831210645476	0.0043025905144857	0.004336104851055533	0.004336104851055533	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9013408_RHOG_GTPASE_CYCLE	-0.0031603110573571	0.0330831210645476	0.0031603110573571	0.0026069782031480668	0.0026069782031480668	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2404192_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R	0.0064960419573928	0.0330831210645476	0.0064960419573928	0.005833029147907366	0.0051968994367963	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-68886_M_PHASE	0.0308537755217857	0.0404763586239584	0.0308537755217857	0.02914561483129623	0.02914561483129623	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-202433_GENERATION_OF_SECOND_MESSENGER_MOLECULES	-0.0051075061316285	0.0404763586239584	0.0051075061316285	0.005345216890740668	0.005345216890740668	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5628897_TP53_REGULATES_METABOLIC_GENES	0.0106403889218571	0.0413484030715213	0.0106403889218571	0.0107499618737407	0.0107499618737407	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-8936459_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	0.0083020183763571	0.0540724022128113	0.0083020183763571	0.0070453573161111	0.0070453573161111	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-68882_MITOTIC_ANAPHASE	0.0091338391374571	0.0601540957802326	0.0091338391374571	0.009894210447444434	0.0065453773252222335	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2559586_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	0.0164794827485714	0.0601540957802326	0.0164794827485714	0.0164738991822222	0.011492439271111134	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5357801_PROGRAMMED_CELL_DEATH	-0.0310090699257142	0.062230711294744	0.0310090699257142	0.03571292248629627	0.03571292248629627	0.029831739487407388	prior_literature_match	prior literature match	programmed cell death	matches expected tissue/spaceflight biology: programmed cell death
R-MMU-8856828_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.0809948291957142	0.063003700037068	0.0809948291957142	0.06923150832037032	0.06923150832037032	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-5693567_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR_OR_SINGLE_STRAND_ANNEALING_SSA	-0.0085779159996428	0.063003700037068	0.0085779159996428	0.007642908405407367	0.007642908405407367	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5693607_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	-0.0050717999838571	0.063003700037068	0.0050717999838571	0.004152293142592534	0.004040690920370333	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-1971475_GLYCOSAMINOGLYCAN_PROTEIN_LINKAGE_REGION_BIOSYNTHESIS	-0.0016356283135714	0.0711484931769126	0.0016356283135714	0.0019333117703703336	0.0019333117703703336	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-69231_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	-0.0126461395253571	0.0746175820840164	0.0126461395253571	0.013893115460648134	0.009023095493981467	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5578775_ION_HOMEOSTASIS	-0.0148201646177628	0.0864155629362231	0.0148201646177628	0.015927470238722166	0.015927470238722166	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-166016_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE	0.0080342895807571	0.0864155629362231	0.0080342895807571	0.007958914824907367	0.007958914824907367	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-1474228_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	-0.1976807517142855	0.0917479505061229	0.1976807517142855	0.16769317537037023	0.16769317537037023	0.029831739487407388	prior_literature_match	prior literature match	extracellular matrix	matches expected tissue/spaceflight biology: extracellular matrix
R-MMU-168256_IMMUNE_SYSTEM	0.5547286271428558	0.0999215331820903	0.5547286271428558	0.5425741133333325	0.43541418666666676	0.029831739487407388	prior_literature_match	prior literature match	exact override	literature override: muscle immune/inflammatory response
R-MMU-1236975_ANTIGEN_PROCESSING_CROSS_PRESENTATION	-0.0037816556826857	0.1017789816494117	0.0037816556826857	0.0048529564687036664	0.0031576310964814666	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-193704_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	-0.0021380455211428	0.1033345390600643	0.0021380455211428	0.0022863147677777	0.0019380456677777665	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-196854_METABOLISM_OF_VITAMINS_AND_COFACTORS	-0.1693919860750001	0.1052770724183638	0.1693919860750001	0.12756244351018517	0.12679809906574077	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-9707564_CYTOPROTECTION_BY_HMOX1	-0.0149340546318571	0.1058636125280066	0.0149340546318571	0.014495348743888867	0.014495348743888867	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9943965_CHD3_CHD4_CHD5_SUBFAMILY	0.0039164494728571	0.1058636125280066	0.0039164494728571	0.003527531682036967	0.003527531682036967	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-8957275_POST_TRANSLATIONAL_PROTEIN_PHOSPHORYLATION	0.0170973250257999	0.1058636125280066	0.0170973250257999	0.015930561755666598	0.015930561755666598	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9764560_REGULATION_OF_CDH1_GENE_TRANSCRIPTION	0.0031305849170142	0.1058636125280066	0.0031305849170142	0.003678319627277767	0.0025885078983889	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-983231_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.0127353457450857	0.1058636125280066	0.0127353457450857	0.011215051236481465	0.011215051236481465	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-68875_MITOTIC_PROPHASE	-0.0120256418149999	0.1058636125280066	0.0120256418149999	0.011415506247777733	0.011415506247777733	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-6809371_FORMATION_OF_THE_CORNIFIED_ENVELOPE	0.3428531637142855	0.109418685819522	0.3428531637142855	0.4029332148148146	0.4029332148148146	0.029831739487407388	likely_artifact	likely artifact/junk	exact override	literature override: off-context skin barrier pathway in soleus
R-MMU-1640170_CELL_CYCLE	0.4363607831428573	0.1101983025180535	0.4363607831428573	0.3568721366666668	0.33848072999999995	0.029831739487407388	plausible_complementary	plausible/complementary	cell cycle	plausible complementary mechanism: cell cycle
R-MMU-1483257_PHOSPHOLIPID_METABOLISM	0.0177289014932142	0.1103080975065367	0.0177289014932142	0.017175903619536966	0.017175903619536966	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-373076_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	0.1738485696571428	0.1103080975065367	0.1738485696571428	0.17617188803703698	0.1425560493703703	0.029831739487407388	likely_artifact	likely artifact/junk	rhodopsin	context-incongruent Reactome term: rhodopsin
R-MMU-194138_SIGNALING_BY_VEGF	-0.119384688742857	0.117116981877257	0.119384688742857	0.09950242181111106	0.09950242181111106	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-9913351_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC	0.0074685079631428	0.1201210829860547	0.0074685079631428	0.0060369742031481	0.0060369742031481	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-163125_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	0.1749536393214286	0.1231278091394413	0.1749536393214286	0.2338074661574074	0.16310867615740746	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-8848021_SIGNALING_BY_PTK6	0.0199419175547142	0.1233701063567364	0.0199419175547142	0.028173471689073998	0.013285192884629602	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-168164_TOLL_LIKE_RECEPTOR_3_TLR3_CASCADE	0.0069739053706714	0.1233701063567364	0.0069739053706714	0.0065759034808147996	0.004947657602148134	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-73894_DNA_REPAIR	0.1747503382857143	0.1233701063567364	0.1747503382857143	0.1401184675925924	0.1401184675925924	0.029831739487407388	plausible_complementary	plausible/complementary	dna repair	plausible complementary mechanism: dna repair
R-MMU-9842860_REGULATION_OF_ENDOGENOUS_RETROELEMENTS	-0.0057445637359142	0.1262986602386577	0.0057445637359142	0.004402103621370334	0.0042943442135926005	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-211859_BIOLOGICAL_OXIDATIONS	-0.2278588442285714	0.1262986602386577	0.2278588442285714	0.2093026996666666	0.17447066966666672	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-373760_L1CAM_INTERACTIONS	-0.0110479513492857	0.1370487040006432	0.0110479513492857	0.012163035908333333	0.009872939475	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-913709_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.0063778852887142	0.1423202468202673	0.0063778852887142	0.006416721079148101	0.006416721079148101	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2029480_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	0.0107370191182857	0.1423202468202673	0.0107370191182857	0.011850317077777764	0.011850317077777764	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-3700989_TRANSCRIPTIONAL_REGULATION_BY_TP53	-0.0174617114817857	0.1431366594663537	0.0174617114817857	0.019598236830648066	0.019598236830648066	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-6805567_KERATINIZATION	-0.2042784783642857	0.146543840570923	0.2042784783642857	0.25953229454814813	0.25953229454814813	0.029831739487407388	likely_artifact	likely artifact/junk	exact override	literature override: off-context skin keratinization pathway in soleus
R-MMU-2454202_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	0.0032204637283485	0.1531849325835809	0.0032204637283485	0.005246355607574034	0.0037514677894258997	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-446203_ASPARAGINE_N_LINKED_GLYCOSYLATION	-0.0110372895103285	0.1531849325835809	0.0110372895103285	0.011773288208981466	0.011773288208981466	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-983189_KINESINS	-0.1433069591285715	0.1531849325835809	0.1433069591285715	0.11528613499999996	0.11528613499999996	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-1660499_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	-0.0014678643694142	0.1531849325835809	0.0014678643694142	0.0020493553523148	0.0013608562523147998	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9759476_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	-0.0112716126508285	0.1535767092175453	0.0112716126508285	0.011303644156481434	0.011303644156481434	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-73927_DEPURINATION	0.0039990846454857	0.1535767092175453	0.0039990846454857	0.0030610188825555	0.0030610188825555	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-1852241_ORGANELLE_BIOGENESIS_AND_MAINTENANCE	0.0033194981382142	0.1535767092175453	0.0033194981382142	0.0037344696701480666	0.0037344696701480666	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-382551_TRANSPORT_OF_SMALL_MOLECULES	-0.2153729341428549	0.1535767092175453	0.2153729341428549	0.21547202203703683	0.16811013537037045	0.029831739487407388	plausible_complementary	plausible/complementary	transport	plausible complementary mechanism: transport
R-MMU-1483206_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	0.0048124746721142	0.1535767092175453	0.0048124746721142	0.008077642656111031	0.004715083649444432	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-2672351_STIMULI_SENSING_CHANNELS	0.0276838929317142	0.1536404595888368	0.0276838929317142	0.027550051862037	0.027550051862037	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-380320_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES	0.0009127606821357	0.1536404595888368	0.0009127606821357	0.0008801719469444333	0.0008801719469444333	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-983168_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	-0.0073400962972285	0.1536404595888368	0.0073400962972285	0.007072109117037001	0.006775795077037	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-75153_APOPTOTIC_EXECUTION_PHASE	0.0052434700000142	0.1596754799444613	0.0052434700000142	0.005019584590981434	0.005019584590981434	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-162582_SIGNAL_TRANSDUCTION	-0.1163204655714293	0.1603238241502586	0.1163204655714293	0.13806780888888806	0.0930968688888892	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-389948_CO_INHIBITION_BY_PD_1	-0.10418403238	0.1627547203228361	0.10418403238	0.11386585156111106	0.08016788916111113	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-204998_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	-0.0056720388998571	0.1702183512302345	0.0056720388998571	0.006073880683703635	0.006073880683703635	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9709957_SENSORY_PERCEPTION	-0.1321624982071428	0.1705577669398665	0.1321624982071428	0.1623211781555555	0.1623211781555555	0.029831739487407388	likely_artifact	likely artifact/junk	sensory perception	context-incongruent Reactome term: sensory perception
R-MMU-418555_G_ALPHA_S_SIGNALLING_EVENTS	0.0087467215107142	0.1730619242220262	0.0087467215107142	0.011064629559666634	0.006894000859666634	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5673001_RAF_MAP_KINASE_CASCADE	-0.1327947993428568	0.1817042812349168	0.1327947993428568	0.10677898859259254	0.0947122108148148	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-372790_SIGNALING_BY_GPCR	-0.4970836514142862	0.1842505026111421	0.4970836514142862	0.5675670243888887	0.34730751083333344	0.029831739487407388	plausible_complementary	plausible/complementary	gpcr	plausible complementary mechanism: gpcr
R-MMU-9013026_RHOB_GTPASE_CYCLE	0.0040856791848571	0.1878374659993986	0.0040856791848571	0.0030352945933333	0.0030352945933333	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-936837_ION_TRANSPORT_BY_P_TYPE_ATPASES	0.0054860380990571	0.1954935891386991	0.0054860380990571	0.0066475063134444	0.0066475063134444	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9612973_AUTOPHAGY	-0.0108995292688428	0.1956931624341973	0.0108995292688428	0.0141962795811851	0.0141962795811851	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-1430728_METABOLISM	-0.2505088710000009	0.1956931624341973	0.2505088710000009	0.2214086527777778	0.18089965277777775	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-114608_PLATELET_DEGRANULATION	0.2358283440428571	0.2055380851896562	0.2358283440428571	0.2866854557407407	0.1818508744074074	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-9764725_NEGATIVE_REGULATION_OF_CDH1_GENE_TRANSCRIPTION	0.0017607266447142	0.2106644066218184	0.0017607266447142	0.0024858422049999335	0.0012479400894444665	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5693606_DNA_DOUBLE_STRAND_BREAK_RESPONSE	0.0207045148542857	0.2124161497136314	0.0207045148542857	0.02196592489629623	0.02196592489629623	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-168138_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	-0.0096706417242857	0.2124161497136314	0.0096706417242857	0.007128895543703668	0.007128895543703668	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9018519_ESTROGEN_DEPENDENT_GENE_EXPRESSION	0.0018218244805	0.2124161497136314	0.0018218244805	0.0018969037599999336	0.0018969037599999336	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-1638074_KERATAN_SULFATE_KERATIN_METABOLISM	-0.0012994920815382	0.2124161497136314	0.0012994920815382	0.0014563909890610667	0.0014563909890610667	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-611105_RESPIRATORY_ELECTRON_TRANSPORT	0.0119506067746571	0.2124161497136314	0.0119506067746571	0.015055092790185133	0.015055092790185133	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-1592389_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	0.0027519239467428	0.2124161497136314	0.0027519239467428	0.0025669545129629336	0.0025669545129629336	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5668541_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	0.1113219475212857	0.2124161497136314	0.1113219475212857	0.1426104442116666	0.07731254005722227	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-6803157_ANTIMICROBIAL_PEPTIDES	0.1058789809857141	0.2124161497136314	0.1058789809857141	0.1453169429437037	0.10331772220296297	0.029831739487407388	broad_or_uncertain_signal	broad/uncertain signal		moderate/significant effect but not manually assigned to a literature family
R-MMU-445355_SMOOTH_MUSCLE_CONTRACTION	0.0171684777132342	0.2124161497136314	0.0171684777132342	0.0219824372921481	0.0219824372921481	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-937061_TRIF_TICAM1_MEDIATED_TLR4_SIGNALING	0.0070555719555714	0.2124161497136314	0.0070555719555714	0.0056642811611110665	0.0056642811611110665	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-6811434_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0.0028250128679857	0.2124161497136314	0.0028250128679857	0.0024141514068703337	0.0024141514068703337	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-8875878_MET_PROMOTES_CELL_MOTILITY	-0.0020380264436714	0.2124161497136314	0.0020380264436714	0.0019078910530518	0.0019078910530518	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-5693565_RECRUITMENT_AND_ATM_MEDIATED_PHOSPHORYLATION_OF_REPAIR_AND_SIGNALING_PROTEINS_AT_DNA_DOUBLE_STRAND_BREAKS	-0.0026109333638571	0.2124161497136314	0.0026109333638571	0.0026951613857406666	0.0024529095524074003	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-1433557_SIGNALING_BY_SCF_KIT	0.0019524958846428	0.2124161497136314	0.0019524958846428	0.002138654181999933	0.002138654181999933	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
R-MMU-9958825_ACTIVATION_OF_STAT3_BY_CADHERIN_ENGAGEMENT	-0.0032808422453514	0.2124161497136314	0.0032808422453514	0.0038443663780740327	0.0038443663780740327	0.029831739487407388	low_or_no_effect	low/no relative effect		below model-relative accession-level heatmap effect threshold
