gene_id	pc1	pc2	pc3	inspection_cluster
ENSMUSG00000063386	-6.3597426	-1.174744	0.29460344	1
ENSMUSG00000056782	-1.4211286	-2.6587772	0.16900977	1
ENSMUSG00000025410	8.10329	10.169375	0.049789473	2
ENSMUSG00000027332	15.453774	-8.585589	0.613392	3
ENSMUSG00000025268	3.0474412	-4.141701	0.21364787	0
ENSMUSG00000026519	2.6294203	5.784079	-0.42699486	2
ENSMUSG00000043323	2.8642023	-4.3217	0.43651497	0
ENSMUSG00000060803	16.33692	-7.9095917	-0.3682742	3
ENSMUSG00000026117	7.8792353	-5.341856	-0.19191808	0
ENSMUSG00000073906	-7.060574	-0.6583589	0.00956741	1
ENSMUSG00000098912	-2.202274	3.265614	0.5200734	1
ENSMUSG00000062175	-5.1664014	-1.3816843	0.09637525	1
ENSMUSG00000028035	9.254977	-5.3988676	-0.5734315	3
ENSMUSG00000039656	6.263718	-5.6417384	0.6567172	0
ENSMUSG00000024955	3.725515	6.2448854	-0.7832666	2
ENSMUSG00000018921	2.7289162	-4.2137275	0.3623911	0
ENSMUSG00000047751	-7.0607476	-0.6583958	0.009682685	1
ENSMUSG00000032257	-7.0607476	-0.6583958	0.009682685	1
ENSMUSG00000015342	1.5488096	-3.4497483	0.018673208	0
ENSMUSG00000059623	-5.571229	0.6086167	0.25501367	1
ENSMUSG00000047904	-6.412591	0.3578387	0.73762715	1
ENSMUSG00000001348	11.661882	-6.839608	0.09260218	3
ENSMUSG00000027965	0.17497711	4.842389	0.36231887	2
ENSMUSG00000031891	-6.7061987	-0.3250627	0.10416477	1
ENSMUSG00000069089	6.6988688	-5.4027734	0.25988635	0
ENSMUSG00000027186	-4.5132146	1.4688152	0.3841638	1
ENSMUSG00000030934	23.527431	-10.756449	0.18960512	3
ENSMUSG00000040037	-6.012259	-0.8789168	-0.101909876	1
ENSMUSG00000055720	6.0609536	-5.863605	0.9619308	0
ENSMUSG00000060688	-7.0607476	-0.6583958	0.009682685	1
ENSMUSG00000050213	4.0231056	-4.2486706	-0.0003042248	0
ENSMUSG00000054423	-5.842199	0.30309194	0.08808528	1
ENSMUSG00000053914	-6.7713995	-1.0597122	0.33061317	1
ENSMUSG00000017211	-6.2345805	-1.1104138	0.18755214	1
ENSMUSG00000097520	-5.597257	-1.0574988	-0.06459822	1
ENSMUSG00000019944	13.079789	-6.8797984	-0.33916995	3
ENSMUSG00000034893	4.7394733	7.738069	-0.0960774	2
ENSMUSG00000034269	6.870202	9.406194	0.04424012	2
ENSMUSG00000044339	-2.9784076	1.3571502	0.27005094	1
ENSMUSG00000027575	6.5015397	-5.572074	0.5086047	0
ENSMUSG00000085162	-6.113983	-0.98154294	0.024190076	1
ENSMUSG00000040247	-3.429201	-1.9035561	0.06266608	1
ENSMUSG00000090862	15.266402	-6.7778606	-1.1420544	3
ENSMUSG00000023106	10.169269	-6.442722	0.19031583	3
ENSMUSG00000075201	-7.0607476	-0.6583958	0.009682685	1
ENSMUSG00000054598	-4.8478937	0.96947104	-0.0031531863	1
ENSMUSG00000006276	6.0662956	-5.0485992	0.10732735	0
ENSMUSG00000038199	-7.045925	-0.6791291	0.031717908	1
ENSMUSG00000060187	-7.0369463	-0.5984343	0.065212205	1
ENSMUSG00000047502	-6.621798	-0.29393673	0.06426767	1
ENSMUSG00000059689	4.694792	-4.8327494	0.35539016	0
ENSMUSG00000036737	5.9823895	8.550275	-0.122017756	2
ENSMUSG00000033379	11.66868	-6.0258856	-0.7444416	3
ENSMUSG00000040749	-4.325075	-1.4841307	-0.05706418	1
ENSMUSG00000096714	-6.4969115	-0.5634471	-0.26442912	1
ENSMUSG00000112223	-7.0572824	-0.6477559	0.02017134	1
ENSMUSG00000039936	0.7104588	-3.20381	0.0004691727	0
ENSMUSG00000062433	-7.0607476	-0.6583958	0.009682685	1
ENSMUSG00000060450	12.113356	-6.652773	-0.23994796	3
ENSMUSG00000091204	-7.0607476	-0.6583958	0.009682685	1
ENSMUSG00000075113	-6.365037	-0.69803613	0.0005389561	1
ENSMUSG00000027530	-5.894321	-1.3341982	0.3173609	1
ENSMUSG00000041135	0.41756886	4.959827	0.2559328	2
ENSMUSG00000018340	14.539194	-8.075072	0.40797877	3
ENSMUSG00000017299	0.6112371	4.412809	-0.15249147	2
ENSMUSG00000057230	8.795771	-5.880097	0.050141465	3
ENSMUSG00000056901	-7.0607476	-0.6583958	0.009682685	1
ENSMUSG00000041079	3.0021226	-3.9582622	0.023493117	0
ENSMUSG00000030127	5.9636827	8.541387	0.012425518	2
ENSMUSG00000055971	-7.0606933	-0.65847206	0.009763554	1
ENSMUSG00000066149	5.1276917	8.240159	0.2496983	2
ENSMUSG00000032563	4.7172375	7.4639087	-0.45134455	2
ENSMUSG00000027244	3.3815444	7.054808	0.3843966	2
ENSMUSG00000028523	-7.0574737	-0.6482542	0.019366827	1
ENSMUSG00000038762	6.6954193	9.009085	-0.01208831	2
ENSMUSG00000077972	-7.0607476	-0.6583958	0.009682685	1
ENSMUSG00000027784	8.31008	-6.018407	0.36404762	0
ENSMUSG00000026792	4.057157	-5.0634837	0.7997462	0
ENSMUSG00000059201	-6.555803	-0.5179265	-0.2849583	1
ENSMUSG00000022724	2.8735635	6.5774417	0.21089345	2
ENSMUSG00000078716	-2.7612538	-1.6716812	-0.39731628	1
ENSMUSG00000054901	-6.88915	-0.70486635	0.011733715	1
ENSMUSG00000045648	-6.9484677	-0.36021605	0.29204276	1
ENSMUSG00000020524	-6.792221	-1.0313431	0.3115824	1
ENSMUSG00000017774	6.6119323	8.273121	-0.8520895	2
ENSMUSG00000091863	-7.0603914	-0.6573089	0.010668937	1
ENSMUSG00000065422	-7.058686	-0.65804726	0.008243114	1
ENSMUSG00000077457	-6.761088	-0.70531714	-0.04170034	1
