gene_id	pc1	pc2	pc3	inspection_cluster
ENSMUSG00000030254	-2.1753018	3.0785139	0.21454617	0
ENSMUSG00000077991	-7.253299	-0.2987807	0.018873911	0
ENSMUSG00000021090	-6.7182155	0.21428734	0.20920967	0
ENSMUSG00000094687	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000055013	4.9718304	-5.4602504	0.30708042	3
ENSMUSG00000038204	-6.606452	-0.29591167	-0.26574612	0
ENSMUSG00000020629	9.910497	10.810741	0.42670536	2
ENSMUSG00000030881	1.7969954	5.496493	0.24262968	4
ENSMUSG00000030662	8.9012785	9.678607	-0.11742228	2
ENSMUSG00000020570	10.143595	-7.197503	-0.028892003	1
ENSMUSG00000024401	-6.389379	-0.31708995	-0.23074189	0
ENSMUSG00000108885	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000029015	-7.179596	-0.10050794	0.1981645	0
ENSMUSG00000045179	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000063779	-7.2485604	-0.2982228	0.015962068	0
ENSMUSG00000070531	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000074183	-4.412346	1.8836427	0.47123092	0
ENSMUSG00000042849	-7.0227585	-0.59104985	0.24091747	0
ENSMUSG00000069939	-5.2061043	0.77105707	0.10662231	0
ENSMUSG00000025873	8.3221655	10.028331	0.77165693	2
ENSMUSG00000034456	15.189601	13.497098	-0.1795801	2
ENSMUSG00000070817	-4.3227024	1.4293903	-0.17893751	0
ENSMUSG00000024294	15.2609	-9.179712	-0.13202375	1
ENSMUSG00000066463	-7.2411547	-0.3146989	0.03415072	0
ENSMUSG00000035376	6.5206733	8.746158	0.511493	4
ENSMUSG00000044252	12.417636	11.990693	0.060135636	2
ENSMUSG00000055917	4.9185357	7.081425	-0.2645613	4
ENSMUSG00000071815	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000068882	10.868906	-7.281818	-0.26723093	1
ENSMUSG00000022685	6.1246815	-5.468419	-0.1929929	3
ENSMUSG00000036292	9.601407	-6.960719	-0.08367669	1
ENSMUSG00000041202	-6.7246737	-0.095418274	-0.041997716	0
ENSMUSG00000116360	-7.255744	-0.29084763	0.015603697	0
ENSMUSG00000024528	1.6211493	5.2236133	-0.008315218	4
ENSMUSG00000029861	-7.229707	-0.29067463	-0.0011688642	0
ENSMUSG00000077221	-6.839193	-0.2071789	-0.10071987	0
ENSMUSG00000070469	-4.9489474	1.1167623	-0.044150185	0
ENSMUSG00000115791	-6.4486423	-0.16503641	0.058198087	0
ENSMUSG00000097665	-7.1922355	-0.20319192	0.12772769	0
ENSMUSG00000046650	-6.010149	-0.56155026	-0.20683087	0
ENSMUSG00000046667	4.2802896	-4.4052277	-0.5027321	3
ENSMUSG00000106902	-7.231236	-0.33419988	0.053443737	0
ENSMUSG00000037169	-4.942273	-1.1536518	-0.037949674	0
ENSMUSG00000049565	-6.4213023	0.5348623	0.3724541	0
ENSMUSG00000033862	5.2216616	-5.407207	0.13690802	3
ENSMUSG00000033774	-6.4756064	-0.95214534	0.4369353	0
ENSMUSG00000084592	-6.9588776	-0.0086326245	0.17951882	0
ENSMUSG00000077998	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000021278	-6.915605	-0.47110823	0.063486025	0
ENSMUSG00000027971	-5.367097	-0.79916173	-0.2519914	0
ENSMUSG00000024758	9.478818	10.061081	-0.08998553	2
ENSMUSG00000044921	-4.2548957	-1.4082239	-0.06834539	0
ENSMUSG00000054387	9.7681	-6.523156	-0.60441047	1
ENSMUSG00000062822	5.129325	7.736492	0.3952726	4
ENSMUSG00000028013	7.835239	8.571672	-0.65989345	2
ENSMUSG00000042846	-6.4464955	0.24622355	0.02962282	0
ENSMUSG00000025403	12.886554	-9.04565	0.72453064	1
ENSMUSG00000031831	-7.197766	-0.28121287	-0.023644328	0
ENSMUSG00000087045	-7.2548876	-0.2887046	0.01716647	0
ENSMUSG00000030739	4.768565	-6.608187	1.600933	3
ENSMUSG00000037235	11.55559	-7.9660826	0.16782208	1
ENSMUSG00000021559	13.24928	-8.769567	0.31865174	1
ENSMUSG00000049252	-7.220752	-0.34939155	0.067315616	0
ENSMUSG00000035805	-7.2323084	-0.23228632	0.0755585	0
ENSMUSG00000050870	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000022931	-7.171072	-0.43078563	0.13445129	0
ENSMUSG00000067360	-7.25021	-0.29261693	0.008749647	0
ENSMUSG00000035262	-6.865876	-0.34000042	-0.10671582	0
ENSMUSG00000087223	-5.689259	-0.9002458	0.0055457335	0
ENSMUSG00000046791	-0.70118177	3.6026385	-0.14159305	4
ENSMUSG00000086745	-7.2228885	-0.34753796	0.06326577	0
ENSMUSG00000055826	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000022451	11.198861	-7.2913795	-0.38649085	1
ENSMUSG00000092734	-7.0810575	-0.56173867	0.23389272	0
ENSMUSG00000026700	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000041852	10.40546	11.001657	0.3831733	2
ENSMUSG00000075086	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000024776	-2.166756	-2.0149486	-0.32032344	0
ENSMUSG00000056035	16.990673	15.876477	1.2529477	2
ENSMUSG00000020000	-5.7330422	3.5139058	3.7005608	0
ENSMUSG00000037946	-3.1570184	1.9895136	-0.26399532	0
ENSMUSG00000001656	-7.2373147	-0.29077455	0.000492198	0
ENSMUSG00000053146	-6.1687756	-1.0740868	0.40368792	0
ENSMUSG00000073982	2.3965747	-4.5463867	0.40350732	3
ENSMUSG00000024393	7.6899033	8.562682	-0.48641074	2
ENSMUSG00000025433	-7.2286563	-0.25884217	0.035251275	0
ENSMUSG00000086552	-7.108671	-0.08350843	0.16640237	0
ENSMUSG00000070972	7.763285	-6.023199	-0.28815556	3
ENSMUSG00000036139	-7.0815005	-0.26269212	-0.09571279	0
ENSMUSG00000073768	-4.4588118	-1.0090497	-0.38131928	0
ENSMUSG00000003573	-3.6708837	-1.8877891	0.17565753	0
ENSMUSG00000115744	-4.592362	-1.4765921	0.15722463	0
ENSMUSG00000019920	9.12735	-6.653014	-0.2039288	1
ENSMUSG00000094892	-5.914727	-1.1339204	0.3550585	0
ENSMUSG00000027495	9.706284	10.62054	0.41692063	2
ENSMUSG00000045989	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000087424	-3.1832569	2.3247764	0.10847494	0
ENSMUSG00000050328	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000022705	-7.180139	-0.41626918	0.12729949	0
ENSMUSG00000034543	6.629123	-5.7935753	-0.047834057	3
ENSMUSG00000094734	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000071753	-5.334449	1.4034969	0.5800782	0
ENSMUSG00000020919	7.6588306	8.402013	-0.69083154	2
ENSMUSG00000036214	3.4490378	-4.4691424	-0.085182466	3
ENSMUSG00000079069	-7.2554536	-0.29316828	0.012193603	0
ENSMUSG00000103116	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000097368	-2.646754	-1.2998798	-0.8711075	0
ENSMUSG00000039230	7.2908473	-6.1920667	0.09584215	3
ENSMUSG00000035713	-3.8981054	-1.7270973	0.10351629	0
ENSMUSG00000059995	6.2341065	-5.850633	0.15263784	3
ENSMUSG00000033831	25.341995	20.533623	0.6323696	2
ENSMUSG00000029730	3.594336	-5.2973127	0.7410368	3
ENSMUSG00000019841	9.450879	-6.3612328	-0.62004584	1
ENSMUSG00000040543	-6.2533827	-0.35567755	-0.3174932	0
ENSMUSG00000091537	9.386254	-5.342657	-1.69277	1
ENSMUSG00000026420	-7.2456827	-0.31104106	0.031108435	0
ENSMUSG00000027550	1.2435889	-3.4574125	-0.20714687	3
ENSMUSG00000073971	-7.0677776	-0.28656495	-0.076465555	0
ENSMUSG00000028607	13.296306	-8.849931	0.38272643	1
ENSMUSG00000039210	4.2648854	6.9373975	0.08684345	4
ENSMUSG00000032231	4.527833	5.991203	-1.2147592	4
ENSMUSG00000078593	-7.2528877	-0.29945266	0.019393835	0
ENSMUSG00000028165	7.5277095	9.024395	0.10602503	2
ENSMUSG00000075273	2.782637	-4.0324407	-0.28677014	3
ENSMUSG00000049618	-7.220852	-0.20366876	0.102086134	0
ENSMUSG00000002496	9.960966	-7.161102	-0.03280848	1
ENSMUSG00000055692	-5.9145284	-0.7475734	-0.055867	0
ENSMUSG00000031160	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000030983	11.405859	-7.7052608	-0.049220283	1
ENSMUSG00000078640	-6.9113145	-0.24621148	-0.17902762	0
ENSMUSG00000046675	0.9174501	4.7773376	-0.057555404	4
ENSMUSG00000051811	-6.8038244	-0.031390022	-0.009176049	0
ENSMUSG00000028651	2.2073925	5.2669497	-0.32660967	4
ENSMUSG00000024425	16.780216	-9.920769	-0.005745203	1
ENSMUSG00000046613	-7.0837874	-0.107615985	0.10747105	0
ENSMUSG00000070501	-4.8808765	-1.0515456	-0.15013815	0
ENSMUSG00000049612	-5.395731	0.75383514	-0.19878721	0
ENSMUSG00000091996	-5.750891	0.73905414	0.107360296	0
ENSMUSG00000078038	-7.2374225	-0.32425767	0.044222407	0
ENSMUSG00000042216	-0.98673725	3.205468	-0.47756815	4
ENSMUSG00000069036	-7.197817	-0.18399845	0.10795439	0
ENSMUSG00000079407	-7.154866	-0.22700511	0.008019341	0
ENSMUSG00000021823	6.130696	7.8140006	-0.2551521	4
ENSMUSG00000033808	4.514662	6.6157255	-0.55310416	4
ENSMUSG00000051098	1.6497508	5.4869576	0.26249263	4
ENSMUSG00000061633	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000056870	-3.5048437	2.3232245	0.330633	0
ENSMUSG00000030093	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000000194	7.59844	-6.32428	0.09730378	3
ENSMUSG00000043207	10.959151	-7.6926	0.12642238	1
ENSMUSG00000005667	-4.050961	-1.290978	-0.29029658	0
ENSMUSG00000073830	10.007544	16.892328	7.926695	2
ENSMUSG00000039703	11.024697	-7.643952	0.04564746	1
ENSMUSG00000031068	12.522411	-7.615073	-0.6072722	1
ENSMUSG00000051154	9.533884	9.692973	-0.5835694	2
ENSMUSG00000025487	10.279462	-7.635446	0.34293708	1
ENSMUSG00000005354	13.08977	-8.354739	-0.08484903	1
ENSMUSG00000025892	-5.2601786	-1.1905737	0.13883524	0
ENSMUSG00000074071	5.5476365	7.583367	-0.10287636	4
ENSMUSG00000057182	-4.8028064	1.264407	0.01109593	0
ENSMUSG00000020390	10.156784	10.744596	0.18541418	2
ENSMUSG00000031131	-7.201102	-0.15424462	0.14285728	0
ENSMUSG00000094612	-7.2374496	-0.24512129	0.05755435	0
ENSMUSG00000031283	-4.0533857	-0.94688946	-0.65345985	0
ENSMUSG00000109219	-7.2332444	-0.33100247	0.05089496	0
ENSMUSG00000038429	10.369182	-7.819481	0.5059741	1
ENSMUSG00000034810	-3.401255	-1.0854968	-0.775249	0
ENSMUSG00000018733	3.914951	-4.3898234	-0.36916497	3
ENSMUSG00000022037	21.963787	-12.866117	0.9554286	1
ENSMUSG00000085260	-7.233369	-0.29017255	-0.0010661654	0
ENSMUSG00000029610	1.7450349	-4.3000965	0.43282604	3
ENSMUSG00000042185	3.2251074	6.208502	-0.018246202	4
ENSMUSG00000067525	-6.823545	-0.24821767	-0.21876653	0
ENSMUSG00000006021	3.84606	-5.2255692	0.5259972	3
ENSMUSG00000046408	-5.515081	0.74998254	-0.029726664	0
ENSMUSG00000020599	-4.726564	1.0978103	-0.23209582	0
ENSMUSG00000030775	-3.8695471	1.6526568	-0.27527112	0
ENSMUSG00000015149	8.045511	-6.429821	0.004716524	1
ENSMUSG00000046434	8.676296	10.053287	0.49195042	2
ENSMUSG00000031377	-5.344635	0.32368004	-0.10838386	0
ENSMUSG00000031774	5.3058457	-5.3021584	-0.010556235	3
ENSMUSG00000096840	-7.2552686	-0.29561248	0.015558889	0
ENSMUSG00000050627	10.17317	-7.4750085	0.24062105	1
ENSMUSG00000031878	5.8377814	8.108905	0.28656974	4
ENSMUSG00000030322	-2.6396632	3.0794013	0.57412326	0
ENSMUSG00000029541	-7.249349	-0.3039462	0.021847632	0
ENSMUSG00000020696	5.407172	7.556206	-0.016293336	4
ENSMUSG00000097162	1.7566743	-3.3144588	-0.6034942	3
ENSMUSG00000113189	-5.411489	-1.1336234	0.14211932	0
ENSMUSG00000045201	-7.1007094	-0.20782241	-0.008939222	0
ENSMUSG00000058513	-6.643595	-0.51444536	0.0029548614	0
ENSMUSG00000059479	-0.70920503	-2.796376	-0.12768076	3
ENSMUSG00000077239	-6.9478297	-0.5903676	0.20896365	0
ENSMUSG00000031755	-1.5969536	3.2909887	0.09740393	4
ENSMUSG00000076253	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000038379	-5.3740554	-0.9873526	-0.024702802	0
ENSMUSG00000002109	-0.66449165	3.8981853	0.10246317	4
ENSMUSG00000041840	1.1608934	5.124337	0.15130287	4
ENSMUSG00000049691	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000021555	7.509182	-6.307703	0.1276974	3
ENSMUSG00000022814	9.403101	-6.861644	-0.09824058	1
ENSMUSG00000028782	-6.7433367	-0.50130135	0.002492546	0
ENSMUSG00000095028	-5.711806	0.83855194	0.15776	0
ENSMUSG00000057223	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000034413	-3.3964067	-2.0281272	0.21758822	0
ENSMUSG00000087579	10.074476	9.352195	-1.4532353	2
ENSMUSG00000025127	14.04556	-9.133002	0.34213826	1
ENSMUSG00000030222	-1.9720389	3.77029	0.8809195	4
ENSMUSG00000040133	-6.7630796	-0.10327631	-0.15385416	0
ENSMUSG00000027845	1.8645178	-3.419462	-0.53856623	3
ENSMUSG00000028003	10.945625	-6.453065	-1.1513522	1
ENSMUSG00000030054	-6.0516014	0.05032832	0.22649428	0
ENSMUSG00000093980	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000034227	-6.058097	-0.86838734	0.30989668	0
ENSMUSG00000003435	7.2104273	8.694878	0.06273171	2
ENSMUSG00000049280	-2.6460311	-1.5020533	-0.6394185	0
ENSMUSG00000022309	-0.70185935	-2.5412126	-0.37620738	3
ENSMUSG00000093460	-6.5148783	-0.69184864	0.17116143	0
ENSMUSG00000075064	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000029684	11.323187	-7.8202095	0.12619106	1
ENSMUSG00000027531	8.579394	9.094933	-0.5498366	2
ENSMUSG00000091541	-5.799947	-0.9024555	0.05282039	0
ENSMUSG00000031565	-1.1390165	4.0514307	0.6651585	4
ENSMUSG00000101078	-7.249793	-0.3043948	0.024363015	0
ENSMUSG00000070047	12.0599575	-8.361172	0.3687368	1
ENSMUSG00000030057	17.13345	-9.987698	-0.037137534	1
ENSMUSG00000050121	-6.563024	-0.49613026	-0.007611908	0
ENSMUSG00000024353	-5.187326	-0.3028961	-0.38452294	0
ENSMUSG00000060002	15.353024	-8.430769	-0.947377	1
ENSMUSG00000054406	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000065569	-7.229709	-0.33665904	0.054401495	0
ENSMUSG00000034471	3.6374664	-5.7463527	1.1680802	3
ENSMUSG00000028246	-6.686282	-0.4882856	-0.0062522846	0
ENSMUSG00000092815	-7.25474	-0.29645726	0.01623832	0
ENSMUSG00000022749	7.4467397	-6.726791	0.5962741	3
ENSMUSG00000029919	-3.7774777	2.0993881	0.2535008	0
ENSMUSG00000000739	-0.75532734	-1.876709	-1.0769831	3
ENSMUSG00000037020	-1.2616948	-3.2541168	0.5926031	3
ENSMUSG00000035933	8.215548	-5.850314	-0.6388243	1
ENSMUSG00000116611	-7.171547	-0.11876131	0.16759273	0
ENSMUSG00000059639	-7.2082014	-0.22940706	0.050657257	0
ENSMUSG00000028359	2.8861086	5.1286116	-1.1165078	4
ENSMUSG00000021464	-7.094486	-0.264354	-0.08800114	0
ENSMUSG00000044338	-6.374525	-0.6789548	0.056783117	0
ENSMUSG00000002633	-6.017407	-0.6876682	-0.08493579	0
ENSMUSG00000069722	-7.2363653	-0.24244039	0.06516738	0
ENSMUSG00000067713	7.467596	-6.2407036	0.07324046	3
ENSMUSG00000021591	7.8654413	9.093318	-0.0027751294	2
ENSMUSG00000069184	-0.1828925	4.476924	0.39421982	4
ENSMUSG00000027171	-5.8437257	-0.79859847	-0.03939297	0
ENSMUSG00000031539	-1.2832403	-3.0938697	0.45731327	3
ENSMUSG00000075145	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000022221	-3.0308702	-1.5836151	-0.41393176	0
ENSMUSG00000063386	-6.5631332	-0.9130029	0.38666394	0
ENSMUSG00000056782	-1.7591819	-2.7013643	0.24685405	0
ENSMUSG00000025410	9.5124655	10.063582	-0.038854923	2
ENSMUSG00000027332	14.843491	-9.678102	0.5663262	1
ENSMUSG00000025268	2.6979911	-4.4725556	0.2336876	3
ENSMUSG00000026519	3.3211632	5.84435	-0.4740233	4
ENSMUSG00000043323	2.4579637	-4.6444306	0.5031755	3
ENSMUSG00000060803	15.701931	-9.058471	-0.46847373	1
ENSMUSG00000026117	7.430981	-5.9451776	-0.24533871	3
ENSMUSG00000073906	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000098912	-1.8932253	3.6235535	0.6477631	4
ENSMUSG00000062175	-5.385684	-1.127317	0.088155	0
ENSMUSG00000028035	8.726661	-6.1582727	-0.5528465	1
ENSMUSG00000039656	5.753477	-6.1011586	0.63461864	3
ENSMUSG00000024955	4.4992704	6.262555	-0.8596756	4
ENSMUSG00000018921	2.3634727	-4.4458084	0.31682023	3
ENSMUSG00000047751	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000032257	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000015342	1.1728555	-3.7418036	0.117992386	3
ENSMUSG00000059623	-5.6433063	0.9136662	0.24614033	0
ENSMUSG00000047904	-6.4615803	0.76991904	0.7248846	0
ENSMUSG00000001348	11.129708	-7.6542325	-0.0034473646	1
ENSMUSG00000027965	0.6467722	5.0642033	0.49030775	4
ENSMUSG00000031891	-6.852187	0.053146232	0.118526354	0
ENSMUSG00000069089	6.227069	-5.874503	0.17602809	3
ENSMUSG00000027186	-4.4518075	1.7287576	0.35589865	0
ENSMUSG00000030934	22.603949	-12.465323	0.2430844	1
ENSMUSG00000040037	-6.212503	-0.5997887	-0.09465446	0
ENSMUSG00000055720	5.5688114	-6.351385	0.9956049	3
ENSMUSG00000060688	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000050213	3.6124513	-4.6224732	0.00088733225	3
ENSMUSG00000054423	-5.9580703	0.60937816	0.09161437	0
ENSMUSG00000053914	-6.982148	-0.7339189	0.37847114	0
ENSMUSG00000017211	-6.474638	-0.7899338	0.2053234	0
ENSMUSG00000097520	-5.8238106	-0.8121272	-0.04263316	0
ENSMUSG00000019944	12.543205	-7.8487487	-0.38278386	1
ENSMUSG00000034893	5.659378	7.7162495	-0.08106324	4
ENSMUSG00000034269	8.003727	9.296092	0.06328881	2
ENSMUSG00000044339	-2.7917247	1.8893455	0.10099783	0
ENSMUSG00000027575	6.062491	-6.068434	0.48766944	3
ENSMUSG00000085162	-6.340422	-0.6953164	0.056898426	0
ENSMUSG00000040247	-3.627673	-1.7486584	0.011422797	0
ENSMUSG00000090862	14.713797	-7.860243	-1.2916046	1
ENSMUSG00000023106	9.6493435	-7.1669645	0.117805555	1
ENSMUSG00000075201	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000054598	-4.9170365	1.2563062	0.052533843	0
ENSMUSG00000006276	5.639436	-5.4840374	0.033377282	3
ENSMUSG00000038199	-7.240524	-0.31924692	0.03936466	0
ENSMUSG00000060187	-7.2412457	-0.2586531	0.045355126	0
ENSMUSG00000047502	-6.766845	0.060690284	0.05470178	0
ENSMUSG00000059689	4.32306	-5.238631	0.33275077	3
ENSMUSG00000036737	7.0827985	8.455264	-0.20247735	2
ENSMUSG00000033379	11.055073	-6.9162464	-0.75221115	1
ENSMUSG00000040749	-4.5809135	-1.3214182	-0.024724554	0
ENSMUSG00000096714	-6.689242	-0.28808343	-0.21692127	0
ENSMUSG00000112223	-7.244529	-0.26280683	0.041046366	0
ENSMUSG00000039936	0.36669847	-3.3230515	-0.03348043	3
ENSMUSG00000062433	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000060450	11.53514	-7.5894275	-0.2255089	1
ENSMUSG00000091204	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000075113	-6.559273	-0.4374343	0.072599515	0
ENSMUSG00000027530	-6.112936	-1.0588912	0.35073745	0
ENSMUSG00000041135	0.8981913	5.0909696	0.31419468	4
ENSMUSG00000018340	13.926337	-9.131286	0.38917094	1
ENSMUSG00000017299	1.1814297	4.6398754	-0.27497143	4
ENSMUSG00000057230	8.302769	-6.5142255	-0.0055383705	1
ENSMUSG00000056901	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000041079	2.6387265	-4.2636085	0.03555876	3
ENSMUSG00000030127	7.051335	8.561408	-0.005035845	2
ENSMUSG00000055971	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000066149	6.1932406	8.22985	0.19310462	4
ENSMUSG00000032563	5.594793	7.3478155	-0.4883422	4
ENSMUSG00000027244	4.2202773	7.216505	0.4751586	4
ENSMUSG00000028523	-7.2548304	-0.2885647	0.017772857	0
ENSMUSG00000038762	7.916158	9.020032	-0.07338829	2
ENSMUSG00000077972	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000027784	7.7669225	-6.595974	0.29963464	3
ENSMUSG00000026792	3.6068087	-5.4174724	0.82280165	3
ENSMUSG00000059201	-6.7349205	-0.20913127	-0.29303223	0
ENSMUSG00000022724	3.673468	6.661057	0.20742023	4
ENSMUSG00000078716	-3.0154793	-1.6035867	-0.39482749	0
ENSMUSG00000054901	-7.1007266	-0.37527266	0.046929117	0
ENSMUSG00000045648	-7.0922394	0.04547695	0.30493546	0
ENSMUSG00000020524	-7.0169873	-0.67444825	0.3228435	0
ENSMUSG00000017774	7.666246	8.172559	-0.9472314	2
ENSMUSG00000091863	-7.2564187	-0.29253802	0.013713812	0
ENSMUSG00000065422	-7.2567186	-0.29329154	0.013053698	0
ENSMUSG00000077457	-6.9554877	-0.35865653	-0.055064198	0
ENSMUSG00000059031	-6.237658	-0.8107286	0.11424965	0
ENSMUSG00000032192	-4.290943	-1.206867	-0.2869383	0
